HHID,case_id,qx_type,visit,ea_id,ag_r00,ag_r0a,ag_r0a_os,ag_r01,ag_r02,ag_r03,ag_r04,ag_r05a,ag_r05b,ag_r06a,ag_r06b,ag_r07,ag_r08,ag_r09,ag_r10,ag_r11,ag_r12a,ag_r12b,ag_r13,ag_r14,ag_r15,ag_r16,ag_r17,ag_r18a,ag_r18b,ag_r19,ag_r22,ag_r23a,ag_r23b,ag_r23c,ag_r23d,ag_r24,ag_r25a,ag_r25b,ag_r26a,ag_r26b,ag_r26c
441,105017090062,Panel A,1,10501709,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Local-cock,,Yes,1,,500,2,,1,,10,2,0,0,,,,0,1,6,0,,,,1,Yes,Mange,3,,,0,,,,,
441,105017090062,Panel A,1,10501709,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Local-hen,,Yes,7,,1000,2,,1,,15,7,0,0,,,,0,5,3,0,,,,3,Yes,Mange,4,,,0,,,,,
441,105017090062,Panel A,1,10501709,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,10501709,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Local-hen,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Bull/ox,,Yes,2,0,60000,1,,1,,2,,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
443,105017090064,Panel A,1,10501709,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,10501709,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Bull/ox,,Yes,2,0,70000,1,,1,,2,,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
419,105017090069,Panel A,1,10501709,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Guinea fowl,,Yes,9,,1500,1,,1,,12,3,9,0,,,,0,5,7,3,6000,N02,,0,No,,,,,0,,,,,
419,105017090069,Panel A,1,10501709,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Local-hen,,Yes,2,,800,1,,2,,24,5,0,0,,,,0,0,10,2,2400,N02,,0,Yes,Mange,15,,,0,,,,,
419,105017090069,Panel A,1,10501709,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,10501709,Yes,Local-cock,,Yes,1,,1300,1,,2,,3,10,0,0,,,,0,2,5,3,1500,N02,,0,Yes,Mange,2,,,0,,,,,
419,105017090069,Panel A,1,10501709,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Local-hen,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Goat,,Yes,2,0,6000,3,,3,,1,1,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
433,105017090077,Panel A,1,10501709,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Bull/ox,,Yes,2,0,80000,1,,3,4,1,,1,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
433,105017090077,Panel A,1,10501709,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,10501709,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,105017090083,Panel A,1,10501709,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,105017090086,Panel A,1,10501709,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Cow,,Yes,2,0,60000,1,,1,,2,,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
435,105017090091,Panel A,1,10501709,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Local-hen,,Yes,2,,500,3,,3,,2,0,0,2,500,N04,,0,0,2,0,,,,0,No,,,,,0,,,,,
435,105017090091,Panel A,1,10501709,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Bull/ox,,Yes,1,0,60000,1,,1,,1,,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
435,105017090091,Panel A,1,10501709,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,10501709,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Local-hen,,Yes,7,,800,2,,2,,7,4,0,0,,,,0,0,0,0,,,,0,Yes,Mange,4,,,0,,,,,
437,105017090117,Panel A,1,10501709,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Cow,,Yes,3,0,40000,1,,1,,3,,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
437,105017090117,Panel A,1,10501709,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Bull/ox,,Yes,6,0,50000,1,,1,,6,,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
437,105017090117,Panel A,1,10501709,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,10501709,Yes,Local-cock,,Yes,2,,1200,2,,2,,2,0,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
445,105017090120,Panel A,1,10501709,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Local-hen,,Yes,3,,750,1,,2,,11,7,1,0,,,,0,2,3,1,450,N03,,3,Yes,Mange,7,,,0,,,,,
427,105017090122,Panel A,1,10501709,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,10501709,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,105017090131,Panel A,1,10501709,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,105017090142,Panel A,1,10501709,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Pig,,Yes,4,0,8000,1,,1,,8,0,0,0,,,,0,0,0,0,,,,0,Yes,Brucelosis,4,,,0,,,,,
457,105022680036,Panel A,1,10502268,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,10502268,Yes,Local-hen,,Yes,5,,1000,1,2,1,2,7,24,2,0,,,,0,1,1,0,,,,2,Yes,Mange,24,,,0,,,,,
463,105022680063,Panel A,1,10502268,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Goat,,Yes,3,0,6000,1,,3,4,1,2,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
463,105022680063,Panel A,1,10502268,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Local-hen,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,10502268,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,105022680090,Panel A,1,10502268,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Pig,,Yes,8,0,8000,1,,1,,2,6,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
449,105022680170,Panel A,1,10502268,Yes,Local-hen,,Yes,21,,600,1,,1,,25,9,0,0,,,,0,0,0,2,1600,N05,,2,Yes,Mange,9,,,0,,,,,
449,105022680170,Panel A,1,10502268,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Local-cock,,Yes,1,,1200,1,,1,,1,0,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
449,105022680170,Panel A,1,10502268,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,105022680170,Panel A,1,10502268,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,105022680216,Panel A,1,10502268,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,105022680242,Panel A,1,10502268,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,105022680273,Panel A,1,10502268,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,105022680301,Panel A,1,10502268,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Yes,Cow,,Yes,1,0,40000,1,,1,2,1,,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
459,105022680323,Panel A,1,10502268,Yes,Goat,,Yes,6,0,6000,1,,1,2,2,4,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
459,105022680323,Panel A,1,10502268,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Yes,Bull/ox,,Yes,1,0,25000,1,,1,2,1,,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
459,105022680323,Panel A,1,10502268,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Yes,Local-cock,,Yes,1,,1500,1,,2,3,5,0,0,0,,,,0,0,2,0,,,,2,No,,,,,0,,,,,
459,105022680323,Panel A,1,10502268,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Yes,Local-hen,,Yes,2,,800,1,,2,3,10,0,0,0,,,,0,2,1,0,,,,5,No,,,,,0,,,,,
459,105022680323,Panel A,1,10502268,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
