HHID,case_id,qx_type,visit,ea_id,ag_s0a,ag_s0a_os,ag_s01,ag_s02,ag_s03a,ag_s03b,ag_s03b_os,ag_s04,ag_s05a,ag_s05b,ag_s05b_os,ag_s06,ag_s07a,ag_s07b,ag_s08a,ag_s08b,ag_s09a,ag_s09b,ag_s09b_os,ag_s10a,ag_s10b,ag_s10b_os,ag_s11a,ag_s11b,ag_s11b_os,ag_s12,ag_s13
459,105022680323,Panel A,1,10502268,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
459,105022680323,Panel A,1,10502268,Meat,,Yes,5,1,Piece,,No,,,,,,,,,7,Piece,,0,,,0,,,No,
459,105022680323,Panel A,1,10502268,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
465,105022680324,Panel A,1,10502268,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
465,105022680324,Panel A,1,10502268,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
465,105022680324,Panel A,1,10502268,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
465,105022680324,Panel A,1,10502268,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
465,105022680324,Panel A,1,10502268,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
465,105022680324,Panel A,1,10502268,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
465,105022680324,Panel A,1,10502268,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
465,105022680324,Panel A,1,10502268,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
453,105022680337,Panel A,1,10502268,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
453,105022680337,Panel A,1,10502268,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
453,105022680337,Panel A,1,10502268,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
453,105022680337,Panel A,1,10502268,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
453,105022680337,Panel A,1,10502268,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
453,105022680337,Panel A,1,10502268,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
453,105022680337,Panel A,1,10502268,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
453,105022680337,Panel A,1,10502268,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
455,105022680350,Panel A,1,10502268,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
455,105022680350,Panel A,1,10502268,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
455,105022680350,Panel A,1,10502268,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
455,105022680350,Panel A,1,10502268,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
455,105022680350,Panel A,1,10502268,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
455,105022680350,Panel A,1,10502268,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
455,105022680350,Panel A,1,10502268,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
455,105022680350,Panel A,1,10502268,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
451,105022680375,Panel A,1,10502268,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,105022680376,Panel A,1,10502268,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
479,105022680376,Panel A,1,10502268,Chicken eggs,,Yes,2,10,Piece,,No,,,,,,,,,20,Piece,,0,,,0,,,No,
479,105022680376,Panel A,1,10502268,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
479,105022680376,Panel A,1,10502268,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
479,105022680376,Panel A,1,10502268,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
479,105022680376,Panel A,1,10502268,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
479,105022680376,Panel A,1,10502268,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
479,105022680376,Panel A,1,10502268,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
467,105022680391,Panel A,1,10502268,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
467,105022680391,Panel A,1,10502268,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
467,105022680391,Panel A,1,10502268,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
467,105022680391,Panel A,1,10502268,Chicken eggs,,Yes,1,10,Piece,,No,,,,,,,,,40,Piece,,0,,,0,,,No,
467,105022680391,Panel A,1,10502268,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
467,105022680391,Panel A,1,10502268,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
467,105022680391,Panel A,1,10502268,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
467,105022680391,Panel A,1,10502268,Meat,,Yes,5,2,Piece,,No,,,,,,,,,10,Piece,,0,,,0,,,No,
461,105022680406,Panel A,1,10502268,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
461,105022680406,Panel A,1,10502268,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
461,105022680406,Panel A,1,10502268,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
461,105022680406,Panel A,1,10502268,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
461,105022680406,Panel A,1,10502268,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
461,105022680406,Panel A,1,10502268,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
461,105022680406,Panel A,1,10502268,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
461,105022680406,Panel A,1,10502268,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
450,105025930009,Panel B,1,10502593,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,105025930015,Panel B,1,10502593,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
472,105025930015,Panel B,1,10502593,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
472,105025930015,Panel B,1,10502593,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
472,105025930015,Panel B,1,10502593,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
472,105025930015,Panel B,1,10502593,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
472,105025930015,Panel B,1,10502593,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
472,105025930015,Panel B,1,10502593,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
472,105025930015,Panel B,1,10502593,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
476,105025930020,Panel B,1,10502593,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,105025930026,Panel B,1,10502593,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,105025930037,Panel B,1,10502593,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
446,105025930037,Panel B,1,10502593,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
446,105025930037,Panel B,1,10502593,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
446,105025930037,Panel B,1,10502593,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
446,105025930037,Panel B,1,10502593,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
446,105025930037,Panel B,1,10502593,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
446,105025930037,Panel B,1,10502593,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
446,105025930037,Panel B,1,10502593,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
466,105025930042,Panel B,1,10502593,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
466,105025930042,Panel B,1,10502593,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
466,105025930042,Panel B,1,10502593,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
466,105025930042,Panel B,1,10502593,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
466,105025930042,Panel B,1,10502593,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
466,105025930042,Panel B,1,10502593,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
466,105025930042,Panel B,1,10502593,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
466,105025930042,Panel B,1,10502593,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
454,105025930047,Panel B,1,10502593,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,105025930064,Panel B,1,10502593,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
460,105025930064,Panel B,1,10502593,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
460,105025930064,Panel B,1,10502593,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
460,105025930064,Panel B,1,10502593,Chicken eggs,,Yes,2,8,Piece,,No,,,,,,,,,5,Piece,,0,,,0,,,No,
460,105025930064,Panel B,1,10502593,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
460,105025930064,Panel B,1,10502593,Meat,,Yes,5,5,Piece,,No,,,,,,,,,5,Piece,,0,,,0,,,No,
460,105025930064,Panel B,1,10502593,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
460,105025930064,Panel B,1,10502593,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
458,105025930069,Panel B,1,10502593,Chicken eggs,,Yes,1,13,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
458,105025930069,Panel B,1,10502593,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
458,105025930069,Panel B,1,10502593,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
458,105025930069,Panel B,1,10502593,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
458,105025930069,Panel B,1,10502593,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
458,105025930069,Panel B,1,10502593,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
458,105025930069,Panel B,1,10502593,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
458,105025930069,Panel B,1,10502593,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
464,105025930075,Panel B,1,10502593,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,105025930080,Panel B,1,10502593,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
474,105025930080,Panel B,1,10502593,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
474,105025930080,Panel B,1,10502593,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
474,105025930080,Panel B,1,10502593,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
474,105025930080,Panel B,1,10502593,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
474,105025930080,Panel B,1,10502593,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
474,105025930080,Panel B,1,10502593,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
474,105025930080,Panel B,1,10502593,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
462,105025930091,Panel B,1,10502593,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,105025930097,Panel B,1,10502593,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
468,105025930097,Panel B,1,10502593,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
468,105025930097,Panel B,1,10502593,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
468,105025930097,Panel B,1,10502593,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
468,105025930097,Panel B,1,10502593,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
468,105025930097,Panel B,1,10502593,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
468,105025930097,Panel B,1,10502593,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
468,105025930097,Panel B,1,10502593,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
470,105025930102,Panel B,1,10502593,Chicken eggs,,Yes,3,20,Piece,,No,,,,,,,,,20,Piece,,0,,,0,,,No,
470,105025930102,Panel B,1,10502593,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
470,105025930102,Panel B,1,10502593,Meat,,Yes,3,2,Piece,,No,,,,,,,,,6,Piece,,0,,,0,,,No,
470,105025930102,Panel B,1,10502593,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
470,105025930102,Panel B,1,10502593,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
470,105025930102,Panel B,1,10502593,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
470,105025930102,Panel B,1,10502593,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
470,105025930102,Panel B,1,10502593,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
452,105025930113,Panel B,1,10502593,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,105033670001,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
497,105033670001,Panel A,1,10503367,Chicken eggs,,Yes,1,25,Piece,,Yes,15,Piece,,300,2,1,N01,,0,,,0,,,0,,,No,
497,105033670001,Panel A,1,10503367,Manure,,Yes,2,5,Bucket,,No,,,,,,,,,10,Bucket,,4,Bucket,,0,,,,
497,105033670001,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
497,105033670001,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
497,105033670001,Panel A,1,10503367,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
497,105033670001,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
497,105033670001,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
493,105033670004,Panel A,1,10503367,Chicken eggs,,Yes,2,10,Piece,,Yes,20,Piece,,400,1,2,N02,,30,Piece,,0,,,0,,,No,
493,105033670004,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
493,105033670004,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
493,105033670004,Panel A,1,10503367,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
493,105033670004,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
493,105033670004,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
493,105033670004,Panel A,1,10503367,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
493,105033670004,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
491,105033670007,Panel A,1,10503367,Manure,,Yes,5,10,Wheelbarrow,,No,,,,,,,,,0,,,0,,,0,,,No,
491,105033670007,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
491,105033670007,Panel A,1,10503367,Chicken eggs,,Yes,6,120,Piece,,Yes,25,Litre,,1500,1,,N13,,8,Piece,,10,Piece,,0,,,No,
491,105033670007,Panel A,1,10503367,Cow milk,,Yes,4,100,Litre,,Yes,60,Litre,,6500,1,,N13,,40,Litre,,0,,,0,,,No,
491,105033670007,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
491,105033670007,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
491,105033670007,Panel A,1,10503367,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
491,105033670007,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
481,105033670008,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
481,105033670008,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
481,105033670008,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
481,105033670008,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
481,105033670008,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
481,105033670008,Panel A,1,10503367,Manure,,Yes,1,2,Wheelbarrow,,No,,,,,,,,,2,Wheelbarrow,,0,,,0,,,No,
481,105033670008,Panel A,1,10503367,Chicken eggs,,Yes,1,1,Bucket,,No,,,,,,,,,0,,,0,,,0,,,No,
481,105033670008,Panel A,1,10503367,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
483,105033670009,Panel A,1,10503367,Cow milk,,Yes,9,90,Litre,,Yes,20,Litre,,1250,1,2,,,,,,,,,,,,,
483,105033670009,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,0,,,0,,,0,,,,
483,105033670009,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
483,105033670009,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,0,,,0,,,0,,,,
483,105033670009,Panel A,1,10503367,Meat,,Yes,2,1,Piece,,Yes,1,Piece,,950,1,2,,,0,,,0,,,0,,,,
483,105033670009,Panel A,1,10503367,Manure,,Yes,5,3,Wheelbarrow,,No,,,,,,,,,1,Ox cart,,0,,,0,,,Yes,300
483,105033670009,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
483,105033670009,Panel A,1,10503367,Chicken eggs,,Yes,3,27,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
487,105033670014,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
487,105033670014,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
487,105033670014,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
487,105033670014,Panel A,1,10503367,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
487,105033670014,Panel A,1,10503367,Manure,,Yes,12,1,Wheelbarrow,,No,,,,,,,,,10,Ox cart,,2,Wheelbarrow,,0,,,No,
487,105033670014,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
487,105033670014,Panel A,1,10503367,Chicken eggs,,Yes,1,15,Piece,,No,,,,,,,,,30,Piece,,0,,,0,,,No,
487,105033670014,Panel A,1,10503367,Cow milk,,Yes,4,1500,Other (specify),1500ML,No,,,,,,,,,112,Litre,,7,Litre,,0,,,No,
509,105033670017,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
509,105033670017,Panel A,1,10503367,Chicken eggs,,Yes,2,100,Piece,,Yes,100,Piece,,2000,1,,N04,,50,Piece,,20,Piece,,0,,,No,
509,105033670017,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
509,105033670017,Panel A,1,10503367,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
509,105033670017,Panel A,1,10503367,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
509,105033670017,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
509,105033670017,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
509,105033670017,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
501,105033670018,Panel A,1,10503367,Meat,,Yes,1,20,Kilogram,,No,,,,,,,,,2,Kilogram,,5,Kilogram,,0,,,No,
501,105033670018,Panel A,1,10503367,Chicken eggs,,Yes,1,8,Piece,,No,,,,,,,,,0,,,10,Piece,,0,,,No,
501,105033670018,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
501,105033670018,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
501,105033670018,Panel A,1,10503367,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
501,105033670018,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
501,105033670018,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
501,105033670018,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
505,105033670021,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
505,105033670021,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
505,105033670021,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
505,105033670021,Panel A,1,10503367,Meat,,Yes,4,1,Kilogram,,No,,,,,,,,,4,Kilogram,,0,,,0,,,,
505,105033670021,Panel A,1,10503367,Chicken eggs,,Yes,3,1,Bucket,,No,,,,,,,,,10,Piece,,0,,,0,,,,
505,105033670021,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
505,105033670021,Panel A,1,10503367,Manure,,Yes,2,8,Wheelbarrow,,No,,,,,,,,,8,Wheelbarrow,,0,,,0,,,,
505,105033670021,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
503,105033670024,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
503,105033670024,Panel A,1,10503367,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
503,105033670024,Panel A,1,10503367,Meat,,Yes,2,15,Kilogram,,No,,,,,,,,,10,Kilogram,,50,Kilogram,,0,,,No,
503,105033670024,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
503,105033670024,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
503,105033670024,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
503,105033670024,Panel A,1,10503367,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
503,105033670024,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
511,105033670028,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
511,105033670028,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
511,105033670028,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
511,105033670028,Panel A,1,10503367,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
511,105033670028,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
511,105033670028,Panel A,1,10503367,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
511,105033670028,Panel A,1,10503367,Chicken eggs,,Yes,1,8,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
511,105033670028,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
507,105033670030,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
507,105033670030,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
507,105033670030,Panel A,1,10503367,Skins and hides,,Yes,1,1,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
507,105033670030,Panel A,1,10503367,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
507,105033670030,Panel A,1,10503367,Meat,,Yes,1,50,Kilogram,,No,,,,,,,,,50,Kilogram,,0,,,0,,,No,
507,105033670030,Panel A,1,10503367,Chicken eggs,,Yes,4,10,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
507,105033670030,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
507,105033670030,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
489,105033670032,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
489,105033670032,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
489,105033670032,Panel A,1,10503367,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
489,105033670032,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
489,105033670032,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
489,105033670032,Panel A,1,10503367,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
489,105033670032,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
489,105033670032,Panel A,1,10503367,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
499,105033670035,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
499,105033670035,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
499,105033670035,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
499,105033670035,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
499,105033670035,Panel A,1,10503367,Meat,,Yes,7,7,Kilogram,,No,,,,,,,,,7,Kilogram,,0,,,0,,,No,
499,105033670035,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
499,105033670035,Panel A,1,10503367,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
499,105033670035,Panel A,1,10503367,Chicken eggs,,Yes,11,150,Piece,,Yes,70,Piece,,700,2,1,N04,,30,Piece,,7,Piece,,0,,,No,
495,105033670040,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
495,105033670040,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
495,105033670040,Panel A,1,10503367,Chicken eggs,,Yes,9,10,Piece,,Yes,13,Piece,,2700,2,,N07,N09,15,Piece,,0,,,0,,,No,
495,105033670040,Panel A,1,10503367,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
495,105033670040,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
495,105033670040,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
495,105033670040,Panel A,1,10503367,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
495,105033670040,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
485,105033670045,Panel A,1,10503367,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
485,105033670045,Panel A,1,10503367,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
485,105033670045,Panel A,1,10503367,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
485,105033670045,Panel A,1,10503367,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
485,105033670045,Panel A,1,10503367,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
485,105033670045,Panel A,1,10503367,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
485,105033670045,Panel A,1,10503367,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
