HHID,case_id,qx_type,visit,ea_id,ag_j00,ag_j03,ag_j05a,ag_j05b,ag_j05b_os,ag_j05c,ag_j06d_os
2750,310073350097,Panel B,2,31007335,D1,SWEETS POTATOES,1,ACRE,,.77999997,
2732,310073350120,Panel B,2,31007335,,,,,,,
2756,310073350166,Panel B,2,31007335,,,,,,,
2736,310073350189,Panel B,2,31007335,,,,,,,
2726,310073350212,Panel B,2,31007335,,,,,,,
2730,310073350258,Panel B,2,31007335,D1,DIMBA,.5,ACRE,,.47,
2728,310073350304,Panel B,2,31007335,D1,LOCAL MAIZE,2,ACRE,,,
2740,310073350350,Panel B,2,31007335,,,,,,,
2738,310073350373,Panel B,2,31007335,,,,,,,
2754,310073350396,Panel B,2,31007335,D1,MAIZE PLOT,2,ACRE,,,
2752,310073350442,Panel B,2,31007335,,,,,,,
2744,310073350465,Panel B,2,31007335,,,,,,,
2819,311087030024,Panel A,2,31108703,D1,LOCAL MAIZE,.5,ACRE,,.66000003,
2837,311087030057,Panel A,2,31108703,,,,,,,
2831,311087030121,Panel A,2,31108703,D1,DIMBA,.30000001,ACRE,,,TOO FAR FROM HOUSEHOLD
2847,311087030174,Panel A,2,31108703,,,,,,,
2823,311087030266,Panel A,2,31108703,D1,LOCAL MAIZE,.5,ACRE,,.63,
2843,311087030267,Panel A,2,31108703,D1,LOCAL MAIZE,.5,ACRE,,.68000001,
2825,311087030288,Panel A,2,31108703,,,,,,,
2827,311087030320,Panel A,2,31108703,D1,MAIZE,.5,ACRE,,1.0700001,
2835,311087030327,Panel A,2,31108703,,,,,,,
2839,311087030335,Panel A,2,31108703,,,,,,,
2829,311087030344,Panel A,2,31108703,,,,,,,
2833,311087030374,Panel A,2,31108703,,,,,,,
2817,311087030375,Panel A,2,31108703,,,,,,,
2821,311087030385,Panel A,2,31108703,,,,,,,
2879,312010070032,Panel A,2,31201007,,,,,,,
2869,312010070034,Panel A,2,31201007,,,,,,,
2861,312010070037,Panel A,2,31201007,D1,HYBRID MAIZE,.1,ACRE,,.029999999,
2851,312010070074,Panel A,2,31201007,,,,,,,
2853,312010070116,Panel A,2,31201007,D1,MAIZE,.2,ACRE,,.31,
2863,312010070128,Panel A,2,31201007,D1,NKHWANI,.1,ACRE,,.23999999,
2857,312010070145,Panel A,2,31201007,D1,TANAPOSI,.25,ACRE,,.0099999998,
2873,312010070158,Panel A,2,31201007,,,,,,,
2865,312010070162,Panel A,2,31201007,,,,,,,
2871,312010070164,Panel A,2,31201007,,,,,,,
2877,312010070169,Panel A,2,31201007,,,,,,,
2875,312010070189,Panel A,2,31201007,,,,,,,
2849,312010070226,Panel A,2,31201007,D1,NKHWANI,.2,ACRE,,.31,
2867,312010070230,Panel A,2,31201007,D1,NKHWANI,.2,ACRE,,.31,
2859,312010070283,Panel A,2,31201007,,,,,,,
2855,312010070285,Panel A,2,31201007,,,,,,,
2794,312011040010,Panel B,2,31201104,,,,,,,
2806,312011040023,Panel B,2,31201104,,,,,,,
2814,312011040036,Panel B,2,31201104,,,,,,,
2804,312011040061,Panel B,2,31201104,,,,,,,
2816,312011040074,Panel B,2,31201104,,,,,,,
2820,312011040086,Panel B,2,31201104,,,,,,,
2796,312011040112,Panel B,2,31201104,,,,,,,
2792,312011040124,Panel B,2,31201104,,,,,,,
2810,312011040137,Panel B,2,31201104,,,,,,,
2818,312011040162,Panel B,2,31201104,,,,,,,
2790,312011040175,Panel B,2,31201104,,,,,,,
2802,312011040188,Panel B,2,31201104,,,,,,,
2808,312011040213,Panel B,2,31201104,,,,,,,
2798,312011040226,Panel B,2,31201104,D1,H MAIZE,.25,ACRE,,.02,
2812,312011040238,Panel B,2,31201104,,,,,,,
2800,312011040264,Panel B,2,31201104,,,,,,,
2852,312011970008,Panel B,2,31201197,D1,HYBRID MAIZE,.25,ACRE,,.25999999,
2842,312011970022,Panel B,2,31201197,D1,HYBRID MAIZE,.25,ACRE,,.41999999,
2840,312011970028,Panel B,2,31201197,,,,,,,
2846,312011970030,Panel B,2,31201197,D1,THELELE,.25,ACRE,,.11,
2836,312011970037,Panel B,2,31201197,,,,,,,
2822,312011970057,Panel B,2,31201197,,,,,,,
2830,312011970066,Panel B,2,31201197,,,,,,,
2826,312011970081,Panel B,2,31201197,,,,,,,
2844,312011970088,Panel B,2,31201197,,,,,,,
2834,312011970095,Panel B,2,31201197,,,,,,,
2850,312011970110,Panel B,2,31201197,,,,,,,
2828,312011970117,Panel B,2,31201197,D1,HYBRID MAIZE,.25,ACRE,,.1,
2824,312011970124,Panel B,2,31201197,,,,,,,
2848,312011970139,Panel B,2,31201197,,,,,,,
2832,312011970146,Panel B,2,31201197,,,,,,,
2766,312015160017,Panel B,2,31201516,D1,TANAPOSI,.25,ACRE,,.02,
2774,312015160031,Panel B,2,31201516,,,,,,,
2760,312015160046,Panel B,2,31201516,,,,,,,
2762,312015160060,Panel B,2,31201516,,,,,,,
2768,312015160089,Panel B,2,31201516,,,,,,,
2784,312015160108,Panel B,2,31201516,,,,,,,
2764,312015160118,Panel B,2,31201516,,,,,,,
2786,312015160132,Panel B,2,31201516,,,,,,,
2780,312015160161,Panel B,2,31201516,,,,,,,
2778,312015160175,Panel B,2,31201516,,,,,,,
2758,312015160190,Panel B,2,31201516,,,,,,,
2782,312015160204,Panel B,2,31201516,D1,KAMBUZI PEPPER,.5,ACRE,,.02,
2772,312015160233,Panel B,2,31201516,,,,,,,
2776,312015160248,Panel B,2,31201516,,,,,,,
2770,312015160262,Panel B,2,31201516,,,,,,,
2788,312015160291,Panel B,2,31201516,,,,,,,
2907,312046180076,Panel A,2,31204618,,,,,,,
2903,312046180082,Panel A,2,31204618,D1,HYBRID RECYCLED,.25,ACRE,,.17,
2883,312046180090,Panel A,2,31204618,,,,,,,
2889,312046180100,Panel A,2,31204618,,,,,,,
2891,312046180102,Panel A,2,31204618,,,,,,,
2895,312046180105,Panel A,2,31204618,,,,,,,
2905,312046180112,Panel A,2,31204618,,,,,,,
2911,312046180123,Panel A,2,31204618,,,,,,,
2901,312046180149,Panel A,2,31204618,D1,NKHWANI,.5,ACRE,,.050000001,
2881,312046180161,Panel A,2,31204618,,,,,,,
2893,312046180169,Panel A,2,31204618,,,,,,,
2885,312046180205,Panel A,2,31204618,,,,,,,
2909,312046180216,Panel A,2,31204618,,,,,,,
2899,312046180226,Panel A,2,31204618,,,,,,,
2897,312046180244,Panel A,2,31204618,,,,,,,
2887,312046180276,Panel A,2,31204618,,,,,,,
2884,314325230003,Panel B,2,31432523,,,,,,,
2860,314325230060,Panel B,2,31432523,,,,,,,
2876,314325230074,Panel B,2,31432523,,,,,,,
2858,314325230103,Panel B,2,31432523,,,,,,,
2880,314325230117,Panel B,2,31432523,,,,,,,
2878,314325230132,Panel B,2,31432523,,,,,,,
2882,314325230232,Panel B,2,31432523,,,,,,,
2874,314325230246,Panel B,2,31432523,,,,,,,
2870,314325230275,Panel B,2,31432523,,,,,,,
2856,314325230289,Panel B,2,31432523,,,,,,,
2921,314326760004,Panel A,2,31432676,,,,,,,
2923,314326760010,Panel A,2,31432676,D1,TANAPOSI,.25,ACRE,,.039999999,
2943,314326760021,Panel A,2,31432676,,,,,,,
2937,314326760023,Panel A,2,31432676,,,,,,,
2931,314326760032,Panel A,2,31432676,,,,,,,
2925,314326760034,Panel A,2,31432676,,,,,,,
2915,314326760045,Panel A,2,31432676,,,,,,,
2919,314326760056,Panel A,2,31432676,,,,,,,
2898,314351200007,Panel B,2,31435120,,,,,,,
2890,314351200034,Panel B,2,31435120,,,,,,,
2904,314351200047,Panel B,2,31435120,,,,,,,
2906,314351200087,Panel B,2,31435120,,,,,,,
2910,314351200114,Panel B,2,31435120,,,,,,,
2900,314351200127,Panel B,2,31435120,,,,,,,
2894,314351200141,Panel B,2,31435120,,,,,,,
2896,314351200167,Panel B,2,31435120,,,,,,,
2902,314351200181,Panel B,2,31435120,,,,,,,
2886,314351200221,Panel B,2,31435120,,,,,,,
2912,314351200247,Panel B,2,31435120,,,,,,,
2892,314351200274,Panel B,2,31435120,,,,,,,
2975,314357530023,Panel A,2,31435753,,,,,,,
2953,314357530066,Panel A,2,31435753,,,,,,,
2951,314357530102,Panel A,2,31435753,,,,,,,
2959,314357530137,Panel A,2,31435753,,,,,,,
2947,314357530154,Panel A,2,31435753,,,,,,,
2969,314357530159,Panel A,2,31435753,,,,,,,
2949,314357530200,Panel A,2,31435753,,,,,,,
2963,314357530227,Panel A,2,31435753,,,,,,,
2965,314357530242,Panel A,2,31435753,,,,,,,
2967,314357530281,Panel A,2,31435753,,,,,,,
2961,314357530283,Panel A,2,31435753,,,,,,,
2989,314366950029,Panel A,2,31436695,,,,,,,
2991,314366950079,Panel A,2,31436695,,,,,,,
2997,314366950086,Panel A,2,31436695,,,,,,,
3005,314366950106,Panel A,2,31436695,,,,,,,
3007,314366950118,Panel A,2,31436695,,,,,,,
2987,314366950125,Panel A,2,31436695,,,,,,,
2983,314366950166,Panel A,2,31436695,,,,,,,
2979,314366950178,Panel A,2,31436695,,,,,,,
2940,314386900029,Panel B,2,31438690,,,,,,,
2924,314386900045,Panel B,2,31438690,,,,,,,
2944,314386900061,Panel B,2,31438690,,,,,,,
2920,314386900109,Panel B,2,31438690,,,,,,,
2934,314386900125,Panel B,2,31438690,,,,,,,
2932,314386900141,Panel B,2,31438690,,,,,,,
2946,314386900157,Panel B,2,31438690,,,,,,,
2922,314386900188,Panel B,2,31438690,,,,,,,
2942,314386900204,Panel B,2,31438690,,,,,,,
2926,314386900220,Panel B,2,31438690,,,,,,,
2936,314386900236,Panel B,2,31438690,,,,,,,
2918,314386900268,Panel B,2,31438690,,,,,,,
2916,314386900300,Panel B,2,31438690,,,,,,,
2966,314391020004,Panel B,2,31439102,,,,,,,
2972,314391020014,Panel B,2,31439102,,,,,,,
2962,314391020024,Panel B,2,31439102,,,,,,,
2958,314391020044,Panel B,2,31439102,,,,,,,
2954,314391020065,Panel B,2,31439102,,,,,,,
2960,314391020115,Panel B,2,31439102,,,,,,,
2970,314391020136,Panel B,2,31439102,,,,,,,
2948,314391020166,Panel B,2,31439102,,,,,,,
2964,314391020176,Panel B,2,31439102,,,,,,,
2956,314391020186,Panel B,2,31439102,,,,,,,
3033,314413890017,Panel A,2,31441389,,,,,,,
3009,314413890027,Panel A,2,31441389,,,,,,,
3027,314413890036,Panel A,2,31441389,,,,,,,
3011,314413890063,Panel A,2,31441389,,,,,,,
3013,314413890144,Panel A,2,31441389,,,,,,,
3023,314413890183,Panel A,2,31441389,,,,,,,
3037,314413890207,Panel A,2,31441389,,,,,,,
3000,314423940001,Panel B,2,31442394,,,,,,,
2984,314423940024,Panel B,2,31442394,,,,,,,
2986,314423940030,Panel B,2,31442394,,,,,,,
2998,314423940042,Panel B,2,31442394,,,,,,,
3004,314423940054,Panel B,2,31442394,,,,,,,
2982,314423940072,Panel B,2,31442394,,,,,,,
2980,314423940078,Panel B,2,31442394,,,,,,,
3002,314423940114,Panel B,2,31442394,,,,,,,
2996,314423940120,Panel B,2,31442394,,,,,,,
3057,314431080018,Panel A,2,31443108,,,,,,,
3041,314431080042,Panel A,2,31443108,D1,VEGETABLES,6,SQUARE METERS,,0,
3051,314431080052,Panel A,2,31443108,,,,,,,
3061,314431080088,Panel A,2,31443108,D1,RAPE,.25,ACRE,,0,
3053,314431080099,Panel A,2,31443108,,,,,,,
3047,314431080106,Panel A,2,31443108,,,,,,,
3059,314431080159,Panel A,2,31443108,,,,,,,
3069,314431080165,Panel A,2,31443108,,,,,,,
3067,314431080170,Panel A,2,31443108,,,,,,,
3045,314431080171,Panel A,2,31443108,,,,,,,
3032,314432700002,Panel B,2,31443270,,,,,,,
3028,314432700023,Panel B,2,31443270,,,,,,,
3038,314432700044,Panel B,2,31443270,,,,,,,
3024,314432700055,Panel B,2,31443270,,,,,,,
3014,314432700065,Panel B,2,31443270,,,,,,,
3018,314432700097,Panel B,2,31443270,,,,,,,
3034,314432700129,Panel B,2,31443270,,,,,,,
3016,314432700140,Panel B,2,31443270,,,,,,,
3040,314432700150,Panel B,2,31443270,,,,,,,
3020,314432700172,Panel B,2,31443270,,,,,,,
3012,314432700193,Panel B,2,31443270,,,,,,,
3081,315326740050,Panel A,2,31532674,,,,,,,
3079,315326740064,Panel A,2,31532674,,,,,,,
3095,315326740065,Panel A,2,31532674,,,,,,,
3077,315326740067,Panel A,2,31532674,,,,,,,
3089,315326740150,Panel A,2,31532674,,,,,,,
3093,315326740163,Panel A,2,31532674,,,,,,,
3050,315330950061,Panel B,2,31533095,,,,,,,
3092,315361180106,Panel B,2,31536118,,,,,,,
3084,315361180324,Panel B,2,31536118,,,,,,,
3113,315367510047,Panel A,2,31536751,,,,,,,
3126,315404190015,Panel B,2,31540419,,,,,,,
3175,315453840045,Panel A,2,31545384,,,,,,,
3197,315453840609,Panel A,2,31545384,,,,,,,
3179,315453840939,Panel A,2,31545384,,,,,,,
3144,315467600077,Panel B,2,31546760,,,,,,,
3261,315546130008,Panel A,2,31554613,,,,,,,
3247,315546130283,Panel A,2,31554613,,,,,,,
3230,315556140113,Panel B,2,31555614,,,,,,,
3216,315556140136,Panel B,2,31555614,,,,,,,
3212,315556140159,Panel B,2,31555614,,,,,,,
3228,315556140297,Panel B,2,31555614,,,,,,,
