HHID,case_id,qx_type,visit,ea_id,hh_p0a,hh_p0a_os,hh_p01,hh_p02,hh_p03a,hh_p03b,hh_p03c,hh_p04a,hh_p04b
462,105025930091,Panel B,2,10502593,Food Transfers/Gifts from Individuals,,No,,,,,,
462,105025930091,Panel B,2,10502593,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
462,105025930091,Panel B,2,10502593,"Savings, Interest or Other Investment Income",,No,,,,,,
462,105025930091,Panel B,2,10502593,Pension Income,,No,,,,,,
462,105025930091,Panel B,2,10502593,Income from Non-Agricultural Land Rental,,No,,,,,,
462,105025930091,Panel B,2,10502593,"Income form Apartment, House Rental",,No,,,,,,
462,105025930091,Panel B,2,10502593,"Income from Sho, Store Rental",,No,,,,,,
462,105025930091,Panel B,2,10502593,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
462,105025930091,Panel B,2,10502593,Income from Real Estate Sales,,No,,,,,,
462,105025930091,Panel B,2,10502593,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
462,105025930091,Panel B,2,10502593,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
462,105025930091,Panel B,2,10502593,Inheritance,,No,,,,,,
462,105025930091,Panel B,2,10502593,Lottery/Gambling Winnings,,No,,,,,,
462,105025930091,Panel B,2,10502593,Other Income (Specify),,No,,,,,,
468,105025930097,Panel B,2,10502593,Cash Transfers/Gifts from individuals,,No,,,,,,
468,105025930097,Panel B,2,10502593,Food Transfers/Gifts from Individuals,,No,,,,,,
468,105025930097,Panel B,2,10502593,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
468,105025930097,Panel B,2,10502593,"Savings, Interest or Other Investment Income",,No,,,,,,
468,105025930097,Panel B,2,10502593,Pension Income,,No,,,,,,
468,105025930097,Panel B,2,10502593,Income from Non-Agricultural Land Rental,,No,,,,,,
468,105025930097,Panel B,2,10502593,"Income form Apartment, House Rental",,No,,,,,,
468,105025930097,Panel B,2,10502593,"Income from Sho, Store Rental",,No,,,,,,
468,105025930097,Panel B,2,10502593,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
468,105025930097,Panel B,2,10502593,Income from Real Estate Sales,,No,,,,,,
468,105025930097,Panel B,2,10502593,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
468,105025930097,Panel B,2,10502593,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
468,105025930097,Panel B,2,10502593,Inheritance,,No,,,,,,
468,105025930097,Panel B,2,10502593,Lottery/Gambling Winnings,,No,,,,,,
468,105025930097,Panel B,2,10502593,Other Income (Specify),,No,,,,,,
470,105025930102,Panel B,2,10502593,Cash Transfers/Gifts from individuals,,No,,,,,,
470,105025930102,Panel B,2,10502593,Food Transfers/Gifts from Individuals,,No,,,,,,
470,105025930102,Panel B,2,10502593,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
470,105025930102,Panel B,2,10502593,"Savings, Interest or Other Investment Income",,No,,,,,,
470,105025930102,Panel B,2,10502593,Pension Income,,No,,,,,,
470,105025930102,Panel B,2,10502593,Income from Non-Agricultural Land Rental,,No,,,,,,
470,105025930102,Panel B,2,10502593,"Income form Apartment, House Rental",,No,,,,,,
470,105025930102,Panel B,2,10502593,"Income from Sho, Store Rental",,No,,,,,,
470,105025930102,Panel B,2,10502593,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
470,105025930102,Panel B,2,10502593,Income from Real Estate Sales,,No,,,,,,
470,105025930102,Panel B,2,10502593,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
470,105025930102,Panel B,2,10502593,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
470,105025930102,Panel B,2,10502593,Inheritance,,No,,,,,,
470,105025930102,Panel B,2,10502593,Lottery/Gambling Winnings,,No,,,,,,
470,105025930102,Panel B,2,10502593,Other Income (Specify),,No,,,,,,
452,105025930113,Panel B,2,10502593,Cash Transfers/Gifts from individuals,,No,,,,,,
452,105025930113,Panel B,2,10502593,Food Transfers/Gifts from Individuals,,No,,,,,,
452,105025930113,Panel B,2,10502593,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
452,105025930113,Panel B,2,10502593,"Savings, Interest or Other Investment Income",,No,,,,,,
452,105025930113,Panel B,2,10502593,Pension Income,,No,,,,,,
452,105025930113,Panel B,2,10502593,Income from Non-Agricultural Land Rental,,No,,,,,,
452,105025930113,Panel B,2,10502593,"Income form Apartment, House Rental",,No,,,,,,
452,105025930113,Panel B,2,10502593,"Income from Sho, Store Rental",,No,,,,,,
452,105025930113,Panel B,2,10502593,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
452,105025930113,Panel B,2,10502593,Income from Real Estate Sales,,No,,,,,,
452,105025930113,Panel B,2,10502593,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
452,105025930113,Panel B,2,10502593,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
452,105025930113,Panel B,2,10502593,Inheritance,,No,,,,,,
452,105025930113,Panel B,2,10502593,Lottery/Gambling Winnings,,No,,,,,,
452,105025930113,Panel B,2,10502593,Other Income (Specify),,No,,,,,,
497,105033670001,Panel A,1,10503367,Cash Transfers/Gifts from individuals,,No,,,,,,
497,105033670001,Panel A,1,10503367,Food Transfers/Gifts from Individuals,,Yes,,2500,0,0,2,
497,105033670001,Panel A,1,10503367,Non-Food In-Kind Transfers/Gifts form Individuals,,Yes,,4500,0,0,1,
497,105033670001,Panel A,1,10503367,"Savings, Interest or Other Investment Income",,No,,,,,,
497,105033670001,Panel A,1,10503367,Pension Income,,No,,,,,,
497,105033670001,Panel A,1,10503367,Income from Non-Agricultural Land Rental,,No,,,,,,
497,105033670001,Panel A,1,10503367,"Income form Apartment, House Rental",,No,,,,,,
497,105033670001,Panel A,1,10503367,"Income from Sho, Store Rental",,No,,,,,,
497,105033670001,Panel A,1,10503367,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
497,105033670001,Panel A,1,10503367,Income from Real Estate Sales,,No,,,,,,
497,105033670001,Panel A,1,10503367,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
497,105033670001,Panel A,1,10503367,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
497,105033670001,Panel A,1,10503367,Inheritance,,No,,,,,,
497,105033670001,Panel A,1,10503367,Lottery/Gambling Winnings,,No,,,,,,
497,105033670001,Panel A,1,10503367,Other Income (Specify),,No,,,,,,
493,105033670004,Panel A,1,10503367,Cash Transfers/Gifts from individuals,,No,,,,,,
493,105033670004,Panel A,1,10503367,Food Transfers/Gifts from Individuals,,No,,,,,,
493,105033670004,Panel A,1,10503367,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
493,105033670004,Panel A,1,10503367,"Savings, Interest or Other Investment Income",,No,,,,,,
493,105033670004,Panel A,1,10503367,Pension Income,,No,,,,,,
493,105033670004,Panel A,1,10503367,Income from Non-Agricultural Land Rental,,No,,,,,,
493,105033670004,Panel A,1,10503367,"Income form Apartment, House Rental",,No,,,,,,
493,105033670004,Panel A,1,10503367,"Income from Sho, Store Rental",,No,,,,,,
493,105033670004,Panel A,1,10503367,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
493,105033670004,Panel A,1,10503367,Income from Real Estate Sales,,No,,,,,,
493,105033670004,Panel A,1,10503367,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
493,105033670004,Panel A,1,10503367,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
493,105033670004,Panel A,1,10503367,Inheritance,,No,,,,,,
493,105033670004,Panel A,1,10503367,Lottery/Gambling Winnings,,No,,,,,,
493,105033670004,Panel A,1,10503367,Other Income (Specify),,No,,,,,,
491,105033670007,Panel A,1,10503367,Cash Transfers/Gifts from individuals,,No,,,,,,
491,105033670007,Panel A,1,10503367,Food Transfers/Gifts from Individuals,,No,,,,,,
491,105033670007,Panel A,1,10503367,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
491,105033670007,Panel A,1,10503367,"Savings, Interest or Other Investment Income",,No,,,,,,
491,105033670007,Panel A,1,10503367,Pension Income,,No,,,,,,
491,105033670007,Panel A,1,10503367,Income from Non-Agricultural Land Rental,,No,,,,,,
491,105033670007,Panel A,1,10503367,"Income form Apartment, House Rental",,No,,,,,,
491,105033670007,Panel A,1,10503367,"Income from Sho, Store Rental",,No,,,,,,
491,105033670007,Panel A,1,10503367,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
491,105033670007,Panel A,1,10503367,Income from Real Estate Sales,,No,,,,,,
491,105033670007,Panel A,1,10503367,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
491,105033670007,Panel A,1,10503367,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
491,105033670007,Panel A,1,10503367,Inheritance,,No,,,,,,
491,105033670007,Panel A,1,10503367,Lottery/Gambling Winnings,,No,,,,,,
491,105033670007,Panel A,1,10503367,Other Income (Specify),,No,,,,,,
481,105033670008,Panel A,1,10503367,Cash Transfers/Gifts from individuals,,No,,,,,,
481,105033670008,Panel A,1,10503367,Food Transfers/Gifts from Individuals,,No,,,,,,
481,105033670008,Panel A,1,10503367,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
481,105033670008,Panel A,1,10503367,"Savings, Interest or Other Investment Income",,No,,,,,,
481,105033670008,Panel A,1,10503367,Pension Income,,No,,,,,,
481,105033670008,Panel A,1,10503367,Income from Non-Agricultural Land Rental,,No,,,,,,
481,105033670008,Panel A,1,10503367,"Income form Apartment, House Rental",,No,,,,,,
481,105033670008,Panel A,1,10503367,"Income from Sho, Store Rental",,No,,,,,,
481,105033670008,Panel A,1,10503367,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
481,105033670008,Panel A,1,10503367,Income from Real Estate Sales,,No,,,,,,
481,105033670008,Panel A,1,10503367,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
481,105033670008,Panel A,1,10503367,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
481,105033670008,Panel A,1,10503367,Inheritance,,No,,,,,,
481,105033670008,Panel A,1,10503367,Lottery/Gambling Winnings,,No,,,,,,
481,105033670008,Panel A,1,10503367,Other Income (Specify),,No,,,,,,
483,105033670009,Panel A,1,10503367,Cash Transfers/Gifts from individuals,,No,,,,,,
483,105033670009,Panel A,1,10503367,Food Transfers/Gifts from Individuals,,Yes,,300,0,0,1,2
483,105033670009,Panel A,1,10503367,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
483,105033670009,Panel A,1,10503367,"Savings, Interest or Other Investment Income",,No,,,,,,
483,105033670009,Panel A,1,10503367,Pension Income,,No,,,,,,
483,105033670009,Panel A,1,10503367,Income from Non-Agricultural Land Rental,,No,,,,,,
483,105033670009,Panel A,1,10503367,"Income form Apartment, House Rental",,No,,,,,,
483,105033670009,Panel A,1,10503367,"Income from Sho, Store Rental",,No,,,,,,
483,105033670009,Panel A,1,10503367,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
483,105033670009,Panel A,1,10503367,Income from Real Estate Sales,,No,,,,,,
483,105033670009,Panel A,1,10503367,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
483,105033670009,Panel A,1,10503367,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
483,105033670009,Panel A,1,10503367,Inheritance,,Yes,348000,,,,1,
483,105033670009,Panel A,1,10503367,Lottery/Gambling Winnings,,No,,,,,,
483,105033670009,Panel A,1,10503367,Other Income (Specify),,No,,,,,,
487,105033670014,Panel A,1,10503367,Cash Transfers/Gifts from individuals,,No,,,,,,
487,105033670014,Panel A,1,10503367,Food Transfers/Gifts from Individuals,,Yes,,1000,0,0,2,
487,105033670014,Panel A,1,10503367,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
487,105033670014,Panel A,1,10503367,"Savings, Interest or Other Investment Income",,No,,,,,,
487,105033670014,Panel A,1,10503367,Pension Income,,No,,,,,,
487,105033670014,Panel A,1,10503367,Income from Non-Agricultural Land Rental,,No,,,,,,
487,105033670014,Panel A,1,10503367,"Income form Apartment, House Rental",,No,,,,,,
487,105033670014,Panel A,1,10503367,"Income from Sho, Store Rental",,No,,,,,,
487,105033670014,Panel A,1,10503367,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
487,105033670014,Panel A,1,10503367,Income from Real Estate Sales,,No,,,,,,
487,105033670014,Panel A,1,10503367,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
487,105033670014,Panel A,1,10503367,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
487,105033670014,Panel A,1,10503367,Inheritance,,No,,,,,,
487,105033670014,Panel A,1,10503367,Lottery/Gambling Winnings,,No,,,,,,
487,105033670014,Panel A,1,10503367,Other Income (Specify),,No,,,,,,
509,105033670017,Panel A,1,10503367,Cash Transfers/Gifts from individuals,,No,,,,,,
509,105033670017,Panel A,1,10503367,Food Transfers/Gifts from Individuals,,Yes,,700,0,0,1,2
509,105033670017,Panel A,1,10503367,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
509,105033670017,Panel A,1,10503367,"Savings, Interest or Other Investment Income",,No,,,,,,
509,105033670017,Panel A,1,10503367,Pension Income,,No,,,,,,
509,105033670017,Panel A,1,10503367,Income from Non-Agricultural Land Rental,,No,,,,,,
509,105033670017,Panel A,1,10503367,"Income form Apartment, House Rental",,No,,,,,,
509,105033670017,Panel A,1,10503367,"Income from Sho, Store Rental",,No,,,,,,
509,105033670017,Panel A,1,10503367,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
509,105033670017,Panel A,1,10503367,Income from Real Estate Sales,,No,,,,,,
509,105033670017,Panel A,1,10503367,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
509,105033670017,Panel A,1,10503367,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
509,105033670017,Panel A,1,10503367,Inheritance,,No,,,,,,
509,105033670017,Panel A,1,10503367,Lottery/Gambling Winnings,,No,,,,,,
509,105033670017,Panel A,1,10503367,Other Income (Specify),,No,,,,,,
501,105033670018,Panel A,1,10503367,Cash Transfers/Gifts from individuals,,Yes,,3000,0,0,1,
501,105033670018,Panel A,1,10503367,Food Transfers/Gifts from Individuals,,Yes,,4500,0,0,1,2
501,105033670018,Panel A,1,10503367,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
501,105033670018,Panel A,1,10503367,"Savings, Interest or Other Investment Income",,No,,,,,,
501,105033670018,Panel A,1,10503367,Pension Income,,No,,,,,,
501,105033670018,Panel A,1,10503367,Income from Non-Agricultural Land Rental,,No,,,,,,
501,105033670018,Panel A,1,10503367,"Income form Apartment, House Rental",,No,,,,,,
501,105033670018,Panel A,1,10503367,"Income from Sho, Store Rental",,No,,,,,,
501,105033670018,Panel A,1,10503367,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
501,105033670018,Panel A,1,10503367,Income from Real Estate Sales,,No,,,,,,
501,105033670018,Panel A,1,10503367,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
501,105033670018,Panel A,1,10503367,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
501,105033670018,Panel A,1,10503367,Inheritance,,No,,,,,,
501,105033670018,Panel A,1,10503367,Lottery/Gambling Winnings,,No,,,,,,
501,105033670018,Panel A,1,10503367,Other Income (Specify),,No,,,,,,
505,105033670021,Panel A,1,10503367,Cash Transfers/Gifts from individuals,,No,,,,,,
505,105033670021,Panel A,1,10503367,Food Transfers/Gifts from Individuals,,No,,,,,,
505,105033670021,Panel A,1,10503367,Non-Food In-Kind Transfers/Gifts form Individuals,,Yes,,0,0,1800,1,
505,105033670021,Panel A,1,10503367,"Savings, Interest or Other Investment Income",,No,,,,,,
505,105033670021,Panel A,1,10503367,Pension Income,,No,,,,,,
505,105033670021,Panel A,1,10503367,Income from Non-Agricultural Land Rental,,No,,,,,,
505,105033670021,Panel A,1,10503367,"Income form Apartment, House Rental",,No,,,,,,
505,105033670021,Panel A,1,10503367,"Income from Sho, Store Rental",,No,,,,,,
505,105033670021,Panel A,1,10503367,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
505,105033670021,Panel A,1,10503367,Income from Real Estate Sales,,No,,,,,,
505,105033670021,Panel A,1,10503367,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
505,105033670021,Panel A,1,10503367,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
505,105033670021,Panel A,1,10503367,Inheritance,,No,,,,,,
505,105033670021,Panel A,1,10503367,Lottery/Gambling Winnings,,No,,,,,,
505,105033670021,Panel A,1,10503367,Other Income (Specify),,No,,,,,,
503,105033670024,Panel A,1,10503367,Cash Transfers/Gifts from individuals,,No,,,,,,
503,105033670024,Panel A,1,10503367,Food Transfers/Gifts from Individuals,,Yes,,3000,0,0,2,1
503,105033670024,Panel A,1,10503367,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
503,105033670024,Panel A,1,10503367,"Savings, Interest or Other Investment Income",,No,,,,,,
503,105033670024,Panel A,1,10503367,Pension Income,,No,,,,,,
503,105033670024,Panel A,1,10503367,Income from Non-Agricultural Land Rental,,No,,,,,,
503,105033670024,Panel A,1,10503367,"Income form Apartment, House Rental",,No,,,,,,
503,105033670024,Panel A,1,10503367,"Income from Sho, Store Rental",,No,,,,,,
503,105033670024,Panel A,1,10503367,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
503,105033670024,Panel A,1,10503367,Income from Real Estate Sales,,No,,,,,,
503,105033670024,Panel A,1,10503367,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
503,105033670024,Panel A,1,10503367,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
503,105033670024,Panel A,1,10503367,Inheritance,,No,,,,,,
503,105033670024,Panel A,1,10503367,Lottery/Gambling Winnings,,No,,,,,,
503,105033670024,Panel A,1,10503367,Other Income (Specify),,No,,,,,,
511,105033670028,Panel A,1,10503367,Cash Transfers/Gifts from individuals,,No,,,,,,
511,105033670028,Panel A,1,10503367,Food Transfers/Gifts from Individuals,,Yes,,10000,0,0,1,
511,105033670028,Panel A,1,10503367,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
511,105033670028,Panel A,1,10503367,"Savings, Interest or Other Investment Income",,No,,,,,,
511,105033670028,Panel A,1,10503367,Pension Income,,No,,,,,,
511,105033670028,Panel A,1,10503367,Income from Non-Agricultural Land Rental,,No,,,,,,
511,105033670028,Panel A,1,10503367,"Income form Apartment, House Rental",,No,,,,,,
511,105033670028,Panel A,1,10503367,"Income from Sho, Store Rental",,No,,,,,,
511,105033670028,Panel A,1,10503367,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
511,105033670028,Panel A,1,10503367,Income from Real Estate Sales,,No,,,,,,
511,105033670028,Panel A,1,10503367,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
511,105033670028,Panel A,1,10503367,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
