HHID,case_id,qx_type,visit,ea_id,hh_q0a,hh_q0b,hh_q01,hh_q02a,hh_q02b,hh_q02c,hh_q03a,hh_q03b
366,104011400045,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
366,104011400045,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
372,104011400061,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
372,104011400061,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
372,104011400061,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
358,104011400079,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1000,0,0,1,
358,104011400079,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,Yes,500,0,0,1,
358,104011400079,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,350,0,0,2,
374,104011400112,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
374,104011400112,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
374,104011400112,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,500,0,0,4,
380,104011400129,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
380,104011400129,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
380,104011400129,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
356,104011400146,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
356,104011400146,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,Yes,1250,0,0,1,
356,104011400146,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
354,104011400196,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1000,0,0,1,2
354,104011400196,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,Yes,500,0,0,1,2
354,104011400196,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
376,104011400213,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2500,0,0,1,2
376,104011400213,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
376,104011400213,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
360,104011400229,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2500,0,0,1,2
360,104011400229,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,Yes,500,0,0,1,2
360,104011400229,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
362,104011400263,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,500,0,0,1,
362,104011400263,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,Yes,500,0,0,1,
362,104011400263,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
368,104011400280,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2000,0,0,1,2
368,104011400280,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,Yes,1500,0,0,1,2
368,104011400280,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
352,104011400296,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
352,104011400296,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
352,104011400296,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
350,104011400330,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,4000,0,0,1,2
350,104011400330,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
350,104011400330,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,2000,0,0,1,2
378,104011400347,Panel B,2,10401140,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2000,0,0,1,
378,104011400347,Panel B,2,10401140,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
378,104011400347,Panel B,2,10401140,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
359,104015020020,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
359,104015020020,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
359,104015020020,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
375,104015020027,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2000,0,0,1,2
375,104015020027,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,Yes,3000,0,0,1,2
375,104015020027,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,1000,0,0,1,2
357,104015020056,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
357,104015020056,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
357,104015020056,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,900,0,0,1,2
361,104015020074,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,15000,0,0,1,2
361,104015020074,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
361,104015020074,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
381,104015020081,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
381,104015020081,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,Yes,500,0,0,1,
381,104015020081,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
373,104015020084,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
373,104015020084,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,Yes,1600,0,0,1,2
373,104015020084,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
383,104015020099,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,500,0,1,
383,104015020099,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
383,104015020099,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
369,104015020102,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
369,104015020102,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
369,104015020102,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
363,104015020103,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1000,0,0,1,
363,104015020103,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
363,104015020103,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
355,104015020121,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
355,104015020121,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
355,104015020121,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
367,104015020122,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
367,104015020122,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
367,104015020122,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
379,104015020127,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
379,104015020127,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
379,104015020127,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
365,104015020133,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
365,104015020133,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,Yes,500,0,0,1,2
365,104015020133,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
377,104015020148,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
377,104015020148,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,Yes,200,0,0,1,2
377,104015020148,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
353,104015020157,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
353,104015020157,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
353,104015020157,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
371,104015020173,Panel A,1,10401502,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
371,104015020173,Panel A,1,10401502,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,500,0,1,2
371,104015020173,Panel A,1,10401502,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
346,104015220004,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
346,104015220004,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
346,104015220004,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
344,104015220008,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,4000,0,0,1,2
344,104015220008,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
344,104015220008,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
340,104015220019,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,3000,3500,0,1,2
340,104015220019,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
340,104015220019,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
338,104015220038,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2000,0,0,1,2
338,104015220038,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
338,104015220038,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
324,104015220041,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
324,104015220041,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
324,104015220041,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
330,104015220042,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
330,104015220042,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
330,104015220042,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
332,104015220054,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
332,104015220054,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
332,104015220054,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
342,104015220055,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
342,104015220055,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
342,104015220055,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
318,104015220061,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
318,104015220061,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
318,104015220061,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
326,104015220063,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
326,104015220063,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,Yes,500,0,0,1,2
326,104015220063,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
322,104015220065,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
322,104015220065,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
322,104015220065,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
336,104015220068,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
336,104015220068,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,Yes,1500,0,0,1,2
336,104015220068,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
348,104015220087,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
348,104015220087,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
348,104015220087,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
320,104015220088,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
320,104015220088,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
320,104015220088,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
328,104015220091,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
328,104015220091,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,Yes,200,0,0,2,
328,104015220091,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
334,104015220092,Panel B,2,10401522,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
334,104015220092,Panel B,2,10401522,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
334,104015220092,Panel B,2,10401522,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
388,104041860008,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
388,104041860008,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
388,104041860008,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
396,104041860012,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
396,104041860012,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,Yes,2000,0,0,1,2
396,104041860012,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
384,104041860017,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1500,0,0,1,2
384,104041860017,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,Yes,4000,0,1000,1,2
384,104041860017,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
404,104041860021,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
404,104041860021,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
404,104041860021,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
410,104041860030,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
410,104041860030,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
410,104041860030,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
386,104041860034,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
386,104041860034,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,Yes,5000,0,0,2,
386,104041860034,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
406,104041860039,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
406,104041860039,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
406,104041860039,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
394,104041860043,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
394,104041860043,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
394,104041860043,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,1000,0,0,2,
398,104041860052,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1500,0,0,1,2
398,104041860052,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,Yes,500,0,0,1,2
398,104041860052,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
392,104041860056,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
392,104041860056,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
392,104041860056,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
408,104041860061,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
408,104041860061,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,Yes,1000,0,0,1,2
408,104041860061,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
390,104041860065,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1000,0,0,1,2
390,104041860065,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
390,104041860065,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
402,104041860074,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
402,104041860074,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,Yes,300,0,0,1,
402,104041860074,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
400,104041860079,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
400,104041860079,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,Yes,500,0,0,1,
400,104041860079,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
412,104041860083,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2000,0,0,1,
412,104041860083,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,Yes,800,0,0,2,
412,104041860083,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
382,104041860092,Panel B,2,10404186,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
382,104041860092,Panel B,2,10404186,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
382,104041860092,Panel B,2,10404186,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
411,104052130003,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
411,104052130003,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
411,104052130003,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
385,104052130007,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,300,0,0,1,
385,104052130007,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,Yes,500,6000,0,2,
385,104052130007,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,3000,0,0,1,
387,104052130011,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
387,104052130011,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,Yes,1800,2500,0,1,2
387,104052130011,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
415,104052130019,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
415,104052130019,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
415,104052130019,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
409,104052130039,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
409,104052130039,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
409,104052130039,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
401,104052130045,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
401,104052130045,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,Yes,200,4000,0,1,2
401,104052130045,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
389,104052130054,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,500,0,0,1,2
389,104052130054,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,Yes,2000,0,0,1,2
389,104052130054,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
405,104052130062,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
405,104052130062,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
405,104052130062,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
395,104052130081,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,800,0,0,1,2
395,104052130081,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,Yes,300,1000,0,1,2
395,104052130081,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
391,104052130093,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
391,104052130093,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,Yes,2500,0,0,1,
391,104052130093,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
399,104052130100,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
399,104052130100,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
399,104052130100,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
397,104052130110,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
397,104052130110,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
397,104052130110,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
413,104052130122,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
413,104052130122,Panel A,1,10405213,Food Transfers/Gifts,Food Transfers/Gifts,Yes,1500,0,0,1,2
413,104052130122,Panel A,1,10405213,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
407,104052130146,Panel A,1,10405213,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1500,0,0,1,2
