HHID,case_id,qx_type,visit,ea_id,hh_n0a,hh_n0b,hh_n01,hh_n02,hh_n03,hh_n04,hh_n05,hh_n06,hh_n07,hh_n08
1130,206023630215,Panel B,2,20602363,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1126,206023630275,Panel B,2,20602363,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO
1140,206023630295,Panel B,2,20602363,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1124,206023630334,Panel B,2,20602363,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1138,206023630354,Panel B,2,20602363,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
1122,206023630374,Panel B,2,20602363,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
1118,206023630414,Panel B,2,20602363,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1164,206030900002,Panel B,2,20603090,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1150,206030900017,Panel B,2,20603090,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO
1156,206030900031,Panel B,2,20603090,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1176,206030900046,Panel B,2,20603090,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1172,206030900060,Panel B,2,20603090,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1158,206030900074,Panel B,2,20603090,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1152,206030900103,Panel B,2,20603090,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1148,206030900161,Panel B,2,20603090,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1170,206030900175,Panel B,2,20603090,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1154,206030900189,Panel B,2,20603090,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1162,206030900218,Panel B,2,20603090,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1160,206030900233,Panel B,2,20603090,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1168,206030900247,Panel B,2,20603090,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1174,206030900276,Panel B,2,20603090,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1166,206030900290,Panel B,2,20603090,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1175,206035330008,Panel A,1,20603533,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1155,206035330017,Panel A,1,20603533,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
1159,206035330026,Panel A,1,20603533,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
1183,206035330035,Panel A,1,20603533,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1173,206035330045,Panel A,1,20603533,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1181,206035330054,Panel A,1,20603533,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1157,206035330063,Panel A,1,20603533,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1165,206035330073,Panel A,1,20603533,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1153,206035330091,Panel A,1,20603533,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1163,206035330110,Panel A,1,20603533,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1169,206035330119,Panel A,1,20603533,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1177,206035330128,Panel A,1,20603533,YES,YES,NO,YES,YES,NO,NO,YES,NO,YES
1161,206035330138,Panel A,1,20603533,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
1167,206035330156,Panel A,1,20603533,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1171,206035330165,Panel A,1,20603533,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1179,206035330184,Panel A,1,20603533,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1202,206046380001,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1194,206046380010,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1188,206046380037,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1208,206046380046,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1206,206046380055,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1204,206046380064,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1186,206046380072,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1190,206046380081,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1198,206046380099,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1180,206046380108,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1196,206046380117,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1178,206046380126,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1200,206046380135,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1192,206046380153,Panel B,2,20604638,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1182,206046380161,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1184,206046380179,Panel B,2,20604638,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1207,206053020011,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1205,206053020023,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1199,206053020033,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1203,206053020036,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1209,206053020038,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1191,206053020113,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1195,206053020118,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1197,206053020125,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1215,206053020126,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1189,206053020127,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1193,206053020132,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1187,206053020159,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1185,206053020161,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1211,206053020164,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1201,206053020171,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1213,206053020172,Panel A,1,20605302,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1226,206072600004,Panel B,2,20607260,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO
1238,206072600022,Panel B,2,20607260,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1230,206072600059,Panel B,2,20607260,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1228,206072600078,Panel B,2,20607260,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1232,206072600096,Panel B,2,20607260,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1216,206072600114,Panel B,2,20607260,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1236,206072600133,Panel B,2,20607260,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
1234,206072600151,Panel B,2,20607260,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
1214,206072600170,Panel B,2,20607260,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1222,206072600188,Panel B,2,20607260,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1240,206072600272,Panel B,2,20607260,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1224,206072600280,Panel B,2,20607260,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1212,206072600299,Panel B,2,20607260,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1220,206072600317,Panel B,2,20607260,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1218,206072600336,Panel B,2,20607260,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1210,206072600354,Panel B,2,20607260,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1239,206073150104,Panel A,1,20607315,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
1217,206073150106,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1221,206073150115,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1241,206073150209,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1223,206073150286,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1247,206073150289,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1237,206073150299,Panel A,1,20607315,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1243,206073150300,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1233,206073150304,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1229,206073150312,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1225,206073150322,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1235,206073150394,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1231,206073150525,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1219,206073150581,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1245,206073150607,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1227,206073150766,Panel A,1,20607315,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1277,206100500036,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1255,206100500057,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1275,206100500102,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1251,206100500166,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1253,206100500170,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1279,206100500208,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1273,206100500235,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1267,206100500278,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1257,206100500282,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1263,206100500285,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1259,206100500299,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1271,206100500308,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1265,206100500316,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1261,206100500323,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1249,206100500362,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1269,206100500387,Panel A,1,20610050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1268,206102490002,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1266,206102490014,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1254,206102490037,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1250,206102490049,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1252,206102490060,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1256,206102490084,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1258,206102490095,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1248,206102490107,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1262,206102490130,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1260,206102490154,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1244,206102490165,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1246,206102490177,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1264,206102490189,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1270,206102490200,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1272,206102490224,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1242,206102490235,Panel B,2,20610249,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1281,206133240001,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1311,206133240025,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1303,206133240040,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1295,206133240044,Panel A,1,20613324,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1301,206133240045,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1289,206133240088,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1299,206133240095,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1307,206133240126,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1309,206133240140,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1297,206133240145,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1293,206133240162,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1291,206133240176,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1305,206133240187,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1287,206133240189,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1285,206133240200,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1283,206133240208,Panel A,1,20613324,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1278,206144770016,Panel B,2,20614477,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
1282,206144770048,Panel B,2,20614477,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1284,206144770064,Panel B,2,20614477,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1290,206144770079,Panel B,2,20614477,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1292,206144770095,Panel B,2,20614477,YES,YES,YES,NO,YES,NO,NO,NO,NO,NO
1298,206144770111,Panel B,2,20614477,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1300,206144770127,Panel B,2,20614477,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1288,206144770143,Panel B,2,20614477,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1302,206144770175,Panel B,2,20614477,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
1294,206144770190,Panel B,2,20614477,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1274,206144770206,Panel B,2,20614477,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1280,206144770222,Panel B,2,20614477,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1286,206144770238,Panel B,2,20614477,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1304,206144770254,Panel B,2,20614477,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1276,206144770286,Panel B,2,20614477,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1296,206144770317,Panel B,2,20614477,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1343,206150640018,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1325,206150640045,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1321,206150640071,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1331,206150640075,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1317,206150640107,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1323,206150640132,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1337,206150640154,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1329,206150640160,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1327,206150640178,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1315,206150640181,Panel A,1,20615064,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
1333,206150640222,Panel A,1,20615064,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
1335,206150640242,Panel A,1,20615064,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
1339,206150640280,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1313,206150640287,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1341,206150640296,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1319,206150640301,Panel A,1,20615064,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1320,206157350007,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1336,206157350016,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1324,206157350024,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1314,206157350033,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1328,206157350041,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1332,206157350050,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1322,206157350058,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1334,206157350075,Panel B,2,20615735,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
1316,206157350084,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1330,206157350093,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1310,206157350110,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1306,206157350118,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1326,206157350127,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1308,206157350144,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1312,206157350152,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1318,206157350161,Panel B,2,20615735,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1358,207024710021,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1344,207024710033,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1348,207024710045,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1342,207024710057,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1362,207024710069,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1360,207024710082,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1356,207024710106,Panel B,2,20702471,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
1366,207024710118,Panel B,2,20702471,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
1364,207024710142,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1354,207024710155,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1340,207024710167,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1368,207024710179,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1350,207024710203,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1338,207024710216,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1346,207024710228,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1352,207024710252,Panel B,2,20702471,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1361,207047380012,Panel A,1,20704738,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1359,207047380014,Panel A,1,20704738,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1347,207047380016,Panel A,1,20704738,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
1349,207047380021,Panel A,1,20704738,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO
1375,207047380026,Panel A,1,20704738,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1373,207047380038,Panel A,1,20704738,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1355,207047380041,Panel A,1,20704738,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1365,207047380065,Panel A,1,20704738,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1363,207047380069,Panel A,1,20704738,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1369,207047380076,Panel A,1,20704738,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO
1357,207047380078,Panel A,1,20704738,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1351,207047380083,Panel A,1,20704738,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1345,207047380090,Panel A,1,20704738,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1371,207047380093,Panel A,1,20704738,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1353,207047380095,Panel A,1,20704738,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1367,207047380102,Panel A,1,20704738,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1393,207053720012,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1403,207053720017,Panel A,1,20705372,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES
1401,207053720020,Panel A,1,20705372,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO
1397,207053720025,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1385,207053720026,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1395,207053720043,Panel A,1,20705372,YES,YES,NO,YES,NO,NO,NO,NO,NO,YES
1387,207053720057,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1391,207053720070,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1405,207053720075,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1379,207053720077,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1377,207053720079,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1381,207053720086,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1383,207053720103,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1399,207053720125,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1389,207053720127,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1407,207053720145,Panel A,1,20705372,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1439,207061630027,Panel A,1,20706163,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1423,207061630051,Panel A,1,20706163,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
1411,207061630142,Panel A,1,20706163,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1419,207061630161,Panel A,1,20706163,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1425,207061630164,Panel A,1,20706163,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1421,207061630206,Panel A,1,20706163,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1417,207061630237,Panel A,1,20706163,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1433,207061630242,Panel A,1,20706163,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1409,207061630388,Panel A,1,20706163,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1415,207061630451,Panel A,1,20706163,YES,YES,YES,NO,YES,NO,NO,NO,NO,NO
1431,207061630454,Panel A,1,20706163,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1437,207061630495,Panel A,1,20706163,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO
1427,207061630497,Panel A,1,20706163,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1429,207061630586,Panel A,1,20706163,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1435,207061630599,Panel A,1,20706163,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1413,207061630623,Panel A,1,20706163,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1396,208010460086,Panel B,2,20801046,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1386,208010460098,Panel B,2,20801046,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1382,208010460110,Panel B,2,20801046,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1378,208010460148,Panel B,2,20801046,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1380,208010460161,Panel B,2,20801046,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1372,208010460164,Panel B,2,20801046,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1394,208010460171,Panel B,2,20801046,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1388,208010460174,Panel B,2,20801046,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1398,208010460178,Panel B,2,20801046,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1384,208010460211,Panel B,2,20801046,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1392,208010460212,Panel B,2,20801046,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1376,208010460225,Panel B,2,20801046,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1370,208010460235,Panel B,2,20801046,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1390,208010460237,Panel B,2,20801046,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1374,208010460248,Panel B,2,20801046,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1418,208020190002,Panel B,2,20802019,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1412,208020190010,Panel B,2,20802019,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1422,208020190052,Panel B,2,20802019,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1404,208020190067,Panel B,2,20802019,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1400,208020190081,Panel B,2,20802019,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1410,208020190096,Panel B,2,20802019,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1430,208020190104,Panel B,2,20802019,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
