occ,y2_hhid,case_id,qx_type,interview_status,ag_a21,ag_a23a_1,ag_a23a_2,ag_a23a_3,ag_a23a_4,ag_a23a_5,ag_a23a_6,ag_a23a_7,ag_a23a_8,ag_a23b_1,ag_a23b_2,ag_a23b_3,ag_a23b_4,ag_a23b_5,ag_a23b_6,ag_a23b_7,ag_a23b_8,ag_a23c_1,ag_a23c_2,ag_a23c_3,ag_a23c_4,ag_a23c_5,ag_a23c_6,ag_a23c_7,ag_a23c_8,ag_a24,ag_a26a,ag_a26b,ag_a26c,ag_a27,ag_a29a,ag_a29b,ag_a29c,ag_a35,ag_a37a_1,ag_a37a_2,ag_a37a_3,ag_a37a_4,ag_a37a_5,ag_a37a_6,ag_a37a_7,ag_a37a_8,ag_a37b_1,ag_a37b_2,ag_a37b_3,ag_a37b_4,ag_a37b_5,ag_a37b_6,ag_a37b_7,ag_a37b_8,ag_a38,ag_a37c_1,ag_a37c_2,ag_a37c_3,ag_a37c_4,ag_a37c_5,ag_a37c_6,ag_a37c_7,ag_a37c_8,ag_a40a,ag_a40b,ag_a40c,ag_a41,ag_a43a,ag_a43b,ag_a43c,ag_a44,ag_a46a,ag_a46b,ag_a46c,ag_b0a,ag_b101,ag_e01,ag_f0a,ag_g0a,ag_i00,ag_k0a,ag_m101,ag_m102,ag_m102_1,ag_p0a,ag_q0a,ag_s101,ag_t01
1,0423-001,105010870026,PANEL A,Panel A - 2 Visits,21,21,5,2013,9,36,10,39,A-J,,,,,,,,,,,,,,,,,20,22,5,2013,29,30,5,2013,14,29,8,2013,11,32,11,58,A-X,,,,,,,,,20,,,,,,,,,30,8,2013,29,20,9,2013,911,21,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0424-001,105011280001,PANEL B,Panel B - 2 Visits,24,15,5,2013,10,58,13,8,A-I,,,,,,,,,,,,,,,,,20,16,5,2013,29,23,5,2013,24,23,8,2013,13,44,14,20,K-X,,,,,,,,,20,,,,,,,,,24,8,2013,29,17,9,2013,914,16,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0425-001,105010870050,PANEL A,Panel A - 2 Visits,23,21,5,2013,9,53,10,52,A-J,,,,,,,,,,,,,,,,,20,22,5,2013,29,29,5,2013,23,29,8,2013,14,25,15,17,"K,L,M,W&X",,,,,,,,,20,,,,,,,,,30,8,2013,29,20,9,2013,911,18,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0426-002,105011280004,PANEL B,Panel B - 2 Visits,23,19,5,2013,9,50,11,15,A-J,,,,,,,,,,,,,,,,,20,20,5,2013,29,24,6,2013,14,25,8,2013,10,45,11,26,A-X,,,,,,,,,20,,,,,,,,,26,8,2013,29,31,10,2013,903,13,12,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0427-001,105010870122,PANEL A,Panel A - 2 Visits,23,21,5,2013,16,0,17,3,A-J,,,,,,,,,,,,,,,,,20,21,5,2013,29,29,5,2013,23,28,8,2013,9,0,10,14,"K,L,M,N,O,P,Q,R,W &X",,,,,,,,,20,,,,,,,,,29,8,2013,29,19,9,2013,911,17,10,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO
1,0428-001,105011280002,PANEL B,Panel B - 2 Visits,22,22,6,2013,16,29,17,51,A-J,,,,,,,,,,,,,,,,,20,22,6,2013,29,15,8,2013,22,29,10,2013,13,35,14,35,AKLMWX1&X2,,,,,,,,,20,,,,,,,,,29,10,2013,49,21,11,2013,903,18,1,2014,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0429-001,105010870142,PANEL A,Panel A - 2 Visits,21,22,5,2013,8,50,9,10,A-I,,,,,,,,,,,,,,,,,20,23,5,2013,29,30,5,2013,14,29,8,2013,11,28,12,29,A-X,,,,,,,,,20,,,,,,,,,30,8,2013,29,19,9,2013,911,18,10,2013,YES,YES,NO,NO,YES,NO,YES,NO,,,,,NO,YES
1,0431-001,105010870009,PANEL A,Panel A - 2 Visits,21,22,5,2013,12,37,13,30,A-I,,,,,,,,,,,,,,,,,20,23,5,2013,29,30,5,2013,14,28,8,2013,8,42,9,19,A-X,,,,,,,,,20,,,,,,,,,29,8,2013,29,19,9,2013,911,18,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0432-001,105011280012,PANEL B,Panel B - 2 Visits,23,15,5,2013,8,42,9,56,A-J,,,,,,,,,,,,,,,,,20,16,5,2013,29,23,5,2013,23,23,8,2013,15,55,16,38,"K,L,M,W & X",,,,,,,,,20,,,,,,,,,24,8,2013,29,18,9,2013,914,16,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0433-002,105010870077,PANEL A,Panel A - 2 Visits,22,21,5,2013,12,37,14,15,A-J,,,,,,,,,,,,,,,,,20,22,5,2013,29,30,5,2013,22,28,8,2013,8,37,9,42,AKLMM1NOQRSS1TUVWX1&,,,,,,,,,20,,,,,,,,,30,8,2013,29,20,9,2013,911,21,10,2013,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1,0433-006,105010870077,PANEL A,Panel A - 2 Visits,22,8,6,2013,13,24,14,1,A-I,,,,,,,,,,,,,,,,,20,9,6,2013,29,28,6,2013,22,28,8,2013,11,54,12,32,"A,KLMWX1&X2",,,,,,,,,20,,,,,,,,,29,8,2013,29,31,10,2013,907,6,1,2014,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0434-001,105011280005,PANEL B,Panel B - 2 Visits,22,15,5,2013,8,54,10,26,A-J,,,,,,,,,,,,,,,,,20,15,5,2013,29,24,5,2013,22,23,8,2013,15,0,15,57,"AKLMS,TUVWX1&X2",,,,,,,,,20,,,,,,,,,24,8,2013,29,16,9,2013,914,14,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,0435-001,105010870091,PANEL A,Panel A - 2 Visits,22,21,5,2013,17,35,18,0,A-B,22,5,2013,12,34,13,29,B-I-J,,,,,,,,,20,23,5,2013,29,30,5,2013,22,28,8,2013,10,32,11,5,"A,KLMWX1&X2",,,,,,,,,20,,,,,,,,,29,8,2013,29,20,9,2013,911,21,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0436-001,105011280010,PANEL B,Panel B - 2 Visits,21,16,5,2013,8,50,9,23,A-I,,,,,,,,,,,,,,,,,20,16,5,2013,29,24,5,2013,14,23,8,2013,9,27,9,47,A-X,,,,,,,,,20,,,,,,,,,24,8,2013,29,17,9,2013,914,16,10,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,0437-002,105010870117,PANEL A,Panel A - 2 Visits,21,21,5,2013,13,25,13,46,A-I,,,,,,,,,,,,,,,,,20,22,5,2013,29,28,5,2013,14,28,8,2013,9,38,10,28,A-X,,,,,,,,,20,,,,,,,,,29,8,2013,29,9,9,2013,911,17,10,2013,YES,YES,NO,YES,YES,NO,YES,YES,YES,YES,YES,YES,NO,YES
1,0438-001,105011280008,PANEL B,Panel B - 2 Visits,23,16,5,2013,9,27,10,40,A-J,,,,,,,,,,,,,,,,,20,16,5,2013,29,23,5,2013,23,23,8,2013,10,3,10,48,"K,L,M,W & X",,,,,,,,,20,,,,,,,,,24,8,2013,29,17,9,2013,914,14,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0439-001,105010870086,PANEL A,Panel A - 2 Visits,24,22,5,2013,13,25,15,10,A-J,,,,,,,,,,,,,,,,,20,23,5,2013,29,30,5,2013,24,28,8,2013,8,38,10,0,K-X,,,,,,,,,20,,,,,,,,,29,8,2013,29,20,9,2013,911,21,10,2013,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES
1,0440-001,105011280016,PANEL B,Panel B - 2 Visits,22,16,5,2013,9,18,10,50,A-J,,,,,,,,,,,,,,,,,20,17,5,2013,29,24,5,2013,22,23,8,2013,11,55,12,50,"AKLMW,X1 & X2",,,,,,,,,20,,,,,,,,,24,8,2013,29,16,9,2013,914,14,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0441-001,105010870062,PANEL A,Panel A - 2 Visits,24,21,5,2013,13,1,14,58,A-J,,,,,,,,,,,,,,,,,20,22,5,2013,29,29,5,2013,24,28,8,2013,12,19,12,53,K-X,,,,,,,,,20,,,,,,,,,29,8,2013,29,19,9,2013,911,18,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0443-001,105010870064,PANEL A,Panel A - 2 Visits,24,22,5,2013,9,10,10,3,A-J,,,,,,,,,,,,,,,,,20,23,5,2013,29,30,5,2013,24,28,8,2013,10,23,11,12,K-X-2,,,,,,,,,20,,,,,,,,,30,8,2013,29,20,9,2013,911,21,10,2013,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES
1,0444-001,105011280009,PANEL B,Panel B - 2 Visits,21,15,5,2013,12,1,12,37,A-H,,,,,,,,,,,,,,,,,20,16,5,2013,29,24,5,2013,14,24,8,2013,13,20,13,50,A-X,,,,,,,,,20,,,,,,,,,25,8,2013,29,18,9,2013,914,17,10,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,0444-003,105011280009,PANEL B,Panel B - 2 Visits,21,21,6,2013,10,21,11,2,A-J,,,,,,,,,,,,,,,,,20,22,6,2013,29,26,6,2013,22,29,9,2013,12,2,13,0,"A,BKLMWX1&X2",,,,,,,,,20,,,,,,,,,30,9,2013,29,1,11,2013,903,20,1,2014,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,0445-001,105010870120,PANEL A,Panel A - 2 Visits,21,21,5,2013,15,47,16,13,A-I,,,,,,,,,,,,,,,,,20,22,5,2013,29,30,5,2013,23,28,8,2013,10,46,11,24,"K,L,M,W&X",,,,,,,,,20,,,,,,,,,29,8,2013,29,20,9,2013,911,21,10,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,0446-001,105020750037,PANEL B,Panel B - 2 Visits,24,29,6,2013,14,14,15,14,A-I,,,,,,,,,,,,,,,,,20,1,7,2013,29,3,7,2013,24,2,10,2013,12,2,12,34,K-X-2,,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,20,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,YES
1,0447-002,105010870083,PANEL A,Panel A - 2 Visits,22,21,5,2013,10,4,10,41,A-I,,,,,,,,,,,,,,,,,20,22,5,2013,29,30,5,2013,22,28,8,2013,9,54,10,25,"A,K,L,M,W,X1&X2",,,,,,,,,20,,,,,,,,,30,8,2013,29,20,9,2013,911,21,10,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,0449-001,105020500170,PANEL A,Panel A - 2 Visits,22,28,6,2013,10,37,11,50,A-J,,,,,,,,,,,,,,,,,20,28,6,2013,29,30,6,2013,22,30,9,2013,11,50,12,53,AKLMTUVWX1 & X2,,,,,,,,,20,,,,,,,,,30,9,2013,29,10,10,2013,906,21,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0450-001,105020750009,PANEL B,Panel B - 2 Visits,22,29,6,2013,11,20,11,50,A-I,,,,,,,,,,,,,,,,,20,1,7,2013,29,3,7,2013,22,2,10,2013,14,38,15,49,AKLMWX1&X2,,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,21,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,0451-001,105020500375,PANEL A,Panel A - 2 Visits,23,27,6,2013,18,12,18,55,A-J,,,,,,,,,,,,,,,,,20,27,6,2013,29,2,7,2013,23,30,9,2013,14,26,15,28,"K,L,M,W & X",,,,,,,,,20,,,,,,,,,1,9,2013,29,10,10,2013,906,22,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0452-001,105020750113,PANEL B,Panel B - 2 Visits,21,29,6,,9,23,9,45,A-I,,,,,,,,,,,,,,,,,20,1,7,2013,29,3,7,2013,24,3,10,,12,23,12,59,K-X-2,,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,19,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,YES
1,0453-001,105020500337,PANEL A,Panel A - 2 Visits,23,27,6,2013,12,53,13,52,A-J,,,,,,,,,,,,,,,,,20,27,6,2013,29,2,7,2013,23,30,9,2013,10,37,11,24,"K,L,M,W & X",,,,,,,,,20,,,,,,,,,1,10,2013,29,10,10,2013,906,22,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0455-002,105020500350,PANEL A,Panel A - 2 Visits,22,27,6,2013,14,38,15,8,A-I,,,,,,,,,,,,,,,,,20,27,6,2013,29,30,6,2013,22,30,9,2013,9,47,10,49,AKLMTUVWX1 & X2,,,,,,,,,20,,,,,,,,,30,9,2013,29,10,10,2013,906,21,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,YES
1,0456-001,105020750026,PANEL B,Panel B - 2 Visits,24,29,6,2013,9,26,10,2,A-I,,,,,,,,,,,,,,,,,20,1,7,2013,29,3,7,2013,24,2,10,2013,9,34,10,8,K-X-2,,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,20,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,YES
1,0457-001,105020500036,PANEL A,Panel A - 2 Visits,23,27,6,2013,15,55,16,49,A-J,,,,,,,,,,,,,,,,,20,27,6,2013,29,2,7,2013,23,30,9,2013,8,50,9,41,"K,L,M,W & X",,,,,,,,,20,,,,,,,,,1,10,2013,29,10,10,2013,906,22,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0458-001,105020750069,PANEL B,Panel B - 2 Visits,23,29,6,2013,12,40,13,36,A-J,,,,,,,,,,,,,,,,,20,1,7,2013,29,3,7,2013,23,3,10,2013,17,13,17,57,"K-M,T-X",,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,20,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0459-002,105020500323,PANEL A,Panel A - 2 Visits,21,27,6,2013,11,25,12,0,A-I,,,,,,,,,,,,,,,,,20,27,6,2013,29,30,6,2013,23,1,10,2013,9,11,10,2,"K,L,M,W & X",,,,,,,,,20,,,,,,,,,1,10,2013,29,10,10,2013,906,21,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,0460-001,105020750064,PANEL B,Panel B - 2 Visits,23,29,6,2013,9,30,10,0,A-J,,,,,,,,,,,,,,,,,20,2,7,2013,29,3,7,2013,23,2,10,2013,12,22,13,2,"K-M,W-X",,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,18,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0461-001,105020500406,PANEL A,Panel A - 2 Visits,22,28,6,2013,13,50,14,30,A-I,,,,,,,,,,,,,,,,,20,28,6,2013,29,30,6,2013,22,30,9,2013,14,27,15,28,AKLMTUVWX1 & X2,,,,,,,,,20,,,,,,,,,30,9,2013,29,10,10,2013,906,21,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,YES
1,0462-001,105020750091,PANEL B,Panel B - 2 Visits,23,29,6,2013,7,45,9,0,A-J,,,,,,,,,,,,,,,,,20,29,6,2013,29,3,7,2013,23,2,10,2013,9,36,10,22,"K,L,M,W & X",,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,18,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0463-001,105020500063,PANEL A,Panel A - 2 Visits,22,27,6,2013,12,20,12,43,A-I,,,,,,,,,,,,,,,,,20,27,6,2013,29,30,6,2013,22,30,9,2013,8,31,9,10,AKLMTUVWX1 & X2,,,,,,,,,20,,,,,,,,,30,9,2013,29,10,10,2013,906,21,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,YES
1,0464-001,105020750075,PANEL B,Panel B - 2 Visits,21,29,6,,10,49,11,26,A-I,,,,,,,,,,,,,,,,,20,2,7,2013,29,3,7,2013,24,3,10,2013,10,7,10,40,K-X-2,,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,19,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,0466-001,105020750042,PANEL B,Panel B - 2 Visits,23,29,6,2013,11,11,11,48,A-I,,,,,,,,,,,,,,,,,20,2,7,2013,29,3,7,2013,23,2,10,2013,14,42,15,30,"K-M,T-X",,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,18,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,YES
1,0467-001,105020500391,PANEL A,Panel A - 2 Visits,21,27,6,2013,16,21,17,13,A-J,,,,,,,,,,,,,,,,,20,27,6,2013,29,30,6,2013,24,30,9,2013,12,25,13,23,K-X,,,,,,,,,20,,,,,,,,,1,10,2013,29,10,10,2013,906,20,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0468-001,105020750097,PANEL B,Panel B - 2 Visits,22,29,6,2013,8,34,9,3,A-I,,,,,,,,,,,,,,,,,20,1,7,2013,29,3,7,2013,22,2,10,2013,9,47,10,42,AKLMWXI&X2,,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,21,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,0469-001,105020500090,PANEL A,Panel A - 2 Visits,21,27,6,2013,13,28,13,52,A-I,,,,,,,,,,,,,,,,,20,27,6,2013,29,30,6,2013,24,30,9,2013,13,50,14,39,K-X-2,,,,,,,,,20,,,,,,,,,1,9,2013,20,10,10,2013,906,20,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,YES
1,0470-001,105020750102,PANEL B,Panel B - 2 Visits,23,29,6,2013,15,35,16,31,"A,B AND X",,,,,,,,,,,,,,,,,20,2,7,2013,29,3,7,2013,23,3,10,2013,11,35,12,25,"K-M,T-X",,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,21,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0471-001,105020500301,PANEL A,Panel A - 2 Visits,24,27,6,2013,12,17,12,57,A-I,,,,,,,,,,,,,,,,,,,,,,,,,24,30,9,2013,8,34,9,17,K-X-2,,,,,,,,,20,,,,,,,,,30,9,2013,29,10,10,2013,906,21,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,YES
1,0472-002,105020750015,PANEL B,Panel B - 2 Visits,22,29,6,2013,13,12,13,34,A-I,,,,,,,,,,,,,,,,,20,1,7,2013,29,3,7,2013,22,3,10,2013,10,59,11,48,AKLMWXI&X2,,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,20,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,0473-001,105020500216,PANEL A,Panel A - 2 Visits,24,28,6,2013,14,31,15,18,A-I,,,,,,,,,,,,,,,,,20,28,6,2013,29,1,7,2013,24,30,9,2013,11,31,12,10,K-X-2,,,,,,,,,20,,,,,,,,,1,10,2013,29,10,10,2013,906,22,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,YES
1,0474-001,105020750080,PANEL B,Panel B - 2 Visits,21,29,6,,12,11,12,40,A-J,,,,,,,,,,,,,,,,,20,1,7,2013,29,3,7,2013,24,2,10,2013,14,13,14,46,K-X-2,,,,,,,,,20,,,,,,,,,3,10,2013,29,12,10,2013,909,20,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0475-001,105020500273,PANEL A,Panel A - 2 Visits,21,28,6,2013,9,30,9,51,A-I,,,,,,,,,,,,,,,,,20,28,6,2013,29,30,6,2013,22,30,9,2013,13,7,14,10,AKLMTUVWX1&X2,,,,,,,,,20,,,,,,,,,30,9,2013,29,10,10,2013,906,20,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,YES
1,0477-001,105020500242,PANEL A,Panel A - 2 Visits,24,27,6,2013,17,1,18,10,A-I,,,,,,,,,,,,,,,,,20,27,6,2013,29,1,7,2013,24,30,9,2013,9,41,10,30,K-X-2,,,,,,,,,20,,,,,,,,,1,10,2013,29,10,10,2013,906,21,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,YES
1,0477-002,105020500242,PANEL A,Panel A - 2 Visits,23,28,6,2013,9,56,10,41,A-J,,,,,,,,,,,,,,,,,20,28,6,2013,29,14,8,2013,23,30,9,2013,12,43,13,30,"K,L,M,W&X",,,,,,,,,20,,,,,,,,,1,10,2013,29,1,11,2013,907,6,1,2014,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,0478-001,105050070076,PANEL B,Panel B - 2 Visits,21,8,5,2013,11,27,12,31,A-J,,,,,,,,,,,,,,,,,20,8,5,2013,29,15,5,2013,14,21,8,2013,10,43,11,36,A-X,,,,,,,,,20,,,,,,,,,22,8,2013,29,11,9,2013,906,4,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,0479-002,105020500376,PANEL A,Panel A - 2 Visits,24,28,6,2013,11,13,11,48,A-I,,,,,,,,,,,,,,,,,20,28,6,2013,29,2,7,2013,24,30,9,2013,10,49,11,16,K-X-2,,,,,,,,,20,,,,,,,,,1,10,2013,29,10,10,2013,906,22,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,0480-001,105050070031,PANEL B,Panel B - 2 Visits,21,8,5,2013,9,44,10,9,A-I,,,,,,,,,,,,,,,,,20,8,5,2013,29,16,8,2013,14,22,8,2013,10,0,10,27,A-X,,,,,,,,,20,,,,,,,,,22,8,2013,29,11,9,2013,906,7,10,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,YES
1,0481-001,105030860008,PANEL A,Panel A - 2 Visits,21,19,4,2013,10,25,12,15,A-J,,,,,,,,,,,,,,,,,20,19,4,2013,29,24,4,2013,21,2,8,2013,14,2,14,40,"A,K,L,M,W,X1,X2,X3,X",,,,,,,,,20,,,,,,,,,2,8,2013,29,2,9,2013,914,7,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0482-001,105050070093,PANEL B,Panel B - 2 Visits,21,7,5,2013,10,14,11,12,A-J,,,,,,,,,,,,,,,,,20,7,5,2013,29,15,5,2013,14,20,8,2013,12,56,13,45,A-X,,,,,,,,,20,,,,,,,,,21,8,2013,29,11,9,2013,906,4,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,0483-001,105030860009,PANEL A,Panel A - 2 Visits,24,20,4,2013,12,20,15,17,A-J,,,,,,,,,,,,,,,,,20,20,4,2013,,,,,24,2,8,2013,14,8,15,24,K-X,,,,,,,,,20,,,,,,,,,2,8,2013,29,1,9,2013,914,3,10,2013,YES,YES,YES,YES,YES,YES,YES,YES,NO,,YES,YES,NO,YES
1,0484-001,105050070042,PANEL B,Panel B - 2 Visits,21,7,5,2013,13,22,14,27,A-J,,,,,,,,,,,,,,,,,20,7,5,2013,29,16,5,2013,14,20,8,2013,10,48,11,41,A-X,,,,,,,,,20,,,,,,,,,21,8,2013,29,17,9,2013,906,7,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0485-001,105030860045,PANEL A,Panel A - 2 Visits,22,22,4,2013,7,39,9,18,A-J,,,,,,,,,,,,,,,,,20,22,4,2013,29,26,4,2013,22,2,8,2013,13,49,14,35,"A,K,L,M,U,V,WX1,X2",,,,,,,,,20,,,,,,,,,2,8,2013,29,2,9,2013,914,8,10,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,YES,YES
1,0486-001,105050070116,PANEL B,Panel B - 2 Visits,22,7,5,2013,10,18,11,25,A-J,,,,,,,,,,,,,,,,,20,7,5,2013,29,15,5,2013,22,21,8,2013,12,24,12,50,"A,K,L,M,W,X1&X2",,,,,,,,,20,,,,,,,,,22,8,2013,29,11,9,2013,906,3,10,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,0487-001,105030860014,PANEL A,Panel A - 2 Visits,23,20,4,2013,8,0,9,15,A-J,,,,,,,,,,,,,,,,,20,20,4,2013,29,26,4,2013,23,2,8,2013,15,27,16,0,"A,K,L,M,W,X-1 ANDX-2",,,,,,,,,20,,,,,,,,,3,8,2013,29,2,9,2013,914,8,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0487-007,105030860014,PANEL A,Panel A - 2 Visits,23,23,4,2013,7,30,8,29,A-J,,,,,,,,,,,,,,,,,20,23,4,2013,29,16,8,2013,23,12,8,2013,7,35,9,6,"K,L,M,T,V,W&X",,,,,,,,,20,,,,,,,,,13,8,2013,29,31,10,2013,,,,,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0488-001,105050070003,PANEL B,Panel B - 2 Visits,22,8,5,2013,12,6,13,15,A-J,,,,,,,,,,,,,,,,,20,8,5,2013,,,,,22,20,8,2013,16,21,17,10,"A,K,L,M,S,I,T,U,V,W,",,,,,,,,,20,,,,,,,,,21,8,2013,29,10,9,2013,906,2,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0489-001,105030860032,PANEL A,Panel A - 2 Visits,21,21,4,2013,9,37,10,58,A-J,,,,,,,,,,,,,,,,,20,21,4,2013,29,26,4,2013,21,2,8,2013,16,24,17,46,"A,K,L,M,T,U,V,W,X1,X",,,,,,,,,20,,,,,,,,,2,8,2013,29,2,9,2013,914,7,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,0489-004,105030860032,PANEL A,Panel A - 2 Visits,21,4,5,2013,16,45,17,3,A-I,,,,,,,,,,,,,,,,,20,4,5,2013,29,9,6,2013,14,12,9,2013,16,30,16,56,K-X-2,,,,,,,,,20,,,,,,,,,13,9,2013,29,7,10,2013,901,7,1,2014,NO,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,0490-001,105050070025,PANEL B,Panel B - 2 Visits,23,8,5,2013,10,10,11,6,A-J,,,,,,,,,,,,,,,,,20,8,5,2013,29,10,5,2013,23,20,8,2013,15,59,16,45,"K,L,M,W&X",,,,,,,,,20,,,,,,,,,21,8,2013,29,11,9,2013,906,7,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,0491-001,105030860007,PANEL A,Panel A - 2 Visits,24,21,4,2013,13,39,15,58,A-J,,,,,,,,,,,,,,,,,20,22,4,2013,29,29,4,2013,24,2,8,2013,10,39,13,1,K-X,,,,,,,,,20,,,,,,,,,2,8,2013,29,3,9,2013,914,10,10,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES
1,0492-001,105050070020,PANEL B,Panel B - 2 Visits,22,8,5,2013,10,9,10,52,A-J,,,,,,,,,,,,,,,,,20,8,5,2013,29,10,5,2013,22,21,8,2013,10,2,10,42,"A,K,LM,W,X&X2",,,,,,,,,20,,,,,,,,,22,8,2013,29,11,9,2013,906,4,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,0493-001,105030860004,PANEL A,Panel A - 2 Visits,22,19,4,2013,12,17,14,10,A-J,,,,,,,,,,,,,,,,,20,20,4,2013,29,26,4,2013,22,2,8,2013,12,45,13,40,"A,KLMTUV,WX1X2",,,,,,,,,20,,,,,,,,,2,8,2013,29,2,9,2013,914,8,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
