HHID,case_id,qx_type,visit,ea_id,hh_o00,hh_o0a,hh_o0b,hh_o02,hh_o03,hh_o04,hh_o05,hh_o06,hh_o07a,hh_o07b,hh_o08a,hh_o08b,hh_o09,hh_o09_os,hh_o10a,hh_o10b,hh_o11,hh_o12,hh_o13,hh_o14,hh_o15,hh_o16,hh_o16_os,hh_o17
775,201106200266,Panel A,1,20110620,Yes,1,2,45,Male,std8,Yes,1989,Kasungu,Kasungu,21,Year,Unemployed,,,,No,,,,No,,,
775,201106200266,Panel A,1,20110620,Yes,1,3,42,Female,std6,Yes,1984,Kasungu,Kasungu,26,Year,Unemployed,,,,Yes,Sporadically as needed,,2000,No,,,
775,201106200266,Panel A,1,20110620,Yes,1,4,39,Female,std5,Yes,1988,Kasungu,Kasungu,22,Year,Unemployed,,,,Yes,Sporadically as needed,,1500,No,,,
775,201106200266,Panel A,1,20110620,Yes,1,5,35,Female,std8,Yes,1991,Kasungu,Kasungu,19,Year,Unemployed,,,,Yes,Sporadically as needed,,,No,,,
775,201106200266,Panel A,1,20110620,Yes,1,6,30,Male,form2,Yes,1999,Kasungu,Kasungu,11,Year,Unemployed,,,,Yes,Sporadically as needed,,1000,No,,,
775,201106200266,Panel A,1,20110620,Yes,1,7,26,Male,TC Yr 2,Yes,2006,Kasungu,Kasungu,4,Year,Student,,,,No,,,,No,,,
793,201106200267,Panel A,1,20110620,No,,,,,,,,,,,,,,,,,,,,,,,
810,201117180005,Panel B,2,20111718,No,,,,,,,,,,,,,,,,,,,,,,,
800,201117180015,Panel B,2,20111718,No,,,,,,,,,,,,,,,,,,,,,,,
828,201117180024,Panel B,2,20111718,No,,,,,,,,,,,,,,,,,,,,,,,
824,201117180032,Panel B,2,20111718,No,,,,,,,,,,,,,,,,,,,,,,,
808,201117180043,Panel B,2,20111718,Yes,1,1,21,Female,std2,Yes,2004,Lilongwe,Lilongwe,6,Year,House work,,,,No,,,,No,,,
812,201117180052,Panel B,2,20111718,Yes,1,1,39,Female,std4,Yes,1989,Ntcheu,Ntcheu,21,Year,House work,,,,Yes,Semi-annually,,3000,No,,,
812,201117180052,Panel B,2,20111718,Yes,1,2,37,Male,std7,Yes,1996,Dowa,Dowa,14,Year,Working,,MECHANIC,3,Yes,Annually,,6000,Yes,Semi-annually,,500
812,201117180052,Panel B,2,20111718,Yes,1,3,28,Female,std7,Yes,2000,Kasungu,Kasungu,10,Year,House work,,,,No,,,,No,,,
812,201117180052,Panel B,2,20111718,Yes,1,4,23,Female,form2,Yes,2008,Kasungu,Kasungu,2,Year,House work,,,,No,,,,No,,,
812,201117180052,Panel B,2,20111718,Yes,1,5,32,Male,std5,Yes,2003,Kasungu,Kasungu,7,Year,Unemployed,,,,No,,,,No,,,
816,201117180071,Panel B,2,20111718,Yes,1,1,25,Male,form3,No,,Mchinji,Mchinji,25,Year,Student,,,,No,,,,No,,,
816,201117180071,Panel B,2,20111718,Yes,1,2,22,Female,std3,No,,Dowa,Dowa,22,Year,House work,,,,No,,,,No,,,
802,201117180080,Panel B,2,20111718,No,,,,,,,,,,,,,,,,,,,,,,,
818,201117180089,Panel B,2,20111718,Yes,1,1,19,Male,std8,Yes,2009,Mzimba,Mzimba,1,Year,Unemployed,,,,No,,,,No,,,
818,201117180089,Panel B,2,20111718,Yes,1,2,15,Female,std8,Yes,2008,Mzimba,Mzimba,2,Year,Student,,,,No,,,,No,,,
826,201117180108,Panel B,2,20111718,No,,,,,,,,,,,,,,,,,,,,,,,
822,201117180117,Panel B,2,20111718,No,,,,,,,,,,,,,,,,,,,,,,,
798,201117180127,Panel B,2,20111718,Yes,1,1,35,Female,std6,No,,Kasungu,Kasungu,35,Year,House work,,,,No,,,,No,,,
798,201117180127,Panel B,2,20111718,Yes,1,2,31,Female,Nursery/Pre school,Yes,1993,Kasungu,Kasungu,17,Year,House work,,,,No,,,,No,,,
798,201117180127,Panel B,2,20111718,Yes,1,3,31,Male,std8,No,,Kasungu,Kasungu,31,Year,Unemployed,,,,No,,,,No,,,
798,201117180127,Panel B,2,20111718,Yes,1,4,27,Female,std3,Yes,2001,Kasungu,Kasungu,9,Year,House work,,,,No,,,,No,,,
798,201117180127,Panel B,2,20111718,Yes,1,5,24,Female,std2,Yes,2003,Kasungu,Kasungu,7,Year,House work,,,,No,,,,No,,,
798,201117180127,Panel B,2,20111718,Yes,1,6,24,Female,std5,No,,Kasungu,Kasungu,24,Year,House work,,,,No,,,,No,,,
798,201117180127,Panel B,2,20111718,Yes,1,7,23,Male,std8,Yes,2006,Kasungu,Kasungu,4,Year,Unemployed,,,,No,,,,No,,,
814,201117180145,Panel B,2,20111718,No,,,,,,,,,,,,,,,,,,,,,,,
806,201117180164,Panel B,2,20111718,No,,,,,,,,,,,,,,,,,,,,,,,
804,201117180183,Panel B,2,20111718,Yes,1,1,37,Male,std8,Yes,1988,Kasungu,Kasungu,22,Year,Unemployed,,,,No,,,,No,,,
804,201117180183,Panel B,2,20111718,Yes,1,2,27,Female,Nursery/Pre school,Yes,2001,Kasungu,Kasungu,9,Year,Unemployed,,,,No,,,,No,,,
804,201117180183,Panel B,2,20111718,Yes,1,3,22,Male,std8,Yes,2009,Kasungu,Kasungu,1,Year,Unemployed,,,,No,,,,No,,,
820,201117180192,Panel B,2,20111718,No,,,,,,,,,,,,,,,,,,,,,,,
811,201126610025,Panel A,1,20112661,Yes,1,1,26,Female,form2,Yes,2004,Kasungu,Kasungu,6,Year,House work,,,,No,,,,No,,,
823,201126610037,Panel A,1,20112661,No,,,,,,,,,,,,,,,,,,,,,,,
807,201126610043,Panel A,1,20112661,Yes,1,1,29,Male,std3,Yes,2006,Nkhota kota,Nkhota kota,4,Year,Unemployed,,,,No,,,,No,,,
807,201126610043,Panel A,1,20112661,Yes,1,2,26,Female,Nursery/Pre school,Yes,2002,Dowa,Dowa,6,Year,House work,,,,No,,,,No,,,
807,201126610043,Panel A,1,20112661,Yes,1,3,22,Male,std2,Yes,2008,Kasungu,Kasungu,2,Year,Unemployed,,,,No,,,,No,,,
807,201126610043,Panel A,1,20112661,Yes,1,4,18,Female,Nursery/Pre school,Yes,2010,Kasungu,Kasungu,6,Month,House work,,,,No,,,,No,,,
809,201126610046,Panel A,1,20112661,No,,,,,,,,,,,,,,,,,,,,,,,
827,201126610050,Panel A,1,20112661,No,,,,,,,,,,,,,,,,,,,,,,,
805,201126610060,Panel A,1,20112661,Yes,1,1,35,Female,std5,Yes,1992,Kasungu,Kasungu,18,Year,Unemployed,,,,No,,,,No,,,
805,201126610060,Panel A,1,20112661,Yes,1,2,34,Female,std6,Yes,1995,Kasungu,Kasungu,15,Year,Unemployed,,,,No,,,,No,,,
817,201126610061,Panel A,1,20112661,No,,,,,,,,,,,,,,,,,,,,,,,
815,201126610067,Panel A,1,20112661,Yes,1,1,32,Male,Nursery/Pre school,Yes,2005,Dowa,Dowa,5,Year,Unemployed,,,,No,,,,No,,,
815,201126610067,Panel A,1,20112661,Yes,1,2,26,Male,Nursery/Pre school,Yes,2008,Dowa,Dowa,2,Year,Unemployed,,,,No,,,,No,,,
815,201126610067,Panel A,1,20112661,Yes,1,3,18,Female,Nursery/Pre school,Yes,2010,Dowa,Dowa,4,Year,House work,,,,No,,,,No,,,
815,201126610067,Panel A,1,20112661,Yes,1,4,16,Female,Nursery/Pre school,Yes,2010,Dowa,Dowa,3,Month,House work,,,,No,,,,No,,,
801,201126610075,Panel A,1,20112661,Yes,3,1,22,Female,std3,Yes,2006,Lilongwe,Lilongwe,4,Year,Unemployed,,,,No,,,,No,,,
801,201126610075,Panel A,1,20112661,Yes,3,2,19,Female,std6,Yes,2007,Lilongwe,Lilongwe,3,Year,Unemployed,,,,No,,,,No,,,
819,201126610100,Panel A,1,20112661,Yes,1,1,60,Male,std8,Yes,1998,Kasungu,Kasungu,40,Year,Unemployed,,,,No,,,,Yes,Quarterly,,1000
831,201126610106,Panel A,1,20112661,No,,,,,,,,,,,,,,,,,,,,,,,
829,201126610108,Panel A,1,20112661,No,,,,,,,,,,,,,,,,,,,,,,,
803,201126610109,Panel A,1,20112661,No,,,,,,,,,,,,,,,,,,,,,,,
821,201126610115,Panel A,1,20112661,No,,,,,,,,,,,,,,,,,,,,,,,
813,201126610116,Panel A,1,20112661,Yes,1,1,27,Female,form4,No,,Lilongwe,Lilongwe,27,Year,Working,,SHOP ASSISTANT,45,No,,,,No,,,
813,201126610116,Panel A,1,20112661,Yes,1,2,25,Male,form3,No,,Lilongwe,Lilongwe,25,Year,Unemployed,,,,No,,,,No,,,
813,201126610116,Panel A,1,20112661,Yes,1,3,23,Female,form4,No,,Lilongwe,Lilongwe,23,Year,Unemployed,,,,No,,,,No,,,
825,201126610117,Panel A,1,20112661,Yes,1,1,30,Male,std6,Yes,2000,Kasungu,Kasungu,10,Year,Unemployed,,,,Yes,Quarterly,,1000,No,,,
825,201126610117,Panel A,1,20112661,Yes,1,2,27,Female,std4,Yes,2000,Lilongwe,Lilongwe,10,Year,Unemployed,,,,Yes,Quarterly,,500,Yes,Quarterly,,1000
825,201126610117,Panel A,1,20112661,Yes,1,3,24,Male,std7,Yes,2008,Kasungu,Kasungu,10,Year,Unemployed,,,,Yes,Quarterly,,1200,No,,,
861,201131120001,Panel A,1,20113112,No,,,,,,,,,,,,,,,,,,,,,,,
833,201131120024,Panel A,1,20113112,Yes,1,1,21,Female,std8,Yes,2007,Kasungu,Kasungu,3,Month,Other (specify),MARRIED,,,No,,,,No,,,
843,201131120026,Panel A,1,20113112,No,,,,,,,,,,,,,,,,,,,,,,,
841,201131120029,Panel A,1,20113112,Yes,1,1,23,Female,std4,No,,Dedza,Dedza,23,Year,Working,,,,No,,,,No,,,
863,201131120034,Panel A,1,20113112,No,,,,,,,,,,,,,,,,,,,,,,,
855,201131120044,Panel A,1,20113112,Yes,1,1,40,Male,std5,No,,Dedza,Dedza,40,Month,Working,,,,No,,,,No,,,
855,201131120044,Panel A,1,20113112,Yes,1,2,34,Male,form1,No,,Kasungu,Kasungu,37,Month,Working,,,,No,,,,No,,,
851,201131120047,Panel A,1,20113112,Yes,1,1,29,Female,Nursery/Pre school,No,,Mozambique,Mozambique,19,Year,House work,,,,No,,,,No,,,
851,201131120047,Panel A,1,20113112,Yes,2,2,25,Female,Nursery/Pre school,No,,Mozambique,Mozambique,19,Year,House work,,,,No,,,,No,,,
839,201131120061,Panel A,1,20113112,No,,,,,,,,,,,,,,,,,,,,,,,
837,201131120068,Panel A,1,20113112,Yes,1,1,33,Male,form4,Yes,2005,Kasungu,Kasungu,33,Year,Unemployed,,,,No,,,,No,,,
837,201131120068,Panel A,1,20113112,Yes,1,2,30,Male,std8,Yes,2003,Kasungu,Kasungu,30,Year,Unemployed,,,,No,,,,No,,,
837,201131120068,Panel A,1,20113112,Yes,1,3,27,Male,form2,Yes,2005,Kasungu,Kasungu,27,Year,Unemployed,,,,No,,,,No,,,
837,201131120068,Panel A,1,20113112,Yes,1,4,25,Male,std6,Yes,2007,Kasungu,Kasungu,25,Year,Unemployed,,,,No,,,,No,,,
837,201131120068,Panel A,1,20113112,Yes,1,5,22,Female,std5,Yes,2008,Lilongwe,Lilongwe,2,Year,House work,,,,No,,,,No,,,
837,201131120068,Panel A,1,20113112,Yes,1,6,20,Female,std6,Yes,2009,Kasungu,Kasungu,2,Year,Unemployed,,,,No,,,,No,,,
837,201131120068,Panel A,1,20113112,Yes,1,7,17,Male,std8,Yes,2008,Kasungu,Kasungu,17,Year,Unemployed,,,,No,,,,No,,,
859,201131120071,Panel A,1,20113112,No,,,,,,,,,,,,,,,,,,,,,,,
857,201131120075,Panel A,1,20113112,No,,,,,,,,,,,,,,,,,,,,,,,
853,201131120081,Panel A,1,20113112,No,,,,,,,,,,,,,,,,,,,,,,,
849,201131120092,Panel A,1,20113112,No,,,,,,,,,,,,,,,,,,,,,,,
835,201131120102,Panel A,1,20113112,No,,,,,,,,,,,,,,,,,,,,,,,
845,201131120106,Panel A,1,20113112,No,,,,,,,,,,,,,,,,,,,,,,,
847,201131120126,Panel A,1,20113112,No,,,,,,,,,,,,,,,,,,,,,,,
834,201154340005,Panel B,2,20115434,Yes,1,1,18,Female,std4,No,,Dowa,Dowa,18,Year,House work,,,,No,,,,No,,,
834,201154340005,Panel B,2,20115434,Yes,1,2,16,Female,std6,No,,Dowa,Dowa,16,Year,House work,,,,No,,,,No,,,
858,201154340012,Panel B,2,20115434,Yes,2,1,32,Male,std7,No,,Kasungu,Kasungu,32,Year,Unemployed,,,,No,,,,No,,,
858,201154340012,Panel B,2,20115434,Yes,2,2,30,Female,std6,No,,Kasungu,Kasungu,30,Year,House work,,,,No,,,,No,,,
858,201154340012,Panel B,2,20115434,Yes,2,3,28,Male,std7,No,,Kasungu,Kasungu,28,Year,Unemployed,,,,No,,,,No,,,
838,201154340018,Panel B,2,20115434,No,,,,,,,,,,,,,,,,,,,,,,,
846,201154340031,Panel B,2,20115434,Yes,2,1,43,Female,std6,Yes,1975,Kasungu,Kasungu,35,Month,Unemployed,,,,Yes,Semi-annually,,1000,No,,,
846,201154340031,Panel B,2,20115434,Yes,2,2,39,Female,std7,Yes,1975,Kasungu,Kasungu,31,Month,Unemployed,,,,Yes,Semi-annually,,2000,No,,,
846,201154340031,Panel B,2,20115434,Yes,2,3,32,Female,std5,Yes,1982,Kasungu,Kasungu,28,Month,Unemployed,,,,Yes,Semi-annually,,1000,No,,,
846,201154340031,Panel B,2,20115434,Yes,2,4,28,Female,std8,Yes,1995,Kasungu,Kasungu,15,Month,Unemployed,,,,Yes,Semi-annually,,1000,No,,,
846,201154340031,Panel B,2,20115434,Yes,2,5,25,Female,form2,Yes,2004,Kasungu,Kasungu,6,Month,Unemployed,,,,Yes,Semi-annually,,500,No,,,
840,201154340038,Panel B,2,20115434,No,,,,,,,,,,,,,,,,,,,,,,,
830,201154340044,Panel B,2,20115434,No,,,,,,,,,,,,,,,,,,,,,,,
844,201154340058,Panel B,2,20115434,Yes,3,1,29,Male,std5,Yes,2006,Kasungu,Kasungu,4,Year,Unemployed,,,,No,,,,No,,,
844,201154340058,Panel B,2,20115434,Yes,3,2,27,Female,std3,Yes,2001,Kasungu,Kasungu,9,Year,House work,,,,No,,,,No,,,
844,201154340058,Panel B,2,20115434,Yes,3,3,23,Female,form4,Yes,2007,Dowa,Dowa,3,Year,Working,,CSHIER SHOP ASS,62,Yes,Monthly,3000,,Yes,Sporadically as needed,,6000
844,201154340058,Panel B,2,20115434,Yes,3,4,21,Female,std7,Yes,2007,Ntchisi,Ntchisi,3,Year,House work,,,,,Monthly,,,No,,,
860,201154340064,Panel B,2,20115434,No,,,,,,,,,,,,,,,,,,,,,,,
850,201154340071,Panel B,2,20115434,Yes,3,1,48,Female,Nursery/Pre school,Yes,1990,Kasungu,Kasungu,20,Year,House work,,,,No,,,,Yes,Monthly,,1000
850,201154340071,Panel B,2,20115434,Yes,3,2,45,Female,std7,Yes,1993,Lilongwe,Lilongwe,17,Year,House work,,,,Yes,Monthly,2000,,Yes,Annually,,11300
856,201154340084,Panel B,2,20115434,No,,,,,,,,,,,,,,,,,,,,,,,
842,201154340090,Panel B,2,20115434,No,,,,,,,,,,,,,,,,,,,,,,,
848,201154340097,Panel B,2,20115434,No,,,,,,,,,,,,,,,,,,,,,,,
832,201154340110,Panel B,2,20115434,Yes,1,1,47,Female,std7,Yes,1979,Nkhota kota,Nkhota kota,31,Year,Unemployed,,,,No,,,,No,,,
832,201154340110,Panel B,2,20115434,Yes,1,2,41,Female,std7,Yes,1985,Blanytyre,Blanytyre,25,Year,Unemployed,,,,Yes,Annually,,3000,No,,,
832,201154340110,Panel B,2,20115434,Yes,1,3,39,Male,std6,Yes,1990,Kasungu,Kasungu,20,Year,Unemployed,,,,No,,,,No,,,
832,201154340110,Panel B,2,20115434,Yes,1,4,35,Female,std5,Yes,1994,Kasungu,Kasungu,16,Year,Unemployed,,,,No,,,,No,,,
832,201154340110,Panel B,2,20115434,Yes,1,5,28,Female,std7,Yes,2005,Kasungu,Kasungu,5,Year,Unemployed,,,,No,,,,No,,,
852,201154340116,Panel B,2,20115434,No,,,,,,,,,,,,,,,,,,,,,,,
836,201154340123,Panel B,2,20115434,No,,,,,,,,,,,,,,,,,,,,,,,
854,201154340136,Panel B,2,20115434,No,,,,,,,,,,,,,,,,,,,,,,,
872,202052070003,Panel B,2,20205207,No,,,,,,,,,,,,,,,,,,,,,,,
866,202052070009,Panel B,2,20205207,No,,,,,,,,,,,,,,,,,,,,,,,
892,202052070015,Panel B,2,20205207,No,,,,,,,,,,,,,,,,,,,,,,,
880,202052070021,Panel B,2,20205207,No,,,,,,,,,,,,,,,,,,,,,,,
882,202052070028,Panel B,2,20205207,No,,,,,,,,,,,,,,,,,,,,,,,
888,202052070034,Panel B,2,20205207,Yes,1,1,55,Female,Nursery/Pre school,Yes,1978,Nkhota kota,Nkhota kota,32,Year,Unemployed,,,,No,,,,Yes,Sporadically as needed,,10000
888,202052070034,Panel B,2,20205207,Yes,1,2,51,Female,Nursery/Pre school,Yes,1980,Nkhota kota,Nkhota kota,30,Year,Unemployed,,,,No,,,,Yes,Sporadically as needed,,8000
874,202052070040,Panel B,2,20205207,Yes,1,1,64,Female,std2,Yes,1966,Nkhota kota,Nkhota kota,44,Year,Unemployed,,,,No,,,,No,,,
874,202052070040,Panel B,2,20205207,Yes,1,2,61,Male,std3,Yes,1982,Nkhota kota,Nkhota kota,28,Year,Unemployed,,,,No,,,,No,,,
886,202052070053,Panel B,2,20205207,No,,,,,,,,,,,,,,,,,,,,,,,
876,202052070059,Panel B,2,20205207,Yes,2,1,37,Male,form4,No,,Dowa,Dowa,37,Year,Working,,,,No,,,,No,,,
876,202052070059,Panel B,2,20205207,Yes,2,2,30,Male,form2,No,,Mzuzu City,Mzuzu City,30,Year,Working,,SHOP ASSISTANT,45,No,,,,No,,,
876,202052070059,Panel B,2,20205207,Yes,2,3,29,Male,std7,No,,Nkhota kota,Nkhota kota,29,Year,Working,,,,No,,,,No,,,
876,202052070059,Panel B,2,20205207,Yes,2,4,28,Female,std6,No,,Nkhota kota,Nkhota kota,28,Year,House work,,,,No,,,,No,,,
876,202052070059,Panel B,2,20205207,Yes,2,5,25,Female,std8,No,,Nkhota kota,Nkhota kota,25,Year,House work,,,,No,,,,No,,,
876,202052070059,Panel B,2,20205207,Yes,2,6,18,Male,form2,No,,Nkhota kota,Nkhota kota,18,Year,Unemployed,,,,No,,,,No,,,
876,202052070059,Panel B,2,20205207,Yes,2,7,20,Male,form2,No,,Dowa,Dowa,20,Year,Unemployed,,,,No,,,,No,,,
870,202052070065,Panel B,2,20205207,Yes,2,1,38,Male,form1,No,,Nkhota kota,Nkhota kota,3,Year,Unemployed,,,,No,,,,No,,,
870,202052070065,Panel B,2,20205207,Yes,2,2,26,Male,std8,Yes,1999,Nkhota kota,Nkhota kota,11,Year,Unemployed,,,,Yes,Sporadically as needed,,4000,No,,,
870,202052070065,Panel B,2,20205207,Yes,2,3,21,Male,std6,Yes,2004,Nkhota kota,Nkhota kota,6,Year,Unemployed,,,,No,,,,No,,,
884,202052070084,Panel B,2,20205207,No,,,,,,,,,,,,,,,,,,,,,,,
862,202052070090,Panel B,2,20205207,No,,,,,,,,,,,,,,,,,,,,,,,
864,202052070103,Panel B,2,20205207,No,,,,,,,,,,,,,,,,,,,,,,,
890,202052070109,Panel B,2,20205207,No,,,,,,,,,,,,,,,,,,,,,,,
868,202052070115,Panel B,2,20205207,No,,,,,,,,,,,,,,,,,,,,,,,
878,202052070127,Panel B,2,20205207,No,,,,,,,,,,,,,,,,,,,,,,,
889,202063620005,Panel A,1,20206362,No,,,,,,,,,,,,,,,,,,,,,,,
877,202063620025,Panel A,1,20206362,Yes,1,1,24,Male,std8,Yes,2001,Nkhota kota,Nkhota kota,8,Year,Unemployed,,,,No,,,,No,,,
877,202063620025,Panel A,1,20206362,Yes,1,2,35,Female,std3,Yes,1999,Nkhota kota,Nkhota kota,11,Year,Unemployed,,,,No,,,,No,,,
871,202063620035,Panel A,1,20206362,No,,,,,,,,,,,,,,,,,,,,,,,
891,202063620047,Panel A,1,20206362,Yes,1,1,25,Male,TC Yr 4,Yes,2006,Ntchisi,Ntchisi,4,Year,Working,,TEACHER,13,No,,,,No,,,
891,202063620047,Panel A,1,20206362,Yes,1,2,23,Male,form4,Yes,2006,Lilongwe,Lilongwe,4,Year,Unemployed,,,,No,,,,No,,,
891,202063620047,Panel A,1,20206362,Yes,1,3,21,Male,form3,Yes,2006,Nkhota kota,Nkhota kota,4,Year,House work,,,,No,,,,No,,,
891,202063620047,Panel A,1,20206362,Yes,1,4,19,Female,std8,Yes,2009,Ntchisi,Ntchisi,1,Year,House work,,,,No,,,,No,,,
891,202063620047,Panel A,1,20206362,Yes,1,5,17,Male,std8,Yes,2007,Nkhota kota,Nkhota kota,3,Year,Student,,,,No,,,,No,,,
865,202063620055,Panel A,1,20206362,No,,,,,,,,,,,,,,,,,,,,,,,
879,202063620077,Panel A,1,20206362,Yes,1,1,25,Female,std4,Yes,2004,Nkhota kota,Nkhota kota,6,Month,House work,,,,No,,,,No,,,
879,202063620077,Panel A,1,20206362,Yes,1,2,23,Female,std3,Yes,2006,Lilongwe,Lilongwe,4,Month,House work,,,,No,,,,Yes,Other (specify),START,2500
879,202063620077,Panel A,1,20206362,Yes,1,3,20,Female,std3,Yes,2008,Lilongwe,Lilongwe,2,Month,House work,,,,No,,,,No,,,
881,202063620123,Panel A,1,20206362,No,,,,,,,,,,,,,,,,,,,,,,,
883,202063620130,Panel A,1,20206362,Yes,1,1,17,Male,std1,Yes,2009,Ntchisi,Ntchisi,4,Month,Unemployed,,,,No,,,,No,,,
893,202063620143,Panel A,1,20206362,No,,,,,,,,,,,,,,,,,,,,,,,
895,202063620150,Panel A,1,20206362,Yes,1,1,37,Female,Nursery/Pre school,Yes,1977,Nkhota kota,Nkhota kota,33,Year,Unemployed,,,,Yes,Semi-annually,,300,Yes,Semi-annually,,300
895,202063620150,Panel A,1,20206362,Yes,1,2,34,Male,std4,Yes,1993,Nkhota kota,Nkhota kota,17,Year,Working,,,,No,,,,Yes,Twice or more per month,,6000
895,202063620150,Panel A,1,20206362,Yes,1,3,31,Male,std7,Yes,2000,Nkhota kota,Nkhota kota,10,Year,Unemployed,,,,No,,,,Yes,Twice or more per month,,2400
887,202063620156,Panel A,1,20206362,No,,,,,,,,,,,,,,,,,,,,,,,
873,202063620179,Panel A,1,20206362,No,,,,,,,,,,,,,,,,,,,,,,,
869,202063620195,Panel A,1,20206362,No,,,,,,,,,,,,,,,,,,,,,,,
867,202063620232,Panel A,1,20206362,No,,,,,,,,,,,,,,,,,,,,,,,
875,202063620243,Panel A,1,20206362,No,,,,,,,,,,,,,,,,,,,,,,,
885,202063620271,Panel A,1,20206362,No,,,,,,,,,,,,,,,,,,,,,,,
913,203025390008,Panel A,1,20302539,Yes,1,1,37,Male,std6,Yes,1987,Ntchisi,Ntchisi,23,Year,Unemployed,,,,No,,,,No,,,
913,203025390008,Panel A,1,20302539,Yes,1,2,21,Female,std8,Yes,1996,Nkhota kota,Nkhota kota,14,Year,Unemployed,,,,No,,,,No,,,
913,203025390008,Panel A,1,20302539,Yes,1,3,28,Male,form3,Yes,2009,Ntchisi,Ntchisi,1,Year,Unemployed,,,,No,,,,No,,,
913,203025390008,Panel A,1,20302539,Yes,1,4,20,Female,form2,Yes,2005,Ntchisi,Ntchisi,5,Year,Unemployed,,,,No,,,,No,,,
917,203025390016,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
905,203025390038,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
925,203025390047,Panel A,1,20302539,Yes,1,1,16,Female,std8,Yes,2009,Ntchisi,Ntchisi,16,Year,Student,,,,No,,,,No,,,
925,203025390047,Panel A,1,20302539,Yes,1,2,19,Male,std8,Yes,2009,Ntchisi,Ntchisi,19,Year,Student,,,,No,,,,No,,,
925,203025390047,Panel A,1,20302539,Yes,1,3,16,Female,std8,Yes,2009,Ntchisi,Ntchisi,16,Year,Student,,,,No,,,,No,,,
911,203025390067,Panel A,1,20302539,Yes,2,1,28,Female,std8,Yes,2001,Ntchisi,Ntchisi,9,Year,Unemployed,,,,No,,,,No,,,
911,203025390067,Panel A,1,20302539,Yes,2,2,25,Male,std7,Yes,2003,Ntchisi,Ntchisi,7,Year,Unemployed,,,,Yes,Sporadically as needed,,2000,No,,,
911,203025390067,Panel A,1,20302539,Yes,2,3,16,Female,std7,Yes,2004,Ntchisi,Ntchisi,6,Year,Unemployed,,,,Yes,Sporadically as needed,,2500,No,,,
923,203025390077,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
927,203025390081,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
907,203025390087,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
915,203025390104,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
919,203025390115,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
903,203025390120,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
909,203025390137,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
899,203025390148,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
921,203025390169,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
897,203025390177,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
901,203025390196,Panel A,1,20302539,No,,,,,,,,,,,,,,,,,,,,,,,
931,203030650008,Panel A,1,20303065,Yes,1,1,19,Female,std6,Yes,2003,Ntchisi,Ntchisi,7,Month,Unemployed,,,,No,,,,No,,,
959,203030650012,Panel A,1,20303065,Yes,1,1,52,Male,std8,Yes,1972,Ntchisi,Ntchisi,38,Year,Unemployed,,,,No,,,,Yes,Sporadically as needed,,1700
959,203030650012,Panel A,1,20303065,Yes,1,2,50,Male,std6,Yes,1993,Ntchisi,Ntchisi,17,Year,Unemployed,,,,No,,,,No,,,
959,203030650012,Panel A,1,20303065,Yes,1,3,47,Male,form3,Yes,1972,Ntchisi,Ntchisi,38,Year,Unemployed,,,,Yes,Sporadically as needed,,4200,Yes,Sporadically as needed,,5000
941,203030650013,Panel A,1,20303065,Yes,1,1,23,Male,std3,No,,Ntchisi,Ntchisi,23,Year,House work,,,,No,,,,No,,,
941,203030650013,Panel A,1,20303065,Yes,1,2,21,Female,std5,No,,Ntchisi,Ntchisi,21,Year,House work,,,,No,,,,No,,,
937,203030650026,Panel A,1,20303065,No,,,,,,,,,,,,,,,,,,,,,,,
947,203030650031,Panel A,1,20303065,No,,,,,,,,,,,,,,,,,,,,,,,
929,203030650039,Panel A,1,20303065,No,,,,,,,,,,,,,,,,,,,,,,,
935,203030650044,Panel A,1,20303065,No,,,,,,,,,,,,,,,,,,,,,,,
949,203030650050,Panel A,1,20303065,No,,,,,,,,,,,,,,,,,,,,,,,
933,203030650058,Panel A,1,20303065,Yes,1,1,61,Male,std8,Yes,1980,Kasungu,Kasungu,30,Year,Unemployed,,,,No,,,,Yes,Twice or more per month,,12000
933,203030650058,Panel A,1,20303065,Yes,1,2,60,Female,std8,Yes,1980,Ntchisi,Ntchisi,60,Year,House work,,,,No,,,,No,,,
933,203030650058,Panel A,1,20303065,Yes,1,3,58,Male,std8,Yes,1981,Ntchisi,Ntchisi,58,Year,Unemployed,,,,No,,,,No,,,
933,203030650058,Panel A,1,20303065,Yes,1,4,57,Male,std8,Yes,1982,Ntchisi,Ntchisi,57,Year,Unemployed,,,,No,,,,Yes,Twice or more per month,,10000
