HHID,case_id,qx_type,visit,PID,id_code,ea_id,hh_b01,hh_b03,hh_b04,hh_b04_os,hh_b05a,hh_b05b,hh_b06a,hh_b06b,hh_b07,hh_b08,hh_b09,hh_b10b,hh_b11,hh_b12,hh_b13,hh_b13_os,hh_b14,hh_b15b,hh_b16,hh_b17,hh_b18,hh_b19,hh_b20,hh_b21,hh_b22,hh_b23,hh_b24,hh_b25,hh_b26a,hh_b26b,hh_b26c,hh_b26d,hh_b27,hh_b28,status
252,102201030013,Panel B,2,025201,1,10220103,1,Male,Head,,74,,4,1936,0,7,Other village in this district,,no,10,Other (Spec.),HE MOVED AWAY FROM KASANTHA AREA & HIS PLACE BUI,OTHER VILLAGE IN  THIS DISTRICT,,Dead,4,NONE,Dead,28,NONE,Nkhonde,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
252,102201030013,Panel B,2,025202,2,10220103,2,Female,Wife/Husband,,31,,1,1979,0,7,Other village in this district,,no,2,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,23,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
252,102201030013,Panel B,2,025204,4,10220103,4,Male,Child/Adopted child,,15,,1,1995,0,7,Other village in this district,,no,12,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,1,,,Dead,13,NONE,,Christianity,Never married,,,,,,,,Stay
252,102201030013,Panel B,2,025205,5,10220103,5,Female,Child/Adopted child,,7,,2,2003,0,7,Other village in this district,,no,2,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,3,NONE,2,,,,,,,,,,,,,Stay
252,102201030013,Panel B,2,025206,6,10220103,6,Female,Child/Adopted child,,1,3,6,2009,0,7,Other village in this district,,no,0,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,2,,,,,,,,,,,,,Stay
252,102201030013,Panel B,2,025207,7,10220103,7,Female,Grandchild,,12,,3,1998,0,7,Other village in this district,,no,11,To live with relatives,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
252,102201030013,Panel B,2,025208,8,10220103,8,Female,Grandchild,,11,,4,1999,0,7,This village,,yes,,,,,,Living outside HH,,MSCE,Dead,9,JCE,,,,,,,,,,,Stay
242,102201030021,Panel B,2,024201,1,10220103,1,Male,Head,,53,,9,1957,0,7,This village,,yes,,,,,,Dead,51,PSLC,Dead,37,NONE,Nkhonde,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
242,102201030021,Panel B,2,024202,2,10220103,2,Female,Wife/Husband,,41,,4,1969,0,7,Other village in this district,,no,20,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,34,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
242,102201030021,Panel B,2,024203,3,10220103,3,Female,Child/Adopted child,,17,,4,1993,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
242,102201030021,Panel B,2,024204,4,10220103,4,Male,Child/Adopted child,,15,,4,1995,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
242,102201030021,Panel B,2,024205,5,10220103,5,Male,Child/Adopted child,,11,,12,1998,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
242,102201030021,Panel B,2,024206,6,10220103,6,Male,Child/Adopted child,,9,,4,2001,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
230,102201030028,Panel B,2,023001,1,10220103,1,Male,Head,,52,,3,1958,0,7,This village,,yes,,,,,,Dead,32,NONE,Dead,28,NONE,Nkhonde,Christianity,Never married,,,,,,,,Stay
232,102201030035,Panel B,2,023201,1,10220103,1,Male,Head,,46,,3,1964,0,7,Other village in this district,,no,27,Other (Spec.),MOVED HERE BECAUSE OF FLOODING OF WATER,OTHER VILLAGE IN  THIS DISTRICT,,Dead,14,NONE,Living outside HH,,NONE,Tumbuka,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
232,102201030035,Panel B,2,023202,2,10220103,2,Female,Wife/Husband,,36,,10,1973,0,7,Town or urban centre in other district,Rumphi,,13,Marriage,,TOWN OR URBAN CENTRE IN OTHER DISTRICT,Rumphi,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
232,102201030035,Panel B,2,023203,3,10220103,3,Male,Child/Adopted child,,22,,2,1988,0,7,This village,,yes,,,,,,1,,,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
232,102201030035,Panel B,2,023204,4,10220103,4,Male,Child/Adopted child,,18,,12,1991,0,7,This village,,yes,,,,,,1,,,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
232,102201030035,Panel B,2,023205,5,10220103,5,Female,Child/Adopted child,,16,,1,1994,0,7,This village,,yes,,,,,,1,,,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
232,102201030035,Panel B,2,023206,6,10220103,6,Male,Child/Adopted child,,12,,6,1998,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
232,102201030035,Panel B,2,023207,7,10220103,7,Female,Child/Adopted child,,3,3,6,2007,0,7,This village,,yes,,,,,,Dead,0,NONE,2,,,,,,,,,,,,,Stay
234,102201030050,Panel B,2,023401,1,10220103,1,Female,Head,,32,,7,1978,0,7,Other village in this district,,no,8,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,Tumbuka,Christianity,"Polygamous,married or non formal union",Yes,2,,,,No,,Stay
234,102201030050,Panel B,2,023402,2,10220103,2,Male,Wife/Husband,,35,,9,1975,0,4,This village,,yes,,,,,,Living outside HH,,NONE,Dead,21,NONE,,Christianity,"Polygamous,married or non formal union",Yes,1,,,,Yes,1,Stay
234,102201030050,Panel B,2,023403,3,10220103,3,Male,Child/Adopted child,,0,7,2,2010,7,7,This village,,yes,,,,,,2,,,1,,,,,,,,,,,,,Stay
228,102201030058,Panel B,2,022801,1,10220103,1,Male,Head,,28,,1,1982,0,4,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Tumbuka,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
228,102201030058,Panel B,2,022802,2,10220103,2,Female,Wife/Husband,,23,,4,1987,0,7,This village,,yes,,,,,,Living outside HH,,MSCE,Living outside HH,,JCE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
228,102201030058,Panel B,2,022803,3,10220103,3,Female,Child/Adopted child,,3,4,5,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
256,102201030065,Panel B,2,025601,1,10220103,1,Male,Head,,42,,8,1968,0,7,This village,,yes,,,,,,Dead,35,PSLC,Dead,9,NONE,Nkhonde,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
256,102201030065,Panel B,2,025602,2,10220103,2,Female,Wife/Husband,,40,,4,1970,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Dead,10,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
256,102201030065,Panel B,2,025603,3,10220103,3,Male,Child/Adopted child,,21,,10,1988,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
256,102201030065,Panel B,2,025604,4,10220103,4,Male,Child/Adopted child,,21,,12,1988,0,7,This village,,yes,,,,,,1,,,Dead,2,NONE,,Christianity,"Monogamous, married or non formal union",Yes,8,,,,No,,Stay
256,102201030065,Panel B,2,025605,5,10220103,5,Female,Child/Adopted child,,17,,9,1993,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
256,102201030065,Panel B,2,025606,6,10220103,6,Male,Child/Adopted child,,15,,5,1995,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
256,102201030065,Panel B,2,025607,7,10220103,7,Male,Grandchild,,3,8,1,2007,0,7,This village,,yes,,,,,,4,,,8,,,,,,,,,,,,,Stay
256,102201030065,Panel B,2,025608,8,10220103,8,Female,Son/Daughter-in-law,,20,,2,1990,0,7,Other village in this district,,no,10,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,MSCE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,4,,,,No,,Stay
246,102201030073,Panel B,2,024601,1,10220103,1,Male,Head,,27,,3,1983,0,7,This village,,no,4,Return from work elsewhere,,VILLAGE IN OTHER DISTRICT,Mzuzu City,Living outside HH,,NONE,Living outside HH,,NONE,Yao,None,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
246,102201030073,Panel B,2,024602,2,10220103,2,Female,Wife/Husband,,22,,1,1988,0,7,Village in other district,Salima,,4,Marriage,,VILLAGE IN OTHER DISTRICT,Mzuzu City,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
246,102201030073,Panel B,2,024603,3,10220103,3,Female,Child/Adopted child,,2,9,12,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
246,102201030073,Panel B,2,024604,4,10220103,4,Male,Child/Adopted child,,1,5,4,2009,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
226,102201030088,Panel B,2,022601,1,10220103,1,Male,Head,,43,,5,1967,0,7,Village in other district,Chitipa,,8,Look for work,,VILLAGE IN OTHER DISTRICT,Chitipa,Dead,18,JCE,Dead,13,NONE,Other,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
226,102201030088,Panel B,2,022602,2,10220103,2,Female,Wife/Husband,,34,,4,1976,0,7,This village,,yes,,,,,,Dead,28,MSCE,Living outside HH,,PSLC,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
226,102201030088,Panel B,2,022603,3,10220103,3,Female,Child/Adopted child,,9,,2,2001,0,7,Other village in this district,,no,6,To live with relatives,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,2,JCE,Living outside HH,,NONE,,,,,,,,,,,Stay
226,102201030088,Panel B,2,022604,4,10220103,4,Female,Child/Adopted child,,7,,4,2003,0,7,Other village in this district,,no,6,To live with relatives,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,0,JCE,Living outside HH,,NONE,,,,,,,,,,,Stay
244,102201030095,Panel B,2,024401,1,10220103,1,Male,Head,,48,,5,1962,0,7,This village,,yes,,,,,,Dead,30,PSLC,Dead,46,NONE,Tumbuka,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
244,102201030095,Panel B,2,024402,2,10220103,2,Female,Wife/Husband,,48,,7,1962,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Dead,36,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
244,102201030095,Panel B,2,024403,3,10220103,3,Female,Child/Adopted child,,17,,7,1993,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
244,102201030095,Panel B,2,024404,4,10220103,4,Male,Child/Adopted child,,14,,3,1996,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
244,102201030095,Panel B,2,024405,5,10220103,5,Female,Child/Adopted child,,11,,6,1999,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
244,102201030095,Panel B,2,024406,6,10220103,6,Male,Child/Adopted child,,9,,4,2001,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
244,102201030095,Panel B,2,024407,7,10220103,7,Male,Child/Adopted child,,6,,8,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
250,102201030103,Panel B,2,025001,1,10220103,1,Male,Head,,39,,8,1971,0,7,Other village in this district,,no,34,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,12,PSLC,Living outside HH,,PSLC,Tumbuka,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
250,102201030103,Panel B,2,025002,2,10220103,2,Female,Wife/Husband,,35,,7,1975,0,7,Village in other district,Mangochi,,12,Marriage,,VILLAGE IN OTHER DISTRICT,Mangochi,Dead,10,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
250,102201030103,Panel B,2,025003,3,10220103,3,Male,Child/Adopted child,,8,,12,2001,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
250,102201030103,Panel B,2,025004,4,10220103,4,Male,Child/Adopted child,,6,,2,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
250,102201030103,Panel B,2,025005,5,10220103,5,Male,Child/Adopted child,,2,6,3,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
250,102201030103,Panel B,2,025006,6,10220103,6,Male,Child/Adopted child,,7,,4,2003,0,7,Other village in this district,,no,1,To live with relatives,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,5,NONE,Dead,4,NONE,,,,,,,,,,,Stay
248,102201030110,Panel B,2,024801,1,10220103,1,Male,Head,,49,,11,1960,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Nkhonde,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
248,102201030110,Panel B,2,024802,2,10220103,2,Female,Wife/Husband,,37,,9,1973,0,7,Other village in this district,,no,21,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,2,NONE,Dead,21,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
248,102201030110,Panel B,2,024803,3,10220103,3,Male,Child/Adopted child,,20,,5,1990,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
248,102201030110,Panel B,2,024804,4,10220103,4,Male,Child/Adopted child,,17,,8,1993,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
248,102201030110,Panel B,2,024805,5,10220103,5,Male,Child/Adopted child,,14,,5,1996,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
248,102201030110,Panel B,2,024806,6,10220103,6,Male,Child/Adopted child,,9,,8,2001,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
248,102201030110,Panel B,2,024807,7,10220103,7,Female,Child/Adopted child,,6,,3,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
248,102201030110,Panel B,2,024808,8,10220103,8,Male,Child/Adopted child,,0,5,4,2010,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
248,102201030110,Panel B,2,024809,9,10220103,9,Male,Grandchild,,3,6,3,2007,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,,,,,,,,,,Stay
248,102201030110,Panel B,2,024810,10,10220103,10,Male,Child/Adopted child,,0,4,5,2010,0,,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,New
254,102201030125,Panel B,2,025401,1,10220103,1,Male,Head,,36,,8,1974,0,7,This village,,yes,,,,,,Dead,19,NONE,Dead,18,NONE,Tumbuka,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
254,102201030125,Panel B,2,025402,2,10220103,2,Female,Wife/Husband,,34,,6,1976,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
254,102201030125,Panel B,2,025404,4,10220103,4,Male,Child/Adopted child,,13,,3,1997,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
254,102201030125,Panel B,2,025405,5,10220103,5,Female,Child/Adopted child,,12,,1,1998,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
254,102201030125,Panel B,2,025406,6,10220103,6,Male,Child/Adopted child,,6,,5,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
254,102201030125,Panel B,2,025407,7,10220103,7,Male,Child/Adopted child,,2,2,7,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
254,102201030125,Panel B,2,025408,8,10220103,8,Male,Niece/Nephew,,15,,11,1994,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
254,102201030125,Panel B,2,025409,9,10220103,9,Male,Son/Daughter-in-law,,12,,10,1997,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
254,102201030125,Panel B,2,025410,10,10220103,10,Male,Son/Daughter-in-law,,16,,3,1994,0,7,This village,,yes,,,,,,Dead,10,NONE,Dead,12,NONE,,Christianity,Never married,,,,,,,,Stay
240,102201030133,Panel B,2,024001,1,10220103,1,Male,Head,,37,,6,1973,7,7,Other village in this district,,no,1,Looking for land to farm,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,26,NONE,Living outside HH,,NONE,Tumbuka,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
240,102201030133,Panel B,2,024002,2,10220103,2,Female,Wife/Husband,,33,,4,1977,7,7,Other village in this district,,no,1,Looking for land to farm,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,13,NONE,Dead,20,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
240,102201030133,Panel B,2,024003,3,10220103,3,Female,Child/Adopted child,,10,,1,2000,7,7,Other village in this district,,no,1,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,1,,,2,,,,,,,,,,,,,Stay
240,102201030133,Panel B,2,024004,4,10220103,4,Male,Child/Adopted child,,7,,8,2003,7,7,Other village in this district,,no,1,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,1,,,2,,,,,,,,,,,,,Stay
240,102201030133,Panel B,2,024005,5,10220103,5,Male,Child/Adopted child,,3,10,11,2006,7,7,Other village in this district,,no,1,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,1,,,2,,,,,,,,,,,,,Stay
240,102201030133,Panel B,2,024006,6,10220103,6,Female,Child/Adopted child,,0,1,8,2010,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,New
238,102201030140,Panel B,2,023801,1,10220103,1,Male,Head,,40,,6,1970,2,7,This village,,yes,,,,,,Dead,25,NONE,Living outside HH,,NONE,Tumbuka,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
238,102201030140,Panel B,2,023802,2,10220103,2,Female,Wife/Husband,,28,,5,1982,2,7,Other village in this district,,no,16,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
238,102201030140,Panel B,2,023803,3,10220103,3,Female,Child/Adopted child,,15,,10,1994,2,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
238,102201030140,Panel B,2,023804,4,10220103,4,Male,Child/Adopted child,,11,,12,1998,2,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
238,102201030140,Panel B,2,023805,5,10220103,5,Female,Child/Adopted child,,7,,11,2002,2,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
238,102201030140,Panel B,2,023806,6,10220103,6,Male,Child/Adopted child,,3,4,5,2007,2,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
238,102201030140,Panel B,2,023807,7,10220103,7,Female,Child/Adopted child,,1,0,9,2009,2,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
236,102201030155,Panel B,2,023601,1,10220103,1,Male,Head,,47,,12,1962,0,7,Other village in this district,,no,11,To live with relatives,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,34,NONE,Dead,22,NONE,Tumbuka,Christianity,"Polygamous,married or non formal union",Yes,2,,,,Yes,1,Stay
236,102201030155,Panel B,2,023602,2,10220103,2,Female,Wife/Husband,,37,,4,1973,0,7,Other village in this district,,no,11,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Polygamous,married or non formal union",Yes,1,,,,No,,Stay
236,102201030155,Panel B,2,023603,3,10220103,3,Female,Child/Adopted child,,24,,1,1986,0,7,Other village in this district,,no,11,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,1,,,Living outside HH,,NONE,,Christianity,Divorced,,,,,,,,Stay
236,102201030155,Panel B,2,023604,4,10220103,4,Female,Child/Adopted child,,17,,8,1993,0,7,Other village in this district,,no,11,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
236,102201030155,Panel B,2,023605,5,10220103,5,Male,Child/Adopted child,,13,,1,1997,0,7,Other village in this district,,no,11,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
236,102201030155,Panel B,2,023606,6,10220103,6,Female,Child/Adopted child,,11,,9,1999,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
236,102201030155,Panel B,2,023607,7,10220103,7,Male,Child/Adopted child,,10,,1,2000,0,7,This village,,yes,,,,,,1,,,Living outside HH,,NONE,,,,,,,,,,,Stay
236,102201030155,Panel B,2,023608,8,10220103,8,Male,Child/Adopted child,,7,,12,2002,0,7,This village,,yes,,,,,,1,,,Living outside HH,,NONE,,,,,,,,,,,Stay
236,102201030155,Panel B,2,023609,9,10220103,9,Female,Child/Adopted child,,7,,10,2002,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
236,102201030155,Panel B,2,023610,10,10220103,10,Female,Child/Adopted child,,4,6,3,2006,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
236,102201030155,Panel B,2,023611,11,10220103,11,Female,Child/Adopted child,,2,1,8,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
205,102207050019,Panel A,1,020501,1,10220705,1,Male,Head,,26,,2,1984,0,7,Other village in this district,,yes,,,,,,Dead,9,NONE,Dead,1,NONE,Nkhonde,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
205,102207050019,Panel A,1,020502,2,10220705,2,Female,Wife/Husband,,24,,1,1986,0,7,Other village in this district,,yes,,,,,,Dead,5,NONE,Dead,10,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
205,102207050019,Panel A,1,020503,3,10220705,3,Female,Child/Adopted child,,9,,3,2001,0,7,Other village in this district,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
205,102207050019,Panel A,1,020504,4,10220705,4,Female,Child/Adopted child,,6,,4,2004,0,7,Other village in this district,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
217,102207050044,Panel A,1,021701,1,10220705,1,Male,Head,,51,,2,1959,0,7,This village,,yes,,,,,,Dead,50,PSLC,Living outside HH,,NONE,Nkhonde,Christianity,"Polygamous,married or non formal union",Yes,2,,,,Yes,1,Stay
217,102207050044,Panel A,1,021702,2,10220705,2,Female,Wife/Husband,,41,,5,1968,0,7,This village,,yes,,,,,,Dead,31,NONE,Dead,34,NONE,,Christianity,"Polygamous,married or non formal union",Yes,1,,,,No,,Stay
217,102207050044,Panel A,1,021703,3,10220705,3,Female,Child/Adopted child,,21,,4,1989,0,7,This village,,yes,,,,,,1,,,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
217,102207050044,Panel A,1,021704,4,10220705,4,Female,Child/Adopted child,,18,,2,1992,0,7,This village,,yes,,,,,,1,,,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
217,102207050044,Panel A,1,021705,5,10220705,5,Female,Child/Adopted child,,18,,3,1992,0,0,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
217,102207050044,Panel A,1,021706,6,10220705,6,Male,Child/Adopted child,,15,,12,1994,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
217,102207050044,Panel A,1,021707,7,10220705,7,Male,Child/Adopted child,,14,,3,1996,0,7,This village,,yes,,,,,,1,,,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
