HHID,case_id,qx_type,visit,ea_id,hh_i01,hh_i02,hh_i03
948,203065570373,Panel B,2,20306557,No,Paraffin or kerosene,
948,203065570373,Panel B,2,20306557,No,Cigarettes or other tobacco,
948,203065570373,Panel B,2,20306557,No,Candles,
948,203065570373,Panel B,2,20306557,Yes,Matches,5
948,203065570373,Panel B,2,20306557,No,Newspapers or magazines,
948,203065570373,Panel B,2,20306557,No,Public transport - Bicycle Taxi,
948,203065570373,Panel B,2,20306557,No,Public transport - Bus/Minibus,
948,203065570373,Panel B,2,20306557,No,"Public transport - Other (Truck, Oxcart, Etc..)",
938,203065570396,Panel B,2,20306557,No,Charcoal,
938,203065570396,Panel B,2,20306557,Yes,Paraffin or kerosene,80
938,203065570396,Panel B,2,20306557,No,Cigarettes or other tobacco,
938,203065570396,Panel B,2,20306557,No,Candles,
938,203065570396,Panel B,2,20306557,Yes,Matches,10
938,203065570396,Panel B,2,20306557,No,Newspapers or magazines,
938,203065570396,Panel B,2,20306557,No,Public transport - Bicycle Taxi,
938,203065570396,Panel B,2,20306557,No,Public transport - Bus/Minibus,
938,203065570396,Panel B,2,20306557,No,"Public transport - Other (Truck, Oxcart, Etc..)",
928,203065570442,Panel B,2,20306557,No,Charcoal,
928,203065570442,Panel B,2,20306557,No,Paraffin or kerosene,
928,203065570442,Panel B,2,20306557,No,Cigarettes or other tobacco,
928,203065570442,Panel B,2,20306557,No,Candles,
928,203065570442,Panel B,2,20306557,Yes,Matches,10
928,203065570442,Panel B,2,20306557,No,Newspapers or magazines,
928,203065570442,Panel B,2,20306557,No,Public transport - Bicycle Taxi,
928,203065570442,Panel B,2,20306557,No,Public transport - Bus/Minibus,
928,203065570442,Panel B,2,20306557,No,"Public transport - Other (Truck, Oxcart, Etc..)",
936,203065570465,Panel B,2,20306557,No,Charcoal,
936,203065570465,Panel B,2,20306557,No,Paraffin or kerosene,
936,203065570465,Panel B,2,20306557,No,Cigarettes or other tobacco,
936,203065570465,Panel B,2,20306557,No,Candles,
936,203065570465,Panel B,2,20306557,Yes,Matches,20
936,203065570465,Panel B,2,20306557,No,Newspapers or magazines,
936,203065570465,Panel B,2,20306557,No,Public transport - Bicycle Taxi,
936,203065570465,Panel B,2,20306557,No,Public transport - Bus/Minibus,
936,203065570465,Panel B,2,20306557,No,"Public transport - Other (Truck, Oxcart, Etc..)",
958,204021980014,Panel B,2,20402198,No,Charcoal,
958,204021980014,Panel B,2,20402198,No,Paraffin or kerosene,
958,204021980014,Panel B,2,20402198,No,Cigarettes or other tobacco,
958,204021980014,Panel B,2,20402198,No,Candles,
958,204021980014,Panel B,2,20402198,Yes,Matches,10
958,204021980014,Panel B,2,20402198,No,Newspapers or magazines,
958,204021980014,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
958,204021980014,Panel B,2,20402198,No,Public transport - Bus/Minibus,
958,204021980014,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
988,204021980022,Panel B,2,20402198,No,Charcoal,
988,204021980022,Panel B,2,20402198,No,Paraffin or kerosene,
988,204021980022,Panel B,2,20402198,No,Cigarettes or other tobacco,
988,204021980022,Panel B,2,20402198,No,Candles,
988,204021980022,Panel B,2,20402198,No,Matches,
988,204021980022,Panel B,2,20402198,No,Newspapers or magazines,
988,204021980022,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
988,204021980022,Panel B,2,20402198,No,Public transport - Bus/Minibus,
988,204021980022,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
966,204021980031,Panel B,2,20402198,No,Charcoal,
966,204021980031,Panel B,2,20402198,No,Paraffin or kerosene,
966,204021980031,Panel B,2,20402198,No,Cigarettes or other tobacco,
966,204021980031,Panel B,2,20402198,No,Candles,
966,204021980031,Panel B,2,20402198,Yes,Matches,10
966,204021980031,Panel B,2,20402198,No,Newspapers or magazines,
966,204021980031,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
966,204021980031,Panel B,2,20402198,No,Public transport - Bus/Minibus,
966,204021980031,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
976,204021980039,Panel B,2,20402198,No,Charcoal,
976,204021980039,Panel B,2,20402198,No,Paraffin or kerosene,
976,204021980039,Panel B,2,20402198,No,Cigarettes or other tobacco,
976,204021980039,Panel B,2,20402198,No,Candles,
976,204021980039,Panel B,2,20402198,Yes,Matches,20
976,204021980039,Panel B,2,20402198,No,Newspapers or magazines,
976,204021980039,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
976,204021980039,Panel B,2,20402198,No,Public transport - Bus/Minibus,
976,204021980039,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
972,204021980056,Panel B,2,20402198,No,Charcoal,
972,204021980056,Panel B,2,20402198,No,Paraffin or kerosene,
972,204021980056,Panel B,2,20402198,No,Cigarettes or other tobacco,
972,204021980056,Panel B,2,20402198,No,Candles,
972,204021980056,Panel B,2,20402198,Yes,Matches,20
972,204021980056,Panel B,2,20402198,No,Newspapers or magazines,
972,204021980056,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
972,204021980056,Panel B,2,20402198,No,Public transport - Bus/Minibus,
972,204021980056,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
980,204021980064,Panel B,2,20402198,No,Charcoal,
980,204021980064,Panel B,2,20402198,No,Paraffin or kerosene,
980,204021980064,Panel B,2,20402198,No,Cigarettes or other tobacco,
980,204021980064,Panel B,2,20402198,Yes,Candles,100
980,204021980064,Panel B,2,20402198,Yes,Matches,10
980,204021980064,Panel B,2,20402198,No,Newspapers or magazines,
980,204021980064,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
980,204021980064,Panel B,2,20402198,No,Public transport - Bus/Minibus,
980,204021980064,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
970,204021980072,Panel B,2,20402198,No,Charcoal,
970,204021980072,Panel B,2,20402198,No,Paraffin or kerosene,
970,204021980072,Panel B,2,20402198,No,Cigarettes or other tobacco,
970,204021980072,Panel B,2,20402198,No,Candles,
970,204021980072,Panel B,2,20402198,Yes,Matches,20
970,204021980072,Panel B,2,20402198,No,Newspapers or magazines,
970,204021980072,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
970,204021980072,Panel B,2,20402198,No,Public transport - Bus/Minibus,
970,204021980072,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
964,204021980081,Panel B,2,20402198,No,Charcoal,
964,204021980081,Panel B,2,20402198,No,Paraffin or kerosene,
964,204021980081,Panel B,2,20402198,No,Cigarettes or other tobacco,
964,204021980081,Panel B,2,20402198,No,Candles,
964,204021980081,Panel B,2,20402198,No,Matches,
964,204021980081,Panel B,2,20402198,No,Newspapers or magazines,
964,204021980081,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
964,204021980081,Panel B,2,20402198,No,Public transport - Bus/Minibus,
964,204021980081,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
978,204021980097,Panel B,2,20402198,No,Charcoal,
978,204021980097,Panel B,2,20402198,No,Paraffin or kerosene,
978,204021980097,Panel B,2,20402198,No,Cigarettes or other tobacco,
978,204021980097,Panel B,2,20402198,No,Candles,
978,204021980097,Panel B,2,20402198,Yes,Matches,10
978,204021980097,Panel B,2,20402198,No,Newspapers or magazines,
978,204021980097,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
978,204021980097,Panel B,2,20402198,No,Public transport - Bus/Minibus,
978,204021980097,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
986,204021980106,Panel B,2,20402198,No,Charcoal,
986,204021980106,Panel B,2,20402198,No,Paraffin or kerosene,
986,204021980106,Panel B,2,20402198,No,Cigarettes or other tobacco,
986,204021980106,Panel B,2,20402198,No,Candles,
986,204021980106,Panel B,2,20402198,Yes,Matches,5
986,204021980106,Panel B,2,20402198,No,Newspapers or magazines,
986,204021980106,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
986,204021980106,Panel B,2,20402198,No,Public transport - Bus/Minibus,
986,204021980106,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
968,204021980114,Panel B,2,20402198,No,Charcoal,
968,204021980114,Panel B,2,20402198,No,Paraffin or kerosene,
968,204021980114,Panel B,2,20402198,No,Cigarettes or other tobacco,
968,204021980114,Panel B,2,20402198,No,Candles,
968,204021980114,Panel B,2,20402198,Yes,Matches,10
968,204021980114,Panel B,2,20402198,No,Newspapers or magazines,
968,204021980114,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
968,204021980114,Panel B,2,20402198,No,Public transport - Bus/Minibus,
968,204021980114,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
962,204021980122,Panel B,2,20402198,No,Charcoal,
962,204021980122,Panel B,2,20402198,No,Paraffin or kerosene,
962,204021980122,Panel B,2,20402198,No,Cigarettes or other tobacco,
962,204021980122,Panel B,2,20402198,No,Candles,
962,204021980122,Panel B,2,20402198,Yes,Matches,10
962,204021980122,Panel B,2,20402198,No,Newspapers or magazines,
962,204021980122,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
962,204021980122,Panel B,2,20402198,No,Public transport - Bus/Minibus,
962,204021980122,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
960,204021980139,Panel B,2,20402198,No,Charcoal,
960,204021980139,Panel B,2,20402198,No,Paraffin or kerosene,
960,204021980139,Panel B,2,20402198,No,Cigarettes or other tobacco,
960,204021980139,Panel B,2,20402198,No,Candles,
960,204021980139,Panel B,2,20402198,Yes,Matches,10
960,204021980139,Panel B,2,20402198,No,Newspapers or magazines,
960,204021980139,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
960,204021980139,Panel B,2,20402198,No,Public transport - Bus/Minibus,
960,204021980139,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
982,204021980147,Panel B,2,20402198,No,Charcoal,
982,204021980147,Panel B,2,20402198,Yes,Paraffin or kerosene,50
982,204021980147,Panel B,2,20402198,No,Cigarettes or other tobacco,
982,204021980147,Panel B,2,20402198,Yes,Candles,80
982,204021980147,Panel B,2,20402198,Yes,Matches,20
982,204021980147,Panel B,2,20402198,No,Newspapers or magazines,
982,204021980147,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
982,204021980147,Panel B,2,20402198,No,Public transport - Bus/Minibus,
982,204021980147,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
974,204021980156,Panel B,2,20402198,No,Charcoal,
974,204021980156,Panel B,2,20402198,No,Paraffin or kerosene,
974,204021980156,Panel B,2,20402198,No,Cigarettes or other tobacco,
974,204021980156,Panel B,2,20402198,Yes,Candles,50
974,204021980156,Panel B,2,20402198,Yes,Matches,20
974,204021980156,Panel B,2,20402198,No,Newspapers or magazines,
974,204021980156,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
974,204021980156,Panel B,2,20402198,Yes,Public transport - Bus/Minibus,200
974,204021980156,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
984,204021980172,Panel B,2,20402198,No,Charcoal,
984,204021980172,Panel B,2,20402198,Yes,Paraffin or kerosene,100
984,204021980172,Panel B,2,20402198,No,Cigarettes or other tobacco,
984,204021980172,Panel B,2,20402198,No,Candles,
984,204021980172,Panel B,2,20402198,Yes,Matches,10
984,204021980172,Panel B,2,20402198,No,Newspapers or magazines,
984,204021980172,Panel B,2,20402198,No,Public transport - Bicycle Taxi,
984,204021980172,Panel B,2,20402198,No,Public transport - Bus/Minibus,
984,204021980172,Panel B,2,20402198,No,"Public transport - Other (Truck, Oxcart, Etc..)",
989,204040320025,Panel A,1,20404032,No,Charcoal,
989,204040320025,Panel A,1,20404032,Yes,Paraffin or kerosene,50
989,204040320025,Panel A,1,20404032,No,Cigarettes or other tobacco,
989,204040320025,Panel A,1,20404032,No,Candles,
989,204040320025,Panel A,1,20404032,Yes,Matches,20
989,204040320025,Panel A,1,20404032,No,Newspapers or magazines,
989,204040320025,Panel A,1,20404032,No,Public transport - Bicycle Taxi,
989,204040320025,Panel A,1,20404032,No,Public transport - Bus/Minibus,
989,204040320025,Panel A,1,20404032,No,"Public transport - Other (Truck, Oxcart, Etc..)",
971,204040320028,Panel A,1,20404032,No,Charcoal,
971,204040320028,Panel A,1,20404032,Yes,Paraffin or kerosene,80
971,204040320028,Panel A,1,20404032,No,Cigarettes or other tobacco,
971,204040320028,Panel A,1,20404032,No,Candles,
971,204040320028,Panel A,1,20404032,Yes,Matches,60
971,204040320028,Panel A,1,20404032,No,Newspapers or magazines,
971,204040320028,Panel A,1,20404032,No,Public transport - Bicycle Taxi,
971,204040320028,Panel A,1,20404032,No,Public transport - Bus/Minibus,
971,204040320028,Panel A,1,20404032,No,"Public transport - Other (Truck, Oxcart, Etc..)",
981,204040320036,Panel A,1,20404032,No,Charcoal,
981,204040320036,Panel A,1,20404032,No,Paraffin or kerosene,
981,204040320036,Panel A,1,20404032,No,Cigarettes or other tobacco,
981,204040320036,Panel A,1,20404032,Yes,Candles,140
981,204040320036,Panel A,1,20404032,Yes,Matches,20
981,204040320036,Panel A,1,20404032,No,Newspapers or magazines,
981,204040320036,Panel A,1,20404032,No,Public transport - Bicycle Taxi,
981,204040320036,Panel A,1,20404032,Yes,Public transport - Bus/Minibus,500
981,204040320036,Panel A,1,20404032,No,"Public transport - Other (Truck, Oxcart, Etc..)",
975,204040320057,Panel A,1,20404032,No,Charcoal,
975,204040320057,Panel A,1,20404032,No,Paraffin or kerosene,
975,204040320057,Panel A,1,20404032,Yes,Cigarettes or other tobacco,50
975,204040320057,Panel A,1,20404032,No,Candles,
975,204040320057,Panel A,1,20404032,Yes,Matches,10
975,204040320057,Panel A,1,20404032,No,Newspapers or magazines,
975,204040320057,Panel A,1,20404032,No,Public transport - Bicycle Taxi,
975,204040320057,Panel A,1,20404032,No,Public transport - Bus/Minibus,
975,204040320057,Panel A,1,20404032,No,"Public transport - Other (Truck, Oxcart, Etc..)",
985,204040320063,Panel A,1,20404032,No,Charcoal,
985,204040320063,Panel A,1,20404032,Yes,Paraffin or kerosene,30
985,204040320063,Panel A,1,20404032,No,Cigarettes or other tobacco,
985,204040320063,Panel A,1,20404032,No,Candles,
985,204040320063,Panel A,1,20404032,Yes,Matches,5
985,204040320063,Panel A,1,20404032,No,Newspapers or magazines,
985,204040320063,Panel A,1,20404032,No,Public transport - Bicycle Taxi,
985,204040320063,Panel A,1,20404032,No,Public transport - Bus/Minibus,
985,204040320063,Panel A,1,20404032,No,"Public transport - Other (Truck, Oxcart, Etc..)",
973,204040320072,Panel A,1,20404032,No,Charcoal,
973,204040320072,Panel A,1,20404032,Yes,Paraffin or kerosene,100
973,204040320072,Panel A,1,20404032,No,Cigarettes or other tobacco,
973,204040320072,Panel A,1,20404032,No,Candles,
973,204040320072,Panel A,1,20404032,Yes,Matches,20
973,204040320072,Panel A,1,20404032,No,Newspapers or magazines,
973,204040320072,Panel A,1,20404032,No,Public transport - Bicycle Taxi,
973,204040320072,Panel A,1,20404032,Yes,Public transport - Bus/Minibus,125
973,204040320072,Panel A,1,20404032,No,"Public transport - Other (Truck, Oxcart, Etc..)",
977,204040320075,Panel A,1,20404032,No,Charcoal,
977,204040320075,Panel A,1,20404032,Yes,Paraffin or kerosene,40
977,204040320075,Panel A,1,20404032,No,Cigarettes or other tobacco,
977,204040320075,Panel A,1,20404032,No,Candles,
977,204040320075,Panel A,1,20404032,Yes,Matches,20
977,204040320075,Panel A,1,20404032,No,Newspapers or magazines,
977,204040320075,Panel A,1,20404032,No,Public transport - Bicycle Taxi,
977,204040320075,Panel A,1,20404032,No,Public transport - Bus/Minibus,
977,204040320075,Panel A,1,20404032,No,"Public transport - Other (Truck, Oxcart, Etc..)",
963,204040320083,Panel A,1,20404032,No,Charcoal,
963,204040320083,Panel A,1,20404032,Yes,Paraffin or kerosene,60
963,204040320083,Panel A,1,20404032,No,Cigarettes or other tobacco,
963,204040320083,Panel A,1,20404032,No,Candles,
963,204040320083,Panel A,1,20404032,Yes,Matches,20
963,204040320083,Panel A,1,20404032,No,Newspapers or magazines,
963,204040320083,Panel A,1,20404032,No,Public transport - Bicycle Taxi,
963,204040320083,Panel A,1,20404032,No,Public transport - Bus/Minibus,
963,204040320083,Panel A,1,20404032,No,"Public transport - Other (Truck, Oxcart, Etc..)",
987,204040320096,Panel A,1,20404032,No,Charcoal,
987,204040320096,Panel A,1,20404032,No,Paraffin or kerosene,
987,204040320096,Panel A,1,20404032,No,Cigarettes or other tobacco,
987,204040320096,Panel A,1,20404032,No,Candles,
987,204040320096,Panel A,1,20404032,No,Matches,
987,204040320096,Panel A,1,20404032,No,Newspapers or magazines,
987,204040320096,Panel A,1,20404032,No,Public transport - Bicycle Taxi,
987,204040320096,Panel A,1,20404032,No,Public transport - Bus/Minibus,
987,204040320096,Panel A,1,20404032,No,"Public transport - Other (Truck, Oxcart, Etc..)",
969,204040320107,Panel A,1,20404032,No,Charcoal,
969,204040320107,Panel A,1,20404032,No,Paraffin or kerosene,
969,204040320107,Panel A,1,20404032,No,Cigarettes or other tobacco,
969,204040320107,Panel A,1,20404032,No,Candles,
969,204040320107,Panel A,1,20404032,Yes,Matches,30
969,204040320107,Panel A,1,20404032,No,Newspapers or magazines,
969,204040320107,Panel A,1,20404032,No,Public transport - Bicycle Taxi,
969,204040320107,Panel A,1,20404032,No,Public transport - Bus/Minibus,
969,204040320107,Panel A,1,20404032,No,"Public transport - Other (Truck, Oxcart, Etc..)",
961,204040320114,Panel A,1,20404032,No,Charcoal,
961,204040320114,Panel A,1,20404032,No,Paraffin or kerosene,
961,204040320114,Panel A,1,20404032,No,Cigarettes or other tobacco,
961,204040320114,Panel A,1,20404032,Yes,Candles,140
961,204040320114,Panel A,1,20404032,Yes,Matches,400
961,204040320114,Panel A,1,20404032,No,Newspapers or magazines,
961,204040320114,Panel A,1,20404032,No,Public transport - Bicycle Taxi,
961,204040320114,Panel A,1,20404032,No,Public transport - Bus/Minibus,
961,204040320114,Panel A,1,20404032,No,"Public transport - Other (Truck, Oxcart, Etc..)",
991,204040320149,Panel A,1,20404032,No,Charcoal,
