HHID,case_id,qx_type,visit,PID,id_code,ea_id,hh_c01,hh_c02,hh_c03,hh_c04,hh_c05a,hh_c05b,hh_c06,hh_c07a,hh_c07a_os,hh_c07b,hh_c07b_os,hh_c08,hh_c09,hh_c10,hh_c11,hh_c12,hh_c13,hh_c14,hh_c14_os,hh_c15,hh_c16,hh_c17,hh_c18,hh_c19a,hh_c19b,hh_c20,hh_c21,hh_c21_os,hh_c22a,hh_c22b,hh_c22c,hh_c22d,hh_c22e,hh_c22f,hh_c22g,hh_c22h,hh_c22i,hh_c22j
434,105015050005,Panel B,2,043403,3,10501505,3,,Another HH Member,1,Yes,No,Yes,,,,,std8,None,7,Yes,std7,Yes,,,,Church/ Mission School,Day scholar,Foot,5,Minute,No,,,0,0,100,600,0,0,0,0,0,700
434,105015050005,Panel B,2,043404,4,10501505,4,,Another HH Member,1,Yes,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,Church/ Mission School,Day scholar,Foot,5,Minute,No,,,0,0,100,500,0,0,0,0,0,600
434,105015050005,Panel B,2,043405,5,10501505,5,,Another HH Member,1,Yes,No,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,Church/ Mission School,Day scholar,Foot,5,Minute,No,,,0,0,100,500,0,0,0,0,0,600
434,105015050005,Panel B,2,043406,6,10501505,6,,Another HH Member,1,Yes,No,Yes,,,,,std2,None,6,Yes,std2,Yes,,,,Church/ Mission School,Day scholar,Foot,5,Minute,No,,,0,0,140,450,0,0,0,0,0,590
418,105015050006,Panel B,2,041801,1,10501505,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,105015050006,Panel B,2,041802,2,10501505,2,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,PSLC,6,No,,No,No money for fees/ uniform,,2000,,,,,,,,,,,,,,,,,,
418,105015050006,Panel B,2,041803,3,10501505,3,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,None,5,No,,No,"Not interested, lazy",,2003,,,,,,,,,,,,,,,,,,
418,105015050006,Panel B,2,041804,4,10501505,4,,Another HH Member,1,Yes,Yes,Yes,,,,,std6,None,5,No,,No,"Not interested, lazy",,2007,,,,,,,,,,,,,,,,,,
418,105015050006,Panel B,2,041805,5,10501505,5,,Another HH Member,1,Yes,Yes,Yes,,,,,std4,None,5,Yes,std3,Yes,,,,Church/ Mission School,Day scholar,Foot,5,Minute,Yes,No money for necessary expenses,,0,0,200,0,0,0,0,0,60,260
418,105015050006,Panel B,2,041806,6,10501505,6,,Another HH Member,1,Yes,Yes,Yes,,,,,std5,None,5,Yes,std4,Yes,,,,Church/ Mission School,Day scholar,Foot,5,Minute,Yes,No money for necessary expenses,,0,0,300,0,0,0,0,0,60,360
418,105015050006,Panel B,2,041807,7,10501505,7,,Another HH Member,1,No,No,Yes,,,,,std3,None,5,Yes,std2,Yes,,,,Church/ Mission School,Day scholar,Foot,5,Minute,Yes,No money for necessary expenses,,0,0,100,0,0,0,0,0,60,160
420,105015050007,Panel B,2,042001,1,10501505,1,,Self-reported,,No,No,No,School too far from Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,105015050007,Panel B,2,042002,2,10501505,2,,Another HH Member,1,Yes,No,Yes,,,,,std6,None,7,No,,No,No money for fees/ uniform,,1964,,,,,,,,,,,,,,,,,,
438,105015050008,Panel B,2,043801,1,10501505,1,,Self-reported,,No,No,Yes,,,,,std1,None,12,No,,No,School too far from home,,1957,,,,,,,,,,,,,,,,,,
438,105015050008,Panel B,2,043802,2,10501505,2,,Another HH Member,1,No,No,Yes,,,,,std5,None,10,No,,No,School too far from home,,1965,,,,,,,,,,,,,,,,,,
438,105015050008,Panel B,2,043803,3,10501505,3,,Another HH Member,1,Yes,Yes,Yes,,,,,form4,MSCE,6,No,,No,No money for fees/ uniform,,2008,,,,,,,,,,,,,,,,,,
438,105015050008,Panel B,2,043804,4,10501505,4,,Self-reported,,Yes,Yes,Yes,,,,,form2,PSLC,6,Yes,form1,No,Other (specify),WAITING TO TAKE ENTRANCE EXAMS,2010,,,,,,,,,3700,0,0,300,0,0,0,0,1950,5950
438,105015050008,Panel B,2,043805,5,10501505,5,,Another HH Member,1,Yes,Yes,Yes,,,,,form2,PSLC,6,Yes,form1,Yes,,,,LEA/Gvt,Day scholar,Foot,2,Hour,No,,,3700,0,1000,300,0,0,0,0,500,5500
438,105015050008,Panel B,2,043806,6,10501505,6,,Another HH Member,1,Yes,Yes,Yes,,,,,std7,None,6,Yes,std6,Yes,,,,Church/ Mission School,Day scholar,Foot,5,Minute,No,,,0,0,100,300,0,0,0,0,0,400
444,105015050009,Panel B,2,044401,1,10501505,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,105015050009,Panel B,2,044402,2,10501505,2,,Self-reported,,No,No,No,Not interested/lazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,105015050009,Panel B,2,044403,3,10501505,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,105015050009,Panel B,2,044404,4,10501505,4,,Another HH Member,2,Yes,No,Yes,,,,,std3,None,7,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,100,0,0,0,0,0,0,100
436,105015050010,Panel B,2,043601,1,10501505,1,,Self-reported,,Yes,No,Yes,,,,,std5,None,6,No,,No,No money for fees/ uniform,,1980,,,,,,,,,,,,,,,,,,
436,105015050010,Panel B,2,043602,2,10501505,2,,Another HH Member,1,Yes,No,Yes,,,,,std7,None,6,No,,No,No money for fees/ uniform,,1984,,,,,,,,,,,,,,,,,,
436,105015050010,Panel B,2,043603,3,10501505,3,,Another HH Member,1,Yes,Yes,Yes,,,,,form2,PSLC,6,Yes,form1,No,Other (specify),WAITING TO TAKE ENTRANCE EXAMS,2010,,,,,,,,,2250,400,1000,1000,0,0,0,0,1490,6140
436,105015050010,Panel B,2,043604,4,10501505,4,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,None,6,Yes,std8,No,Other (specify),WAITING TO TAKE ENTRANCE EXAMS,2010,,,,,,,,,0,0,440,850,0,0,0,0,0,1290
436,105015050010,Panel B,2,043605,5,10501505,5,,Another HH Member,1,Yes,Yes,Yes,,,,,std6,None,6,Yes,std5,Yes,,,,Church/ Mission School,Day scholar,Foot,15,Minute,No,,,0,0,720,600,0,0,0,0,0,1320
436,105015050010,Panel B,2,043606,6,10501505,6,,Another HH Member,1,Yes,No,Yes,,,,,std2,None,6,Yes,std1,Yes,,,,Church/ Mission School,Day scholar,Foot,15,Minute,No,,,0,0,720,300,0,0,0,0,0,1020
436,105015050010,Panel B,2,043607,7,10501505,7,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,105015050011,Panel B,2,041401,1,10501505,1,,Another HH Member,2,No,No,No,Illness or Disablity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,105015050011,Panel B,2,041402,2,10501505,2,,Self-reported,,Yes,Yes,Yes,,,,,std7,None,6,No,,No,No money for fees/ uniform,,2001,,,,,,,,,,,,,,,,,,
414,105015050011,Panel B,2,041403,3,10501505,3,,Another HH Member,2,Yes,No,Yes,,,,,std2,None,5,Yes,std1,Yes,,,,Church/ Mission School,Day scholar,Foot,10,Minute,No,,,0,0,800,0,0,0,0,0,0,800
414,105015050011,Panel B,2,041404,4,10501505,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,105015050011,Panel B,2,041405,5,10501505,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,105015050011,Panel B,2,041406,6,10501505,6,,Another HH Member,2,No,No,No,Parents didn't let me in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,105015050012,Panel B,2,043201,1,10501505,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,105015050013,Panel B,2,041601,1,10501505,1,,Self-reported,,No,Yes,Yes,,,,,std8,None,8,No,,No,No money for fees/ uniform,,1962,,,,,,,,,,,,,,,,,,
416,105015050013,Panel B,2,041602,2,10501505,2,,Another HH Member,1,No,No,Yes,,,,,std4,None,7,No,,No,Married/became pregnant,,1963,,,,,,,,,,,,,,,,,,
416,105015050013,Panel B,2,041605,5,10501505,5,,Another HH Member,1,Yes,Yes,Yes,,,,,form3,JCE,6,Yes,form1,Yes,,,,LEA/Gvt,Day scholar,Foot,40,Minute,No,,,10000,0,900,1200,0,450,0,0,0,12550
430,105015050014,Panel B,2,043001,1,10501505,1,,Self-reported,,Yes,No,Yes,,,,,std7,None,7,No,,No,No money for fees/ uniform,,1992,,,,,,,,,,,,,,,,,,
430,105015050014,Panel B,2,043002,2,10501505,2,,Another HH Member,1,Yes,No,Yes,,,,,std7,None,6,No,,No,Married/became pregnant,,1993,,,,,,,,,,,,,,,,,,
430,105015050014,Panel B,2,043003,3,10501505,3,,Another HH Member,1,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,105015050014,Panel B,2,043004,4,10501505,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,105015050015,Panel B,2,042201,1,10501505,1,,Self-reported,,Yes,Yes,Yes,,,,,std8,PSLC,9,No,,No,No money for fees/ uniform,,2001,,,,,,,,,,,,,,,,,,
422,105015050015,Panel B,2,042202,2,10501505,2,,Another HH Member,1,Yes,Yes,Yes,,,,,std7,None,7,No,,No,Married/became pregnant,,2002,,,,,,,,,,,,,,,,,,
440,105015050016,Panel B,2,044001,1,10501505,1,,Self-reported,,No,No,Yes,,,,,std4,None,7,No,,No,No money for fees/ uniform,,1984,,,,,,,,,,,,,,,,,,
440,105015050016,Panel B,2,044002,2,10501505,2,,Self-reported,,Yes,No,Yes,,,,,std6,None,7,No,,No,No money for fees/ uniform,,1989,,,,,,,,,,,,,,,,,,
440,105015050016,Panel B,2,044003,3,10501505,3,,Another HH Member,2,No,No,Yes,,,,,std4,None,6,Yes,std3,Yes,,,,Church/ Mission School,Day scholar,Foot,30,Minute,No,,,0,0,250,0,0,0,0,0,0,250
440,105015050016,Panel B,2,044004,4,10501505,4,,Another HH Member,2,No,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,Church/ Mission School,Day scholar,Foot,30,Minute,No,,,0,0,150,0,0,0,0,0,0,150
440,105015050016,Panel B,2,044005,5,10501505,5,,Another HH Member,2,No,No,Yes,,,,,std2,None,6,Yes,std1,Yes,,,,Church/ Mission School,Day scholar,Foot,30,Minute,No,,,0,0,150,0,0,0,0,0,0,150
440,105015050016,Panel B,2,044006,6,10501505,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,105017090009,Panel A,1,043101,1,10501709,1,,Another HH Member,2,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,105017090009,Panel A,1,043102,2,10501709,2,,Self-reported,,Yes,No,Yes,,,,,std5,None,6,No,,No,No money for fees/ uniform,,1980,,,,,,,,,,,,,,,,,,
431,105017090009,Panel A,1,043103,3,10501709,3,,Another HH Member,2,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,105017090009,Panel A,1,043104,4,10501709,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,105017090026,Panel A,1,042301,1,10501709,1,,Self-reported,,Yes,Yes,Yes,,,,,std5,None,5,No,,No,No money for fees/ uniform,,1975,,,,,,,,,,,,,,,,,,
423,105017090026,Panel A,1,042302,2,10501709,2,,Another HH Member,1,Yes,Yes,Yes,,,,,std6,None,6,No,,No,Married/became pregnant,,1978,,,,,,,,,,,,,,,,,,
423,105017090026,Panel A,1,042303,3,10501709,3,,Another HH Member,1,Yes,No,Yes,,,,,std4,None,6,No,,No,"Not interested, lazy",,1987,,,,,,,,,,,,,,,,,,
423,105017090026,Panel A,1,042304,4,10501709,4,,Another HH Member,1,Yes,Yes,Yes,,,,,std7,None,7,No,,No,"Not interested, lazy",,2008,,,,,,,,,,,,,,,,,,
423,105017090026,Panel A,1,042305,5,10501709,5,,Another HH Member,1,No,No,Yes,,,,,std4,None,5,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,175,280,0,50,0,0,0,505
423,105017090026,Panel A,1,042306,6,10501709,6,,Another HH Member,1,No,No,Yes,,,,,std2,None,4,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,175,280,0,50,0,0,0,505
423,105017090026,Panel A,1,042307,7,10501709,7,,Another HH Member,1,No,No,Yes,,,,,std2,None,4,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,175,280,0,50,0,0,0,505
423,105017090026,Panel A,1,042308,8,10501709,8,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,105017090026,Panel A,1,042309,9,10501709,9,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,105017090049,Panel A,1,041701,1,10501709,1,,Self-reported,,Yes,Yes,Yes,,,,,std6,None,12,No,,No,No money for fees/ uniform,,1984,,,,,,,,,,,,,,,,,,
417,105017090049,Panel A,1,041702,2,10501709,2,,Another HH Member,1,Yes,Yes,Yes,,,,,form1,PSLC,7,No,,No,No money for fees/ uniform,,1998,,,,,,,,,,,,,,,,,,
417,105017090049,Panel A,1,041703,3,10501709,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,105017090050,Panel A,1,042501,1,10501709,1,,Self-reported,,Yes,Yes,Yes,,,,,form4,MSCE,8,No,,No,No money for fees/ uniform,,1984,,,,,,,,,,,,,,,,,,
425,105017090050,Panel A,1,042502,2,10501709,2,,Another HH Member,1,No,No,Yes,,,,,std8,None,7,No,,No,No money for fees/ uniform,,1988,,,,,,,,,,,,,,,,,,
425,105017090050,Panel A,1,042503,3,10501709,3,,Another HH Member,1,No,No,Yes,,,,,std3,None,7,No,,No,Illness or disability,,2006,,,,,,,,,,,,,,,,,,
425,105017090050,Panel A,1,042504,4,10501709,4,,Another HH Member,1,Yes,Yes,Yes,,,,,form1,PSLC,8,Yes,std8,Yes,,,,Community day(CDSS),Day scholar,Foot,20,Minute,No,,,4000,0,660,2300,0,300,0,0,0,7260
425,105017090050,Panel A,1,042505,5,10501709,5,,Another HH Member,1,Yes,No,Yes,,,,,std5,None,7,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,3,Minute,No,,,0,0,60,1300,0,0,0,0,100,1460
425,105017090050,Panel A,1,042506,6,10501709,6,,Another HH Member,1,Yes,Yes,Yes,,,,,std6,None,6,Yes,std5,Yes,,,,LEA/Gvt,Day scholar,Foot,3,Minute,No,,,0,0,60,0,0,0,0,0,100,160
425,105017090050,Panel A,1,042507,7,10501709,7,,Another HH Member,1,No,No,Yes,,,,,std1,None,6,No,,Yes,,,,LEA/Gvt,Day scholar,Foot,3,Minute,No,,,0,0,15,1100,0,0,0,0,0,1115
441,105017090062,Panel A,1,044101,1,10501709,1,,Self-reported,,No,Yes,Yes,,,,,std8,PSLC,11,No,,No,Parents told me to stop,,1967,,,,,,,,,,,,,,,,,,
441,105017090062,Panel A,1,044102,2,10501709,2,,Another HH Member,1,No,No,No,Had to work or help at home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,044301,1,10501709,1,,Another HH Member,2,Yes,No,Yes,,,,,std8,None,9,No,,No,No money for fees/ uniform,,1978,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,044302,2,10501709,2,,Self-reported,,No,No,Yes,,,,,std2,None,9,No,,No,"Not interested, lazy",,1977,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,044303,3,10501709,3,,Self-reported,,Yes,No,Yes,,,,,std8,None,6,No,,No,Illness or disability,,2007,,,,,,,,,,,,,,,,,,
443,105017090064,Panel A,1,044304,4,10501709,4,,Another HH Member,2,Yes,No,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,3,Minute,No,,,0,0,0,0,0,0,0,0,0,0
443,105017090064,Panel A,1,044305,5,10501709,5,,Another HH Member,2,Yes,No,Yes,,,,,std6,None,6,Yes,std5,Yes,,,,LEA/Gvt,Day scholar,Foot,3,Minute,No,,,0,0,0,0,0,0,0,0,0,0
443,105017090064,Panel A,1,044306,6,10501709,6,,Another HH Member,2,Yes,No,Yes,,,,,std2,None,6,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,3,Minute,No,,,0,0,0,0,0,0,0,0,0,0
443,105017090064,Panel A,1,044307,7,10501709,7,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,041901,1,10501709,1,,Self-reported,,Yes,Yes,Yes,,,,,form3,JCE,5,No,,No,No money for fees/ uniform,,2006,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,041902,2,10501709,2,,Another HH Member,1,Yes,Yes,Yes,,,,,form2,JCE,6,No,,No,No money for fees/ uniform,,2005,,,,,,,,,,,,,,,,,,
419,105017090069,Panel A,1,041903,3,10501709,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,043301,1,10501709,1,,Another HH Member,2,Yes,No,Yes,,,,,std8,None,7,No,,No,No money for fees/ uniform,,1978,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,043302,2,10501709,2,,Self-reported,,No,No,Yes,,,,,std4,None,5,No,,No,No money for fees/ uniform,,1978,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,043303,3,10501709,3,,Another HH Member,2,Yes,Yes,Yes,,,,,std8,None,5,No,,No,"Not interested, lazy",,2008,,,,,,,,,,,,,,,,,,
433,105017090077,Panel A,1,043304,4,10501709,4,,Another HH Member,2,Yes,Yes,Yes,,,,,std7,None,5,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,Yes,No money for necessary expenses,,0,0,500,950,0,100,0,0,0,1550
433,105017090077,Panel A,1,043305,5,10501709,5,,Another HH Member,2,Yes,Yes,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,300,0,0,100,0,0,0,400
433,105017090077,Panel A,1,043306,6,10501709,6,,Another HH Member,2,Yes,Yes,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,Yes,Teachers absent,,0,0,300,500,0,100,0,0,0,900
433,105017090077,Panel A,1,043307,7,10501709,7,,Another HH Member,2,Yes,Yes,Yes,,,,,std2,None,6,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,300,0,0,100,0,0,0,400
447,105017090083,Panel A,1,044701,1,10501709,1,,Another HH Member,2,Yes,No,Yes,,,,,std8,None,7,No,,No,"Not interested, lazy",,1999,,,,,,,,,,,,,,,,,,
447,105017090083,Panel A,1,044702,2,10501709,2,,Self-reported,,Yes,No,Yes,,,,,std5,None,6,No,,No,Married/became pregnant,,1999,,,,,,,,,,,,,,,,,,
447,105017090083,Panel A,1,044703,3,10501709,3,,Another HH Member,2,No,No,Yes,,,,,std1,None,7,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,5,Minute,No,,,0,0,0,0,0,0,0,0,0,0
447,105017090083,Panel A,1,044704,4,10501709,4,,Another HH Member,2,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,105017090083,Panel A,1,044705,5,10501709,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,105017090083,Panel A,1,044706,6,10501709,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,105017090086,Panel A,1,043901,1,10501709,1,,Self-reported,,Yes,No,Yes,,,,,std8,PSLC,11,No,,No,No money for fees/ uniform,,1981,,,,,,,,,,,,,,,,,,
439,105017090086,Panel A,1,043902,2,10501709,2,,Self-reported,,No,No,Yes,,,,,std4,None,8,No,,No,No money for fees/ uniform,,1976,,,,,,,,,,,,,,,,,,
439,105017090086,Panel A,1,043903,3,10501709,3,,Another HH Member,1,No,No,Yes,,,,,std5,None,9,No,,No,Too old to continue,,2008,,,,,,,,,,,,,,,,,,
439,105017090086,Panel A,1,043904,4,10501709,4,,Another HH Member,1,No,No,Yes,,,,,std3,None,8,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,0,0,0,0,0,0,60,60
439,105017090086,Panel A,1,043905,5,10501709,5,,Another HH Member,1,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,043501,1,10501709,1,,Another HH Member,3,Yes,Yes,Yes,,,,,std8,PSLC,6,No,,No,Too old to continue,,1963,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,043502,2,10501709,2,,Another HH Member,3,Yes,Yes,Yes,,,,,std7,None,8,No,,No,Too old to continue,,1965,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,043503,3,10501709,3,,Self-reported,,Yes,Yes,Yes,,,,,std7,None,7,No,,No,Illness or disability,,2001,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,043504,4,10501709,4,,Another HH Member,3,Yes,Yes,Yes,,,,,form2,PSLC,8,Yes,form2,No,Illness or disability,,2009,,,,,,,,,4000,0,1200,1400,0,0,0,0,0,6600
435,105017090091,Panel A,1,043505,5,10501709,5,,Another HH Member,3,Yes,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,240,500,0,0,0,0,0,740
435,105017090091,Panel A,1,043506,6,10501709,6,,Self-reported,,Yes,Yes,Yes,,,,,std6,None,5,No,,No,Married/became pregnant,,2009,,,,,,,,,0,0,800,1000,0,0,0,0,0,1800
435,105017090091,Panel A,1,043507,7,10501709,7,,Another HH Member,3,No,No,No,Illness or Disablity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,105017090091,Panel A,1,043508,8,10501709,8,,Another HH Member,3,No,No,Yes,,,,,std2,None,4,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,120,0,0,0,0,0,0,120
435,105017090091,Panel A,1,043509,9,10501709,9,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,043701,1,10501709,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,043702,2,10501709,2,,Another HH Member,1,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,043703,3,10501709,3,,Self-reported,,Yes,No,Yes,,,,,std5,None,6,No,,No,"Not interested, lazy",,2008,,,,,,,,,,,,,,,,,,
437,105017090117,Panel A,1,043704,4,10501709,4,,Self-reported,,Yes,No,Yes,,,,,std5,None,6,No,,No,"Not interested, lazy",,2008,,,,,,,,,,,,,,,,,,
445,105017090120,Panel A,1,044501,1,10501709,1,,Self-reported,,Yes,No,Yes,,,,,std5,None,6,No,,No,Married/became pregnant,,1996,,,,,,,,,,,,,,,,,,
445,105017090120,Panel A,1,044502,2,10501709,2,,Another HH Member,1,Yes,No,Yes,,,,,std8,None,6,No,,No,Found work,,1991,,,,,,,,,,,,,,,,,,
445,105017090120,Panel A,1,044503,3,10501709,3,,Another HH Member,1,Yes,No,Yes,,,,,std3,None,6,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,500,0,50,0,0,0,550
445,105017090120,Panel A,1,044504,4,10501709,4,,Another HH Member,1,Yes,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,450,0,50,0,0,0,500
445,105017090120,Panel A,1,044505,5,10501709,5,,Another HH Member,1,No,No,Yes,,,,,std1,None,6,Yes,Nursery/Pre school,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,0,0,0,50,0,0,0,50
445,105017090120,Panel A,1,044506,6,10501709,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,105017090120,Panel A,1,044507,7,10501709,7,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,042701,1,10501709,1,,Self-reported,,Yes,No,Yes,,,,,std8,None,7,No,,No,Had to work or help at home,,2004,,,,,,,,,,,,,,,,,,
427,105017090122,Panel A,1,042702,2,10501709,2,,Self-reported,,Yes,No,Yes,,,,,std8,None,6,No,,No,"Not interested, lazy",,2007,,,,,,,,,,,,,,,,,,
421,105017090131,Panel A,1,042101,1,10501709,1,,Self-reported,,Yes,Yes,Yes,,,,,std7,None,10,No,,No,No money for fees/ uniform,,1987,,,,,,,,,,,,,,,,,,
421,105017090131,Panel A,1,042102,2,10501709,2,,Self-reported,,Yes,Yes,Yes,,,,,std7,None,8,No,,No,No money for fees/ uniform,,1993,,,,,,,,,,,,,,,,,,
421,105017090131,Panel A,1,042103,3,10501709,3,,Another HH Member,1,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,105017090131,Panel A,1,042104,4,10501709,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,105017090142,Panel A,1,042901,1,10501709,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,105017090142,Panel A,1,042902,2,10501709,2,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,045701,1,10502268,1,,Self-reported,,Yes,No,Yes,,,,,std8,None,10,No,,No,No money for fees/ uniform,,1999,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,045702,2,10502268,2,,Self-reported,,Yes,No,Yes,,,,,std8,PSLC,7,No,,No,No money for fees/ uniform,,2002,,,,,,,,,,,,,,,,,,
457,105022680036,Panel A,1,045703,3,10502268,3,,Another HH Member,1,No,No,Yes,,,,,std1,None,6,No,,Yes,,,,Church/ Mission School,Day scholar,Foot,20,Minute,No,,,0,0,0,560,0,0,0,0,140,700
457,105022680036,Panel A,1,045704,4,10502268,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,046301,1,10502268,1,,Self-reported,,Yes,No,Yes,,,,,std2,None,4,No,,No,No money for fees/ uniform,,1964,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,046302,2,10502268,2,,Self-reported,,No,No,Yes,,,,,std5,None,5,No,,No,Married/became pregnant,,1999,,,,,,,,,,,,,,,,,,
463,105022680063,Panel A,1,046303,3,10502268,3,,Another HH Member,1,Yes,No,Yes,,,,,std4,None,5,Yes,std3,Yes,,,,Church/ Mission School,Day scholar,Foot,10,Minute,No,,,0,0,290,300,0,500,0,0,225,1315
463,105022680063,Panel A,1,046304,4,10502268,4,,Another HH Member,1,No,No,Yes,,,,,std1,None,5,Yes,std1,Yes,,,,Church/ Mission School,Day scholar,Foot,10,Minute,No,,,0,0,0,0,0,500,0,0,180,680
469,105022680090,Panel A,1,046901,1,10502268,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,105022680090,Panel A,1,046902,2,10502268,2,,Self-reported,,Yes,No,Yes,,,,,std6,None,8,No,,No,Married/became pregnant,,1961,,,,,,,,,,,,,,,,,,
