HHID,case_id,qx_type,visit,ea_id,ag_t0a,ag_t0a_os,ag_t01,ag_t02,ag_t02_os
795,201106200190,Panel A,2,20110620,Composting,,NO,,
795,201106200190,Panel A,2,20110620,Access to Credit,,NO,,
795,201106200190,Panel A,2,20110620,Growing/Selling Tobacco,,NO,,
795,201106200190,Panel A,2,20110620,Other Specify,,NO,,
795,201106200190,Panel A,2,20110620,Pest Control,,NO,,
795,201106200190,Panel A,2,20110620,New Seed Varieties,,NO,,
795,201106200190,Panel A,2,20110620,Fertilizer Use,,NO,,
795,201106200190,Panel A,2,20110620,Fishery Production,,NO,,
795,201106200190,Panel A,2,20110620,Pit Planting,,NO,,
795,201106200190,Panel A,2,20110620,Forestry,,NO,,
795,201106200190,Panel A,2,20110620,General Animal Care,,NO,,
795,201106200190,Panel A,2,20110620,Marketing/Crop Sales,,NO,,
795,201106200190,Panel A,2,20110620,Animal Diseases / Vaccination,,NO,,
795,201106200190,Panel A,2,20110620,Irrigation,,NO,,
779,201106200196,Panel A,2,20110620,General Animal Care,,NO,,
779,201106200196,Panel A,2,20110620,Composting,,NO,,
779,201106200196,Panel A,2,20110620,Pest Control,,NO,,
779,201106200196,Panel A,2,20110620,Access to Credit,,NO,,
779,201106200196,Panel A,2,20110620,Irrigation,,NO,,
779,201106200196,Panel A,2,20110620,Other Specify,,NO,,
779,201106200196,Panel A,2,20110620,Marketing/Crop Sales,,NO,,
779,201106200196,Panel A,2,20110620,Growing/Selling Tobacco,,NO,,
779,201106200196,Panel A,2,20110620,New Seed Varieties,,NO,,
779,201106200196,Panel A,2,20110620,Forestry,,NO,,
779,201106200196,Panel A,2,20110620,Fishery Production,,NO,,
779,201106200196,Panel A,2,20110620,Fertilizer Use,,NO,,
779,201106200196,Panel A,2,20110620,Pit Planting,,NO,,
779,201106200196,Panel A,2,20110620,Animal Diseases / Vaccination,,NO,,
769,201106200215,Panel A,2,20110620,Fishery Production,,NO,,
769,201106200215,Panel A,2,20110620,Access to Credit,,NO,,
769,201106200215,Panel A,2,20110620,Pit Planting,,NO,,
769,201106200215,Panel A,2,20110620,Pest Control,,NO,,
769,201106200215,Panel A,2,20110620,Irrigation,,YES,"Electronic Media (TV, Radio, Etc…)",
769,201106200215,Panel A,2,20110620,Growing/Selling Tobacco,,YES,"Electronic Media (TV, Radio, Etc…)",
769,201106200215,Panel A,2,20110620,Marketing/Crop Sales,,NO,,
769,201106200215,Panel A,2,20110620,Composting,,YES,"Electronic Media (TV, Radio, Etc…)",
769,201106200215,Panel A,2,20110620,Animal Diseases / Vaccination,,NO,,
769,201106200215,Panel A,2,20110620,General Animal Care,,YES,"Electronic Media (TV, Radio, Etc…)",
769,201106200215,Panel A,2,20110620,Fertilizer Use,,YES,"Electronic Media (TV, Radio, Etc…)",
769,201106200215,Panel A,2,20110620,New Seed Varieties,,YES,"Electronic Media (TV, Radio, Etc…)",
769,201106200215,Panel A,2,20110620,Other Specify,,NO,,
769,201106200215,Panel A,2,20110620,Forestry,,YES,"Electronic Media (TV, Radio, Etc…)",
775,201106200266,Panel A,2,20110620,Marketing/Crop Sales,,NO,,
775,201106200266,Panel A,2,20110620,General Animal Care,,NO,,
775,201106200266,Panel A,2,20110620,Irrigation,,NO,,
775,201106200266,Panel A,2,20110620,Pest Control,,NO,,
775,201106200266,Panel A,2,20110620,Forestry,,NO,,
775,201106200266,Panel A,2,20110620,Fishery Production,,NO,,
775,201106200266,Panel A,2,20110620,Animal Diseases / Vaccination,,NO,,
775,201106200266,Panel A,2,20110620,Composting,,NO,,
775,201106200266,Panel A,2,20110620,Other Specify,,NO,,
775,201106200266,Panel A,2,20110620,Pit Planting,,NO,,
775,201106200266,Panel A,2,20110620,Access to Credit,,NO,,
775,201106200266,Panel A,2,20110620,Fertilizer Use,,NO,,
775,201106200266,Panel A,2,20110620,Growing/Selling Tobacco,,NO,,
775,201106200266,Panel A,2,20110620,New Seed Varieties,,NO,,
793,201106200267,Panel A,2,20110620,Other Specify,,NO,,
793,201106200267,Panel A,2,20110620,Pit Planting,,NO,,
793,201106200267,Panel A,2,20110620,Marketing/Crop Sales,,NO,,
793,201106200267,Panel A,2,20110620,General Animal Care,,NO,,
793,201106200267,Panel A,2,20110620,Fishery Production,,NO,,
793,201106200267,Panel A,2,20110620,Fertilizer Use,,NO,,
793,201106200267,Panel A,2,20110620,Irrigation,,NO,,
793,201106200267,Panel A,2,20110620,Growing/Selling Tobacco,,NO,,
793,201106200267,Panel A,2,20110620,Pest Control,,NO,,
793,201106200267,Panel A,2,20110620,New Seed Varieties,,NO,,
793,201106200267,Panel A,2,20110620,Composting,,NO,,
793,201106200267,Panel A,2,20110620,Access to Credit,,NO,,
793,201106200267,Panel A,2,20110620,Animal Diseases / Vaccination,,NO,,
793,201106200267,Panel A,2,20110620,Forestry,,NO,,
810,201117180005,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
810,201117180005,Panel B,2,20111718,Other Specify,,NO,,
810,201117180005,Panel B,2,20111718,Composting,,YES,"Electronic Media (TV, Radio, Etc…)",
810,201117180005,Panel B,2,20111718,Pit Planting,,NO,,
810,201117180005,Panel B,2,20111718,General Animal Care,,NO,,
810,201117180005,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
810,201117180005,Panel B,2,20111718,Irrigation,,YES,"Electronic Media (TV, Radio, Etc…)",
810,201117180005,Panel B,2,20111718,Pest Control,,NO,,
810,201117180005,Panel B,2,20111718,Fishery Production,,NO,,
810,201117180005,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
810,201117180005,Panel B,2,20111718,New Seed Varieties,,NO,,
810,201117180005,Panel B,2,20111718,Forestry,,NO,,
810,201117180005,Panel B,2,20111718,Access to Credit,,NO,,
810,201117180005,Panel B,2,20111718,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
800,201117180015,Panel B,2,20111718,Composting,,NO,,
800,201117180015,Panel B,2,20111718,Fertilizer Use,,NO,,
800,201117180015,Panel B,2,20111718,Fishery Production,,NO,,
800,201117180015,Panel B,2,20111718,Forestry,,NO,,
800,201117180015,Panel B,2,20111718,Access to Credit,,NO,,
800,201117180015,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
800,201117180015,Panel B,2,20111718,New Seed Varieties,,NO,,
800,201117180015,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
800,201117180015,Panel B,2,20111718,General Animal Care,,NO,,
800,201117180015,Panel B,2,20111718,Irrigation,,NO,,
800,201117180015,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
800,201117180015,Panel B,2,20111718,Other Specify,,NO,,
800,201117180015,Panel B,2,20111718,Pest Control,,NO,,
800,201117180015,Panel B,2,20111718,Pit Planting,,NO,,
828,201117180024,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
828,201117180024,Panel B,2,20111718,Other Specify,,NO,,
828,201117180024,Panel B,2,20111718,Fishery Production,,NO,,
828,201117180024,Panel B,2,20111718,Forestry,,NO,,
828,201117180024,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
828,201117180024,Panel B,2,20111718,Pit Planting,,NO,,
828,201117180024,Panel B,2,20111718,Pest Control,,NO,,
828,201117180024,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
828,201117180024,Panel B,2,20111718,Irrigation,,NO,,
828,201117180024,Panel B,2,20111718,General Animal Care,,NO,,
828,201117180024,Panel B,2,20111718,Fertilizer Use,,NO,,
828,201117180024,Panel B,2,20111718,Access to Credit,,NO,,
828,201117180024,Panel B,2,20111718,Composting,,NO,,
828,201117180024,Panel B,2,20111718,New Seed Varieties,,NO,,
824,201117180032,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
824,201117180032,Panel B,2,20111718,Pest Control,,NO,,
824,201117180032,Panel B,2,20111718,Forestry,,NO,,
824,201117180032,Panel B,2,20111718,Irrigation,,NO,,
824,201117180032,Panel B,2,20111718,New Seed Varieties,,NO,,
824,201117180032,Panel B,2,20111718,Fertilizer Use,,NO,,
824,201117180032,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
824,201117180032,Panel B,2,20111718,Other Specify,,NO,,
824,201117180032,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
824,201117180032,Panel B,2,20111718,Access to Credit,,NO,,
824,201117180032,Panel B,2,20111718,General Animal Care,,NO,,
824,201117180032,Panel B,2,20111718,Composting,,NO,,
824,201117180032,Panel B,2,20111718,Pit Planting,,NO,,
824,201117180032,Panel B,2,20111718,Fishery Production,,NO,,
808,201117180043,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
808,201117180043,Panel B,2,20111718,Composting,,YES,"Electronic Media (TV, Radio, Etc…)",
808,201117180043,Panel B,2,20111718,Pit Planting,,NO,,
808,201117180043,Panel B,2,20111718,Forestry,,NO,,
808,201117180043,Panel B,2,20111718,Fertilizer Use,,NO,,
808,201117180043,Panel B,2,20111718,New Seed Varieties,,NO,,
808,201117180043,Panel B,2,20111718,Pest Control,,NO,,
808,201117180043,Panel B,2,20111718,Irrigation,,YES,"Electronic Media (TV, Radio, Etc…)",
808,201117180043,Panel B,2,20111718,Growing/Selling Tobacco,,YES,"Electronic Media (TV, Radio, Etc…)",
808,201117180043,Panel B,2,20111718,General Animal Care,,NO,,
808,201117180043,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
808,201117180043,Panel B,2,20111718,Access to Credit,,NO,,
808,201117180043,Panel B,2,20111718,Fishery Production,,NO,,
808,201117180043,Panel B,2,20111718,Other Specify,,NO,,
812,201117180052,Panel B,2,20111718,Fishery Production,,NO,,
812,201117180052,Panel B,2,20111718,Other Specify,,NO,,
812,201117180052,Panel B,2,20111718,Composting,,NO,,
812,201117180052,Panel B,2,20111718,Forestry,,NO,,
812,201117180052,Panel B,2,20111718,Fertilizer Use,,NO,,
812,201117180052,Panel B,2,20111718,General Animal Care,,NO,,
812,201117180052,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
812,201117180052,Panel B,2,20111718,New Seed Varieties,,NO,,
812,201117180052,Panel B,2,20111718,Irrigation,,NO,,
812,201117180052,Panel B,2,20111718,Pit Planting,,NO,,
812,201117180052,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
812,201117180052,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
812,201117180052,Panel B,2,20111718,Access to Credit,,NO,,
812,201117180052,Panel B,2,20111718,Pest Control,,NO,,
816,201117180071,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
816,201117180071,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
816,201117180071,Panel B,2,20111718,Pit Planting,,NO,,
816,201117180071,Panel B,2,20111718,Forestry,,NO,,
816,201117180071,Panel B,2,20111718,Composting,,NO,,
816,201117180071,Panel B,2,20111718,Irrigation,,NO,,
816,201117180071,Panel B,2,20111718,General Animal Care,,NO,,
816,201117180071,Panel B,2,20111718,Pest Control,,NO,,
816,201117180071,Panel B,2,20111718,Other Specify,,NO,,
816,201117180071,Panel B,2,20111718,Access to Credit,,NO,,
816,201117180071,Panel B,2,20111718,Fertilizer Use,,NO,,
816,201117180071,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
816,201117180071,Panel B,2,20111718,New Seed Varieties,,NO,,
816,201117180071,Panel B,2,20111718,Fishery Production,,NO,,
802,201117180080,Panel B,2,20111718,Composting,,NO,,
802,201117180080,Panel B,2,20111718,General Animal Care,,NO,,
802,201117180080,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
802,201117180080,Panel B,2,20111718,Fertilizer Use,,NO,,
802,201117180080,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
802,201117180080,Panel B,2,20111718,Access to Credit,,NO,,
802,201117180080,Panel B,2,20111718,Fishery Production,,NO,,
802,201117180080,Panel B,2,20111718,Irrigation,,NO,,
802,201117180080,Panel B,2,20111718,Other Specify,,NO,,
802,201117180080,Panel B,2,20111718,Pit Planting,,NO,,
802,201117180080,Panel B,2,20111718,Forestry,,NO,,
802,201117180080,Panel B,2,20111718,New Seed Varieties,,NO,,
802,201117180080,Panel B,2,20111718,Pest Control,,NO,,
802,201117180080,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
818,201117180089,Panel B,2,20111718,Other Specify,,NO,,
818,201117180089,Panel B,2,20111718,Fishery Production,,NO,,
818,201117180089,Panel B,2,20111718,Fertilizer Use,,NO,,
818,201117180089,Panel B,2,20111718,Pest Control,,NO,,
818,201117180089,Panel B,2,20111718,Irrigation,,NO,,
818,201117180089,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
818,201117180089,Panel B,2,20111718,New Seed Varieties,,NO,,
818,201117180089,Panel B,2,20111718,Access to Credit,,NO,,
818,201117180089,Panel B,2,20111718,Composting,,NO,,
818,201117180089,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
818,201117180089,Panel B,2,20111718,Forestry,,NO,,
818,201117180089,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
818,201117180089,Panel B,2,20111718,General Animal Care,,NO,,
818,201117180089,Panel B,2,20111718,Pit Planting,,NO,,
826,201117180108,Panel B,2,20111718,Pit Planting,,NO,,
826,201117180108,Panel B,2,20111718,Forestry,,NO,,
826,201117180108,Panel B,2,20111718,Irrigation,,YES,"Electronic Media (TV, Radio, Etc…)",
826,201117180108,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
826,201117180108,Panel B,2,20111718,Access to Credit,,NO,,
826,201117180108,Panel B,2,20111718,General Animal Care,,NO,,
826,201117180108,Panel B,2,20111718,New Seed Varieties,,NO,,
826,201117180108,Panel B,2,20111718,Growing/Selling Tobacco,,YES,Private Agricultural Extension Service,
826,201117180108,Panel B,2,20111718,Fishery Production,,NO,,
826,201117180108,Panel B,2,20111718,Other Specify,,NO,,
826,201117180108,Panel B,2,20111718,Fertilizer Use,,NO,,
826,201117180108,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
826,201117180108,Panel B,2,20111718,Composting,,YES,"Electronic Media (TV, Radio, Etc…)",
826,201117180108,Panel B,2,20111718,Pest Control,,NO,,
822,201117180117,Panel B,2,20111718,Other Specify,,NO,,
822,201117180117,Panel B,2,20111718,Pit Planting,,NO,,
822,201117180117,Panel B,2,20111718,New Seed Varieties,,YES,"Electronic Media (TV, Radio, Etc…)",
822,201117180117,Panel B,2,20111718,Forestry,,NO,,
822,201117180117,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
822,201117180117,Panel B,2,20111718,Composting,,YES,"Electronic Media (TV, Radio, Etc…)",
822,201117180117,Panel B,2,20111718,Fertilizer Use,,YES,"Electronic Media (TV, Radio, Etc…)",
822,201117180117,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
822,201117180117,Panel B,2,20111718,General Animal Care,,NO,,
822,201117180117,Panel B,2,20111718,Pest Control,,NO,,
822,201117180117,Panel B,2,20111718,Fishery Production,,NO,,
822,201117180117,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
822,201117180117,Panel B,2,20111718,Access to Credit,,NO,,
822,201117180117,Panel B,2,20111718,Irrigation,,YES,"Electronic Media (TV, Radio, Etc…)",
798,201117180127,Panel B,2,20111718,Composting,,NO,,
798,201117180127,Panel B,2,20111718,Access to Credit,,NO,,
798,201117180127,Panel B,2,20111718,New Seed Varieties,,NO,,
798,201117180127,Panel B,2,20111718,Forestry,,NO,,
798,201117180127,Panel B,2,20111718,Fertilizer Use,,NO,,
798,201117180127,Panel B,2,20111718,Other Specify,,NO,,
798,201117180127,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
798,201117180127,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
798,201117180127,Panel B,2,20111718,General Animal Care,,NO,,
798,201117180127,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
798,201117180127,Panel B,2,20111718,Fishery Production,,NO,,
798,201117180127,Panel B,2,20111718,Pit Planting,,NO,,
798,201117180127,Panel B,2,20111718,Irrigation,,NO,,
798,201117180127,Panel B,2,20111718,Pest Control,,NO,,
814,201117180145,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
814,201117180145,Panel B,2,20111718,Forestry,,NO,,
814,201117180145,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
814,201117180145,Panel B,2,20111718,Fishery Production,,NO,,
814,201117180145,Panel B,2,20111718,General Animal Care,,NO,,
814,201117180145,Panel B,2,20111718,Composting,,NO,,
814,201117180145,Panel B,2,20111718,Other Specify,,NO,,
814,201117180145,Panel B,2,20111718,Pit Planting,,NO,,
814,201117180145,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
814,201117180145,Panel B,2,20111718,New Seed Varieties,,NO,,
814,201117180145,Panel B,2,20111718,Access to Credit,,NO,,
814,201117180145,Panel B,2,20111718,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
814,201117180145,Panel B,2,20111718,Pest Control,,YES,Gov. Agricultural Extension Service,
814,201117180145,Panel B,2,20111718,Irrigation,,NO,,
806,201117180164,Panel B,2,20111718,Forestry,,NO,,
806,201117180164,Panel B,2,20111718,Pest Control,,NO,,
806,201117180164,Panel B,2,20111718,Fishery Production,,NO,,
806,201117180164,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
806,201117180164,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
806,201117180164,Panel B,2,20111718,Fertilizer Use,,NO,,
806,201117180164,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
806,201117180164,Panel B,2,20111718,Pit Planting,,NO,,
806,201117180164,Panel B,2,20111718,Composting,,NO,,
806,201117180164,Panel B,2,20111718,General Animal Care,,NO,,
806,201117180164,Panel B,2,20111718,New Seed Varieties,,NO,,
806,201117180164,Panel B,2,20111718,Other Specify,,NO,,
806,201117180164,Panel B,2,20111718,Access to Credit,,NO,,
806,201117180164,Panel B,2,20111718,Irrigation,,NO,,
804,201117180183,Panel B,2,20111718,New Seed Varieties,,NO,,
804,201117180183,Panel B,2,20111718,General Animal Care,,NO,,
804,201117180183,Panel B,2,20111718,Irrigation,,NO,,
804,201117180183,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
804,201117180183,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
804,201117180183,Panel B,2,20111718,Pest Control,,NO,,
804,201117180183,Panel B,2,20111718,Fishery Production,,NO,,
804,201117180183,Panel B,2,20111718,Fertilizer Use,,NO,,
804,201117180183,Panel B,2,20111718,Other Specify,,NO,,
804,201117180183,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
804,201117180183,Panel B,2,20111718,Access to Credit,,NO,,
804,201117180183,Panel B,2,20111718,Composting,,NO,,
804,201117180183,Panel B,2,20111718,Forestry,,NO,,
804,201117180183,Panel B,2,20111718,Pit Planting,,NO,,
820,201117180192,Panel B,2,20111718,Access to Credit,,NO,,
820,201117180192,Panel B,2,20111718,Pit Planting,,NO,,
820,201117180192,Panel B,2,20111718,Forestry,,NO,,
820,201117180192,Panel B,2,20111718,Irrigation,,YES,"Electronic Media (TV, Radio, Etc…)",
820,201117180192,Panel B,2,20111718,Growing/Selling Tobacco,,NO,,
820,201117180192,Panel B,2,20111718,Animal Diseases / Vaccination,,NO,,
820,201117180192,Panel B,2,20111718,Fertilizer Use,,YES,"Electronic Media (TV, Radio, Etc…)",
820,201117180192,Panel B,2,20111718,New Seed Varieties,,NO,,
820,201117180192,Panel B,2,20111718,Fishery Production,,NO,,
820,201117180192,Panel B,2,20111718,Pest Control,,NO,,
820,201117180192,Panel B,2,20111718,Composting,,YES,"Electronic Media (TV, Radio, Etc…)",
820,201117180192,Panel B,2,20111718,Marketing/Crop Sales,,NO,,
820,201117180192,Panel B,2,20111718,Other Specify,,NO,,
820,201117180192,Panel B,2,20111718,General Animal Care,,YES,"Electronic Media (TV, Radio, Etc…)",
811,201126610025,Panel A,2,20112661,Other Specify,,NO,,
811,201126610025,Panel A,2,20112661,Composting,,NO,,
811,201126610025,Panel A,2,20112661,Irrigation,,NO,,
811,201126610025,Panel A,2,20112661,Fertilizer Use,,NO,,
811,201126610025,Panel A,2,20112661,General Animal Care,,NO,,
811,201126610025,Panel A,2,20112661,Forestry,,NO,,
811,201126610025,Panel A,2,20112661,Growing/Selling Tobacco,,NO,,
811,201126610025,Panel A,2,20112661,Marketing/Crop Sales,,NO,,
811,201126610025,Panel A,2,20112661,New Seed Varieties,,NO,,
811,201126610025,Panel A,2,20112661,Animal Diseases / Vaccination,,NO,,
811,201126610025,Panel A,2,20112661,Access to Credit,,NO,,
811,201126610025,Panel A,2,20112661,Pit Planting,,NO,,
811,201126610025,Panel A,2,20112661,Pest Control,,NO,,
