HHID,case_id,qx_type,visit,ea_id,ag_r00,ag_r27,ag_r28,ag_r29,ag_r30,ag_r31
2719,309014750070,Panel A,1,30901475,Yes,0,0,0,0,0
2699,309014750073,Panel A,1,30901475,No,,,,,
2711,309014750083,Panel A,1,30901475,Yes,0,0,0,0,0
2709,309014750093,Panel A,1,30901475,Yes,0,0,0,0,0
2703,309014750102,Panel A,1,30901475,Yes,0,0,0,0,0
2691,309014750111,Panel A,1,30901475,No,,,,,
2689,309014750114,Panel A,1,30901475,No,,,,,
2701,309014750122,Panel A,1,30901475,Yes,0,0,0,0,0
2652,309016030007,Panel B,1,30901603,Yes,0,0,0,0,0
2636,309016030017,Panel B,1,30901603,No,,,,,
2634,309016030028,Panel B,1,30901603,Yes,0,0,0,0,0
2642,309016030039,Panel B,1,30901603,Yes,0,0,0,0,0
2638,309016030049,Panel B,1,30901603,Yes,0,0,0,0,0
2632,309016030060,Panel B,1,30901603,Yes,0,0,0,0,0
2630,309016030071,Panel B,1,30901603,No,,,,,
2648,309016030092,Panel B,1,30901603,No,,,,,
2646,309016030103,Panel B,1,30901603,No,,,,,
2650,309016030124,Panel B,1,30901603,No,,,,,
2640,309016030135,Panel B,1,30901603,Yes,0,0,0,0,0
2658,309016030145,Panel B,1,30901603,No,,,,,
2644,309016030156,Panel B,1,30901603,No,,,,,
2654,309016030177,Panel B,1,30901603,Yes,0,2500,0,0,0
2656,309016030199,Panel B,1,30901603,Yes,0,0,0,0,0
2660,309016030200,Panel B,1,30901603,No,,,,,
2741,310013330001,Panel A,1,31001333,Yes,3000,0,0,0,0
2737,310013330010,Panel A,1,31001333,No,,,,,
2733,310013330012,Panel A,1,31001333,Yes,0,0,0,0,0
2743,310013330022,Panel A,1,31001333,No,,,,,
2725,310013330024,Panel A,1,31001333,No,,,,,
2721,310013330071,Panel A,1,31001333,Yes,0,0,0,0,0
2727,310013330132,Panel A,1,31001333,No,,,,,
2723,310013330144,Panel A,1,31001333,Yes,0,0,0,0,0
2735,310013330150,Panel A,1,31001333,Yes,0,0,0,0,0
2745,310013330155,Panel A,1,31001333,No,,,,,
2751,310013330178,Panel A,1,31001333,No,,,,,
2749,310013330208,Panel A,1,31001333,Yes,0,0,0,0,0
2731,310013330215,Panel A,1,31001333,Yes,0,0,0,0,0
2747,310013330233,Panel A,1,31001333,Yes,0,0,0,0,0
2729,310013330243,Panel A,1,31001333,No,,,,,
2739,310013330244,Panel A,1,31001333,No,,,,,
2686,310017490008,Panel B,1,31001749,Yes,0,0,0,0,0
2670,310017490018,Panel B,1,31001749,No,,,,,
2692,310017490028,Panel B,1,31001749,Yes,0,0,0,0,0
2688,310017490049,Panel B,1,31001749,No,,,,,
2668,310017490059,Panel B,1,31001749,Yes,0,0,0,0,0
2690,310017490069,Panel B,1,31001749,No,,,,,
2680,310017490090,Panel B,1,31001749,No,,,,,
2672,310017490100,Panel B,1,31001749,Yes,0,0,0,0,0
2684,310017490110,Panel B,1,31001749,No,,,,,
2682,310017490130,Panel B,1,31001749,Yes,0,0,0,0,0
2674,310017490140,Panel B,1,31001749,No,,,,,
2678,310017490151,Panel B,1,31001749,Yes,1000,0,0,0,0
2662,310017490171,Panel B,1,31001749,Yes,0,0,0,0,0
2666,310017490181,Panel B,1,31001749,No,,,,,
2664,310017490191,Panel B,1,31001749,No,,,,,
2676,310017490212,Panel B,1,31001749,Yes,0,0,0,0,0
2753,310021690014,Panel A,1,31002169,Yes,0,0,0,0,0
2759,310021690116,Panel A,1,31002169,Yes,0,0,0,0,0
2757,310021690118,Panel A,1,31002169,Yes,0,0,0,0,0
2761,310021690125,Panel A,1,31002169,No,,,,,
2777,310021690162,Panel A,1,31002169,No,,,,,
2771,310021690165,Panel A,1,31002169,No,,,,,
2783,310021690231,Panel A,1,31002169,No,,,,,
2720,310043120006,Panel B,1,31004312,No,,,,,
2702,310043120011,Panel B,1,31004312,Yes,0,0,0,0,0
2708,310043120017,Panel B,1,31004312,Yes,0,0,0,0,0
2706,310043120023,Panel B,1,31004312,No,,,,,
2710,310043120029,Panel B,1,31004312,No,,,,,
2722,310043120040,Panel B,1,31004312,No,,,,,
2712,310043120046,Panel B,1,31004312,Yes,0,0,0,0,0
2704,310043120052,Panel B,1,31004312,Yes,0,0,0,0,0
2696,310043120057,Panel B,1,31004312,Yes,0,0,0,0,0
2716,310043120069,Panel B,1,31004312,No,,,,,
2714,310043120075,Panel B,1,31004312,No,,,,,
2700,310043120081,Panel B,1,31004312,Yes,0,0,0,0,0
2724,310043120086,Panel B,1,31004312,Yes,0,0,0,0,0
2694,310043120104,Panel B,1,31004312,No,,,,,
2718,310043120109,Panel B,1,31004312,Yes,0,0,0,0,0
2698,310043120121,Panel B,1,31004312,Yes,0,0,0,0,0
2813,310065560120,Panel A,1,31006556,No,,,,,
2807,310065560154,Panel A,1,31006556,Yes,0,0,0,0,0
2803,310065560157,Panel A,1,31006556,Yes,0,0,0,0,0
2815,310065560166,Panel A,1,31006556,Yes,12000,0,0,0,0
2799,310065560168,Panel A,1,31006556,Yes,0,0,0,0,0
2791,310065560199,Panel A,1,31006556,Yes,0,0,0,0,0
2805,310065560216,Panel A,1,31006556,No,,,,,
2789,310065560246,Panel A,1,31006556,No,,,,,
2797,310065560257,Panel A,1,31006556,No,,,,,
2795,310065560261,Panel A,1,31006556,No,,,,,
2793,310065560288,Panel A,1,31006556,No,,,,,
2787,310065560292,Panel A,1,31006556,No,,,,,
2785,310065560328,Panel A,1,31006556,No,,,,,
2809,310065560344,Panel A,1,31006556,Yes,0,0,0,0,0
2801,310065560370,Panel A,1,31006556,Yes,0,0,0,0,0
2811,310065560417,Panel A,1,31006556,Yes,0,0,0,0,0
2746,310073350006,Panel B,1,31007335,Yes,0,0,0,0,0
2748,310073350029,Panel B,1,31007335,No,,,,,
2734,310073350074,Panel B,1,31007335,Yes,0,0,0,0,0
2750,310073350097,Panel B,1,31007335,No,,,,,
2732,310073350120,Panel B,1,31007335,No,,,,,
2756,310073350166,Panel B,1,31007335,Yes,5000,0,0,0,0
2736,310073350189,Panel B,1,31007335,No,,,,,
2726,310073350212,Panel B,1,31007335,No,,,,,
2730,310073350258,Panel B,1,31007335,No,,,,,
2728,310073350304,Panel B,1,31007335,Yes,0,0,0,0,0
2740,310073350350,Panel B,1,31007335,No,,,,,
2738,310073350373,Panel B,1,31007335,No,,,,,
2754,310073350396,Panel B,1,31007335,Yes,0,0,0,0,0
2752,310073350442,Panel B,1,31007335,Yes,0,0,0,0,0
2744,310073350465,Panel B,1,31007335,No,,,,,
2819,311087030024,Panel A,1,31108703,No,,,,,
2837,311087030057,Panel A,1,31108703,No,,,,,
2831,311087030121,Panel A,1,31108703,No,,,,,
2847,311087030174,Panel A,1,31108703,Yes,15000,0,0,3000,0
2823,311087030266,Panel A,1,31108703,Yes,0,0,0,0,0
2843,311087030267,Panel A,1,31108703,Yes,0,0,0,0,0
2825,311087030288,Panel A,1,31108703,No,,,,,
2827,311087030320,Panel A,1,31108703,Yes,0,0,0,0,0
2835,311087030327,Panel A,1,31108703,No,,,,,
2839,311087030335,Panel A,1,31108703,Yes,0,0,0,0,0
2829,311087030344,Panel A,1,31108703,No,,,,,
2833,311087030374,Panel A,1,31108703,No,,,,,
2817,311087030375,Panel A,1,31108703,No,,,,,
2821,311087030385,Panel A,1,31108703,No,,,,,
2879,312010070032,Panel A,1,31201007,Yes,0,0,150,0,0
2869,312010070034,Panel A,1,31201007,No,,,,,
2861,312010070037,Panel A,1,31201007,No,,,,,
2851,312010070074,Panel A,1,31201007,Yes,7200,0,0,0,0
2853,312010070116,Panel A,1,31201007,No,,,,,
2863,312010070128,Panel A,1,31201007,Yes,0,0,0,0,0
2857,312010070145,Panel A,1,31201007,No,,,,,
2873,312010070158,Panel A,1,31201007,Yes,0,0,0,0,0
2865,312010070162,Panel A,1,31201007,No,,,,,
2871,312010070164,Panel A,1,31201007,Yes,0,0,0,0,0
2877,312010070169,Panel A,1,31201007,No,,,,,
2875,312010070189,Panel A,1,31201007,No,,,,,
2849,312010070226,Panel A,1,31201007,Yes,0,0,0,0,0
2867,312010070230,Panel A,1,31201007,Yes,0,0,0,0,0
2859,312010070283,Panel A,1,31201007,No,,,,,
2855,312010070285,Panel A,1,31201007,Yes,0,0,0,0,0
2794,312011040010,Panel B,1,31201104,No,,,,,
2806,312011040023,Panel B,1,31201104,No,,,,,
2814,312011040036,Panel B,1,31201104,Yes,0,0,0,0,0
2804,312011040061,Panel B,1,31201104,No,,,,,
2816,312011040074,Panel B,1,31201104,Yes,0,0,0,0,0
2820,312011040086,Panel B,1,31201104,No,,,,,
2796,312011040112,Panel B,1,31201104,No,,,,,
2792,312011040124,Panel B,1,31201104,Yes,0,0,30,100,250
2810,312011040137,Panel B,1,31201104,No,,,,,
2818,312011040162,Panel B,1,31201104,No,,,,,
2790,312011040175,Panel B,1,31201104,No,,,,,
2802,312011040188,Panel B,1,31201104,Yes,0,0,0,0,0
2808,312011040213,Panel B,1,31201104,Yes,0,250,50,0,0
2798,312011040226,Panel B,1,31201104,Yes,0,0,600,0,1000
2812,312011040238,Panel B,1,31201104,No,,,,,
2800,312011040264,Panel B,1,31201104,Yes,0,0,0,0,0
2852,312011970008,Panel B,1,31201197,Yes,0,0,0,0,0
2842,312011970022,Panel B,1,31201197,Yes,0,0,0,0,0
2840,312011970028,Panel B,1,31201197,No,,,,,
2846,312011970030,Panel B,1,31201197,No,,,,,
2836,312011970037,Panel B,1,31201197,Yes,0,0,20,0,0
2822,312011970057,Panel B,1,31201197,No,,,,,
2830,312011970066,Panel B,1,31201197,Yes,0,0,0,0,0
2826,312011970081,Panel B,1,31201197,No,,,,,
2844,312011970088,Panel B,1,31201197,No,,,,,
2834,312011970095,Panel B,1,31201197,Yes,0,0,0,0,0
2850,312011970110,Panel B,1,31201197,No,,,,,
2828,312011970117,Panel B,1,31201197,No,,,,,
2824,312011970124,Panel B,1,31201197,No,,,,,
2848,312011970139,Panel B,1,31201197,Yes,0,0,0,0,0
2832,312011970146,Panel B,1,31201197,Yes,0,0,0,0,0
2766,312015160017,Panel B,1,31201516,Yes,0,0,0,0,0
2774,312015160031,Panel B,1,31201516,Yes,0,0,0,0,0
2760,312015160046,Panel B,1,31201516,No,,,,,
2762,312015160060,Panel B,1,31201516,No,,,,,
2768,312015160089,Panel B,1,31201516,No,,,,,
2784,312015160108,Panel B,1,31201516,Yes,0,0,0,0,0
2764,312015160118,Panel B,1,31201516,No,,,,,
2786,312015160132,Panel B,1,31201516,Yes,0,0,0,0,0
2780,312015160161,Panel B,1,31201516,Yes,0,0,0,0,0
2778,312015160175,Panel B,1,31201516,No,,,,,
2758,312015160190,Panel B,1,31201516,Yes,0,0,0,0,0
2782,312015160204,Panel B,1,31201516,Yes,0,0,0,0,0
2772,312015160233,Panel B,1,31201516,Yes,0,0,0,0,0
2776,312015160248,Panel B,1,31201516,No,,,,,
2770,312015160262,Panel B,1,31201516,No,,,,,
2788,312015160291,Panel B,1,31201516,No,,,,,
2907,312046180076,Panel A,1,31204618,Yes,0,0,0,0,0
2903,312046180082,Panel A,1,31204618,Yes,0,0,0,0,0
2883,312046180090,Panel A,1,31204618,Yes,0,0,0,0,1000
2889,312046180100,Panel A,1,31204618,Yes,0,0,0,0,0
2891,312046180102,Panel A,1,31204618,Yes,0,0,25,0,40
2895,312046180105,Panel A,1,31204618,Yes,0,0,0,0,0
2905,312046180112,Panel A,1,31204618,Yes,0,0,0,0,0
2911,312046180123,Panel A,1,31204618,Yes,0,0,0,0,0
2901,312046180149,Panel A,1,31204618,No,,,,,
2881,312046180161,Panel A,1,31204618,No,,,,,
2893,312046180169,Panel A,1,31204618,Yes,0,0,0,0,0
2885,312046180205,Panel A,1,31204618,No,,,,,
2909,312046180216,Panel A,1,31204618,No,,,,,
2899,312046180226,Panel A,1,31204618,Yes,0,0,0,0,0
2897,312046180244,Panel A,1,31204618,Yes,0,0,0,0,0
2887,312046180276,Panel A,1,31204618,Yes,0,0,0,0,0
2884,314325230003,Panel B,1,31432523,No,,,,,
2860,314325230060,Panel B,1,31432523,No,,,,,
2876,314325230074,Panel B,1,31432523,No,,,,,
2858,314325230103,Panel B,1,31432523,Yes,0,0,0,0,0
2880,314325230117,Panel B,1,31432523,No,,,,,
2878,314325230132,Panel B,1,31432523,No,,,,,
2882,314325230232,Panel B,1,31432523,No,,,,,
2874,314325230246,Panel B,1,31432523,Yes,0,0,0,0,0
2870,314325230275,Panel B,1,31432523,No,,,,,
2856,314325230289,Panel B,1,31432523,Yes,0,0,34,0,0
2921,314326760004,Panel A,1,31432676,No,,,,,
2923,314326760010,Panel A,1,31432676,No,,,,,
2943,314326760021,Panel A,1,31432676,No,,,,,
2937,314326760023,Panel A,1,31432676,No,,,,,
2931,314326760032,Panel A,1,31432676,No,,,,,
2925,314326760034,Panel A,1,31432676,No,,,,,
2915,314326760045,Panel A,1,31432676,Yes,0,0,0,0,0
2919,314326760056,Panel A,1,31432676,No,,,,,
2898,314351200007,Panel B,1,31435120,Yes,0,0,0,0,0
2890,314351200034,Panel B,1,31435120,Yes,0,0,0,0,0
2904,314351200047,Panel B,1,31435120,Yes,0,0,0,0,0
2906,314351200087,Panel B,1,31435120,No,,,,,
2910,314351200114,Panel B,1,31435120,No,,,,,
2900,314351200127,Panel B,1,31435120,Yes,0,0,150,0,0
2894,314351200141,Panel B,1,31435120,No,,,,,
2896,314351200167,Panel B,1,31435120,Yes,0,0,0,0,0
2902,314351200181,Panel B,1,31435120,No,,,,,
2886,314351200221,Panel B,1,31435120,No,,,,,
2912,314351200247,Panel B,1,31435120,No,,,,,
2892,314351200274,Panel B,1,31435120,No,,,,,
2975,314357530023,Panel A,1,31435753,No,,,,,
2953,314357530066,Panel A,1,31435753,No,,,,,
2951,314357530102,Panel A,1,31435753,No,,,,,
2959,314357530137,Panel A,1,31435753,No,,,,,
2947,314357530154,Panel A,1,31435753,Yes,0,0,0,0,2000
2969,314357530159,Panel A,1,31435753,No,,,,,
2949,314357530200,Panel A,1,31435753,No,,,,,
2963,314357530227,Panel A,1,31435753,No,,,,,
2965,314357530242,Panel A,1,31435753,No,,,,,
2967,314357530281,Panel A,1,31435753,No,,,,,
2961,314357530283,Panel A,1,31435753,No,,,,,
2989,314366950029,Panel A,1,31436695,No,,,,,
2991,314366950079,Panel A,1,31436695,No,,,,,
2997,314366950086,Panel A,1,31436695,No,,,,,
3005,314366950106,Panel A,1,31436695,No,,,,,
3007,314366950118,Panel A,1,31436695,No,,,,,
2987,314366950125,Panel A,1,31436695,No,,,,,
2983,314366950166,Panel A,1,31436695,No,,,,,
2979,314366950178,Panel A,1,31436695,No,,,,,
2940,314386900029,Panel B,1,31438690,Yes,0,0,800,0,300
2924,314386900045,Panel B,1,31438690,Yes,0,0,0,0,0
2944,314386900061,Panel B,1,31438690,Yes,0,0,0,0,0
2920,314386900109,Panel B,1,31438690,Yes,0,0,0,0,0
2934,314386900125,Panel B,1,31438690,Yes,0,0,0,0,0
2932,314386900141,Panel B,1,31438690,No,,,,,
2946,314386900157,Panel B,1,31438690,Yes,0,0,0,0,0
2922,314386900188,Panel B,1,31438690,No,,,,,
2942,314386900204,Panel B,1,31438690,No,,,,,
2926,314386900220,Panel B,1,31438690,No,,,,,
2936,314386900236,Panel B,1,31438690,No,,,,,
2918,314386900268,Panel B,1,31438690,No,,,,,
2916,314386900300,Panel B,1,31438690,Yes,0,0,0,0,0
2966,314391020004,Panel B,1,31439102,No,,,,,
2972,314391020014,Panel B,1,31439102,No,,,,,
2962,314391020024,Panel B,1,31439102,Yes,1770,200000,10000,0,2500
2958,314391020044,Panel B,1,31439102,Yes,0,0,925,0,0
2954,314391020065,Panel B,1,31439102,No,,,,,
2960,314391020115,Panel B,1,31439102,No,,,,,
2970,314391020136,Panel B,1,31439102,Yes,0,0,2000,0,0
2948,314391020166,Panel B,1,31439102,No,,,,,
2964,314391020176,Panel B,1,31439102,No,,,,,
2956,314391020186,Panel B,1,31439102,No,,,,,
3033,314413890017,Panel A,1,31441389,No,,,,,
3009,314413890027,Panel A,1,31441389,No,,,,,
3027,314413890036,Panel A,1,31441389,No,,,,,
3011,314413890063,Panel A,1,31441389,Yes,0,0,500,0,0
3013,314413890144,Panel A,1,31441389,No,,,,,
3023,314413890183,Panel A,1,31441389,No,,,,,
3037,314413890207,Panel A,1,31441389,No,,,,,
3000,314423940001,Panel B,1,31442394,Yes,0,0,240,0,0
2984,314423940024,Panel B,1,31442394,No,,,,,
2986,314423940030,Panel B,1,31442394,Yes,0,0,0,0,0
2998,314423940042,Panel B,1,31442394,No,,,,,
3004,314423940054,Panel B,1,31442394,Yes,0,0,625,0,0
2982,314423940072,Panel B,1,31442394,No,,,,,
2980,314423940078,Panel B,1,31442394,No,,,,,
3002,314423940114,Panel B,1,31442394,No,,,,,
2996,314423940120,Panel B,1,31442394,No,,,,,
3057,314431080018,Panel A,1,31443108,Yes,0,0,0,2400,15000
3041,314431080042,Panel A,1,31443108,No,,,,,
3051,314431080052,Panel A,1,31443108,No,,,,,
3061,314431080088,Panel A,1,31443108,No,,,,,
3053,314431080099,Panel A,1,31443108,Yes,0,0,0,0,0
3047,314431080106,Panel A,1,31443108,Yes,0,2200,0,0,0
3059,314431080159,Panel A,1,31443108,No,,,,,
3069,314431080165,Panel A,1,31443108,No,,,,,
3067,314431080170,Panel A,1,31443108,Yes,0,0,0,900,0
3045,314431080171,Panel A,1,31443108,No,,,,,
3032,314432700002,Panel B,1,31443270,No,,,,,
3028,314432700023,Panel B,1,31443270,Yes,0,0,0,0,0
3038,314432700044,Panel B,1,31443270,Yes,0,0,0,0,0
3024,314432700055,Panel B,1,31443270,No,,,,,
3014,314432700065,Panel B,1,31443270,No,,,,,
3018,314432700097,Panel B,1,31443270,Yes,0,0,0,0,0
3034,314432700129,Panel B,1,31443270,Yes,0,1200,800,0,0
3016,314432700140,Panel B,1,31443270,Yes,0,0,0,0,0
3040,314432700150,Panel B,1,31443270,No,,,,,
3020,314432700172,Panel B,1,31443270,No,,,,,
3012,314432700193,Panel B,1,31443270,No,,,,,
3081,315326740050,Panel A,1,31532674,No,,,,,
3079,315326740064,Panel A,1,31532674,Yes,0,0,0,0,0
3095,315326740065,Panel A,1,31532674,Yes,0,0,0,0,0
3077,315326740067,Panel A,1,31532674,No,,,,,
3089,315326740150,Panel A,1,31532674,No,,,,,
3093,315326740163,Panel A,1,31532674,No,,,,,
3050,315330950061,Panel B,1,31533095,No,,,,,
3092,315361180106,Panel B,1,31536118,No,,,,,
3084,315361180324,Panel B,1,31536118,No,,,,,
3113,315367510047,Panel A,1,31536751,No,,,,,
3126,315404190015,Panel B,1,31540419,Yes,0,0,0,0,0
3175,315453840045,Panel A,1,31545384,Yes,0,0,0,0,0
3197,315453840609,Panel A,1,31545384,No,,,,,
3179,315453840939,Panel A,1,31545384,Yes,0,0,0,0,0
3144,315467600077,Panel B,1,31546760,Yes,0,0,0,0,0
3261,315546130008,Panel A,1,31554613,No,,,,,
3247,315546130283,Panel A,1,31554613,No,,,,,
3230,315556140113,Panel B,1,31555614,Yes,0,0,0,0,0
3216,315556140136,Panel B,1,31555614,No,,,,,
3212,315556140159,Panel B,1,31555614,No,,,,,
3228,315556140297,Panel B,1,31555614,No,,,,,
