HHID,case_id,qx_type,visit,ea_id,hh_x01,hh_x02,hh_x03,hh_x04,hh_x05,hh_x06,hh_x07,hh_x08,hh_x09,hh_x10,hh_x11,hh_x12,hh_x13,hh_x14,hh_x15,hh_x16
1141,206011410005,Panel A,1,20601141,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1133,206011410029,Panel A,1,20601141,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1147,206011410032,Panel A,1,20601141,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1143,206011410033,Panel A,1,20601141,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1149,206011410034,Panel A,1,20601141,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1125,206011410057,Panel A,1,20601141,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1139,206011410060,Panel A,1,20601141,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1121,206011410061,Panel A,1,20601141,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1145,206011410066,Panel A,1,20601141,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1131,206011410077,Panel A,1,20601141,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1137,206011410087,Panel A,1,20601141,Yes,,,,,,,,,No,No,No,No,No,No,No
1151,206011410104,Panel A,1,20601141,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1127,206011410119,Panel A,1,20601141,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1129,206011410125,Panel A,1,20601141,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1112,206016260010,Panel B,2,20601626,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1106,206016260022,Panel B,2,20601626,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
1090,206016260033,Panel B,2,20601626,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1100,206016260045,Panel B,2,20601626,Yes,,,,,,,,,No,No,No,No,No,No,No
1114,206016260057,Panel B,2,20601626,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1086,206016260069,Panel B,2,20601626,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1094,206016260080,Panel B,2,20601626,Yes,,,,,,,,,No,No,No,No,No,No,No
1092,206016260092,Panel B,2,20601626,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1102,206016260104,Panel B,2,20601626,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1108,206016260116,Panel B,2,20601626,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1096,206016260139,Panel B,2,20601626,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1116,206016260151,Panel B,2,20601626,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1104,206016260163,Panel B,2,20601626,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1088,206016260175,Panel B,2,20601626,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1098,206016260210,Panel B,2,20601626,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1110,206016260222,Panel B,2,20601626,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1132,206023630017,Panel B,2,20602363,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1146,206023630037,Panel B,2,20602363,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1136,206023630057,Panel B,2,20602363,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1134,206023630097,Panel B,2,20602363,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1142,206023630116,Panel B,2,20602363,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1128,206023630136,Panel B,2,20602363,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1144,206023630176,Panel B,2,20602363,Yes,,,,,,,,,No,No,No,No,No,No,No
1120,206023630196,Panel B,2,20602363,Yes,,,,,,,,,No,No,No,No,No,No,No
1130,206023630215,Panel B,2,20602363,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1126,206023630275,Panel B,2,20602363,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1140,206023630295,Panel B,2,20602363,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1124,206023630334,Panel B,2,20602363,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1138,206023630354,Panel B,2,20602363,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1122,206023630374,Panel B,2,20602363,Yes,,,,,,,,,No,No,No,No,No,No,No
1118,206023630414,Panel B,2,20602363,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1164,206030900002,Panel B,2,20603090,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1150,206030900017,Panel B,2,20603090,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1156,206030900031,Panel B,2,20603090,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1176,206030900046,Panel B,2,20603090,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1172,206030900060,Panel B,2,20603090,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1158,206030900074,Panel B,2,20603090,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1152,206030900103,Panel B,2,20603090,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1148,206030900161,Panel B,2,20603090,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1170,206030900175,Panel B,2,20603090,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1154,206030900189,Panel B,2,20603090,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1162,206030900218,Panel B,2,20603090,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1160,206030900233,Panel B,2,20603090,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1168,206030900247,Panel B,2,20603090,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1174,206030900276,Panel B,2,20603090,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1166,206030900290,Panel B,2,20603090,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1175,206035330008,Panel A,1,20603533,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1155,206035330017,Panel A,1,20603533,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1159,206035330026,Panel A,1,20603533,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1183,206035330035,Panel A,1,20603533,Yes,,,,,,,,,No,No,No,No,No,No,No
1173,206035330045,Panel A,1,20603533,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
1181,206035330054,Panel A,1,20603533,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1157,206035330063,Panel A,1,20603533,Yes,,,,,,,,,No,No,No,No,No,No,No
1165,206035330073,Panel A,1,20603533,Yes,,,,,,,,,No,No,No,No,No,No,No
1153,206035330091,Panel A,1,20603533,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1163,206035330110,Panel A,1,20603533,Yes,,,,,,,,,No,No,No,No,No,No,No
1169,206035330119,Panel A,1,20603533,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1177,206035330128,Panel A,1,20603533,Yes,,,,,,,,,No,No,No,No,No,No,No
1161,206035330138,Panel A,1,20603533,Yes,,,,,,,,,No,No,No,No,No,No,No
1167,206035330156,Panel A,1,20603533,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1171,206035330165,Panel A,1,20603533,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1179,206035330184,Panel A,1,20603533,Yes,,,,,,,,,No,No,No,No,No,No,No
1202,206046380001,Panel B,2,20604638,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1194,206046380010,Panel B,2,20604638,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1188,206046380037,Panel B,2,20604638,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1208,206046380046,Panel B,2,20604638,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1206,206046380055,Panel B,2,20604638,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1204,206046380064,Panel B,2,20604638,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1186,206046380072,Panel B,2,20604638,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1190,206046380081,Panel B,2,20604638,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1198,206046380099,Panel B,2,20604638,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1180,206046380108,Panel B,2,20604638,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1196,206046380117,Panel B,2,20604638,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1178,206046380126,Panel B,2,20604638,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
1200,206046380135,Panel B,2,20604638,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1192,206046380153,Panel B,2,20604638,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1182,206046380161,Panel B,2,20604638,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1184,206046380179,Panel B,2,20604638,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1207,206053020011,Panel A,1,20605302,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1205,206053020023,Panel A,1,20605302,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1199,206053020033,Panel A,1,20605302,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1203,206053020036,Panel A,1,20605302,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
1209,206053020038,Panel A,1,20605302,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1191,206053020113,Panel A,1,20605302,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1195,206053020118,Panel A,1,20605302,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1197,206053020125,Panel A,1,20605302,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1215,206053020126,Panel A,1,20605302,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1189,206053020127,Panel A,1,20605302,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1193,206053020132,Panel A,1,20605302,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1187,206053020159,Panel A,1,20605302,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1185,206053020161,Panel A,1,20605302,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1211,206053020164,Panel A,1,20605302,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1201,206053020171,Panel A,1,20605302,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1213,206053020172,Panel A,1,20605302,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1226,206072600004,Panel B,2,20607260,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
1238,206072600022,Panel B,2,20607260,Yes,,,,,,,,,No,No,No,No,No,No,No
1230,206072600059,Panel B,2,20607260,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1228,206072600078,Panel B,2,20607260,Yes,,,,,,,,,No,No,No,No,No,No,No
1232,206072600096,Panel B,2,20607260,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1216,206072600114,Panel B,2,20607260,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1236,206072600133,Panel B,2,20607260,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1234,206072600151,Panel B,2,20607260,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1214,206072600170,Panel B,2,20607260,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1222,206072600188,Panel B,2,20607260,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1240,206072600272,Panel B,2,20607260,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1224,206072600280,Panel B,2,20607260,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1212,206072600299,Panel B,2,20607260,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1220,206072600317,Panel B,2,20607260,Yes,,,,,,,,,No,No,No,No,No,No,No
1218,206072600336,Panel B,2,20607260,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1210,206072600354,Panel B,2,20607260,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1239,206073150104,Panel A,1,20607315,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1217,206073150106,Panel A,1,20607315,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1221,206073150115,Panel A,1,20607315,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1241,206073150209,Panel A,1,20607315,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1223,206073150286,Panel A,1,20607315,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1247,206073150289,Panel A,1,20607315,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1237,206073150299,Panel A,1,20607315,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1243,206073150300,Panel A,1,20607315,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1233,206073150304,Panel A,1,20607315,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1229,206073150312,Panel A,1,20607315,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1225,206073150322,Panel A,1,20607315,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1235,206073150394,Panel A,1,20607315,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1231,206073150525,Panel A,1,20607315,Yes,,,,,,,,,No,Yes,Yes,Yes,No,Yes,No
1219,206073150581,Panel A,1,20607315,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1245,206073150607,Panel A,1,20607315,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1227,206073150766,Panel A,1,20607315,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1277,206100500036,Panel A,1,20610050,Yes,,,,,,,,,No,No,No,No,No,No,No
1255,206100500057,Panel A,1,20610050,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1275,206100500102,Panel A,1,20610050,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1251,206100500166,Panel A,1,20610050,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1253,206100500170,Panel A,1,20610050,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1279,206100500208,Panel A,1,20610050,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
1273,206100500235,Panel A,1,20610050,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1267,206100500278,Panel A,1,20610050,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1257,206100500282,Panel A,1,20610050,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1263,206100500285,Panel A,1,20610050,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1259,206100500299,Panel A,1,20610050,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1271,206100500308,Panel A,1,20610050,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1265,206100500316,Panel A,1,20610050,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1261,206100500323,Panel A,1,20610050,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1249,206100500362,Panel A,1,20610050,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1269,206100500387,Panel A,1,20610050,Yes,,,,,,,,,No,No,No,No,No,No,No
1268,206102490002,Panel B,2,20610249,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1266,206102490014,Panel B,2,20610249,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1254,206102490037,Panel B,2,20610249,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1250,206102490049,Panel B,2,20610249,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1252,206102490060,Panel B,2,20610249,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1256,206102490084,Panel B,2,20610249,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1258,206102490095,Panel B,2,20610249,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1248,206102490107,Panel B,2,20610249,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1262,206102490130,Panel B,2,20610249,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1260,206102490154,Panel B,2,20610249,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1244,206102490165,Panel B,2,20610249,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1246,206102490177,Panel B,2,20610249,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1264,206102490189,Panel B,2,20610249,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1270,206102490200,Panel B,2,20610249,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1272,206102490224,Panel B,2,20610249,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1242,206102490235,Panel B,2,20610249,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1281,206133240001,Panel A,1,20613324,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1311,206133240025,Panel A,1,20613324,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1303,206133240040,Panel A,1,20613324,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1295,206133240044,Panel A,1,20613324,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1301,206133240045,Panel A,1,20613324,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1289,206133240088,Panel A,1,20613324,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1299,206133240095,Panel A,1,20613324,Yes,,,,,,,,,No,No,No,No,No,No,No
1307,206133240126,Panel A,1,20613324,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1309,206133240140,Panel A,1,20613324,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1297,206133240145,Panel A,1,20613324,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
1293,206133240162,Panel A,1,20613324,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1291,206133240176,Panel A,1,20613324,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1305,206133240187,Panel A,1,20613324,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1287,206133240189,Panel A,1,20613324,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1285,206133240200,Panel A,1,20613324,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
1283,206133240208,Panel A,1,20613324,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1278,206144770016,Panel B,2,20614477,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1282,206144770048,Panel B,2,20614477,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1284,206144770064,Panel B,2,20614477,Yes,,,,,,,,,No,Yes,Yes,No,No,No,No
1290,206144770079,Panel B,2,20614477,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1292,206144770095,Panel B,2,20614477,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1298,206144770111,Panel B,2,20614477,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1300,206144770127,Panel B,2,20614477,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1288,206144770143,Panel B,2,20614477,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1302,206144770175,Panel B,2,20614477,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1294,206144770190,Panel B,2,20614477,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1274,206144770206,Panel B,2,20614477,Yes,,,,,,,,,No,No,No,No,No,No,No
1280,206144770222,Panel B,2,20614477,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1286,206144770238,Panel B,2,20614477,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1304,206144770254,Panel B,2,20614477,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1276,206144770286,Panel B,2,20614477,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1296,206144770317,Panel B,2,20614477,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1343,206150640018,Panel A,1,20615064,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1325,206150640045,Panel A,1,20615064,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1321,206150640071,Panel A,1,20615064,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1331,206150640075,Panel A,1,20615064,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1317,206150640107,Panel A,1,20615064,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1323,206150640132,Panel A,1,20615064,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1337,206150640154,Panel A,1,20615064,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1329,206150640160,Panel A,1,20615064,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1327,206150640178,Panel A,1,20615064,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1315,206150640181,Panel A,1,20615064,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1333,206150640222,Panel A,1,20615064,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1335,206150640242,Panel A,1,20615064,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1339,206150640280,Panel A,1,20615064,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1313,206150640287,Panel A,1,20615064,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1341,206150640296,Panel A,1,20615064,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1319,206150640301,Panel A,1,20615064,Yes,,,,,,,,,No,No,No,No,No,No,No
1320,206157350007,Panel B,2,20615735,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1336,206157350016,Panel B,2,20615735,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1324,206157350024,Panel B,2,20615735,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1314,206157350033,Panel B,2,20615735,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1328,206157350041,Panel B,2,20615735,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1332,206157350050,Panel B,2,20615735,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1322,206157350058,Panel B,2,20615735,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1334,206157350075,Panel B,2,20615735,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1316,206157350084,Panel B,2,20615735,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1330,206157350093,Panel B,2,20615735,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1310,206157350110,Panel B,2,20615735,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1306,206157350118,Panel B,2,20615735,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1326,206157350127,Panel B,2,20615735,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1308,206157350144,Panel B,2,20615735,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1312,206157350152,Panel B,2,20615735,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1318,206157350161,Panel B,2,20615735,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1358,207024710021,Panel B,2,20702471,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1344,207024710033,Panel B,2,20702471,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
1348,207024710045,Panel B,2,20702471,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
1342,207024710057,Panel B,2,20702471,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1362,207024710069,Panel B,2,20702471,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
1360,207024710082,Panel B,2,20702471,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
1356,207024710106,Panel B,2,20702471,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
1366,207024710118,Panel B,2,20702471,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
1364,207024710142,Panel B,2,20702471,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1354,207024710155,Panel B,2,20702471,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1340,207024710167,Panel B,2,20702471,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1368,207024710179,Panel B,2,20702471,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1350,207024710203,Panel B,2,20702471,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1338,207024710216,Panel B,2,20702471,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
1346,207024710228,Panel B,2,20702471,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1352,207024710252,Panel B,2,20702471,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1361,207047380012,Panel A,1,20704738,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
1359,207047380014,Panel A,1,20704738,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1347,207047380016,Panel A,1,20704738,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1349,207047380021,Panel A,1,20704738,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1375,207047380026,Panel A,1,20704738,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
1373,207047380038,Panel A,1,20704738,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1355,207047380041,Panel A,1,20704738,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1365,207047380065,Panel A,1,20704738,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1363,207047380069,Panel A,1,20704738,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1369,207047380076,Panel A,1,20704738,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1357,207047380078,Panel A,1,20704738,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1351,207047380083,Panel A,1,20704738,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1345,207047380090,Panel A,1,20704738,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1371,207047380093,Panel A,1,20704738,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1353,207047380095,Panel A,1,20704738,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
1367,207047380102,Panel A,1,20704738,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1393,207053720012,Panel A,1,20705372,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1403,207053720017,Panel A,1,20705372,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
1401,207053720020,Panel A,1,20705372,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
1397,207053720025,Panel A,1,20705372,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1385,207053720026,Panel A,1,20705372,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1395,207053720043,Panel A,1,20705372,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
1387,207053720057,Panel A,1,20705372,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1391,207053720070,Panel A,1,20705372,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1405,207053720075,Panel A,1,20705372,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
