ea_id,com_cf01,com_cf02,com_cf03,com_cf03_1,com_cf03_2,com_cf07,com_cf08a,com_cf08b,com_cf09,com_cf10,com_cf11,com_cf12,com_cf13,com_cf17a,com_cf17b,com_cf17c,com_cf18a,com_cf18b,com_cf19a,com_cf19b,com_cf20a,com_cf20b,com_cf22,com_cf23,com_cf24,com_cf25,com_cf26,com_cf27
31104763,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,449,1,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,.1,acre,4,acre,240,1804,0,0,30,2044
31104764,yes,2ND HALF NOV,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,yes,350,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",.5,acre,.1,acre,1.5,acre,40,228,0,0,80,268
31104765,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,290,0,1,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,.25,acre,1.5,acre,90,20,250,15,0,6186
31104766,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,1,acre,5,acre,151,170,0,0,70,302
31104767,yes,2ND HALF DEC,1ST HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,70,1,1,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2000,SQ METER,2000,SQ METER,4,hectare,2300,1500,1800,0,80,2300
31104768,yes,2ND HALF DEC,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,173,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",.25,acre,.2,acre,1,acre,568,488,0,0,0,1056
31105769,yes,1ST HALF DEC,2ND HALF MAR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,7,km,no,,1,2,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,.5,acre,7,acre,24,2,16,12,52,122
31105770,yes,2ND HALF NOV,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,130,0,2,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,.25,acre,2,acre,0,296,0,0,120,296
31106772,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,7,km,yes,417,0,0,no,yes,yes,yes,5,acre,.5,acre,7,acre,9,580,0,100,580,580
31106773,yes,2ND HALF DEC,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,yes,100,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,hectare,2000,SQ METER,12,hectare,120,2362,120,120,100,2582
31106774,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,14,km,yes,664,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,.25,acre,37,acre,138,1380,0,0,122,1380
31106775,yes,2ND HALF NOV,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,1,8,no,no,no,no,1,acre,1000,SQ METER,1,hectare,200,150,0,0,35,2236
31106776,yes,2ND HALF DEC,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,18,km,no,,0,0,no,yes,yes,yes,10,acre,.25,acre,2,acre,0,53,0,0,63,63
31107777,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,12,km,no,,1,4,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",.5,acre,.25,acre,1,hectare,10,198,20,50,35,108
31108778,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,40,km,no,,0,0,yes,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,.5,acre,2,acre,102,202,160,0,0,304
31109779,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,45,km,no,,0,0,no,no,no,no,4,acre,2000,SQ METER,12,acre,11700,480,1100,480,216,11700
31120781,yes,2ND HALF DEC,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,2,6,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",.5,acre,.2,acre,2,acre,0,102,0,0,0,102
31120782,yes,2ND HALF NOV,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,yes,110,2,2,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,.25,acre,5,acre,1300,2500,0,0,6,3530
31201783,yes,1ST HALF DEC,2ND HALF APR,<=1/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,yes,,,no,,1,2,no,no,yes,no,3,acre,1,acre,5,acre,0,0,8,8,0,510
31201784,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,yes,20,0,0,no,no,no,no,2.5,acre,1,acre,1,hectare,50,0,0,200,0,1382
31201785,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,4,km,no,,0,0,no,yes,yes,no,1,acre,.5,acre,3,acre,267,10,801,801,5,801
31201786,yes,1ST HALF DEC,2ND HALF MAR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,3,km,no,,0,2,no,yes,yes,no,1,acre,1250,SQ METER,3,acre,0,0,189,0,120,380
31201787,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201788,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,0,0,no,no,no,no,1,acre,.5,acre,6,acre,6,0,1208,0,1000,1208
31201789,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,1,yes,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",no,2,acre,.5,acre,5,acre,1,0,0,100,15,220
31201790,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,0,0,no,no,no,no,2,acre,.25,acre,7,acre,827,1,0,1241,4,1655
31201791,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,8,km,no,,0,1,no,no,no,no,1,acre,50,acre,1,acre,0,0,0,0,0,0
31201792,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,1,acre,500,SQ METER,3,acre,0,0,0,107,15,208
31201793,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,17,km,no,,0,0,no,no,no,no,5,acre,3,acre,20,acre,142,2,8,8,0,425
31201794,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,11,km,no,,0,0,no,no,no,no,2,acre,.5,acre,5,acre,107,107,0,213,3,426
31201795,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,25,0,0,no,no,no,no,5,acre,5,acre,5,acre,5,1500,0,1500,1500,3052
31204796,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,no,,0,1,no,no,no,no,2,acre,1,acre,6,acre,117,0,160,0,40,238
31204797,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,6,km,no,,0,0,no,no,no,no,3,acre,1,acre,5,acre,0,0,0,0,0,200
31204798,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,no,,0,0,no,no,no,no,1,acre,1250,SQ METER,3,acre,60,10,50,0,100,300
31204799,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,16,km,no,,0,0,no,yes,yes,yes,5,acre,1,acre,5,acre,0,0,0,0,0,1200
31204800,yes,2ND HALF DEC,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,10,km,no,,0,0,no,no,no,no,2,acre,1,acre,8,acre,30,0,23,0,0,60
31204801,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,16,km,yes,235,0,0,no,yes,yes,no,2,acre,1,acre,3,acre,120,600,48,0,5000,8000
31204802,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,0,no,no,no,no,1,acre,1250,SQ METER,2,acre,42,3,0,0,700,750
31204803,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,0,no,no,no,no,2,acre,1,acre,3,acre,25,15,0,21,0,250
31204804,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,2,acre,1,acre,6,acre,25,0,0,76,10,209
31220805,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,1,1,no,no,no,no,1,acre,.25,acre,2,acre,0,20,0,0,0,1670
31220806,yes,2ND HALF NOV,2ND HALF MAR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,no,,7,10,no,yes,yes,no,2500,SQ METER,1250,SQ METER,1,acre,15,0,0,0,10,50
31301807,yes,2ND HALF NOV,1ST HALF JUN,<=1/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,21,km,no,,1,0,no,no,no,no,3,acre,2,acre,6,acre,0,0,0,26,0,0
31301808,yes,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,27,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED",no,no,1,acre,2,acre,3,acre,0,0,0,0,0,150
31301809,yes,2ND HALF OCT,1ST HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,29,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,1,acre,5,acre,6,2,6,9,50,35
31301810,yes,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,6,km,yes,30,0,0,no,no,no,no,1,acre,3,acre,4,acre,30,1,150,102,50,1506
31301811,yes,1ST HALF DEC,1ST HALF MAY,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,15,km,yes,15,0,0,no,no,no,no,2,acre,3,acre,5,acre,10,6,0,7,9,5
31301812,yes,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,45,km,yes,43,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,2,acre,5,acre,8,0,8,0,0,1600
31302813,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302814,yes,2ND HALF NOV,2ND HALF APR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,yes,25,1,1,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,2,acre,3,acre,46,24,55,21,61,4815
31302815,yes,1ST HALF NOV,1ST HALF MAY,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,1,acre,4,acre,23,106,82,12,25,3135
31302816,yes,2ND HALF DEC,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,no,,1,1,no,"YES,BUT NOT IF HH IS IN NEED",no,no,1,acre,3,acre,6,acre,43,0,35,0,37,2672
31302817,yes,2ND HALF NOV,2ND HALF MAY,<=1/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,28,km,yes,10,1,1,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,2,acre,5,hectare,8,3,0,2,6,100
31303818,yes,2ND HALF DEC,2ND HALF APR,<=1/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,28,km,yes,210,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",no,1,acre,3,acre,6,acre,6,12,32,19,500,1231
31303819,yes,2ND HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,1488,1,1,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",no,3,acre,2,acre,6,acre,31,10,0,0,18,27
31303821,yes,2ND HALF OCT,1ST HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,32,km,no,,0,0,no,no,no,no,2,hectare,1,hectare,6,acre,0,0,0,0,80,60
31303822,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,25,0,0,yes,yes,yes,yes,1,acre,2,acre,4,acre,40,80,0,0,80,800
31303823,yes,2ND HALF OCT,1ST HALF MAY,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,yes,311,2,2,yes,no,no,no,1,acre,2,acre,2,acre,3100,1420,45,0,2100,310
31303824,yes,1ST HALF DEC,1ST HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,9,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,3,acre,4,acre,10,10,100,30,30,577
31303825,yes,2ND HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,18,km,no,,0,0,no,no,no,no,4,acre,1,acre,7,acre,25,25,2,0,5,150
31303826,yes,1ST HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,25,km,yes,25,0,0,no,no,"YES,BUT NOT IF HH IS IN NEED",no,1,acre,3,acre,5,acre,0,10,0,0,10,1210
31306827,yes,2ND HALF NOV,1ST HALF MAR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,no,,0,0,no,no,no,no,2,acre,3,acre,5,acre,0,0,25,50,10,80
31306828,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",yes,1,acre,2,acre,4,SQ METER,45,0,102,15,102,1860
31306829,yes,1ST HALF NOV,1ST HALF MAY,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED",no,no,1,acre,3,acre,1,acre,4,2,0,0,0,0
31306830,yes,1ST HALF DEC,1ST HALF MAY,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,8,km,yes,20,0,0,no,no,no,no,1,acre,2,acre,4,acre,5,1,83,10,87,166
31431831,yes,2ND HALF NOV,2ND HALF APR,all,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,17,km,no,,0,0,no,yes,no,no,400,SQ METER,100,SQ METER,1000,SQ METER,0,0,0,0,0,1
31431832,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432833,yes,1ST HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,4,km,no,,0,0,yes,yes,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,1,acre,3,acre,0,0,0,0,0,10
31432834,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,2,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",.5,acre,600,SQ METER,1,acre,0,0,0,0,0,0
31434835,yes,2ND HALF NOV,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,2,km,no,,0,0,no,no,yes,"YES,BUT NOT IF HH IS IN NEED",1,acre,.5,acre,1,acre,0,0,0,0,3,0
31435836,yes,2ND HALF NOV,2ND HALF MAY,all,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,.5,acre,2,acre,2,1,5,0,0,50
31435837,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,72,0,0,no,yes,yes,no,1,acre,25,acre,1,acre,0,0,100,100,0,100
31435838,yes,1ST HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,2,2,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,.5,acre,1,acre,2,0,0,0,0,9
31435839,yes,2ND HALF NOV,2ND HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,25,1,1,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",yes,1,acre,150,SQ METER,2,acre,18,5,4,25,9,85
31436840,yes,2ND HALF DEC,1ST HALF MAY,none,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,yes,,,yes,72,1,1,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,1,acre,1,acre,0,0,0,0,0,0
31436841,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,1,hectare,3,acre,2,2,50,6,0,100
31437842,yes,1ST HALF DEC,1ST HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,no,,1,1,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",.5,acre,.5,acre,1,acre,0,0,0,0,0,20
31438843,yes,1ST HALF DEC,2ND HALF MAR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,5,acre,1,acre,0,0,0,0,0,0
31438844,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,2,km,no,,2,2,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,.5,acre,1,acre,0,0,0,0,0,0
31438845,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,4,km,no,,0,0,no,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,1,acre,3,acre,1,0,0,0,6,8
31439846,yes,1ST HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,5,acre,1,acre,0,0,0,0,0,2
31440847,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31441848,yes,1ST HALF DEC,1ST HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,.5,acre,.5,acre,1,acre,0,0,0,0,0,2
31441849,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31442850,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",.5,acre,300,SQ METER,.5,acre,0,1,0,4,0,50
31442851,yes,1ST HALF DEC,1ST HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,no,,0,0,no,yes,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,.5,acre,1,acre,0,0,0,0,2,15
31443852,yes,2ND HALF DEC,1ST HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,1,acre,1,acre,0,0,0,0,0,0
31443853,yes,2ND HALF OCT,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,500,SQ METER,1,acre,0,0,5,0,0,0
31444854,yes,2ND HALF DEC,1ST HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,15,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,1,acre,2,acre,5,8,8,4,2,1000
31531855,yes,1ST HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,no,,1,1,no,yes,yes,yes,4,acre,.5,acre,6,acre,0,0,0,200,0,600
31531856,yes,2ND HALF NOV,2ND HALF MAR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,2,2,no,yes,yes,yes,400,SQ METER,.2,acre,1,acre,0,0,0,0,0,30000
31532857,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31533858,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,6,km,no,,0,0,no,no,yes,no,2,acre,.25,acre,2.5,acre,0,0,15,30,0,200
31534859,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,7,km,no,,0,0,yes,yes,"YES,BUT NOT IF HH IS IN NEED",yes,50,SQ METER,15,SQ METER,20,SQ METER,0,0,0,0,0,30
31535860,yes,2ND HALF NOV,2ND HALF MAR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,3,km,no,,3,3,no,yes,yes,"YES,BUT NOT IF HH IS IN NEED",600,SQ METER,.25,acre,1,acre,0,0,0,0,0,0
31535861,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31536863,yes,1ST HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,6,km,no,,2,2,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",no,800,SQ METER,450,SQ METER,1.5,acre,0,0,0,0,0,600
31537864,yes,1ST HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",400,SQ METER,800,SQ METER,.25,acre,0,0,0,0,0,20
31539865,yes,2ND HALF NOV,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,7,km,no,,2,2,no,yes,yes,no,1,acre,100,SQ METER,2,acre,0,0,0,0,0,0
31539866,yes,1ST HALF DEC,2ND HALF APR,none,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,3,km,no,,0,0,no,yes,yes,no,.2,acre,.5,acre,1,acre,0,0,0,0,0,56
31540867,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,12,km,no,,0,0,no,no,no,no,5,acre,1,acre,5,acre,0,0,0,0,300,200
31544869,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31546870,yes,2ND HALF NOV,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,no,,2,2,no,yes,no,yes,.25,acre,400,SQ METER,800,SQ METER,0,0,0,200,0,2000
31547871,yes,2ND HALF NOV,1ST HALF APR,none,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,10,km,no,,0,0,no,no,no,no,.5,acre,50,SQ METER,.25,acre,0,0,0,0,0,100
31548872,yes,2ND HALF NOV,1ST HALF APR,none,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,yes,,,no,,3,3,no,yes,yes,yes,800,SQ METER,.5,acre,1,acre,0,0,0,0,0,50
31548873,yes,1ST HALF DEC,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,5,km,no,,0,0,no,yes,yes,yes,300,SQ METER,150,SQ METER,500,SQ METER,0,0,0,0,0,0
31551874,yes,2ND HALF NOV,2ND HALF APR,<=3/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,6,km,no,,0,0,no,no,no,no,.25,acre,800,SQ METER,1,acre,0,0,0,0,0,0
31552875,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
31553876,yes,1ST HALF NOV,2ND HALF APR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,2,km,no,,0,0,no,no,yes,"YES,BUT NOT IF HH IS IN NEED",.2,acre,.25,acre,1,acre,0,0,0,0,0,600
