ea_id,com_ch0b,com_ch01,com_ch02,com_ch04,com_ch05,com_ch05_oth,com_ch06,com_ch07a,com_ch07b,com_ch07c,com_ch07d,com_ch07e,com_ch07f,com_ch07h,com_ch07i,com_ch07_oth,com_ch09,com_ch09_1a,com_ch09_1b,com_ch09_1c,com_ch09_1_oth,com_ch10,com_ch11,com_ch12,com_ch12_oth,com_ch13a,com_ch13b,com_ch13c,com_ch13_oth,com_ch14,com_ch14_oth,com_ch15
20303309,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,ngo,,,10000000,10000000,Voluntary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
20304310,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,No,No,Yes,No,No,No,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20304310,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,No,No,No,No,No,No,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20304310,Road: Construction,no,yes,no,,,,No,No,Yes,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20304310,Primary School: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,No,No,No,No,No,Yes,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20304310,Bridge: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,No,No,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20304313,Road: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,Yes,No,No,No,No,0,,Addressed/Being Addressed,masaf,,,,0,0,,,Yes,No,No,,GROUP VILLAGE HEADMAN,,
20304313,Maize Mill: Construction/ Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20304313,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,no,yes,GROUP VILLAGE HEADMAN,,no,Yes,No,No,No,Yes,Yes,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20304313,Primary School: Maintenance/Improvement,yes,yes,no,,,,Yes,No,Yes,No,No,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20304313,Bridge: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,Yes,No,0,,Addressed/Being Addressed,Community Fundraising,Other (Specify),,DISTRICT LEADERSHIP,500000,100000,Compulsary,,Yes,No,No,,GROUP VILLAGE HEADMAN,,
20304313,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,no,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,50000,0,,,Yes,No,No,,GROUP VILLAGE HEADMAN,,
20304313,Bridge: Maintenance,yes,yes,no,,,,No,No,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20304313,Law Enforcement: Initiation/ Improvement,yes,no,no,,,,No,No,No,Yes,No,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20304313,Road: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,Yes,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20304314,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,No,No,Yes,No,0,,Addressed/Being Addressed,Community Fundraising,,,,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
20305317,Road: Maintenance,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,0,0,,,No,No,No,,NO PROJECT COMMITTEE,,
20305318,Road: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,0,0,,,No,No,No,,NO PROJECT COMMITTEE,,
20305319,Health Center/Clinic/Dispensary: Construction,yes,yes,no,,,,No,No,Yes,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20305319,Bridge: Construction,yes,yes,no,,,,No,No,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20305319,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,No,No,Yes,No,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20305319,Agricultural/Fishery/ Livestock Extension Services,yes,yes,no,,,,No,No,Yes,No,Yes,No,No,,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
20305319,Secondary School: Construction,yes,yes,no,,,,No,No,Yes,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20305319,Primary School: Maintenance/Improvement,yes,yes,no,,,,No,No,Yes,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20305319,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,no,,,,No,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,2500000,0,,,No,Yes,No,,GROUP VILLAGE HEADMAN,,
20305319,Road: Construction,yes,yes,no,,,,No,No,Yes,No,Yes,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
20305320,Primary School: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,Yes,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,District/CityAssembly,,,4300000,350000,Voluntary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20305320,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,ngo,,,,4500000,3000000,Voluntary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20305321,Road: Maintenance,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,0,0,,,Yes,Yes,No,,NO PROJECT COMMITTEE,,
20306322,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,,Addressed/Being Addressed,masaf,District/CityAssembly,Central Government,,30000000,92000,Voluntary,,Yes,Yes,No,,VILLAGE ELDERS,,
20306322,Road: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,,Addressed/Being Addressed,masaf,District/CityAssembly,ngo,,6000000,75000,Voluntary,,Yes,Yes,No,,VILLAGE ELDERS,,
20306323,Road: Construction,yes,yes,yes,DISTRICT ASSEMBLY,,yes,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,yes
20306324,Health Center/Clinic/Dispensary: Construction,yes,no,no,,,,No,No,Yes,No,No,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
20306324,Secondary School: Construction,yes,no,yes,GROUP VILLAGE HEADMAN,,no,No,No,Yes,No,No,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
20306324,Road: Construction,yes,no,no,,,,No,No,No,No,No,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
20306324,Piped Water/Boreholes/Wells: Construction,yes,no,no,,,,No,No,No,No,No,No,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20306325,Bridge: Construction,yes,yes,no,,,,No,No,Yes,No,No,Yes,No,,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20306325,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,yes,DISTRICT ASSEMBLY,,yes,No,No,No,No,Yes,No,No,0,,Addressed/Being Addressed,District/CityAssembly,Central Government,,,0,0,,,No,Yes,No,,GROUP VILLAGE HEADMAN,,
20306325,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,no,,,,No,No,Yes,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20306325,Road: Maintenance,yes,yes,no,,,,No,No,Yes,No,No,Yes,No,0,,Addressed/Being Addressed,masaf,,,,0,0,,,Yes,No,No,,GROUP VILLAGE HEADMAN,,
20306325,Agricultural/Fishery/ Livestock Extension Services,yes,no,no,,,,No,No,No,No,No,No,No,1,Contacted Agriculture Development Officer,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20306325,Maize Mill: Construction/ Maintenance/Improvement,yes,no,no,,,,No,No,No,No,No,Yes,No,0,,Addressed/Being Addressed,Other (Specify),,,PRIVATE INDIVIDUAL,0,0,,,No,No,No,,NO PROJECT COMMITTEE,,
20306325,Health Center/Clinic/Dispensary: Construction,yes,no,no,,,,No,No,No,No,Yes,No,No,0,,Addressed/Being Addressed,District/CityAssembly,Central Government,,,10000000,0,,,Yes,No,No,,GROUP VILLAGE HEADMAN,,
20306325,Other (Specify),yes,yes,no,,,,No,No,No,No,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20306325,Law Enforcement: Initiation/ Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,No,No,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20306325,Road: Construction,yes,yes,yes,VILLAGE HEADMAN,,no,No,No,No,Yes,No,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
20320326,Road: Construction,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,Yes,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,0,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20320326,Road: Maintenance,yes,yes,yes,VILLAGE HEADMAN,,yes,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
20401327,Bridge: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401327,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401327,Primary School: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,Yes,Yes,No,0,,To be Addressed; Response Positive,Community Fundraising,,,,0,36000,Voluntary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
20401327,Road: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,Yes,No,No,Yes,Yes,Yes,No,,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401327,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401327,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401327,Primary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401327,Bridge: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401328,Bridge: Construction,yes,no,no,,,,Yes,No,No,No,No,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
20401328,Primary School: Construction,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,Yes,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401328,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,Yes,Yes,Yes,No,0,,Addressed/Being Addressed,Other (Specify),,,NGO,150000,12000,Voluntary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20401328,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,Yes,No,Yes,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20401328,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,No,No,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
20401328,Secondary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,Yes,No,Yes,Yes,Yes,No,,,Addressed/Being Addressed,Central Government,,,,2000000,1890000,Compulsary,,Yes,Yes,No,,OTHER (SPECIFY),SCHOOL COMMITTEE,
20401329,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401329,Primary School: Construction,yes,yes,no,,,,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401329,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,Central Government,,,,2500000,0,,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
20401329,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401329,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401329,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,Community Fundraising,,,,0,40000,Compulsary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
20401329,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,no,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401329,Orphanage: Construction/ Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20401329,Agricultural/Fishery/ Livestock Extension Services,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402330,Bridge: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402330,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402330,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,No,Yes,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402330,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402330,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,masaf,,,,2500000,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
20402331,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402331,Bridge: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,Other (Specify),,,COMMUNITY FUNDRAISING,0,0,,,Yes,No,No,,GROUP VILLAGE HEADMAN,,
20402331,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,HEALTH COMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402331,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402331,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,Other (Specify),,,COMMUNITY FUNDRAISING,0,0,,,Yes,No,No,,GROUP VILLAGE HEADMAN,,
20402331,Primary School: Construction,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,District/CityAssembly,,,,0,189000,Voluntary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
20402331,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402331,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402331,Agricultural/Fishery/ Livestock Extension Services,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402331,Secondary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402331,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,Community Fundraising,,,,0,45000,Compulsary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
20402332,Agricultural/Fishery/ Livestock Extension Services,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
20402332,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
20402332,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,Yes,No,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,Central Government,,,,0,80000,Voluntary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20402332,Primary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,Yes,No,0,,To be Addressed; Response Positive,Community Fundraising,,,,0,80000,Voluntary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20402332,Road: Maintenance,yes,yes,no,,,,Yes,No,Yes,No,No,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402333,Bridge: Maintenance,yes,yes,no,,,,No,No,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20402333,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,No,No,No,No,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20402333,Road: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,Yes,No,No,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
20402333,Road: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,Yes,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,0,0,,,Yes,No,No,,GROUP VILLAGE HEADMAN,,
20402333,Secondary School: Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20402333,Law Enforcement: Initiation/ Improvement,yes,yes,no,,,,No,No,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20402333,Bridge: Construction,yes,no,no,,,,No,No,Yes,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20402333,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,2000000,0,,,No,No,No,,NO PROJECT COMMITTEE,,
20402334,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,Yes,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402334,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402334,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,HEALTH COMMITTEE,,no,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20402334,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,Yes,No,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,Community Fundraising,,,,0,100000,Compulsary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20402334,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403335,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,HEALTH COMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403335,Primary School: Construction,yes,yes,yes,SCHOOL COMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403335,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403335,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403335,Maize Mill: Construction/ Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403335,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403335,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403335,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403335,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403336,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,Community Fundraising,Other (Specify),,NGO,0,96500,Voluntary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
20403336,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,HEALTH COMMITTEE,,no,No,No,No,Yes,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
20403336,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403336,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,no,,,,No,No,No,Yes,Yes,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
20403336,Bridge: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
20403337,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,HEALTH COMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403337,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,no,,,,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403337,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403337,Orphanage: Construction/ Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,Community Fundraising,District/CityAssembly,,,150000,25000,Voluntary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
20403337,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403337,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,ngo,,,,2500000,0,,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
20403337,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
20403337,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,To be Addressed; Response Positive,District/CityAssembly,,,,1000000,0,,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
20403338,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
