case_id,hhid,gardenid,plotid,ag_o01,ag_o01a,ag_o03_2a,ag_o03_2b,ag_o03_2c,ag_o04a,ag_o04b,ag_o04b_oth,ag_o04c,ag_o05e,ag_o05e_oth,ag_o06,ag_o06a,ag_o07
103081620268,031e4883262d4934bcac67e031770853,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.5,acre,,.83,,,10,3,Mostly Clear / Mostly Sunny
103091630008,3458c6c3afc84571b080c9f7c65d319b,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.63,,,9,3,Mostly Cloudy / Considerable Cloudiness
103091630008,3458c6c3afc84571b080c9f7c65d319b,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,,,,,,,7,3,Mostly Cloudy / Considerable Cloudiness
103091630031,8e54c1d42da24cc1996f631f464c70ef,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.67,,,8,3,Mostly Cloudy / Considerable Cloudiness
103091630042,d5c79b30472c441bb7efc99e8d3abb4d,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.95,,,8,3,Mostly Cloudy / Considerable Cloudiness
103091630054,e22926cb36e440deb1802c3c59956c7d,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.58,,,9,3,Mostly Cloudy / Considerable Cloudiness
103091630065,f66081fcd5754c73bb04ed9348cf4e55,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.75,,,9,3,Mostly Cloudy / Considerable Cloudiness
103091630077,a3bac4182e1e4439aa9ec1aa6f1c894d,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
103091630088,c2357fae9d644145a77c560133bbd9ff,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.82,,,11,3,Partly Cloudy / Partly Sunny
103091630100,40e7d0bf64374e3db7e9211e268fdf67,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.2,,,11,4,Clear/Sunny
103091630111,26c5224f2d4d4f5a8b59263291d87d1e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.76,,,11,5,Clear/Sunny
103091630111,26c5224f2d4d4f5a8b59263291d87d1e,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.25,acre,,.21,,,11,3,Clear/Sunny
103091630123,011c61cfae3b4d76b14a9d8883d46d0c,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.2,,,10,5,Clear/Sunny
103091630134,f2580d676afb4c87baeb4082e8e51daf,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1.5,acre,,2.04,,,10,4,Clear/Sunny
103091630146,d805ca3097d3471497b6e69958a36317,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.42,,,11,3,Clear/Sunny
103091630157,49559913495f46d5a788814028289cf9,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.4,,,9,3,Clear/Sunny
103091630169,c0c8342c2c59493ca9e5c94b66188ae9,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.67,,,7,3,Clear/Sunny
103091640015,f675ae546ffd4c65b4ff7eca639b5aef,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.14,,,9,3,Partly Cloudy / Partly Sunny
103091640061,cfff2d6469a44bed8434f67f415bc81d,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.18,,,10,3,Clear/Sunny
103091640075,0d8b02de43954cb496b2aeb117daa560,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,100,SQUARE METERS,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
103091640090,cbcb4d0efd51421a9ab3d293df14eeb6,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.16,,,11,3,Clear/Sunny
103091640104,b9c94e08eab045e2aa3573e8682e065d,RG03,T01,yes,RAINY SEASON GARDENS,RG03,.,.,.03,acre,,.03,,,9,3,Clear/Sunny
103091640104,b9c94e08eab045e2aa3573e8682e065d,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,25,SQUARE METERS,,.09,,,9,3,Clear/Sunny
103091640121,15b526f5667a410f8bc770992d9909a3,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.06,,,10,3,Mostly Clear / Mostly Sunny
103091640136,769d9986929f45169fc472563bac5523,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.16,,,10,3,Mostly Clear / Mostly Sunny
103091640150,9f4acc45075e445390de3771cac29b10,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.13,,,9,3,Partly Cloudy / Partly Sunny
103091640150,9f4acc45075e445390de3771cac29b10,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,1,acre,,.09,,,9,3,Partly Cloudy / Partly Sunny
103091640211,bc3bce638161477592d3ea6fca0c817e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,40,SQUARE METERS,,.21,,,9,3,Clear/Sunny
103091640254,3df550fb47554460bd794cd44f989aa2,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,50,SQUARE METERS,,.1,,,9,3,Clear/Sunny
103091640254,3df550fb47554460bd794cd44f989aa2,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,50,SQUARE METERS,,.08,,,9,3,Clear/Sunny
103091640254,3df550fb47554460bd794cd44f989aa2,TG03,T03,yes,TREE/PERMANENT CROP GARDENS,.,.,TG03,75,SQUARE METERS,,.23,,,9,3,Clear/Sunny
103091640312,2a5c661018d0446b85b021261c2c1040,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,200,SQUARE METERS,,.1,,,10,3,Clear/Sunny
103101650173,2fd92905dd4549699328668828064298,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,12,3,Mostly Clear / Mostly Sunny
103101650213,cd448e191a6b4afabf6f3a9e871ec9c5,TG01,T03,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,9,3,Clear/Sunny
103101650213,cd448e191a6b4afabf6f3a9e871ec9c5,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,9,3,Clear/Sunny
103101650213,cd448e191a6b4afabf6f3a9e871ec9c5,TG01,T04,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,9,3,Clear/Sunny
103101650213,cd448e191a6b4afabf6f3a9e871ec9c5,TG01,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,9,3,Clear/Sunny
103121660008,d267ae81df5a466087ac233e7fd67838,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.02,,,7,3,Clear/Sunny
103121660008,d267ae81df5a466087ac233e7fd67838,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.25,acre,,.54,,,10,3,Clear/Sunny
103121660015,0e7df1194a4b49e48419e7dfd4a0b4b4,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,1.97,,,11,3,Clear/Sunny
103121660023,9c0e08dec16a4f5e95110b3d1bb8d38e,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
103121660023,9c0e08dec16a4f5e95110b3d1bb8d38e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,11,3,Clear/Sunny
103121660039,9f240dff59924c98a61a8fa08e0b1bb4,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.32,,,8,3,Clear/Sunny
103121660039,9f240dff59924c98a61a8fa08e0b1bb4,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,1,acre,,.82,,,8,3,Clear/Sunny
103121660039,9f240dff59924c98a61a8fa08e0b1bb4,TG03,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG03,,,,,,,9,3,Clear/Sunny
103121660046,4b49e4ad83da4bcaa768a3b106d77be1,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,2,acre,,1.65,,,10,3,Clear/Sunny
103121660054,71193384a59f486fad39bcf3ae73df4e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.44,,,11,3,Clear/Sunny
103121660070,8bc562efd12d4454806573c02b30f4b8,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.78,,,10,3,Clear/Sunny
103121660077,cd87c1ae6f6247a791610f0148dc90a8,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1.5,acre,,1.55,,,10,3,Clear/Sunny
103121660101,4d3d570316ec49dd8f7fce8fba4ba124,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.42,,,10,3,Clear/Sunny
103121660108,407b79a6a36b41f9bcb7359284bc9a48,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.9399999999999999,,,10,3,Mostly Cloudy / Considerable Cloudiness
103121660116,8066464776be49a2b56320156502f6b2,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,2,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
103121660131,4668bc318c214d3294b7ce5a4cbf3cb0,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.75,,,10,3,Clear/Sunny
103121660139,e79fbb977db64a23b961342e46f78c87,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.73,,,8,3,Clear/Sunny
103121660139,e79fbb977db64a23b961342e46f78c87,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,,,,,,,12,3,Clear/Sunny
103121660146,41b3c33027ed4be49e58b1dad84d8ee9,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.31,,,10,3,Clear/Sunny
103121660162,746bc94ba0684cdca1cc9258668244dc,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.68,,,10,3,Clear/Sunny
103121660162,746bc94ba0684cdca1cc9258668244dc,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,,,,,,,9,3,Clear/Sunny
103121670006,2126cbbfdb9d4cad859b8a98a9c13051,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.07,,,8,3,Mostly Cloudy / Considerable Cloudiness
103121670022,9c3856320031477ca42023a129f30b5e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.45,,,10,3,Mostly Cloudy / Considerable Cloudiness
103121670054,4e497683d930496ea0d64dcab68c3c76,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.19,,,10,3,Clear/Sunny
103121670054,4e497683d930496ea0d64dcab68c3c76,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,1,acre,,.9,,,10,3,Clear/Sunny
103121670055,cf0cdf3a873440c6bec0392e7c6ecf28,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,2,acre,,1.03,,,11,3,Clear/Sunny
103121670070,ad2ecea049444414b91da38fa986b46c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.59,,,10,3,Partly Cloudy / Partly Sunny
103121670086,fea191a68d614a9c9a822584845f43ce,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,2,acre,,1.23,,,9,3,Completely Cloudy
103121670102,ae8a1c0810f745f595f402c1d55d4f64,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.82,,,9,3,Mostly Cloudy / Considerable Cloudiness
103121670133,6c5378ff2c914065b860dea3ab84016a,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,.8100000000000001,,,8,3,Completely Cloudy
103121670149,d8a58ec5e522491eb3fbd29b26c8a815,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.68,,,9,3,Clear/Sunny
103121670165,35bad59fe5394d88b5d6414fd02c03e1,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.14,,,9,3,Clear/Sunny
103121670181,45daa5fffb3e4f7882c940c0abeaa4a2,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.21,,,11,3,Rainy
103121670197,a482d8650f044206bbfab72655f629fc,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.16,,,9,3,Mostly Cloudy / Considerable Cloudiness
103121670213,6fd346e5c2e6406ebe01e854b7529315,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.92,,,9,3,Completely Cloudy
103121670245,d99add10c5864d9c92c1a1a4652c9700,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,2,acre,,1.88,,,12,3,Partly Cloudy / Partly Sunny
103121680128,14448684185b4cceaeb97c1de3c6b041,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.05,,,9,3,Clear/Sunny
103121680193,e73d76ed0a064c76a330fccdb9a9fa2c,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.11,,,9,3,Clear/Sunny
103121680214,afae29d2847644d287fd7c1661968ad7,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.46,,,9,3,Clear/Sunny
103121680279,6722c5108f494fa7b2129ba5366656d9,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.41,,,9,3,Mostly Cloudy / Considerable Cloudiness
103121680300,0d7024643b98473a9c940cc503eb09bd,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.2,,,9,3,Partly Cloudy / Partly Sunny
103121680321,ceb4a4a1eee8431a8d46b05e7f8feb70,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.15,,,10,3,Partly Cloudy / Partly Sunny
103121690024,4ac5040a40334880b27c2ff8b640a56a,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.31,,,10,3,Mostly Clear / Mostly Sunny
103121690051,fd13a8ac8b0d48d78b0c76840dd8703d,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,8,3,Clear/Sunny
103121690051,fd13a8ac8b0d48d78b0c76840dd8703d,TG01,T03,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,8,3,Clear/Sunny
103121690051,fd13a8ac8b0d48d78b0c76840dd8703d,TG01,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,8,3,Clear/Sunny
103121690078,22647550090e4c44bcf7e5cd56363735,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.48,,,9,3,Clear/Sunny
103121690104,38c01106b4694bff82d5a4d59addb6e0,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.72,,,8,3,Clear/Sunny
103121690131,6c64ae20b2994337872ef9d657d8c469,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,,,,,,
103121690158,6b9302fd9d394260a58bc65e07024add,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,1,acre,,.91,,,9,3,Mostly Cloudy / Considerable Cloudiness
103121690238,705cd6744a3642049910a0be0ca0e582,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.83,,,9,4,Clear/Sunny
103121690238,705cd6744a3642049910a0be0ca0e582,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
103121690264,806626ebe2f0425195b776fb65dd8197,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
103121690291,5e472bd78d4540d1bc4dabec714a747e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.19,,,9,3,Clear/Sunny
103121690318,15f8326f93b64db6a93211834e830ded,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.33,,,11,5,Clear/Sunny
103121690344,35627f466dad4ae8844db83476f53e0f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,2,acre,,2.85,,,11,3,Mostly Cloudy / Considerable Cloudiness
103121690371,9796609ff4df442eaba37e97075ade86,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.63,,,11,3,Mostly Clear / Mostly Sunny
103121690424,8699ec0c7930415982468225d2a81a62,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.29,,,10,3,Mostly Clear / Mostly Sunny
103201700023,200abe65cf81492996fb536cdba870de,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.28,,,9,3,Clear/Sunny
103201700045,922e3d8ad8584509943cdf1e7369d496,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,,,,,,,10,3,Clear/Sunny
103201700057,5df913186e364fe2aae62230c04193c9,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.2,,,9,3,Clear/Sunny
103201700068,84be51f327394a3a8e5a06374264eba1,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
103201700079,9977f1d5d6f7420da34b676ad1f9bf0f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,9,3,Clear/Sunny
103201700079,9977f1d5d6f7420da34b676ad1f9bf0f,TG01,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,9,3,Clear/Sunny
103201700091,ccc14267fbd84558ad61e43aff5b5a22,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.16,,,9,3,Clear/Sunny
103201700091,ccc14267fbd84558ad61e43aff5b5a22,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,,,,,,,10,3,Clear/Sunny
103201700091,ccc14267fbd84558ad61e43aff5b5a22,TG02,T04,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,,,,,,,10,3,Clear/Sunny
103201700091,ccc14267fbd84558ad61e43aff5b5a22,TG02,T05,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,,,,,,,10,3,Clear/Sunny
103201700091,ccc14267fbd84558ad61e43aff5b5a22,TG02,T03,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,,,,,,,10,3,Clear/Sunny
103201700102,48d11b47d14a4d2a855f5fec1c8e8cd8,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.22,,,10,3,Clear/Sunny
103201700102,48d11b47d14a4d2a855f5fec1c8e8cd8,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,1,acre,,.27,,,11,4,Clear/Sunny
103201700102,48d11b47d14a4d2a855f5fec1c8e8cd8,TG03,T03,yes,TREE/PERMANENT CROP GARDENS,.,.,TG03,,,,,,,10,3,Clear/Sunny
103201700102,48d11b47d14a4d2a855f5fec1c8e8cd8,TG04,T04,yes,TREE/PERMANENT CROP GARDENS,.,.,TG04,,,,,,,10,3,Clear/Sunny
103201700125,6457358785ad492ebd908d92900b4b1d,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,50,SQUARE METERS,,.07,,,11,3,Clear/Sunny
103201700125,6457358785ad492ebd908d92900b4b1d,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.2,,,10,3,Clear/Sunny
103201700125,6457358785ad492ebd908d92900b4b1d,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,,,,,,,10,3,Clear/Sunny
103201700147,dbdc0dc4e57143c78604a445556246d0,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.79,,,10,3,Clear/Sunny
103201700170,06cd9a308c6d4a309d1f2ee191d511e8,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.71,,,12,3,Clear/Sunny
103201700170,06cd9a308c6d4a309d1f2ee191d511e8,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.25,acre,,.07,,,10,3,Clear/Sunny
103201700193,6bf41810b584418c9e9f51c0b46c6282,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.6,,,9,3,Clear/Sunny
103201700193,6bf41810b584418c9e9f51c0b46c6282,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,1,acre,,.6,,,10,3,Clear/Sunny
103201700204,a5ae70e5fa064337815355c972f70c3f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,10,3,Clear/Sunny
103201700215,70fe04e5230445c9b8ae5fcadb9b3074,RG03,T01,yes,RAINY SEASON GARDENS,RG03,.,.,.5,acre,,.48,,,10,3,Clear/Sunny
103201700215,70fe04e5230445c9b8ae5fcadb9b3074,RG03,T03,yes,RAINY SEASON GARDENS,RG03,.,.,.25,acre,,.22,,,11,3,Clear/Sunny
103201700215,70fe04e5230445c9b8ae5fcadb9b3074,RG03,T02,yes,RAINY SEASON GARDENS,RG03,.,.,,,,,,,10,4,Clear/Sunny
103201700238,73d02f4a23d34de28065e22458c29c92,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.12,,,11,3,Clear/Sunny
103201710035,7d31ecded79b45c7ad3d3ead297e3104,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.76,,,10,3,Rainy
103201710053,09bbed5e16384c73847059622562db88,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.34,,,9,3,Rainy
103201710070,9ef43df2d11d46e3a460c430aff84126,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
103201710123,f2ae3d1642d643e5ae3bb5e1f6dd1eeb,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.87,,,9,5,Rainy
103201710247,34ed522da3bb45b095882dce61cab715,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,11,5,Clear/Sunny
104011720026,952334b9adfc468897d0444c68287ea1,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,9,3,Partly Cloudy / Partly Sunny
104011750062,46ef4668e64a4d90b247b86977392f88,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.25,,,10,3,Mostly Clear / Mostly Sunny
104011760012,969b11d3119547e7909be897444a9518,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.42,,,11,3,Mostly Clear / Mostly Sunny
104011760014,280b4cee59e6491f9f842781985f87e6,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.91,,,10,3,Mostly Cloudy / Considerable Cloudiness
104011760031,eff90a0736704e3a9261a3da76afb8a7,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.58,,,9,3,Mostly Cloudy / Considerable Cloudiness
104011760074,842f1768a4e2400d98e460b0d5d2b93f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.5600000000000001,,,9,3,Clear/Sunny
104011780237,e5c2e72d213d41c9b486fa05aadbbd0d,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,,,10,4,Clear/Sunny
104021810008,1e0aebd7b0334d81963cceb98abc2b64,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.46,,,9,3,Partly Cloudy / Partly Sunny
104021810008,1e0aebd7b0334d81963cceb98abc2b64,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.5,acre,,.27,,,11,3,Clear/Sunny
104021810017,69fe1296e62643ae831589db3e368cee,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.9,,,11,3,Clear/Sunny
104021810017,69fe1296e62643ae831589db3e368cee,RG02,T02,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.28,,,10,3,Clear/Sunny
104021810025,345271d5f42d4bb68cbefd4bc5fe165a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.3,,,10,3,Partly Cloudy / Partly Sunny
104021810025,345271d5f42d4bb68cbefd4bc5fe165a,RG02,T02,yes,RAINY SEASON GARDENS,RG02,.,.,.25,acre,,.26,,,10,3,Partly Cloudy / Partly Sunny
104021810025,345271d5f42d4bb68cbefd4bc5fe165a,TG03,T04,yes,TREE/PERMANENT CROP GARDENS,.,.,TG03,.25,acre,,.07,,,10,3,Partly Cloudy / Partly Sunny
104021810025,345271d5f42d4bb68cbefd4bc5fe165a,TG03,T03,yes,TREE/PERMANENT CROP GARDENS,.,.,TG03,.25,acre,,.16,,,10,3,Partly Cloudy / Partly Sunny
104021810034,51d6adec32b04948af8fdfc2d7cd5ce9,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.7,acre,,.9,,,8,4,Partly Cloudy / Partly Sunny
104021810034,51d6adec32b04948af8fdfc2d7cd5ce9,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.3,acre,,.35,,,8,3,Partly Cloudy / Partly Sunny
104021810042,3ac5a8e86df9427f905e18c85060093b,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.3,,,11,4,Mostly Clear / Mostly Sunny
104021810042,3ac5a8e86df9427f905e18c85060093b,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.3,acre,,.23,,,10,3,Mostly Clear / Mostly Sunny
104021810042,3ac5a8e86df9427f905e18c85060093b,TG03,T03,yes,TREE/PERMANENT CROP GARDENS,.,.,TG03,.2,acre,,.1,,,11,4,Mostly Clear / Mostly Sunny
104021810050,2b21581cb9bd43f6b29127de89fe6edd,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.4,,,8,3,Clear/Sunny
104021810050,2b21581cb9bd43f6b29127de89fe6edd,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.2,acre,,.3,,,8,3,Clear/Sunny
104021810050,2b21581cb9bd43f6b29127de89fe6edd,TG03,T03,yes,TREE/PERMANENT CROP GARDENS,.,.,TG03,.2,acre,,.23,,,9,3,Clear/Sunny
104021810058,314416f5a8be4d039b367d297668a550,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.2,acre,,.1,,,10,3,Mostly Clear / Mostly Sunny
104021810058,314416f5a8be4d039b367d297668a550,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.25,acre,,.21,,,10,3,Mostly Clear / Mostly Sunny
