case_id,hhid,ag_l0c,ag_l0c_oth,ag_l01a,ag_l01b,ag_l01b_oth,ag_l02,ag_l03,ag_l04,ag_l06a,ag_l06b,ag_l07a,ag_l07b,ag_l07b_oth,ag_l08,ag_l08_oth,ag_l09,ag_l10,ag_l11,ag_l12,ag_l13,ag_l14a,ag_l14b,ag_l37,ag_l38a,ag_l38b,ag_l38b_oth,ag_l39a,ag_l39b,ag_l40,ag_l41,ag_l42a,ag_l42b,ag_l42b_oth,ag_l43,ag_l44a,ag_l44b,ag_l44b_oth
206073970061,be2deb7906c547a68a9e802183bda4de,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,1,10 KG BAG,,On Foot,,0,5750,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206083980013,171199f8e2db41059e33d89c69f43d5a,Organic Fertilizer,,1,OX CART,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,1,OX CART,
206093990082,a93d7f2016ac47238ae5d1d5750fde44,Organic Fertilizer,,2,bucket,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,2,bucket,
206093990181,95a3c33067f24d5ca8f687a36cdcc676,23:21:0+4S/CHITOWE,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,yes,1,5 KG BAG,,,,,
206093990181,95a3c33067f24d5ca8f687a36cdcc676,urea,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,yes,1,5 KG BAG,,,,,
206093990247,508f9c94f83546559799e6b40e0a8aed,Organic Fertilizer,,3,bucket,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,3,bucket,
206104010022,fd8d67f8b1c546babf13fd68cb26febe,23:21:0+4S/CHITOWE,.,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,3,kilogram,,Own Bicycle or Oxcart,,0,1050,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206104010022,fd8d67f8b1c546babf13fd68cb26febe,urea,.,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,3,kilogram,,Own Bicycle or Oxcart,,0,1050,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206104010044,5f894c2f6fd840679e743d6852fb4ba7,Organic Fertilizer,,3,OX CART,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,3,OX CART,
206104010044,5f894c2f6fd840679e743d6852fb4ba7,23:21:0+4S/CHITOWE,.,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,1,kilogram,,On Foot,,0,300,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206104010044,5f894c2f6fd840679e743d6852fb4ba7,urea,.,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,kilogram,,On Foot,,0,600,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206104010156,57f7f1ca630e4ce8860651d403f4e232,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
206104010201,8eee0e0016f74f92857bf7363b1f34e8,Organic Fertilizer,,9,bucket,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,9,bucket,
206104010201,8eee0e0016f74f92857bf7363b1f34e8,23:21:0+4S/CHITOWE,.,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,yes,2,kilogram,,,,,
206104010201,8eee0e0016f74f92857bf7363b1f34e8,can,.,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,4,kilogram,,Bicycle Taxi,,1000,1600,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206104010201,8eee0e0016f74f92857bf7363b1f34e8,urea,.,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,4,kilogram,,Bicycle Taxi,,500,1600,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206104010201,8eee0e0016f74f92857bf7363b1f34e8,insecticide,,1,liter,,"YES, THE FIGURES MATCHED",no,yes,3,,1,liter,,Bicycle Taxi,,500,1200,"Paid in full, with own-savings",,,,.,no,0,,,3,,0,no,0,,,,,,
206104010224,cc424e88f4324750b8112c71947261b8,23:21:0+4S/CHITOWE,.,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,yes,10,kilogram,,,,,
206104010224,cc424e88f4324750b8112c71947261b8,urea,.,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,yes,10,kilogram,,,,,
206104010313,1953222ba1714c4c91343731c4700c06,urea,.,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,10,kilogram,,Own Bicycle or Oxcart,,0,0,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206104010380,4e8ef3647dbf43f686f028b0a3eae9fb,Organic Fertilizer,,10,bucket,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,10,bucket,
206104010380,4e8ef3647dbf43f686f028b0a3eae9fb,23:21:0+4S/CHITOWE,.,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,,,,
206104010380,4e8ef3647dbf43f686f028b0a3eae9fb,urea,.,1,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,,,,
206104010402,93ceb680b5054af3b453bc2163f27d79,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
206124030251,9d2a188d4fb244ec898c885d23269bcd,23:21:0+4S/CHITOWE,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,On Foot,,0,2400,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206124030251,9d2a188d4fb244ec898c885d23269bcd,can,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,On Foot,,0,2400,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206124030251,9d2a188d4fb244ec898c885d23269bcd,insecticide,,10,liter,,"YES, THE FIGURES MATCHED",no,yes,3,,10,liter,,On Foot,,0,900,"Paid in full, with own-savings",,,,.,no,0,,,3.0,,0,no,0,,,,,,
206124030377,1ef958bcd5d9490da5f862d73af12b19,Organic Fertilizer,,500,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,500,kilogram,
206124030377,1ef958bcd5d9490da5f862d73af12b19,23:21:0+4S/CHITOWE,,9,kilogram,,"YES, THE FIGURES MATCHED",no,yes,8,,9,kilogram,,On Foot,,0,4500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206124030377,1ef958bcd5d9490da5f862d73af12b19,can,,9,kilogram,,"YES, THE FIGURES MATCHED",no,yes,8,,9,kilogram,,On Foot,,0,4500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206124030377,1ef958bcd5d9490da5f862d73af12b19,insecticide,,60,liter,,"YES, THE FIGURES MATCHED",no,yes,8,,60,liter,,On Foot,,0,2200,"Paid in full, with own-savings",,,,.,no,0,,,8.0,,0,no,0,,,,,,
206124030426,2100bfaab9924dd48bc133ef70a12459,insecticide,,50,milliliter,,"YES, THE FIGURES MATCHED",no,yes,6,,50,milliliter,,On Foot,,0,400,"Paid in full, with own-savings",,,,.,no,0,,,1.0,,0,no,0,,,,,,
206124030451,1c2ea1e171794a3d8c2c723f5228241e,Organic Fertilizer,,2,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,2,50 KG BAG,
206124030526,b38d35cd11cf425082aa9b6ed7ec7eff,Organic Fertilizer,,80,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,80,kilogram,
206124030526,b38d35cd11cf425082aa9b6ed7ec7eff,urea,,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,4,kilogram,,On Foot,,0,1260,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
206124030526,b38d35cd11cf425082aa9b6ed7ec7eff,herbicide,,15,liter,,"YES, THE FIGURES MATCHED",no,yes,5,,350,gram,,On Foot,,0,600,"Paid in full, with own-savings",,,,.,yes,1,liter,,2.0,,0,no,0,,,,,,
206144050064,70e3347b9cd848cda684b10b9a5fe6d8,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
206144060166,dd6ce0237faf405998034db62c50884d,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
206144060187,3e9185cd1527440baf086e3b42506322,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
206144060208,8c4021ed4f1b4aaebef0f5ac465c8f22,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,8,,10,kilogram,,Own Bicycle or Oxcart,,0,5000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
206144060208,8c4021ed4f1b4aaebef0f5ac465c8f22,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,8,,10,kilogram,,Own Bicycle or Oxcart,,0,5000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
206154070010,edfeaed461d34050b16b46d2f58721bb,Organic Fertilizer,,1,OX CART,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,yes,1,OX CART,,1,,0,no,,,,no,,,
206154070071,3416e6c389f9475e920cf54b2b656e77,Organic Fertilizer,,1,bucket,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,yes,1,bucket,,1,,0,no,,,,no,,,
206154070104,c22757f660bb4c3399f1c464f9f18069,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
206154070136,59a1158a00e34ecdb7004bdb93c9b1f8,Organic Fertilizer,,2,OX CART,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,yes,2,OX CART,,no,,,
206154070185,fdf43060cab146cb8533e12f9c7bed74,Organic Fertilizer,,2,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,2,50 KG BAG,
206154070195,e071193494f9402b9bf62088b06a4dc7,Organic Fertilizer,,3,OX CART,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,3,OX CART,
206154070214,27522924860a4e2385b634b084b4412b,Organic Fertilizer,,2,OX CART,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,2,OX CART,
206154070214,27522924860a4e2385b634b084b4412b,OTHER PESTICIDE/ HERBICIDE(SPECIFY),DIMATHETE,2,liter,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,yes,2,liter,,4.0,,0,no,0,,,,,,
206154080032,11c70dd1e24745528cfc7ff97f305b81,Organic Fertilizer,,2,OX CART,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,2,OX CART,
206154080032,11c70dd1e24745528cfc7ff97f305b81,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,5000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
206154090266,4e3e1663793b4efbb32fc182711a3299,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207014110013,4a0e3985affd4b9ba1d2a45689f64296,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207014110041,32a7b2da797a47989a97487d43e30cc4,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207014110127,e1ede88e6fad4f9eafaf9edd4cba37ed,Organic Fertilizer,,200,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,200,kilogram,
207014110127,e1ede88e6fad4f9eafaf9edd4cba37ed,urea,,20,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,20,kilogram,,Other (Specify),TAXI,600,9500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
207024130056,1c23984449dc496b93d6e8c756b9c745,Organic Fertilizer,,2,OX CART,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,2,OX CART,
207024130056,1c23984449dc496b93d6e8c756b9c745,23:21:0+4S/CHITOWE,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,25,kilogram,,Own Bicycle or Oxcart,,0,9000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
207024130056,1c23984449dc496b93d6e8c756b9c745,urea,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,25,kilogram,,Own Bicycle or Oxcart,,0,9000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
207024130116,237c35def50442e985af7d1fd2691a6d,23:21:0+4S/CHITOWE,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,5,kilogram,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
207024130116,237c35def50442e985af7d1fd2691a6d,urea,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,5,kilogram,,Own Bicycle or Oxcart,,0,2000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
207024130257,e85e5525aacb420ea12a4e94bcac2508,urea,,12,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,.,,,yes,12,kilogram,,,,,
207024140274,d81c27082be94ac78c80c792ee2fe08f,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207024140448,97a46aa2ad68407c93cea121b95fc1d4,Organic Fertilizer,,2,OX CART,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,2,OX CART,
207024140448,97a46aa2ad68407c93cea121b95fc1d4,23:21:0+4S/CHITOWE,,20,kilogram,,"NO, THE ENTRIES IN MODULE K, AND QUESTION 1 OF MODULE L WERE ADJUSTED",no,yes,5,,20,kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207024140448,97a46aa2ad68407c93cea121b95fc1d4,urea,,20,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,20,kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207024160038,811ff4fb1ae049398274ca7fda88f272,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207024160327,c873a424d2a04990a634aeb255e892e2,Organic Fertilizer,,40,OX CART,,"YES, THE FIGURES MATCHED",no,yes,3,,40,kilogram,,Own Bicycle or Oxcart,,0,13000,"Paid in full, with own-savings",,,,.,,,,,.,,,,,,,yes,20,OX CART,
207024160327,c873a424d2a04990a634aeb255e892e2,urea,,40,OX CART,,"YES, THE FIGURES MATCHED",no,yes,3,,40,kilogram,,Own Bicycle or Oxcart,,0,13000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207024160365,c99f336c98e447f2b9c8ddd1f8ee6d6c,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,10,kilogram,,On Foot,,0,3000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207024170101,15965d2411f94df7a911308376185d79,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207024170192,fc2bb1e4870a46deb2b9a7f4d3222bf6,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,Own Bicycle or Oxcart,,0,3500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
207024170192,fc2bb1e4870a46deb2b9a7f4d3222bf6,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,Own Bicycle or Oxcart,,0,3500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
207024170253,f09865ca86824e53bf16054117b98f4a,Organic Fertilizer,,2,bucket,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,2,bucket,
207024170253,f09865ca86824e53bf16054117b98f4a,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,.,,,yes,10,kilogram,,,,,
207024170253,f09865ca86824e53bf16054117b98f4a,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,.,,,yes,10,kilogram,,,,,
207034180018,e723e1167dda4e9cb75211828f5aaf07,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,10,kilogram,,On Foot,,0,2400,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207034180018,e723e1167dda4e9cb75211828f5aaf07,urea,,12,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,12,kilogram,,On Foot,,0,2300,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207034180109,49c79e918eb4465ab54a8d49b8ab6b70,Organic Fertilizer,,1,bucket,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,1,bucket,
207034180109,49c79e918eb4465ab54a8d49b8ab6b70,23:21:0+4S/CHITOWE,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,kilogram,,On Foot,,0,1200,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207034180109,49c79e918eb4465ab54a8d49b8ab6b70,urea,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,kilogram,,On Foot,,0,900,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207034180163,3760f6082ad048a3881ddf20f3bc12c1,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207034180272,1286c3ae20694d90a04d8ce69e2c5485,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207034210201,c20b5e0cd8ab4d90adf29b7b98a3f815,23:21:0+4S/CHITOWE,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,kilogram,,Own Bicycle or Oxcart,,0,3500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
207034210201,c20b5e0cd8ab4d90adf29b7b98a3f815,urea,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,kilogram,,Own Bicycle or Oxcart,,0,1750,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
207034220018,97e60635751b4e4190306c452eeac776,Organic Fertilizer,,1,OX CART,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,no,,,
207034220018,97e60635751b4e4190306c452eeac776,23:21:0+4S/CHITOWE,,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,3,kilogram,,On Foot,,0,900,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207034220027,fb25ca6c164a47c990344b6e8a712fe5,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207034220046,3b519f33b4174275a0cb64fee8da38ad,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207034220055,c49d3080b6ce4985aedd32deacdc5f93,Organic Fertilizer,,10,wheelbarrow,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,10,wheelbarrow,
207034220055,c49d3080b6ce4985aedd32deacdc5f93,23:21:0+4S/CHITOWE,,20,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,20,kilogram,,Own Bicycle or Oxcart,,0,11000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207034220055,c49d3080b6ce4985aedd32deacdc5f93,can,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,10,kilogram,,Own Bicycle or Oxcart,,0,5200,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207034220055,c49d3080b6ce4985aedd32deacdc5f93,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,10,kilogram,,Own Bicycle or Oxcart,,0,5200,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207034220055,c49d3080b6ce4985aedd32deacdc5f93,insecticide,,40,milliliter,,"YES, THE FIGURES MATCHED",no,yes,3,,40,milliliter,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,.,no,0,,,3.0,,0,no,0,,,,,,
207034220055,c49d3080b6ce4985aedd32deacdc5f93,herbicide,,10,milliliter,,"YES, THE FIGURES MATCHED",no,yes,3,,10,milliliter,,Own Bicycle or Oxcart,,0,1200,"Paid in full, with own-savings",,,,.,no,0,,,3.0,,0,no,0,,,,,,
207034220055,c49d3080b6ce4985aedd32deacdc5f93,fumigant,,20,milliliter,,"YES, THE FIGURES MATCHED",no,yes,2,,20,milliliter,,Own Bicycle or Oxcart,,0,2000,"Paid in full, with own-savings",,,,.,no,0,,,3.0,,0,no,0,,,,,,
207034220064,89af08378d3a46b2902bdd8d8d8228b3,Organic Fertilizer,,5,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,5,50 KG BAG,
207034220064,89af08378d3a46b2902bdd8d8d8228b3,23:21:0+4S/CHITOWE,,25,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,yes,25,kilogram,,,,,
207034220064,89af08378d3a46b2902bdd8d8d8228b3,urea,,25,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,yes,25,kilogram,,,,,
207034220083,e2283e2a924348b89bdf84180934d19d,23:21:0+4S/CHITOWE,,5,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207034220083,e2283e2a924348b89bdf84180934d19d,urea,,5,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207034220156,074ce2055c0142908edf1fcb26209e9e,Organic Fertilizer,,1,OX CART,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,1,OX CART,
207034220156,074ce2055c0142908edf1fcb26209e9e,23:21:0+4S/CHITOWE,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,25,kilogram,,Own Bicycle or Oxcart,,300,11000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207034220156,074ce2055c0142908edf1fcb26209e9e,urea,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,25,kilogram,,Bicycle Taxi,,300,11000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207034220165,ba23e57e6009440291a89bfc39916608,Organic Fertilizer,,2,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,2,50 KG BAG,
207034220165,ba23e57e6009440291a89bfc39916608,urea,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,25,kilogram,,Own Bicycle or Oxcart,,0,5400,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207034220174,66ddddad2607410a922bcc3946aa70a9,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207044230054,3ab7d869132a44a2af2a868943c67c85,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207044230112,5fe38d7eb3c747cdba0dc8dc224509db,23:21:0+4S/CHITOWE,,20,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,20,kilogram,,Own Bicycle or Oxcart,,0,7500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
207044230112,5fe38d7eb3c747cdba0dc8dc224509db,urea,,20,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,20,kilogram,,Own Bicycle or Oxcart,,0,6850,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
207044230433,393f32dc4cbb44629e63ca2f0803625c,Organic Fertilizer,,250,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,250,gram,
207044240190,a01a9ddd641d41609952723098697289,Organic Fertilizer,,4,wheelbarrow,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,4,wheelbarrow,
207044240190,a01a9ddd641d41609952723098697289,23:21:0+4S/CHITOWE,.,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,25,kilogram,,Own Bicycle or Oxcart,,0,9000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207044240190,a01a9ddd641d41609952723098697289,urea,.,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,25,kilogram,,Own Bicycle or Oxcart,,0,9000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207044240275,b32c88733681483d9d91899ca97dd66f,23:21:0+4S/CHITOWE,.,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,50,kilogram,,Own Bicycle or Oxcart,,0,9000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207044240275,b32c88733681483d9d91899ca97dd66f,can,.,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,50,kilogram,,Own Bicycle or Oxcart,,0,9000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207044240358,afa71e3aa75547e4942e181d4f332d9f,Organic Fertilizer,,2,OX CART,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,2,OX CART,
207044250060,9a67bc9d99714acdb7e1fe3491d6df3d,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207044260106,276b8a5394e94ee1b30e5b1738b69c16,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207044260137,b402ab297b63446dadeff185a72b5909,urea,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,7,,25,kilogram,,Own Bicycle or Oxcart,,0,9500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
207044260152,fda0f21d9b484ff6b86f18e3f5060a69,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
207044260317,5f4b71de19e64baa8394a1cf31915411,Organic Fertilizer,,10,bucket,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,10,bucket,
207044260317,5f4b71de19e64baa8394a1cf31915411,23:21:0+4S/CHITOWE,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,2,kilogram,,On Foot,,0,300,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
