ea_id,com_cg35a,com_cg35b,com_cg35c,com_cg35c_oth,com_cg36,com_cg37
20606394,A,Crop failure,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
20606394,B,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20606394,D,Luck of School Materials,LOSS OF KEY SOCIAL SERVICE(S),,2013,ALMOST ALL
20606394,,Events that made people better off,,,,
20606394,B,Road mantainance,,,,
20606394,D,,,,,
20606394,C,,,,,
20606395,C,,,,,
20606395,,Events that made people better off,,,,
20606395,B,expensive agriculture lnputs and other items,LOSS OF KEY SOCIAL SERVICE(S),,2016,ALMOST ALL
20606395,D,,,,,
20606395,B,,,,,
20606395,C,poverty,LOSS OF KEY SOCIAL SERVICE(S),,2016,ALMOST ALL
20606395,A,drought,drought,,2015,ALMOST ALL
20606395,A,tarmak,,,,
20606395,,Events that made people worse off,,,,
20606395,D,,,,,
20607396,D,,,,,
20607396,A,Bridge Construction,,,,
20607396,A,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20607396,B,Climate change,OTHER BAD (SPECIFY),,2015,ALMOST ALL
20607396,,Events that made people worse off,,,,
20607396,,Events that made people better off,,,,
20607396,B,,,,,
20607396,D,,,,,
20607396,C,Human Diseases,HUMAN EPIDEMIC DISEASE,,2014,3/4
20607396,C,,,,,
20607397,B,financial groups,,,,
20607397,C,,,,,
20607397,,Events that made people better off,,,,
20607397,,Events that made people worse off,,,,
20607397,D,,,,,
20607397,B,drought,drought,,2015,ALMOST ALL
20607397,A,price fluctuations,SHARP CHANGE IN PRICES,,2014,ALMOST ALL
20607397,C,,,,,
20607397,D,,,,,
20607397,A,New school near  by,,,,
20608398,B,price fluctuation,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20608398,D,,,,,
20608398,A,Crop failure,drought,,2013,ALMOST ALL
20608398,C,,,,,
20608398,,Events that made people better off,,,,
20608398,C,diseases epidemics,HUMAN EPIDEMIC DISEASE,,2016,3/4
20608398,A,new road,,,,
20608398,D,,,,,
20608398,,Events that made people worse off,,,,
20608398,B,,,,,
20609399,,Events that made people better off,,,,
20609399,B,drought,drought,,2014,ALMOST ALL
20609399,D,,,,,
20609399,A,price fluctuations,SHARP CHANGE IN PRICES,,2014,ALMOST ALL
20609399,B,near by school,,,,
20609399,C,,,,,
20609399,,Events that made people worse off,,,,
20609399,C,lack of good markets for farm produce,OTHER GOOD (SPECIFY),NO MARKET,2015,ALMOST ALL
20609399,D,,,,,
20609399,A,access to clean water,,,,
20610400,B,New boreholes,,,,
20610400,,Events that made people better off,,,,
20610400,D,,,,,
20610400,C,DISEASES EPIDEMICS,HUMAN EPIDEMIC DISEASE,,2015,3/4
20610400,C,Livestock distribution,,,,
20610400,D,,,,,
20610400,,Events that made people worse off,,,,
20610400,A,Crop failure,drought,,2015,ALMOST ALL
20610400,A,New employment,,,,
20610400,B,Livestock diseases,LIVESTOCK DISEASE,,2015,1/2
20610401,A,Erratic rainfall,OTHER BAD (SPECIFY),,2014,ALMOST ALL
20610401,,Events that made people worse off,,,,
20610401,D,,,,,
20610401,D,,,,,
20610401,C,lack of medical facilitkies,LOSS OF KEY SOCIAL SERVICE(S),,2014,ALMOST ALL
20610401,,Events that made people better off,,,,
20610401,B,Price fluctuations,SHARP CHANGE IN PRICES,,2014,ALMOST ALL
20610401,C,,,,,
20610401,A,coupon fertilizer,,,,
20610401,B,,,,,
20611402,C,,,,,
20611402,C,water shortage,OTHER BAD (SPECIFY),,2016,ALMOST ALL
20611402,A,new road,,,,
20611402,B,crop failure,SHARP CHANGE IN PRICES,,2015,1/4
20611402,D,price fluctuation,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
20611402,,Events that made people better off,,,,
20611402,B,,,,,
20611402,A,strong winds,OTHER GOOD (SPECIFY),STRONG WINDS,2015,1/4
20611402,D,,,,,
20611402,,Events that made people worse off,,,,
20612403,,Events that made people worse off,,,,
20612403,D,,,,,
20612403,,Events that made people better off,,,,
20612403,B,,,,,
20612403,C,,,,,
20612403,B,PRICE CHANGES,SHARP CHANGE IN PRICES,,2015,1/2
20612403,D,,,,,
20612403,A,Agricultural extension services,,,,
20612403,A,DROUGHT,drought,,2015,3/4
20612403,C,LACK OF FARM INPUTS,OTHER BAD (SPECIFY),,2015,1/4
20613404,C,,,,,
20613404,B,Price fluctuation,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20613404,,Events that made people worse off,,,,
20613404,D,,,,,
20613404,C,Livestock diseases,LIVESTOCK DISEASE,,2016,3/4
20613404,A,money distribution  oxfarm,,,,
20613404,B,new employment,,,,
20613404,,Events that made people better off,,,,
20613404,A,Crop failure,drought,,2015,ALMOST ALL
20613404,D,,,,,
20614405,B,Drought,drought,,2015,3/4
20614405,D,Theft of livestock,LIVESTOCK DISEASE,,2015,3/4
20614405,,Events that made people better off,,,,
20614405,D,,,,,
20614405,B,,,,,
20614405,A,Expensive agriculture lnputs,CROP DISEASE/PESTS,,2015,3/4
20614405,A,new school,,,,
20614405,,Events that made people worse off,,,,
20614405,C,,,,,
20614405,C,not enough land to cultivate,MASSIVE JOB LAY-OFFS,,2015,3/4
20614406,B,,,,,
20614406,B,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20614406,C,,,,,
20614406,C,,,,,
20614406,D,,,,,
20614406,,Events that made people better off,,,,
20614406,D,,,,,
20614406,A,Road mantainance,,,,
20614406,,Events that made people worse off,,,,
20614406,A,Crop Failure,OTHER BAD (SPECIFY),,2015,ALMOST ALL
20615407,D,,,,,
20615407,,Events that made people better off,,,,
20615407,B,price fractuations,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
20615407,A,lack of clean water,OTHER GOOD (SPECIFY),INSUFFICIENT WATER,2015,ALMOST ALL
20615407,A,near by health services,,,,
20615407,D,,,,,
20615407,C,drought,drought,,2014,ALMOST ALL
20615407,C,,,,,
20615407,B,near  by school,,,,
20615407,,Events that made people worse off,,,,
20615408,C,POOR MARKETING,SHARP CHANGE IN PRICES,,2016,3/4
20615408,D,,,,,
20615408,,Events that made people better off,,,,
20615408,A,LACK OF FARM INPUTS,SHARP CHANGE IN PRICES,,2015,3/4
20615408,,Events that made people worse off,,,,
20615408,C,,,,,
20615408,B,,,,,
20615408,D,,,,,
20615408,B,DROUGHT,drought,,2015,3/4
20615408,A,MASAF PROJECT,,,,
20615409,B,expensive agriculture lnputs,OTHER GOOD (SPECIFY),HIGH PRICE OF AGRIC INPUTS,2015,3/4
20615409,B,,,,,
20615409,,Events that made people worse off,,,,
20615409,C,,,,,
20615409,A,ltroduction of legumes,,,,
20615409,A,drought,drought,,2015,3/4
20615409,D,,,,,
20615409,D,,,,,
20615409,C,,,,,
20615409,,Events that made people better off,,,,
20615410,A,Rental houses opportunities due to introduction of new pvt school,,,,
20615410,D,Crop failure,LOSS OF KEY SOCIAL SERVICE(S),,2015,3/4
20615410,A,Price Fluctuations,SHARP CHANGE IN PRICES,,2014,ALMOST ALL
20615410,,Events that made people better off,,,,
20615410,,Events that made people worse off,,,,
20615410,B,Climate change,OTHER GOOD (SPECIFY),CROP FAILURE,2015,ALMOST ALL
20615410,D,,,,,
20615410,B,,,,,
20615410,C,,,,,
20615410,C,Luck of Marketing Centers to sell crops,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20701411,C,,,,,
20701411,A,Construction of Elephant pumps,,,,
20701411,C,,,,,
20701411,A,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20701411,D,,,,,
20701411,,Events that made people worse off,,,,
20701411,,Events that made people better off,,,,
20701411,D,,,,,
20701411,B,Construction of Headmaster' house,,,,
20701411,B,"""Crop failure """,OTHER BAD (SPECIFY),,2015,ALMOST ALL
20701412,,Events that made people worse off,,,,
20701412,A,ALIANCE,OTHER GOOD (SPECIFY),IMPROVESEEDPROPERGATION,2013,1/4
20701412,D,,,,,
20701412,B,CLINTON,OTHER GOOD (SPECIFY),PRICES FLUCTUATION OF COMMODITIES,2014,1/2
20701412,D,,,,,
20701412,C,,,,,
20701412,A,Soya traders,,,,
20701412,,Events that made people better off,,,,
20701412,C,,,,,
20701412,B,,,,,
20702413,A,Road mantainance,,,,
20702413,B,Price Fluctuations,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
20702413,A,Crop Failure,CROP DISEASE/PESTS,,2015,1/2
20702413,D,,,,,
20702413,B,Borehole Construction,,,,
20702413,C,Luck of Marketing,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
20702413,D,School Mantainance,,,,
20702413,,Events that made people worse off,,,,
20702413,C,Health Councilling,,,,
20702413,,Events that made people better off,,,,
20702414,B,,,,,
20702414,D,,,,,
20702414,,Events that made people worse off,,,,
20702414,A,education,,,,
20702414,,Events that made people better off,,,,
20702414,B,low prices of agricultural products,MASSIVE JOB LAY-OFFS,,2016,ALMOST ALL
20702414,D,,,,,
20702414,A,drought,drought,,2016,ALMOST ALL
20702414,C,,,,,
20702414,C,,,,,
20702415,D,,,,,
20702415,,Events that made people worse off,,,,
20702415,B,,,,,
20702415,C,Climate change,OTHER BAD (SPECIFY),,2016,ALMOST ALL
20702415,C,,,,,
20702415,A,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20702415,D,,,,,
20702415,B,"""Crop failure """,OTHER BAD (SPECIFY),,2015,ALMOST ALL
20702415,A,,,,,
20702415,,Events that made people better off,,,,
20702416,A,Building of new school,,,,
20702416,C,,,,,
20702416,D,,,,,
20702416,B,,,,,
20702416,A,Shortage of agricultural input,SHARP CHANGE IN PRICES,,2013,ALMOST ALL
20702416,B,Drought,drought,,2014,ALMOST ALL
20702416,,Events that made people worse off,,,,
20702416,D,,,,,
20702416,C,,,,,
20702416,,Events that made people better off,,,,
20702417,D,,,,,
20702417,,Events that made people better off,,,,
20702417,C,Primary School Mantainance,,,,
20702417,B,Crop failure,OTHER BAD (SPECIFY),,2014,ALMOST ALL
20702417,D,,,,,
20702417,C,"""Human Diseases """,HUMAN EPIDEMIC DISEASE,,2015,1/4
20702417,B,Community Day Secondary School Mantainance,,,,
20702417,,Events that made people worse off,,,,
20702417,A,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20702417,A,CBCC Construction,,,,
20703418,B,,,,,
20703418,C,,,,,
20703418,C,,,,,
20703418,D,,,,,
20703418,,Events that made people worse off,,,,
20703418,A,introduction of soya,,,,
20703418,B,political influence of may activities,LOSS OF KEY SOCIAL SERVICE(S),,2014,ALMOST ALL
20703418,D,,,,,
20703418,,Events that made people better off,,,,
20703418,A,expensive agriculture lnputs and other items,LOSS OF KEY SOCIAL SERVICE(S),,2016,ALMOST ALL
20703419,D,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20703419,,Events that made people better off,,,,
20703419,B,Human Diseases,HUMAN EPIDEMIC DISEASE,,2016,1/4
20703419,A,Climate Change,LOSS OF KEY SOCIAL SERVICE(S),,2015,ALMOST ALL
20703419,A,Road mantainance,,,,
20703419,D,Social Cash Transfer,,,,
20703419,C,School Blocks Mantainance,,,,
20703419,B,Borehole Construction,,,,
20703419,C,Crop failure,CROP DISEASE/PESTS,,2015,3/4
20703419,,Events that made people worse off,,,,
20703420,C,,,,,
20703420,A,Introduction of soya,,,,
20703420,C,,,,,
20703420,B,,,,,
20703420,,Events that made people worse off,,,,
20703420,B,Expensive agriculture lnputs,SHARP CHANGE IN PRICES,,2014,3/4
20703420,A,No market for tobacco,MASSIVE JOB LAY-OFFS,,2016,3/4
20703420,D,,,,,
20703420,D,,,,,
20703420,,Events that made people better off,,,,
20703421,B,Road mantainance,,,,
20703421,C,"""CDSS School Mantainance """,,,,
20703421,A,Climate change,OTHER BAD (SPECIFY),,2014,ALMOST ALL
20703421,A,Electricity,,,,
20703421,C,Human Diseases,HUMAN EPIDEMIC DISEASE,,2013,1/4
20703421,D,"""Health Center Mantainance """,,,,
20703421,D,,,,,
20703421,,Events that made people better off,,,,
20703421,B,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20703421,,Events that made people worse off,,,,
20703422,D,,,,,
20703422,B,,,,,
20703422,A,Soya,,,,
20703422,C,,,,,
20703422,C,,,,,
20703422,A,Drought,drought,,2016,ALMOST ALL
20703422,,Events that made people worse off,,,,
20703422,B,expensive agriculture lnputs,OTHER BAD (SPECIFY),,2016,ALMOST ALL
20703422,D,,,,,
20703422,,Events that made people better off,,,,
20704423,C,,,,,
20704423,C,,,,,
20704423,D,,,,,
20704423,D,,,,,
20704423,,Events that made people worse off,,,,
20704423,A,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20704423,A,Construction of the new Road,,,,
20704423,B,,,,,
20704423,B,Climate change,LOSS OF KEY SOCIAL SERVICE(S),,2015,ALMOST ALL
20704423,,Events that made people better off,,,,
20704424,B,LDF,,,,
20704424,,Events that made people better off,,,,
20704424,D,,,,,
20704424,C,,,,,
20704424,,Events that made people worse off,,,,
20704424,A,drought,flood,,2013,ALMOST ALL
20704424,A,World wide concrn,,,,
20704424,C,,,,,
20704424,B,expensive agriculture  lnputs,flood,,2013,ALMOST ALL
20704424,D,,,,,
20704425,,Events that made people worse off,,,,
20704425,,Events that made people better off,,,,
20704425,A,Building of Marternity Wing at Mikundi Health  Center,,,,
20704425,D,,,,,
20704425,A,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20704425,B,Electricity,,,,
20704425,D,,,,,
20704425,C,Construction of School Blocks,,,,
20704425,C,Crop failure,CROP DISEASE/PESTS,,2014,ALMOST ALL
20704425,B,Climate change,OTHER BAD (SPECIFY),,2014,ALMOST ALL
20704426,,Events that made people better off,,,,
20704426,D,,,,,
20704426,C,no market for tobacco,MASSIVE JOB LAY-OFFS,,2016,ALMOST ALL
20704426,A,involvement  of presidential voice,,,,
20704426,A,drought,drought,,2016,ALMOST ALL
20704426,,Events that made people worse off,,,,
20704426,B,,,,,
20704426,B,expensive agriculture lnputs,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20704426,C,,,,,
20704426,D,,,,,
20705427,B,,,,,
20705427,D,,,,,
20705427,A,Crop failure,CROP DISEASE/PESTS,,2014,1/2
20705427,B,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20705427,,Events that made people worse off,,,,
20705427,C,Human Diseases,HUMAN EPIDEMIC DISEASE,,2015,1/2
20705427,D,,,,,
20705427,C,,,,,
20705427,,Events that made people better off,,,,
20705427,A,New School block,,,,
20705428,D,,,,,
20705428,B,drought,flood,,2014,ALMOST ALL
20705428,,Events that made people worse off,,,,
20705428,A,Low prices 0f tobacco,POWEROUTAGE(S),,2013,3/4
20705428,B,,,,,
20705428,C,,,,,
20705428,,Events that made people better off,,,,
20705428,A,Itroduction of new crops legumes,,,,
20705428,D,,,,,
20705428,C,,,,,
20705429,D,"""Irrigation """,,,,
20705429,,Events that made people worse off,,,,
20705429,B,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST NONE
20705429,C,Lost of Jobs,LOSS OF KEY SOCIAL SERVICE(S),,2015,1/2
20705429,A,Crop Failure,SHARP CHANGE IN PRICES,,2015,3/4
20705429,B,School Construction,,,,
20705429,,Events that made people better off,,,,
20705429,A,Hospital Construction,,,,
20705429,D,,,,,
20705429,C,Fish Ponds,,,,
20705430,B,expensive agriculture lnputs and other items,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20705430,C,population density too high,HUMAN EPIDEMIC DISEASE,,2013,ALMOST ALL
20705430,A,no copoun,MASSIVE JOB LAY-OFFS,,2016,ALMOST ALL
20705430,A,iron sheet roofed huuses,,,,
20705430,D,,,,,
20705430,C,,,,,
20705430,,Events that made people worse off,,,,
20705430,,Events that made people better off,,,,
20705430,D,,,,,
20705430,B,,,,,
20705431,,Events that made people worse off,,,,
20705431,B,Climate change,CROP DISEASE/PESTS,,2015,3/4
20705431,B,,,,,
20705431,,Events that made people better off,,,,
20705431,D,,,,,
20705431,D,,,,,
20705431,C,,,,,
20705431,A,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20705431,A,Hospital ware house,,,,
20705431,C,Crop Diseases,CROP DISEASE/PESTS,,2015,1/2
20706432,A,Drought,drought,,2016,ALMOST ALL
20706432,C,,,,,
20706432,C,high population,HUMAN EPIDEMIC DISEASE,,2013,ALMOST ALL
20706432,B,High interest on loans,marep,,2015,3/4
20706432,A,,,,,
20706432,,Events that made people better off,,,,
20706432,B,,,,,
20706432,D,,,,,
20706432,,Events that made people worse off,,,,
20706432,D,,,,,
20706433,D,,,,,
20706433,B,"""Village Clinic (uder 5 clinic """,,,,
20706433,,Events that made people better off,,,,
20706433,A,Primary School Construction,,,,
20706433,B,Climate change,OTHER BAD (SPECIFY),,2015,ALMOST ALL
20706433,A,Price Fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20706433,C,,,,,
20706433,C,,,,,
20706433,,Events that made people worse off,,,,
20706433,D,,,,,
20720434,D,,,,,
20720434,,Events that made people better off,,,,
20720434,B,no enough school blocks,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
20720434,D,,,,,
20720434,C,,,,,
20720434,A,,,,,
20720434,B,,,,,
20720434,,Events that made people worse off,,,,
20720434,A,no input loans,LOSS OF KEY SOCIAL SERVICE(S),,2016,ALMOST ALL
20720434,C,,,,,
20801435,D,,,,,
20801435,A,DROUGHT,drought,,2016,ALMOST ALL
20801435,,Events that made people worse off,,,,
20801435,C,,,,,
20801435,B,Crop's Disease,CROP DISEASE/PESTS,,2016,3/4
20801435,B,New Block School,,,,
20801435,C,Livestock Disease,LIVESTOCK DISEASE,,2016,1/2
20801435,D,,,,,
20801435,A,New Borehole,,,,
20801435,,Events that made people better off,,,,
20801436,,Events that made people worse off,,,,
20801436,A,"""New School Block """,,,,
20801436,B,Build Bridge,,,,
20801436,D,,,,,
20801436,,Events that made people better off,,,,
20801436,D,,,,,
20801436,A,drought,drought,,2013,3/4
20801436,C,high price of things,SHARP CHANGE IN PRICES,,2014,ALMOST ALL
20801436,B,floods,flood,,2014,1/4
20801436,C,,,,,
20801437,B,Price fluctuation,SHARP CHANGE IN PRICES,,2016,3/4
20801437,A,New road,,,,
20801437,A,Crop failure,drought,,2014,3/4
20801437,C,,,,,
20801437,C,,,,,
20801437,,Events that made people better off,,,,
20801437,B,Nursery school,,,,
20801437,,Events that made people worse off,,,,
20801437,D,,,,,
20801437,D,,,,,
20801438,A,New School block,,,,
20801438,B,,,,,
20801438,,Events that made people better off,,,,
20801438,C,,,,,
20801438,B,Crop's Disease,CROP DISEASE/PESTS,,2016,ALMOST ALL
20801438,D,,,,,
20801438,,Events that made people worse off,,,,
20801438,A,Drought,drought,,2015,ALMOST ALL
20801438,D,,,,,
20801438,C,Livestock Disease,LIVESTOCK DISEASE,,2016,ALMOST ALL
20801439,B,HUNGER,drought,,2016,3/4
20801439,A,DROUGHT,drought,,2016,3/4
20801439,A,new employment opportunities,,,,
20801439,,Events that made people worse off,,,,
20801439,C,,,,,
20801439,D,,,,,
20801439,B,,,,,
20801439,,Events that made people better off,,,,
20801439,C,LACK OF PORTABLE WATER,LOSS OF KEY SOCIAL SERVICE(S),,2015,3/4
20801439,D,,,,,
20802440,,Events that made people better off,,,,
20802440,B,masaf,,,,
20802440,,Events that made people worse off,,,,
20802440,C,price fluctuations,SHARP CHANGE IN PRICES,,2014,3/4
20802440,A,Drought,drought,,2015,ALMOST ALL
20802440,D,,,,,
20802440,C,,,,,
20802440,B,human diseases,HUMAN EPIDEMIC DISEASE,,2015,1/2
20802440,D,,,,,
20802440,A,farming,,,,
20802441,C,,,,,
20802441,A,Electricity,,,,
20802441,B,,,,,
20802441,D,,,,,
20802441,,Events that made people better off,,,,
20802441,C,,,,,
20802441,A,Drought,drought,,2014,ALMOST ALL
20802441,,Events that made people worse off,,,,
20802441,B,,,,,
20802441,D,,,,,
20803442,A,drought,drought,,2015,ALMOST ALL
20803442,C,near the school,,,,
20803442,B,near the road,,,,
20803442,A,farming,,,,
20803442,D,,,,,
20803442,C,diseases,HUMAN EPIDEMIC DISEASE,,2015,ALMOST ALL
20803442,D,,,,,
20803442,,Events that made people better off,,,,
20803442,,Events that made people worse off,,,,
20803442,B,price fuctuation,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
20803443,D,,,,,
20803443,B,Crop's Disease,CROP DISEASE/PESTS,,2016,1/2
20803443,C,,,,,
20803443,,Events that made people worse off,,,,
20803443,D,,,,,
20803443,C,"""livestock Disease """,LIVESTOCK DISEASE,,2016,1/4
20803443,A,Drought,drought,,2016,ALMOST ALL
20803443,A,New nursery School,,,,
20803443,B,New School Teacher's House,,,,
20803443,,Events that made people better off,,,,
20803444,C,price fluctuations,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
20803444,A,drought,drought,,2014,ALMOST ALL
20803444,D,,,,,
20803444,B,,,,,
20803444,D,,,,,
20803444,A,farming,,,,
20803444,C,,,,,
20803444,B,crop failures,CROP DISEASE/PESTS,,2015,ALMOST ALL
20803444,,Events that made people worse off,,,,
20803444,,Events that made people better off,,,,
20803445,D,,,,,
20803445,B,New School block,,,,
20803445,A,New Road,,,,
20803445,C,New Bridge,,,,
20803445,B,Livestock Disease,LIVESTOCK DISEASE,,2016,1/2
