case_id,hhid,gardenid,ag_i203_2,ag_i204a_1,ag_i204a_2,ag_i204a_3,ag_i204a_4,ag_i204b_1,ag_i204b_2,ag_i202,ag_i203,ag_i203_oth,ag_i203_1a,ag_i203_1b,ag_i204_1,ag_i204_1oth,ag_i204_2a_1,ag_i204_2a_2,ag_i204_2a_3,ag_i204_2a_4,ag_i204_2b_1,ag_i204_2b_2,ag_i204_3,ag_i204_3_oth,ag_i204_4a_1,ag_i204_4a_2,ag_i204_4a_3,ag_i204_4a_4,ag_i204_4b_1,ag_i204_4b_2,ag_i204_5,ag_i204_6a_1,ag_i204_6a_2,ag_i204_6a_3,ag_i204_6a_4,ag_i204_6b_1,ag_i204_6b_2,ag_i204_7,ag_i204_8a_1,ag_i204_8a_2,ag_i204_8a_3,ag_i204_8a_4,ag_i204_8b_1,ag_i204_8b_2,ag_i204_9,ag_i205,ag_i206,ag_i208a,ag_i208a_oth,ag_i208b,ag_i208c,ag_i208c_oth,ag_i208d,ag_i209a,ag_i209b,ag_i212,ag_i212_oth,ag_i213a,ag_i213b,ag_i213_1a,ag_i213_1b,ag_i214,ag_i214_oth,ag_i216a,ag_i216a_oth,ag_i216b,ag_i216c,ag_i216c_oth,ag_i216d,ag_i217a,ag_i217b
206104010201,8eee0e0016f74f92857bf7363b1f34e8,DG01,2015,1,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,1,,no,,,,,,,no,800000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
206104010224,cc424e88f4324750b8112c71947261b8,DG01,2015,2,,,,1,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,1,2,,,1,,no,280000,8000,,,,,,,,,Rainy Season,,1,,2,,Cultivated,,,,,,,,,
206104010313,1953222ba1714c4c91343731c4700c06,DG01,1999,2,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,2,,,,1,,yes,2,,,,1,,no,150000,5000,,,,,,,,,Rainy Season,,1,,2,,Cultivated,,,,,,,,,
206104010380,4e8ef3647dbf43f686f028b0a3eae9fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206104010402,93ceb680b5054af3b453bc2163f27d79,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206124030251,9d2a188d4fb244ec898c885d23269bcd,DG01,2008,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,100000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
206124030377,1ef958bcd5d9490da5f862d73af12b19,DG01,2006,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,3,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,1000000,7000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
206124030426,2100bfaab9924dd48bc133ef70a12459,DG01,,,,,,,,2,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,10000,0,Other (Specify),DIMBA SEASON,8,,1,2,Cultivated,,,,,,,,,
206124030451,1c2ea1e171794a3d8c2c723f5228241e,DG01,2012,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,,,no,100000,2000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
206124030526,b38d35cd11cf425082aa9b6ed7ec7eff,DG01,2015,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,2,,no,500000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
206144050064,70e3347b9cd848cda684b10b9a5fe6d8,DG01,9999,1,,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,4000,2000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,2,Cultivated,,,,,,,,,
206144060166,dd6ce0237faf405998034db62c50884d,DG01,9999,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,3,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,no,,,,,,,no,25000,15000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
206144060187,3e9185cd1527440baf086e3b42506322,DG01,2010,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,no,50000,7000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
206144060208,8c4021ed4f1b4aaebef0f5ac465c8f22,DG01,1982,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,5,,no,,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,no,30000,3000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
206154070010,edfeaed461d34050b16b46d2f58721bb,DG01,1989,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,50000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
206154070071,3416e6c389f9475e920cf54b2b656e77,DG01,2010,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,60000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
206154070104,c22757f660bb4c3399f1c464f9f18069,DG01,2011,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,500000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Rented out,,maize,,1,50 KG BAG,,S:SHELLED,0,0
206154070136,59a1158a00e34ecdb7004bdb93c9b1f8,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206154070185,fdf43060cab146cb8533e12f9c7bed74,DG01,1969,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,15000,2000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
206154070195,e071193494f9402b9bf62088b06a4dc7,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,0,Rainy Season,,3,,1,,Cultivated,,,,,,,,,
206154070214,27522924860a4e2385b634b084b4412b,DG01,1987,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,,,no,1000000,400000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
206154080032,11c70dd1e24745528cfc7ff97f305b81,DG01,1998,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,200000,30000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,
206154090266,4e3e1663793b4efbb32fc182711a3299,DG01,2003,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,4,,no,,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,2,,no,500000,5000,,,,,,,,,Rainy Season,,4,,1,,Cultivated,,,,,,,,,
207014110013,4a0e3985affd4b9ba1d2a45689f64296,DG01,2002,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,500000,41000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207014110041,32a7b2da797a47989a97487d43e30cc4,DG01,2006,1,2,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,no,500000,90000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207014110127,e1ede88e6fad4f9eafaf9edd4cba37ed,DG01,2013,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,3,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,100000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207024130056,1c23984449dc496b93d6e8c756b9c745,DG01,1999,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,,,no,180000,20000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207024130116,237c35def50442e985af7d1fd2691a6d,DG01,1970,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,50000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207024130257,e85e5525aacb420ea12a4e94bcac2508,DG01,2014,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,90000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207024140274,d81c27082be94ac78c80c792ee2fe08f,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207024140448,97a46aa2ad68407c93cea121b95fc1d4,DG01,9999,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,250000,7000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207024160038,811ff4fb1ae049398274ca7fda88f272,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207024160327,c873a424d2a04990a634aeb255e892e2,DG01,2002,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,50000,10000,,,,,,,,,Rainy Season,,1,,1,,Cultivated,,,,,,,,,
207024160365,c99f336c98e447f2b9c8ddd1f8ee6d6c,DG01,9999,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,no,,,,,,,yes,1,2,,,1,,yes,30000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,2,Cultivated,,,,,,,,,
207024170101,15965d2411f94df7a911308376185d79,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,5000,0,Full Year (Rainy & Dimba Seasons),,4,,1,2,Cultivated,,,,,,,,,
207024170192,fc2bb1e4870a46deb2b9a7f4d3222bf6,DG01,1990,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,3,,no,,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,,,no,50000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207024170253,f09865ca86824e53bf16054117b98f4a,DG01,2000,2,,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,100000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207034180018,e723e1167dda4e9cb75211828f5aaf07,DG01,1999,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,100000,7000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207034180109,49c79e918eb4465ab54a8d49b8ab6b70,DG01,2014,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,1,2,,,,,no,200000,9000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207034180163,3760f6082ad048a3881ddf20f3bc12c1,DG01,2007,1,2,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,4,,no,.,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,no,43000,12000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207034180272,1286c3ae20694d90a04d8ce69e2c5485,DG01,2015,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,yes,15000,3500,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207034210201,c20b5e0cd8ab4d90adf29b7b98a3f815,DG01,1990,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,50000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207034220018,97e60635751b4e4190306c452eeac776,DG01,2007,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,500000,7000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,2,Cultivated,,,,,,,,,
207034220027,fb25ca6c164a47c990344b6e8a712fe5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207034220046,3b519f33b4174275a0cb64fee8da38ad,DG01,2011,2,,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,yes,100000,30000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,2,Cultivated,,,,,,,,,
207034220055,c49d3080b6ce4985aedd32deacdc5f93,DG01,1991,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,150000,6000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
207034220064,89af08378d3a46b2902bdd8d8d8228b3,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,3000,0,Other (Specify),DIMBA SEASON,8,,1,,Cultivated,,,,,,,,,
207034220083,e2283e2a924348b89bdf84180934d19d,DG01,9999,1,2,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,no,100000,18000,,,,,,,,,Other (Specify),DIMBA SEASON,1,,1,2,Cultivated,,,,,,,,,
207034220156,074ce2055c0142908edf1fcb26209e9e,DG01,,,,,,,,1,OTHER (SPECIFY),EMPLOYERSLAND,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,Cultivated,,,,,,,,,
207034220165,ba23e57e6009440291a89bfc39916608,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,6000,0,Other (Specify),DIMBA SEASON,1,,1,2,Cultivated,,,,,,,,,
207034220174,66ddddad2607410a922bcc3946aa70a9,DG01,2014,1,2,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,750000,9500,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
207044230054,3ab7d869132a44a2af2a868943c67c85,DG01,2001,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,4,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,150000,9000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207044230112,5fe38d7eb3c747cdba0dc8dc224509db,DG01,2000,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,150000,7000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207044230433,393f32dc4cbb44629e63ca2f0803625c,DG01,1994,2,,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,50000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
207044240190,a01a9ddd641d41609952723098697289,DG01,2007,1,,,,4,,1,ALLOCATED BY FAMILY MEMBER,,4,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,500000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
207044240275,b32c88733681483d9d91899ca97dd66f,DG01,,,,,,,,1,MOVED IN WITHOUT PERMISSION,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,Cultivated,,,,,,,,,
207044240358,afa71e3aa75547e4942e181d4f332d9f,DG01,1992,1,2,,,1,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,2,,,,1,,no,,,,,,,no,150000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,1,,1,2,Cultivated,,,,,,,,,
207044250060,9a67bc9d99714acdb7e1fe3491d6df3d,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207044260106,276b8a5394e94ee1b30e5b1738b69c16,DG01,1999,1,,,,,,2,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,100000,8000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207044260137,b402ab297b63446dadeff185a72b5909,DG01,9999,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,100000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,
207044260152,fda0f21d9b484ff6b86f18e3f5060a69,DG01,,,,,,,,1,MOVED IN WITHOUT PERMISSION,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,Cultivated,,,,,,,,,
207044260317,5f4b71de19e64baa8394a1cf31915411,DG01,1980,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,,,no,50000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207054280103,97cc1592d556459d9387c4a2f4970191,DG01,1950,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207054280135,493b5a89180d4a55bce4846980da0569,DG01,1995,1,2,,,1,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,1,2,,,1,,no,4000,0,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,2,Cultivated,,,,,,,,,
207054300020,0287bda9e7074b26bcc4d38267651a8d,DG01,1981,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,3,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,150000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207054300040,5b08c1fff5af4f35bc82378e978ce661,DG01,2002,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,1,,no,80000,15000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207054300119,51b320256a244e91916fc20aa40d0691,DG01,2001,1,2,,,,,2,ALLOCATED BY FAMILY MEMBER,,3,,no,.,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,no,30000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207054300179,bdcc3cb1d20f45429a94a56742676c49,DG01,2013,1,2,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,50000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207054300279,64d3a01c3d2248d1966a66e37759ee10,DG01,2008,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,100000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207054300299,371227774b5a41e39c8692b42a9aa4dd,DG01,2014,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,50000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207054300358,63bee3da8fc24c0882065b8d8c53f6c8,DG01,2015,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,4,,no,.,,,,,,,no,,,,,,,,no,,,,,4,,no,,,,,4,,no,150000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207054300378,5a0fa307ac1d437d9bb598d731659fd0,DG01,2014,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,no,50000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207054300418,b360191ae5164df9b45d5e9750570f4c,DG01,1996,1,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,4,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,100000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
207064330053,a76df23243b14ff4912922a1cf6c6df4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207204340132,63b9f1a9f64f44fb941ab3745e2727c1,DG01,1975,1,2,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,.,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,no,120000,5000,,,,,,,,,Rainy Season,,3,,1,2,Cultivated,,,,,,,,,
207204340308,33cd516bf8514d1da75f21f068231fd1,DG01,1975,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,350000,20000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
208014350253,edef4cc92b154e7ea2a87c38296c6815,DG01,2006,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,15000,3000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
208014350383,8c93d3f98e3e430bb5a04e4f7365c07d,DG01,2010,2,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,no,,,,,,,yes,2,,,,,,no,13000,4000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
208014360038,27c05ae5339d49bd80ae7bbb84bd64a1,DG01,1985,1,,,,1,,3,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,300000,4500,,,,,,,,,Other (Specify),DIMBA SEASON,1,,1,,Cultivated,,,,,,,,,
208014360082,593e41f4caf6447089949bb85d92cb27,DG01,2006,1,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,7800,1800,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
208014360121,a292a327ca4a42a38065d36af30f5f08,DG01,9999,1,,,,1,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,180000,6000,,,,,,,,,Rainy Season,,1,,1,,Cultivated,,,,,,,,,
208014360184,0fd6c6d2e95747ba977f94ebcffe576f,DG01,1989,2,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,100000,6000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,2,,Cultivated,,,,,,,,,
208014360343,59748d7f54dc4b2bba04799ae398da27,DG01,2000,1,,,,1,,2,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,1000000,14000,,,,,,,,,Rainy Season,,1,,1,,Cultivated,,,,,,,,,
208014360363,ea549fae45cf43ee9685510480e8a4c9,DG01,2014,1,2,,,2,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,.,,,,,,,no,,,,,,,,yes,1,2,,,2,,yes,1,2,,,2,,no,100000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,2,,1,,Cultivated,,,,,,,,,
208014360420,1e5ed3df3a8240fea79103dbb86edb7f,DG01,2002,1,2,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,500000,8000,,,,,,,,,Rainy Season,,1,,1,2,Cultivated,,,,,,,,,
208014380204,4042ad6729b643dda0ae30842d49a74b,DG01,2004,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,50000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
208014390001,a9af472e2c854270b7fab3e92fe7eafb,DG01,1995,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,,,,,,no,50000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
