case_id,hhid,gardenid,plotid,ag_j04_1,ag_j04_2a,ag_j04_2b,ag_j05a,ag_j05b,ag_j05b_oth,ag_j05c,ag_j06e,ag_j06e_oth,ag_j07,ag_j07_1,ag_j08
307096770255,74eceffa191c405db7bc0121c41f64b8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.02,,,11,3,Partly Cloudy / Partly Sunny
307096770270,6b0656f70d6840989c5cd6a4797b0b20,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.15,,,8,3,Mostly Cloudy / Considerable Cloudiness
307096770285,5850f63778e44053a2d2cf8d3756cd52,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.12,,,10,3,Mostly Clear / Mostly Sunny
307096790002,32b9866b3b1844e9bac122fc2c028ff9,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.23,,,10,3,Clear/Sunny
307096790011,e1a2fa27338344948dcf1bdcc3532b65,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.25,,,10,3,Mostly Clear / Mostly Sunny
307096790042,a03163b3131d4c168e694016525acfc2,RG01,D01,A RAINY SEASON GARDEN,RG01,,.2,acre,,.08,,,10,3,Clear/Sunny
307096800150,c7ec7ad196ad47659d5120e0e026746a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.04,,,10,6,Clear/Sunny
307096800215,3383bcab23914911bad7466737306be0,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.12,,,10,3,Clear/Sunny
307096800344,0b242c22976143ad929b12f4f0d333b8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.06,acre,,.08,,,10,3,Partly Cloudy / Partly Sunny
307106810027,5638fa9eb54d43238487fb72dcdfe225,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,,,,,,
307106810050,262a288323ee41bf9772ff10ad49a07c,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.3,,,10,6,Clear/Sunny
307106810070,fc978dae27a44fd6a858fbd251beaa53,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.17,,,12,3,Partly Cloudy / Partly Sunny
307106810100,44e0856337b24344b04dbb8bdd965634,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.15,acre,,.08,,,11,3,Partly Cloudy / Partly Sunny
307106810170,1fafc38fefe64569ba306ebbb837ea8d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.18,,,8,3,Clear/Sunny
307106810180,6af3b0a883c245be92e2f1d3a7116cc4,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.11,,,11,3,Clear/Sunny
307106820146,7494d6843e2a455bbe061812f1eb718b,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.05,,,10,3,Clear/Sunny
307106820173,ffe9da89ba74465ba9be8a7e8cbd77ce,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.1,,,12,3,Partly Cloudy / Partly Sunny
307106830017,f53ba0aa59c74be887fdbccc5888adfc,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.26,,,10,6,Clear/Sunny
307116850084,977b708720d440d086439e34064a01cc,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.01,acre,,.1,,,1,3,Clear/Sunny
308016880009,b8b96ec8b6164cd780efb474091c5dbc,RG01,D01,A RAINY SEASON GARDEN,RG01,,300,SQUARE METERS,,.1,,,7,3,Mostly Cloudy / Considerable Cloudiness
308016880019,81b60a1cf76b47309d6e3ab045c97fb1,RG02,D01,A RAINY SEASON GARDEN,RG02,,.25,acre,,.19,,,10,3,Clear/Sunny
308016880047,f2bb2b5c89e14c2aa0cc068e054363ad,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.14,,,9,4,Clear/Sunny
308016880056,3802c6889fb742c8a69e0f9c781f934f,RG02,D01,A RAINY SEASON GARDEN,RG02,,.25,acre,,.04,,,4,4,Clear/Sunny
308016880093,c8964f6e681c45b6add4b833206e6bf8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.05,,,9,3,Mostly Cloudy / Considerable Cloudiness
308016880158,b3f2d55b3bc141e69394ca1b2768dbaa,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.13,,,5,4,Clear/Sunny
308016880177,45374e3ccdb64f34aae56044f5e9ba0c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.05,,,9,3,Partly Cloudy / Partly Sunny
308016900058,840bbd1d583e44e78ab5ebe1f94e1159,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.26,,,7,3,Clear/Sunny
308016900058,840bbd1d583e44e78ab5ebe1f94e1159,RG01,D02,A RAINY SEASON GARDEN,RG01,,.25,acre,,.48,,,9,3,Clear/Sunny
308016900127,c3af984d625d4458993df6ed9a6dbb0b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.09,,,10,3,Clear/Sunny
308016910019,d3a7d72c4b9f4553aced1dc5551b9f87,RG01,D01,A RAINY SEASON GARDEN,RG01,,,,,,,,8,3,Mostly Clear / Mostly Sunny
308016910072,a47d93487a314a0ca4766d5a3e563371,RG01,D01,A RAINY SEASON GARDEN,RG01,,100,SQUARE METERS,,.08,,,6,3,Mostly Clear / Mostly Sunny
308026950109,9c8047ea7712476d9ec96e6fd90a9944,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,,OTHER (SPECIFY),FLOODED,0,0,Clear/Sunny
308026960187,fbabedaf96ec444cb93e223105c6c7bb,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.23,,,11,3,Mostly Clear / Mostly Sunny
308036970261,8e89c9a3388941e588af7a87df792801,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.38,,,9,4,Partly Cloudy / Partly Sunny
308036990166,8e4ab22acbd24868b9942332362bb3b1,RG02,D01,A RAINY SEASON GARDEN,RG02,,.25,acre,,.16,,,10,3,Clear/Sunny
308047000242,fdc3f02e16b74cb7bf71cca9ba221293,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.51,,,10,3,Mostly Clear / Mostly Sunny
308047000242,fdc3f02e16b74cb7bf71cca9ba221293,RG03,D01,A RAINY SEASON GARDEN,RG03,,,,,,,,,,
308047010244,631c8714269b4f268c6d9c9cf20c0555,RG03,D01,A RAINY SEASON GARDEN,RG03,,.25,acre,,.19,,,7,3,Completely Cloudy
308057020080,d40deff8a7bd42bda3c73d75ffacdd13,DG01,D01,A DIMBA SEASON GARDEN,,DG01,,,,,,,,,
308057020147,04ccaf43718943f892f7566df44fcb1e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,20,SQUARE METERS,,.1,,,6,3,Clear/Sunny
308057020187,fc7a89fd813e497c84dbe5d0205ffa5e,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.24,,,12,4,Clear/Sunny
308057030346,9a6d077d13a64fdeaf42693e5540703f,RG02,D01,A RAINY SEASON GARDEN,RG02,,.25,acre,,.33,,,8,3,Clear/Sunny
308057040088,244c1507f71049d0999a2f2db53f1ed8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.17,,,6,3,Clear/Sunny
308057040133,3fd8a0f0ff0b4f708a92d21ca37d1784,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.1,,,10,3,Clear/Sunny
309017110015,c5fabec23e6644c09ecb2f1817f5e7ee,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.97,,,11,3,Clear/Sunny
309017110071,abb832a32996442bbaacd098eb5e76dc,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.61,,,10,3,Mostly Clear / Mostly Sunny
309017120078,1a29a117a8204d698aeaa26b5ef307ab,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.05,,,11,3,Completely Cloudy
309017210282,b50dab3442ec421e99e6d78403e2a020,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.16,,,11,3,Mostly Cloudy / Considerable Cloudiness
309017230014,a4b916d520904ec39b169b907ddfcee7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,30,SQUARE METERS,,.1,,,7,3,Clear/Sunny
309017230096,fe8d9762eabc4f83a48153a1fd35ee7c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.11,,,12,3,Clear/Sunny
309017230179,66eb062b587e4d34888a86bc7e008ed8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.2,,,11,4,Clear/Sunny
309017230193,cf979c1eee754096bc47332e3beb7dfb,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.15,,,11,3,Clear/Sunny
309017230234,ba50d1604fdd4fdfb4853d51ded744ef,DG01,D01,A DIMBA SEASON GARDEN,,DG01,50,SQUARE METERS,,.02,,,6,3,Clear/Sunny
309017230248,247340201a5a42b1a94d4ae0a9696766,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.06,,,10,3,Clear/Sunny
309027270101,c7da79b6b3624cf8b8d5807774acb309,RG04,D01,A RAINY SEASON GARDEN,RG04,,.25,acre,,.15,,,7,3,Clear/Sunny
309027290013,89c6134b904c4bdbaf2cd697012bcc8e,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.29,,,5,3,Clear/Sunny
309027290040,776fc0ca003249d1a6736ab0525c2b23,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.31,,,10,3,Mostly Clear / Mostly Sunny
309027290040,776fc0ca003249d1a6736ab0525c2b23,RG03,D02,A RAINY SEASON GARDEN,RG03,,.5,acre,,.44,,,10,3,Mostly Clear / Mostly Sunny
309027290097,56080eba02a648f3bfc235770a172d7f,RG01,D02,A RAINY SEASON GARDEN,RG01,,,,,,,,,,
309027290097,56080eba02a648f3bfc235770a172d7f,RG02,D02,A RAINY SEASON GARDEN,RG02,,.5,acre,,.42,,,11,3,Clear/Sunny
310017350519,d5db73274c5b4bd2ac8c48cd1607011b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
310017350557,c5fe01d4ff7e43639aa989205b428762,DG01,D01,A DIMBA SEASON GARDEN,,DG01,2,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
310017360091,e270f65384224a579eca224591525df4,RG01,D01,A RAINY SEASON GARDEN,RG01,,2,acre,,2,,,12,3,Partly Cloudy / Partly Sunny
310017360164,8d6d02e82a554bccaa1c71c9c633355b,RG01,D01,A RAINY SEASON GARDEN,RG01,,2,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310017360182,6e3b600215b8460e8170abdad8097b2e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.6,acre,,1,,,10,3,Clear/Sunny
310017360200,01f3e2008a49474db4542b18f9e7d3c7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,1.73,,,10,3,Mostly Clear / Mostly Sunny
310017360274,162acaab50714710968e18ba60d29705,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,HOUSEHOLD REFUSED,,,,
310017380008,5af4eca7ded64f29a3d6421401d9ba2a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.4,,,12,3,Mostly Clear / Mostly Sunny
310017380050,c36c2af586d44e02bde681538d523ed9,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.9,,,12,3,Mostly Clear / Mostly Sunny
310017380108,e5426ab523b740b2a01f851c93193dba,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.31,,,12,3,Mostly Clear / Mostly Sunny
310017390010,05ecc36baac24e098eec56ba3a72a6f7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310017390027,3a0e7778df2446e7b74d2f1ea3f3b654,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310017390043,c073d5b471dc409d857a202b6fc3f4b3,DG01,D01,A DIMBA SEASON GARDEN,,DG01,2,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310017390257,02db23508e8249d4b6abe8bbb9f07708,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310017410104,0a6e3517c4e84617ac32751168d9ae4f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
310017410149,a8c879868b4f43ac8aadb9bba152291d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1.5,acre,,,OTHER (SPECIFY),FLOODED,,,
310017410194,89beeebee7194fddaad06f6628a04738,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1.5,acre,,,OTHER (SPECIFY),PLOT INACCESSIBLE DUE TO TERRAIN,,,
310017410209,a7ccc8cae7bf47f9b4aaf821c507d9b8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310017410239,31a4a0261e4042bea73939892bb1cb3c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1.5,acre,,,OTHER (SPECIFY),PLOT INACCESSIBLE DUE TO TERRAIN,,,
310027430402,91059d2b1e8b473dae0f14824db2c876,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.5600000000000001,,,12,3,Mostly Clear / Mostly Sunny
310027430612,1a3daeeb3f7b496bacb42e9de8dc76d2,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.93,,,11,4,Clear/Sunny
310037450107,8bedf3ac9ed34d05a1460c87969582be,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.3,,,11,3,Partly Cloudy / Partly Sunny
310037470181,7e6984b34521404bb72d9beea0dd5393,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.2,,,9,3,Completely Cloudy
310037480058,78483f3ecab545d9a7f10845cc78fe06,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.45,,,10,3,Clear/Sunny
310037480058,78483f3ecab545d9a7f10845cc78fe06,RG03,D01,A RAINY SEASON GARDEN,RG03,,,,,,,,,,
310037480240,f45a8552136e4a05a9fd4d59ac91bab6,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310037490088,f27f040ce82640888bd66351b950dd2e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.4,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
310047500030,6f481527ab674c7dab5e9c12f84b99fb,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.2,,,11,3,Partly Cloudy / Partly Sunny
310047500038,41a6392616ec4e51b25daa82bb6fe2c0,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.15,,,11,5,Mostly Cloudy / Considerable Cloudiness
310047500068,427e6f6419c648d5a143722d5b638535,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.24,,,8,4,Mostly Cloudy / Considerable Cloudiness
310047500120,5b21f1db2e214ca4899a9ed59338d754,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,OTHER (SPECIFY),DOES NOT OWN GARDEN,,,
310047510251,4469f03563f94c9a85c43bfc07b4b3ba,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,,,,,
310047510521,b7b64a9e97894780a934dab8346031cf,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,1,,,10,3,Partly Cloudy / Partly Sunny
310047510656,bf859839b34442ab8a2ba238eb9ec2e8,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.22,,,9,3,Clear/Sunny
310047510723,d3c413e902bc4c94be0c6d5df342928e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.57,,,10,4,Completely Cloudy
310047510791,fc696cf6a6e74544a26394280972fa9c,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.64,,,10,4,Clear/Sunny
310047510993,364f74bfea6642af84def3757097ad56,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.43,,,11,3,Partly Cloudy / Partly Sunny
310057520012,f4f69d15ee8c4ebd9b791346975650e8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.45,,,11,3,Clear/Sunny
310057520035,99e8fbbcf55d4069ad8f0de3e8618bbf,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,.08,,,11,3,Mostly Clear / Mostly Sunny
310057520037,5dc7b4b0f1444749bcd13a311aab0286,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.6,,,12,3,Clear/Sunny
310057520059,bd55fd946fb7428f945ab29d9001bd58,RG01,D01,A RAINY SEASON GARDEN,RG01,,100,SQUARE METERS,,.04,,,10,3,Clear/Sunny
310057520059,bd55fd946fb7428f945ab29d9001bd58,RG01,D02,A RAINY SEASON GARDEN,RG01,,100,SQUARE METERS,,.05,,,10,3,Clear/Sunny
310057520083,11223954a3a7430da50c147b9e72c2cd,RG01,D01,A RAINY SEASON GARDEN,RG01,,.1,acre,,.15,,,11,3,Clear/Sunny
310057520089,52b422a3caa34278b531a1da05651c6a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,,,,,
310057520094,18761049c0d84239a927fdc287ee9b4c,RG02,D01,A RAINY SEASON GARDEN,RG02,,1,acre,,.78,,,12,3,Mostly Clear / Mostly Sunny
310057520118,0efbf46ef31646a48eff67ab0bd2971f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,2,acre,,.3,,,10,3,Clear/Sunny
310067540039,01ab492b79224921aef733c7a9016895,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.29,,,12,3,Mostly Clear / Mostly Sunny
310067540098,d10a3a8620384742bc1425a81da37c23,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,1.6,,,12,3,Mostly Clear / Mostly Sunny
310067540117,8ad5204ae6f44ded8a26d69a74e33062,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,.2,,,11,3,Mostly Clear / Mostly Sunny
310067540136,994bf349b0bb4165bf6ec67d9e94bc76,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,HOUSEHOLD REFUSED,,,,
310067540136,994bf349b0bb4165bf6ec67d9e94bc76,DG02,D02,A DIMBA SEASON GARDEN,,DG02,1,acre,,,HOUSEHOLD REFUSED,,,,
310067540176,f542eab9dddc43ef868aadb44d5d80d4,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.29,,,11,3,Clear/Sunny
310067540195,9772737188c245a196509493d04eef53,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,1.02,,,10,3,Mostly Clear / Mostly Sunny
310067540215,33199f21d99c43a7a4d60befc9e6080b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.91,,,11,3,Clear/Sunny
310067540254,faa9d7f205634a4da69871f0ee645536,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,1.44,,,11,3,Mostly Clear / Mostly Sunny
310067540293,f884df9cacf74ac88c049496b4884467,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.21,,,12,4,Clear/Sunny
310067540351,39a6957d740940f188e8c4b71a7c86e1,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.3,,,12,3,Mostly Clear / Mostly Sunny
310077550021,0767760c2e904c2089cd3e3c5b08a99a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,OTHER (SPECIFY),FLOODED,,,
310077550049,8fda5e1675df4191b3d0826cec0673c7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,OTHER (SPECIFY),FLOODED,,,
310077550076,f3e7f349a6b84001b4183c8a0624147a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.9,acre,,.61,,,11,3,Mostly Clear / Mostly Sunny
310077550159,ff95ca575d4b441394d78508dd2c1a15,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310077550187,d590933a5bf04c82add4744c6b3e0b1c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310077550214,036860fc96f843e4a42922cdc3d046cd,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310077550242,cb70ba5f5ab94d6a8a5cd85fed755216,DG02,D02,A DIMBA SEASON GARDEN,,DG02,.5,acre,,,HOUSEHOLD REFUSED,,,,
310077550242,cb70ba5f5ab94d6a8a5cd85fed755216,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,,HOUSEHOLD REFUSED,,,,
310077550297,a599297b8fb849ffa1f3a3d6a8480150,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,,,,,
310077550352,172e48fd0bfb4a63918d58fad28215fd,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,1,,,11,3,Mostly Clear / Mostly Sunny
310077550352,172e48fd0bfb4a63918d58fad28215fd,DG02,D02,A DIMBA SEASON GARDEN,,DG02,.5,acre,,1,,,11,3,Mostly Clear / Mostly Sunny
310077550380,b484bf6ef78d4f6faeb3de2ad6eb4648,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.3,acre,,.2,,,11,3,Mostly Clear / Mostly Sunny
310077550407,8effdfdf2f304f3d9cc1c84d3a6b5379,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.6,,,10,3,Mostly Clear / Mostly Sunny
310077560062,1279c3e2c90b4c6cace6334c150098f3,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.33,,,11,3,Mostly Clear / Mostly Sunny
310077560092,6faef436b7d2425b98ed2bae61cbe32e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,1.22,,,10,3,Clear/Sunny
310077560155,14a8daa5e2734fcf92a0bdc9295ff1fb,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,1.02,,,10,3,Mostly Clear / Mostly Sunny
310077560184,314094759e8149b5ac66bd67c96de80b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.49,,,11,3,Clear/Sunny
310077560184,314094759e8149b5ac66bd67c96de80b,DG02,D02,A DIMBA SEASON GARDEN,,DG02,2,acre,,1.75,,,11,3,Clear/Sunny
310077560249,cb5d9a86796540eeaa52c26b9c5a8f12,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,1.7,,,10,3,Clear/Sunny
310077560280,0e1cc7bd6e07440282016123f2d218dd,RG03,D01,A RAINY SEASON GARDEN,RG03,,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310077560310,12daaed373b1427cbdcf031780ccfa8e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,OTHER (SPECIFY),PLOT INACCESSIBLE DUE TO TERRAIN,,,
310077560466,df445fe24316433588e562c443675ca3,DG02,D01,A DIMBA SEASON GARDEN,,DG02,1,acre,,.9,,,10,3,Mostly Clear / Mostly Sunny
310077560527,b51c4f89b01f4fdba3c47393be7953e7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,1.27,,,11,3,Clear/Sunny
310077560558,53f67518399941eca72972f37abcb185,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,.78,,,11,3,Mostly Clear / Mostly Sunny
310077560558,53f67518399941eca72972f37abcb185,RG01,D02,A RAINY SEASON GARDEN,RG01,,1,acre,,.28,,,11,3,Mostly Clear / Mostly Sunny
310077560650,acca4449736a488bb9ef1b6561a29e46,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.3,,,12,3,Mostly Clear / Mostly Sunny
310077560650,acca4449736a488bb9ef1b6561a29e46,RG03,D01,A RAINY SEASON GARDEN,RG03,,,,,,,,,,
310077570021,d583d05e542640db8618168736162c60,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310077570044,7e201e00fa59422c9c53181ea5c5d1e8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,2.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310077570092,304e89515b6f4e73b85126ee0c156ad1,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310077570188,4361972f5a8c47eb957ffd62346c7472,DG01,D01,A DIMBA SEASON GARDEN,,DG01,2,acre,,,,,,,
310077570235,c871f373f24447b1b61f7bcceae8c610,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,OTHER (SPECIFY),FLOODED,,,
310077570307,7431ee140612439fbffb97f28095a539,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
310077570379,9ce27c789087435ab76e3eb2012ef57b,DG01,D00,A DIMBA SEASON GARDEN,,DG01,,,,,,,,,
310207580043,c0215fdee46f4a8da2e9dd7322d2fbb5,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.96,,,11,3,Clear/Sunny
310207580065,bd656531ca4147868225df863ce77f2d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.38,,,12,3,Mostly Clear / Mostly Sunny
310207580087,34991a02ba4643268ca8ad608bfed956,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.03,,,10,3,Clear/Sunny
310207580108,3c7d0d11204448c797056c69d8795dc9,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.39,,,11,3,Clear/Sunny
310207580141,3260c508c65b4b49ac17268b61a551ba,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.24,,,10,3,Clear/Sunny
310207580162,7176767c7f7440b098915c430c431529,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.5,,,11,3,Mostly Clear / Mostly Sunny
310207580183,9576eada32cb4419b96e0a27ada5d1ef,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.3,,,10,3,Mostly Clear / Mostly Sunny
310207580194,4cfea336eb244726a18523e4afcb3b41,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.23,,,12,3,Mostly Clear / Mostly Sunny
310207580204,f9d59e6f37a046c69ae19a2ac3a83c5f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.49,,,12,3,Mostly Clear / Mostly Sunny
311017590052,cef8d2fc0b414ca9971a1fe4f32e253f,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.44,,,10,3,Mostly Clear / Mostly Sunny
311017590064,456aa1d33a284c8db9611f0a708711f7,DG01,D02,A DIMBA SEASON GARDEN,,DG01,2,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311017590064,456aa1d33a284c8db9611f0a708711f7,DG02,D01,A DIMBA SEASON GARDEN,,DG02,1,acre,,.27,,,18,3,Mostly Clear / Mostly Sunny
311017590156,a2626da3b8c74a73972c0bec051ae1f2,RG01,D01,A RAINY SEASON GARDEN,RG01,,2.5,acre,,3.3,,,10,3,Partly Cloudy / Partly Sunny
311017600004,b8fb3091ffcd42c0a4b92233d344c3dd,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
