case_id,hhid,hh_q0a,hh_q01,hh_q02a,hh_q02b,hh_q02c,hh_q02_1,hh_q02_2,hh_q02_2oth,hh_q02_3,hh_q03a,hh_q03b
201122730155,10e661fb17484c298c99f9ade539248e,Food Transfers/Gifts,Yes,6000,0,0,,,,,2,
201122730155,10e661fb17484c298c99f9ade539248e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122730166,2d3b9baf1a19422485e0dd364d4d283e,Cash Transfers/Gifts,No,,,,,,,,,
201122730166,2d3b9baf1a19422485e0dd364d4d283e,Food Transfers/Gifts,No,,,,,,,,,
201122730166,2d3b9baf1a19422485e0dd364d4d283e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122730189,b351cb3754084f6685791c7cceeb45f7,Cash Transfers/Gifts,No,,,,,,,,,
201122730189,b351cb3754084f6685791c7cceeb45f7,Food Transfers/Gifts,No,,,,,,,,,
201122730189,b351cb3754084f6685791c7cceeb45f7,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122730200,dd5b8acabfd749be83217ead9324f03b,Cash Transfers/Gifts,No,,,,,,,,,
201122730200,dd5b8acabfd749be83217ead9324f03b,Food Transfers/Gifts,No,,,,,,,,,
201122730200,dd5b8acabfd749be83217ead9324f03b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122730211,52ae25624f944d24af525c6bcf945d3b,Cash Transfers/Gifts,No,,,,,,,,,
201122730211,52ae25624f944d24af525c6bcf945d3b,Food Transfers/Gifts,No,,,,,,,,,
201122730211,52ae25624f944d24af525c6bcf945d3b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122730233,0082d5cf3a4543c9add206ed4690487d,Cash Transfers/Gifts,No,,,,,,,,,
201122730233,0082d5cf3a4543c9add206ed4690487d,Food Transfers/Gifts,No,,,,,,,,,
201122730233,0082d5cf3a4543c9add206ed4690487d,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740025,2b6122b80159406fbc0e8cf51e47f608,Cash Transfers/Gifts,No,,,,,,,,,
201122740025,2b6122b80159406fbc0e8cf51e47f608,Food Transfers/Gifts,No,,,,,,,,,
201122740025,2b6122b80159406fbc0e8cf51e47f608,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740051,884db9ce6b9d421b903c56d46ab50e1b,Cash Transfers/Gifts,Yes,20000,0,0,no,,,,1,2
201122740051,884db9ce6b9d421b903c56d46ab50e1b,Food Transfers/Gifts,Yes,25000,0,0,,,,,1,2
201122740051,884db9ce6b9d421b903c56d46ab50e1b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740077,c4707957526a40b39cbc49999b4e51a2,Cash Transfers/Gifts,No,,,,,,,,,
201122740077,c4707957526a40b39cbc49999b4e51a2,Food Transfers/Gifts,No,,,,,,,,,
201122740077,c4707957526a40b39cbc49999b4e51a2,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740103,20a0cc241ed845d896989a0857a68b90,Cash Transfers/Gifts,No,,,,,,,,,
201122740103,20a0cc241ed845d896989a0857a68b90,Food Transfers/Gifts,Yes,4000,0,0,,,,,1,2
201122740103,20a0cc241ed845d896989a0857a68b90,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740129,7b3d4e9860cb465781f37e8ef68f5793,Cash Transfers/Gifts,Yes,2000,0,0,no,,,,1,2
201122740129,7b3d4e9860cb465781f37e8ef68f5793,Food Transfers/Gifts,No,,,,,,,,,
201122740129,7b3d4e9860cb465781f37e8ef68f5793,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740155,20e29b0cca1448e5857c3de42d50d548,Cash Transfers/Gifts,No,,,,,,,,,
201122740155,20e29b0cca1448e5857c3de42d50d548,Food Transfers/Gifts,Yes,6000,0,0,,,,,1,2
201122740155,20e29b0cca1448e5857c3de42d50d548,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740181,5d34848ba5da475f8dda30e8061dfeb8,Cash Transfers/Gifts,No,,,,,,,,,
201122740181,5d34848ba5da475f8dda30e8061dfeb8,Food Transfers/Gifts,No,,,,,,,,,
201122740181,5d34848ba5da475f8dda30e8061dfeb8,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740207,551de183f12440d09e59d79febc30214,Cash Transfers/Gifts,No,,,,,,,,,
201122740207,551de183f12440d09e59d79febc30214,Food Transfers/Gifts,Yes,3500,0,0,,,,,2,
201122740207,551de183f12440d09e59d79febc30214,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740233,386fb673161d4405bd706d84967eb19f,Cash Transfers/Gifts,No,,,,,,,,,
201122740233,386fb673161d4405bd706d84967eb19f,Food Transfers/Gifts,No,,,,,,,,,
201122740233,386fb673161d4405bd706d84967eb19f,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740259,4ae16f21405541a7a0579ec7331bab7c,Cash Transfers/Gifts,Yes,3000,0,0,no,,,,1,2
201122740259,4ae16f21405541a7a0579ec7331bab7c,Food Transfers/Gifts,No,,,,,,,,,
201122740259,4ae16f21405541a7a0579ec7331bab7c,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740285,8be4bbd3ce1a463bbea12a6e65fab6cf,Cash Transfers/Gifts,Yes,1000,0,0,no,,,,1,2
201122740285,8be4bbd3ce1a463bbea12a6e65fab6cf,Food Transfers/Gifts,Yes,500,0,0,,,,,1,2
201122740285,8be4bbd3ce1a463bbea12a6e65fab6cf,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740311,eae06ef0e73848bab54068c5bde1c575,Cash Transfers/Gifts,Yes,200,0,0,no,,,,1,
201122740311,eae06ef0e73848bab54068c5bde1c575,Food Transfers/Gifts,No,,,,,,,,,
201122740311,eae06ef0e73848bab54068c5bde1c575,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740338,86bbc277670d4a2aaeb5170d9e6d665d,Cash Transfers/Gifts,Yes,5000,0,0,no,,,,1,
201122740338,86bbc277670d4a2aaeb5170d9e6d665d,Food Transfers/Gifts,Yes,20000,0,0,,,,,1,
201122740338,86bbc277670d4a2aaeb5170d9e6d665d,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740364,38555caa97a048edb028704475329da3,Cash Transfers/Gifts,No,,,,,,,,,
201122740364,38555caa97a048edb028704475329da3,Food Transfers/Gifts,No,,,,,,,,,
201122740364,38555caa97a048edb028704475329da3,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740390,965f702c3cf74f83b7ab936a59c6fa48,Cash Transfers/Gifts,Yes,15000,0,0,no,,,,1,2
201122740390,965f702c3cf74f83b7ab936a59c6fa48,Food Transfers/Gifts,Yes,20000,0,0,,,,,1,2
201122740390,965f702c3cf74f83b7ab936a59c6fa48,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201122740416,f9c4b4873c3046c4aca6e1bbf711f900,Cash Transfers/Gifts,Yes,50,0,0,no,,,,1,
201122740416,f9c4b4873c3046c4aca6e1bbf711f900,Food Transfers/Gifts,No,,,,,,,,,
201122740416,f9c4b4873c3046c4aca6e1bbf711f900,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750013,11ab316fe70f43019445ba062308e6fc,Cash Transfers/Gifts,No,,,,,,,,,
201132750013,11ab316fe70f43019445ba062308e6fc,Food Transfers/Gifts,No,,,,,,,,,
201132750013,11ab316fe70f43019445ba062308e6fc,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750026,6c1b245e42ab4ef9a051be93eb43cc6b,Cash Transfers/Gifts,No,,,,,,,,,
201132750026,6c1b245e42ab4ef9a051be93eb43cc6b,Food Transfers/Gifts,No,,,,,,,,,
201132750026,6c1b245e42ab4ef9a051be93eb43cc6b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750039,afaf406f1c0d4fb1b4a8dad2c866b617,Cash Transfers/Gifts,No,,,,,,,,,
201132750039,afaf406f1c0d4fb1b4a8dad2c866b617,Food Transfers/Gifts,No,,,,,,,,,
201132750039,afaf406f1c0d4fb1b4a8dad2c866b617,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750055,6d6dfe60c4d54c388a2e0392da93f1c4,Cash Transfers/Gifts,No,,,,,,,,,
201132750055,6d6dfe60c4d54c388a2e0392da93f1c4,Food Transfers/Gifts,Yes,4000,0,0,,,,,1,2
201132750055,6d6dfe60c4d54c388a2e0392da93f1c4,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750068,0c8978ad7f0e432c9e0d11d8d164aaf0,Cash Transfers/Gifts,No,,,,,,,,,
201132750068,0c8978ad7f0e432c9e0d11d8d164aaf0,Food Transfers/Gifts,No,,,,,,,,,
201132750068,0c8978ad7f0e432c9e0d11d8d164aaf0,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750081,410741b9cd7a42a39d97cb1047ee5f84,Cash Transfers/Gifts,No,,,,,,,,,
201132750081,410741b9cd7a42a39d97cb1047ee5f84,Food Transfers/Gifts,No,,,,,,,,,
201132750081,410741b9cd7a42a39d97cb1047ee5f84,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750094,14d2b0152412488e9ad50295ec776b47,Cash Transfers/Gifts,No,,,,,,,,,
201132750094,14d2b0152412488e9ad50295ec776b47,Food Transfers/Gifts,No,,,,,,,,,
201132750094,14d2b0152412488e9ad50295ec776b47,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750122,6cd83e9844144f18a6a306eab10a2eef,Cash Transfers/Gifts,Yes,15000,0,0,no,,,,1,
201132750122,6cd83e9844144f18a6a306eab10a2eef,Food Transfers/Gifts,No,,,,,,,,,
201132750122,6cd83e9844144f18a6a306eab10a2eef,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750135,fee8ce070c4049eaad3fedf4a2062ead,Cash Transfers/Gifts,Yes,3000,0,0,no,,,,1,2
201132750135,fee8ce070c4049eaad3fedf4a2062ead,Food Transfers/Gifts,Yes,5000,0,0,,,,,1,2
201132750135,fee8ce070c4049eaad3fedf4a2062ead,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750148,79d0a31cb6c44ad983dd2bead0db60f5,Cash Transfers/Gifts,No,,,,,,,,,
201132750148,79d0a31cb6c44ad983dd2bead0db60f5,Food Transfers/Gifts,No,,,,,,,,,
201132750148,79d0a31cb6c44ad983dd2bead0db60f5,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750164,9618785c85f9408fbecc4c58e659cbcf,Cash Transfers/Gifts,No,,,,,,,,,
201132750164,9618785c85f9408fbecc4c58e659cbcf,Food Transfers/Gifts,No,,,,,,,,,
201132750164,9618785c85f9408fbecc4c58e659cbcf,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750177,88c4b5659a35473289313dc421868052,Cash Transfers/Gifts,Yes,4000,0,0,no,,,,1,
201132750177,88c4b5659a35473289313dc421868052,Food Transfers/Gifts,Yes,8000,0,0,,,,,1,
201132750177,88c4b5659a35473289313dc421868052,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750190,45f78660131d4cda9d8d0a5ea98307b1,Cash Transfers/Gifts,No,,,,,,,,,
201132750190,45f78660131d4cda9d8d0a5ea98307b1,Food Transfers/Gifts,No,,,,,,,,,
201132750190,45f78660131d4cda9d8d0a5ea98307b1,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750229,d724047d67fc42918bf8853a77d979da,Cash Transfers/Gifts,No,,,,,,,,,
201132750229,d724047d67fc42918bf8853a77d979da,Food Transfers/Gifts,No,,,,,,,,,
201132750229,d724047d67fc42918bf8853a77d979da,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750256,11ef3055a7b64cc6b9c4215589f512ac,Cash Transfers/Gifts,No,,,,,,,,,
201132750256,11ef3055a7b64cc6b9c4215589f512ac,Food Transfers/Gifts,No,,,,,,,,,
201132750256,11ef3055a7b64cc6b9c4215589f512ac,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132750282,5492e82f35624053856875c1d430d7e6,Cash Transfers/Gifts,Yes,10000,0,0,no,,,,1,2
201132750282,5492e82f35624053856875c1d430d7e6,Food Transfers/Gifts,Yes,10000,0,0,,,,,1,2
201132750282,5492e82f35624053856875c1d430d7e6,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760011,e9a4a14b1c1d4172af8d223854a55306,Cash Transfers/Gifts,No,,,,,,,,,
201132760011,e9a4a14b1c1d4172af8d223854a55306,Food Transfers/Gifts,Yes,4000,0,0,,,,,1,2
201132760011,e9a4a14b1c1d4172af8d223854a55306,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760024,434c2e57cb364e1ba0aca6ded24fbc89,Cash Transfers/Gifts,No,,,,,,,,,
201132760024,434c2e57cb364e1ba0aca6ded24fbc89,Food Transfers/Gifts,No,,,,,,,,,
201132760024,434c2e57cb364e1ba0aca6ded24fbc89,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760037,5689b7f9f0834230a0b24a59aae114f9,Cash Transfers/Gifts,No,,,,,,,,,
201132760037,5689b7f9f0834230a0b24a59aae114f9,Food Transfers/Gifts,No,,,,,,,,,
201132760037,5689b7f9f0834230a0b24a59aae114f9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760050,c5d7639d51404c75aeb5d3610c8bfd2b,Cash Transfers/Gifts,No,,,,,,,,,
201132760050,c5d7639d51404c75aeb5d3610c8bfd2b,Food Transfers/Gifts,Yes,3000,0,0,,,,,1,2
201132760050,c5d7639d51404c75aeb5d3610c8bfd2b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760063,c539848340914d4ca884bc6b58a0c641,Cash Transfers/Gifts,No,,,,,,,,,
201132760063,c539848340914d4ca884bc6b58a0c641,Food Transfers/Gifts,No,,,,,,,,,
201132760063,c539848340914d4ca884bc6b58a0c641,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760076,87dc887842e746c99307b691602cbfb9,Cash Transfers/Gifts,Yes,1500,0,0,no,,,,1,
201132760076,87dc887842e746c99307b691602cbfb9,Food Transfers/Gifts,No,,,,,,,,,
201132760076,87dc887842e746c99307b691602cbfb9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760089,6c0192bc6d4e4fa7993523e26e939f97,Cash Transfers/Gifts,Yes,2000,0,0,no,,,,1,
201132760089,6c0192bc6d4e4fa7993523e26e939f97,Food Transfers/Gifts,Yes,10000,0,0,,,,,1,
201132760089,6c0192bc6d4e4fa7993523e26e939f97,Non-Food In-Kind Transfers/Gifts,Yes,260,0,0,,,,,1,
201132760102,b3839d127c2e4c91b14a770a218d2c40,Cash Transfers/Gifts,No,,,,,,,,,
201132760102,b3839d127c2e4c91b14a770a218d2c40,Food Transfers/Gifts,Yes,5000,0,0,,,,,1,2
201132760102,b3839d127c2e4c91b14a770a218d2c40,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760115,51323cbbac6b46a9bb67146e922ea0b3,Cash Transfers/Gifts,No,,,,,,,,,
201132760115,51323cbbac6b46a9bb67146e922ea0b3,Food Transfers/Gifts,No,,,,,,,,,
201132760115,51323cbbac6b46a9bb67146e922ea0b3,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760128,adacbf96e4c2414aa3147b664abe65a8,Cash Transfers/Gifts,No,,,,,,,,,
201132760128,adacbf96e4c2414aa3147b664abe65a8,Food Transfers/Gifts,No,,,,,,,,,
201132760128,adacbf96e4c2414aa3147b664abe65a8,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760141,d22bb912ffbf4cae9177179ba9be8493,Cash Transfers/Gifts,No,,,,,,,,,
201132760141,d22bb912ffbf4cae9177179ba9be8493,Food Transfers/Gifts,No,,,,,,,,,
201132760141,d22bb912ffbf4cae9177179ba9be8493,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760154,f7b5796bce17493bb79e4ef8f9d5e26d,Cash Transfers/Gifts,No,,,,,,,,,
201132760154,f7b5796bce17493bb79e4ef8f9d5e26d,Food Transfers/Gifts,No,,,,,,,,,
201132760154,f7b5796bce17493bb79e4ef8f9d5e26d,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760167,ff2fed25514d4af7afd2b4e5f743f83f,Cash Transfers/Gifts,No,,,,,,,,,
201132760167,ff2fed25514d4af7afd2b4e5f743f83f,Food Transfers/Gifts,No,,,,,,,,,
201132760167,ff2fed25514d4af7afd2b4e5f743f83f,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760180,ae0930b2082342f08941c80cc5aa2959,Cash Transfers/Gifts,Yes,2000,0,0,no,,,,1,
201132760180,ae0930b2082342f08941c80cc5aa2959,Food Transfers/Gifts,Yes,3800,0,0,,,,,1,
201132760180,ae0930b2082342f08941c80cc5aa2959,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760193,3164307d59224a69803b53959c752770,Cash Transfers/Gifts,Yes,4000,0,0,no,,,,1,2
201132760193,3164307d59224a69803b53959c752770,Food Transfers/Gifts,Yes,15000,0,0,,,,,1,2
201132760193,3164307d59224a69803b53959c752770,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201132760206,5b049166440c4334ad3282578d636069,Cash Transfers/Gifts,Yes,6000,0,0,no,,,,1,2
201132760206,5b049166440c4334ad3282578d636069,Food Transfers/Gifts,No,,,,,,,,,
201132760206,5b049166440c4334ad3282578d636069,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770017,858970748ee94fc6b4add6d5c0e56ae3,Cash Transfers/Gifts,No,,,,,,,,,
201202770017,858970748ee94fc6b4add6d5c0e56ae3,Food Transfers/Gifts,No,,,,,,,,,
201202770017,858970748ee94fc6b4add6d5c0e56ae3,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770035,dff39c08bf47485e923bb30be4b592ea,Cash Transfers/Gifts,No,,,,,,,,,
201202770035,dff39c08bf47485e923bb30be4b592ea,Food Transfers/Gifts,No,,,,,,,,,
201202770035,dff39c08bf47485e923bb30be4b592ea,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770052,97d31a55b00143d8be04b1be018e631e,Cash Transfers/Gifts,No,,,,,,,,,
201202770052,97d31a55b00143d8be04b1be018e631e,Food Transfers/Gifts,No,,,,,,,,,
201202770052,97d31a55b00143d8be04b1be018e631e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770071,ad1b507084e6405b97458167510ffb47,Cash Transfers/Gifts,No,,,,,,,,,
201202770071,ad1b507084e6405b97458167510ffb47,Food Transfers/Gifts,Yes,12000,0,0,,,,,1,
201202770071,ad1b507084e6405b97458167510ffb47,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770088,804aecc3fa6742d9a234a840cf1e1006,Cash Transfers/Gifts,No,,,,,,,,,
201202770088,804aecc3fa6742d9a234a840cf1e1006,Food Transfers/Gifts,No,,,,,,,,,
201202770088,804aecc3fa6742d9a234a840cf1e1006,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770105,26a52154582a4f2bbf5458b8f1909fc4,Cash Transfers/Gifts,No,,,,,,,,,
201202770105,26a52154582a4f2bbf5458b8f1909fc4,Food Transfers/Gifts,No,,,,,,,,,
201202770105,26a52154582a4f2bbf5458b8f1909fc4,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770123,8db3743c9d5945d0a8ac01d6d28cabbb,Cash Transfers/Gifts,No,,,,,,,,,
201202770123,8db3743c9d5945d0a8ac01d6d28cabbb,Food Transfers/Gifts,No,,,,,,,,,
201202770123,8db3743c9d5945d0a8ac01d6d28cabbb,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770141,fc500bed9f5645d48a7a23d0d57969e5,Cash Transfers/Gifts,No,,,,,,,,,
201202770141,fc500bed9f5645d48a7a23d0d57969e5,Food Transfers/Gifts,Yes,0,12000,0,,,,,1,
201202770141,fc500bed9f5645d48a7a23d0d57969e5,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770176,57e611e038f34df5a4f978f4acd27f33,Cash Transfers/Gifts,No,,,,,,,,,
201202770176,57e611e038f34df5a4f978f4acd27f33,Food Transfers/Gifts,No,,,,,,,,,
201202770176,57e611e038f34df5a4f978f4acd27f33,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770194,b1da3c09e154401590d20d99204457a0,Cash Transfers/Gifts,No,,,,,,,,,
201202770194,b1da3c09e154401590d20d99204457a0,Food Transfers/Gifts,Yes,1000,0,0,,,,,1,
201202770194,b1da3c09e154401590d20d99204457a0,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770230,1fe0159b459942b1ad34b9c3c97d2f2e,Cash Transfers/Gifts,No,,,,,,,,,
201202770230,1fe0159b459942b1ad34b9c3c97d2f2e,Food Transfers/Gifts,No,,,,,,,,,
201202770230,1fe0159b459942b1ad34b9c3c97d2f2e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770247,cca434f38eb146bda852237a8399fcb5,Cash Transfers/Gifts,No,,,,,,,,,
201202770247,cca434f38eb146bda852237a8399fcb5,Food Transfers/Gifts,No,,,,,,,,,
201202770247,cca434f38eb146bda852237a8399fcb5,Non-Food In-Kind Transfers/Gifts,Yes,2000,0,0,,,,,2,
201202770264,6778abe399554f96be9ace1a98c70908,Cash Transfers/Gifts,Yes,2000,0,0,no,,,,1,2
201202770264,6778abe399554f96be9ace1a98c70908,Food Transfers/Gifts,No,,,,,,,,,
201202770264,6778abe399554f96be9ace1a98c70908,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770299,46a6306bde8142aeb8dced81c4414457,Cash Transfers/Gifts,No,,,,,,,,,
201202770299,46a6306bde8142aeb8dced81c4414457,Food Transfers/Gifts,No,,,,,,,,,
201202770299,46a6306bde8142aeb8dced81c4414457,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770316,7c8dea41f2a94bf19b868df1829fa656,Cash Transfers/Gifts,Yes,5000,0,0,no,,,,1,
201202770316,7c8dea41f2a94bf19b868df1829fa656,Food Transfers/Gifts,No,,,,,,,,,
201202770316,7c8dea41f2a94bf19b868df1829fa656,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202770368,586454492bfe443db8bb5493757f5886,Cash Transfers/Gifts,No,,,,,,,,,
201202770368,586454492bfe443db8bb5493757f5886,Food Transfers/Gifts,Yes,2000,0,0,,,,,1,
201202770368,586454492bfe443db8bb5493757f5886,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780036,eac572dfef3a4b1a8e9ca1b4201c4a20,Cash Transfers/Gifts,No,,,,,,,,,
201202780036,eac572dfef3a4b1a8e9ca1b4201c4a20,Food Transfers/Gifts,No,,,,,,,,,
201202780036,eac572dfef3a4b1a8e9ca1b4201c4a20,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780074,6c727d6f03b147e78d8ac7dc3e25ae73,Cash Transfers/Gifts,No,,,,,,,,,
201202780074,6c727d6f03b147e78d8ac7dc3e25ae73,Food Transfers/Gifts,Yes,3000,0,0,,,,,1,
201202780074,6c727d6f03b147e78d8ac7dc3e25ae73,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780077,8bf1b2f909ec41b0bed03901839b735f,Cash Transfers/Gifts,No,,,,,,,,,
201202780077,8bf1b2f909ec41b0bed03901839b735f,Food Transfers/Gifts,No,,,,,,,,,
201202780077,8bf1b2f909ec41b0bed03901839b735f,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780112,661ca059de8d4f6f8bf871a39716af35,Cash Transfers/Gifts,Yes,7500,0,0,no,,,,1,2
201202780112,661ca059de8d4f6f8bf871a39716af35,Food Transfers/Gifts,Yes,8000,0,0,,,,,2,
201202780112,661ca059de8d4f6f8bf871a39716af35,Non-Food In-Kind Transfers/Gifts,Yes,7000,0,0,,,,,1,2
201202780149,5f57afe19d0e435c8ef28f3788968549,Cash Transfers/Gifts,No,,,,,,,,,
201202780149,5f57afe19d0e435c8ef28f3788968549,Food Transfers/Gifts,Yes,0,8000,0,,,,,1,
201202780149,5f57afe19d0e435c8ef28f3788968549,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780187,8549f15baf8042e6a312ccf37fbd48a3,Cash Transfers/Gifts,No,,,,,,,,,
201202780187,8549f15baf8042e6a312ccf37fbd48a3,Food Transfers/Gifts,No,,,,,,,,,
201202780187,8549f15baf8042e6a312ccf37fbd48a3,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780225,cd527468de4642f1a3968bb541856483,Cash Transfers/Gifts,Yes,0,20000,0,no,,,,1,2
201202780225,cd527468de4642f1a3968bb541856483,Food Transfers/Gifts,No,,,,,,,,,
201202780225,cd527468de4642f1a3968bb541856483,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780263,0e30cea3d9b5409084e4110733352462,Cash Transfers/Gifts,No,,,,,,,,,
201202780263,0e30cea3d9b5409084e4110733352462,Food Transfers/Gifts,No,,,,,,,,,
201202780263,0e30cea3d9b5409084e4110733352462,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780301,0b41289b69414c6aab652dfdc036d660,Cash Transfers/Gifts,No,,,,,,,,,
201202780301,0b41289b69414c6aab652dfdc036d660,Food Transfers/Gifts,No,,,,,,,,,
201202780301,0b41289b69414c6aab652dfdc036d660,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780339,30ce86e5216c4347825b912b46c276c1,Cash Transfers/Gifts,Yes,15000,0,0,no,,,,1,
201202780339,30ce86e5216c4347825b912b46c276c1,Food Transfers/Gifts,Yes,5000,0,0,,,,,1,
201202780339,30ce86e5216c4347825b912b46c276c1,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780377,3aa902aca4bf4ecea0d28df88dab9a8a,Cash Transfers/Gifts,Yes,80000,0,0,no,,,,1,
201202780377,3aa902aca4bf4ecea0d28df88dab9a8a,Food Transfers/Gifts,No,,,,,,,,,
201202780377,3aa902aca4bf4ecea0d28df88dab9a8a,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780415,01350493ba9143f4b7e763c1ff0a4eb6,Cash Transfers/Gifts,Yes,15000,0,0,no,,,,1,2
201202780415,01350493ba9143f4b7e763c1ff0a4eb6,Food Transfers/Gifts,Yes,10000,0,0,,,,,1,2
201202780415,01350493ba9143f4b7e763c1ff0a4eb6,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780453,6299d3ed2c134baba44cd14ab3a0bce3,Cash Transfers/Gifts,No,,,,,,,,,
201202780453,6299d3ed2c134baba44cd14ab3a0bce3,Food Transfers/Gifts,Yes,4000,0,0,,,,,2,
201202780453,6299d3ed2c134baba44cd14ab3a0bce3,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780491,f8f778a0c0694119a0ae515b530a8d81,Cash Transfers/Gifts,Yes,6000,0,0,no,,,,1,
201202780491,f8f778a0c0694119a0ae515b530a8d81,Food Transfers/Gifts,Yes,10000,0,0,,,,,1,
201202780491,f8f778a0c0694119a0ae515b530a8d81,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
201202780529,c30f21258e5f4a058c83a5e12445189a,Cash Transfers/Gifts,Yes,150000,0,0,no,,,,1,2
201202780529,c30f21258e5f4a058c83a5e12445189a,Food Transfers/Gifts,No,,,,,,,,,
201202780529,c30f21258e5f4a058c83a5e12445189a,Non-Food In-Kind Transfers/Gifts,Yes,30000,0,0,,,,,1,2
