case_id,hhid,gardenid,ag_b100,ag_b102,ag_b103_2,ag_b103_2a,ag_b104a,ag_b104b,ag_b104b_oth,ag_b104a2,ag_b105e,ag_b105e_oth,ag_b106,ag_b106a,ag_b107
204023310012,3495830e61f9492fb0cbfa81067122fe,RG01,RG01 MUNDA WA PAKHOMO,MUNDA WA  PAKHOMO,1,yes,1.5,acre,,1.31,,,12,3,Partly Cloudy / Partly Sunny
204023310012,3495830e61f9492fb0cbfa81067122fe,RG02,RG02 MUNDA WA KUMUSI,MUNDA WA KUMUSI,1,no,1,acre,,.95,,,12,3,Partly Cloudy / Partly Sunny
204023310033,339dc65d7b1d400780db5cafd5573895,RG01,RG01 MUNDA WA KUMTUNDA,MUNDA WA KUMTUNDA,1,no,.5,acre,,.64,,,10,3,Partly Cloudy / Partly Sunny
204023310033,339dc65d7b1d400780db5cafd5573895,RG02,RG02 MUNDA WA KUMTUNDA 2,MUNDA WA KUMTUNDA 2,1,no,2,acre,,1.82,,,10,3,Partly Cloudy / Partly Sunny
204023310054,e379f9dc945746d49fde3d7e6ef0b06b,RG01,RG01 MUNDA WA KWA GOBEDE,MUNDA WA KWA  GOBEDE,1,no,1,acre,,.61,,,11,3,Partly Cloudy / Partly Sunny
204023310097,2158f1fd87fe49c58a83e325d65d333a,RG01,RG01 MUNDA WA MUNDA WA KUMTUNDA,MUNDA WA KUMTUNDA,2,yes,2,acre,,1.94,,,11,3,Partly Cloudy / Partly Sunny
204023310118,be42327bebac4a1abce6d371ecf6dece,RG01,RG01 Munda wakukabisa,RG01 Munda wakukabisa,3,no,4,acre,,4.57,,,12,3,Clear/Sunny
204023310139,82ba414784a74d67a4969642d33547c2,RG01,RG01 Munda wakunseu,RG01 Munda wakunseu,1,no,1.5,acre,,1.31,,,11,3,Clear/Sunny
204023310161,19b738c28421407981bfc5f8a3f8e6ad,RG01,RG01 Munda wakudzaoneni,RG01 Munda wakudzaoneni,1,no,1,acre,,1.03,,,10,3,Mostly Clear / Mostly Sunny
204023310182,012da9e82da04e21a13f1211b30dbac4,RG01,RG01 Munda wapakhomo,RG01 Munda wapakhomo,1,no,1,acre,,.99,,,12,3,Clear/Sunny
204023310182,012da9e82da04e21a13f1211b30dbac4,RG02,RG02 Munda wapakhomo,RG02 Munda wapakhomo,1,no,1,acre,,.86,,,12,3,Clear/Sunny
204023310203,1748325d2d5a4984ab6bf9fbf1390981,RG01,RG01 Munda wakunsapila,RG01 Munda wakunsapila,1,no,1,acre,,1.03,,,12,3,Clear/Sunny
204023310224,4f0f9cd9cdb743d1a62695fa4f96334d,RG01,RG01 Munda wakwamangwazu,RG01 Munda wakwamangwazu,3,no,4,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
204023310224,4f0f9cd9cdb743d1a62695fa4f96334d,RG02,RG02 Munda wakwachidoola,RG02 Munda wakwachidoola,1,no,2,acre,,1.92,,,10,3,Clear/Sunny
204023310267,91d7b4662bb04e41b61c763843c54841,RG01,RG01 MUNDA WA KWA KABWA NKHWALI,RG01 MUNDA WA KWA KABWA NKHWALI,1,yes,1,acre,,.92,,,11,3,Partly Cloudy / Partly Sunny
204023310288,097c56fe1d7447eabc89209d06fda719,RG01,RG01 MUNDA WA KU MTUNDA,RG01 MUNDA WA KU MTUNDA,1,yes,1,acre,,1,,,12,2,Partly Cloudy / Partly Sunny
204023310309,b855e32112a742a385f65c87ffef4c55,RG01,RG01 MUNDA WA KU KATONDO,RG01 MUNDA WA KU KATONDO,1,yes,.5,acre,,1.02,,,12,3,Mostly Cloudy / Considerable Cloudiness
204023310331,d027f4171c6246fdb05098f0b019fd2d,RG01,RG01 MUNDA WA KWA GOBEDE,RG01 MUNDA WA KWA GOBEDE,1,no,1,acre,,,HOUSEHOLD REFUSED,,,,
204023310331,d027f4171c6246fdb05098f0b019fd2d,RG02,RG02 MUNDA WA KWA CHILOLA,RG01 MUNDA WA KWA CHILOLA,1,no,.5,acre,,,HOUSEHOLD REFUSED,,,,
204023320010,8f971800e8314a008f654e871a689ed6,RG01,RG01 KAPITA GARDEN,KAPITA GARDEN,2,yes,1.5,acre,,1.44,,,11,3,Mostly Clear / Mostly Sunny
204023320019,d9255f47e3394c83a64fd003967dc06a,RG01,RG01_MUNDA WA KUSANGA WOYAMBA,MUNDA WA KUSANGA WOYAMBA,1,no,1,acre,,.86,,,10,3,Mostly Clear / Mostly Sunny
204023320019,d9255f47e3394c83a64fd003967dc06a,RG02,RG02_MUNDA WA KUSANGA WACHIWIRI,MUNDA WA KUSANGA WACHIWIRI,1,no,.5,acre,,.33,,,10,3,Clear/Sunny
204023320029,f8bb516637ad41caa88b8deff8404f33,RG01,RG01 MUNDA WA KUNTUNDA,RG01 MUNDA WA KUMTUNDA,1,yes,2.5,acre,,1.26,,,11,3,Mostly Cloudy / Considerable Cloudiness
204023320029,f8bb516637ad41caa88b8deff8404f33,RG02,RG02 MUNDA WA KU LAINA,RG02 MUMDA WA KU LAINA,1,yes,1,acre,,1.28,,,10,3,Mostly Cloudy / Considerable Cloudiness
204023320048,09ed02aa5ae3403086faedf5fa90a578,RG01,RG01 MUNDA WA KU KUMUSI,RG01 MUNDA WAKU MUSI,3,yes,2.5,acre,,4.97,,,11,3,Clear/Sunny
204023320057,af79098a999a423f86ba30687d8382be,RG01,RG01_MUNDA WA PAKHOMO,MUNDA WA PAKHOMO,6,yes,11,acre,,11.69,,,10,3,Mostly Clear / Mostly Sunny
204023320086,c04e7ba1411b4bb5b83a9dd1c286d93c,RG01,RG01 MUNDA WAKUKATAYA MKHWANGWA,MUNDA WAKUKATAYA MKHWANGWA,1,no,2,acre,,1.7,,,10,3,Mostly Clear / Mostly Sunny
204023320086,c04e7ba1411b4bb5b83a9dd1c286d93c,RG02,RG02 MUNDA WAPANSEU,MUNDA WAKUNSEU,1,no,1,acre,,1.59,,,10,3,Mostly Clear / Mostly Sunny
204023320086,c04e7ba1411b4bb5b83a9dd1c286d93c,RG03,RG03 MUNDA WAPAKHOMO,Munda wapakhomo,1,yes,.25,acre,,.25,,,10,3,Clear/Sunny
204023320096,53714a2c393b4dbca5fbe39ab032491b,RG01,RG01_MUNDA WA KUMUSI,MUNDA WA KUMUSI,2,no,2,acre,,2.74,,,11,3,Partly Cloudy / Partly Sunny
204023320096,53714a2c393b4dbca5fbe39ab032491b,RG02,RG02_MUNDA WA KUKATSUKAMBALE,MUNDA WA KUKATSUKAMBALE,1,no,1,acre,,.45,,,12,3,Partly Cloudy / Partly Sunny
204023320105,9392d20e88d64e39a8fd5c98fffe1377,RG01,RG01 NACHULU ESTATE,NACHULU ESTATE,2,no,4,acre,,5.08,,,12,3,Partly Cloudy / Partly Sunny
204023320105,9392d20e88d64e39a8fd5c98fffe1377,RG02,RG02 MUNDA WA A SIMENTI,MUNDA WA ASIMENTI,1,no,1,acre,,1.04,,,12,3,Partly Cloudy / Partly Sunny
204023320105,9392d20e88d64e39a8fd5c98fffe1377,RG04,RG03 MUNDA WA A BIDOKOTALA,MUNDA WA ABIDOKOTALA,1,no,1,acre,,2.47,,,11,3,Partly Cloudy / Partly Sunny
204023320105,9392d20e88d64e39a8fd5c98fffe1377,RG06,RG04 MUNDA WA KUMBUKANI,MUNDA WAKUMBUKANI,1,no,1,acre,,1.63,,,12,3,Partly Cloudy / Partly Sunny
204023320115,835cb2f7edcd492cb4428eb940edbd5b,RG01,RG01 MUNDA WAPAKHOMO,munda wa pakhomo,1,yes,.5,acre,,.05,,,10,3,Clear/Sunny
204023320115,835cb2f7edcd492cb4428eb940edbd5b,RG02,RG02 MUNDA WAKWAMASE,munda wakamase,1,no,1.5,acre,,2.48,,,12,3,Clear/Sunny
204023320115,835cb2f7edcd492cb4428eb940edbd5b,RG03,RG03 Fallow,munda wakwamase,1,no,1,acre,,1.31,,,12,3,Clear/Sunny
204023320124,4d54197f0be34217a394ae93ca410367,RG01,RG01 MUNDA WAKUNDEVU,MUNDA WAKUNDEVU,1,no,.5,acre,,.7,,,10,3,Mostly Clear / Mostly Sunny
204023320134,a71ea539bc8644ec8341e07b914563b1,RG01,RG01 MUNDA WA KU PHIRI,RG01 MUNDA WA KUPHIRI,2,yes,5,acre,,3.92,,,10,3,Mostly Cloudy / Considerable Cloudiness
204023320144,febbf51fb0374a4f933222eb12a1dd64,RG01,RG01 MUNDA WA KU SANGA,RG01 MUNDA WA KU SANGA,1,yes,1.5,acre,,1.05,,,12,3,Partly Cloudy / Partly Sunny
204023320163,057a3080ee4b48258fc569372c6c7164,RG01,RG01 MUNDA WAPAKHOMO,munda wa pakhomo,1,yes,1,acre,,1.59,,,12,3,Clear/Sunny
204023320172,c59e8766d609470c91ae502848cef179,RG01,RG01  MUNDA WAKUBWINJA,munda wakubwinja,1,no,1,acre,,.93,,,11,3,Clear/Sunny
204023320182,e3d6a4ab45b741809cb45ed20e52f98f,RG01,RG01 MUNDA WAPAKHOMO,munda wa pakhomo,1,yes,2,acre,,.76,,,11,3,Clear/Sunny
204023320182,e3d6a4ab45b741809cb45ed20e52f98f,RG02,RG02 MUNDA WAPAKHOMO,munda wa pakhomo,1,yes,.5,acre,,.27,,,11,3,Clear/Sunny
204023320201,2ffe1daf6ced43c79c77c69ffa378d03,RG01,RG01_MUNDA WA PAKHOMO,MUNDA WA PAKHOMO,3,yes,1.5,acre,,1.72,,,12,3,Clear/Sunny
204023330015,3ca40c1768b648928622808d8db29ef7,RG01,RG01,MAIZE GARDEN,1,yes,1,acre,,.41,,,11,3,Completely Cloudy
204023330032,d1fcf1d341f5479a9d87588fd94be1e2,RG01,RG01_MUNDA WAPAKHOMO,MUNDA WAPAKHOMO,2,no,2,acre,,5.67,,,12,3,Clear/Sunny
204023330049,8ba6ddba876e4a21854202b0a56cc25e,RG01,RG01 HOME MAIZE GARDEN,RG01 HOME MAIZE GARDEN,1,no,1,acre,,.6,,,11,2,Partly Cloudy / Partly Sunny
204023330049,8ba6ddba876e4a21854202b0a56cc25e,RG02,RG02 MUNDA WAKU MCHENGA,R02 MUNDA WA KU MCHENGA,3,no,2,acre,,1.6,,,11,3,Partly Cloudy / Partly Sunny
204023330049,8ba6ddba876e4a21854202b0a56cc25e,RG03,RG03 TOBBACCO GARDEN,RG03 TOBBACCO GARDEN,1,no,.5,acre,,.2,,,11,2,Partly Cloudy / Partly Sunny
204023330066,83fd8838bc864235aeef4d05802ff874,RG01,RG01 MUNDA WAPAKHOMO,RG01 MUNDA WAPAKHOMO,2,no,2,acre,,3.28,,,11,3,Clear/Sunny
204023330083,a1f2ffbd364743ed9b5561f11699c1ff,RG01,RG01,MAIZE and FODYA AND SOYA GARDEN,3,yes,2,acre,,2.51,,,9,3,Partly Cloudy / Partly Sunny
204023330100,124aaeed96dd4d4698df7e684f27dfc8,RG01,RG01 MUNDA WA KWA MPANI,R01 MUNDA WA KWA MPANI,1,no,1,acre,,.9,,,11,3,Mostly Cloudy / Considerable Cloudiness
204023330100,124aaeed96dd4d4698df7e684f27dfc8,RG02,RG02 MUNDA WAPAKHOMO,RG02 MUNDA WAPAKHOMO,1,no,1,acre,,.8,,,10,3,Mostly Cloudy / Considerable Cloudiness
204023330100,124aaeed96dd4d4698df7e684f27dfc8,RG03,RG03 TOBACCO GARDEN,RG03 TOBACCO GARDEN,1,no,1,acre,,.9,,,10,3,Mostly Cloudy / Considerable Cloudiness
204023330117,63ba790d06084818883d9723be729d1b,RG01,RG01_PAKHOMO GARDEN,PAKHOMO GARDEN,2,no,2,acre,,3.14,,,11,3,Clear/Sunny
204023330135,abd32ed4801a4f2b910e80d94b4593e3,RG01,RG01 MUNDA WAPAKHOMO,RG01 MUNDA WAPAKHOMO,1,no,2,acre,,2.08,,,11,3,Clear/Sunny
204023330135,abd32ed4801a4f2b910e80d94b4593e3,RG02,RG01 MUNDA  WAKUSELI,RG02 MUNDA  WAKUSELI,1,no,1.5,acre,,1.34,,,11,3,Clear/Sunny
204023330135,abd32ed4801a4f2b910e80d94b4593e3,RG03,RG03 MUNDA  WAKUNJIRA,RG03 MUNDA  WAKUNJIRA,1,no,1,acre,,1.12,,,11,3,Clear/Sunny
204023330152,95c074772cea4a8597ba044611f4e9de,RG01,RGO1_MUNDA WAPAKHOMO,MUNDA WAPAKHOMO,1,yes,2,acre,,3.45,,,10,3,Clear/Sunny
204023330169,18a3d77da1a34a5ea37ac45f72da48ef,RG01,RG01 MUNDA WAPAKHOMO,RG01 MUNDA WAPAKHOMO,1,no,1,acre,,1.05,,,11,3,Clear/Sunny
204023330186,b8604a55ac55450d835c1b5302d6d6c5,RG01,RG01,MAIZE AND TOBACCO,2,yes,1.5,hectare,,.5600000000000001,,,10,3,Partly Cloudy / Partly Sunny
204023330203,002afb9ae01c46838ef6303cc99e0287,RG01,RG01 MUNDA WAPAKHOMO,RG01 MUNDA WAPAKHOMO,1,no,1,acre,,.64,,,11,3,Clear/Sunny
204023330237,b623bf72e8944db7b3c0008a6e620c54,RG01,RG01,MAIZE AND TOBACCO GARDEN,2,yes,2,acre,,2.44,,,12,3,Partly Cloudy / Partly Sunny
204023330254,3c4ba7ce7885491eade571d05539746b,RG01,RG01_MUNDA WAPAKHOMO,MUNDA WAPAKHOMO,1,no,.25,acre,,.18,,,12,3,Clear/Sunny
204023330254,3c4ba7ce7885491eade571d05539746b,RG02,RG02_MUNDA WAPAMITENGO,MUNDA WAPAMITENGO,1,no,1,acre,,1.01,,,12,3,Clear/Sunny
204023330271,7c7e7b21f2484d5bb8256df20c984f88,RG01,RG01,MAIZE GARDEN,1,yes,.5,acre,,.6,,,10,3,Partly Cloudy / Partly Sunny
204023340005,f561bb71e7114adf8d2218cc42f3d038,RG01,RG01 MUNDA WA RENT,munda Wa rent,1,no,1,acre,,1.7,,,10,3,Mostly Clear / Mostly Sunny
204023340005,f561bb71e7114adf8d2218cc42f3d038,RG02,RG02 MUNDA WAKWACHILAWO,munda wakwachalawo,1,no,2,acre,,1.3,,,11,3,Mostly Clear / Mostly Sunny
204023340010,f79f111d35ca47b6b63c04d01b8b8c8e,RG01,RG01 MUNDA WAKUNSEU,munda wakunseu,2,no,2,acre,,2.98,,,10,3,Partly Cloudy / Partly Sunny
204023340015,56ca23c87f39421285d23774218a0559,RG01,RG01 Munda wakunkhalango,RG01 Munda wakunkhalango,1,no,1.5,acre,,1.58,,,9,3,Partly Cloudy / Partly Sunny
204023340015,56ca23c87f39421285d23774218a0559,RG02,RG02 Munda wakunseu,RG02 Munda wakunseu,1,no,1,acre,,.95,,,11,3,Partly Cloudy / Partly Sunny
204023340022,cbaf062da8c04a8db0fdb12a07c0d91a,RG01,RG01 MUNDA WA KUKATONDO,MUNDA WA KUKATONDO,1,no,2,acre,,2.1,,,12,3,Completely Cloudy
204023340022,cbaf062da8c04a8db0fdb12a07c0d91a,RG02,RG02 MUNDA WA MCHENGA,MUNDA WAKU MCHENGA,1,no,2.5,acre,,2.25,,,12,3,Completely Cloudy
204023340027,87df81928ec14338860c8c02f68af52d,RG01,RG01 Munda wapakhomo,RG01 Munda wapakhomo,1,no,1.5,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
204023340027,87df81928ec14338860c8c02f68af52d,RG02,RG02 Munda wamatenje,RG02 Munda wamatenje,2,no,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
204023340027,87df81928ec14338860c8c02f68af52d,RG03,RG03 Munda wakwanyankhwa,RG03 Munda wakwanyankhwa,2,no,2,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
204023340032,71ec12e8dc6f41a2b09d3bbc588cdffa,RG01,RG01 MUNDA WA KUDINDO,MUNDA WA KUDINDO,1,no,1,acre,,1.32,,,11,3,Mostly Cloudy / Considerable Cloudiness
204023340037,a038b467907f417a8bf65269327333ae,RG01,RG01 MUNDA WA KU DZENZA,MUNDA WAKU DZENZA,1,no,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
204023340054,893308d0d7f64b63929ab4f97926ff2b,RG01,MUNDA WA KU CHIMWANKHUKU,RG01 MUNDA WA KU CHIMWANKHUKU,2,yes,3,hectare,,7.81,,,12,3,Mostly Cloudy / Considerable Cloudiness
204023340059,aebe7100b7364208835ec60f2f12e92b,RG01,RG01 MUNDA WA KU SENENJE,RG01 MUNDA WA KU SENENJE,2,no,2,acre,,1.29,,,10,3,Mostly Cloudy / Considerable Cloudiness
204023340071,bab4b467797e40858dd2b180e35f4632,RG01,RG01 MUNDA WAKWATIKHALENAWO,munda wakwatikhalenawo,1,no,1.5,acre,,,OTHER (SPECIFY),LONG DISTANCE,,,
204023340071,bab4b467797e40858dd2b180e35f4632,RG02,RG02 MUNDA KWAKWATIKHALENAWO,MUNDA WAKWATIKHALENAWO,1,no,1,acre,,,OTHER (SPECIFY),LONG DISTANCE,,,
204023340076,8f4fe5263a08499ebfc11532250a898d,RG01,RG01 MUNDA WAKUKAWELAWELA,munda wakukalwelawela,1,no,2,acre,,2.27,,,11,3,Mostly Clear / Mostly Sunny
204023340096,9b4740cec7f14e5689a1c6c5de78320d,RG01,RG01 MUNDA WA KUKASANGADZI,MUNDA WA KUKASANGADZI,1,no,11,acre,,10.5,,,11,3,Completely Cloudy
204023340096,9b4740cec7f14e5689a1c6c5de78320d,RG02,RG02 MUNDA WA RENTI,MUNDA WA RENTI,1,no,2,acre,,1.25,,,12,3,Completely Cloudy
204023340101,442fd592d33b43b8804261b8cfbc60ed,RG01,RG01 Munda wakwambiya,RG01 Munda wakwambiya,1,no,1,acre,,.55,,,10,3,Partly Cloudy / Partly Sunny
204023340101,442fd592d33b43b8804261b8cfbc60ed,RG02,RG02 Munda wakwambiya,RG02 Munda wakwambiya,1,no,2.5,acre,,3.58,,,12,3,Partly Cloudy / Partly Sunny
204023340112,4b75c0ac147f42fc829c7fe0db8617d2,RG01,RG01 Munda wakwazongwa,RG01 Munda wakwakazonga,3,no,2.5,acre,,2.69,,,12,3,Mostly Clear / Mostly Sunny
204033350006,7b1089ff541b476eb9387b9dd78f7c77,RG01,RG01 MUNDA WA RENTI,MUNDA WA RENTI,1,no,.5,acre,,.25,,,11,3,Completely Cloudy
204033350023,d00e5e837cf046e5bd4bbb1348459e13,RG01,RG01 MUNDA WA KUMCHENGA,MUNDA WA KUMCHENGA,2,no,3,acre,,3.86,,,10,3,Partly Cloudy / Partly Sunny
204033350040,d5fd06db4f584412ac51d428d1c7fac1,RG01,RG01 MUNDA WA KUMTUNDA,MUNDA KUMTUNDA,2,no,4,acre,,4.39,,,11,3,Partly Cloudy / Partly Sunny
204033350057,5e75cf1c7bf44ebd86e4a3ee95480672,RG01,RG01  MUNDA WA KUMTUNDA,MUNDA WA KUMTUNDA,1,no,3,acre,,3.3,,,10,3,Partly Cloudy / Partly Sunny
204033350057,5e75cf1c7bf44ebd86e4a3ee95480672,RG02,RG02 MUNDA WA RENTI,MUNDA WA RENTI,1,no,1.5,acre,,1.24,,,9,3,Partly Cloudy / Partly Sunny
204033350073,781f8a1467564c51828c03efb0c4783c,RG01,RG01 MUNDA WA KUSERI,MUNDA WA KUSERI,4,yes,4.5,acre,,4.91,,,11,3,Mostly Clear / Mostly Sunny
204033350073,781f8a1467564c51828c03efb0c4783c,RG02,RG02 MUNDA KUMUSI,MUNDA WA KUMUSI,1,yes,1.25,acre,,1.46,,,11,3,Mostly Clear / Mostly Sunny
204033350090,9bf3963353024025b3383d9939041e3e,RG01,RG01 MUNDA WA KUMCHENGA,MUNDA WA KUMCHENGA,1,no,1,acre,,1.18,,,11,3,Mostly Cloudy / Considerable Cloudiness
204033350107,f902c019b31e48508003621701cdfed6,RG01,RG01 MUNDA WA PAKHOMO,RG01 MUNDA WA PAKHOMO,1,yes,1,acre,,1.3,,,12,2,Partly Cloudy / Partly Sunny
204033350107,f902c019b31e48508003621701cdfed6,RG02,RG02 MUNDA WA KU MSEU,RG02 MUNDA WA KU MSEU,1,yes,1,acre,,1.71,,,12,2,Partly Cloudy / Partly Sunny
204033350124,ea4d016094b7477c8092d588f7fbfff6,RG01,RGO1 MUNDA WA KWA NGWALA,RG01 MUNDA WA KWA NGWALA,3,yes,4,acre,,4.49,,,12,3,Partly Cloudy / Partly Sunny
204033350141,b0a669c2ffd643069ade235dd7941559,RG01,RG01 MUNDA WA KWA MONDWE,RG01 MUNDA WA KWA MONDWE,1,no,1,acre,,,HOUSEHOLD REFUSED,,,,
204033350158,db1f771d34b64464b41f390dd2385482,RG01,RG01 MUNDA WA KUMCHENGA,RG01 MUNDA WA KU MCHENGA,2,yes,2,acre,,2.5,,,10,3,Partly Cloudy / Partly Sunny
204033350174,39ab700a911543cc91e8251fa37ff5f4,RG01,"""RG01 MUNDA WA KU MTUNDA """,RG01 MUNDA WA KU MTUNDA,1,yes,2,acre,,3.45,,,10,3,Partly Cloudy / Partly Sunny
204033350174,39ab700a911543cc91e8251fa37ff5f4,RG02,RG02 MUNDA WA KWA CHIKAZA,RG02 MUNDA WA KWA CHIKAZA,1,no,1,acre,,,HOUSEHOLD REFUSED,,,,
204033350174,39ab700a911543cc91e8251fa37ff5f4,RG03,RG03 MUNDA WA KWA PILINGU,RG03 MUNDA WA KWA PILINGU,1,no,1,acre,,,HOUSEHOLD REFUSED,,,,
204033350191,4196a0d5508c49ab9708859dcf9399a8,RG01,RG01 MUNDA WAKUNSEU,RG01 MUNDA WAKUNSEU,1,no,1,acre,,.75,,,12,3,Partly Cloudy / Partly Sunny
204033350191,4196a0d5508c49ab9708859dcf9399a8,RG02,RG02 MUNDA WAKUMCHENGA,RG02 MUNDA WAKUMCHENGA,2,no,1.5,acre,,1.63,,,12,3,Partly Cloudy / Partly Sunny
204033350208,37fe37de7ae44892938216396d8156a4,RG01,RG01 MUNDA WAKWAMANDA,RG01 MUNDA WAKWAMANDA,3,no,3,acre,,3.05,,,12,3,Clear/Sunny
204033350225,790820b51ec4480384f763450bb42496,RG01,RG01 Munda wakumtunda,RG01 Munda wakumtunda,1,no,1.5,acre,,1.23,,,12,3,Mostly Clear / Mostly Sunny
204033350242,5377b6b50a854322bff3451b3644eb40,RG01,RG01 MUNDA WAKU DRIMP,RG01 MUNDA WAKU DRIMP,3,no,10,acre,,9.539999999999999,,,11,3,Clear/Sunny
204033350258,9e82a1c74f294d6ab25ffe94cd31d07d,RG01,RG01 MUNDA WAKUMCHENGA,RG01 MUNDA WAKUMCHENGA,3,no,2,acre,,2.42,,,11,3,Mostly Clear / Mostly Sunny
204033360010,d1381a8475f24e8b84b63a6e43e82a96,RG01,RG01 MUNDA WAKUMCHENGA,munda wakumchenga,1,no,1,acre,,1.13,,,11,3,Clear/Sunny
204033360021,78167f0088864620880ba09fa3d1bcd7,RG01,RG01 MUNDA WAKUMTUNDA,munda wakumtunda,1,no,1,acre,,.8,,,10,3,Clear/Sunny
204033360021,78167f0088864620880ba09fa3d1bcd7,RG02,RG02 MUNDA WAPAKHOMO,munda wapakhomo,1,yes,1,acre,,.24,,,11,3,Clear/Sunny
204033360042,a220a4407efd4a3bbd0b4fb19935e32f,RG01,RG01 MUNDA WAKUKATONDO,MUNDA WA KUKATONDO,1,no,3,hectare,,2.38,,,10,3,Mostly Cloudy / Considerable Cloudiness
204033360042,a220a4407efd4a3bbd0b4fb19935e32f,RG02,RG02 MUNDA WA KWALAMBWE,MUNDA WA KWALAMBWE,2,no,.5,hectare,,.47,,,11,3,Mostly Clear / Mostly Sunny
204033360053,e0e52d5a33d64af0b1f90292600056f4,RG01,RG01_MUNDA WA KUMDIKA,MUNDA WA KUMDIKA,3,no,2.25,acre,,2.25,,,11,3,Mostly Clear / Mostly Sunny
204033360063,b095d4ba76a5408f83cbc6956abede84,RG01,RG01_MUNDA KUMDIKA,MUNDA WA KUMDIKA,2,no,2,acre,,3.34,,,12,3,Mostly Clear / Mostly Sunny
204033360074,1c9cefce05a14748a32e10466a2c44fc,RG01,RG01 MUNDA WA KWA NCHERE,MUNDA WA KWA NCHERE,2,no,2.5,acre,,2.79,,,12,3,Partly Cloudy / Partly Sunny
204033360085,c03eb84130e54e96819c1c08420cf504,RG01,RG01 MUNDA WAKHOMO,MUNDA WA PAKHOMO,1,yes,1,acre,,1.43,,,11,3,Partly Cloudy / Partly Sunny
204033360095,21bfaadfc1f84bb6a99e35f46a4edd68,RG01,RG01 MUNDA WA KWA BENI,RG01 MUNDAY WA KWA BENI,2,no,1,acre,,1.94,,,11,3,Mostly Clear / Mostly Sunny
204033360095,21bfaadfc1f84bb6a99e35f46a4edd68,RG02,RG02 MUNDA WA PAKHOMO,RG02 MUNDAY WA PAKHOMO,2,no,.5,acre,,.79,,,11,3,Mostly Clear / Mostly Sunny
204033360106,ebdb7e13e5d64e6494a5ad96413d5370,RG01,RG01_MUNDA WA PAKHOMO,MUNDA WA PAKHOMO,3,yes,4,acre,,7,,,10,3,Clear/Sunny
204033360138,02609276cf1a4b76a32b383fdbc60404,RG01,RG01 MUNDA WA PAMTUNDA,MUNDA WA PAMTUNDA,1,no,2,hectare,,4,,,12,3,Partly Cloudy / Partly Sunny
204033360138,02609276cf1a4b76a32b383fdbc60404,RG02,RG02 MUNDA WAKUMUSI,MUNDA WA WAKUMUSI,1,no,1,hectare,,3.06,,,11,3,Partly Cloudy / Partly Sunny
204033360138,02609276cf1a4b76a32b383fdbc60404,RG03,RG03 MUNDA WA KWA CHIGURE,MUNDA WA KWA CHIGURE,1,no,.5,hectare,,1.34,,,10,3,Partly Cloudy / Partly Sunny
204033360148,767aab6dce84420193d49db4636bcf5e,RG01,RG01 MUNDA WA KU NKHATA,RG01 MUNDA WA KU NKHATA,1,no,1,acre,,1,,,11,3,Partly Cloudy / Partly Sunny
204033360148,767aab6dce84420193d49db4636bcf5e,RG02,RG02 MUNDA WA KWA MALIRI,RG01 MUNDA WA KWA MALIRI,1,no,1,acre,,1.1,,,11,3,Partly Cloudy / Partly Sunny
204033360159,fd8e66bc3b74423d819aa70f6e99fc55,RG01,RG01_MUNDA WA KUSANKHA,MUNDA WA KUSANKHA,3,no,1.75,acre,,1.46,,,11,3,Mostly Clear / Mostly Sunny
204033360180,b021af88bc8340e7a951b5f25f201756,RG01,RG01 MUNDA WA KU MALUNJE,RG01 MUNDA WA KU MALUNJE,2,no,1,acre,,1.5,,,11,3,Partly Cloudy / Partly Sunny
204033360190,21ab02c9a1d94fb59b5c20c13b1144f9,RG01,RG01 MUNDA WA KU  MALUNJE,RG01 MUNDA WA KU MALUNJE,1,yes,2.5,acre,,3.57,,,11,4,Partly Cloudy / Partly Sunny
204033360201,f587d74692e14860a6fdd6aa4d8c2008,RG01,RG01 MUNDA WA KU MALUNJE,RG01 MUNDA WA KU MALUNJE,3,no,5,acre,,7.8,,,10,4,Partly Cloudy / Partly Sunny
204033360221,762a14ca5b014d9dbc5f036300c5d84b,RG01,RG01 MUNDA WAKUSANGA,munda wakusanga,1,no,1,acre,,2.7,,,12,3,Clear/Sunny
204033370022,32a65a60659641db853d83fa1da79c8d,RG01,RG01 MUNDA WAKUKAWUNGO,RG01 MUNDA WAKUKAWUNGO,4,no,4,acre,,4.58,,,12,3,Partly Cloudy / Partly Sunny
204033370030,1b9d85e44f13453f9f687d8e29950118,RG01,RG01 WAKUKATONDO,MUNDA WAKUKATONDO,2,no,2.5,acre,,1.66,,,12,3,Mostly Clear / Mostly Sunny
204033370063,b880ff84382349f5ae465c00291cd60a,RG01,RG01 MUNDA WA RENT,munda wa rent,1,no,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
204033370063,b880ff84382349f5ae465c00291cd60a,RG02,RG02 MUNDA WA RENT 2,munda wa rent 2,1,no,.5,acre,,2.03,,,12,3,Mostly Clear / Mostly Sunny
