case_id,hhid,gardenid,plotid,ag_k01,ag_k01b,ag_k02,ag_k02_1,ag_k02_2a,ag_k02_2b,ag_k03,ag_k21a,ag_k21b,ag_k21c,ag_k21d,ag_k21e,ag_k21_oth,ag_k22,ag_k22_oth,ag_k23,ag_k24,ag_k25_oth,ag_k25a,ag_k25b,ag_k26a,ag_k26b,ag_k26_oth,ag_k26_1a,ag_k26_1b,ag_k26_2a,ag_k26_2b,ag_k26_2_oth,ag_k27,ag_k28,ag_k29a,ag_k29b,ag_k29_oth,ag_k30,ag_k30_oth,ag_k31,ag_k31_oth,ag_k33,ag_k34,ag_k35a,ag_k35b,ag_k35_oth,ag_k36,ag_k36_1a,ag_k36_1b,ag_k37,ag_k38a,ag_k38b,ag_k38b_oth,ag_k39,ag_k40,ag_k40_1,ag_k40_2,ag_k40a,ag_k40a_oth,ag_k40b,ag_k40c,ag_k40c_oth,ag_k40d,ag_k40e,ag_k40f,ag_k40f_oth,ag_k40g,ag_k40h,ag_k40h_oth,ag_k40i,ag_k41,ag_k42a,ag_k42a_oth,ag_k42b,ag_k42c,ag_k42c_oth,ag_k42d,ag_k42e,ag_k42e_oth,ag_k42f,ag_k42g,ag_k42g_oth,ag_k43a1,ag_k43b1,ag_k43c1,ag_k43d1,ag_k43a2,ag_k43b2,ag_k43c2,ag_k43d2,ag_k43a3,ag_k43b3,ag_k43c3,ag_k43d3,ag_k43a4,ag_k43b4,ag_k43c4,ag_k43d4,ag_k43a5,ag_k43b5,ag_k43c5,ag_k43d5,ag_k43a6,ag_k43b6,ag_k43c6,ag_k43d6,ag_k43a7,ag_k43b7,ag_k43c7,ag_k43d7,ag_k44a1,ag_k44b1,ag_k44c1,ag_k44d1,ag_k44a2,ag_k44b2,ag_k44c2,ag_k44d2,ag_k44a3,ag_k44b3,ag_k44c3,ag_k44d3,ag_k44a4,ag_k44b4,ag_k44c4,ag_k44d4,ag_k44a5,ag_k44b5,ag_k44c5,ag_k44d5,ag_k44a6,ag_k44b6,ag_k44c6,ag_k44d6,ag_k44a7,ag_k44b7,ag_k44c7,ag_k44d7,ag_k45a1,ag_k45b1,ag_k45c1,ag_k45d1,ag_k45a2,ag_k45b2,ag_k45c2,ag_k45d2,ag_k45a3,ag_k45b3,ag_k45c3,ag_k45d3,ag_k45a4,ag_k45b4,ag_k45c4,ag_k45d4,ag_k45a5,ag_k45b5,ag_k45c5,ag_k45d5,ag_k45a6,ag_k45b6,ag_k45c6,ag_k45d6,ag_k45a7,ag_k45b7,ag_k45c7,ag_k45d7,ag_k46a1,ag_k46b1,ag_k46a2,ag_k46b2,ag_k46a3,ag_k46b3,ag_k46c,ag_k46c_oth,ag_k46d,ag_k46e,ag_k46e_oth,ag_k46f,ag_k47a,ag_k47b,ag_k47c,ag_k48a,ag_k48b,ag_k48c
204013280121,ea597bb87b70487baf1c052da6187c50,DG01,D01,no,.,1,,,,1,maize,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,More than 5 years ago,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,october,1ST HALF,yes,3,wheelbarrow,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,5,4,1,2,5,4,,,,,,,,,,,,,,,,,,,,,1,1,5,5,2,1,5,5,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204013280139,7885281486974e0c84a9402c416c0918,DG01,D01,no,.,1,,,,1,tomato,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Other (Specify),,WATERING CAN,Watering can,,Well,,2014,1,Lack of non-labour inputs,Lack of equipment,,yes,april,2ND HALF,yes,1,OX CART,,yes,yes,2,2,23:21:0+4S/CHITOWE,,5,kilogram,,5,2,urea,,3,kilogram,,3,yes,insecticide,,10,liter,,no,,,,,,1,2,5,8,2,2,3,8,,,,,,,,,,,,,,,,,,,,,2,2,5,8,1,2,5,8,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204013280156,ed05e380c21049d99c1b1b88f8e4e418,RG03,D01,yes,3,,yes,4,6,1,tanaposi,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,no,Bucket,,,Watering can,,Well,,0,,,,,yes,august,2ND HALF,yes,11,bucket,,yes,no,2,2,urea,,5,kilogram,,5,2,,,,,,,no,,,,,,,,,,,,1,2,2,5,4,2,2,5,,,,,,,,,,,,,,,,,,,,,1,1,2,2,4,1,2,2,,,,,,,,,,,,,,,,,,,,,2,12,7,1,4,12,1,1,1,12,6,1,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
204013290258,dd7ee73b6a2344848aff05b2fe857d23,RG01,D01,yes,1,,yes,2,,1,tomato,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,july,2ND HALF,yes,1,OX CART,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,3,6,3,2,3,2,3,,,,,,,,,,,,,,,,,,,,,1,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,4,1,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204023320096,53714a2c393b4dbca5fbe39ab032491b,RG02,D02,yes,2,,yes,2,,1,nkhwani,beans,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,Erosion control bunds,,,During last 12 months,,,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,october,1ST HALF,yes,3,bucket,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,3,3,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,2,1,3,2,1,1,3,2,,,,,,,,,,,,,,,,,,,,,2,7,1,2,1,7,1,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
204023320144,febbf51fb0374a4f933222eb12a1dd64,DG01,D01,no,.,1,,,,2,OTHER (SPECIFY),,,,,RAPE,Clay (Katondo),,Good,No Erosion,,,,Gabions / Sandbags,,,More than 5 years ago,,,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,january,1ST HALF,no,,,,yes,yes,2,1,23:21:0+4S/CHITOWE,,1,3 KG BAG,,3,2,23:21:0+4S/CHITOWE,,1,2 KG BAG,,2,no,,,,,,,,,,,,1,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,1,1,2,3,,,,,,,,,,,,,,,,,,,,,2,3,1,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
204023320163,057a3080ee4b48258fc569372c6c7164,DG01,D01,no,.,1,,,,1,OTHER (SPECIFY),,,,,MUSTARD,Between sandy & clay (Pakati pa mchenga ndi katondo),,Poor,No Erosion,,,,Vetiver grass,,,During last 12 months,,,,,Flat,yes,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,july,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
204023330066,83fd8838bc864235aeef4d05802ff874,DG01,D01,no,.,1,,,,1,maize,,,,,,Sandy (Mchenga),,Good,Low,,Terrain,,Erosion control bunds,,,,,,,,Slight slope,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,october,2ND HALF,yes,500,kilogram,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,3,2,6,2,2,2,6,2,1,2,6,2,4,2,2,3,,,,,,,,,,,,,2,3,6,2,1,3,6,2,9,2,5,3,3,3,6,2,4,2,4,2,,,,,,,,,2,1,1,3,9,1,1,3,1,1,1,3,5,1,1,3,3,1,1,3,4,1,1,3,6,1,1,3,0,,0,,0,,0,,,,.,,0,0,0,,,
204023330100,124aaeed96dd4d4698df7e684f27dfc8,DG01,D01,no,.,1,,,,1,tomato,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,Bucket,,Watering can,,Well,,0,,,,,yes,july,2ND HALF,yes,1,bucket,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,2,2,1,1,2,2,4,1,1,2,,,,,,,,,,,,,,,,,3,1,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204023330169,18a3d77da1a34a5ea37ac45f72da48ef,DG01,D01,no,.,1,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,,Flooding,,Vetiver grass,,,3 years ago,,,,,Moderate slope,no,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,may,1ST HALF,yes,50,kilogram,,yes,no,1,2,23:21:0+4S/CHITOWE,,5,kilogram,,5,1,,,,,,,no,,,,,,,,,,,,1,2,4,4,2,2,4,4,,,,,,,,,,,,,,,,,,,,,2,1,1,8,1,1,1,8,,,,,,,,,,,,,,,,,,,,,2,1,2,4,1,1,2,4,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204033350141,b0a669c2ffd643069ade235dd7941559,DG01,D01,no,.,1,,,,1,maize,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,october,1ST HALF,yes,2,OTHER (SPECIFY),50 KG BAG,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,3,2,2,4,1,2,6,4,2,2,6,4,,,,,,,,,,,,,,,,,2,1,5,5,1,1,5,5,,,,,,,,,,,,,,,,,,,,,2,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204033350191,4196a0d5508c49ab9708859dcf9399a8,DG01,D01,no,.,1,,,,1,maize,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,august,2ND HALF,no,,,,yes,yes,2,3,23:21:0+4S/CHITOWE,,3,kilogram,,3,3,urea,,2,kilogram,,2,no,,,,,,,,,,,,1,2,4,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,,1,2,3,3,2,1,2,2,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,1,2,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204033350191,4196a0d5508c49ab9708859dcf9399a8,DG01,D02,no,.,1,,,,1,tomato,,,,,,Clay (Katondo),,Good,No Erosion,,,,Other (Specify),,PLANTED PLANTS AROUND,,,,,,Slight slope,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,may,1ST HALF,no,,,,yes,yes,2,3,23:21:0+4S/CHITOWE,,2,kilogram,,2,3,urea,,1,kilogram,,1,no,,,,,,,,,,,,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204033350208,37fe37de7ae44892938216396d8156a4,DG01,D01,no,.,1,,,,1,,,,,,,Clay (Katondo),,Good,Low,,Flooding,Terrain,No erosion control,,,,,Requires too much labor,,,Slight slope,yes,Bucket,,,Watering can,,Well,,2014,3,Other (Specify),,FLOODING,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,.,,,,,,,
204033350208,37fe37de7ae44892938216396d8156a4,DG01,D02,no,.,1,,,,1,tanaposi,,,,,,Clay (Katondo),,Good,Low,,Flooding,Terrain,No erosion control,,,,,Requires too much labor,,,Slight slope,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,july,2ND HALF,no,,,,yes,yes,2,2,23:21:0+4S/CHITOWE,,3,kilogram,,3,3,urea,,3,kilogram,,3,no,,,,,,,,,,,,1,2,5,2,2,2,5,2,,,,,,,,,,,,,,,,,,,,,3,3,2,2,2,3,2,3,,,,,,,,,,,,,,,,,,,,,1,4,3,2,2,4,3,2,3,3,2,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204033350258,9e82a1c74f294d6ab25ffe94cd31d07d,DG01,D01,no,.,1,,,,1,tanaposi,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,Materials not available,,Flat,yes,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,may,2ND HALF,no,,,,yes,yes,4,2,23:21:0+4S/CHITOWE,,10,kilogram,,10,3,urea,,7,kilogram,,7,no,,,,,,,,,,,,2,2,3,3,1,2,4,3,,,,,,,,,,,,,,,,,,,,,1,2,3,3,3,2,2,2,2,2,2,3,,,,,,,,,,,,,,,,,2,4,3,1,3,3,2,1,1,4,3,3,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204033370194,f6525c28bf084206a07c316a0a49803f,RG03,D01,yes,3,,yes,2,,1,maize,nkhwani,,,,,Clay (Katondo),,Fair,High,,Flooding,,No erosion control,,,More than 5 years ago,,Too risky/benefits unclear,Requires too much labor,,Slight slope,yes,Bucket,Rainfed/No irrigation,,Watering can,,Well,,0,,,,,yes,august,1ST HALF,yes,1,OX CART,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,4,4,4,1,1,4,2,1,4,4,,,,,,,,,,,,,,,,,4,2,1,4,3,2,1,4,2,2,3,5,1,2,3,5,,,,,,,,,,,,,2,1,1,6,1,1,1,4,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204033370259,a68d3b18dd9d4933a85f4bcb9eb58fb7,DG01,D01,no,.,1,,,,1,tanaposi,,,,,,Clay (Katondo),,Good,High,,Flooding,,No erosion control,,,More than 5 years ago,,Requires too much labor,Too risky/benefits unclear,,Flat,yes,Bucket,,,Watering can,,Well,,9999,,,,,yes,april,2ND HALF,yes,3,bucket,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,2,2,4,1,2,2,4,,,,,,,,,,,,,,,,,,,,,2,1,6,3,1,1,6,3,,,,,,,,,,,,,,,,,,,,,1,4,2,1,2,4,2,1,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204033370259,a68d3b18dd9d4933a85f4bcb9eb58fb7,DG01,D02,no,.,1,,,,1,maize,nkhwani,,,,,Clay (Katondo),,Good,High,,Flooding,,No erosion control,,,More than 5 years ago,,Requires too much labor,Too risky/benefits unclear,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,april,2ND HALF,yes,1,bucket,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,3,3,2,2,2,3,,,,,,,,,,,,,,,,,,,,,1,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204033370292,aad663c3546d43bb8e8710bc559accba,RG03,D01,yes,3,,yes,2,,1,maize,tomato,,,,,Sandy (Mchenga),,Good,Low,,Terrain,Flooding,Other (Specify),,DIGGING WATER CHANNELS,2 years ago,2 years ago,,,,Slight slope,yes,Bucket,Rainfed/No irrigation,,Watering can,,Well,,9999,,,,,yes,august,1ST HALF,no,,,,yes,yes,2,3,23:21:0+4S/CHITOWE,,20,kilogram,,20,3,urea,,15,kilogram,,15,no,,,,,,,,,,,,1,3,4,3,2,1,3,2,3,1,3,2,6,1,3,2,,,,,,,,,,,,,3,1,2,2,1,2,3,2,2,2,3,2,6,2,3,2,,,,,,,,,,,,,6,1,1,3,3,1,1,2,1,1,1,3,2,1,1,3,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204033370358,1bc3d5186f164a088fd48a525033a66c,RG03,D01,yes,3,,yes,2,,1,maize,nkhwani,,,,,Sandy (Mchenga),,Good,Low,,Flooding,,No erosion control,,,,,Requires too much labor,,,Flat,yes,Bucket,Rainfed/No irrigation,,Watering can,,Well,,2014,2,Lack of household labour,,,yes,july,1ST HALF,no,,,,yes,yes,2,2,23:21:0+4S/CHITOWE,,10,kilogram,,10,3,urea,,10,kilogram,,10,no,,,,,,,,,,,,2,2,2,3,1,2,3,3,4,2,3,3,,,,,,,,,,,,,,,,,1,4,3,2,2,4,3,2,3,2,2,2,4,2,2,2,,,,,,,,,,,,,1,1,1,3,3,1,1,3,2,1,1,3,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204033370390,40169eb4e3bf4038a3c2da37653ba14a,DG01,D01,no,.,1,,,,1,maize,,,,,,Clay (Katondo),,Good,Low,,Flooding,Terrain,Other (Specify),,DIGGING WATER CHANNELS,2 years ago,During last 12 months,,,,Slight slope,yes,Bucket,Rainfed/No irrigation,,Watering can,,Well,,0,,,,,yes,august,1ST HALF,no,,,,yes,no,2,3,urea,,5,kilogram,,5,5,,,,,,,no,,,,,,,,,,,,2,2,3,3,1,4,3,3,,,,,,,,,,,,,,,,,,,,,2,3,4,4,1,3,4,4,,,,,,,,,,,,,,,,,,,,,3,1,1,3,1,1,1,3,2,1,1,3,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204033380289,4782a4e754de43ee89f87e8eb8573ccb,RG06,D01,yes,6,,yes,2,,1,tanaposi,,,,,,Other (Specify),CLAY,Good,Moderate,,Flooding,Terrain,Other (Specify),,PLANTED PLANTS AROUND,More than 5 years ago,3 years ago,,,,Slight slope,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,june,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,2,3,2,1,2,3,3,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,2,2,3,2,1,4,3,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
204033380289,4782a4e754de43ee89f87e8eb8573ccb,RG06,D02,yes,6,,yes,2,,1,onion,,,,,,Other (Specify),CLAY,Good,Moderate,,Flooding,Terrain,Other (Specify),,PLANTED PLANTS AROUND,3 years ago,More than 5 years ago,,,,Slight slope,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,june,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,2,3,2,1,3,3,3,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,3,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,3,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
204033380337,1adbb9c370fe4a5a87cdf6893ec9e85e,RG04,D01,yes,4,,yes,2,,1,IRISH [MALAWI] POTATO,,,,,,Other (Specify),CLAY,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,june,2ND HALF,no,,,,yes,yes,2,3,23:21:0+4S/CHITOWE,,4,kilogram,,4,3,can,,3,kilogram,,3,yes,insecticide,,150,milliliter,,no,,,,,,1,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,3,4,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
204043420171,0fc085b0999c4378aabdec91190aec07,DG01,D01,no,.,1,,,,2,maize,,,,,,Clay (Katondo),,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,june,1ST HALF,yes,1,bucket,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,3,6,2,2,3,6,,,,,,,,,,,,,,,,,,,,,1,1,2,5,2,1,2,5,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204043420208,4b713335d5a242f4b450683011267ca2,DG01,D01,no,.,1,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,may,2ND HALF,no,,,,yes,no,1,2,23:21:0+4S/CHITOWE,,35,kilogram,,35,1,,,,,,,no,,,,,,,,,,,,1,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,7,1,1,4,7,,,,,,,,,,,,,,,,,,,,,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,3,1000,0,,0,,-1000000000,,,,.,,0,0,0,,,
204053430166,83cf61372b3e4a0d9b5191b8a636a577,DG01,D01,no,.,1,,,,1,peas,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,Requires too much labor,,Flat,yes,Bucket,,,Watering can,,Well,,2013,2,Lack of household labour,,,yes,june,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,3,4,3,2,2,3,3,,,,,,,,,,,,,,,,,,,,,2,2,3,3,1,3,4,2,,,,,,,,,,,,,,,,,,,,,2,4,2,3,1,4,2,3,3,2,2,3,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204053430166,83cf61372b3e4a0d9b5191b8a636a577,DG01,D02,no,.,1,,,,1,beans,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,Requires too much labor,,Flat,yes,Bucket,,,Watering can,,Well,,2013,2,Lack of household labour,,,yes,june,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,3,3,1,1,4,3,,,,,,,,,,,,,,,,,,,,,2,2,3,3,1,2,3,3,,,,,,,,,,,,,,,,,,,,,1,3,2,1,2,3,2,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204053430227,24246efbee7b435796826efae08fa473,DG01,D01,no,.,1,,,,1,tomato,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Water harvest bunds,,,,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,1ST HALF,no,,,,yes,yes,2,2,23:21:0+4S/CHITOWE,,12,kilogram,,12,1,23:21:0+4S/CHITOWE,,12,kilogram,,12,yes,insecticide,,360,liter,,no,,,,,,2,2,3,6,1,2,3,6,,,,,,,,,,,,,,,,,,,,,1,2,3,6,2,2,3,6,,,,,,,,,,,,,,,,,,,,,2,6,3,2,1,6,3,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204053430269,b266c191252d424dbf3ef081b3c52c2d,DG01,D01,no,.,1,,,,2,beans,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,july,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,160,liter,,no,,,,,,1,2,3,6,2,2,3,6,,,,,,,,,,,,,,,,,,,,,2,3,3,6,1,3,3,6,,,,,,,,,,,,,,,,,,,,,1,4,3,5,2,4,3,5,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204053430289,138216591ed84b369a33b5645e87d9ef,DG01,D01,no,.,1,,,,1,tomato,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,9999,,,,,yes,june,1ST HALF,no,,,,yes,yes,2,2,23:21:0+4S/CHITOWE,,25,kilogram,,25,1,23:21:0+4S/CHITOWE,,25,kilogram,,25,yes,insecticide,,60,liter,,yes,fungicide,,60,liter,,2,2,2,6,1,2,2,6,,,,,,,,,,,,,,,,,,,,,1,4,4,6,2,4,4,6,,,,,,,,,,,,,,,,,,,,,2,4,2,6,1,4,2,6,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204053430310,3c8c543bd857434694e4dd5f4281dac2,DG01,D01,no,.,1,,,,1,peas,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,october,1ST HALF,no,,,,yes,no,2,2,urea,,5,kilogram,,5,3,,,,,,,no,,,,,,,,,,,,2,2,6,3,1,2,6,3,,,,,,,,,,,,,,,,,,,,,2,3,6,3,1,2,6,3,,,,,,,,,,,,,,,,,,,,,2,1,3,3,1,1,3,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
204053440062,fe3918086ed542979aab26ced1b56de7,DG01,D01,no,.,1,,,,1,OTHER (SPECIFY),,,,,MUSTARD,Sandy (Mchenga),,Fair,High,,Flooding,Terrain,Vetiver grass,,,During last 12 months,,,,,Slight slope,yes,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,may,2ND HALF,no,,,,yes,no,1,3,23:21:0+4S/CHITOWE,,1,kilogram,,1,2,OTHER FERTILIZER (SPECIFY),,2,OTHER (SPECIFY),,2,no,,,,,,,,,,,,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
204053440086,c86561f7d9ea49d084a8219e18d8384f,RG01,D01,yes,1,,no,,,1,tomato,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Poor,Low,,Flooding,,Erosion control bunds,,,More than 5 years ago,,,,,Slight slope,no,Bucket,,,Other (Specify),COLLECTION USING PAILS/BUCKET/BASIN,River / Stream,,0,,,,,yes,may,2ND HALF,yes,100,kilogram,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,3,3,2,2,3,3,,,,,,,,,,,,,,,,,,,,,2,2,2,3,1,2,2,3,,,,,,,,,,,,,,,,,,,,,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
