ea_id,com_cc01,com_cc02,com_cc03,com_cc03_1,com_cc04a,com_cc04a_oth,com_cc04b,com_cc04c,com_cc04d,com_cc04e,com_cc04f,com_cc05a,com_cc05a_oth,com_cc05b,com_cc05c,com_cc05d,com_cc05e,com_cc05f,com_cc06,com_cc07a,com_cc07a_oth,com_cc07b,com_cc07c,com_cc07d,com_cc07e,com_cc07f,com_cc08,com_cc09,com_cc09_oth,com_cc10,com_cc11,com_cc12,com_cc13,com_cc14
30406612,MORE MOVED IN,3085,1139,10,islam,,270,christian,869,,,nyanja,,849,yao,270,lomwe,20,mother,Matrilineal and matrilocal (chikamwini),,1039,Matrilineal and patrilocal (chitengwa),100,,,8,farming,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30406613,MORE MOVED IN,605,110,3,islam,,1,christian,109,,,chewa,,69,yao,1,lomwe,40,mother,Matrilineal and matrilocal (chikamwini),.,78,Matrilineal and patrilocal (chitengwa),6,,,4,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30420614,MORE MOVED IN,1465,480,4,islam,,200,christian,280,,,chewa,,160,yao,320,,,mother,Matrilineal and matrilocal (chikamwini),,250,Matrilineal and patrilocal (chitengwa),15,,,1,farming,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30501615,MORE MOVED IN,1984,330,4,islam,,11,christian,319,,,chewa,,258,yao,11,lomwe,60,mother,Matrilineal and matrilocal (chikamwini),,220,Matrilineal and patrilocal (chitengwa),10,,,1,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30501616,MORE MOVED IN,3700,900,0,islam,,75,christian,825,,,chewa,,850,yao,50,,,mother,Matrilineal and matrilocal (chikamwini),.,350,Matrilineal and patrilocal (chitengwa),550,,,0,farming,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30501617,MORE MOVED IN,3595,750,10,islam,,140,christian,600,none,10,chewa,,595,yao,50,tumbuka,75,mother,Matrilineal and neolocal,,350,Matrilineal and matrilocal (chikamwini),150,Matrilineal and patrilocal (chitengwa),250,1,SQUATTER SETTLEMENT,,Slightly sloping,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL
30501618,MORE MOVED IN,500,200,10,islam,,10,christian,190,,,chewa,,193,yao,7,,,mother,Matrilineal and matrilocal (chikamwini),.,150,Matrilineal and patrilocal (chitengwa),50,,,0,farming,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30501619,MORE MOVED IN,4788,1197,10,islam,,587,christian,595,none,15,chewa,,910,yao,266,tumbuka,21,both,Matrilineal and neolocal,.,15,Matrilineal and matrilocal (chikamwini),568,Matrilineal and patrilocal (chitengwa),40,0,SQUATTER SETTLEMENT,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE
30502620,MORE MOVED OUT,1179,279,31,islam,,72,christian,207,,,chewa,,250,yao,29,,,mother,Matrilineal and matrilocal (chikamwini),.,260,Matrilineal and patrilocal (chitengwa),19,,,8,farming,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
30502621,MORE MOVED IN,1800,300,0,islam,,180,christian,120,,,chewa,,115,yao,150,lomwe,30,mother,Matrilineal and matrilocal (chikamwini),,160,Matrilineal and patrilocal (chitengwa),35,,,0,farming,,Steeply sloping,1/4,ALMOST NONE,1/4,ALMOST ALL
30503622,MORE MOVED IN,18437,3681,300,traditional,,40,islam,500,christian,3141,nyanja,,3261,yao,420,,,mother,Matrilineal and matrilocal (chikamwini),.,3607,Matrilineal and patrilocal (chitengwa),74,,,10,farming,,Flat,1/4,ALMOST NONE,1/4,3/4
30503623,MORE MOVED IN,5000,850,20,islam,,20,christian,830,,,chewa,,750,yao,100,,,mother,Matrilineal and matrilocal (chikamwini),.,638,Matrilineal and patrilocal (chitengwa),212,,,0,farming,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
30503624,MORE MOVED OUT,5130,2890,3,traditional,,78,islam,1590,christian,1222,chewa,,2486,yao,404,,,mother,Matrilineal and matrilocal (chikamwini),.,2760,Matrilineal and patrilocal (chitengwa),130,,,15,farming,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
30504625,MORE MOVED IN,17690,4470,5,traditional,,265,islam,10,christian,4195,chewa,,2038,nyanja,2423,yao,9,mother,Matrilineal and matrilocal (chikamwini),,2140,Matrilineal and patrilocal (chitengwa),2460,,,9,farming,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
30504626,MORE MOVED IN,5400,1032,18,christian,,932,none,100,,,chewa,,50,yao,982,,,mother,Matrilineal and matrilocal (chikamwini),.,413,Matrilineal and patrilocal (chitengwa),619,,,7,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
30505627,MORE MOVED IN,4251,1258,158,islam,,220,christian,1038,,,nyanja,,839,yao,419,,,mother,Matrilineal and matrilocal (chikamwini),.,1208,Matrilineal and patrilocal (chitengwa),50,,,10,farming,,Both flat &amp; hilly,3/4,ALMOST NONE,1/4,3/4
30506628,MORE MOVED OUT,2350,477,10,islam,,9,christian,468,,,chewa,,466,sena,11,,,mother,Matrilineal and matrilocal (chikamwini),.,462,Matrilineal and patrilocal (chitengwa),15,,,0,farming,,Both flat &amp; hilly,1/2,ALMOST NONE,1/4,3/4
30506630,MORE MOVED IN,1675,399,3,traditional,,12,islam,0,christian,387,chewa,,399,,,,,mother,Matrilineal and matrilocal (chikamwini),.,100,Matrilineal and patrilocal (chitengwa),299,,,0,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,ALMOST NONE,3/4
30506631,MORE MOVED IN,720,163,8,traditional,,20,christian,143,,,chewa,,163,,,,,mother,Matrilineal and matrilocal (chikamwini),,610,,,,,12,farming,,Steeply sloping,3/4,ALMOST NONE,1/4,3/4
30506632,MORE MOVED OUT,6000,2005,35,traditional,,15,christian,1990,,,chewa,,1984,lomwe,11,sena,10,mother,Matrilineal and matrilocal (chikamwini),.,1935,Matrilineal and patrilocal (chitengwa),70,,,7,farming,,Steeply sloping,1/4,ALMOST NONE,1/4,3/4
30507634,MORE MOVED IN,9700,1168,35,islam,,30,christian,1138,,,nyanja,,1073,yao,25,lomwe,70,mother,Matrilineal and matrilocal (chikamwini),.,1138,Matrilineal and patrilocal (chitengwa),30,,,1,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,ALMOST NONE,3/4
30508635,MORE MOVED IN,4656,678,15,islam,,247,christian,410,none,21,chewa,,400,yao,247,lomwe,5,mother,Matrilineal and matrilocal (chikamwini),.,310,Matrilineal and patrilocal (chitengwa),256,,,6,farming,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30508636,ABOUT THE SAME OF BOTH,1175,300,3,islam,,75,christian,225,,,chewa,,215,yao,85,,,mother,Matrilineal and matrilocal (chikamwini),.,265,Matrilineal and patrilocal (chitengwa),35,,,15,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
30508637,MORE MOVED IN,1296,214,0,islam,,15,christian,199,,,chewa,,191,yao,20,lomwe,3,mother,Matrilineal and matrilocal (chikamwini),,126,Matrilineal and patrilocal (chitengwa),51,,,0,farming,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30508638,ABOUT THE SAME OF BOTH,7075,3500,20,islam,,80,christian,3420,,,nyanja,,2441,yao,9,lomwe,1000,mother,Matrilineal and matrilocal (chikamwini),.,3400,Matrilineal and patrilocal (chitengwa),100,,,3,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
30601639,MORE MOVED IN,3000,700,5,islam,,15,christian,685,,,chewa,,700,,,,,mother,Matrilineal and patrilocal (chitengwa),,450,,,,,50,farming,,Moderately sloping,1/4,ALMOST NONE,1/4,1/4
30601640,MORE MOVED IN,5210,613,7,christian,,613,,,,,chewa,,613,,,,,mother,Matrilineal and matrilocal (chikamwini),,600,,,,,20,farming,,Steeply sloping,1/4,ALMOST NONE,1/4,3/4
30601641,MORE MOVED IN,22750,4550,13,christian,,4550,,,,,chewa,,4550,,,,,mother,Matrilineal and matrilocal (chikamwini),,4550,,,,,0,farming,,Moderately sloping,1/4,ALMOST NONE,3/4,3/4
30601642,MORE MOVED IN,2460,492,10,traditional,,26,islam,21,christian,430,chewa,,471,yao,21,,,mother,Matrilineal and neolocal,,17,Matrilineal and matrilocal (chikamwini),415,Matrilineal and patrilocal (chitengwa),60,1,farming,,Slightly sloping,1/4,1/4,1/4,3/4
30601643,MORE MOVED IN,1200,300,0,islam,,50,christian,250,,,chewa,,250,yao,50,,,mother,Matrilineal and matrilocal (chikamwini),,200,Matrilineal and patrilocal (chitengwa),1000,,,8,OTHER (SPECIFY),MAKALA,Slightly sloping,3/4,ALMOST NONE,3/4,1/2
30601644,MORE MOVED IN,854,434,0,traditional,,35,christian,399,,,chewa,,434,,,,,mother,Matrilineal and matrilocal (chikamwini),,61,Matrilineal and patrilocal (chitengwa),373,,,3,farming,,Moderately sloping,3/4,ALMOST NONE,1/4,3/4
30601645,MORE MOVED IN,2590,746,3,islam,,17,christian,719,none,10,chewa,NYUNGWI,719,lomwe,19,sena,7,mother,Matrilineal and matrilocal (chikamwini),,739,Patrilineal and patrilocal,7,,,3,farming,,Steeply sloping,1/4,ALMOST NONE,ALMOST NONE,3/4
30601646,MORE MOVED OUT,2010,438,0,traditional,,60,islam,4,christian,374,chewa,,438,,,,,mother,Matrilineal and matrilocal (chikamwini),,401,Matrilineal and patrilocal (chitengwa),37,,,3,farming,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
30601647,MORE MOVED OUT,12500,2300,5,traditional,,200,islam,40,christian,2060,chewa,,2260,yao,40,,,mother,Matrilineal and matrilocal (chikamwini),,110,Matrilineal and patrilocal (chitengwa),120,,,15,farming,,Moderately sloping,1/4,ALMOST NONE,1/4,3/4
30601648,MORE MOVED IN,7521,3320,7,traditional,,101,islam,26,christian,3144,chewa,,3311,yao,9,,,mother,Matrilineal and neolocal,,11,Matrilineal and matrilocal (chikamwini),1809,Matrilineal and patrilocal (chitengwa),11,50,farming,,Moderately sloping,1/2,ALMOST NONE,1/4,1/2
30602649,MORE MOVED IN,7500,631,0,christian,,631,,,,,chewa,,631,,,,,mother,Matrilineal and matrilocal (chikamwini),,7500,,,,,0,farming,,Steeply sloping,1/4,ALMOST NONE,ALMOST NONE,3/4
30602650,MORE MOVED IN,4500,1856,2,christian,,1856,,,,,chewa,,1856,,,,,mother,Matrilineal and matrilocal (chikamwini),,1541,Matrilineal and patrilocal (chitengwa),315,,,8,farming,,Steeply sloping,1/4,ALMOST NONE,1/4,3/4
30602652,ABOUT THE SAME OF BOTH,2237,910,7,christian,,889,none,21,,,chewa,,910,,,,,mother,Matrilineal and matrilocal (chikamwini),,26,Matrilineal and patrilocal (chitengwa),252,,,8,farming,,Moderately sloping,1/4,ALMOST NONE,1/4,3/4
30602653,MORE MOVED OUT,7520,1120,0,christian,,1120,,,,,chewa,,1120,,,,,mother,Matrilineal and matrilocal (chikamwini),,121,Matrilineal and patrilocal (chitengwa),999,,,3,farming,,Moderately sloping,1/4,ALMOST NONE,1/4,3/4
30602654,MORE MOVED IN,4140,828,2,islam,,8,christian,808,none,12,chewa,,828,,,,,mother,Matrilineal and matrilocal (chikamwini),,804,Matrilineal and patrilocal (chitengwa),9,,,21,farming,,Moderately sloping,1/4,1/4,1/4,3/4
30602655,MORE MOVED OUT,8000,3800,5,christian,,3800,,,,,chewa,,3800,,,,,mother,Matrilineal and matrilocal (chikamwini),,3000,,,,,6,farming,,Steeply sloping,3/4,ALMOST NONE,3/4,1/4
30602656,MORE MOVED IN,3510,1320,0,islam,KNOWNBELIVER,2,christian,1283,OTHER RELIGION,35,chewa,,1320,,,,,mother,Matrilineal and matrilocal (chikamwini),,1279,Matrilineal and patrilocal (chitengwa),41,,,10,farming,,Moderately sloping,1/4,ALMOST NONE,1/4,3/4
30602657,MORE MOVED IN,6531,1314,0,traditional,,85,islam,4,christian,1210,chewa,,1310,yao,4,,,mother,Matrilineal and matrilocal (chikamwini),,10,,,,,10,farming,,Steeply sloping,3/4,3/4,1/4,3/4
30602658,MORE MOVED IN,2513,501,3,traditional,,51,christian,441,none,9,chewa,,501,,,,,mother,Matrilineal and neolocal,,101,Matrilineal and matrilocal (chikamwini),400,,,35,farming,,Slightly sloping,1/4,1/4,1/4,3/4
30602659,MORE MOVED IN,2844,841,4,traditional,,116,islam,25,christian,700,chewa,,800,yao,41,,,mother,Matrilineal and matrilocal (chikamwini),,41,Matrilineal and patrilocal (chitengwa),800,,,3,farming,,Slightly sloping,1/4,ALMOST NONE,1/4,1/2
30602660,MORE MOVED IN,13500,2500,15,islam,,50,christian,2450,,,chewa,,1500,ngoni,1000,,,mother,Matrilineal and patrilocal (chitengwa),,1000,,,,,50,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL
30701663,ABOUT THE SAME OF BOTH,1042,78,5,christian,,78,,,,,chewa,,71,lomwe,7,,,mother,Matrilineal and matrilocal (chikamwini),.,78,,,,,3,farming,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30702664,MORE MOVED IN,2201,320,4,islam,,1,christian,319,,,chewa,,283,yao,1,lomwe,36,mother,Matrilineal and matrilocal (chikamwini),.,21,Matrilineal and patrilocal (chitengwa),229,,,10,farming,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30703665,MORE MOVED OUT,2450,350,5,christian,,350,,,,,chewa,CHIKHOKHOLA,245,nyanja,30,lomwe,25,mother,Matrilineal and neolocal,,20,Matrilineal and matrilocal (chikamwini),312,Matrilineal and patrilocal (chitengwa),12,5,farming,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30703666,MORE MOVED IN,2776,347,0,christian,,330,none,17,,,chewa,KHOKHOLA,197,lomwe,99,other,51,mother,Matrilineal and matrilocal (chikamwini),.,295,Matrilineal and patrilocal (chitengwa),51,Patrilineal and neolocal,20,10,farming,,Steeply sloping,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL
30704667,ABOUT THE SAME OF BOTH,9420,1600,6,islam,,32,christian,1466,none,102,chewa,,1006,yao,10,lomwe,548,mother,Matrilineal and matrilocal (chikamwini),.,750,Matrilineal and patrilocal (chitengwa),240,Patrilineal and neolocal,34,10,farming,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30705668,MORE MOVED IN,1418,231,0,islam,,2,christian,220,none,9,chewa,,176,yao,3,lomwe,52,both,Matrilineal and matrilocal (chikamwini),.,89,Matrilineal and patrilocal (chitengwa),102,Patrilineal and neolocal,6,11,farming,,Moderately sloping,3/4,ALMOST NONE,1/4,ALMOST ALL
30705669,MORE MOVED OUT,2835,672,19,islam,,40,christian,632,,,chewa,,650,lomwe,22,,,mother,Matrilineal and matrilocal (chikamwini),,450,Matrilineal and patrilocal (chitengwa),222,,,10,farming,,Both flat &amp; hilly,ALMOST NONE,3/4,ALMOST NONE,3/4
30706670,ABOUT THE SAME OF BOTH,941,155,0,christian,,154,none,1,,,chewa,,88,nyanja,2,lomwe,65,mother,Matrilineal and matrilocal (chikamwini),.,124,Matrilineal and patrilocal (chitengwa),3,,,2,farming,,Moderately sloping,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL
30706671,ABOUT THE SAME OF BOTH,1890,272,0,islam,,11,christian,249,none,12,chewa,,162,yao,5,lomwe,99,both,Matrilineal and matrilocal (chikamwini),.,178,Matrilineal and patrilocal (chitengwa),9,,,1,farming,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30707672,ABOUT THE SAME OF BOTH,1362,227,0,islam,,4,christian,223,,,chewa,,160,lomwe,67,,,mother,Matrilineal and matrilocal (chikamwini),.,193,Matrilineal and patrilocal (chitengwa),9,,,15,farming,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30707673,ABOUT THE SAME OF BOTH,2604,434,0,christian,,434,,,,,chewa,,234,nyanja,98,lomwe,102,mother,Matrilineal and matrilocal (chikamwini),,268,Matrilineal and patrilocal (chitengwa),21,,,11,farming,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30708674,MORE MOVED IN,3277,549,4,islam,,8,christian,502,none,39,chewa,,438,yao,6,lomwe,105,mother,Matrilineal and matrilocal (chikamwini),.,421,Matrilineal and patrilocal (chitengwa),7,,,4,farming,,Slightly sloping,ALMOST NONE,1/2,ALMOST NONE,ALMOST ALL
30708675,MORE MOVED IN,959,137,0,islam,,2,christian,133,none,2,chewa,,132,lomwe,5,,,mother,Matrilineal and matrilocal (chikamwini),.,105,Matrilineal and patrilocal (chitengwa),15,,,0,farming,,Moderately sloping,ALMOST NONE,1/2,ALMOST NONE,ALMOST ALL
30708676,ABOUT THE SAME OF BOTH,1012,210,1,islam,,6,christian,204,,,chewa,,184,nyanja,11,lomwe,15,mother,Matrilineal and matrilocal (chikamwini),.,126,Matrilineal and patrilocal (chitengwa),8,Patrilineal and neolocal,4,2,farming,,Moderately sloping,ALMOST NONE,1/2,ALMOST NONE,ALMOST ALL
30709677,ABOUT THE SAME OF BOTH,1200,450,10,islam,,7,christian,443,,,nyanja,,394,yao,6,lomwe,50,mother,Matrilineal and matrilocal (chikamwini),,450,,,,,0,PLANNED HOUSING,,Moderately sloping,1/4,3/4,ALMOST NONE,3/4
30709678,MORE MOVED IN,942,157,0,islam,,8,christian,143,none,6,chewa,,94,yao,8,lomwe,55,mother,Matrilineal and neolocal,.,18,Matrilineal and matrilocal (chikamwini),95,Matrilineal and patrilocal (chitengwa),4,1,farming,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30709679,MORE MOVED IN,850,177,0,christian,,177,,,,,nyanja,,172,lomwe,5,,,mother,Matrilineal and matrilocal (chikamwini),.,177,,,,,5,farming,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30709680,MORE MOVED IN,1992,135,2,islam,,2,christian,111,none,22,chewa,,83,yao,10,lomwe,42,mother,Matrilineal and matrilocal (chikamwini),.,82,Matrilineal and patrilocal (chitengwa),28,,,4,farming,,Slightly sloping,ALMOST NONE,1/2,ALMOST NONE,ALMOST ALL
30710681,ABOUT THE SAME OF BOTH,2274,379,0,islam,,20,christian,341,none,18,chewa,,316,yao,9,lomwe,54,mother,Matrilineal and matrilocal (chikamwini),,248,Matrilineal and patrilocal (chitengwa),9,,,7,farming,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30710682,MORE MOVED IN,3381,580,3,islam,,7,christian,573,,,chewa,,570,lomwe,10,,,mother,Matrilineal and matrilocal (chikamwini),.,418,Matrilineal and patrilocal (chitengwa),15,,,0,farming,,Slightly sloping,ALMOST NONE,1/2,ALMOST NONE,ALMOST ALL
30710683,MORE MOVED IN,3370,674,0,islam,,6,christian,668,,,chewa,,665,yao,6,tumbuka,3,mother,Matrilineal and matrilocal (chikamwini),.,421,Matrilineal and patrilocal (chitengwa),23,,,0,farming,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30710684,MORE MOVED OUT,236,53,0,islam,,5,christian,40,none,8,chewa,,39,yao,4,lomwe,10,mother,Matrilineal and neolocal,.,42,Patrilineal and neolocal,6,,,1,OTHER (SPECIFY),TEA ESTATE,Slightly sloping,ALMOST NONE,ALMOST ALL,ALMOST NONE,ALMOST ALL
30711685,ABOUT THE SAME OF BOTH,2765,395,3,christian,,395,,,,,chewa,KHOKHOLA,236,lomwe,100,sena,9,mother,Matrilineal and matrilocal (chikamwini),,287,Matrilineal and patrilocal (chitengwa),15,Patrilineal and patrilocal,9,7,farming,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30720686,MORE MOVED IN,3845,645,13,islam,,110,christian,519,none,16,chewa,,542,yao,32,tumbuka,6,both,Matrilineal and matrilocal (chikamwini),.,352,Matrilineal and patrilocal (chitengwa),204,Patrilineal and patrilocal,6,9,farming,,Slightly sloping,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL
30801687,NEITHER ARRIVALS NOR DEPARTURES,12483,2774,4,christian,,2774,,,,,nyanja,,2074,lomwe,700,,,mother,Matrilineal and matrilocal (chikamwini),.,2774,,,,,4,farming,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30801688,MORE MOVED OUT,3650,654,14,christian,,654,,,,,chewa,,654,,,,,mother,Matrilineal and matrilocal (chikamwini),,540,,,,,10,OTHER (SPECIFY),TEA ESTATE,Steeply sloping,ALMOST NONE,3/4,ALMOST NONE,3/4
30801689,NEITHER ARRIVALS NOR DEPARTURES,29320,5840,246,islam,,9,christian,5831,,,nyanja,,1850,lomwe,3990,,,mother,Matrilineal and matrilocal (chikamwini),.,5840,,,,,1900,farming,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30801690,NEITHER ARRIVALS NOR DEPARTURES,5810,485,1,christian,,485,,,,,chewa,CHIKHOKHOLA,467,lomwe,15,other,3,mother,Matrilineal and matrilocal (chikamwini),.,485,,,,,20,farming,,Flat,ALMOST NONE,3/4,ALMOST NONE,ALMOST ALL
30801691,NEITHER ARRIVALS NOR DEPARTURES,780,150,0,islam,,12,christian,138,,,chewa,,15,lomwe,135,,,mother,Matrilineal and matrilocal (chikamwini),.,150,,,,,1,farming,,Slightly sloping,ALMOST NONE,ALMOST ALL,1/4,ALMOST ALL
30801692,NEITHER ARRIVALS NOR DEPARTURES,3648,447,0,islam,,2,christian,445,,,chewa,,447,,,,,mother,Matrilineal and matrilocal (chikamwini),,247,,,,,28,farming,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30801693,MORE MOVED IN,12000,7000,12,islam,,200,christian,6800,,,nyanja,,2000,lomwe,5000,,,mother,Matrilineal and matrilocal (chikamwini),.,12000,,,,,50,farming,,Slightly sloping,ALMOST NONE,1/4,ALMOST NONE,3/4
30802694,NEITHER ARRIVALS NOR DEPARTURES,2070,215,0,islam,,6,christian,209,,,chewa,,205,lomwe,10,,,mother,Matrilineal and matrilocal (chikamwini),.,200,Matrilineal and patrilocal (chitengwa),15,,,6,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30802695,NEITHER ARRIVALS NOR DEPARTURES,687,225,0,christian,,225,,,,,chewa,,200,lomwe,25,,,mother,Matrilineal and matrilocal (chikamwini),.,225,,,,,2,farming,,Slightly sloping,ALMOST NONE,3/4,ALMOST NONE,ALMOST ALL
30802696,MORE MOVED IN,6030,1390,5,islam,RASTAFARIANISM,26,christian,1361,OTHER RELIGION,3,chewa,,1390,,,,,mother,Matrilineal and matrilocal (chikamwini),,1390,,,,,40,PLANNED HOUSING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30803697,NEITHER ARRIVALS NOR DEPARTURES,9671,3250,9,islam,,106,christian,3144,,,chewa,,2250,yao,106,lomwe,894,mother,Matrilineal and matrilocal (chikamwini),.,3236,Matrilineal and patrilocal (chitengwa),10,Patrilineal and neolocal,4,5,farming,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30803698,NEITHER ARRIVALS NOR DEPARTURES,2248,385,5,islam,RASTAFARIANISM,5,christian,377,OTHER RELIGION,3,chewa,,385,,,,,mother,Matrilineal and matrilocal (chikamwini),.,385,,,,,4,PLANNED HOUSING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30803699,MORE MOVED IN,1041,220,40,christian,,150,none,70,,,yao,,2,lomwe,217,ngoni,1,mother,Matrilineal and matrilocal (chikamwini),.,210,Matrilineal and patrilocal (chitengwa),10,,,5,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30804700,NEITHER ARRIVALS NOR DEPARTURES,5,405,5,islam,,21,christian,384,,,chewa,,402,,,,,both,Matrilineal and matrilocal (chikamwini),,230,,,,,7,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,1/2
30804701,MORE MOVED OUT,18450,4500,5,islam,,3100,christian,1400,,,nyanja,,900,yao,1543,lomwe,2057,mother,Matrilineal and matrilocal (chikamwini),.,4000,Patrilineal and neolocal,500,,,6,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30805702,MORE MOVED IN,5600,1353,2,islam,,12,christian,1341,,,chewa,,1353,,,,,mother,Matrilineal and matrilocal (chikamwini),.,1353,,,,,70,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30805703,MORE MOVED IN,2671,988,26,islam,,350,christian,638,,,chewa,,750,lomwe,38,,,mother,Matrilineal and matrilocal (chikamwini),.,980,Matrilineal and patrilocal (chitengwa),8,,,60,farming,,Moderately sloping,1/4,1/4,1/2,1/2
30805704,NEITHER ARRIVALS NOR DEPARTURES,4100,536,7,islam,,33,christian,503,,,chewa,,536,,,,,mother,Matrilineal and matrilocal (chikamwini),,240,,,,,10,farming,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30805705,NEITHER ARRIVALS NOR DEPARTURES,16020,3560,60,islam,,321,christian,3239,,,yao,,321,lomwe,3239,,,mother,Matrilineal and matrilocal (chikamwini),.,3560,,,,,230,farming,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30806706,MORE MOVED IN,8300,1136,8,islam,,22,christian,1114,,,chewa,,1120,yao,10,lomwe,6,mother,Matrilineal and matrilocal (chikamwini),.,1136,,,,,15,farming,,Flat,1/4,ALMOST NONE,1/4,3/4
30806707,NEITHER ARRIVALS NOR DEPARTURES,13457,3708,3,islam,,3,christian,3705,,,lomwe,,3708,,,,,mother,Matrilineal and matrilocal (chikamwini),.,3708,,,,,38,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30806708,NEITHER ARRIVALS NOR DEPARTURES,3550,578,1,christian,,578,,,,,chewa,,578,,,,,mother,Matrilineal and matrilocal (chikamwini),,578,,,,,1,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30806709,MORE MOVED IN,1256,350,20,islam,,8,christian,342,,,nyanja,,342,lomwe,8,,,mother,Matrilineal and matrilocal (chikamwini),.,315,Matrilineal and patrilocal (chitengwa),35,,,2,farming,,Flat,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL
30820710,MORE MOVED OUT,3600,370,0,islam,,4,christian,366,,,chewa,,370,,,,,mother,Matrilineal and matrilocal (chikamwini),.,400,,,,,2,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30901711,NEITHER ARRIVALS NOR DEPARTURES,4040,440,1,islam,,6,christian,434,,,chewa,,440,,,,,mother,Matrilineal and matrilocal (chikamwini),.,440,,,,,4,SHOPS or TRADE,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30901712,MORE MOVED IN,3540,1250,1,islam,,3,christian,1247,,,chewa,,1250,,,,,mother,Matrilineal and matrilocal (chikamwini),.,1100,Matrilineal and patrilocal (chitengwa),150,,,1,farming,,Flat,1/2,ALMOST NONE,1/4,ALMOST ALL
30901713,NEITHER ARRIVALS NOR DEPARTURES,5954,671,0,islam,,41,christian,630,,,chewa,,671,,,,,mother,Matrilineal and matrilocal (chikamwini),,2050,,,,,47,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
