hhID,grappe,adm1,adm2,lat,long,fieldID,plotNbr,plotID,cropID,plot_area_reported_localUnit,planting_month,localUnit_area,plot_area_reported_ha,crop,planting_year,harvesting_month,harvesting_year,plot_area_measured_ha,crop_area_share,dataset_doi,GPS_level,source,country
7004,70,dosso,loga,13.7588239661,3.41377801368,1,1,1,1,29279,6,square meters,2.9279,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7004,70,dosso,loga,13.7588239661,3.41377801368,1,1,2,8,29279,6,square meters,2.9279,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7004,70,dosso,loga,13.7588239661,3.41377801368,1,1,3,12,29279,6,square meters,2.9279,Sorrel,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7004,70,dosso,loga,13.7588239661,3.41377801368,2,1,4,1,84707,6,square meters,8.4707,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7004,70,dosso,loga,13.7588239661,3.41377801368,3,1,5,9,2782,7,square meters,0.2782,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7005,70,dosso,loga,13.7588239661,3.41377801368,1,1,1,1,6492,6,square meters,0.6492,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7005,70,dosso,loga,13.7588239661,3.41377801368,1,1,2,8,26492,6,square meters,2.6492,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7005,70,dosso,loga,13.7588239661,3.41377801368,1,1,3,2,26492,6,square meters,2.6492,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7005,70,dosso,loga,13.7588239661,3.41377801368,2,1,4,1,1989,6,square meters,0.1989,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7005,70,dosso,loga,13.7588239661,3.41377801368,2,1,5,8,1989,6,square meters,0.1989,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7005,70,dosso,loga,13.7588239661,3.41377801368,2,2,6,9,1398,6,square meters,0.1398,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7005,70,dosso,loga,13.7588239661,3.41377801368,2,3,7,9,179,6,square meters,0.0179,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7005,70,dosso,loga,13.7588239661,3.41377801368,3,1,8,10,1605,6,square meters,0.1605,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7005,70,dosso,loga,13.7588239661,3.41377801368,3,2,9,1,20999,6,square meters,2.0999,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7005,70,dosso,loga,13.7588239661,3.41377801368,3,2,10,2,20999,6,square meters,2.0999,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7006,70,dosso,loga,13.7588239661,3.41377801368,1,1,1,1,32512,6,square meters,3.2512,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7006,70,dosso,loga,13.7588239661,3.41377801368,1,1,2,8,32512,6,square meters,3.2512,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7006,70,dosso,loga,13.7588239661,3.41377801368,2,1,3,1,19503,6,square meters,1.9503,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7006,70,dosso,loga,13.7588239661,3.41377801368,2,1,4,8,19503,6,square meters,1.9503,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7006,70,dosso,loga,13.7588239661,3.41377801368,3,1,5,1,43507,6,square meters,4.3507,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7006,70,dosso,loga,13.7588239661,3.41377801368,3,1,6,8,43507,6,square meters,4.3507,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7006,70,dosso,loga,13.7588239661,3.41377801368,4,1,7,1,10000,6,square meters,1,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7006,70,dosso,loga,13.7588239661,3.41377801368,4,1,8,8,10000,6,square meters,1,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7006,70,dosso,loga,13.7588239661,3.41377801368,5,1,9,9,1200,7,square meters,0.12,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7006,70,dosso,loga,13.7588239661,3.41377801368,6,1,10,10,5000,7,square meters,0.5,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7007,70,dosso,loga,13.7588239661,3.41377801368,1,1,1,1,26477,6,square meters,2.6477,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7007,70,dosso,loga,13.7588239661,3.41377801368,1,1,2,8,26477,6,square meters,2.6477,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7007,70,dosso,loga,13.7588239661,3.41377801368,1,2,3,2,1812,8,square meters,0.1812,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7007,70,dosso,loga,13.7588239661,3.41377801368,1,3,4,10,1023,7,square meters,0.1023,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7007,70,dosso,loga,13.7588239661,3.41377801368,1,4,5,9,1731,7,square meters,0.1731,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7007,70,dosso,loga,13.7588239661,3.41377801368,1,5,6,9,644,7,square meters,0.0644,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7007,70,dosso,loga,13.7588239661,3.41377801368,2,1,7,1,24696,6,square meters,2.4696,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7007,70,dosso,loga,13.7588239661,3.41377801368,2,1,8,8,24696,6,square meters,2.4696,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7007,70,dosso,loga,13.7588239661,3.41377801368,2,1,9,13,24696,6,square meters,2.4696,Sesame,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7007,70,dosso,loga,13.7588239661,3.41377801368,3,1,10,1,6698,6,square meters,0.6698,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7007,70,dosso,loga,13.7588239661,3.41377801368,3,1,11,8,6698,6,square meters,0.6698,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7007,70,dosso,loga,13.7588239661,3.41377801368,4,1,12,10,1000,7,square meters,0.1,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7008,70,dosso,loga,13.7588239661,3.41377801368,1,1,1,1,30000,6,square meters,3,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7008,70,dosso,loga,13.7588239661,3.41377801368,1,1,2,8,30000,6,square meters,3,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7008,70,dosso,loga,13.7588239661,3.41377801368,1,2,3,2,10000,6,square meters,1,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7008,70,dosso,loga,13.7588239661,3.41377801368,1,3,4,9,4000,6,square meters,0.4,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7008,70,dosso,loga,13.7588239661,3.41377801368,2,1,5,1,25000,6,square meters,2.5,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7008,70,dosso,loga,13.7588239661,3.41377801368,2,1,6,8,25000,7,square meters,2.5,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7008,70,dosso,loga,13.7588239661,3.41377801368,2,2,7,10,400,7,square meters,0.04,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7008,70,dosso,loga,13.7588239661,3.41377801368,2,3,8,10,400,7,square meters,0.04,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7008,70,dosso,loga,13.7588239661,3.41377801368,2,4,9,10,200,7,square meters,0.02,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7008,70,dosso,loga,13.7588239661,3.41377801368,3,1,10,1,13485,6,square meters,1.3485,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7008,70,dosso,loga,13.7588239661,3.41377801368,3,1,11,8,13485,7,square meters,1.3485,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7008,70,dosso,loga,13.7588239661,3.41377801368,3,2,12,8,649,7,square meters,0.0649,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7009,70,dosso,loga,13.7588239661,3.41377801368,1,1,1,1,11064,6,square meters,1.1064,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7009,70,dosso,loga,13.7588239661,3.41377801368,1,1,2,8,11064,6,square meters,1.1064,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7009,70,dosso,loga,13.7588239661,3.41377801368,2,1,3,1,19921,6,square meters,1.9921,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7009,70,dosso,loga,13.7588239661,3.41377801368,2,1,4,8,19921,6,square meters,1.9921,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7009,70,dosso,loga,13.7588239661,3.41377801368,2,1,5,12,19921,6,square meters,1.9921,Sorrel,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7009,70,dosso,loga,13.7588239661,3.41377801368,3,1,6,10,1200,6,square meters,0.12,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7009,70,dosso,loga,13.7588239661,3.41377801368,4,1,7,9,703,6,square meters,0.0703,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7010,70,dosso,loga,13.7588239661,3.41377801368,1,1,1,1,10450,6,square meters,1.045,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7010,70,dosso,loga,13.7588239661,3.41377801368,1,1,2,8,10450,6,square meters,1.045,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7010,70,dosso,loga,13.7588239661,3.41377801368,2,1,3,1,38400,6,square meters,3.84,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7010,70,dosso,loga,13.7588239661,3.41377801368,2,1,4,8,38400,6,square meters,3.84,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7010,70,dosso,loga,13.7588239661,3.41377801368,2,1,5,2,38400,6,square meters,3.84,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7010,70,dosso,loga,13.7588239661,3.41377801368,3,1,6,9,1688,6,square meters,0.1688,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7010,70,dosso,loga,13.7588239661,3.41377801368,4,1,7,9,5000,6,square meters,0.5,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7010,70,dosso,loga,13.7588239661,3.41377801368,4,2,8,10,5000,6,square meters,0.5,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7010,70,dosso,loga,13.7588239661,3.41377801368,5,1,9,1,20000,6,square meters,2,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7010,70,dosso,loga,13.7588239661,3.41377801368,5,1,10,2,20000,6,square meters,2,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7010,70,dosso,loga,13.7588239661,3.41377801368,5,1,11,13,20000,6,square meters,2,Sesame,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7010,70,dosso,loga,13.7588239661,3.41377801368,6,1,12,10,1000,6,square meters,0.1,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,1,1,1,1,15000,6,square meters,1.5,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,1,1,2,2,15000,6,square meters,1.5,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,1,1,3,8,15000,6,square meters,1.5,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,1,1,4,12,15000,6,square meters,1.5,Sorrel,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,2,1,5,1,10000,6,square meters,1,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,2,1,6,2,10000,6,square meters,1,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,2,1,7,8,10000,6,square meters,1,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,2,1,8,12,10000,6,square meters,1,Sorrel,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,3,1,9,1,12000,6,square meters,1.2,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,3,1,10,2,12000,6,square meters,1.2,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,3,1,11,8,12000,6,square meters,1.2,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,4,1,12,1,5000,6,square meters,0.5,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,4,1,13,8,5000,6,square meters,0.5,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,4,1,14,2,5000,6,square meters,0.5,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,5,1,15,9,1200,6,square meters,0.12,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,6,1,16,10,1200,6,square meters,0.12,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,7,1,17,9,10000,7,square meters,1,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,8,1,18,10,1000,6,square meters,0.1,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,9,1,19,9,5000,6,square meters,0.5,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,1,1,20,10,6000,6,square meters,0.6,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7011,70,dosso,loga,13.7588239661,3.41377801368,1,1,21,10,1000,6,square meters,0.1,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,1,1,1,1,20000,6,square meters,2,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,1,1,2,8,20000,6,square meters,2,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,2,1,3,1,20000,6,square meters,2,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,2,1,4,8,20000,6,square meters,2,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,2,1,5,2,20000,6,square meters,2,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,2,1,6,12,20000,6,square meters,2,Sorrel,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,2,2,7,9,10000,6,square meters,1,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,3,1,8,1,20000,6,square meters,2,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,3,1,9,8,20000,6,square meters,2,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,3,1,10,2,20000,6,square meters,2,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,3,1,11,12,20000,6,square meters,2,Sorrel,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,3,2,12,9,5000,6,square meters,0.5,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,4,1,13,1,30000,6,square meters,3,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,4,1,14,8,30000,6,square meters,3,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7012,70,dosso,loga,13.7588239661,3.41377801368,4,1,15,2,30000,6,square meters,3,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7013,70,dosso,loga,13.7588239661,3.41377801368,1,1,1,9,400,6,square meters,0.04,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7013,70,dosso,loga,13.7588239661,3.41377801368,2,1,2,10,500,7,square meters,0.05,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7014,70,dosso,loga,13.7588239661,3.41377801368,1,1,1,9,300,6,square meters,0.03,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7014,70,dosso,loga,13.7588239661,3.41377801368,2,1,2,10,600,6,square meters,0.06,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,1,1,1,1,50000,6,square meters,5,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,1,1,2,8,50000,6,square meters,5,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,1,1,3,2,50000,6,square meters,5,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,2,1,4,1,20000,6,square meters,2,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,2,1,5,8,20000,6,square meters,2,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,2,1,6,2,20000,6,square meters,2,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,2,2,7,1,50000,6,square meters,5,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,2,2,8,8,50000,6,square meters,5,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,2,2,9,2,50000,6,square meters,5,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,2,3,10,10,10000,6,square meters,1,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,2,4,11,9,5000,6,square meters,0.5,Bambara Groundnut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,2,5,12,10,2500,6,square meters,0.25,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,1,2,13,1,33855,6,square meters,3.3855,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
7015,70,dosso,loga,13.7588239661,3.41377801368,1,2,14,8,33855,6,square meters,3.3855,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
