ea_id,com_cc01,com_cc02,com_cc03,com_cc03_1,com_cc04a,com_cc04b,com_cc04c,com_cc04d,com_cc04e,com_cc04f,com_cc04a_oth,com_cc05a,com_cc05b,com_cc05c,com_cc05d,com_cc05e,com_cc05f,com_cc05a_oth,com_cc06,com_cc07a,com_cc07b,com_cc07c,com_cc07d,com_cc07e,com_cc07f,com_cc07a_oth,com_cc08,com_cc09,com_cc09_oth,com_cc10,com_cc11,com_cc12,com_cc13,com_cc14
30309549,MORE MOVED IN,2680,950,2,ISLAM,270,CHRISTIAN,680,,,,NYANJA,740,YAO,130,LOMWE,80,,MOTHER,Matrilineal and matrilocal (chikamwini),860,Matrilineal and patrilocal (chitengwa),90,,,,4,FARMING,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
30309550,MORE MOVED IN,2650,1480,3,ISLAM,280,CHRISTIAN,1200,,,,NYANJA,800,YAO,400,LOMWE,280,,MOTHER,Matrilineal and matrilocal (chikamwini),1400,Matrilineal and patrilocal (chitengwa),80,,,,6,FARMING,,Flat,ALMOST NONE,1/4,1/4,3/4
30311551,MORE MOVED IN,15000,5000,45,ISLAM,2000,CHRISTIAN,3000,,,,NYANJA,1500,YAO,3500,,,,MOTHER,Matrilineal and matrilocal (chikamwini),4000,Matrilineal and patrilocal (chitengwa),1000,,,,100,FARMING,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
30311552,MORE MOVED IN,4856,485,8,ISLAM,160,CHRISTIAN,325,,,,NYANJA,250,YAO,195,TUMBUKA,10,,BOTH,Matrilineal and matrilocal (chikamwini),360,Matrilineal and patrilocal (chitengwa),20,,,,1,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
30401553,MORE MOVED IN,2040,445,15,ISLAM,88,CHRISTIAN,357,,,,CHEWA,225,YAO,220,,,,MOTHER,Matrilineal and matrilocal (chikamwini),443,Matrilineal and patrilocal (chitengwa),2,,,,0,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30401554,MORE MOVED IN,3350,485,10,ISLAM,180,CHRISTIAN,305,,,,NYANJA,245,YAO,180,LOMWE,60,,BOTH,Matrilineal and matrilocal (chikamwini),395,Matrilineal and patrilocal (chitengwa),90,,,,0,FARMING,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30401555,MORE MOVED IN,10000,800,4,TRADITIONAL,35,ISLAM,69,CHRISTIAN,696,,NYANJA,600,YAO,200,,,,MOTHER,Matrilineal and matrilocal (chikamwini),800,,,,,,0,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30401556,MORE MOVED IN,5500,920,15,ISLAM,300,CHRISTIAN,620,,,,NYANJA,550,YAO,120,TUMBUKA,20,,BOTH,Matrilineal and matrilocal (chikamwini),850,Matrilineal and patrilocal (chitengwa),70,,,,5,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,1/4,ALMOST NONE,3/4
30402557,MORE MOVED IN,2000,480,9,ISLAM,11,CHRISTIAN,469,,,,NYANJA,442,YAO,38,,,,FATHER,Matrilineal and matrilocal (chikamwini),448,Patrilineal and neolocal,32,,,,0,FARMING,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30402558,MORE MOVED IN,3850,760,10,ISLAM,260,CHRISTIAN,500,,,,CHEWA,60,NYANJA,400,YAO,200,,BOTH,Matrilineal and matrilocal (chikamwini),700,Matrilineal and patrilocal (chitengwa),60,,,,5,FARMING,,Moderately sloping,1/4,ALMOST NONE,1/4,3/4
30402559,MORE MOVED IN,6000,785,0,TRADITIONAL,700,ISLAM,85,,,,NYANJA,700,YAO,55,ENGLISH,30,,FATHER,Matrilineal and matrilocal (chikamwini),720,Matrilineal and patrilocal (chitengwa),65,,,,0,FARMING,,Moderately sloping,ALMOST NONE,ALMOST NONE,1/4,1/4
30402560,MORE MOVED IN,3500,657,10,ISLAM,157,CHRISTIAN,500,,,,NYANJA,300,YAO,100,TUMBUKA,57,,BOTH,Matrilineal and matrilocal (chikamwini),450,Matrilineal and patrilocal (chitengwa),207,,,,2,FARMING,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30403561,MORE MOVED IN,2915,376,6,ISLAM,30,CHRISTIAN,346,,,,NYANJA,189,YAO,165,NGONI,22,,MOTHER,Matrilineal and matrilocal (chikamwini),343,Matrilineal and patrilocal (chitengwa),33,,,,8,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30403562,MORE MOVED IN,10400,860,2,CHRISTIAN,860,,,,,,CHEWA,450,YAO,250,LOMWE,160,,MOTHER,Matrilineal and matrilocal (chikamwini),860,,,,,,0,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,1/4
30403563,MORE MOVED IN,3800,725,35,ISLAM,155,CHRISTIAN,570,,,,NYANJA,220,YAO,155,LOMWE,350,,BOTH,Matrilineal and matrilocal (chikamwini),555,Matrilineal and patrilocal (chitengwa),170,,,,4,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30404564,MORE MOVED IN,2500,800,15,ISLAM,200,CHRISTIAN,600,,,,NYANJA,400,YAO,250,LOMWE,90,,MOTHER,Matrilineal and matrilocal (chikamwini),740,Matrilineal and patrilocal (chitengwa),60,,,,3,FARMING,,Slightly sloping,1/4,1/4,ALMOST NONE,ALMOST ALL
30404565,MORE MOVED IN,5500,555,15,ISLAM,55,CHRISTIAN,500,,,,NYANJA,300,YAO,55,LOMWE,200,,BOTH,Matrilineal and matrilocal (chikamwini),535,Matrilineal and patrilocal (chitengwa),20,,,,0,FARMING,,Flat,1/4,ALMOST NONE,1/4,3/4
30404566,MORE MOVED IN,3115,620,5,ISLAM,11,CHRISTIAN,609,,,,CHEWA,400,YAO,11,LOMWE,209,,MOTHER,Matrilineal and matrilocal (chikamwini),620,,,,,,1,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30404567,MORE MOVED IN,8500,660,7,ISLAM,50,CHRISTIAN,610,,,,NYANJA,150,YAO,110,LOMWE,350,,BOTH,Matrilineal and matrilocal (chikamwini),640,Matrilineal and patrilocal (chitengwa),20,,,,20,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30405568,MORE MOVED OUT,8500,1416,2,ISLAM,170,CHRISTIAN,1246,,,,NYANJA,867,YAO,49,LOMWE,500,,MOTHER,Matrilineal and matrilocal (chikamwini),1399,Matrilineal and patrilocal (chitengwa),17,,,,1,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30406569,MORE MOVED IN,5700,1343,30,ISLAM,493,CHRISTIAN,850,,,,NYANJA,600,YAO,493,LOMWE,250,,BOTH,Matrilineal and matrilocal (chikamwini),1000,Matrilineal and patrilocal (chitengwa),343,,,,10,FARMING,,Moderately sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
30407570,MORE MOVED OUT,9015,465,8,ISLAM,31,CHRISTIAN,434,,,,CHEWA,221,YAO,200,LOMWE,40,,MOTHER,Matrilineal and matrilocal (chikamwini),454,Matrilineal and patrilocal (chitengwa),11,,,,5,FARMING,,Slightly sloping,1/4,ALMOST NONE,1/4,ALMOST NONE
30407571,MORE MOVED IN,8000,570,15,ISLAM,220,CHRISTIAN,350,,,,NYANJA,80,YAO,150,LOMWE,340,,BOTH,Matrilineal and matrilocal (chikamwini),480,Matrilineal and patrilocal (chitengwa),90,,,,9,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/2,3/4
30407572,MORE MOVED IN,2520,944,25,ISLAM,18,CHRISTIAN,926,,,,NYANJA,643,YAO,181,LOMWE,120,,MOTHER,Matrilineal and matrilocal (chikamwini),925,Matrilineal and patrilocal (chitengwa),19,,,,7,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30408573,MORE MOVED IN,50000,6250,23,ISLAM,7,CHRISTIAN,6243,,,,CHEWA,5170,YAO,30,LOMWE,50,,MOTHER,Matrilineal and neolocal,35,Matrilineal and matrilocal (chikamwini),6215,,,,5,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30409574,MORE MOVED IN,5500,772,10,ISLAM,113,CHRISTIAN,659,,,,NYANJA,320,YAO,113,LOMWE,339,,BOTH,Matrilineal and matrilocal (chikamwini),683,Matrilineal and patrilocal (chitengwa),89,,,,10,FARMING,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30501575,MORE MOVED IN,1600,1400,3,ISLAM,120,CHRISTIAN,1280,,,,CHEWA,1400,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),780,,,,,,10,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30501576,MORE MOVED IN,14500,5500,15,TRADITIONAL,250,ISLAM,1500,CHRISTIAN,3500,RASTAFARIANISM,CHEWA,5250,YAO,250,,,,MOTHER,Matrilineal and matrilocal (chikamwini),500,Matrilineal and patrilocal (chitengwa),5000,,,,5,FARMING,,Slightly sloping,1/4,ALMOST NONE,1/4,ALMOST ALL
30501577,MORE MOVED OUT,10800,1544,15,ISLAM,600,CHRISTIAN,944,,,,CHEWA,1150,YAO,350,LOMWE,14,,MOTHER,Matrilineal and matrilocal (chikamwini),1114,Matrilineal and patrilocal (chitengwa),450,,,,6,FARMING,,Flat,ALMOST NONE,ALMOST ALL,1/4,3/4
30501578,MORE MOVED IN,10000,1250,200,ISLAM,170,CHRISTIAN,1080,,,,NYANJA,1109,YAO,50,TUMBUKA,41,,MOTHER,Matrilineal and neolocal,1150,Patrilineal and neolocal,100,,,,10,SQUATTER SETTLEMENT,,Moderately sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
30501579,MORE MOVED IN,3900,780,40,ISLAM,50,CHRISTIAN,730,,,,CHEWA,700,YAO,30,LOMWE,40,,MOTHER,Matrilineal and matrilocal (chikamwini),720,Matrilineal and patrilocal (chitengwa),60,,,,30,FARMING,,Both flat &amp; hilly,1/2,1/4,ALMOST NONE,ALMOST ALL
30502580,MORE MOVED IN,21000,5000,500,ISLAM,2000,CHRISTIAN,3000,,,,CHEWA,4000,YAO,800,LOMWE,200,,MOTHER,Matrilineal and matrilocal (chikamwini),4500,Matrilineal and patrilocal (chitengwa),500,,,,30,FARMING,,Flat,1/4,ALMOST NONE,1/4,3/4
30502581,MORE MOVED IN,9500,1900,2,ISLAM,700,CHRISTIAN,1200,,,,CHEWA,1200,YAO,700,,,,MOTHER,Matrilineal and matrilocal (chikamwini),1300,Matrilineal and patrilocal (chitengwa),600,,,,12,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,3/4,ALMOST ALL
30503582,MORE MOVED IN,4250,850,6,ISLAM,150,CHRISTIAN,700,,,,CHEWA,600,NYANJA,100,YAO,50,,MOTHER,Matrilineal and matrilocal (chikamwini),700,Matrilineal and patrilocal (chitengwa),150,,,,20,FARMING,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
30503583,MORE MOVED IN,1600,300,0,ISLAM,30,CHRISTIAN,1570,,,,CHEWA,1570,YAO,30,,,,MOTHER,Matrilineal and matrilocal (chikamwini),15,,,,,,0,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,1/2
30503584,MORE MOVED IN,19500,4000,350,ISLAM,3500,CHRISTIAN,500,,,,CHEWA,2000,YAO,2000,,,,MOTHER,Matrilineal and matrilocal (chikamwini),3650,Matrilineal and patrilocal (chitengwa),350,,,,10,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
30504585,NEITHER ARRIVALS NOR DEPARTURES,456,228,0,ISLAM,1,CHRISTIAN,227,,,,CHEWA,100,NYANJA,124,YAO,1,,MOTHER,Matrilineal and matrilocal (chikamwini),20,Matrilineal and patrilocal (chitengwa),228,,,,0,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL
30504586,MORE MOVED IN,18000,3500,225,TRADITIONAL,1000,ISLAM,500,CHRISTIAN,2000,,CHEWA,3000,NYANJA,350,YAO,100,,MOTHER,Matrilineal and matrilocal (chikamwini),3200,Matrilineal and patrilocal (chitengwa),300,,,,300,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,3/4,ALMOST ALL
30505587,MORE MOVED IN,2100,350,3,ISLAM,50,CHRISTIAN,300,,,,CHEWA,200,NYANJA,50,YAO,20,,MOTHER,Matrilineal and matrilocal (chikamwini),300,Matrilineal and patrilocal (chitengwa),50,,,,7,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,ALMOST ALL
30506588,MORE MOVED IN,64000,11000,40,TRADITIONAL,1000,ISLAM,2000,CHRISTIAN,8000,,CHEWA,9000,YAO,1000,LOMWE,500,,MOTHER,Matrilineal and matrilocal (chikamwini),5500,Matrilineal and patrilocal (chitengwa),5500,,,,20,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,ALMOST ALL
30506589,MORE MOVED IN,2500,420,0,ISLAM,20,CHRISTIAN,350,,,,CHEWA,420,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),300,,,,,,320,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30506590,NEITHER ARRIVALS NOR DEPARTURES,590,450,35,TRADITIONAL,40,ISLAM,10,CHRISTIAN,400,,CHEWA,450,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),100,Matrilineal and patrilocal (chitengwa),350,,,,0,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
30506591,MORE MOVED IN,4000,800,140,TRADITIONAL,30,ISLAM,70,CHRISTIAN,700,,CHEWA,600,TUMBUKA,30,LOMWE,70,,BOTH,Matrilineal and neolocal,50,Matrilineal and matrilocal (chikamwini),600,Matrilineal and patrilocal (chitengwa),150,,4,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30506592,MORE MOVED IN,7550,1500,30,ISLAM,490,CHRISTIAN,1000,OTHER RELIGION,10,RASTAFARIANISM,CHEWA,1050,YAO,150,TUMBUKA,100,,BOTH,Matrilineal and matrilocal (chikamwini),900,Matrilineal and patrilocal (chitengwa),400,Patrilineal and patrilocal,200,,10,PLANNED HOUSING,,Both flat &amp; hilly,3/4,ALMOST NONE,3/4,3/4
30507593,NEITHER ARRIVALS NOR DEPARTURES,9000,1500,30,ISLAM,200,CHRISTIAN,1300,,,,CHEWA,950,YAO,400,NGONI,100,,MOTHER,Matrilineal and matrilocal (chikamwini),1400,Matrilineal and patrilocal (chitengwa),100,,,,5,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30508594,MORE MOVED IN,1500,300,2,ISLAM,30,CHRISTIAN,270,,,,CHEWA,200,YAO,50,LOMWE,25,,MOTHER,Matrilineal and matrilocal (chikamwini),200,Matrilineal and patrilocal (chitengwa),75,Patrilineal and neolocal,25,,10,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,3/4
30508595,MORE MOVED IN,999,1200,10,ISLAM,720,CHRISTIAN,500,,,,CHEWA,1200,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),800,,,,,,100,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30508596,MORE MOVED IN,999,600,1,ISLAM,20,CHRISTIAN,580,,,,NYANJA,600,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),480,Matrilineal and patrilocal (chitengwa),120,,,,2,FARMING,,Moderately sloping,ALMOST NONE,1/4,ALMOST NONE,3/4
30508597,MORE MOVED IN,15600,1300,36,ISLAM,300,CHRISTIAN,1000,,,,CHEWA,300,NGONI,1000,,,,MOTHER,Matrilineal and matrilocal (chikamwini),1300,,,,,,7,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,3/4
30601598,MORE MOVED IN,1928,482,0,CHRISTIAN,482,,,,,,CHEWA,.a,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),462,,,,,,462,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30601599,MORE MOVED IN,1925,351,0,ISLAM,4,CHRISTIAN,341,,,,CHEWA,351,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),340,,,,,,1,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30601600,ABOUT THE SAME OF BOTH,3000,500,15,TRADITIONAL,60,ISLAM,5,CHRISTIAN,435,,CHEWA,495,YAO,5,,,,MOTHER,Matrilineal and matrilocal (chikamwini),350,Matrilineal and patrilocal (chitengwa),150,,,,30,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
30601601,MORE MOVED IN,2400,600,0,ISLAM,20,CHRISTIAN,2380,,,,CHEWA,2400,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),580,,,,,,5,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
30601602,ABOUT THE SAME OF BOTH,2450,350,21,TRADITIONAL,22,ISLAM,6,CHRISTIAN,322,,CHEWA,334,YAO,6,LOMWE,10,,MOTHER,Matrilineal and matrilocal (chikamwini),302,Matrilineal and patrilocal (chitengwa),40,Patrilineal and patrilocal,8,,18,FARMING,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
30601603,MORE MOVED IN,1141,265,0,TRADITIONAL,50,ISLAM,5,CHRISTIAN,204,,CHEWA,265,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),255,,,,,,2,FARMING,,Moderately sloping,1/4,ALMOST NONE,1/4,3/4
30601604,MORE MOVED IN,3120,520,20,TRADITIONAL,100,ISLAM,100,CHRISTIAN,320,,CHEWA,365,TUMBUKA,5,LOMWE,50,,BOTH,Matrilineal and matrilocal (chikamwini),260,Matrilineal and patrilocal (chitengwa),260,,,,60,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30601605,MORE MOVED IN,1600,200,8,TRADITIONAL,130,CHRISTIAN,70,,,,CHEWA,200,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),200,,,,,,15,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30602606,MORE MOVED IN,7000,500,0,CHRISTIAN,4880,,,,,,CHEWA,500,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),490,,,,,,495,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30602607,MORE MOVED IN,2640,440,20,TRADITIONAL,70,ISLAM,10,CHRISTIAN,360,,CHEWA,392,YAO,6,TUMBUKA,12,,BOTH,Matrilineal and matrilocal (chikamwini),320,Matrilineal and patrilocal (chitengwa),120,,,,10,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30602608,MORE MOVED IN,5030,500,3,ISLAM,5,CHRISTIAN,495,,,,CHEWA,500,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),450,,,,,,4,PLANNED HOUSING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30602609,MORE MOVED IN,3500,400,0,TRADITIONAL,20,ISLAM,1,CHRISTIAN,359,,CHEWA,400,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),350,,,,,,5,FARMING,,Moderately sloping,ALMOST NONE,1/4,ALMOST NONE,3/4
30602610,ABOUT THE SAME OF BOTH,3150,450,100,TRADITIONAL,300,ISLAM,50,CHRISTIAN,100,,CHEWA,280,NGONI,170,,,,MOTHER,Matrilineal and matrilocal (chikamwini),450,,,,,,20,FARMING,,Slightly sloping,1/4,ALMOST NONE,ALMOST NONE,1/2
30602611,MORE MOVED IN,5000,700,2,CHRISTIAN,665,,,,,,CHEWA,700,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),680,,,,,,680,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30603612,ABOUT THE SAME OF BOTH,2160,270,24,TRADITIONAL,50,ISLAM,10,CHRISTIAN,210,,CHEWA,258,SENA,2,OTHER,10,NYUNGWE,MOTHER,Matrilineal and matrilocal (chikamwini),250,Matrilineal and patrilocal (chitengwa),20,,,,15,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30603613,MORE MOVED IN,1300,150,0,CHRISTIAN,150,,,,,,CHEWA,150,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),150,,,,,,4,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,3/4,3/4
30603614,MORE MOVED IN,2400,400,10,TRADITIONAL,80,ISLAM,30,CHRISTIAN,290,,CHEWA,400,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),260,Matrilineal and patrilocal (chitengwa),140,,,,25,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
30603615,MORE MOVED IN,1500,300,3,TRADITIONAL,60,ISLAM,20,CHRISTIAN,220,,CHEWA,300,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),300,,,,,,40,FARMING,,Slightly sloping,1/4,ALMOST NONE,ALMOST NONE,3/4
30620616,MORE MOVED IN,4200,1400,7,ISLAM,20,CHRISTIAN,1340,,,,CHEWA,1400,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),1200,,,,,,5,FARMING,,Steeply sloping,1/4,1/2,1/4,3/4
30620617,MORE MOVED IN,3600,450,50,TRADITIONAL,20,ISLAM,50,CHRISTIAN,380,,CHEWA,415,YAO,15,LOMWE,20,,MOTHER,Matrilineal and matrilocal (chikamwini),350,Matrilineal and patrilocal (chitengwa),100,,,,20,PLANNED HOUSING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30701618,ABOUT THE SAME OF BOTH,3000,379,3,ISLAM,29,CHRISTIAN,350,,,,NYANJA,41,YAO,28,LOMWE,300,,MOTHER,Matrilineal and matrilocal (chikamwini),364,Matrilineal and patrilocal (chitengwa),15,,,,15,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30702619,MORE MOVED OUT,15638,1117,5,ISLAM,117,CHRISTIAN,1000,,,,CHEWA,1000,LOMWE,117,,,,MOTHER,Matrilineal and matrilocal (chikamwini),1117,,,,,,9,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30703620,MORE MOVED IN,8000,600,10,CHRISTIAN,600,,,,,,NYANJA,594,LOMWE,6,,,,MOTHER,Matrilineal and matrilocal (chikamwini),600,,,,,,8,FARMING,,Steeply sloping,ALMOST NONE,1/2,ALMOST NONE,ALMOST NONE
30704621,MORE MOVED IN,9900,3450,2,ISLAM,450,CHRISTIAN,3000,,,,CHEWA,3000,LOMWE,450,,,,MOTHER,Matrilineal and matrilocal (chikamwini),3450,,,,,,8,FARMING,,Both flat &amp; hilly,ALMOST NONE,3/4,3/4,3/4
30704622,MORE MOVED IN,10000,377,8,ISLAM,5,CHRISTIAN,372,,,,CHEWA,65,LOMWE,312,,,,MOTHER,Matrilineal and matrilocal (chikamwini),357,Matrilineal and patrilocal (chitengwa),20,,,,15,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30705623,MORE MOVED IN,15700,3777,80,ISLAM,777,CHRISTIAN,3000,,,,CHEWA,3000,YAO,777,,,,MOTHER,Matrilineal and matrilocal (chikamwini),3777,,,,,,20,FARMING,,Both flat &amp; hilly,ALMOST NONE,3/4,3/4,3/4
30705624,MORE MOVED IN,2422,623,12,CHRISTIAN,623,,,,,,CHEWA,172,TUMBUKA,1,LOMWE,428,,MOTHER,Matrilineal and matrilocal (chikamwini),24,Matrilineal and patrilocal (chitengwa),599,,,,14,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL
30706625,MORE MOVED IN,5000,1097,13,ISLAM,97,CHRISTIAN,1000,,,,CHEWA,1000,LOMWE,97,,,,MOTHER,Matrilineal and matrilocal (chikamwini),197,,,,,,6,FARMING,,Both flat &amp; hilly,ALMOST NONE,1/4,ALMOST NONE,3/4
30706626,MORE MOVED IN,5000,350,3,ISLAM,10,CHRISTIAN,340,,,,NYANJA,250,YAO,10,LOMWE,40,MANG'ANJA,MOTHER,Matrilineal and matrilocal (chikamwini),325,Matrilineal and patrilocal (chitengwa),25,,,,5,FARMING,,Moderately sloping,ALMOST NONE,3/4,ALMOST NONE,ALMOST ALL
30707627,ABOUT THE SAME OF BOTH,4000,361,10,CHRISTIAN,361,,,,,,CHEWA,361,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),361,,,,,,15,FARMING,,Both flat &amp; hilly,ALMOST NONE,1/4,ALMOST NONE,3/4
30707628,NEITHER ARRIVALS NOR DEPARTURES,12000,600,0,CHRISTIAN,600,,,,,,NYANJA,330,LOMWE,250,SENA,20,,MOTHER,Matrilineal and matrilocal (chikamwini),520,Matrilineal and patrilocal (chitengwa),20,,,,3,FARMING,,Both flat &amp; hilly,ALMOST NONE,3/4,ALMOST NONE,1/4
30708629,MORE MOVED IN,9840,994,13,ISLAM,194,CHRISTIAN,800,,,,CHEWA,994,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),984,,,,,,15,FARMING,,Both flat &amp; hilly,ALMOST NONE,3/4,1/2,3/4
30708630,MORE MOVED OUT,2000,500,3,ISLAM,1,CHRISTIAN,499,,,,NYANJA,299,YAO,1,LOMWE,200,,MOTHER,Matrilineal and matrilocal (chikamwini),450,Matrilineal and patrilocal (chitengwa),20,,,,2,FARMING,,Steeply sloping,ALMOST NONE,1/2,ALMOST NONE,3/4
30709631,MORE MOVED IN,6000,800,1,ISLAM,300,CHRISTIAN,500,,,,CHEWA,800,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),800,,,,,,7,FARMING,,Steeply sloping,ALMOST NONE,1/4,1/4,3/4
30709632,MORE MOVED IN,3500,700,0,TRADITIONAL,150,ISLAM,12,CHRISTIAN,538,,CHEWA,488,YAO,12,LOMWE,200,,MOTHER,Matrilineal and matrilocal (chikamwini),698,Matrilineal and patrilocal (chitengwa),2,,,,20,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE
30710633,MORE MOVED IN,8512,235,0,ISLAM,4,CHRISTIAN,231,,,,NYANJA,209,YAO,5,LOMWE,13,,MOTHER,Matrilineal and matrilocal (chikamwini),225,Matrilineal and patrilocal (chitengwa),10,,,,0,FARMING,,Both flat &amp; hilly,1/4,1/4,ALMOST NONE,3/4
30710634,MORE MOVED IN,3950,440,1,ISLAM,9,CHRISTIAN,331,,,,CHEWA,291,YAO,9,LOMWE,40,,MOTHER,Matrilineal and matrilocal (chikamwini),440,,,,,,0,FARMING,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30710635,MORE MOVED IN,1760,220,3,ISLAM,20,CHRISTIAN,200,,,,CHEWA,200,YAO,20,,,,MOTHER,Matrilineal and matrilocal (chikamwini),1000,,,,,,0,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,3/4
30710636,MORE MOVED IN,2658,443,6,ISLAM,1,CHRISTIAN,442,,,,NYANJA,426,YAO,1,LOMWE,11,,MOTHER,Matrilineal and matrilocal (chikamwini),443,,,,,,1,FARMING,,Moderately sloping,1/4,1/4,1/4,ALMOST NONE
