case_id,HHID,ag_t0c,ag_t02b_oth,ag_t05a,ag_t05b,ag_t05c,ag_t05d,ag_t05_1,ag_t06a,ag_t06b,ag_t07,ag_t08,ag_t09,ag_t10,ag_t11
210854780172,28c422ad87574d82a23610e8ccca9428,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
311067210222,28caed9b22c1431187b9830d8fb37351,Gov Agricultural Extension Service,,1,2,2,2,NO,2,2,3,,NO,,Very useful
311067210222,28caed9b22c1431187b9830d8fb37351,Radio,,1,2,2,2,NO,,,,,,,Very useful
203073010095,28edae89a19944829e6156a16565d79b,Radio,,1,2,2,2,NO,,,,,,,Very useful
306016050088,28f20a895263458386f0212c45a98aef,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,3,NO,,Very useful
307076280195,28fb868de6f3496e99a7b6ff7f3a3130,Radio,,1,2,2,2,NO,,,,,,,Useful
303115520165,290c0e7cab1c4d9d836285e7893dceab,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
206143770039,290fcd786b9b4e8596dd31971bbd8391,Radio,,1,2,2,2,NO,,,,,,,Not very useful
106012120109,2917e87929b94298b46d4b00ff3d8368,Gov Fishery Extension Service,,2,2,2,2,NO,3,3,3,,NO,,Very useful
106012120109,2917e87929b94298b46d4b00ff3d8368,Radio,,2,2,2,2,NO,,,,,,,Useful
310087060204,291cb22d2ae74c0c95fea940b639be64,Radio,,2,2,2,2,NO,,,,,,,Very useful
102051410249,292d3b34e7434a1b8d234202d0a2fe9b,Gov Fishery Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
207033930009,29421243b54c40369b5988b2685a75ce,NGO,,1,2,2,2,NO,1,1,1,,NO,,Useful
304015550265,294451ff5b34494fa29c2bdb7b1a70d8,Gov Agricultural Extension Service,,2,2,2,2,NO,5,5,0,,NO,,Very useful
312037400008,2947dccd4ffb4ec38dbba4141786ff91,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,7,NO,,Very useful
101201220203,29491d41b7214fd58cc0df2de2cfe9bf,Gov Agricultural Extension Service,,1,2,2,2,YES,0,0,1,,NO,,Very useful
302065160034,2971fd8746a6468189c6d8a7eaee474d,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
101021100058,29835fb66bf64622a64352439f53f8b1,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,3,,NO,,Very useful
201212520043,29b0a9f6891446a981fa58b9f27ea790,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Not very useful
207053960063,29c62ff2937644a9b59a392b11323f2c,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Very useful
301054950196,29da036105a04afb97a856ad38110cb5,Radio,,1,2,2,2,NO,,,,,,,Very useful
105021940143,29e17be757b349bc9f4b8dee971b8493,Gov Agricultural Extension Service,,1,2,2,2,NO,2,2,0,,NO,,Useful
206123740069,2a113944d4fb4e4d9fc228baad7feb41,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
303025320118,2a187763ae384077a5aaf193431b3b66,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,3,NO,,Very useful
303025320118,2a187763ae384077a5aaf193431b3b66,Other (Specify),FARMERS YOUTH CLUB,1,2,2,2,YES,2,2,3,5,NO,,Very useful
104071840110,2a19cd420a7c434b99a2b8151e94d923,Gov Agricultural Extension Service,,1,2,2,2,NO,0,1,0,,NO,,Useful
201212520068,2a1e8d2bd83a472e94221fddc9392c04,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Useful
203042940096,2a23479dc7174d60a535428c098fb19b,NGO,,1,2,2,2,NO,3,3,3,,NO,,Very useful
305045860063,2a4614ec3acb4c6e9a1a6ced11784d65,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Not very useful
206043590121,2a75d4f23c924eecb99db96335b718c2,Radio,,1,2,2,2,NO,,,,,,,Very useful
310057010108,2a89a5112f984d76948b4b0559cb8c36,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
312027380104,2aace3465b704190aa124c3ba3c25938,Radio,,1,2,2,2,NO,,,,,,,Not very useful
314337800040,2aba45e2ab854c4ca647232ee95f602b,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
301044930088,2ad58cc5cf8d4372b59c7be91693092e,Gov Agricultural Extension Service,,1,2,2,2,NO,0,3,3,,NO,,Not very useful
204043140088,2b05da929b1246388c804fc09cc15397,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
204043140088,2b05da929b1246388c804fc09cc15397,Radio,,1,2,2,2,NO,,,,,,,Very useful
301044930038,2b35cde47b0942bf9b585a42546e95de,Radio,,1,2,2,2,NO,,,,,,,Useful
308076630271,2b6ed0856f8148899f870495efb743ac,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
101011060195,2b77b25460f042ddb1ca43f9b807c108,Gov Agricultural Extension Service,,1,2,2,2,NO,0,8,6,,NO,,Very useful
206053620099,2b85cc7996c94183958f650f8831b29e,Village Agricultural Extension Meeting,,2,2,2,2,NO,,,,1,NO,,Not very useful
206053620099,2b85cc7996c94183958f650f8831b29e,Agricultural Extension Course,,2,2,2,2,NO,,,,1,NO,,Useful
105011910149,2b94e9d092e048b896950e2e9cbfd714,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Very useful
313027620093,2baceeff80c148f89310eb6ce2c2b497,Gov Agricultural Extension Service,,1,2,2,2,NO,1,0,0,,YES,0,Very useful
313027620093,2baceeff80c148f89310eb6ce2c2b497,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Useful
104011710054,2baf8b5d8c6044f2ad9d9d8a02d3fa8e,NGO,,1,2,2,2,NO,0,2,4,,NO,,Useful
207053960086,2bba8d537569466e8033a6349d5e232b,Lead Farmer,,2,2,2,2,NO,,,,,NO,,Very useful
303025320005,2bbb9bce60e04c9fa068fe0b37798587,Gov Agricultural Extension Service,,1,2,2,2,NO,1,0,2,,NO,,Very useful
103041550229,2bbd8db25e7240a2bbd5997d053dab37,Gov Agricultural Extension Service,,1,2,2,2,NO,4,0,4,,NO,,Useless
204023070031,2bc0012862954a00a9c59d3c49241ee3,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Not very useful
301034900025,2bcc38cbb0834a97b44aed3a92fed920,Radio,,1,2,2,2,NO,,,,,,,Not very useful
204053180157,2bd180e1215d40f496249788864b0913,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
203042940092,2be268a4d0144522a816d6edc1de0287,Radio,,1,2,2,2,NO,,,,,,,Useful
302095210160,2becbfc083f54fd7b7a40c06a34882f1,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Very useful
307106340021,2bee91bc418b4a4881c4d8bb12357523,Gov Agricultural Extension Service,,1,2,2,2,NO,4,0,2,,NO,,Very useful
203032910160,2bf0b6d658544711bc56b48ecf15790f,Gov Agricultural Extension Service,,1,2,2,2,NO,2,0,0,,NO,,Very useful
307126380016,2c3183d241be4a2cb03191675e564d8d,Gov Agricultural Extension Service,,2,2,2,2,NO,3,0,0,,NO,,Very useful
307126380016,2c3183d241be4a2cb03191675e564d8d,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
104011740189,2c38430140104e10a8971046d7e6eff5,NGO,,2,2,2,2,NO,6,0,1,,NO,,Useful
312027370263,2c38c72aba6647f5bc7ac998e1941818,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,1,,NO,,Useful
208084270081,2c3c97be477d4ee8b8852883c23d8e62,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
305085960207,2c4baeeaf1df450da1948f5633889053,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Not very useful
203073010002,2c4ddc0ca91a4d0696047d093838cdba,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Not very useful
202052730008,2c5791e971bd45a2ab323acc8524ba15,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Useful
315538160108,2c62a32d1151484a83c172b8a64b38cd,Other Farmer(Neighbor/Relative),,2,4,2,2,NO,,,,,NO,,Very useful
206033570289,2c69d04fc62f4b5cb74ca9a312b1992f,Gov Agricultural Extension Service,,1,2,2,2,NO,0,5,5,,NO,,Not very useful
105072050161,2c6f340793784b13a8299e41acc740ac,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Not very useful
310087060019,2c80336ea58f401fb70b3ee5bc49725f,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Useful
311017100502,2c805506c6dc45b2b156e69bcce9ce99,NGO,,1,2,2,2,NO,1,0,0,,NO,,Very useful
207063980004,2c9b1d1c85a84fce8f24bdb04b2b4d02,Other (Specify),Healthy Advisors,1,2,2,2,NO,1,1,1,1,NO,,Very useful
201102460144,2c9be67cc6d240d4b4ddbb2ee5b37ed8,Gov Agricultural Extension Service,,2,2,2,2,NO,1,1,0,,NO,,Very useful
209104450114,2ca243d96f4d4013a761b645ef97b06a,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
206063630232,2cc206776c454337a62ee0157503de4c,Agricultural Coop/Farmers' Assoc,,1,2,2,2,NO,3,3,0,,NO,,Very useful
206063630232,2cc206776c454337a62ee0157503de4c,Other (Specify),Health advisors,1,2,2,2,NO,3,3,3,3,NO,,Very useful
306016020013,2cc79480c09444b3a81158fe8f929613,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,3,NO,,Very useful
206053600225,2cc90682422946d08847caba1f18fbe9,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
204063230077,2cdbc0e32cb04bbe9839a40d317e42b2,Gov Agricultural Extension Service,,1,2,2,2,NO,0,1,1,,NO,,Not very useful
103071590137,2ce10fc6386840e6855ee3010a428ec2,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,4,,NO,,Very useful
311047130178,2ce77ec00e444c7fb00bfd80954974f9,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Very useful
105082070088,2ce874539ff14dd2bb1b9f552316a84c,NGO,,2,2,2,2,NO,0,1,1,,NO,,Useful
314317750063,2d07149f4b4b4089a98096fefcd9bfb6,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Useful
202202830187,2d07b173c45c443fb18561a91b09cede,NGO,,1,2,2,2,NO,1,1,1,,NO,,Useful
207033920043,2d07ce726ade42058d1216bd255876d7,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Very useful
305035840044,2d0b2b1027f942769a9fc8f65d9c3536,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
207074010106,2d0e8ddaeb3f485fbf2e330694be6f6c,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Useful
202052730279,2d0ec0f99b114e66bc444cd1d70ce4bb,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
313027610255,2d1ee87223774821a034ca352f3aeef6,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Very useful
313027610255,2d1ee87223774821a034ca352f3aeef6,Agricultural Extension Course,,1,2,2,2,NO,,,,2,NO,,Very useful
201272600111,2d25f7de4a204dba96f5d99954766d07,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Not very useful
107402270024,2d2d40ff0337466fba39f1713dffe8e9,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
209104470100,2d3e59f5e1bd416bb48b5971906acbc4,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
201102460156,2d482d5a1747407fbebf2705e5b59c3f,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Very useful
311207290238,2d4a365e6e044cb9acdd77208a5272a4,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
312057450145,2d8762c8031c486c985df6d013118e15,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Useful
104081850053,2d8baafdf2ee4e2690fdc1354d2cb147,Gov Agricultural Extension Service,,1,2,2,2,NO,2,2,2,,NO,,Useful
104081850053,2d8baafdf2ee4e2690fdc1354d2cb147,Other (Specify),Tobacco Association of Malawi (TAMA),1,2,2,2,NO,0,0,2,0,NO,,Very useful
309016680233,2da238dd4b904d03b22365959702c935,Lead Farmer,,2,2,2,2,NO,,,,,NO,,Useful
210744690185,2da6170c85a94318b358a6ed632f0093,Radio,,1,2,2,2,NO,,,,,,,Very useful
203032880107,2dbb075bc5f6421abfca15a0e76d77b0,Gov Agricultural Extension Service,,1,2,2,2,NO,4,0,3,,NO,,Very useful
206073660052,2dc02332864043d7b658e3b6e916a2ae,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
201072430160,2dd18c8f1e2d43f9a87f4ef1c3abfccb,Radio,,1,2,2,2,NO,,,,,,,Not very useful
310067020112,2dd47da5edf845faaf4ef987f1d230e3,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Very useful
310067020112,2dd47da5edf845faaf4ef987f1d230e3,Radio,,1,2,2,2,NO,,,,,,,Very useful
204053170080,2ddfe162ddc345ce9f1fe35e4cb1d50a,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
204053170080,2ddfe162ddc345ce9f1fe35e4cb1d50a,Radio,,1,2,2,2,NO,,,,,,,Useful
103071590115,2df8a5b766fe4743beba9bb4b45ff622,Gov Agricultural Extension Service,,1,2,2,2,NO,0,3,0,,NO,,Useful
103071590115,2df8a5b766fe4743beba9bb4b45ff622,Radio,,1,2,2,2,NO,,,,,,,Very useful
103071590115,2df8a5b766fe4743beba9bb4b45ff622,Phone/SMS,,1,2,2,2,NO,,,,,NO,,Very useful
105041980029,2e0b88f7cb60435a8d92895d33ac50c4,Gov Agricultural Extension Service,,2,2,2,2,NO,0,1,0,,NO,,Not very useful
104031750093,2e2358bc26c04e4a87b888e92e852599,Gov Agricultural Extension Service,,1,2,2,2,NO,0,2,2,,NO,,Very useful
104031750093,2e2358bc26c04e4a87b888e92e852599,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
104031750093,2e2358bc26c04e4a87b888e92e852599,Radio,,1,2,2,2,NO,,,,,,,Very useful
303065420089,2e29d1cccfa046a49984da3add67d6a0,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,1,NO,,Useful
315468100073,2e3948c7b3a84873b68ec0774d42fda7,Radio,,2,2,2,2,NO,,,,,,,Very useful
202012640248,2e467500122f43dbb03b768163ece17b,Gov Agricultural Extension Service,,1,3,2,2,NO,1,0,1,,NO,,Very useful
202012640248,2e467500122f43dbb03b768163ece17b,Radio,,1,3,2,2,NO,,,,,,,Very useful
104011710033,2e4bb988d8884ff78085e3af1fdab47c,Gov Agricultural Extension Service,,1,2,2,2,NO,15,0,15,,NO,,Very useful
105021930044,2e4d1b827489452d8f64dc25e10e211c,Gov Agricultural Extension Service,,1,2,2,2,NO,0,2,0,,NO,,Very useful
202012650095,2e692dc43c35455bab5717f379e70413,Radio,,2,2,2,2,NO,,,,,,,Very useful
310057000212,2e7c2af870c147e5b5e313f3d873b4d1,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
310057000212,2e7c2af870c147e5b5e313f3d873b4d1,Radio,,1,2,2,2,NO,,,,,,,Very useful
306036140183,2e7cbd8c9b004b22a964f36a4e7087da,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,1,NO,,Very useful
103011500096,2e9116ccaaad48f18bcd496fd8788e7c,Gov Agricultural Extension Service,,1,2,2,2,NO,0,3,3,,NO,,Useful
310016880196,2e99fc60fb214727bf2652085859c0d0,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,3,NO,,Very useful
306016030057,2ead1ac1c4ab4f49ae2fe817bf51195b,Village Agricultural Extension Meeting,,2,2,2,2,NO,,,,0,NO,,Very useful
107382230235,2ecad412fcc14421b4ffce20725cd50b,Gov Agricultural Extension Service,,1,2,2,2,YES,1,0,0,,NO,,Not very useful
107382230235,2ecad412fcc14421b4ffce20725cd50b,NGO,,1,2,2,2,NO,5,0,0,,NO,,Very useful
306016010004,2ee4db1844e242598a9964dbd92bfdaf,"Other Electronic Media (TV, Etc)",,1,2,2,2,NO,,,,,,,Useful
204033120160,2ef065f087b04fa884c248127e1296e7,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
203032890076,2ef182de00e44b95a870ed25e5f34da6,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Useful
201212530062,2ef3ff56dbe54350bc65a5eb9565ec67,Private Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
305085960026,2f4c216e04c54ca9b2bdc7ab15936510,Radio,,1,2,2,2,NO,,,,,,,Very useful
202032690313,2f56bc91ee38466598a2327d0e8f3008,Gov Fishery Extension Service,,1,2,2,2,NO,3,3,3,,NO,,Very useful
305015760055,2f6defa32667432f999bf74693016968,NGO,,1,2,2,2,NO,1,1,1,,NO,,Very useful
204043160015,2f7c9c46880842f5865600d58727534a,Private Agricultural Extension Service,,1,2,2,2,NO,4,4,0,,NO,,Useful
304075710200,2f802f4eff3b4fa79cada7870d7106d7,"Other Electronic Media (TV, Etc)",,1,2,2,2,NO,,,,,,,Very useful
209014290210,2fbf18366c2a48b8b69a0a1c35415266,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
207023900181,2fc60c58155945d1a365cc142c0490bc,Private Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
103011480010,2fc8eea88cae465cb12f9b1d9ce48493,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
201212530147,2fcf0908a5204e92a465465170ad58eb,Agricultural Coop/Farmers' Assoc,,1,2,2,2,NO,0,0,1,,NO,,Useless
104011730217,2fda55795efc43048b1ea1d61f824767,Gov Agricultural Extension Service,,1,2,2,2,NO,1,1,1,,NO,,Useful
306015990117,2ff6e6e61dd048d39e31998444114faa,Agricultural Extension Course,,2,2,2,2,NO,,,,2,NO,,Very useful
201212520041,2ffc74005ca64f10968a877672dc9fea,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Not very useful
201212520041,2ffc74005ca64f10968a877672dc9fea,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
202042710084,30276d4532fa4421b658a6def0af6804,Radio,,1,2,2,2,NO,,,,,,,Useful
206063650236,302d23b9b8dd4adc9f502e97dba137bf,Gov Agricultural Extension Service,,1,2,2,2,NO,2,0,5,,NO,,Very useful
303025350085,302ef9cb466b49f0a74788b15feb6b57,NGO,,1,2,2,2,NO,0,0,1,,NO,,Very useful
203052970135,3035f67d3ff6471ab78384cad21db52a,Radio,,1,2,2,2,NO,,,,,,,Very useful
205053370116,3047d8cfb2f84fd2b2510229206ce871,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
303085480036,304cf14623fd4f0cbc86c56b6d3f2cd0,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
303085480036,304cf14623fd4f0cbc86c56b6d3f2cd0,NGO,,1,2,2,2,NO,1,1,0,,NO,,Very useful
303085480036,304cf14623fd4f0cbc86c56b6d3f2cd0,Radio,,1,2,2,2,NO,,,,,,,Very useful
203042940082,3075844cf6e745858c750173c33dd6b1,NGO,,1,2,2,2,NO,1,1,1,,NO,,Very useful
203042940082,3075844cf6e745858c750173c33dd6b1,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
303025320091,3079a43c7b9b4f728f213b2e5bdac1b0,Radio,,1,2,2,2,NO,,,,,,,Useful
305085970046,3088d48550c64820a82aaaa1f607733c,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
105041980147,308bfbd8ae9448b3a611084ecce494f2,Gov Agricultural Extension Service,,1,2,2,2,NO,3,0,1,,NO,,Very useful
313037700020,308c62b4f7b140f581a9530769fa0844,Gov Agricultural Extension Service,,1,2,2,2,YES,0,0,1,,NO,,Useful
301014870058,30a3c4ecb3b044849ec25c790b85eb44,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
307086290059,30b36cbab12c419abee70c5cc527fd53,Lead Farmer,,2,2,2,2,NO,,,,,NO,,Useful
103091610001,30c1f2a221854ce18059dd127a4e8a59,Gov Agricultural Extension Service,,1,2,2,2,NO,0,5,5,,NO,,Useful
302105230204,30cce98488c04ec0b686454afa955919,Radio,,1,2,2,2,NO,,,,,,,Very useful
210524560194,30edaae80dc743f7b998198c3d3e9a79,Radio,,1,2,2,2,NO,,,,,,,Very useful
205073410030,310a524c9d754bb791d475904a53a337,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
311057170049,310f70ceb8b64bd69d8a2c8f8b91878f,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Not very useful
103071590131,311fdbae1e814acaa952ab564c9f8460,Radio,,1,2,4,2,NO,,,,,,,Very useful
201072430095,3141b8a3fe5b492cb9148ac7ff5d9730,NGO,,1,2,2,2,NO,0,0,0,,NO,,Useful
309036740071,3141d2eaf7154250b137b950592729ae,Radio,,2,2,2,2,NO,,,,,,,Very useful
310026950328,3181169505084446b42d9a768fd24505,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,0,,NO,,Useful
307026190105,319e332bd22b4f0fa849034297ae744d,NGO,,1,2,2,2,NO,0,0,1,,NO,,Not very useful
105021940122,31a3425d9d934d83b7b9de766e22ac6b,Private Agricultural Extension Service,,1,2,2,2,NO,12,2,0,,NO,,Very useful
202012630241,31a3d147fe4041d5be5b2d7d3a478754,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Not very useful
103101630126,31a6962b689c4f2cb2cf0f905168b01e,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Not very useful
309066860005,31b09950b8b14f29a6b4f6fcef7407b3,NGO,,2,2,2,2,NO,0,0,4,,NO,,Very useful
204063230014,31b1797f46184dda8517a1aa212983f2,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
102041380060,31b56d7d980b405cb3a673ee7e4d5b4e,Gov Agricultural Extension Service,,1,2,2,2,NO,2,2,0,,NO,,Not very useful
313037640011,31d698311b8b43f6853c1a2adcefe30a,Village Agricultural Extension Meeting,,1,2,4,2,NO,,,,1,NO,,Very useful
313027590053,31e49d14508d43869acd2b89a83c50a8,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
206163790432,31f65e1fbbab499ab89e6225aac1994b,Other Farmer(Neighbor/Relative),,4,2,2,2,YES,,,,,NO,,Useful
203012840046,32003419bbe84b2eb807e5c5d2778538,Radio,,5,2,2,2,NO,,,,,,,Useful
103011500138,320b17c512684da994cb649eb9defe35,Gov Agricultural Extension Service,,1,2,2,2,NO,2,0,5,,NO,,Very useful
310026930112,320c5df8dc1f4f7eaedce83b026fcbeb,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,4,,NO,,Very useful
310026930112,320c5df8dc1f4f7eaedce83b026fcbeb,Private Agricultural Extension Service,,1,2,2,2,NO,0,0,4,,NO,,Very useful
312077480256,320cb27d025342c0b9ebac923c95be71,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
312047430039,32150810d82a4c969c148722c300f85b,Village Agricultural Extension Meeting,,2,2,2,2,NO,,,,2,NO,,Useful
201222540123,32172a772a80420db2682e0b461a8adb,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
101061170073,32184b1e3c1349af818e0206be79175b,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,2,,NO,,Useful
204073240002,321bd2a887f44b8797a88de81a2a7c69,Village Agricultural Extension Meeting,,2,2,2,2,NO,,,,2,NO,,Not very useful
302115250040,321d36e2161941368f49fd64ad7a6d68,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
311207290314,321f5852c3724a91acede88a94bf6055,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,1,,NO,,Very useful
311207290314,321f5852c3724a91acede88a94bf6055,Gov Fishery Extension Service,,2,2,2,2,NO,0,0,1,,NO,,Very useful
311207290314,321f5852c3724a91acede88a94bf6055,Village Agricultural Extension Meeting,,2,2,2,2,NO,,,,1,NO,,Very useful
303045370079,32202a709bad4a7ab12c6e5d747f1bbe,Gov Agricultural Extension Service,,1,2,2,2,NO,1,2,0,,NO,,Very useful
303045370079,32202a709bad4a7ab12c6e5d747f1bbe,Private Agricultural Extension Service,,1,2,2,2,YES,1,0,1,,NO,,Very useful
303045370079,32202a709bad4a7ab12c6e5d747f1bbe,Agricultural Extension Course,,1,2,2,2,NO,,,,2,NO,,Useful
107402280034,3221dd08d30d41f69e97ac9c1218e4d3,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
305065910026,322ce63364ac4989aa18cd14ea429993,Private Agricultural Extension Service,,2,2,2,2,NO,0,0,0,,NO,,Very useful
311057190013,32388d77865f446eb3e67b07c55cfeb6,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Useful
315508130302,323bd732a6444c508d650d1a62f7f2bd,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
104031760015,324303a7ecd34541b7dc8604ab0e9ec0,Other Farmer(Neighbor/Relative),,1,2,6,2,NO,,,,,NO,,Useful
303025340186,32433fcd3b9d454998615f1db0b7de18,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,5,,NO,,Very useful
313037670201,3254d35342dc4d318650e906c1481f65,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Useful
105051990055,325dd064af654740962882f33bbec6ad,Radio,,1,2,2,2,NO,,,,,,,Very useful
105051990055,325dd064af654740962882f33bbec6ad,Phone/SMS,,1,2,2,2,NO,,,,,NO,,Very useful
306026060022,3263174b94f2443988fa5ef4df929481,Gov Agricultural Extension Service,,2,2,2,2,NO,1,2,0,,NO,,Very useful
302115250155,326a204ac70e416aad7454baa24dbf2c,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,1,NO,,Useful
209114490171,32759e23d02b4702b2fd275fe7a63821,Gov Agricultural Extension Service,,1,2,2,2,NO,1,1,0,,NO,,Useful
306036130138,3290fc9ed8974f6cb165338a1fe1ee1d,Gov Agricultural Extension Service,,1,2,2,2,YES,5,0,0,,NO,,Useful
304035610233,32981886dca044a999aeda6b8fbfb410,NGO,,2,2,2,2,NO,0,0,3,,NO,,Very useful
312097510102,32a9fdbe949e41a09d0b63ca86ea1ea2,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,1,,NO,,Useful
204213250209,32aa3a3aa22c43ce98a953ddb35b99c0,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
102031340204,32adfdf69d7646af9d83f85b53f10e5d,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
312057460076,32c8dd4eacd743e7a317f2525dc0e43e,Gov Agricultural Extension Service,,2,2,2,2,NO,6,6,0,,NO,,Very useful
310016890214,32db2adbb080408497ba366ad7cdaae0,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Not very useful
205043340060,32ea6309d82e451abe88b2564b9ff600,NGO,,1,2,2,2,NO,0,2,2,,NO,,Very useful
