ea_id,com_ce01a,com_ce01b,com_ce01c,com_ce01a_oth,com_ce01b_oth,com_ce01c_oth,com_ce02,com_ce03,com_ce04,com_ce05a,com_ce05b,com_ce05a_oth,com_ce05b_oth,com_ce06,com_ce07,com_ce08_1,com_ce08_2,com_ce08a,com_ce08b,com_ce08a_oth,com_ce08b_oth,com_ce09,com_ce10,com_ce11a,com_ce11b,com_ce12,com_ce13,com_ce14a,com_ce14b,com_ce15
30603612,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"BEER BREWING, KACHASU",,,,YES,ALMOST NONE,OUTSIDE MALAWI,OTHER (SPECIFY),,,,NO,,1000,800,,,,,NO,,,,,,,,
30603613,FARMING,"BEER BREWING, KACHASU",,,,,YES,1/4,OUTSIDE MALAWI,FARMING,,,,NO,,1500,500,,,,,NO,,,,,,,,
30603614,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"FIREWOOD,CHARCOAL SELLING",,,,YES,1/4,OUTSIDE MALAWI,FARMING,,,,YES,RURAL AREAS,1500,1000,FARMING,,,,NO,,,,,,,,
30603615,FARMING,,,,,,YES,ALMOST NONE,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,1000,500,FARMING,,,,NO,,,,,,,,
30620616,FARMING,,,,,,YES,1/4,OUTSIDE MALAWI,FARMING,,,,YES,RURAL AREAS,1500,1000,FARMING,,,,NO,,,,,,,,
30620617,PROFESSIONAL OCCUPATIONS,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/4,OUTSIDE MALAWI,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,2000,1000,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,NO,,,,,,,,
30701618,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"BEER BREWING, KACHASU",,,,YES,ALMOST NONE,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,OTHER (SPECIFY),,,NO,,500,500,,,,,YES,21600,24,DAY,ALMOST NONE,21600,24,DAY,ALMOST NONE
30702619,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/2,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,0,0,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,NO,,,,,,,,
30703620,FARMING,,,,,,YES,1/2,URBAN CENTRES,FARMING,OTHER (SPECIFY),,,NO,,500,500,,,,,NO,,,,,,,,
30704621,FARMING,,,,,,YES,1/4,RURAL AREAS,FARMING,LARGE-SCALE COMMERCIAL INDUSTRY,,,NO,,1500,1500,,,,,NO,,,,,,,,
30704622,FARMING,"FIREWOOD,CHARCOAL SELLING",,,,,YES,ALMOST NONE,URBAN CENTRES,LARGE-SCALE COMMERCIAL INDUSTRY,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,NO,,500,500,,,,,NO,,,,,,,,
30705623,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,,YES,1/4,RURAL AREAS,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,NO,,1580,1580,,,,,NO,,,,,,,,
30705624,FARMING,"FIREWOOD,CHARCOAL SELLING","BEER BREWING, KACHASU",,,,YES,1/4,RURAL AREAS,FARMING,OTHER (SPECIFY),,,NO,,500,500,,,,,YES,21600,24,DAY,1/2,21600,24,DAY,1/2
30706625,FARMING,,,,,,YES,1/2,RURAL AREAS,FARMING,,,,NO,,1350,1350,,,,,NO,,,,,,,,
30706626,FARMING,LARGE-SCALE COMMERCIAL INDUSTRY,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/4,RURAL AREAS,LARGE-SCALE COMMERCIAL INDUSTRY,FARMING,,,NO,,1000,1000,,,,,NO,,,,,,,,
30707627,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/2,RURAL AREAS,FARMING,OTHER (SPECIFY),,,YES,RURAL AREAS,1500,1500,FARMING,,,,NO,,,,,,,,
30707628,FARMING,PROFESSIONAL OCCUPATIONS,,,,,YES,ALMOST NONE,OUTSIDE MALAWI,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,NO,,700,700,,,,,NO,,,,,,,,
30708629,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,YES,1/2,RURAL AREAS,FARMING,OTHER (SPECIFY),,,YES,RURAL AREAS,1510,1510,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,NO,,,,,,,,
30708630,LARGE-SCALE COMMERCIAL INDUSTRY,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/4,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,,,NO,,1000,500,,,,,YES,14000,2,WEEK,ALMOST NONE,14000,2,WEEK,1/4
30709631,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,"FIREWOOD,CHARCOAL SELLING",,,YES,RURAL AREAS,1350,1350,FARMING,,,,NO,,,,,,,,
30709632,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/4,RURAL AREAS,FARMING,OTHER (SPECIFY),,,NO,,2000,500,,,,,YES,20000,1,MONTH,3/4,20000,1,MONTH,1/4
30710633,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,ALMOST NONE,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,OTHER (SPECIFY),,,YES,RURAL AREAS,1000,500,FARMING,,,,NO,,,,,,,,
30710634,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,LARGE-SCALE COMMERCIAL INDUSTRY,,,,YES,1/4,URBAN CENTRES,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",OTHER (SPECIFY),,,YES,RURAL AREAS,1000,700,FARMING,,,,NO,,,,,,,,
30710635,FARMING,,,,,,NO,,,,,,,NO,,1300,1300,,,,,NO,,,,,,,,
30710636,FARMING,LARGE-SCALE COMMERCIAL INDUSTRY,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/4,URBAN CENTRES,FARMING,OTHER (SPECIFY),,,YES,RURAL AREAS,1200,1200,FARMING,,,,NO,,,,,,,,
30711637,FARMING,LARGE-SCALE COMMERCIAL INDUSTRY,,,,,YES,1/4,URBAN CENTRES,FARMING,OTHER (SPECIFY),,,YES,RURAL AREAS,1000,1000,FARMING,,,,NO,,,,,,,,
30712638,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/2,RURAL AREAS,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,NO,,500,500,,,,,NO,,,,,,,,
30713639,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/4,RURAL AREAS,FARMING,,,,NO,,1500,1500,,,,,NO,,,,,,,,
30713640,FARMING,,,,,,YES,1/4,URBAN CENTRES,FARMING,,,,NO,,500,400,,,,,YES,21000,30,DAY,ALMOST NONE,21000,30,DAY,ALMOST NONE
30720641,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,YES,1/4,URBAN CENTRES,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",FARMING,,,NO,,1650,1650,,,,,NO,,,,,,,,
30801642,FARMING,,,,,,YES,1/4,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,1000,500,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,NO,,,,,,,,
30801643,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/2,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,0,0,FARMING,,,,NO,,,,,,,,
30801644,OTHER (SPECIFY),"BEER BREWING, KACHASU",,CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),,YES,1/2,RURAL AREAS,FARMING,CIVIL SERVICE,,,YES,RURAL AREAS,1000,1000,FARMING,,,,NO,,,,,,,,
30801645,FARMING,,,,,,YES,1/2,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,1200,1200,FARMING,,,,NO,,,,,,,,
30802646,FARMING,,,,,,YES,ALMOST ALL,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,500,500,FARMING,,,,NO,,,,,,,,
30802647,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"FIREWOOD,CHARCOAL SELLING",,,,YES,1/4,RURAL AREAS,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,YES,RURAL AREAS,1500,1500,FARMING,"FIREWOOD,CHARCOAL SELLING",,,NO,,,,,,,,
30802648,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,,YES,1/2,URBAN CENTRES,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,1520,1520,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,NO,,,,,,,,
30803649,FARMING,,,,,,YES,1/4,OUTSIDE MALAWI,FARMING,,,,NO,,0,0,,,,,YES,21000,21,DAY,1/4,21000,21,DAY,1/4
30803650,FARMING,"BEER BREWING, KACHASU",,,,,YES,1/4,RURAL AREAS,FARMING,,,,NO,,960,960,,,,,YES,21000,24,DAY,1/4,21000,24,DAY,1/4
30803651,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/2,RURAL AREAS,FARMING,,,,NO,,0,0,,,,,NO,,,,,,,,
30804652,FARMING,,,,,,YES,1/2,URBAN CENTRES,"FIREWOOD,CHARCOAL SELLING",SMALL-SCALE TRADE & SERVICE PROVISION,,,NO,,900,900,,,,,NO,,,,,,,,
30804653,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"BEER BREWING, KACHASU",,,,YES,1/2,RURAL AREAS,FARMING,,,,NO,,1100,1100,,,,,NO,,,,,,,,
30805654,FARMING,,,,,,YES,1/2,OUTSIDE MALAWI,FARMING,,,,NO,,10000,10000,,,,,NO,,,,,,,,
30805655,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/2,RURAL AREAS,FARMING,,,,NO,,0,0,,,,,NO,,,,,,,,
30805656,FARMING,,,,,,YES,1/4,RURAL AREAS,FARMING,,,,NO,,1000,500,,,,,NO,,,,,,,,
30805657,FARMING,,,,,,YES,1/4,RURAL AREAS,FARMING,,,,NO,,0,0,,,,,NO,,,,,,,,
30805658,FARMING,"BEER BREWING, KACHASU",,,,,YES,1/2,URBAN CENTRES,FARMING,OTHER (SPECIFY),,,NO,,700,1000,,,,,NO,,,,,,,,
30806659,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,3/4,RURAL AREAS,FARMING,,,,NO,,0,0,,,,,NO,,,,,,,,
30806660,FARMING,,,,,,YES,1/2,OUTSIDE MALAWI,FARMING,,,,YES,RURAL AREAS,1500,500,FARMING,"BEER BREWING, KACHASU",,,NO,,,,,,,,
30806661,FARMING,"FIREWOOD,CHARCOAL SELLING",,,,,YES,1/2,URBAN CENTRES,FARMING,"FIREWOOD,CHARCOAL SELLING",,,NO,,1000,500,,,,,NO,,,,,,,,
30806662,FARMING,,,,,,YES,1/2,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,0,0,FARMING,,,,YES,14400,24,MONTH,1/4,14400,24,MONTH,1/4
30807663,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"BEER BREWING, KACHASU",,,,YES,1/4,URBAN CENTRES,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,URBAN CENTERS,500,500,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,NO,,,,,,,,
30808664,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/4,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,0,0,FARMING,,,,NO,,,,,,,,
30901665,FARMING,"FIREWOOD,CHARCOAL SELLING","BEER BREWING, KACHASU",,,,YES,3/4,RURAL AREAS,FARMING,,,,NO,,0,0,,,,,NO,,,,,,,,
30901666,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/2,RURAL AREAS,FARMING,,,,YES,URBAN CENTERS,0,0,SMALL-SCALE TRADE & SERVICE PROVISION,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,NO,,,,,,,,
30901667,FARMING,"BEER BREWING, KACHASU",,,,,YES,1/4,RURAL AREAS,FARMING,,,,YES,URBAN CENTERS,900,900,FARMING,"FIREWOOD,CHARCOAL SELLING",,,NO,,,,,,,,
30901668,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/2,RURAL AREAS,FARMING,,,,YES,URBAN CENTERS,0,0,SMALL-SCALE TRADE & SERVICE PROVISION,,,,NO,,,,,,,,
30901669,FARMING,"BEER BREWING, KACHASU",,,,,YES,1/2,RURAL AREAS,FARMING,,,,NO,,500,500,,,,,NO,,,,,,,,
30901670,FARMING,,,,,,YES,1/2,RURAL AREAS,FARMING,,,,NO,,0,0,,,,,NO,,,,,,,,
30902671,FARMING,"BEER BREWING, KACHASU",,,,,YES,1/2,OUTSIDE MALAWI,FARMING,,,,NO,,1000,1000,,,,,NO,,,,,,,,
30902672,FARMING,,,,,,YES,1/2,OUTSIDE MALAWI,FARMING,,,,NO,,0,0,,,,,NO,,,,,,,,
30902673,FARMING,,,,,,YES,1/4,OUTSIDE MALAWI,FARMING,,,,NO,,0,0,,,,,YES,14,24,DAY,1/4,24,24,DAY,1/4
30903674,FARMING,,,,,,YES,1/2,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,1000,500,OTHER (SPECIFY),,FISHING,,YES,21600,24,DAY,1/4,21600,24,DAY,1/2
30903675,FARMING,,,,,,YES,1/2,RURAL AREAS,FARMING,,,,NO,,0,0,,,,,NO,,,,,,,,
30904676,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"BEER BREWING, KACHASU",,,,YES,3/4,OUTSIDE MALAWI,FARMING,,,,NO,,500,500,,,,,YES,14500,24,DAY,1/4,14500,24,DAY,1/4
30904677,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/2,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,0,0,FARMING,,,,NO,,,,,,,,
30905678,FARMING,FISHING,,,,,YES,1/2,RURAL AREAS,FARMING,FISHING,,,YES,URBAN CENTERS,500,1500,FISHING,,,,YES,21600,24,DAY,1/2,21600,24,DAY,1/2
30905679,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/4,RURAL AREAS,FARMING,,,,NO,,0,0,,,,,NO,,,,,,,,
30905680,FARMING,,,,,,YES,1/4,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,0,0,FARMING,,,,NO,,,,,,,,
30905681,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,3/4,RURAL AREAS,FARMING,OTHER (SPECIFY),,,YES,URBAN CENTERS,0,0,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,NO,,,,,,,,
30905682,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/2,URBAN CENTRES,FARMING,,,,NO,,1000,1000,,,,,NO,,,,,,,,
30906683,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/2,OUTSIDE MALAWI,FARMING,OTHER (SPECIFY),,,NO,,0,0,,,,,NO,,,,,,,,
30906684,FARMING,"FIREWOOD,CHARCOAL SELLING",,,,,YES,1/2,OUTSIDE MALAWI,FARMING,OTHER (SPECIFY),,,NO,,0,0,,,,,YES,14400,24,DAY,1/4,14400,24,DAY,1/4
30906685,FARMING,,,,,,YES,1/2,RURAL AREAS,FARMING,,,,NO,,500,500,,,,,NO,,,,,,,,
30906686,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"FIREWOOD,CHARCOAL SELLING",,,,YES,1/2,RURAL AREAS,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,URBAN CENTERS,500,500,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,NO,,,,,,,,
31001687,FARMING,OTHER (SPECIFY),,CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),,YES,1/4,RURAL AREAS,LARGE-SCALE COMMERCIAL INDUSTRY,,,,NO,,500,500,,,,,NO,,,,,,,,
31001688,FARMING,"FIREWOOD,CHARCOAL SELLING",SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/4,OUTSIDE MALAWI,FARMING,,,,NO,,1000,500,,,,,NO,,,,,,,,
31001689,FARMING,,,,,,NO,,,,,,,NO,,1500,1500,,,,,YES,21000,1,MONTH,1/4,21000,1,MONTH,3/4
31001690,FARMING,"FIREWOOD,CHARCOAL SELLING",LARGE-SCALE COMMERCIAL INDUSTRY,,,,NO,,,,,,,YES,RURAL AREAS,1000,1000,FARMING,,,,YES,24100,24,DAY,1/4,24100,24,DAY,1/4
31001691,FARMING,"FIREWOOD,CHARCOAL SELLING","BEER BREWING, KACHASU",,,,YES,1/2,RURAL AREAS,FARMING,,,,NO,,500,500,,,,,YES,21600,24,DAY,1/2,21600,24,DAY,1/2
31001692,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"FIREWOOD,CHARCOAL SELLING",,,,NO,,,,,,,NO,,500,300,,,,,YES,21600,21,DAY,1/4,21600,21,DAY,1/4
31002693,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/4,RURAL AREAS,FARMING,,,,NO,,960,960,,,,,YES,14000,1,MONTH,1/4,14000,1,MONTH,3/4
31002694,FARMING,OTHER (SPECIFY),,CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),,YES,3/4,RURAL AREAS,FARMING,,,,NO,,750,750,,,,,YES,21000,24,DAY,1/4,21000,24,DAY,3/4
31002695,LARGE-SCALE COMMERCIAL INDUSTRY,FARMING,,,,,YES,1/2,OUTSIDE MALAWI,LARGE-SCALE COMMERCIAL INDUSTRY,,,,YES,RURAL AREAS,2000,2000,FARMING,LARGE-SCALE COMMERCIAL INDUSTRY,,,YES,14000,24,DAY,1/4,14000,24,DAY,3/4
31003696,FARMING,"BEER BREWING, KACHASU","FIREWOOD,CHARCOAL SELLING",,,,YES,1/4,OUTSIDE MALAWI,FARMING,,,,NO,,500,500,,,,,YES,21600,24,DAY,1/4,21600,24,DAY,3/4
31003697,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"BEER BREWING, KACHASU",,,,YES,1/2,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,1000,500,FARMING,,,,NO,,,,,,,,
31003698,FARMING,,,,,,YES,1/4,OUTSIDE MALAWI,FARMING,,,,NO,,800,800,,,,,YES,21000,24,DAY,1/4,21000,24,DAY,3/4
31004699,SMALL-SCALE TRADE & SERVICE PROVISION,FARMING,LARGE-SCALE COMMERCIAL INDUSTRY,,,,YES,1/4,URBAN CENTRES,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,YES,RURAL AREAS,3000,2000,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,YES,14400,12,DAY,1/4,14400,12,DAY,1/4
31005700,FARMING,"BEER BREWING, KACHASU",SMALL-SCALE TRADE & SERVICE PROVISION,,,,NO,,,,,,,NO,,1000,1000,,,,,YES,21000,1,MONTH,1/4,21000,1,MONTH,3/4
31005701,FARMING,OTHER (SPECIFY),,CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),,YES,1/2,RURAL AREAS,FARMING,,,,NO,,1000,1000,,,,,YES,21000,24,DAY,1/2,21000,24,DAY,1/2
31006702,FARMING,"FIREWOOD,CHARCOAL SELLING","BEER BREWING, KACHASU",,,,YES,1/4,RURAL AREAS,FARMING,,,,NO,,1000,1000,,,,,YES,7200,12,DAY,1/4,7200,12,DAY,3/4
31007703,FARMING,FISHING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,NO,,,,,,,YES,RURAL AREAS,1000,500,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,14400,24,DAY,1/4,14400,24,DAY,1/4
31007704,FARMING,"BEER BREWING, KACHASU","FIREWOOD,CHARCOAL SELLING",,,,YES,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,TRANSPORT,,,NO,,1000,1000,,,,,YES,7700,1,MONTH,3/4,7700,1,MONTH,1/4
31007705,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,OTHER (SPECIFY),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),YES,1/4,OUTSIDE MALAWI,LARGE-SCALE COMMERCIAL INDUSTRY,,,,NO,,2000,2000,,,,,NO,,,,,,,,
31008706,FARMING,"FIREWOOD,CHARCOAL SELLING","HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,YES,1/4,OUTSIDE MALAWI,FARMING,,,,NO,,1000,1000,,,,,YES,14000,24,DAY,1/4,14000,24,DAY,3/4
31010707,FARMING,"FIREWOOD,CHARCOAL SELLING","HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,YES,1/4,OUTSIDE MALAWI,FARMING,OTHER (SPECIFY),,,NO,,1500,1500,,,,,NO,,,,,,,,
31020708,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"BEER BREWING, KACHASU",,,,YES,1/2,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,1000,500,FARMING,,,,NO,,,,,,,,
31101709,FARMING,OTHER (SPECIFY),,CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),,YES,1/2,RURAL AREAS,FARMING,,,,NO,,1500,1500,,,,,YES,21000,24,DAY,1/4,21000,24,DAY,3/4
31101710,FARMING,FISHING,"BEER BREWING, KACHASU",,,,YES,1/4,OUTSIDE MALAWI,LARGE-SCALE COMMERCIAL INDUSTRY,,,,NO,,2000,2000,,,,,YES,14400,1,MONTH,1/2,14400,1,MONTH,1/2
31102711,FARMING,CIVIL SERVICE,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/4,OUTSIDE MALAWI,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,NO,,1000,500,,,,,YES,15200,24,DAY,1/4,15200,24,DAY,1/4
31104712,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/4,RURAL AREAS,LARGE-SCALE COMMERCIAL INDUSTRY,,,,NO,,1000,1000,,,,,YES,14500,24,DAY,1/4,14500,24,DAY,3/4
31104713,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"FIREWOOD,CHARCOAL SELLING",,,,YES,ALMOST NONE,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,NO,,1000,1000,,,,,NO,,,,,,,,
31104714,FARMING,"FIREWOOD,CHARCOAL SELLING",,,,,NO,,,,,,,NO,,1000,1000,,,,,YES,21000,1,MONTH,1/2,21000,1,MONTH,1/2
31104715,FARMING,FISHING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/4,OUTSIDE MALAWI,FISHING,,,,NO,,1500,1500,,,,,YES,14400,24,DAY,1/4,14400,24,DAY,3/4
31104716,FARMING,FISHING,"FIREWOOD,CHARCOAL SELLING",,,,YES,3/4,OUTSIDE MALAWI,LARGE-SCALE COMMERCIAL INDUSTRY,,,,NO,,2000,2000,,,,,YES,14400,224,DAY,1/4,14400,24,DAY,3/4
31105717,FARMING,,,,,,YES,1/4,RURAL AREAS,FARMING,,,,NO,,1500,1500,,,,,YES,14000,1,MONTH,1/2,14000,1,MONTH,1/2
31105718,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,NO,,,,,,,NO,,2000,1500,,,,,YES,14000,22,DAY,1/4,14000,22,DAY,1/4
31105719,FARMING,FISHING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/2,OUTSIDE MALAWI,FARMING,,,,NO,,1500,1500,,,,,YES,21000,24,DAY,1/4,21000,24,DAY,3/4
31106720,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,,,,YES,1/4,OUTSIDE MALAWI,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",FARMING,,,YES,RURAL AREAS,1000,800,FISHING,,,,YES,14000,12,DAY,1/4,14000,12,DAY,1/4
31106721,FARMING,FISHING,,,,,YES,1/4,RURAL AREAS,FARMING,,,,NO,,1000,1000,,,,,YES,14000,1,MONTH,1/2,14000,1,MONTH,1/2
31107722,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/4,RURAL AREAS,FARMING,,,,NO,,700,500,,,,,NO,,,,,,,,
31107723,FARMING,"FIREWOOD,CHARCOAL SELLING",,,,,YES,1/4,RURAL AREAS,FARMING,,,,NO,,1000,1000,,,,,YES,12000,24,DAY,1/2,12000,24,DAY,1/2
31107724,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,ALMOST NONE,URBAN CENTRES,OTHER (SPECIFY),,,,YES,RURAL AREAS,2500,1500,FARMING,,,,YES,10000,12,DAY,ALMOST NONE,10000,12,DAY,ALMOST NONE
31107725,FARMING,FISHING,,,,,NO,,,,,,,NO,,1000,1000,,,,,YES,14400,1,MONTH,1/4,14400,1,MONTH,3/4
31108726,FARMING,"FIREWOOD,CHARCOAL SELLING",OTHER (SPECIFY),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),YES,1/4,RURAL AREAS,FARMING,,,,NO,,2000,1000,,,,,YES,15200,12,DAY,1/4,15200,12,DAY,1/4
31109727,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"FIREWOOD,CHARCOAL SELLING",,,,YES,3/4,RURAL AREAS,LARGE-SCALE COMMERCIAL INDUSTRY,,,,NO,,1000,1000,,,,,YES,21000,24,DAY,1/4,21000,24,DAY,3/4
31110728,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"FIREWOOD,CHARCOAL SELLING",,,,YES,1/4,OUTSIDE MALAWI,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,1000,600,FARMING,,,,YES,14400,24,DAY,1/4,14400,24,DAY,1/4
31120729,FARMING,FISHING,"FIREWOOD,CHARCOAL SELLING",,,,YES,1/4,RURAL AREAS,LARGE-SCALE COMMERCIAL INDUSTRY,FARMING,,,YES,RURAL AREAS,1500,1500,"FIREWOOD,CHARCOAL SELLING",,,,YES,14000,1,MONTH,1/2,14000,1,MONTH,1/2
31120730,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,OTHER (SPECIFY),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),YES,1/4,RURAL AREAS,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,YES,RURAL AREAS,2000,1500,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,YES,10000,21,DAY,1/4,10000,21,DAY,1/4
