case_id,HHID,ag_l0c,ag_l0c_oth,ag_l0a,ag_l01a,ag_l01b,ag_l01b_oth,ag_l02,ag_l03,ag_l04,ag_l06a,ag_l06b,ag_l07a,ag_l07b,ag_l07b_oth,ag_l08,ag_l08_oth,ag_l09,ag_l10,ag_l11,ag_l12,ag_l13,ag_l14a,ag_l14b,ag_l37,ag_l38a,ag_l38b,ag_l38b_oth,ag_l39a,ag_l39b,ag_l40,ag_l41,ag_l42a,ag_l42b,ag_l42b_oth,ag_l43,ag_l44a,ag_l44b,ag_l44b_oth
103121660005,59540ad2669f46e68dad6815aed28fce,FUNGICIDE,,NO,100,LITER,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,100,LITER,,Truck / Bus/ Minibus,,400,6000,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
104031750091,5975372681374b8893b738e4f57600f2,Organic Fertilizer,,YES,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,50,KILOGRAM,
201212530226,5998f9463ca442dc972983d3be483cb6,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201212530226,5998f9463ca442dc972983d3be483cb6,23:21:0+4S/CHITOWE,,NO,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,2,KILOGRAM,,,,,
201212530226,5998f9463ca442dc972983d3be483cb6,UREA,,NO,4,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,4,KILOGRAM,,,,,
309016680012,59a7f542e2a44e6392a48e0458a2332a,Organic Fertilizer,,YES,10,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",NO,YES,3,.a,10,OTHER (SPECIFY),50KG BAGS,Own Bicycle or Oxcart,,0,15000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,NO,,,
309016680012,59a7f542e2a44e6392a48e0458a2332a,23:21:0+4S/CHITOWE,,NO,15,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,15,KILOGRAM,,Own Bicycle or Oxcart,,0,7500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
309016680012,59a7f542e2a44e6392a48e0458a2332a,UREA,,NO,15,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,15,KILOGRAM,,Own Bicycle or Oxcart,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
309016680012,59a7f542e2a44e6392a48e0458a2332a,INSECTICIDE,,NO,2,LITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,2,LITER,,Own Bicycle or Oxcart,,0,22000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
103031530002,59b73b407a99406483debac0d7bb5a17,Organic Fertilizer,,YES,110,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,110,KILOGRAM,,3,.a,0,NO,,,,NO,,,
303095490234,59b817bfbfdf4c648e759ef0401c9ef0,Organic Fertilizer,,YES,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,5,KILOGRAM,
303095490234,59b817bfbfdf4c648e759ef0401c9ef0,23:21:0+4S/CHITOWE,,NO,30,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,30,KILOGRAM,,Own Bicycle or Oxcart,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303095490234,59b817bfbfdf4c648e759ef0401c9ef0,INSECTICIDE,,NO,10,LITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,10,LITER,,Own Bicycle or Oxcart,,0,1000,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
208064230020,59ccca29d7684150a59b0ff2644e5703,Organic Fertilizer,,YES,1,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,50 KG BAG,
208064230020,59ccca29d7684150a59b0ff2644e5703,DAP,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,10,KILOGRAM,,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
208064230020,59ccca29d7684150a59b0ff2644e5703,UREA,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,10,KILOGRAM,,On Foot,,0,4500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
208064230020,59ccca29d7684150a59b0ff2644e5703,INSECTICIDE,,NO,1,OTHER (SPECIFY),PACKET,"YES, THE FIGURES MATCHED",NO,YES,2,.a,1,OTHER (SPECIFY),PACKET,On Foot,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
310077030120,59d05d20b2cb416585f0cd5580e7d26a,Organic Fertilizer,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101051140012,59e45439e8f44513940d067ebd824317,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306026090106,5a000cdd3b1a49eca2e56144d9481d1a,Organic Fertilizer,,YES,2,BUCKET,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,2,BUCKET,,8,.a,0,NO,,,,NO,,,
306026090106,5a000cdd3b1a49eca2e56144d9481d1a,INSECTICIDE,,NO,1,LITER,,"YES, THE FIGURES MATCHED",NO,YES,7,.a,1,LITER,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,0,,,9,.a,0,NO,0,,,,,,
206083690029,5a02206fc46e427f922d8f6b2f873159,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206083690029,5a02206fc46e427f922d8f6b2f873159,UREA,,NO,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,3,KILOGRAM,,Own Bicycle or Oxcart,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
309056780082,5a399ba09920401db8a258d7349e9cd4,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201122470059,5a61aa4e789c433e903527fa5a3f9f57,Organic Fertilizer,,YES,70,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,70,KILOGRAM,
201122470059,5a61aa4e789c433e903527fa5a3f9f57,23:21:0+4S/CHITOWE,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,25,KILOGRAM,,,,,
201122470059,5a61aa4e789c433e903527fa5a3f9f57,UREA,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,25,KILOGRAM,,,,,
201122470059,5a61aa4e789c433e903527fa5a3f9f57,INSECTICIDE,,NO,600,MILLILITER,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,600,MILLILITER,,Other (Specify),BICYCLE,0,3750,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
313047730081,5a64e84b2fe2437bbb957f6b8a73c6c4,Organic Fertilizer,,YES,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,20,KILOGRAM,,1,.a,0,NO,,,,NO,,,
313047730081,5a64e84b2fe2437bbb957f6b8a73c6c4,23:21:0+4S/CHITOWE,,NO,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,2,KILOGRAM,,,,,
309056810189,5a670676d7d14986b41549212cc1a395,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309036740194,5a67f2062f1649808f24cfbadcf38889,Organic Fertilizer,,YES,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,20,KILOGRAM,
205073410036,5a99e201bdb5498db4d924cdcfca1a45,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311207290404,5aca299a1f884a76b74adf297cf2e83f,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304045650139,5af0fc6800bd41d6adc391b289e5f7df,Organic Fertilizer,,YES,1175,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1175,KILOGRAM,
304045650139,5af0fc6800bd41d6adc391b289e5f7df,23:21:0+4S/CHITOWE,,NO,20,KILOGRAM,,"NO, THE ENTRIES IN MODULE K, AND QUESTION 1 OF MODULE L WERE ADJUSTED",NO,YES,2,.a,20,KILOGRAM,,Own Bicycle or Oxcart,,0,8400,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
304045650139,5af0fc6800bd41d6adc391b289e5f7df,UREA,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,10,KILOGRAM,,Own Bicycle or Oxcart,,0,4000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
304045650139,5af0fc6800bd41d6adc391b289e5f7df,INSECTICIDE,,NO,55,LITER,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,55,LITER,,Own Bicycle or Oxcart,,0,27500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
308036500185,5b6f2a531919480c91bc576c6416b00d,Organic Fertilizer,,YES,250,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,250,KILOGRAM,
308036500185,5b6f2a531919480c91bc576c6416b00d,23:21:0+4S/CHITOWE,,NO,12,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,12,KILOGRAM,,Own Bicycle or Oxcart,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
308036500185,5b6f2a531919480c91bc576c6416b00d,INSECTICIDE,,NO,5,LITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,5,LITER,,Own Bicycle or Oxcart,,0,4000,"Paid in full, with own-savings",,,,,NO,0,,,4,.a,0,NO,0,,,,,,
206113730123,5ba3120ce35649a897718c0970fe2f10,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311027110113,5bfcdb6fed3a4cbea31d92cd51836a51,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207043950370,5c0c7dbdb6f94c799a263a9a0ead3819,Organic Fertilizer,,YES,1,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,OX CART,
207043950370,5c0c7dbdb6f94c799a263a9a0ead3819,23:21:0+4S/CHITOWE,,NO,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,6,.a,3,KILOGRAM,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
209034340005,5c59fbf9c3584090a3f86f74c8ca020a,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209034340005,5c59fbf9c3584090a3f86f74c8ca020a,23:21:0+4S/CHITOWE,,NO,12,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,12,KILOGRAM,,On Foot,,0,6000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
209034340005,5c59fbf9c3584090a3f86f74c8ca020a,INSECTICIDE,,NO,47,LITER,,"YES, THE FIGURES MATCHED",NO,YES,5,.a,47,LITER,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
107402300206,5c677bfbf5ad4f0ca94367c8fe7f50d2,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305025810024,5c7ec9e4d3cd49d9938650cb1d4d32cd,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305025810024,5c7ec9e4d3cd49d9938650cb1d4d32cd,23:21:0+4S/CHITOWE,,NO,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,50,KILOGRAM,,Truck / Bus/ Minibus,,1300,23000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
305025810024,5c7ec9e4d3cd49d9938650cb1d4d32cd,INSECTICIDE,,NO,60,LITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,60,LITER,,Truck / Bus/ Minibus,,1300,5500,"Paid in full, with own-savings",,,,,NO,0,,,4,.a,0,NO,0,,,,,,
309046770024,5ca72ca674174167a793243ece444db7,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311207290377,5cf9f9aa4c3949bba3108bd6936c19b0,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309026730045,5cfdd3e939444d14b561debad2314751,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309056820108,5d150f01a3704be28bdc630af4fa46f6,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309056820108,5d150f01a3704be28bdc630af4fa46f6,FUMIGANT,,NO,2,LITER,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,0,,,2,.a,0,NO,0,,,,,,
202012650121,5d61ab48f5dc4b74be61a0f851bdb5ab,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206053620063,5d7c7b591fcd451fa0be96739e7f751d,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308086640006,5d9714d5c95143ed8913096f5b281f3c,Organic Fertilizer,,YES,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,50,KILOGRAM,,NO,,,
308086640006,5d9714d5c95143ed8913096f5b281f3c,23:21:0+4S/CHITOWE,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,10,KILOGRAM,,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
203012840031,5d9a1811b6c54bbd89ef9eb21543e9a4,Organic Fertilizer,,YES,1,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,1,50 KG BAG,,6,.a,0,NO,,,,NO,,,
203042930100,5d9b4dfd31ed4a40a9fc893f996b56a8,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312097510142,5d9c4c61be3741ce9b4b08b987c0c543,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312097510142,5d9c4c61be3741ce9b4b08b987c0c543,23:21:0+4S/CHITOWE,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,5,KILOGRAM,,Bicycle Taxi,,300,1200,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
312097510142,5d9c4c61be3741ce9b4b08b987c0c543,UREA,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,5,KILOGRAM,,Bicycle Taxi,,300,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
312097510142,5d9c4c61be3741ce9b4b08b987c0c543,INSECTICIDE,,NO,250,MILLILITER,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,250,MILLILITER,,On Foot,,0,700,"Paid in full, with own-savings",,,,,NO,0,,,1,.a,0,NO,0,,,,,,
312097510142,5d9c4c61be3741ce9b4b08b987c0c543,FUNGICIDE,,NO,250,MILLILITER,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,250,MILLILITER,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,0,,,2,.a,0,NO,0,,,,,,
311047150323,5da42da85b9e4b49a7c7140c31753e47,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105082060121,5dab79bd63624feebbfcd91ead92eebe,Organic Fertilizer,,YES,1,WHEELBARROW,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,WHEELBARROW,
105082060121,5dab79bd63624feebbfcd91ead92eebe,23:21:0+4S/CHITOWE,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,20,KILOGRAM,,,,,
105082060121,5dab79bd63624feebbfcd91ead92eebe,INSECTICIDE,,NO,100,MILLILITER,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,100,KILOGRAM,,,,,
303075450079,5dba057ac58a45eb9fee1850b681576f,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303075450079,5dba057ac58a45eb9fee1850b681576f,23:21:0+4S/CHITOWE,,NO,12500,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,12500,GRAM,,Own Bicycle or Oxcart,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303075450079,5dba057ac58a45eb9fee1850b681576f,UREA,,NO,12500,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,12500,GRAM,,Own Bicycle or Oxcart,,0,4000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
202022680011,5dc58f8d82f74cf991d1d538410879d6,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202022680011,5dc58f8d82f74cf991d1d538410879d6,23:21:0+4S/CHITOWE,,NO,35,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,35,KILOGRAM,,5,.a,0,NO,,,,,,,
202022680011,5dc58f8d82f74cf991d1d538410879d6,UREA,,NO,35,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,35,KILOGRAM,,5,.a,0,NO,,,,,,,
310077030194,5dc7a145a47948139aae41c464943233,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310077030194,5dc7a145a47948139aae41c464943233,INSECTICIDE,,NO,80,LITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,80,LITER,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
309056790203,5dd8c5564a4b4a86b5877e48ba496e02,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209084420042,5df3beb1817b475ea252917853afbb71,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209084420042,5df3beb1817b475ea252917853afbb71,23:21:0+4S/CHITOWE,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209084420042,5df3beb1817b475ea252917853afbb71,CAN,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,10,KILOGRAM,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
209084420042,5df3beb1817b475ea252917853afbb71,INSECTICIDE,,NO,50,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,0,,,2,.a,0,YES,50,GRAM,,,,,
201032390135,5dfd18e765324a50b156bc1399ce1689,Organic Fertilizer,,YES,1,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,OX CART,
105011900015,5e0470ab1224476c95e5e6f96b1592c5,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103071590264,5e392422b0a946cc80b2ef6b6e71bda0,Organic Fertilizer,,YES,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,25,KILOGRAM,
303055390069,5e3d4d413e3f4b92b5aaa068c5fa4602,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303055390069,5e3d4d413e3f4b92b5aaa068c5fa4602,23:21:0+4S/CHITOWE,,NO,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,2,KILOGRAM,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303055390069,5e3d4d413e3f4b92b5aaa068c5fa4602,CAN,,NO,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,2,KILOGRAM,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303055390069,5e3d4d413e3f4b92b5aaa068c5fa4602,INSECTICIDE,,NO,250,MILLILITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,250,MILLILITER,,On Foot,,0,600,"Paid in full, with own-savings",,,,,NO,0,,,5,.a,0,NO,0,,,,,,
206103720023,5e48e13db50e4d48874d2f819bd7034e,Organic Fertilizer,,YES,1,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,OX CART,
206103720023,5e48e13db50e4d48874d2f819bd7034e,23:21:0+4S/CHITOWE,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,.a,20,KILOGRAM,,On Foot,,0,15000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
105072050023,5e70fcd170b349a8a26253074247bcec,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105072050023,5e70fcd170b349a8a26253074247bcec,HERBICIDE,,NO,60,LITER,,"YES, THE FIGURES MATCHED",NO,YES,7,.a,60,LITER,,Own Bicycle or Oxcart,,0,1250,"Paid in full, with own-savings",,,,,NO,0,,,7,.a,0,NO,0,,,,,,
207023880137,5e871f0d67b34de4944b7ba690a91001,Organic Fertilizer,,YES,1,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,OX CART,
207023880137,5e871f0d67b34de4944b7ba690a91001,23:21:0+4S/CHITOWE,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,5,KILOGRAM,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
207023880137,5e871f0d67b34de4944b7ba690a91001,CAN,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,5,KILOGRAM,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
314327780209,5e906c15298b4559bf438fae5aab8332,Organic Fertilizer,,YES,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,25,KILOGRAM,,3,.a,0,NO,,,,NO,,,
314327780209,5e906c15298b4559bf438fae5aab8332,UREA,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,5,KILOGRAM,,Own Bicycle or Oxcart,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
311047130141,5e9a74b9b9944633a1f2f045c6312544,Organic Fertilizer,,YES,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,25,KILOGRAM,,1,.a,0,NO,,,,NO,,,
206043580084,5ebf61fc8926400c9b0d21dd5d79e23a,Organic Fertilizer,,YES,2,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,2,50 KG BAG,
206043580084,5ebf61fc8926400c9b0d21dd5d79e23a,23:21:0+4S/CHITOWE,,NO,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,1,KILOGRAM,,On Foot,,0,550,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
206043580084,5ebf61fc8926400c9b0d21dd5d79e23a,UREA,,NO,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,1,KILOGRAM,,On Foot,,0,550,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
207053960044,5ed7c2c58949441e984f86a239a80a7d,Organic Fertilizer,,YES,2,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,25,KILOGRAM,
207053960044,5ed7c2c58949441e984f86a239a80a7d,UREA,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,25,KILOGRAM,,Own Bicycle or Oxcart,,0,12500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
105102090074,5eedd5707c4f4995872094e3ffe7db6c,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105102090074,5eedd5707c4f4995872094e3ffe7db6c,23:21:0+4S/CHITOWE,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,6,.a,20,KILOGRAM,,Own Bicycle or Oxcart,,0,8500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
105102090074,5eedd5707c4f4995872094e3ffe7db6c,UREA,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,6,.a,20,KILOGRAM,,Own Bicycle or Oxcart,,0,11300,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
309046760407,5f290b9cdb024b5abee3bfbd51751116,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308086640047,5f3dc971d5504d1e9a827e7c560aecb4,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308086640047,5f3dc971d5504d1e9a827e7c560aecb4,23:21:0+4S/CHITOWE,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,2,10 KG BAG,,Truck / Bus/ Minibus,,400,8000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
308086640047,5f3dc971d5504d1e9a827e7c560aecb4,UREA,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,2,10 KG BAG,,Truck / Bus/ Minibus,,400,8000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
210854780085,5f64d559a8a14b9087ada79dc8ffa7cb,Organic Fertilizer,,YES,3,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,3,OX CART,
210854780085,5f64d559a8a14b9087ada79dc8ffa7cb,23:21:0+4S/CHITOWE,,NO,16,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,16,KILOGRAM,,Own Bicycle or Oxcart,,0,12000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
