case_id,HHID,crop_code,ag_q01,ag_q02a,ag_q02b,ag_q02b_oth,ag_q02c,ag_q03,ag_q05a,ag_q05b,ag_q06a,ag_q06b,ag_q07a,ag_q07b,ag_q08,ag_q09,ag_q09_oth,ag_q10,ag_q31a,ag_q31b,ag_q31b_oth,ag_q31c,ag_q32a,ag_q32b,ag_q32b_oth,ag_q32c,ag_q33a,ag_q33b,ag_q33b_oth,ag_q33c,ag_q34a,ag_q34b,ag_q34b_oth,ag_q34c,ag_q35a,ag_q35b,ag_q35b_oth,ag_q35c,ag_q35d,ag_q36a,ag_q36b,ag_q36_oth,ag_q37,ag_q38,ag_q38_oth,ag_q39a,ag_q39b,ag_q39b_oth,ag_q39c,ag_q40a,ag_q40b,ag_q40_oth,ag_q41a,ag_q41b,ag_q41_oth
104051810037,ead79f0a98a5425d9e11e813085b9069,MEXICAN APPLE [MASUKU],NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,12,PIECE,,U: UNSHELLED,1,5,2,,NO,,,,,,,,,,1,,
104051810066,bd259c0829634203b92ba9cd0f79196a,BANANA,YES,5,50 KG BAG,,NOT APPLICABLE,50000,3,.a,1,2,AUGUST,2018,1,Buyer picked up the crop,,0,5,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,3,BUNCH,,NOT APPLICABLE,10,1,3,,NO,,,,,,,,,,6,,
104051810066,bd259c0829634203b92ba9cd0f79196a,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,10,1,,,YES,Bags in house,,1,50 KG BAG,,NOT APPLICABLE,5,,,5,,
104051810067,cb5df90ac9b448ccb7af08e31a286f27,AVOCADO,YES,1,OTHER (SPECIFY),busket,NOT APPLICABLE,6000,3,.a,1,2,JUNE,2018,2,On Foot,,0,0,,,,0,,,,0,,,,0,,,,10,PIECE,,NOT APPLICABLE,2,1,,,NO,,,,,,,,,,6,,
104051810068,7f34699085764125bce3766a94b14c97,COFFEE,YES,15,KILOGRAM,,S: SHELLED,4000,8,.a,1,.a,SEPTEMBER,2018,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,70,3,,,NO,,,,,,,,,,6,,
104051810068,7f34699085764125bce3766a94b14c97,BANANA,NO,,,,,,,,,,,,,,,,1,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,6,,
104051810074,9d91da5dd59b457bba2997a12fce50c9,COFFEE,YES,250,KILOGRAM,,S: SHELLED,48000,10,.a,1,2,OCTOBER,2018,5,On Foot,,0,0,,,,0,,,,0,,,,0,,,,25,KILOGRAM,,S: SHELLED,5,1,,,NO,,,,,,,,,,6,,
104051810074,9d91da5dd59b457bba2997a12fce50c9,BANANA,YES,30,BUNCH,,NOT APPLICABLE,15000,6,.a,1,2,DECEMBER,2018,6,On Foot,,0,4,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,6,,
104051810074,9d91da5dd59b457bba2997a12fce50c9,AVOCADO,YES,4,PAIL (LARGE),,NOT APPLICABLE,6500,6,.a,1,2,APRIL,2019,4,On Foot,,0,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,6,,
104051810076,8f6d46481c8a45f7a2e495b79a1c51bd,COFFEE,YES,4,50 KG BAG,,S: SHELLED,40000,4,.a,1,2,MARCH,2017,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,5,KILOGRAM,,S: SHELLED,5,1,,,NO,,,,,,,,,,6,,
104051810076,8f6d46481c8a45f7a2e495b79a1c51bd,BANANA,YES,5,50 KG BAG,,NOT APPLICABLE,25000,5,.a,1,2,MARCH,2018,5,On Foot,,0,0,,,,0,,,,0,,,,0,,,,5,KILOGRAM,,NOT APPLICABLE,5,1,,,NO,,,,,,,,,,1,,
104051810076,8f6d46481c8a45f7a2e495b79a1c51bd,AVOCADO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,PAIL (SMALL),,NOT APPLICABLE,5,1,,,NO,,,,,,,,,,1,,
104051810097,96f35e232d314b7c99f39a580a92dc8c,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,U: UNSHELLED,2,1,,,NO,,,,,,,,,,1,,
104051810097,96f35e232d314b7c99f39a580a92dc8c,COFFEE,YES,3500,KILOGRAM,,U: UNSHELLED,450000,2,.a,1,2,AUGUST,2018,10,On Foot,,0,0,,,,0,,,,0,,,,0,,,,40,KILOGRAM,,U: UNSHELLED,10,1,4,,NO,,,,,,,,,,2,,
104051810097,96f35e232d314b7c99f39a580a92dc8c,BANANA,YES,15,BUNCH,,U: UNSHELLED,35000,3,.a,1,2,DECEMBER,2018,3,On Foot,,0,0,,,,0,,,,0,,,,0,,,,1,BUNCH,,U: UNSHELLED,1,1,,,NO,,,,,,,,,,1,2,
104051810106,98493306ac134c43a101655f4ff89bf6,COFFEE,YES,50,50 KG BAG,,U: UNSHELLED,500000,4,.a,1,2,FEBRUARY,2019,3,On Foot,,0,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,U: UNSHELLED,1,1,,,NO,,,,,,,,,,2,,
104051810106,98493306ac134c43a101655f4ff89bf6,BANANA,YES,7,BUNCH,,U: UNSHELLED,6000,3,.a,1,2,FEBRUARY,2019,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,1,BUNCH,,U: UNSHELLED,1,1,,,NO,,,,,,,,,,1,2,
104051810114,658ee0b0992b424f8048ee195b7f9a3f,COFFEE,YES,1900,KILOGRAM,,S: SHELLED,234000,11,.a,1,.a,JULY,2018,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,S: SHELLED,15,6,,during grading,NO,,,,,,,,,,2,,
104051810117,a4383ea19ad1453a8ebe0fd17ab6e518,COFFEE,YES,3,PAIL (LARGE),,S: SHELLED,60000,3,.a,1,.a,NOVEMBER,2018,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,S: SHELLED,5,6,,during cleaning,NO,,,,,,,,,,6,,
104071820026,a63ab1895749434e962c3e2f91aff911,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,90,5,,,NO,,,,,,,,,,6,,
104071820134,b4be47026e87482dbf0a43e91914d9c4,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,,1,,,NO,,,,,,,,,,6,,
104071820134,b4be47026e87482dbf0a43e91914d9c4,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,5,,,NO,,,,,,,,,,6,,
104071830023,85517a7408784fa59412428c91297a5d,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
104071830054,cbf14e7b88b9414d97ef7ee3fe42775c,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,NO,,,,,,,,,,6,,
104071830071,514d9b02be164e09a45c82387eaef523,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,NO,,,,,,,,,,6,,
104071830109,3c391c42b69e408f901ec53b1d9ae2ea,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,NO,,,,,,,,,,1,,
104071830109,3c391c42b69e408f901ec53b1d9ae2ea,BANANA,YES,30,BUNCH,,NOT APPLICABLE,30000,5,.a,1,.a,NOVEMBER,2018,5,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,YES,Other (Specify),Still in field,6,BUNCH,,NOT APPLICABLE,5,,,1,2,
104071830109,3c391c42b69e408f901ec53b1d9ae2ea,NAARTJE (TANGERINE),NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,NO,,,,,,,,,,1,,
104071830135,4f121d3256e048f98dd152f1619abb36,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,6,,ANIMALS,NO,,,,,,,,,,1,,
104071830179,acdeb6e012c64941ad06395a397b3084,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,5,,,NO,,,,,,,,,,1,,
104071830180,c7f337225bcc4eb5a77f658dd07c0056,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,OTHER (SPECIFY),dengu,NOT APPLICABLE,10,5,,,NO,,,,,,,,,,6,,
104071840022,6bb813ac4c2f4fbeba4939d132232b1b,COFFEE,YES,60,KILOGRAM,,S: SHELLED,180000,3,.a,1,2,SEPTEMBER,2019,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,1,KILOGRAM,,S: SHELLED,,1,,,NO,,,,,,,,,,2,,
104071840022,6bb813ac4c2f4fbeba4939d132232b1b,ORANGE,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,25,PIECE,,U: UNSHELLED,,3,,,NO,,,,,,,,,,1,,
104071840022,6bb813ac4c2f4fbeba4939d132232b1b,AVOCADO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,15,PIECE,,U: UNSHELLED,,1,,,NO,,,,,,,,,,1,,
104071840022,6bb813ac4c2f4fbeba4939d132232b1b,GUAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,30,PIECE,,U: UNSHELLED,,1,,,NO,,,,,,,,,,1,,
104071840022,6bb813ac4c2f4fbeba4939d132232b1b,PINEAPPLE,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,U: UNSHELLED,,1,3,,NO,,,,,,,,,,1,,
104071840022,6bb813ac4c2f4fbeba4939d132232b1b,OTHER (SPECIFY),YES,70,PAIL (LARGE),,U: UNSHELLED,875000,3,.a,1,2,DECEMBER,2019,70,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,U: UNSHELLED,,1,3,,NO,,,,,,,,,,2,1,
104071840043,4cb0657489ea4e5781d435f2bba6057b,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,5,,,NO,,,,,,,,,,1,,
104071840043,4cb0657489ea4e5781d435f2bba6057b,MEXICAN APPLE [MASUKU],NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,5,,,NO,,,,,,,,,,2,,
104071840050,6e3b93eecc174261864c16a9bdbff6e7,COFFEE,YES,1400,KILOGRAM,,S: SHELLED,336000,2,.a,1,2,SEPTEMBER,2019,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,5,,,NO,,,,,,,,,,1,,
104071840050,6e3b93eecc174261864c16a9bdbff6e7,BANANA,YES,50,BUNCH,,NOT APPLICABLE,50000,2,.a,1,2,AUGUST,2019,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,5,,,NO,,,,,,,,,,2,,
104071840057,f52706f02fad4d06987eec308e8815fe,COFFEE,YES,3712,KILOGRAM,,S: SHELLED,700000,2,.a,1,2,OCTOBER,2019,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,5,,,NO,,,,,,,,,,2,,
104071840057,f52706f02fad4d06987eec308e8815fe,BANANA,YES,100,BUNCH,,NOT APPLICABLE,170000,2,.a,1,2,SEPTEMBER,2019,4,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,5,,,NO,,,,,,,,,,6,,
104071840078,86fdcf99c7c3455a985854c4ca907319,COFFEE,NO,,,,,,,,,,,,,,,,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
104071840078,86fdcf99c7c3455a985854c4ca907319,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
104071840096,ee22e2352d94414b9aa23295f2cdbda4,COFFEE,YES,1000,KILOGRAM,,NOT APPLICABLE,28000,3,.a,1,2,SEPTEMBER,2019,0,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
104071840096,ee22e2352d94414b9aa23295f2cdbda4,BANANA,YES,6,OX-CART,,NOT APPLICABLE,150000,2,.a,1,2,AUGUST,2019,10,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
104071840096,ee22e2352d94414b9aa23295f2cdbda4,PINEAPPLE,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
104071840103,cd8245a2ec704dcfb3da368f1427c12b,COFFEE,YES,10,50 KG BAG,,S: SHELLED,150000,3,.a,1,2,AUGUST,2019,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,10,2,,,NO,,,,,,,,,,6,,
104071840103,cd8245a2ec704dcfb3da368f1427c12b,BANANA,YES,3,OX-CART,,NOT APPLICABLE,100000,2,.a,1,2,FEBRUARY,2019,10,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
104081850070,f2ef80cd196345f9a677df8bcc380513,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,40,1,5,,NO,,,,,,,,,,1,,
104081850082,63b5f5b719274114b517d9fde651d4b9,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,10,1,,,NO,,,,,,,,,,1,,
104081850082,63b5f5b719274114b517d9fde651d4b9,BANANA,YES,2,BUNCH,,NOT APPLICABLE,2000,5,.a,1,2,JULY,2018,1,Own Bicycle or Oxcart,,0,4,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,2,
104081850082,63b5f5b719274114b517d9fde651d4b9,GUAVA,NO,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,50,5,,,NO,,,,,,,,,,1,,
104081850157,ba8257849c3947329dc7a3d41d56c616,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,50,1,,,NO,,,,,,,,,,1,,
104081850157,ba8257849c3947329dc7a3d41d56c616,ORANGE,NO,,,,,,,,,,,,,,,,10,KILOGRAM,,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (SMALL),,U: UNSHELLED,20,1,,,NO,,,,,,,,,,1,,
104081850171,f8f65aa4a678493f9836d7b29d88aefe,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,50 KG BAG,,NOT APPLICABLE,.a,1,5,,NO,,,,,,,,,,1,,
104081850171,f8f65aa4a678493f9836d7b29d88aefe,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,.a,,,,NO,,,,,,,,,,1,,
104091860042,bf08cff813254c60a007fda06a46d7a3,CASSAVA,NO,,,,,,,,,,,,,,,,1,PAIL (LARGE),,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
104091860042,bf08cff813254c60a007fda06a46d7a3,MANGO,NO,,,,,,,,,,,,,,,,10,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
104091860091,5c69008905bb47be94d44c86e3fab1c0,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,1,,,NO,,,,,,,,,,6,,
104091860105,d01cea69c1e14a08929d27ff10177020,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
104091860128,bfda816f4c824b709007a1b5bdbf0b81,CASSAVA,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,3,,NO,,,,,,,,,,1,,
104091860141,91194794fb0b4f008149a11431258059,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,PAIL (LARGE),,NOT APPLICABLE,10,1,5,,NO,,,,,,,,,,6,,
104091860149,72eddfb73eb94eefbbfc36fa0e775c8c,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
104091860149,72eddfb73eb94eefbbfc36fa0e775c8c,MANGO,NO,,,,,,,,,,,,,,,,3,OTHER (SPECIFY),90 KG BAG,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,5,1,,,NO,,,,,,,,,,1,6,
104101870027,eac6b432806e44b28e2a93a9bb5fc317,MANGO,NO,,,,,,,,,,,,,,,,2,OTHER (SPECIFY),DENGU,U: UNSHELLED,0,,,,0,,,,0,,,,1,OTHER (SPECIFY),DENGU,U: UNSHELLED,10,1,6,WIND,NO,,,,,,,,,,1,,
104101870027,eac6b432806e44b28e2a93a9bb5fc317,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,5,PIECE,,U: UNSHELLED,0,,,,0,,,,0,,,,2,PIECE,,U: UNSHELLED,5,1,6,WIND,NO,,,,,,,,,,1,,
104101870091,6f5ea24ec6e544aa80054d14d868d2e1,MANGO,NO,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,1,,
104101870138,0f55fc4df0ae417e84a57717c3f23793,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,3,,NO,,,,,,,,,,6,,
104101870162,6a0582e0e9214b368dd9c2673ab4e631,MANGO,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,40,1,,,NO,,,,,,,,,,6,,
104101870162,6a0582e0e9214b368dd9c2673ab4e631,MEXICAN APPLE [MASUKU],YES,5,50 KG BAG,,NOT APPLICABLE,7000,7,.a,1,.a,JULY,2019,4,Buyer picked up the crop,,0,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,5,1,,,NO,,,,,,,,,,6,,
104101870168,ce1fc7e3b7a34e41823dcdec4f37c606,MANGO,NO,,,,,,,,,,,,,,,,1,OTHER (SPECIFY),DENGU,U: UNSHELLED,0,,,,0,,,,0,,,,1,PAIL (SMALL),,U: UNSHELLED,20,1,2,,NO,,,,,,,,,,1,,
104101870168,ce1fc7e3b7a34e41823dcdec4f37c606,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,BUNCH,,U: UNSHELLED,10,6,2,COMMUNITY PROBLEM,NO,,,,,,,,,,1,,
105011900005,2e38550f72a248e09c28361897ed8c80,MANGO,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,3,50 KG BAG,,NOT APPLICABLE,70,1,,,NO,,,,,,,,,,6,,
105011900016,a8998fcb345c48aa89c090059e9a398a,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,1,PIECE,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,6,,
105011900016,a8998fcb345c48aa89c090059e9a398a,BANANA,YES,3,BUNCH,,NOT APPLICABLE,2000,5,.a,1,.a,AUGUST,2019,1,On Foot,,0,1,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,6,,
105011900064,5cee016855c54494b4545c4f342bf68c,MANGO,NO,,,,,,,,,,,,,,,,14,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,5,1,,,NO,,,,,,,,,,1,,
105011900064,5cee016855c54494b4545c4f342bf68c,BANANA,YES,3,BUNCH,,NOT APPLICABLE,450,3,.a,1,2,APRIL,2019,1,Buyer picked up the crop,,0,4,BUNCH,,NOT APPLICABLE,1,BUNCH,,NOT APPLICABLE,0,,,,0,,,,2,OTHER (SPECIFY),cluster,NOT APPLICABLE,5,1,,,NO,,,,,,,,,,1,,
105011900075,c7875eea9412462aaf90fca600684175,BANANA,YES,17,BUNCH,,NOT APPLICABLE,22000,4,.a,1,2,AUGUST,2019,8,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,2,1,
105011900191,82ce1ec1790240088c4a346fee71c7ca,MANGO,NO,,,,,,,,,,,,,,,,8,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,3,,NO,,,,,,,,,,1,,
105011900199,ff1f8948d47f436bb4d86d67f79a3b68,MANGO,NO,,,,,,,,,,,,,,,,5,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,5,PAIL (LARGE),,NOT APPLICABLE,20,1,,,NO,,,,,,,,,,1,,
105011910033,160d1401e12a4aad9a866be5e54373b9,MEXICAN APPLE [MASUKU],NO,,,,,,,,,,,,,,,,3,PAIL (LARGE),,S: SHELLED,0,,,,0,,,,0,,,,1,PAIL (LARGE),,S: SHELLED,20,1,,,NO,,,,,,,,,,1,,
105011910068,c8873cd6cc964a5da574763dc58e65fb,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,6,,
105011910084,8afd69256500466c944d4c21575f9d19,BANANA,NO,,,,,,,,,,,,,,,,1,OTHER (SPECIFY),cluster,NOT APPLICABLE,0,,,,0,,,,0,,,,3,PIECE,,NOT APPLICABLE,10,1,,,NO,,,,,,,,,,1,,
105011910098,015fbc00036045b0acb75851a03e9c03,MANGO,NO,,,,,,,,,,,,,,,,10,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,2,PAIL (LARGE),,NOT APPLICABLE,20,1,,,NO,,,,,,,,,,1,,
105011910098,015fbc00036045b0acb75851a03e9c03,BANANA,YES,200,OTHER (SPECIFY),cluster,NOT APPLICABLE,20000,4,.a,1,2,MAY,2018,10,Buyer picked up the crop,,0,50,OTHER (SPECIFY),cluster,S: SHELLED,0,,,,0,,,,0,,,,10,OTHER (SPECIFY),cluster,NOT APPLICABLE,15,1,5,,NO,,,,,,,,,,2,,
105011910149,2b94e9d092e048b896950e2e9cbfd714,BANANA,YES,10,BUNCH,,NOT APPLICABLE,15000,3,.a,1,.a,AUGUST,2018,4,On Foot,,0,2,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,1,2,
105011910163,0827af8294874a4189eb42fafde4ce7b,MANGO,NO,,,,,,,,,,,,,,,,3,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,10,1,,,NO,,,,,,,,,,1,6,
105011920014,e9fbba619de2416fa628ebe013d5bd22,BANANA,NO,,,,,,,,,,,,,,,,1,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,1,,
105011920044,b078103b087c435e8666726c129921e0,MANGO,NO,,,,,,,,,,,,,,,,10,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,,1,,,NO,,,,,,,,,,1,,
105011920074,6e684b33b5d94c7d8558f30b5cbdbb2f,BANANA,NO,,,,,,,,,,,,,,,,1,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,1,,
105011920113,dc1a947285644fe1bcf82de3f9ea7e39,BANANA,NO,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,BUNCH,,NOT APPLICABLE,,1,,,NO,,,,,,,,,,1,,
105021930027,c5015a67483a49c38939be652ac2d8ba,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,10,1,2,,NO,,,,,,,,,,6,,
105021930027,c5015a67483a49c38939be652ac2d8ba,ORANGE,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,PAIL (SMALL),,NOT APPLICABLE,20,1,5,,NO,,,,,,,,,,6,,
105021930029,52f97239266e4050ba7142e67be0b790,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,20,1,,,NO,,,,,,,,,,6,,
105021930029,52f97239266e4050ba7142e67be0b790,ORANGE,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,3,50 KG BAG,,NOT APPLICABLE,30,1,,,NO,,,,,,,,,,6,,
105021930029,52f97239266e4050ba7142e67be0b790,GUAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,10,1,,,NO,,,,,,,,,,6,,
105021930029,52f97239266e4050ba7142e67be0b790,MEXICAN APPLE [MASUKU],YES,8,50 KG BAG,,NOT APPLICABLE,16000,6,.a,1,4,OCTOBER,2018,6,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,10,1,,,NO,,,,,,,,,,6,,
105021930030,d025df802c8241bab19837075506cab7,BANANA,YES,7,OX-CART,,NOT APPLICABLE,55000,4,.a,1,2,MARCH,2019,15,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,5,BUNCH,,NOT APPLICABLE,10,1,3,,NO,,,,,,,,,,6,,
105021930044,2e4d1b827489452d8f64dc25e10e211c,MANGO,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,10,1,3,,NO,,,,,,,,,,6,,
105021930079,e01cb13abd794d819c6249860bffde70,MANGO,NO,,,,,,,,,,,,,,,,4,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,6,,
105021930088,4d073c6a372541ffac464fc33546af0d,MANGO,NO,,,,,,,,,,,,,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,1,,
105021930098,e010864308794b8cbc5898a9956877f9,MANGO,NO,,,,,,,,,,,,,,,,3,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,15,1,,,NO,,,,,,,,,,1,,
105021930098,e010864308794b8cbc5898a9956877f9,ORANGE,YES,3,50 KG BAG,,NOT APPLICABLE,6000,3,.a,1,2,JANUARY,2019,3,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,10,1,,,NO,,,,,,,,,,1,,
