ea_id,com_cf01,com_cf02,com_cf03,com_cf03_1,com_cf03_2,com_cf07,com_cf08a,com_cf08b,com_cf09,com_cf10,com_cf11,com_cf12,com_cf13,com_cf17a,com_cf17b,com_cf17c,com_cf18a,com_cf18b,com_cf19a,com_cf19b,com_cf20a,com_cf20b,com_cf22,com_cf23,com_cf24,com_cf25,com_cf26,com_cf27,com_cf28
30805654,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,.5,ACRE,1,ACRE,0,0,0,0,0,700,NO
30805655,YES,1ST HALF DEC,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,9,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,ACRE,.5,ACRE,1,ACRE,58,60,70,0,0,100,YES
30805656,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,YES,62,2,2,NO,"YES,BUT NOT IF HH IS IN NEED",YES,YES,1,ACRE,.5,ACRE,1,ACRE,5,0,0,0,0,500,NO
30805657,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30805658,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,10,KM,YES,90,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",NO,1,ACRE,.5,ACRE,1,ACRE,12,0,45,3,4,5000,YES
30806659,YES,2ND HALF NOV,2ND HALF MAR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,2,2,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,2,ACRE,53,0,0,0,0,50,NO
30806660,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,NO,,0,0,NO,YES,YES,YES,1,ACRE,.5,ACRE,2,HECTARE,0,0,0,0,0,50,NO
30806661,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,25,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",YES,1,ACRE,.5,ACRE,2,ACRE,30,50,43,0,0,2000,NO
30806662,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,1,ACRE,2,ACRE,0,0,0,0,0,2000,NO
30807663,YES,1ST HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,YES,90,0,0,NO,"YES,BUT NOT IF HH IS IN NEED",YES,YES,1,ACRE,.5,ACRE,1,ACRE,0,0,0,0,5,2000,NO
30808664,YES,1ST HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,9,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,.5,ACRE,1,ACRE,0,0,0,0,0,3000,NO
30901665,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,25,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1.5,ACRE,.5,ACRE,1,ACRE,10,11,5,0,5,399,NO
30901666,YES,2ND HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,15,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",YES,3,ACRE,.5,ACRE,3,ACRE,45,60,0,0,0,53,NO
30901667,YES,1ST HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,YES,20,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,1,ACRE,5,11,2,8,0,50,NO
30901668,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30901669,YES,2ND HALF NOV,1ST HALF APR,NONE,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,NO,6,KM,YES,100,0,6,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",YES,2,ACRE,.5,ACRE,2,ACRE,0,0,12,0,6,600,YES
30901670,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,.5,ACRE,1,ACRE,63,0,0,0,0,70,NO
30902671,YES,2ND HALF DEC,1ST HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,20,KM,NO,,0,0,NO,YES,YES,"YES,BUT NOT IF HH IS IN NEED",1,ACRE,.5,ACRE,1,ACRE,0,0,0,0,0,5000,NO
30902672,YES,2ND HALF NOV,2ND HALF APR,NONE,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,NO,1,KM,NO,,1,1,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,1,ACRE,3,ACRE,0,0,0,0,0,300,NO
30902673,YES,2ND HALF NOV,1ST HALF APR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,4,KM,YES,10,6,6,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,2,ACRE,10,0,6,0,0,100,YES
30903674,YES,2ND HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,YES,32,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,1,ACRE,0,0,0,0,0,100,YES
30903675,YES,1ST HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,45,KM,YES,100,0,3,NO,YES,YES,YES,1,ACRE,.5,ACRE,1,ACRE,100,9,0,0,0,1000,YES
30904676,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,12,KM,YES,300,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",YES,.5,ACRE,.5,ACRE,1,ACRE,0,0,0,0,2,400,YES
30904677,YES,1ST HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,15,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,2,ACRE,0,0,0,0,0,80,NO
30905678,YES,1ST HALF DEC,2ND HALF APR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",NO,15,KM,YES,25,0,0,NO,YES,YES,YES,1,ACRE,.5,ACRE,1,ACRE,6,28,50,15,0,58,NO
30905679,YES,2ND HALF NOV,1ST HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,25,KM,NO,,0,0,NO,YES,YES,YES,1,ACRE,.5,ACRE,1,ACRE,9,15,0,0,0,900,NO
30905680,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,2,HECTARE,.5,ACRE,2,ACRE,0,0,0,1,0,380,NO
30905681,YES,1ST HALF DEC,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,5,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,.5,ACRE,2,ACRE,58,60,40,0,0,1000,NO
30905682,YES,2ND HALF NOV,2ND HALF APR,<=3/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,NO,,0,0,NO,YES,YES,YES,3,ACRE,.5,ACRE,1,ACRE,0,0,0,0,2,7000,NO
30906683,YES,2ND HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,262,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,1,ACRE,1500,2000,3000,120,0,2000,YES
30906684,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,15,KM,NO,,15,15,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,1,ACRE,3,ACRE,1,2,5,2,0,50,NO
30906685,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,4,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,2,ACRE,0,0,0,0,0,150,NO
30906686,YES,1ST HALF DEC,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,3,3,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,2,ACRE,2,ACRE,9,5,4,25,0,3000,NO
31001687,YES,1ST HALF DEC,1ST HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,15,KM,NO,,0,0,NO,YES,YES,YES,1,ACRE,.5,ACRE,2,ACRE,0,150,0,0,0,120,YES
31001688,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,12,KM,NO,,0,0,NO,NO,YES,NO,5,ACRE,2,ACRE,10,ACRE,0,0,0,45,30,100,NO
31001689,YES,2ND HALF JAN,1ST HALF JUN,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,2,ACRE,.5,ACRE,2,ACRE,0,455,0,0,39,455,NO
31001690,YES,2ND HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,1,1,NO,NO,NO,NO,1,ACRE,.5,ACRE,4,ACRE,0,200,350,0,250,450,NO
31001691,YES,1ST HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,5,ACRE,1,ACRE,5,ACRE,0,600,0,0,0,0,YES
31001692,YES,2ND HALF NOV,2ND HALF MAR,ALL,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",YES,,,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,0,0,15,0,60,76,YES
31002693,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",YES,,,YES,72,0,5,YES,NO,NO,NO,1,ACRE,.2,ACRE,1,ACRE,999,999,999,999,999,999,NO
31002694,YES,1ST HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,NO,,0,0,NO,NO,NO,NO,2,ACRE,.5,ACRE,2,ACRE,0,300,0,0,0,0,YES
31002695,YES,1ST HALF JAN,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,200,2,2,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,24,450,0,0,0,24,YES
31003696,YES,1ST HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,3,3,NO,NO,NO,NO,4,ACRE,.75,ACRE,4,ACRE,10,534,0,0,100,380,YES
31003697,YES,2ND HALF NOV,2ND HALF MAR,<=3/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,YES,155,0,0,NO,NO,YES,NO,1,ACRE,.25,ACRE,3,ACRE,10,200,150,50,150,200,YES
31003698,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,5,0,0,NO,NO,NO,NO,5,ACRE,1,ACRE,13,ACRE,0,1500,0,0,5,12,YES
31004699,YES,2ND HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,1,1,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,0,0,0,0,80,110,YES
31005700,YES,1ST HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,1,1,NO,NO,NO,NO,.5,ACRE,.1,ACRE,5,ACRE,0,3000,0,0,0,3000,YES
31005701,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,NO,NO,NO,3,ACRE,.5,ACRE,3,ACRE,70,80,0,0,800,600,YES
31006702,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,80,0,0,NO,YES,YES,NO,4,ACRE,1,ACRE,4,ACRE,240,2400,0,0,1200,1000,YES
31007703,YES,1ST HALF JAN,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,7,3,NO,NO,NO,NO,2,ACRE,.5,ACRE,6,ACRE,0,0,0,0,20,320,YES
31007704,YES,1ST HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,80,5,1,NO,NO,NO,NO,2,ACRE,.5,ACRE,2,ACRE,200,700,700,0,2,700,NO
31007705,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,38,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,2,800,0,0,800,3,YES
31008706,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,NO,NO,NO,4,ACRE,1,ACRE,6,ACRE,0,0,0,0,0,0,NO
31010707,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,105,0,0,NO,NO,NO,NO,4,ACRE,.5,ACRE,4,ACRE,0,1000,0,0,2000,2005,YES
31020708,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,500,METER,NO,,0,0,NO,NO,NO,NO,1,ACRE,.25,ACRE,3,ACRE,10,0,20,2,3,10,YES
31101709,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,4,ACRE,1,ACRE,4,ACRE,100,100,0,0,0,0,YES
31101710,YES,1ST HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,46,0,0,NO,NO,NO,NO,2,ACRE,.5,ACRE,2,ACRE,35,300,0,0,0,300,YES
31102711,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,0,0,0,0,545,0,YES
31104712,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,1000,0,6,NO,NO,NO,NO,2,ACRE,1,ACRE,2,ACRE,8,1155,0,0,20,1120,YES
31104713,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,20,KM,NO,,0,0,NO,YES,YES,NO,2,ACRE,1,ACRE,4,ACRE,20,0,0,250,0,250,NO
31104714,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,1,NO,NO,NO,NO,1,ACRE,.5,ACRE,1,ACRE,0,0,200,100,250,300,YES
31104715,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,YES,800,0,0,NO,NO,NO,NO,3,ACRE,.5,ACRE,4,ACRE,30,600,0,0,0,400,YES
31104716,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,400,0,1,NO,NO,NO,NO,3,ACRE,1,ACRE,4,ACRE,36,400,0,0,10,200,YES
31105717,YES,2ND HALF NOV,1ST HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,200,0,0,NO,NO,NO,NO,2,ACRE,.5,ACRE,2,ACRE,27,256,0,0,45,480,YES
31105718,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.3,ACRE,1,ACRE,0,0,70,0,190,260,YES
31105719,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,136,0,0,NO,NO,NO,NO,3,ACRE,1,ACRE,4,ACRE,38,600,0,0,0,38,YES
31106720,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,1,8,NO,NO,NO,NO,1.5,ACRE,.5,ACRE,2,ACRE,15,500,500,0,590,450,YES
31106721,YES,2ND HALF OCT,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,45,KM,NO,,0,0,NO,NO,NO,NO,4,ACRE,1,ACRE,4,ACRE,0,0,0,3,0,360,YES
31107722,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,YES,98,0,0,NO,YES,YES,YES,3,ACRE,1,ACRE,5,ACRE,10,120,60,10,90,120,NO
31107723,YES,1ST HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,60,0,0,NO,NO,NO,NO,6,ACRE,1,ACRE,6,ACRE,0,500,0,0,60,200,YES
31107724,YES,2ND HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,NO,,0,0,NO,YES,YES,YES,1,ACRE,.25,ACRE,3,ACRE,0,300,0,45,0,100,NO
31107725,YES,2ND HALF JAN,2ND HALF JUN,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,89,5,3,NO,NO,NO,NO,2,ACRE,.5,ACRE,1,ACRE,0,200,0,0,100,200,YES
31108726,YES,1ST HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,NO,,0,0,NO,NO,NO,NO,.75,ACRE,.5,ACRE,2,ACRE,20,20,400,0,855,855,YES
31109727,YES,1ST HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,45,KM,NO,,0,0,NO,NO,NO,NO,8,ACRE,3,ACRE,10,ACRE,15,0,0,56,0,30,YES
31110728,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,35,KM,NO,,0,0,NO,NO,NO,NO,2,ACRE,1,ACRE,4,ACRE,0,0,32,0,160,160,YES
31120729,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,2,5,NO,YES,YES,YES,2,ACRE,.25,ACRE,2,ACRE,0,3000,0,0,0,3000,YES
31120730,YES,1ST HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,3,3,NO,NO,NO,NO,.75,ACRE,.5,ACRE,1,ACRE,0,0,0,0,2300,500,YES
31201731,YES,1ST HALF NOV,1ST HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",YES,,,NO,,5,5,NO,YES,YES,NO,1,ACRE,.25,ACRE,2,ACRE,0,0,0,0,0,2000,NO
31201732,YES,2ND HALF NOV,1ST HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,20,KM,NO,,0,0,NO,YES,YES,"YES,BUT NOT IF HH IS IN NEED",2,ACRE,1,ACRE,3,ACRE,3,2,0,0,0,403,YES
31201733,YES,2ND HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,14,KM,NO,,0,0,YES,YES,YES,NO,2,ACRE,.5,ACRE,4,ACRE,482,0,0,15,20,482,YES
31201734,YES,2ND HALF NOV,2ND HALF MAR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",YES,,,NO,,0,0,NO,YES,YES,YES,2,ACRE,1,ACRE,4,ACRE,15,0,0,0,8,8200,NO
31202735,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,YES,200,0,0,NO,YES,YES,NO,3,ACRE,2.5,ACRE,2,ACRE,0,0,50,150,80,2150,YES
31202736,YES,2ND HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,4,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,1,0,0,0,7,145,NO
31202737,YES,1ST HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,7,KM,NO,,0,0,NO,NO,"YES,BUT NOT IF HH IS IN NEED",NO,4.5,ACRE,.5,ACRE,5,ACRE,0,0,30,0,8,450,NO
31202738,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,17,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.25,ACRE,4,ACRE,132,0,0,394,526,394,YES
31203739,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,7,KM,NO,,0,1,NO,NO,NO,NO,2,ACRE,.5,ACRE,5,ACRE,4,0,79,41,1,322,YES
31203740,YES,2ND HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,3,NO,YES,YES,NO,1,ACRE,.5,ACRE,5,ACRE,9,1,0,25,10,2242,YES
31203741,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,1,1,NO,NO,NO,NO,3,ACRE,1,ACRE,6,ACRE,10,0,6,225,10,352,YES
31204742,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,4,KM,NO,,0,0,NO,.a,NO,NO,2,ACRE,.5,ACRE,5,ACRE,0,0,0,0,10,219,YES
31204743,YES,1ST HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,2,ACRE,26,0,25,669,26,1003,NO
31205744,YES,1ST HALF DEC,1ST HALF APR,<=1/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,NO,70,KM,NO,,0,0,YES,NO,NO,NO,3,ACRE,1,ACRE,8,ACRE,80,12,51,0,251,611,YES
31205745,YES,2ND HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,15,0,0,NO,YES,NO,YES,3,ACRE,.5,ACRE,1,ACRE,10,20,0,0,0,200,YES
31205746,YES,2ND HALF DEC,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,64,KM,YES,223,0,0,NO,YES,YES,"YES,BUT NOT IF HH IS IN NEED",3,ACRE,1,HECTARE,5,ACRE,0,0,120,0,0,301,YES
31206747,YES,2ND HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,3,ACRE,.25,ACRE,2,ACRE,0,0,0,0,0,900,NO
31207748,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,25,KM,NO,,0,0,YES,NO,NO,NO,1,ACRE,.25,ACRE,2,ACRE,15,0,1,476,100,357,NO
31208749,YES,1ST HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,12,KM,YES,40,0,0,NO,NO,NO,NO,5,ACRE,.5,ACRE,5,ACRE,100,0,200,10,25,500,NO
31208750,YES,1ST HALF DEC,1ST HALF APR,NONE,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,NO,15,KM,NO,,0,0,NO,NO,NO,NO,3,ACRE,1,ACRE,5,ACRE,11,0,32,1,26,912,YES
31220752,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,5,5,NO,YES,YES,NO,800,SQ METER,200,SQ METER,1,ACRE,0,0,0,0,0,100,NO
31221753,YES,2ND HALF NOV,2ND HALF MAR,<=3/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,12,KM,NO,,2,2,YES,NO,NO,NO,.5,ACRE,.25,ACRE,3,ACRE,0,0,0,0,482,721,NO
31301754,YES,2ND HALF NOV,1ST HALF JUN,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,15,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,3,ACRE,0,0,0,0,0,40,NO
31301755,YES,1ST HALF NOV,1ST HALF APR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",YES,,,NO,,0,0,NO,NO,NO,NO,3,ACRE,1,ACRE,6,ACRE,0,0,0,175,150,200,NO
31301756,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,YES,40,0,0,NO,YES,YES,NO,2,ACRE,1,ACRE,3,ACRE,5,0,20,100,50,150,NO
31301757,YES,1ST HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,NO,,0,0,NO,NO,NO,NO,2,ACRE,1,ACRE,3,ACRE,0,0,0,0,50,700,NO
31301758,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,45,KM,NO,,0,0,NO,NO,NO,NO,2.5,ACRE,2,ACRE,5,ACRE,3,0,15,25,15,200,NO
