case_id,HHID,gardenid,ag_i202,ag_i203_1a,ag_i203_1b,ag_i203_2,ag_i204_9,ag_i205,ag_i206,ag_i208a,ag_i208a_oth,ag_i208b,ag_i208c,ag_i208c_oth,ag_i208d,ag_i209a,ag_i209b,ag_i212,ag_i212_oth,ag_i213a,ag_i213b,ag_i213_1a,ag_i213_1b,ag_i214,ag_i214_oth,ag_i216a,ag_i216a_oth,ag_i216b,ag_i216c,ag_i216c_oth,ag_i216d,ag_i217a,ag_i217b,ag_i_2_20,ag_i_2_20Oth
103011490001,57e5a949bcff4b59b8eb87ca8fb205f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210514550106,57f6c4766f324f539fd1e1432983141d,DG01,2,,,,,,,,,,,,,0,0,Full Year (Rainy &amp; Dimba Seasons),,1,.a,1,2,Cultivated,,,,,,,,,,,
204043140162,5820e70621214f71a89d9d590c608772,DG03,1,,,,,,,,,,,,,3000,0,Other (Specify),DIMBA SEASON,1,.a,1,.a,Cultivated,,,,,,,,,,,
312097510023,58356bb86b9e49fa8ac4275acabf791b,DG03,1,,,,NO,50000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308016420094,5851736f5f344aed8816f66878ae8e01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101011000229,588862e09b294c19806cb1cea206b93f,DG03,2,2,,2008,NO,10000,6000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
313047730032,589ae93182c847b28909e5daed317012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203032920250,58eea9e7ffb643ada46701ae3cbfedfa,DG04,1,4,,1989,NO,700000,70000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
208014100129,59009ea32cfc42548a68186ac0ccdfb3,DG03,1,2,,2018,NO,150000,4000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308036490094,59468cd85b60411b8cb42496dac0fc85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103121660005,59540ad2669f46e68dad6815aed28fce,DG02,1,,,,,,,,,,,,,6000,0,Other (Specify),DIMBA SEASON,1,.a,1,.a,Cultivated,,,,,,,,,,,
104031750091,5975372681374b8893b738e4f57600f2,DG02,2,,,2000,NO,700000,40000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
201212530226,5998f9463ca442dc972983d3be483cb6,DG03,1,1,,2004,NO,200000,25000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309016680012,59a7f542e2a44e6392a48e0458a2332a,DG03,1,,,,,,,,,,,,,6000,0,Other (Specify),DIMBA SEASON,1,.a,1,.a,Cultivated,,,,,,,,,,,
103031530002,59b73b407a99406483debac0d7bb5a17,DG05,2,,,,,,,,,,,,,,,,,1,.a,2,.a,Cultivated,,,,,,,,,,,
303095490234,59b817bfbfdf4c648e759ef0401c9ef0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208064230020,59ccca29d7684150a59b0ff2644e5703,DG02,1,1,,2019,NO,80000,7000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
310077030120,59d05d20b2cb416585f0cd5580e7d26a,DG03,1,1,,2017,NO,30000,8000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
101051140012,59e45439e8f44513940d067ebd824317,DG02,1,4,,,NO,50000,3000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
306026090106,5a000cdd3b1a49eca2e56144d9481d1a,DG03,1,1,,2008,NO,90000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206083690029,5a02206fc46e427f922d8f6b2f873159,DG04,2,1,,2009,NO,50000,5000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
309056780082,5a399ba09920401db8a258d7349e9cd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201122470059,5a61aa4e789c433e903527fa5a3f9f57,DG05,1,1,,2008,NO,50000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
313047730081,5a64e84b2fe2437bbb957f6b8a73c6c4,DG03,1,,,,,,,,,,,,,,,,,1,.a,1,.a,Cultivated,,,,,,,,,,,
309056810189,5a670676d7d14986b41549212cc1a395,DG04,2,1,,,NO,100000,1000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309036740194,5a67f2062f1649808f24cfbadcf38889,DG01,2,1,,2007,NO,20000,2000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
205073410036,5a99e201bdb5498db4d924cdcfca1a45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311207290404,5aca299a1f884a76b74adf297cf2e83f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304045650139,5af0fc6800bd41d6adc391b289e5f7df,DG04,2,,,,,,,,,,,,,12000,0,Full Year (Rainy &amp; Dimba Seasons),,3,.a,1,2,Cultivated,,,,,,,,,,,
308036500185,5b6f2a531919480c91bc576c6416b00d,DG04,2,,,,,,,,,,,,,,,,,6,.a,1,.a,Cultivated,,,,,,,,,,,
206113730123,5ba3120ce35649a897718c0970fe2f10,DG02,1,1,,2012,NO,15000000,50000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311027110113,5bfcdb6fed3a4cbea31d92cd51836a51,DG02,2,,,,,,,,,,,,,5000,0,Full Year (Rainy &amp; Dimba Seasons),,1,.a,1,.a,Cultivated,,,,,,,,,,,
207043950370,5c0c7dbdb6f94c799a263a9a0ead3819,DG04,2,1,,1994,NO,500000,15000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
209034340005,5c59fbf9c3584090a3f86f74c8ca020a,DG04,1,,,,,,,,,,,,,,,,,1,.a,1,2,Cultivated,,,,,,,,,,,
107402300206,5c677bfbf5ad4f0ca94367c8fe7f50d2,DG03,2,3,,2000,NO,300000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
305025810024,5c7ec9e4d3cd49d9938650cb1d4d32cd,DG02,1,3,,1997,NO,300000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309046770024,5ca72ca674174167a793243ece444db7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311207290377,5cf9f9aa4c3949bba3108bd6936c19b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309026730045,5cfdd3e939444d14b561debad2314751,DG04,2,1,,1996,YES,150000,17000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309026730045,5cfdd3e939444d14b561debad2314751,DG05,2,2,,2006,NO,60000,7000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309056820108,5d150f01a3704be28bdc630af4fa46f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012650121,5d61ab48f5dc4b74be61a0f851bdb5ab,DG02,1,,,2017,NO,400000,15000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
206053620063,5d7c7b591fcd451fa0be96739e7f751d,DG03,1,3,,2003,NO,300000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308086640006,5d9714d5c95143ed8913096f5b281f3c,DG04,2,2,,,NO,100000,3000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
203012840031,5d9a1811b6c54bbd89ef9eb21543e9a4,DG03,2,,,,,,,,,,,,,,,,,1,.a,1,2,Cultivated,,,,,,,,,,,
203042930100,5d9b4dfd31ed4a40a9fc893f996b56a8,DG03,1,2,,,NO,15000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
312097510142,5d9c4c61be3741ce9b4b08b987c0c543,DG03,1,1,,2018,NO,70000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
311047150323,5da42da85b9e4b49a7c7140c31753e47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105082060121,5dab79bd63624feebbfcd91ead92eebe,DG06,1,,,,,,,,,,,,,6000,0,Full Year (Rainy &amp; Dimba Seasons),,5,.a,1,.a,Cultivated,,,,,,,,,,,
303075450079,5dba057ac58a45eb9fee1850b681576f,DG04,1,1,,2014,NO,10000,5000,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
202022680011,5dc58f8d82f74cf991d1d538410879d6,DG03,1,5,,2016,NO,200000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
310077030194,5dc7a145a47948139aae41c464943233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309056790203,5dd8c5564a4b4a86b5877e48ba496e02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209084420042,5df3beb1817b475ea252917853afbb71,DG05,1,1,,2017,NO,35000,2000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
201032390135,5dfd18e765324a50b156bc1399ce1689,DG03,1,,,2004,NO,100000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
105011900015,5e0470ab1224476c95e5e6f96b1592c5,DG04,1,,,2018,NO,50000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
103071590264,5e392422b0a946cc80b2ef6b6e71bda0,DG04,2,,,2003,NO,500000,80000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
303055390069,5e3d4d413e3f4b92b5aaa068c5fa4602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206103720023,5e48e13db50e4d48874d2f819bd7034e,DG03,2,1,,2019,NO,350000,6000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
105072050023,5e70fcd170b349a8a26253074247bcec,DG11,1,6,,2007,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207023880137,5e871f0d67b34de4944b7ba690a91001,DG02,1,1,,2001,YES,3500000,80000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
314327780209,5e906c15298b4559bf438fae5aab8332,DG04,2,2,,2015,NO,300000,50000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311047130141,5e9a74b9b9944633a1f2f045c6312544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206043580084,5ebf61fc8926400c9b0d21dd5d79e23a,DG03,1,2,,2001,NO,100000,6000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207053960044,5ed7c2c58949441e984f86a239a80a7d,DG04,2,1,,1990,NO,500000,15000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
105102090074,5eedd5707c4f4995872094e3ffe7db6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309046760407,5f290b9cdb024b5abee3bfbd51751116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308086640047,5f3dc971d5504d1e9a827e7c560aecb4,DG05,1,3,,,NO,30000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
210854780085,5f64d559a8a14b9087ada79dc8ffa7cb,DG03,1,1,,1992,NO,800000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
203073030267,5fc43d5963c8466c82a3d265121afa28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208034170129,5fde8141c21b4f108da5dcc7c7ae81f3,DG05,1,1,,1981,NO,80000,7000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
208034170129,5fde8141c21b4f108da5dcc7c7ae81f3,DG04,1,1,,1981,NO,70000,7000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
203063000072,5ff76194a07d4ff696b88ae7f2b8c0fb,DG02,1,1,,2018,NO,20000,2500,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
208024130040,600c95c6dc9c4f318fbbd0bacac06706,DG04,1,4,,1967,NO,80000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206033570003,602ac8d7d6944a538bc819ffa4830766,DG03,1,1,,1991,NO,200000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
105072050124,60312955bb5c4b0ca6679f9d450c9d9d,DG05,2,3,,2006,NO,50000,2000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
301085010251,60415cf9ece1436f8b50474a39ffdf6a,DG03,1,1,,2009,NO,70000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308016430147,604e1972c34f43ef8aca68d8d2b99d50,DG04,2,1,,,NO,50000,2500,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206083670154,606f19f13f75480bab1d1252d129adb8,DG03,1,1,,2016,NO,20000,3000,,,,,,,,,Other (Specify),3000,,,,,Cultivated,,,,,,,,,,,
205013270080,6087a10e1eb7478296f70d00360e87c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309066860077,60a1deb86e6d4d5e92c22ad5e9bc38ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307106330108,60cb198f371045e5ad332eea6d8f1d5f,DG02,1,,,,,,,,,,,,,5000,0,Other (Specify),DIMBA SEASON,2,.a,1,.a,Cultivated,,,,,,,,,,,
307106330108,60cb198f371045e5ad332eea6d8f1d5f,DG03,1,,,,,,,,,,,,,8000,0,Other (Specify),DIMBA SEASON,5,.a,1,.a,Cultivated,,,,,,,,,,,
103061570038,60cd024ecdbd45b5b9690387bf5e80a4,DG03,1,,,1995,NO,500000,11000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
105062040035,61367b53be864b4bb5668b47eff5a540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107392260059,6139389c158d447aa30834dae692b4b6,DG02,1,,,2015,NO,150000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
103011490002,616c55a4482d454fa4e17e0b0d8d349e,DG03,2,1,,2016,NO,450000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206103720084,617fc91ac414448793e99fbdde6d4ddd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313017580028,61856bc5e2c54b2790f3406d57423436,DG03,1,1,,2018,NO,100000,8000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
301064960314,61afdba219504f8e9395b39ca5bd1a2a,DG03,1,1,,2016,NO,200000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311207290204,61e5a0fd510e48308b3fbc37f3d60035,DG02,1,,,,,,,,,,,,,15000,10000,Full Year (Rainy &amp; Dimba Seasons),,1,.a,1,.a,Cultivated,,,,,,,,,,,
310077040309,61f979d41fe24346b51604c696c6c2d7,DG02,1,,,2005,NO,500000,50000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
209084420087,61fb911659cb4825acf75248e714daaf,DG04,1,1,,2016,NO,120000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
209084420098,625230d4886e4f0481db00442428de1a,DG04,1,1,,2017,NO,80000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
209034330012,625f78909a174b64bc080f7cdc411fbd,DG03,2,,,,,,,,,,,,,50000,0,Other (Specify),DIMBA SEASON,1,.a,1,2,Cultivated,,,,,,,,,,,
209084410092,62619501dd944893955de22e047ca6e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209034320131,626933d3dd724b59aa19cd2e4d89e24a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303075450080,627ffe4e58554168b3541aa26af97557,DG03,1,4,,2004,NO,200000,20000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
311057170100,62c8ad36e6454d5190434c658507815d,DG02,2,,,,,,,,,,,,,15000,0,Full Year (Rainy &amp; Dimba Seasons),,2,.a,2,.a,Cultivated,,,,,,,,,,,
307026190112,62df38227d1542b9b1bf91b0e4ba0eb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309066830080,62f1e968e3564fc8bc0575113b254882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310016890238,62f2de93ba024a36a39f3786c28c6e0c,DG02,2,1,,2012,NO,8000,350000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206083680214,62f37eaf895b4ef984f4f85924656628,DG03,1,1,,2006,NO,30000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
201262590054,62f78c9c2dbd4fd7a1a62156b5cd992a,DG03,2,1,,2004,NO,50000,12000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
203032910109,6327c5ec5fac4b62b02dea86d2b87d1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209084420030,632f191a9a19457c9ae4d46992f3e5c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202042710099,6345ac0c0cd640738b0f33fde429d2b7,DG04,1,,,,,,,,,,,,,500,0,Other (Specify),DIMBA SEASON,4,.a,1,.a,Cultivated,,,,,,,,,,,
208074250190,6365265bd10547e2997ca27b895a1c40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311107280035,6372fba9304e40c8b123fd048e9ce6b5,DG03,2,,,,,,,,,,,,,15000,0,Full Year (Rainy &amp; Dimba Seasons),,1,.a,1,2,Cultivated,,,,,,,,,,,
206063630261,63870eae49004da6937f403bd68481c3,DG04,1,2,,2000,NO,100000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
209034340029,6398204df88d451b83b2843124dd3459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301074990191,63ac3f2060524656af0014798bd1ec12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206043580286,63d8e58576084adcb485813d2408eb4b,DG03,1,3,,1996,NO,400000,4000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
103201680144,6472e93c4e4e4b5c97f0ad791b6da58f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208084270180,6493e4bb27484f5c95ffe0dc6fc4b9a2,DG03,1,2,,2010,NO,70000,5000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
207063990037,64c5525ed540444f95f801fa2df3c23f,DG04,1,1,,,NO,1000000,20000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
206043590282,65020d86b66c4f839137c4c1eb5934fc,DG02,1,,,2019,NO,100000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Forest / Woodlot,,,,,,,,,,,
306036140020,650433f1246e4eb4aa05bb338315490a,DG04,1,2,,2017,NO,100000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
304015540124,650e46257c184a718292c718ada3f271,DG03,1,,,,,,,,,,,,,8000,8000,Full Year (Rainy &amp; Dimba Seasons),,1,.a,1,.a,Cultivated,,,,,,,,,,,
207124050225,65565c323e07433a95745ec6e53f9b00,DG03,1,2,,1998,NO,200000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
205083440107,65670317b9fd49d4b5cac5c5ab58f059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104041790171,65b6efbe69044526a9a062cefbefc6d7,DG05,1,1,,,NO,200000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
308056570220,662557312523467e812322c29a588515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203022860013,66287179aa5244faaf6d51ab946aab43,DG04,2,2,,2015,NO,400000,40000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
205053360014,662f5f3e5eaf4b6d9010df1d5013e10d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209044350283,6651364e64c54f6ba28e82a46096a3f4,DG03,1,2,,1983,NO,300000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
205093460013,665ae97ebbdc4d9fa07fb99f42ea063f,DG04,1,,,,,,,,,,,,,,,,,1,.a,1,.a,Cultivated,,,,,,,,,,,
103121670150,66847017df614d37a500420134f2bcd2,DG03,2,,,2007,NO,800000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
208064220349,668d292215d54b519ea843132666889b,DG02,2,1,,2013,NO,120000,20000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
202042720308,668fe45c3fae4c97917b3605e7da336e,DG04,2,,,,,,,,,,,,,7000,0,Other (Specify),DIMBA SEASON,3,.a,2,.a,Cultivated,,,,,,,,,,,
103121670103,66a27aa5e92348b8b679784bab77eed4,DG02,2,,,2009,NO,1000000,100000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
208014110100,66b60c92fa90463eb6d2bfe9ab75b518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101031120054,66cf87e1938d453896a46c6df26bf85b,DG02,1,1,,2016,NO,150000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204053200091,66d7ec74016d4b9995147258491cc9a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207124050090,672032269fc0407db2a7100aee499516,DG03,1,2,,2005,NO,100000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207124050090,672032269fc0407db2a7100aee499516,DG04,1,,,2007,NO,50000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204053170136,675b61908a8e4cdd9fb5b8d50a96a77e,DG06,2,1,,2004,NO,15000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
202012650090,6762a5d4ca9a4e58886386a9dc14cef1,DG03,1,1,,2006,NO,60000,14000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
303025350187,676a154982f44adb88b2450b07bef0f6,DG05,2,1,,2005,NO,9000,3000,,,,,,,,,Other (Specify),NA,,,,,Cultivated,,,,,,,,,,,
201012370005,6779bde19fda4c84b01b7dda0284e2ac,DG04,1,1,,2013,NO,250000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309026730113,67c51b90abd14fb9b91a3e00a66adee1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201232570158,67e188f1db244dde805865c940646ab5,DG04,1,1,,2015,NO,80000,8000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
209084410123,67f425fc53d840fba3a45ac607bcd266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312057450030,67fa8f3490f346a793e50178df3b6514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311027110162,6828b94122bf460295370a1e2bde3d90,DG03,1,2,,2018,YES,60000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
104031750117,684aa909e2e540d086e6a5c4f96b29f4,DG03,2,,,2009,YES,500000,6000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
203032880027,68c0f2b2db1d4332b491c4af838a9158,DG03,1,1,,2015,NO,150000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
203052950201,68d3742d0a354ebbb1b4391e0d0f42f2,DG03,1,1,,2013,NO,40000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
312057450166,68e7f4e8581d4761b6fea70c7256d2d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311027110067,68f87ceda685404dbcea0ab5a5386638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309056810177,6903cea50ef840cca63f6d2cd7af7e07,DG05,1,1,,2009,NO,14000,8000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
309056810177,6903cea50ef840cca63f6d2cd7af7e07,DG06,1,1,,2009,NO,14000,8000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
309056810177,6903cea50ef840cca63f6d2cd7af7e07,DG04,1,1,,2009,NO,50000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
309056810177,6903cea50ef840cca63f6d2cd7af7e07,DG07,1,1,,2009,NO,50000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
312077480198,6919a3fcbe5b4cc1992c2ff104479501,DG03,2,1,,2018,NO,30000,1500,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
313017580045,69284a7b558649fc9af31c00d9000fe6,DG03,1,1,,,NO,50000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
208084270166,6936dcce3d8244febe806cf69a8aa6d8,DG05,1,1,,2000,NO,50000,2000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
107392250260,6969ce22595e4976bf0d2dbc61d58f29,DG02,1,2,,2013,NO,250000,20000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
206173830080,69b4b88f146345bea2d3744ef5cf22e7,DG05,2,1,,1997,NO,50000,12000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
103081600085,69bc106ef1ca46459528144862bcd329,DG05,1,1,,2017,NO,100000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
303075450094,6a402eb1d7824c218e927417d1b8c852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
