case_id,HHID,gardenid,plotid,ag_p0_crops,ag_p0c,ag_p0c_oth,ag_p0a,ag_p0aoth,ag_p01,ag_p02a,ag_p02b,ag_p02b_oth,ag_p03,ag_p04,ag_p05,ag_p06a,ag_p06b,ag_p06c,ag_p06d,ag_p07,ag_p08a,ag_p08b,ag_p08_oth,ag_p08_1,ag_p08_1oth,ag_p09a,ag_p09b,ag_p09b_oth,ag_p09_1
204023090044,da47cc73f4ed484180daf4ac810dba83,TG03,T03,GUAVA,GUAVA,,GUAVA (SPECIFY),LOCAL GUAVA,SCATTERED,,,,4,2000,0,DECEMBER,2018,MAY,2019,YES,Effects of Crop theft,,,,,6,50 KG BAG,,FRESH
102041390153,da52389978be48e88be7baa05a27db81,TG01,T01,CASSAVA,CASSAVA,,Others (Specify),SAUTI,PLANTATION,1.44,ACRE,,5400,2018,5400,DECEMBER,2018,DECEMBER,2019,YES,Effects of Diseases,,,BROWN LEAF SPOT. CERCOSPORIDIUM HENNINGSII,,8,OX-CART,,FRESH
307046210064,da57291eb18842c0a1fc63d6124bbea8,RG01,T01,Orange,ORANGE,,ORANGE (SPECIFY),TANGERINE,SCATTERED,,,,7,1975,0,JULY,2018,AUGUST,2018,NO,,,,,,2,50 KG BAG,,FRESH
307046210064,da57291eb18842c0a1fc63d6124bbea8,RG01,T01,mango,MANGO,,MANGO (SPECIFY),BOLOMA,SCATTERED,,,,10,1975,0,OCTOBER,2018,JANUARY,2019,NO,,,,,,2,50 KG BAG,,FRESH
307046210064,da57291eb18842c0a1fc63d6124bbea8,RG02,T02,cassava,CASSAVA,,Silira,,PLANTATION,1,ACRE,,999,2018,999,,,,,,,,,,,,,,
302165290123,da59b8e237034e4aa1222164e4461c3b,TG01,T01,Mango,MANGO,,MANGO (SPECIFY),CHEMBEDODO,SCATTERED,,,,7,1969,0,JULY,2017,JANUARY,2018,YES,Effects of Crop theft,,,,,5,PAIL (LARGE),,FRESH
302165290123,da59b8e237034e4aa1222164e4461c3b,TG01,T01,Banana,BANANA,,BANANA (SPECIFY),KALONGA,SCATTERED,,,,209,1980,0,MAY,2017,SEPTEMBER,2018,NO,,,,,,4,BUNCH,,FRESH
103031530021,da636248b5d641f2b42dc404922695e6,TG01,T01,BANANA,BANANA,,BANANA (SPECIFY),ZAMBIA,SCATTERED,,,,3,9999,0,MARCH,2019,MARCH,2020,NO,,,,,,3,BUNCH,,FRESH
103031530021,da636248b5d641f2b42dc404922695e6,TG01,T01,CASSAVA,CASSAVA,,Azungu (Masoghazungu),,PLANTATION,.38,ACRE,,,,,JANUARY,2019,JANUARY,2020,NO,,,,,,3,50 KG BAG,,FRESH
103031530021,da636248b5d641f2b42dc404922695e6,TG02,T02,CASSAVA,CASSAVA,,Azungu (Masoghazungu),,PLANTATION,,,,,,,DECEMBER,2019,MARCH,2020,NO,,,,,,12,50 KG BAG,,FRESH
107402280169,da6b1c938e014a2887f89e371c112e9b,TG02,T01,MANGO,MANGO,,MANGO (SPECIFY),LOCAL,SCATTERED,,,,8,1960,0,OCTOBER,2018,JANUARY,2019,YES,Effects of Community problems,,,,,5,50 KG BAG,,FRESH
107402280169,da6b1c938e014a2887f89e371c112e9b,TG03,T02,SUGAR CANE,OTHER (SPECIFY),SUGARCANE,Others CROPS (Specify),CHILILONGWE,PLANTATION,.25,ACRE,,30,2012,0,JUNE,2018,AUGUST,2018,YES,Effects of Insects,,,,,200,PIECE,,FRESH
103041550382,da6bb9d9518944c6817a61f242367f37,TG02,T01,CASSAVA,CASSAVA,,Beatrice,,PLANTATION,,,,,,,DECEMBER,2018,JANUARY,2019,NO,,,,,,5,50 KG BAG,,FRESH
311057190033,da825406c87e41b796243e475eabdaff,RG01,T01,MASAU,MASAU,,MASAU (SPECIFY),MASAU,SCATTERED,,,,2,2006,0,MAY,2019,JULY,2019,NO,,,,,,2,50 KG BAG,,FRESH
106012120106,da87855cf9894b3db3fd33150a57bff9,TG01,T01,CASSAVA,CASSAVA,,Beatrice,,SCATTERED,,,,999,2019,999,DECEMBER,2019,DECEMBER,2020,YES,Effects of Diseases,,,CASSAVA MOSAIC. AFRICAN CASSAVA MOSAIC VIRUS (ACMV),,0,,,
106012120106,da87855cf9894b3db3fd33150a57bff9,TG01,T01,MANGO,MANGO,,MANGO (SPECIFY),DIDO,SCATTERED,,,,1,2006,6,NOVEMBER,2019,JANUARY,2020,YES,Effects of Crop theft,,,,,6,50 KG BAG,,FRESH
208084270015,da97c50aa9d8419099f3651f19d981c5,RG03,T01,MANGO,MANGO,,MANGO (SPECIFY),KALISERE,SCATTERED,,,,1,2005,0,NOVEMBER,2018,FEBRUARY,2019,NO,,,,,,4,PAIL (LARGE),,FRESH
208084270015,da97c50aa9d8419099f3651f19d981c5,RG02,T02,BANANA,BANANA,,BANANA (SPECIFY),MAGOMBO,SCATTERED,,,,1,2008,0,NOVEMBER,2018,FEBRUARY,2019,NO,,,,,,2,BUNCH,,FRESH
202042700230,da99f56586a5479aa3e20267024eefbf,RG03,T01,Banana,BANANA,,BANANA (SPECIFY),ZAMBIA,SCATTERED,,,,6,2000,0,JUNE,2018,MAY,2019,YES,Effects of Crop theft,,,,,8,50 KG BAG,,FRESH
202042700230,da99f56586a5479aa3e20267024eefbf,TG06,T02,Cassava,CASSAVA,,Others (Specify),WADAWADA,PLANTATION,1,ACRE,,,,,SEPTEMBER,2018,MAY,2019,YES,Effects of Diseases,,,CASSAVA ROOT ROT DISEASE,,54,50 KG BAG,,FRESH
302085190217,da9cf63f8a0640f8a131bf961bfe0dfc,RG02,T01,CASSAVA,CASSAVA,,Kasungwi,,SCATTERED,,,,999,2018,200,NOVEMBER,2018,MARCH,2019,YES,Effects of Flooding,,,,,2,50 KG BAG,,FRESH
312087500012,daab3c1ba8214fa88224962d6233b9bd,RG01,T01,MANGO,MANGO,,MANGO (SPECIFY),MABOLOMA,SCATTERED,,,,5,9999,0,NOVEMBER,2018,JANUARY,2019,NO,,,,,,40,BASKET (DENGU),,FRESH
312087500012,daab3c1ba8214fa88224962d6233b9bd,RG02,T02,CASSAVA,CASSAVA,,Gomani2,,SCATTERED,,,,999,9999,0,NOVEMBER,2018,JANUARY,2019,YES,Effects of Flooding,,,,,4,50 KG BAG,,DRY
203052950198,daac4bdfd19b4467ba3d87dd119b83c5,RG02,T01,Mango,MANGO,,MANGO (SPECIFY),DODO,SCATTERED,,,,15,1965,5,DECEMBER,2018,FEBRUARY,2019,YES,Effects of Crop theft,,,,,4,50 KG BAG,,FRESH
205053360059,dac0c2ec761f40daade914cd29c38132,TG01,T01,molinga,OTHER (SPECIFY),molinga,Others CROPS (Specify),DON'T KNOW,SCATTERED,,,,10,2016,0,JANUARY,2018,JANUARY,2019,NO,,,,,,5,50 KG BAG,,FRESH
205053360059,dac0c2ec761f40daade914cd29c38132,RG02,T02,nsangu,FERTILISER TREES,,Faidherrbia albida (Msangu),,SCATTERED,,,,2,1972,0,JANUARY,2018,JANUARY,2019,NO,,,,,,,,,
103051560121,dade4852b38646408924eabdff8e9155,TG02,T01,cassava,CASSAVA,,Beatrice,,PLANTATION,1,ACRE,,,,,AUGUST,2018,JUNE,2019,YES,Effects of Animals,,,,,15,50 KG BAG,,FRESH
103051560121,dade4852b38646408924eabdff8e9155,RG04,T02,cassava,CASSAVA,,Beatrice,,PLANTATION,1,ACRE,,,,,AUGUST,2018,JUNE,2019,YES,Effects of Animals,,,,,15,50 KG BAG,,FRESH
103051560121,dade4852b38646408924eabdff8e9155,TG05,T03,cassava,CASSAVA,,Others (Specify),NYAHALAWA,PLANTATION,1,ACRE,,,,,DECEMBER,2018,AUGUST,2019,YES,Effects of Animals,,,,,20,50 KG BAG,,FRESH
102021290066,db0cf2a87660417995a6e91ffc7f5161,TG01,T01,BANANA,BANANA,,BANANA (SPECIFY),KENYA,SCATTERED,,,,999,2010,0,DECEMBER,2018,NOVEMBER,2019,NO,,,,,,15,BUNCH,,FRESH
105021960051,db0ec25d6bcc4582a44959ccbf6efd1f,TG01,T01,mango,MANGO,,MANGO (SPECIFY),LOCAL,SCATTERED,,,,1,9999,0,NOVEMBER,2018,JANUARY,2019,NO,,,,,,2,PAIL (LARGE),,FRESH
207023880245,db2433e49cac46838d2888f63862936b,TG01,T01,BANANAS,BANANA,,BANANA (SPECIFY),BANANAS,SCATTERED,,,,4,2011,0,OCTOBER,2018,MARCH,2019,YES,Effects of Crop theft,,,,,8,BUNCH,,FRESH
207023880245,db2433e49cac46838d2888f63862936b,DG03,T02,SUGARCANES,OTHER (SPECIFY),SUGARCANED,Others CROPS (Specify),SUGARCANES,SCATTERED,,,,4,2000,0,NOVEMBER,2018,MARCH,2019,NO,,,,,,20,PIECE,,FRESH
207023880245,db2433e49cac46838d2888f63862936b,RG02,T03,BLUEGUM,FODDER TREES,,Others,BLUEGUM,SCATTERED,,,,10,2000,0,NOVEMBER,2018,FEBRUARY,2019,NO,,,,,,1,PIECE,,FRESH
302045140174,db282e011daf4db8a6410af2358b4fa2,RG02,T01,MANGO,MANGO,,MANGO (SPECIFY),ANG'ONO,SCATTERED,,,,4,9999,0,DECEMBER,2019,JANUARY,2020,NO,,,,,,15,BASKET (DENGU),,FRESH
202062770079,db2bb3b356624dc799d215585044529c,TG04,T01,CASSAVA,CASSAVA,,Beatrice,,PLANTATION,1,ACRE,,999,2019,999,MARCH,2019,JANUARY,2020,YES,Effects of Crop theft,,,,,15,50 KG BAG,,FRESH
305065880015,db2e103aaeae4c42a3cc129bea042fe7,RG02,T01,T01 cassava,CASSAVA,,Gomani2,,SCATTERED,,,,,,,JULY,2018,SEPTEMBER,2019,YES,Effects of Crop theft,,,,,15,50 KG BAG,,FRESH
305035840278,db33b6adf4c94140bdcb36682240b207,RG02,T01,PAWPAW,PAWPAW/PAPAYA,,PAWPAW/PAPAYA (SPECIFY),PAWPAW,SCATTERED,,,,8,2018,3,DECEMBER,2018,NOVEMBER,2019,YES,Effects of Animals,,,,,60,PIECE,,FRESH
305035840278,db33b6adf4c94140bdcb36682240b207,RG02,T01,BANANA,BANANA,,BANANA (SPECIFY),SUKALI,SCATTERED,,,,999,2018,0,SEPTEMBER,2019,FEBRUARY,2020,NO,,,,,,1,BUNCH,,FRESH
312087500034,db52dbce6d314596a4515754b565f661,RG02,T01,MANGO,MANGO,,MANGO (SPECIFY),MABOLOMA,SCATTERED,,,,4,9999,0,NOVEMBER,2018,JANUARY,2019,NO,,,,,,20,BASKET (DENGU),,FRESH
311107280010,db5c0d88ed5547879a7c0f25f5f58718,TG01,T01,MASAU,MASAU,,MASAU (SPECIFY),LOCAL,SCATTERED,,,,1,9999,0,DECEMBER,2018,JULY,2019,YES,Effects of Animals,,,,,24,NO 12 PLATE,,FRESH
209044350235,db6feb880abc497eabc39ef6584ad9b4,RG01,T01,Mangoe,MANGO,,MANGO (SPECIFY),DON'T KNOW THE NAME,SCATTERED,,,,1,2012,0,NOVEMBER,2017,FEBRUARY,2018,NO,,,,,,1,PAIL (LARGE),,FRESH
209044350235,db6feb880abc497eabc39ef6584ad9b4,RG01,T01,Avocado,AVOCADO,,AVOCADO (SPECIFY),DON'T KNOW THE NAME,SCATTERED,,,,1,2009,0,OCTOBER,2017,FEBRUARY,2018,NO,,,,,,1,PAIL (SMALL),,FRESH
303025340106,db78d7914d9f4ed1ad52395bc0cfdcf6,TG01,T01,mango,MANGO,,MANGO (SPECIFY),BOLOMA,SCATTERED,,,,2,9999,2,DECEMBER,2018,JANUARY,2019,NO,,,,,,10,50 KG BAG,,FRESH
314387890022,db809942d3cb4fe680be063612919ce4,RG02,T01,MANYOKOLA,CASSAVA,,Chitembwereka (Chitembwere),,SCATTERED,,,,,,,,2019,JULY,2020,NO,,,,,,0,,,
106012110070,db8d62f269ce4087b6888253bfe2c32b,TG01,T01,cassava,CASSAVA,,Beatrice,,PLANTATION,.5600000000000001,ACRE,,,,,NOVEMBER,2018,FEBRUARY,2019,YES,Effects of Animals,,,,,1,50 KG BAG,,DRY
306036120116,dbaee65531144778810cd67f2aa3f491,RG01,T01,Mango,MANGO,,MANGO (SPECIFY),MANGO,SCATTERED,,,,6,9999,0,AUGUST,2019,JANUARY,2020,YES,Effects of Animals,,,,,10,50 KG BAG,,FRESH
306036120116,dbaee65531144778810cd67f2aa3f491,RG01,T01,Mandalena,NAARTJE (TANGERINE),,NAARTJE (TANGERINE) (SPECIFY),MANDALENA,SCATTERED,,,,3,9999,0,DECEMBER,2018,MARCH,2019,YES,Effects of Insects,,,,,4,50 KG BAG,,FRESH
313017560055,dbc93c83a8f44fa396123798f30f0b15,RG01,T01,Banana,BANANA,,BANANA (SPECIFY),BANANA,SCATTERED,,,,999,9999,0,NOVEMBER,2018,APRIL,2019,YES,Effects of Insects,,,,,4,90 KG BAG,,FRESH
313017560055,dbc93c83a8f44fa396123798f30f0b15,RG01,T01,Mango,MANGO,,MANGO (SPECIFY),MANGO,SCATTERED,,,,6,9999,0,AUGUST,2018,FEBRUARY,2019,YES,Effects of Insects,,,,,20,50 KG BAG,,FRESH
313017560055,dbc93c83a8f44fa396123798f30f0b15,RG01,T01,Cassava,CASSAVA,,Chithekere/Kithekere,,SCATTERED,,,,,,,OCTOBER,2018,SEPTEMBER,2019,YES,Effects of Crop theft,,,,,10,90 KG BAG,,FRESH
202012620051,dbc973a4b7794cd98d28464f7072f7db,TG04,T01,Cassava,CASSAVA,,GomaniMufipa,,PLANTATION,.5,ACRE,,,,,NOVEMBER,2018,APRIL,2019,NO,,,,,,13,50 KG BAG,,FRESH
202012620051,dbc973a4b7794cd98d28464f7072f7db,TG05,T02,Banana,BANANA,,BANANA (SPECIFY),MPAMA,PLANTATION,.2,ACRE,,45,2011,0,MAY,2018,APRIL,2019,NO,,,,,,35,50 KG BAG,,FRESH
209044360020,dc026d9754724e348be15d4e30f50c79,RG04,T01,Mango,MANGO,,MANGO (SPECIFY),MABOLOMA,SCATTERED,,,,27,1990,0,OCTOBER,2018,JANUARY,2019,YES,Effects of Community problems,,,,,2,90 KG BAG,,FRESH
209044360020,dc026d9754724e348be15d4e30f50c79,RG03,T02,Mangoe,MANGO,,MANGO (SPECIFY),KALISERE,SCATTERED,,,,4,1976,0,OCTOBER,2018,JANUARY,2019,YES,Effects of Crop theft,,,,,1,90 KG BAG,,FRESH
307106360151,dc10e2fa9f9846a4bbba83a82fb4297d,TG02,T01,Cassava,CASSAVA,,Others (Specify),MANYOKOLA,PLANTATION,.42,ACRE,,,,,AUGUST,2017,SEPTEMBER,2018,YES,Effects of Crop theft,,,,,0,,,
208074240180,dc14fbef544a402595e5b9c0b7d772d3,TG01,T01,MASAU,MASAU,,MASAU (SPECIFY),LOCAL,SCATTERED,,,,2,2002,0,NOVEMBER,2017,JUNE,2018,NO,,,,,,1,PAIL (LARGE),,FRESH
105011920113,dc1a947285644fe1bcf82de3f9ea7e39,TG03,T01,banana,BANANA,,BANANA (SPECIFY),KAMUNOWA,SCATTERED,,,,3,9999,2,DECEMBER,2019,JANUARY,2020,NO,,,,,,2,PAIL (LARGE),,FRESH
307076280030,dc1bcd2a71574407a9e0a9b121d72582,TG01,T02,T01 pakhomo,NAARTJE (TANGERINE),,NAARTJE (TANGERINE) (SPECIFY),LOCAL,SCATTERED,,,,2,2000,2,DECEMBER,2018,JUNE,2019,YES,Effects of Insects,,,,,3,50 KG BAG,,FRESH
201022380102,dc2278fa0d8e48d4bf3c79eaeac7c63c,TG01,T01,ORANGES,ORANGE,,ORANGE (SPECIFY),ORANGES,SCATTERED,,,,2,9999,0,DECEMBER,2019,JANUARY,2020,YES,Effects of Irregular Rains,,,,,2,PAIL (LARGE),,FRESH
302105220093,dc29f4000ce045798a9d582eb38b03d1,RG02,T01,Mango trees,MANGO,,MANGO (SPECIFY),CHEMBEDODO,SCATTERED,,,,5,2001,0,JUNE,2017,JANUARY,2018,YES,Effects of Crop theft,,,,,0,,,
202042700084,dc47a9477ec94d1fa8509d4bf891db6e,TG01,T01,Cassava,CASSAVA,,Others (Specify),WADAWADA,PLANTATION,1.2,ACRE,,,,,FEBRUARY,2017,JUNE,2018,NO,,,,,,6,50 KG BAG,,FRESH
202042700084,dc47a9477ec94d1fa8509d4bf891db6e,TG01,T03,Cassava,CASSAVA,,Others (Specify),WADAWADA,PLANTATION,.09,ACRE,,,,,FEBRUARY,2017,OCTOBER,2018,NO,,,,,,11,50 KG BAG,,FRESH
202042700084,dc47a9477ec94d1fa8509d4bf891db6e,TG03,T04,Cassava,CASSAVA,,Others (Specify),WADAWADA,PLANTATION,,,,,,,FEBRUARY,2017,OCTOBER,2018,NO,,,,,,8,50 KG BAG,,FRESH
302015090065,dc550f31bc6246918294158a99874dac,RG02,T01,Mango trees,MANGO,,MANGO (SPECIFY),CHEMBEMWANA,SCATTERED,,,,4,2000,0,MAY,2018,JANUARY,2019,YES,Effects of Crop theft,,,,,0,,,
105021930138,dc5824a7447c466882d89026df7dc6aa,TG01,T01,MANGO,MANGO,,MANGO (SPECIFY),LOCAL,SCATTERED,,,,5,1950,0,DECEMBER,2018,JANUARY,2019,NO,,,,,,10,50 KG BAG,,NOT APPLICABLE.
105021930138,dc5824a7447c466882d89026df7dc6aa,TG01,T01,MEXICAN APPLE,MEXICAN APPLE [MASUKU],,MEXICAN APPLE [MASUKU] (SPECIFY),IMPROVED,SCATTERED,,,,1,2010,0,DECEMBER,2019,DECEMBER,2018,NO,,,,,,1,PAIL (LARGE),,NOT APPLICABLE.
105021930138,dc5824a7447c466882d89026df7dc6aa,TG03,T02,BANANA,BANANA,,BANANA (SPECIFY),ZAMBIA,SCATTERED,,,,200,1999,0,AUGUST,2018,JULY,2019,NO,,,,,,3,50 KG BAG,,NOT APPLICABLE.
105021930138,dc5824a7447c466882d89026df7dc6aa,TG03,T02,MANGO,MANGO,,MANGO (SPECIFY),LOCAL,SCATTERED,,,,8,1950,0,DECEMBER,2018,JANUARY,2019,NO,,,,,,4,50 KG BAG,,NOT APPLICABLE.
202062770060,dc625e6270ff4b9fbd0c0642248c895d,TG01,T01,MANGO,MANGO,,MANGO (SPECIFY),DODO,SCATTERED,,,,2,1999,0,AUGUST,2018,JANUARY,2020,YES,Effects of Crop theft,,,,,10,50 KG BAG,,FRESH
103071590172,dc6bcfce915647c9bed0e4ccd5e21a23,TG04,T01,CASSAVA,CASSAVA,,Buladifulu,,PLANTATION,2,ACRE,,,,,APRIL,2018,JANUARY,2019,YES,Effects of Flooding,,,,,10,50 KG BAG,,FRESH
103071590172,dc6bcfce915647c9bed0e4ccd5e21a23,TG01,T02,LEMONS,LEMON,,LEMON (SPECIFY),LOCAL,SCATTERED,,,,1,2005,0,SEPTEMBER,2018,JANUARY,2019,YES,Other (Specify),,WIND,,,3,BASKET (DENGU),,FRESH
103071590172,dc6bcfce915647c9bed0e4ccd5e21a23,TG01,T02,MANGO,MANGO,,MANGO (SPECIFY),KALISELE,SCATTERED,,,,5,2015,0,OCTOBER,2018,FEBRUARY,2019,YES,Other (Specify),,WIND,,,2,BASKET (DENGU),,FRESH
103071590172,dc6bcfce915647c9bed0e4ccd5e21a23,TG01,T02,PAWPAW,PAWPAW/PAPAYA,,PAWPAW/PAPAYA (SPECIFY),LOCAL,SCATTERED,,,,1,2017,0,OCTOBER,2018,MARCH,2019,NO,,,,,,20,PIECE,,FRESH
101021100051,dc73e31b05fb4af0b5f5c9edddd4949b,RG01,T01,MANGO,MANGO,,MANGO (SPECIFY),LOCAL,SCATTERED,,,,1,2007,0,JULY,2018,JANUARY,2019,NO,,,,,,1,90 KG BAG,,FRESH
308036500401,dc788858b9014d53a285e9955ab0e138,TG02,T01,CASSAVA,CASSAVA,,Matuvi,,PLANTATION,.15,ACRE,,999,2017,999,JULY,2018,AUGUST,2019,NO,,,,,,2,50 KG BAG,,DRY
312057440041,dc9355f5d17942e8a018783011f1257c,TG01,T01,Poza,[CUSTADE APPLE] POZA,,[CUSTADE APPLE] POZA (SPECIFY),LOCAL,SCATTERED,,,,1,2012,0,OCTOBER,2018,APRIL,2019,YES,Effects of Community problems,,,,,1,50 KG BAG,,FRESH
303015310020,dc99a0885a8d47578596f98f443d6535,TG01,T01,Mango,MANGO,,MANGO (SPECIFY),MANGO,SCATTERED,,,,11,1989,3,SEPTEMBER,2018,AUGUST,2019,YES,Other (Specify),,wind,,,10,OTHER(SPECIFY),70 KG BAGS,FRESH
103061570125,dc9df03838e34153a078980cc2432f38,TG02,T01,BANANA,BANANA,,BANANA (SPECIFY),ZAMBIA,SCATTERED,,,,15,2012,0,AUGUST,2018,APRIL,2019,YES,Effects of Animals,,,,,41,BUNCH,,FRESH
103061570125,dc9df03838e34153a078980cc2432f38,TG02,T01,CASSAVA,CASSAVA,,Azungu (Masoghazungu),,PLANTATION,2,ACRE,,,,,DECEMBER,2018,JULY,2019,YES,Effects of Insects,,,,,40,50 KG BAG,,DRY
103061570125,dc9df03838e34153a078980cc2432f38,TG03,T02,CASSAVA,CASSAVA,,Azungu (Masoghazungu),,PLANTATION,1,ACRE,,,,,SEPTEMBER,2018,JANUARY,2019,YES,Effects of Insects,,,,,30,50 KG BAG,,DRY
101031130003,dcc23e4e5a544c7aa98092a22c02b671,RG01,T01,BANANA,BANANA,,BANANA (SPECIFY),ZAMBIA,SCATTERED,,,,20,2010,0,DECEMBER,2018,NOVEMBER,2019,NO,,,,,,1,90 KG BAG,,FRESH
101031130003,dcc23e4e5a544c7aa98092a22c02b671,TG02,T02,CASSAVA,CASSAVA,,Mkondezi,,PLANTATION,.2,ACRE,,,,,APRIL,2019,FEBRUARY,2020,NO,,,,,,2,90 KG BAG,,FRESH
207074020165,dccd55b12ab4401dba63bd2aa4f96f3d,TG01,T01,Bluegum,OTHER (SPECIFY),bluegum,Others CROPS (Specify),BLUEGUM,SCATTERED,,,,1,1999,0,NOVEMBER,2017,MARCH,2018,NO,,,,,,0,,,
207074020165,dccd55b12ab4401dba63bd2aa4f96f3d,RG02,T02,T01 Mango plot,MANGO,,MANGO (SPECIFY),SMALL,SCATTERED,,,,4,1990,0,NOVEMBER,2017,MARCH,2018,YES,Effects of Crop theft,,,,,1,50 KG BAG,,FRESH
207074020165,dccd55b12ab4401dba63bd2aa4f96f3d,DG03,T03,T01 bluegum plot,OTHER (SPECIFY),bluegum,Others CROPS (Specify),BLUEGUM,SCATTERED,,,,5,2000,0,OCTOBER,2017,FEBRUARY,2018,NO,,,,,,0,,,
102011250067,dcd7fd4469844e068583c21269b6186b,TG02,T01,BANANA,BANANA,,BANANA (SPECIFY),RESEARCH,SCATTERED,,,,999,2008,2,AUGUST,2019,FEBRUARY,2020,NO,,,,,,20,BUNCH,,FRESH
102011250067,dcd7fd4469844e068583c21269b6186b,TG02,T01,CASSAVA,CASSAVA,,Sauti,,PLANTATION,1,ACRE,,999,2019,2000,JULY,2019,JANUARY,2020,NO,,,,,,5,90 KG BAG,,DRY
102011250067,dcd7fd4469844e068583c21269b6186b,TG04,T02,CASSAVA,CASSAVA,,Sauti,,PLANTATION,1,ACRE,,999,2019,1000,AUGUST,2019,JANUARY,2020,NO,,,,,,2,90 KG BAG,,DRY
103051560019,dcf25924467343f4a98980a715d14df7,TG03,T01,CASSAVA,CASSAVA,,Beatrice,,PLANTATION,1,ACRE,,,,,DECEMBER,2018,JANUARY,2019,YES,Other (Specify),,ROTTING,,,10,BASKET (DENGU),,DRY
103051560019,dcf25924467343f4a98980a715d14df7,TG04,T02,CASSAVA,CASSAVA,,Beatrice,,PLANTATION,1.25,ACRE,,,,,NOVEMBER,2018,APRIL,2019,YES,Effects of Insects,,,,,20,BASKET (DENGU),,DRY
307076270117,dcf977c8e3de4712bd7e763f9cf426f2,TG01,T01,MANGO,MANGO,,MANGO (SPECIFY),DOMASI,SCATTERED,,,,5,2001,5,NOVEMBER,2018,JANUARY,2019,YES,Effects of Community problems,,,,,5,PAIL (LARGE),,FRESH
101011060095,dd2bbdf52bb9469b9195e4f0e37e6372,RG01,T01,MANGO,MANGO,,MANGO (SPECIFY),LOCAL,SCATTERED,,,,2,1985,0,SEPTEMBER,2018,JANUARY,2019,NO,,,,,,3,50 KG BAG,,FRESH
101011060095,dd2bbdf52bb9469b9195e4f0e37e6372,RG02,T02,CASSAVA,CASSAVA,,GomaniMufipa,,PLANTATION,2,ACRE,,,,,DECEMBER,2017,NOVEMBER,2018,NO,,,,,,3,90 KG BAG,,FRESH
101011060135,dd415f871ee34dfeb480dad92255e98a,TG04,T01,sugarcane,OTHER (SPECIFY),sugarcane,Others CROPS (Specify),DONT KNOW,SCATTERED,,,,50,2016,0,MAY,2018,FEBRUARY,2019,YES,Other (Specify),,water problem,,,1,OX-CART,,FRESH
101011060135,dd415f871ee34dfeb480dad92255e98a,RG03,T02,banana,BANANA,,BANANA (SPECIFY),ZAMBIA,SCATTERED,,,,70,1979,0,MAY,2018,MARCH,2019,YES,Effects of Diseases,,,WHITE LEAF SPOT. CERCOSPORA VICOSAE,,20,BUNCH,,FRESH
101011060135,dd415f871ee34dfeb480dad92255e98a,RG03,T02,mango,MANGO,,MANGO (SPECIFY),WAKA,SCATTERED,,,,4,1978,0,DECEMBER,2018,MARCH,2019,YES,Effects of Diseases,,,BROWN LEAF SPOT. CERCOSPORIDIUM HENNINGSII,,3,OX-CART,,FRESH
208064220366,dd5bcc3a92a94e0598272169d86c14fe,RG02,T01,MANGO,MANGO,,MANGO (SPECIFY),KALISERE,SCATTERED,,,,15,1960,0,AUGUST,2018,FEBRUARY,2019,YES,Effects of Crop theft,,,,,1,50 KG BAG,,FRESH
208064220366,dd5bcc3a92a94e0598272169d86c14fe,RG03,T02,MANGO,MANGO,,MANGO (SPECIFY),KALISERE,SCATTERED,,,,8,1962,0,AUGUST,2018,FEBRUARY,2019,YES,Effects of Crop theft,,,,,1,50 KG BAG,,FRESH
208064220366,dd5bcc3a92a94e0598272169d86c14fe,RG03,T03,BANANA,BANANA,,BANANA (SPECIFY),ZAMBIA,SCATTERED,,,,24,2015,0,AUGUST,2018,JULY,2019,YES,Effects of Crop theft,,,,,3,BUNCH,,FRESH
313037640035,dd5bf6f48d4e4e36a7391a06e46eba9c,RG03,T01,TANGERINES,NAARTJE (TANGERINE),,NAARTJE (TANGERINE) (SPECIFY),TANGERINES,SCATTERED,,,,2,2005,0,SEPTEMBER,2018,AUGUST,2019,NO,,,,,,2,PAIL (LARGE),,FRESH
313037640035,dd5bf6f48d4e4e36a7391a06e46eba9c,RG03,T01,MBWEMBA,OTHER (SPECIFY),MBWEMBA,Others CROPS (Specify),MBWEMBA,SCATTERED,,,,1,2004,0,SEPTEMBER,2018,AUGUST,2019,NO,,,,,,1,50 KG BAG,,FRESH
313037640035,dd5bf6f48d4e4e36a7391a06e46eba9c,RG03,T01,MASAU,MASAU,,MASAU (SPECIFY),MASAU,SCATTERED,,,,6,1996,0,SEPTEMBER,2018,AUGUST,2019,NO,,,,,,2,PAIL (LARGE),,FRESH
308036510163,dd5c7e5e863743aebcae3cb19263c0c8,TG02,T01,CASSAVA,CASSAVA,,Masangwi,,PLANTATION,.78,ACRE,,999,2017,999,DECEMBER,2018,AUGUST,2019,NO,,,,,,2,50 KG BAG,,DRY
312027370341,dd6a52e3a6844343b1e70bee754fff20,RG01,T01,Mango,MANGO,,MANGO (SPECIFY),"CHEMBEDODO ,CHEMBEMWANA AND ZISIMA",SCATTERED,,,,8,1986,0,NOVEMBER,2017,JANUARY,2018,YES,Effects of Insects,,,,,9,BASKET (DENGU),,NOT APPLICABLE.
312027370341,dd6a52e3a6844343b1e70bee754fff20,RG01,T01,Banana,BANANA,,BANANA (SPECIFY),LAMBONI,SCATTERED,,,,10,2010,0,JUNE,2018,JUNE,2019,YES,Drought,,,,,2,PAIL (SMALL),,FRESH
