case_id,HHID,Id,ag_nr02,ag_nr02_oth,ag_nr03
104041780137,c99c252d0f00467aa85701cf5642b95a,1,RELATIVE,,IN/NEAR THE TOWN
104041780137,c99c252d0f00467aa85701cf5642b95a,2,RELATIVE,,DEAD
104041780137,c99c252d0f00467aa85701cf5642b95a,3,RELATIVE,,WITHIN THE VILLAGE
104041780149,f9c52d18b55748f0860ed0b8015e151d,1,VILLAGE HEADMAN,,WITHIN THE VILLAGE
104041780149,f9c52d18b55748f0860ed0b8015e151d,2,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
104041780149,f9c52d18b55748f0860ed0b8015e151d,3,RELATIVE,,WITHIN THE VILLAGE
104041780153,9e24e907f6714ba790ed7ccd42e770ad,1,EMPLOYER,,OUTSIDE THE DISTRICT
104041780153,9e24e907f6714ba790ed7ccd42e770ad,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104041780153,9e24e907f6714ba790ed7ccd42e770ad,3,LOCAL MARKET,,NEAR THE VILLAGE
104041780153,9e24e907f6714ba790ed7ccd42e770ad,4,DISTRICT VETERINARY,,NEAR THE VILLAGE
104041780155,5faa8a8af49b4408a3aa923cfbf011e3,1,RELATIVE,,IN/NEAR THE TOWN
104041780155,5faa8a8af49b4408a3aa923cfbf011e3,2,RELATIVE,,DEAD
104041780155,5faa8a8af49b4408a3aa923cfbf011e3,3,OTHER (SPECIFY),Admarc,NEAR THE VILLAGE
104041780155,5faa8a8af49b4408a3aa923cfbf011e3,4,LOCAL MARKET,,WITHIN THE VILLAGE
104041780176,24070dbbd0f147f1a1e4e0f6525fda70,1,RELATIVE,,DEAD
104041780176,24070dbbd0f147f1a1e4e0f6525fda70,2,RELATIVE,,WITHIN THE VILLAGE
104041790011,880521c8242b4524a99e7858c54df5f8,1,RELATIVE,,DEAD
104041790011,880521c8242b4524a99e7858c54df5f8,2,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
104041790011,880521c8242b4524a99e7858c54df5f8,3,MAIN MARKET,,WITHIN THE VILLAGE
104041790011,880521c8242b4524a99e7858c54df5f8,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104041790016,5777cf63ff8740d485be1de53f8d4eac,1,VILLAGE HEADMAN,,NEAR THE VILLAGE
104041790016,5777cf63ff8740d485be1de53f8d4eac,2,RELATIVE,,DEAD
104041790016,5777cf63ff8740d485be1de53f8d4eac,3,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
104041790016,5777cf63ff8740d485be1de53f8d4eac,4,MAIN MARKET,,NEAR THE VILLAGE
104041790016,5777cf63ff8740d485be1de53f8d4eac,5,MOBILE MARKET,,IN/NEAR THE TOWN
104041790020,9a40b722cf4b44a682ad8c2943f4830a,2,RELATIVE,,NEAR THE VILLAGE
104041790020,9a40b722cf4b44a682ad8c2943f4830a,3,RELATIVE,,WITHIN THE VILLAGE
104041790020,9a40b722cf4b44a682ad8c2943f4830a,4,VILLAGE HEADMAN,,WITHIN THE VILLAGE
104041790020,9a40b722cf4b44a682ad8c2943f4830a,5,AGRICULTURAL COOPERATIVE,,NEAR THE VILLAGE
104041790020,9a40b722cf4b44a682ad8c2943f4830a,6,AGRICULTURAL COOPERATIVE,,OUTSIDE THE DISTRICT
104041790020,9a40b722cf4b44a682ad8c2943f4830a,7,RELATIVE,,WITHIN THE VILLAGE
104041790020,9a40b722cf4b44a682ad8c2943f4830a,8,DISTRICT VETERINARY,,NEAR THE VILLAGE
104041790043,57b66fcfa3f940018403fc4dca8b6ef0,1,RELATIVE,,DEAD
104041790043,57b66fcfa3f940018403fc4dca8b6ef0,2,RELATIVE,,DEAD
104041790043,57b66fcfa3f940018403fc4dca8b6ef0,3,RELATIVE,,WITHIN THE VILLAGE
104041790043,57b66fcfa3f940018403fc4dca8b6ef0,4,AGRICULTURAL COOPERATIVE,,NEAR THE VILLAGE
104041790043,57b66fcfa3f940018403fc4dca8b6ef0,5,AGRICULTURAL COOPERATIVE,,OUTSIDE THE DISTRICT
104041790064,ea680aeb346844a2a462d2578569fc20,1,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
104041790064,ea680aeb346844a2a462d2578569fc20,2,OTHER (SPECIFY),Landowner,WITHIN THE VILLAGE
104041790064,ea680aeb346844a2a462d2578569fc20,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104041790064,ea680aeb346844a2a462d2578569fc20,4,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE TOWN
104041790064,ea680aeb346844a2a462d2578569fc20,5,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104041790064,ea680aeb346844a2a462d2578569fc20,6,LOCAL MARKET,,WITHIN THE VILLAGE
104041790070,142f2afe9c63420bad9c77fddd72fc4e,1,RELATIVE,,IN/NEAR THE TOWN
104041790070,142f2afe9c63420bad9c77fddd72fc4e,2,LOCAL MARKET,,IN/NEAR THE TOWN
104041790070,142f2afe9c63420bad9c77fddd72fc4e,3,MOBILE MARKET,,WITHIN THE VILLAGE
104041790073,e1680de0dc424eaca4d8c47ec8cf9951,1,RELATIVE,,DEAD
104041790073,e1680de0dc424eaca4d8c47ec8cf9951,2,ROADSIDE,,WITHIN THE VILLAGE
104041790076,aa429c738ec5483da250d4587969a2f5,1,RELATIVE,,WITHIN THE VILLAGE
104041790076,aa429c738ec5483da250d4587969a2f5,2,LOCAL MARKET,,NEAR THE VILLAGE
104041790076,aa429c738ec5483da250d4587969a2f5,3,LOCAL MARKET,,WITHIN THE VILLAGE
104041790077,a886bb9f0018497f9e33affad964da1d,1,RELATIVE,,NEAR THE VILLAGE
104041790077,a886bb9f0018497f9e33affad964da1d,2,LOCAL MARKET,,WITHIN THE VILLAGE
104041790087,48f10645e28b42b3ace6943fcc4ed791,1,RELATIVE,,DEAD
104041790087,48f10645e28b42b3ace6943fcc4ed791,2,RELATIVE,,WITHIN THE VILLAGE
104041790087,48f10645e28b42b3ace6943fcc4ed791,3,LOCAL MARKET,,WITHIN THE VILLAGE
104041790087,48f10645e28b42b3ace6943fcc4ed791,4,RELATIVE,,WITHIN THE VILLAGE
104041790090,9e60a7ed224b4e0aac540d624e379864,1,RELATIVE,,NEAR THE VILLAGE
104041790090,9e60a7ed224b4e0aac540d624e379864,2,RELATIVE,,NEAR THE VILLAGE
104041790090,9e60a7ed224b4e0aac540d624e379864,3,RELATIVE,,WITHIN THE VILLAGE
104041790090,9e60a7ed224b4e0aac540d624e379864,4,VILLAGE HEADMAN,,WITHIN THE VILLAGE
104041790090,9e60a7ed224b4e0aac540d624e379864,5,AGRICULTURAL COOPERATIVE,,NEAR THE VILLAGE
104041790111,141ad11a17784f0ebf9cb5032395035f,1,RELATIVE,,WITHIN THE VILLAGE
104041790111,141ad11a17784f0ebf9cb5032395035f,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104041790111,141ad11a17784f0ebf9cb5032395035f,3,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
104041790111,141ad11a17784f0ebf9cb5032395035f,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104041790111,141ad11a17784f0ebf9cb5032395035f,5,OTHER (SPECIFY),final consumers,WITHIN THE VILLAGE
104041790115,16f0ff8edcc040e8a72f4affe9dcf703,1,RELATIVE,,WITHIN THE VILLAGE
104041790115,16f0ff8edcc040e8a72f4affe9dcf703,2,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
104041790115,16f0ff8edcc040e8a72f4affe9dcf703,3,LOCAL MARKET,,WITHIN THE VILLAGE
104041790115,16f0ff8edcc040e8a72f4affe9dcf703,4,RELATIVE,,WITHIN THE VILLAGE
104041790115,16f0ff8edcc040e8a72f4affe9dcf703,5,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
104041790129,19dafd6b94854c978534bd0746cb9960,1,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
104041790129,19dafd6b94854c978534bd0746cb9960,2,ROADSIDE,,NEAR THE VILLAGE
104041790129,19dafd6b94854c978534bd0746cb9960,3,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
104041790129,19dafd6b94854c978534bd0746cb9960,4,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
104041790171,65b6efbe69044526a9a062cefbefc6d7,1,RELATIVE,,DEAD
104041790171,65b6efbe69044526a9a062cefbefc6d7,2,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
104041790180,e3bdb7b14f804428ac794e81848d0b94,1,RELATIVE,,DEAD
104041790180,e3bdb7b14f804428ac794e81848d0b94,2,RELATIVE,,NEAR THE VILLAGE
104041790180,e3bdb7b14f804428ac794e81848d0b94,3,RELATIVE,,WITHIN THE VILLAGE
104051800005,451260a8695d414ab5cade04a085d345,1,MOBILE MARKET,,IN/NEAR THE TOWN
104051800010,38c7fc0de16b42bfba3f33c8b206d427,1,LOCAL MARKET,,IN/NEAR THE TOWN
104051800016,e01363f28c284d7aa26503e21537e38b,,,,
104051800021,664b2a4f7bc6427c96d53f1b3c31debd,1,RELATIVE,,DEAD
104051800021,664b2a4f7bc6427c96d53f1b3c31debd,2,RELATIVE,,WITHIN THE VILLAGE
104051800021,664b2a4f7bc6427c96d53f1b3c31debd,3,RELATIVE,,WITHIN THE VILLAGE
104051800026,c7d64fff728647f3b9983fd58710b5c6,1,RELATIVE,,DEAD
104051800026,c7d64fff728647f3b9983fd58710b5c6,2,MOBILE MARKET,,IN/NEAR THE TOWN
104051800031,c95c3f748bfa4e6ea2bec80d6e678f49,1,RELATIVE,,DEAD
104051800036,4c745ebf281e4705b600e2ea84ab23b4,1,RELATIVE,,DEAD
104051800036,4c745ebf281e4705b600e2ea84ab23b4,2,MOBILE MARKET,,IN/NEAR THE TOWN
104051800048,be863a3cfb534c70970d6e76d397c319,1,RELATIVE,,WITHIN THE VILLAGE
104051800048,be863a3cfb534c70970d6e76d397c319,2,LOCAL MARKET,,NEAR THE VILLAGE
104051800048,be863a3cfb534c70970d6e76d397c319,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104051800053,21e494978d4547e4880506177ab08f0b,1,LOCAL MARKET,,NEAR THE VILLAGE
104051800053,21e494978d4547e4880506177ab08f0b,2,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
104051800053,21e494978d4547e4880506177ab08f0b,3,DISTRICT VETERINARY,,IN/NEAR THE TOWN
104051800058,f34a4c37ad4e4292bc8884ed32b5db88,1,RELATIVE,,WITHIN THE VILLAGE
104051800058,f34a4c37ad4e4292bc8884ed32b5db88,2,LOCAL MARKET,,OUTSIDE THE DISTRICT
104051800058,f34a4c37ad4e4292bc8884ed32b5db88,3,LOCAL MARKET,,NEAR THE VILLAGE
104051800063,948a5285e706488384f8873d7f70a159,1,RELATIVE,,DEAD
104051800063,948a5285e706488384f8873d7f70a159,2,RELATIVE,,WITHIN THE VILLAGE
104051800063,948a5285e706488384f8873d7f70a159,3,LOCAL MARKET,,NEAR THE VILLAGE
104051800063,948a5285e706488384f8873d7f70a159,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104051800068,38a106b305684621981a1790482e0228,1,RELATIVE,,WITHIN THE VILLAGE
104051800068,38a106b305684621981a1790482e0228,2,LOCAL MARKET,,WITHIN THE VILLAGE
104051800073,640cc9e52ff04ef9b9272c5e724296af,1,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
104051800078,fe7b15b32a424f09be0e6f801685fb9e,,,,
104051800083,3fbe3a2dce2d427b8551edb9297f52bf,1,RELATIVE,,WITHIN THE VILLAGE
104051800091,00a351c5b12f481d898a25b00c1d8861,,,,
104051810007,54e2dfbc579f41489945a2087b6782e7,1,RELATIVE,,WITHIN THE VILLAGE
104051810007,54e2dfbc579f41489945a2087b6782e7,2,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE DISTRICT/URBAN CENTER
104051810007,54e2dfbc579f41489945a2087b6782e7,3,LOCAL MARKET,,NEAR THE VILLAGE
104051810007,54e2dfbc579f41489945a2087b6782e7,4,GOVERNMENT AGENCY,,NEAR THE VILLAGE
104051810008,1e0d437dcf8c4a0f9f995bff114b0ac1,1,RELATIVE,,WITHIN THE VILLAGE
104051810008,1e0d437dcf8c4a0f9f995bff114b0ac1,2,LOCAL MARKET,,NEAR THE VILLAGE
104051810008,1e0d437dcf8c4a0f9f995bff114b0ac1,3,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
104051810008,1e0d437dcf8c4a0f9f995bff114b0ac1,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104051810008,1e0d437dcf8c4a0f9f995bff114b0ac1,5,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE TOWN
104051810019,fab36fde36144f5580fd63f8cec1cb34,1,RELATIVE,,WITHIN THE VILLAGE
104051810019,fab36fde36144f5580fd63f8cec1cb34,2,GOVERNMENT AGENCY,,NEAR THE VILLAGE
104051810019,fab36fde36144f5580fd63f8cec1cb34,3,PRIVATE TRADER IN LOCAL MARKET,,WITHIN THE VILLAGE
104051810019,fab36fde36144f5580fd63f8cec1cb34,4,MOBILE MARKET,,IN/NEAR THE TOWN
104051810022,4c3444a7316f49a0bd788571e6698f7b,1,RELATIVE,,WITHIN THE VILLAGE
104051810022,4c3444a7316f49a0bd788571e6698f7b,2,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
104051810022,4c3444a7316f49a0bd788571e6698f7b,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104051810022,4c3444a7316f49a0bd788571e6698f7b,4,LOCAL MARKET,,NEAR THE VILLAGE
104051810032,de22d3b937ec4fd3b7d683734be2e147,1,RELATIVE,,DEAD
104051810032,de22d3b937ec4fd3b7d683734be2e147,2,VILLAGE OPEN FORUM,,WITHIN THE VILLAGE
104051810032,de22d3b937ec4fd3b7d683734be2e147,3,GOVERNMENT AGENCY,,NEAR THE VILLAGE
104051810032,de22d3b937ec4fd3b7d683734be2e147,4,RELATIVE,,WITHIN THE VILLAGE
104051810032,de22d3b937ec4fd3b7d683734be2e147,5,RELATIVE,,DEAD
104051810037,ead79f0a98a5425d9e11e813085b9069,1,RELATIVE,,WITHIN THE VILLAGE
104051810037,ead79f0a98a5425d9e11e813085b9069,2,RELATIVE,,WITHIN THE VILLAGE
104051810037,ead79f0a98a5425d9e11e813085b9069,3,MAIN MARKET,,IN/NEAR THE TOWN
104051810037,ead79f0a98a5425d9e11e813085b9069,4,LOCAL MARKET,,NEAR THE VILLAGE
104051810066,bd259c0829634203b92ba9cd0f79196a,1,RELATIVE,,DEAD
104051810066,bd259c0829634203b92ba9cd0f79196a,2,RELATIVE,,WITHIN THE VILLAGE
104051810066,bd259c0829634203b92ba9cd0f79196a,3,MOBILE MARKET,,IN/NEAR THE TOWN
104051810067,cb5df90ac9b448ccb7af08e31a286f27,1,RELATIVE,,DEAD
104051810067,cb5df90ac9b448ccb7af08e31a286f27,2,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
104051810067,cb5df90ac9b448ccb7af08e31a286f27,3,MOBILE MARKET,,WITHIN THE VILLAGE
104051810067,cb5df90ac9b448ccb7af08e31a286f27,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104051810068,7f34699085764125bce3766a94b14c97,1,RELATIVE,,WITHIN THE VILLAGE
104051810068,7f34699085764125bce3766a94b14c97,2,RELATIVE,,DEAD
104051810068,7f34699085764125bce3766a94b14c97,3,RELATIVE,,WITHIN THE VILLAGE
104051810068,7f34699085764125bce3766a94b14c97,4,RELATIVE,,NEAR THE VILLAGE
104051810068,7f34699085764125bce3766a94b14c97,5,RELATIVE,,WITHIN THE VILLAGE
104051810068,7f34699085764125bce3766a94b14c97,6,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
104051810068,7f34699085764125bce3766a94b14c97,7,RELATIVE,,WITHIN THE VILLAGE
104051810068,7f34699085764125bce3766a94b14c97,8,MOBILE MARKET,,OUTSIDE THE DISTRICT
104051810072,a2ffb025a6754630b749c04a0803b8ad,1,RELATIVE,,WITHIN THE VILLAGE
104051810072,a2ffb025a6754630b749c04a0803b8ad,2,RELATIVE,,DEAD
104051810072,a2ffb025a6754630b749c04a0803b8ad,4,MOBILE MARKET,,WITHIN THE VILLAGE
104051810072,a2ffb025a6754630b749c04a0803b8ad,5,RELATIVE,,WITHIN THE VILLAGE
104051810072,a2ffb025a6754630b749c04a0803b8ad,6,RELATIVE,,NEAR THE VILLAGE
104051810074,9d91da5dd59b457bba2997a12fce50c9,1,RELATIVE,,NEAR THE VILLAGE
104051810074,9d91da5dd59b457bba2997a12fce50c9,2,RELATIVE,,WITHIN THE VILLAGE
104051810074,9d91da5dd59b457bba2997a12fce50c9,3,RELATIVE,,WITHIN THE VILLAGE
104051810074,9d91da5dd59b457bba2997a12fce50c9,4,RELATIVE,,WITHIN THE VILLAGE
104051810074,9d91da5dd59b457bba2997a12fce50c9,5,RELATIVE,,NEAR THE VILLAGE
104051810074,9d91da5dd59b457bba2997a12fce50c9,6,ROADSIDE,,NEAR THE VILLAGE
104051810074,9d91da5dd59b457bba2997a12fce50c9,7,ROADSIDE,,NEAR THE VILLAGE
104051810074,9d91da5dd59b457bba2997a12fce50c9,8,RELATIVE,,WITHIN THE VILLAGE
104051810074,9d91da5dd59b457bba2997a12fce50c9,9,RELATIVE,,WITHIN THE VILLAGE
104051810074,9d91da5dd59b457bba2997a12fce50c9,10,AGRICULTURAL COOPERATIVE,,NEAR THE VILLAGE
104051810074,9d91da5dd59b457bba2997a12fce50c9,11,RELATIVE,,WITHIN THE VILLAGE
104051810074,9d91da5dd59b457bba2997a12fce50c9,12,DISTRICT VETERINARY,,NEAR THE VILLAGE
104051810076,8f6d46481c8a45f7a2e495b79a1c51bd,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104051810076,8f6d46481c8a45f7a2e495b79a1c51bd,2,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE DISTRICT/URBAN CENTER
104051810076,8f6d46481c8a45f7a2e495b79a1c51bd,3,RELATIVE,,WITHIN THE VILLAGE
104051810076,8f6d46481c8a45f7a2e495b79a1c51bd,4,GOVERNMENT AGENCY,,NEAR THE VILLAGE
104051810076,8f6d46481c8a45f7a2e495b79a1c51bd,5,ROADSIDE,,NEAR THE VILLAGE
104051810076,8f6d46481c8a45f7a2e495b79a1c51bd,6,LOCAL MARKET,,NEAR THE VILLAGE
104051810097,96f35e232d314b7c99f39a580a92dc8c,1,RELATIVE,,WITHIN THE VILLAGE
104051810097,96f35e232d314b7c99f39a580a92dc8c,2,MAIN MARKET,,WITHIN THE VILLAGE
104051810097,96f35e232d314b7c99f39a580a92dc8c,3,MOBILE MARKET,,IN/NEAR THE TOWN
104051810106,98493306ac134c43a101655f4ff89bf6,1,RELATIVE,,WITHIN THE VILLAGE
104051810106,98493306ac134c43a101655f4ff89bf6,2,RELATIVE,,WITHIN THE VILLAGE
104051810106,98493306ac134c43a101655f4ff89bf6,3,MOBILE MARKET,,IN/NEAR THE TOWN
104051810106,98493306ac134c43a101655f4ff89bf6,4,LOCAL MARKET,,WITHIN THE VILLAGE
104051810114,658ee0b0992b424f8048ee195b7f9a3f,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104051810114,658ee0b0992b424f8048ee195b7f9a3f,2,RELATIVE,,WITHIN THE VILLAGE
104051810114,658ee0b0992b424f8048ee195b7f9a3f,3,RELATIVE,,WITHIN THE VILLAGE
104051810114,658ee0b0992b424f8048ee195b7f9a3f,4,RELATIVE,,WITHIN THE VILLAGE
104051810114,658ee0b0992b424f8048ee195b7f9a3f,5,RELATIVE,,WITHIN THE VILLAGE
104051810114,658ee0b0992b424f8048ee195b7f9a3f,6,VILLAGE HEADMAN,,WITHIN THE VILLAGE
104051810114,658ee0b0992b424f8048ee195b7f9a3f,7,OTHER (SPECIFY),Urea,WITHIN THE VILLAGE
104051810114,658ee0b0992b424f8048ee195b7f9a3f,8,OTHER (SPECIFY),maize seed,WITHIN THE VILLAGE
104051810114,658ee0b0992b424f8048ee195b7f9a3f,9,FARMER BASED CLUB/ASSOCIATION,,IN/NEAR THE DISTRICT/URBAN CENTER
104051810114,658ee0b0992b424f8048ee195b7f9a3f,10,MOBILE MARKET,,IN/NEAR THE TOWN
104051810114,658ee0b0992b424f8048ee195b7f9a3f,11,NGO,,NEAR THE VILLAGE
104051810117,a4383ea19ad1453a8ebe0fd17ab6e518,1,VILLAGE HEADMAN,,NEAR THE VILLAGE
104051810117,a4383ea19ad1453a8ebe0fd17ab6e518,2,MOBILE MARKET,,NEAR THE VILLAGE
104051810117,a4383ea19ad1453a8ebe0fd17ab6e518,3,NGO,,WITHIN THE VILLAGE
104071820012,a856ec5c54b34518a654763fc8e62252,1,RELIGIOUS GROUP/INSTITUTION,,WITHIN THE VILLAGE
104071820026,a63ab1895749434e962c3e2f91aff911,1,EMPLOYER,,WITHIN THE VILLAGE
104071820041,696daf3ac40043a0aa20f5a416fbbc9b,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104071820059,585f10f3b9a846849a1dc034a541393d,1,RELATIVE,,WITHIN THE VILLAGE
104071820059,585f10f3b9a846849a1dc034a541393d,2,LOCAL MARKET,,IN/NEAR THE TOWN
104071820089,1b9c2f5f84e04f8e9fa702b74e0fec12,1,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
104071820105,c12f8a89624049feae716e8ccc39fdb5,1,RELATIVE,,OUTSIDE THE DISTRICT
104071820105,c12f8a89624049feae716e8ccc39fdb5,2,RELATIVE,,DEAD
104071820105,c12f8a89624049feae716e8ccc39fdb5,3,RELATIVE,,DEAD
104071820105,c12f8a89624049feae716e8ccc39fdb5,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104071820105,c12f8a89624049feae716e8ccc39fdb5,5,LOCAL MARKET,,NEAR THE VILLAGE
104071820105,c12f8a89624049feae716e8ccc39fdb5,6,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104071820120,d1e407aa7cce491092a69730b04c2611,1,EMPLOYER,,WITHIN THE VILLAGE
104071820134,b4be47026e87482dbf0a43e91914d9c4,1,RELATIVE,,IN/NEAR THE TOWN
104071820150,8a738e1a49104561aa26b7cfcbc1271b,1,RELATIVE,,WITHIN THE VILLAGE
104071820164,7745cbc6000a4e6cbd7b845d1a84bd1f,1,RELATIVE,,NEAR THE VILLAGE
104071820164,7745cbc6000a4e6cbd7b845d1a84bd1f,2,RELATIVE,,DEAD
104071820164,7745cbc6000a4e6cbd7b845d1a84bd1f,3,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
104071820178,c7e95b2a6e5e48fdbcb4b78e168b4744,1,EMPLOYER,,WITHIN THE VILLAGE
104071820194,76fa1292f7a8445b882fbe50a165470a,1,OTHER (SPECIFY),landlord,WITHIN THE VILLAGE
104071820225,c797d629749d455ebc6d4bb3f33bc0a6,1,OTHER (SPECIFY),parents to servant,OUTSIDE THE DISTRICT
104071820225,c797d629749d455ebc6d4bb3f33bc0a6,2,OTHER (SPECIFY),parents to servant,IN/NEAR THE DISTRICT/URBAN CENTER
104071820225,c797d629749d455ebc6d4bb3f33bc0a6,3,OTHER (SPECIFY),parents to servants,OUTSIDE THE DISTRICT
104071820225,c797d629749d455ebc6d4bb3f33bc0a6,4,OTHER (SPECIFY),parents to servant,OUTSIDE THE DISTRICT
104071820225,c797d629749d455ebc6d4bb3f33bc0a6,5,EMPLOYER,,OUTSIDE THE DISTRICT
104071820225,c797d629749d455ebc6d4bb3f33bc0a6,6,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE DISTRICT/URBAN CENTER
104071820225,c797d629749d455ebc6d4bb3f33bc0a6,7,OTHER (SPECIFY),local buyers,IN/NEAR THE DISTRICT/URBAN CENTER
104071820243,a347b84f2699496aaf7f03c2c63e3d6d,1,RELATIVE,,WITHIN THE VILLAGE
104071820243,a347b84f2699496aaf7f03c2c63e3d6d,2,RELATIVE,,WITHIN THE VILLAGE
104071820243,a347b84f2699496aaf7f03c2c63e3d6d,3,AGRICULTURAL COOPERATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
104071820243,a347b84f2699496aaf7f03c2c63e3d6d,4,LOCAL MARKET,,WITHIN THE VILLAGE
104071820271,afc8a1f4ad2f4fedbaf7f50d9637ad86,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104071820271,afc8a1f4ad2f4fedbaf7f50d9637ad86,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104071820287,691e7b5b0d364ba88eb7fd5cc92dd08c,1,RELATIVE,,DEAD
104071820287,691e7b5b0d364ba88eb7fd5cc92dd08c,2,RELATIVE,,NEAR THE VILLAGE
104071820287,691e7b5b0d364ba88eb7fd5cc92dd08c,3,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
104071830023,85517a7408784fa59412428c91297a5d,1,AGRICULTURAL COOPERATIVE,,NEAR THE VILLAGE
104071830023,85517a7408784fa59412428c91297a5d,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104071830037,fc9ca927e6a743aca6eb72f14a9fe374,1,RELATIVE,,OUTSIDE THE REGION
104071830037,fc9ca927e6a743aca6eb72f14a9fe374,2,RELATIVE,,DEAD
104071830037,fc9ca927e6a743aca6eb72f14a9fe374,3,GOVERNMENT AGENCY,,NEAR THE VILLAGE
104071830037,fc9ca927e6a743aca6eb72f14a9fe374,4,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
104071830054,cbf14e7b88b9414d97ef7ee3fe42775c,1,RELATIVE,,NEAR THE VILLAGE
104071830054,cbf14e7b88b9414d97ef7ee3fe42775c,2,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
104071830054,cbf14e7b88b9414d97ef7ee3fe42775c,3,LOCAL MARKET,,NEAR THE VILLAGE
104071830067,0b41928868e34d56a5870fb0bf5fe9ae,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104071830071,514d9b02be164e09a45c82387eaef523,1,RELATIVE,,WITHIN THE VILLAGE
104071830074,e358f748643a455bb6519e9cd5f1be21,1,MOBILE MARKET,,WITHIN THE VILLAGE
104071830074,e358f748643a455bb6519e9cd5f1be21,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
104071830079,923293b023e14067ba619f34b0ccd7df,1,RELATIVE,,WITHIN THE VILLAGE
104071830088,0038af5bc5f64dcdaf9c5c2eca1abdc0,1,RELATIVE,,WITHIN THE VILLAGE
104071830088,0038af5bc5f64dcdaf9c5c2eca1abdc0,2,MAIN MARKET,,NEAR THE VILLAGE
104071830090,3c73f835e373487882863d24c74f868c,1,RELATIVE,,WITHIN THE VILLAGE
104071830090,3c73f835e373487882863d24c74f868c,2,LOCAL MERCHANT/GROCERY,,IN/NEAR THE TOWN
104071830090,3c73f835e373487882863d24c74f868c,3,LOCAL MERCHANT/GROCERY,,NEAR THE VILLAGE
104071830090,3c73f835e373487882863d24c74f868c,4,RELATIVE,,WITHIN THE VILLAGE
104071830109,3c391c42b69e408f901ec53b1d9ae2ea,1,RELATIVE,,NEAR THE VILLAGE
104071830109,3c391c42b69e408f901ec53b1d9ae2ea,2,RELATIVE,,NEAR THE VILLAGE
104071830109,3c391c42b69e408f901ec53b1d9ae2ea,3,RELATIVE,,NEAR THE VILLAGE
104071830109,3c391c42b69e408f901ec53b1d9ae2ea,4,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
104071830109,3c391c42b69e408f901ec53b1d9ae2ea,5,LOCAL MARKET,,NEAR THE VILLAGE
