case_id,HHID,gardenid,plotid,ag_k01a,ag_k01b,ag_k02,ag_k02_1,ag_k02_2a,ag_k02_2b,ag_k03,ag_k21a,ag_k21b,ag_k21c,ag_k21d,ag_k21e,ag_k21_oth,ag_k21b_oth,ag_k22,ag_k22_oth,ag_k23,ag_k24,ag_k25a,ag_k25b,ag_k25_oth,ag_k26a,ag_k26b,ag_k26_oth,ag_k26_1a,ag_k26_1b,ag_k26_2a,ag_k26_2b,ag_k26_2_oth,ag_k27,ag_k28,ag_k29a,ag_k29b,ag_k29_oth,ag_k30,ag_k30_oth,ag_k31,ag_k31_oth,ag_k33,ag_k34,ag_k35a,ag_k35b,ag_k35_oth,ag_k36,ag_k36_1a,ag_k36_1b,ag_k37,ag_k38a,ag_k38b,ag_k38b_oth,ag_k39,ag_k40,ag_k40_1,ag_k40_2,ag_k40a,ag_k40a_oth,ag_k40b,ag_k40c,ag_k40c_oth,ag_k40d,ag_k40e,ag_k40f,ag_k40f_oth,ag_k40g,ag_k40h,ag_k40h_oth,ag_k40i,ag_k41,ag_k42a,ag_k42a_oth,ag_k42b,ag_k42c,ag_k42c_oth,ag_k42d,ag_k42e,ag_k42e_oth,ag_k42f,ag_k42g,ag_k42g_oth,ag_k43a1,ag_k43b1,ag_k43c1,ag_k43d1,ag_k43a2,ag_k43b2,ag_k43c2,ag_k43d2,ag_k43a3,ag_k43b3,ag_k43c3,ag_k43d3,ag_k43a4,ag_k43b4,ag_k43c4,ag_k43d4,ag_k44a1,ag_k44b1,ag_k44c1,ag_k44d1,ag_k44a2,ag_k44b2,ag_k44c2,ag_k44d2,ag_k44a3,ag_k44b3,ag_k44c3,ag_k44d3,ag_k44a4,ag_k44b4,ag_k44c4,ag_k44d4,ag_k45a1,ag_k45b1,ag_k45c1,ag_k45d1,ag_k45a2,ag_k45b2,ag_k45c2,ag_k45d2,ag_k46a1,ag_k46b1,ag_k46a2,ag_k46b2,ag_k46a3,ag_k46b3,ag_k45a3,ag_k45b3,ag_k45c3,ag_k45d3,ag_k45a4,ag_k45b4,ag_k45c4,ag_k45d4,ag_k46f,ag_k46c,ag_k46c_oth,ag_k46d,ag_k46e,ag_k46e_oth,ag_k47a,ag_k47b,ag_k47c,ag_k48a,ag_k48b,ag_k48c,ag_k43a5,ag_k43b5,ag_k43c5,ag_k43d5,ag_k43a6,ag_k43b6,ag_k43c6,ag_k43d6,ag_k44a5,ag_k44b5,ag_k44c5,ag_k44d5,ag_k44a6,ag_k44b6,ag_k44c6,ag_k44d6,ag_k45a5,ag_k45b5,ag_k45c5,ag_k45d5,ag_k45a6,ag_k45b6,ag_k45c6,ag_k45d6
105062030030,27047ffc47e54f2e92b14c0d9acdc53c,DG04,D01,NO,,1,,,,1,BEANS,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,Low,Terrain,,,No erosion control,,,,,Too risky/benefits unclear,,,Slight slope,NO,Bucket,,,Watering can,,River / Stream,,9999,,,,,YES,AUGUST,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,2,4,8,,,,,,,,,,,,,1,2,6,8,,,,,,,,,,,,,1,1,6,6,,,,,0,,0,,0,,,,,,,,,,,0,,,,,2,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,
105062030062,b4c8cda5813542c59eb420b3c1c81cbf,DG03,D01,NO,,1,,,,1,BEANS,,,,,,,Sandy (Mchenga),,Poor,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Rainfed/No irrigation,,,,,,,0,,,,,YES,AUGUST,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,2,6,6,,,,,,,,,,,,,1,1,3,5,,,,,,,,,,,,,1,1,3,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062030070,55e7f2a1e3b74294bb8d4104842c9b79,DG03,D01,NO,,1,,,,1,IRISH [MALAWI] POTATO,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,MARCH,2ND HALF,NO,,,,YES,YES,2,2,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,0,23:21:0+4S/CHITOWE,,100,KILOGRAM,,100,YES,HERBICIDE,,1,KILOGRAM,,NO,,,,,,1,3,5,8,,,,,,,,,,,,,1,3,6,6,,,,,,,,,,,,,1,2,6,11,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062030088,47956312fe994e3da8d00a1370465785,DG04,D01,NO,,1,,,,1,MAIZE HYBRID RECYCLED,,,,,,,Other (Specify),loam,Fair,Low,Terrain,,,No erosion control,,,,,Requires too much labor,,,Slight slope,YES,Rainfed/No irrigation,Bucket,,Watering can,,Well,,0,,,,,YES,SEPTEMBER,1ST HALF,YES,1,OX CART,,YES,NO,2,3,23:21:0+4S/CHITOWE,,10,KILOGRAM,,20,4,,,,,,,NO,,,,,,,,,,,,1,2,6,4,3,2,5,4,,,,,,,,,3,2,6,4,1,2,6,4,,,,,,,,,3,1,1,3,1,1,1,3,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062030116,8102d686fa364d66bd77f3d6b5fabff4,DG03,D01,NO,,1,,,,1,IRISH [MALAWI] POTATO,,,,,,,Clay (Katondo),,Fair,Low,Flooding,,,Erosion control bunds,,,During last 12 months,,,,,Flat,NO,Rainfed/No irrigation,,,,,,,0,,,,,YES,OCTOBER,1ST HALF,NO,,,,YES,YES,2,1,23:21:0+4S/CHITOWE,,3,50 KG BAG,,150,4,CAN,,1,50 KG BAG,,50,NO,,,,,,,,,,,,3,2,4,3,1,2,4,3,,,,,,,,,3,2,5,3,1,2,6,3,,,,,,,,,1,3,2,3,3,3,2,3,18,1000,0,,0,,,,,,,,,,,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062030199,93aecb6dd76049d4b54fd54ce6ee7c5a,DG03,D01,NO,,1,,,,1,IRISH [MALAWI] POTATO,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,JUNE,1ST HALF,NO,,,,YES,NO,2,3,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,4,,,,,,,YES,HERBICIDE,,250,GRAM,,NO,,,,,,1,1,6,8,,,,,,,,,,,,,1,1,1,11,,,,,,,,,,,,,1,3,1,9,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062030204,3e13ffe130b44bcd8bfa8bbc70f3cc4b,DG03,D01,NO,,1,,,,1,SUGAR CANE,PEAS,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Slight slope,YES,Rainfed/No irrigation,,,,,,,2017,1,Lack of non-labour inputs,,,YES,MAY,2ND HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,4,6,6,,,,,,,,,,,,,1,2,4,6,,,,,,,,,,,,,1,4,1,4,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040002,bd9e9656537742d5b7d2e4eed7b8ef32,DG04,D01,YES,3,,YES,4,,2,IRISH [MALAWI] POTATO,,,,,,,Other (Specify),loam soil,Good,Low,Terrain,,,No erosion control,,,,,Requires too much labor,,,Slight slope,NO,Treadle pump,Rainfed/No irrigation,,Watering can,,Well,,0,,,,,YES,MARCH,1ST HALF,NO,,,,YES,YES,2,1,23:21:0+4S/CHITOWE,,10,KILOGRAM,,10,2,UREA,,10,KILOGRAM,,10,NO,,,,,,,,,,,,3,1,5,3,,,,,,,,,,,,,3,2,3,2,,,,,,,,,,,,,3,4,2,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040008,0d9ebb7a840048b5a9389f9ce30b1f01,DG04,D01,NO,,1,,,,1,IRISH [MALAWI] POTATO,,,,,,,Other (Specify),loam soil,Good,No Erosion,,,,No erosion control,,,,,Requires too much labor,,,Slight slope,YES,Rainfed/No irrigation,Bucket,,Watering can,,Well,,0,,,,,YES,MAY,2ND HALF,NO,,,,YES,YES,1,1,23:21:0+4S/CHITOWE,,7,KILOGRAM,,7,3,CAN,,5,KILOGRAM,,5,NO,,,,,,,,,,,,1,3,6,3,,,,,,,,,,,,,1,2,4,3,,,,,,,,,,,,,1,3,3,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040014,83c721cedf9044e1897a33cb9341fbd3,DG03,D01,NO,,1,,,,1,MAIZE LOCAL,BEANS,NKHWANI,,,,,Clay (Katondo),,Good,No Erosion,,,,Drainage ditches,,,,,,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,SEPTEMBER,2ND HALF,NO,,,,YES,NO,2,1,23:21:0+4S/CHITOWE,,5,KILOGRAM,,5,3,,,,,,,NO,,,,,,,,,,,,1,2,5,2,,,,,,,,,,,,,1,1,5,2,,,,,,,,,,,,,1,1,2,2,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040017,787173731e23472891d32f1579040aff,DG03,D01,NO,,1,,,,2,MAIZE HYBRID,BEANS,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,SEPTEMBER,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,3,2,3,,,,,,,,,,,,,1,1,5,3,,,,,,,,,,,,,1,1,3,3,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040023,9630f7e001cd4d8e8bacebbed1294218,DG04,D01,NO,,1,,,,1,TOMATO,ONION,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,MARCH,2ND HALF,YES,15,BUCKET,,YES,NO,2,2,CAN,,1,KILOGRAM,,2,3,,,,,,,NO,,,,,,,,,,,,1,4,2,6,,,,,,,,,,,,,1,2,3,3,,,,,,,,,,,,,1,8,1,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040029,0a2a18d1bfa24cbd98ecf2d46d421097,RG03,D01,NO,,1,,,,1,IRISH [MALAWI] POTATO,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,Moderate,Terrain,,,Erosion control bunds,,,,,,,,Moderate slope,NO,Rainfed/No irrigation,,,,,,,0,,,,,YES,AUGUST,1ST HALF,NO,,,,YES,YES,2,2,23:21:0+4S/CHITOWE,,20,KILOGRAM,,20,2,CAN,,20,KILOGRAM,,20,NO,,,,,,,,,,,,1,4,6,3,,,,,,,,,,,,,1,3,6,3,,,,,,,,,,,,,1,,,,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040032,975c29ebc52b432da7c17e51a4b4c720,RG03,D01,NO,,1,,,,1,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,Low,Terrain,,,Erosion control bunds,,,,,,,,Slight slope,NO,Divert stream,,,Watering can,,River / Stream,,0,,,,,YES,AUGUST,1ST HALF,NO,,,,YES,NO,2,3,23:21:0+4S/CHITOWE,,1,50 KG BAG,,50,2,,,,,,,NO,,,,,,,,,,,,1,2,6,3,,,,,,,,,,,,,1,2,6,3,,,,,,,,,,,,,1,1,2,4,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040035,61367b53be864b4bb5668b47eff5a540,RG03,D01,NO,,1,,,,1,IRISH [MALAWI] POTATO,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Bucket,,,Watering can,,Well,,0,,,,,YES,AUGUST,1ST HALF,NO,,,,YES,YES,2,2,23:21:0+4S/CHITOWE,,3,KILOGRAM,,3,1,CAN,,3,KILOGRAM,,3,NO,,,,,,,,,,,,1,1,3,2,,,,,,,,,,,,,1,1,3,2,,,,,,,,,,,,,1,4,3,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040038,e89946e0863b426e82205d7729744157,DG03,D01,NO,,1,,,,1,IRISH [MALAWI] POTATO,,,,,,,Clay (Katondo),,Fair,No Erosion,,,,No erosion control,,,,,Materials not available,,,Flat,YES,Other (Specify),Bucket,wateringcan,Watering can,,River / Stream,,9999,,,,,YES,APRIL,2ND HALF,NO,,,,YES,YES,2,1,23:21:0+4S/CHITOWE,,10,KILOGRAM,,50,1,CAN,,10,KILOGRAM,,50,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6000,0,,0,,,,,,,,,,,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040041,e7195d715b21434892fa7a79208975ff,DG03,D01,NO,,1,,,,1,ONION,,,,,,,Clay (Katondo),,Good,Moderate,Flooding,,,Drainage ditches,,,2 years ago,,,,,Flat,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,JUNE,1ST HALF,YES,1,OX CART,,YES,YES,3,3,23:21:0+4S/CHITOWE,,10,KILOGRAM,,10,3,CAN,,15,KILOGRAM,,15,YES,INSECTICIDE,,100,MILLILITER,,YES,INSECTICIDE,,350,MILLILITER,,1,1,5,2,,,,,,,,,,,,,1,1,5,2,,,,,,,,,,,,,1,2,6,2,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040045,aeea7115fa094e51a80d6028b1b54eac,DG03,D01,YES,2,,YES,1,2,1,MAIZE HYBRID RECYCLED,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,OCTOBER,1ST HALF,NO,,,,YES,YES,2,1,23:21:0+4S/CHITOWE,,10,KILOGRAM,,10,4,UREA,,10,KILOGRAM,,10,YES,INSECTICIDE,,16,MILLILITER,,NO,,,,,,1,1,3,2,,,,,,,,,,,,,1,1,2,1,,,,,,,,,,,,,1,1,3,2,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105072050023,5e70fcd170b349a8a26253074247bcec,DG11,D01,NO,,1,,,,1,BEANS,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,9999,,,,,YES,MARCH,2ND HALF,NO,,,,NO,,,,,,,,,,,,,,,,,YES,HERBICIDE,,60,LITER,,NO,,,,,,1,1,7,4,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,1,2,4,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105072050084,78ac0831a8174f77aff375125c6ddf8b,DG04,D01,NO,,1,,,,2,MAIZE HYBRID,,,,,,,Clay (Katondo),,Fair,Low,Terrain,,,Erosion control bunds,,,,,,,,Slight slope,NO,Bucket,,,Watering can,,Well,,0,,,,,YES,NOVEMBER,1ST HALF,YES,30,BUCKET,,YES,NO,2,3,UREA,,15,KILOGRAM,,25,3,,,,,,,NO,,,,,,,,,,,,1,4,2,3,,,,,,,,,,,,,1,1,4,3,,,,,,,,,,,,,1,1,3,3,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105072050099,0ae45a200e2c41b89620fc59576e95bd,DG05,D01,NO,,1,,,,2,MAIZE HYBRID,,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Moderate slope,NO,Rainfed/No irrigation,,,,,,,9999,,,,,YES,AUGUST,2ND HALF,YES,4,WHEELBARROW,,YES,NO,2,2,UREA,,25,KILOGRAM,,25,5,,,,,,,NO,,,,,,,,,,,,3,,,,1,2,6,5,,,,,,,,,1,2,5,4,3,,,,,,,,,,,,3,1,3,4,1,1,3,4,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105072050124,60312955bb5c4b0ca6679f9d450c9d9d,DG05,D01,NO,,1,,,,2,MAIZE HYBRID,,,,,,,Other (Specify),SANDY ROAM SOIL,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Slight slope,NO,Bucket,,,Watering can,,Well,,0,,,,,YES,SEPTEMBER,1ST HALF,NO,,,,YES,YES,1,3,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,1,UREA,,25,KILOGRAM,,25,NO,,,,,,,,,,,,1,1,3,3,,,,,,,,,,,,,1,2,7,4,,,,,,,,,,,,,1,,,,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105072050124,60312955bb5c4b0ca6679f9d450c9d9d,DG05,D02,NO,,1,,,,2,OTHER SPECIFY 1,,,,,RAPE,,Other (Specify),Sandy roam,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Slight slope,NO,Bucket,,,Watering can,,Well,,0,,,,,YES,MAY,1ST HALF,YES,1,WHEELBARROW,,NO,,,,,,,,,,,,,,,,,YES,INSECTICIDE,,.25,GRAM,,NO,,,,,,1,1,2,3,,,,,,,,,,,,,1,2,2,6,,,,,,,,,,,,,1,,,,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105072050124,60312955bb5c4b0ca6679f9d450c9d9d,DG05,D03,NO,,1,,,,2,TANAPOSI,,,,,,,Other (Specify),SANDY ROAM,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Slight slope,NO,Bucket,,,Watering can,,Well,,0,,,,,YES,MAY,1ST HALF,YES,1,WHEELBARROW,,NO,,,,,,,,,,,,,,,,,YES,INSECTICIDE,,.25,GRAM,,NO,,,,,,1,1,2,3,,,,,,,,,,,,,1,2,2,6,,,,,,,,,,,,,1,,,,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105072050169,275f32a06cda4513887886adcd6f8aeb,RG02,D01,YES,2,,YES,1,2,1,IRISH [MALAWI] POTATO,,,,,,,Other (Specify),loam,Fair,Low,Terrain,,,No erosion control,,,,,Requires too much labor,,,Slight slope,YES,Rainfed/No irrigation,Bucket,,Watering can,,Well,,0,,,,,YES,MARCH,2ND HALF,YES,50,KILOGRAM,,YES,NO,2,1,23:21:0+4S/CHITOWE,,2,KILOGRAM,,4,1,,,,,,,NO,,,,,,,,,,,,1,1,5,3,6,1,5,3,,,,,,,,,6,2,4,3,1,2,4,3,,,,,,,,,1,1,2,2,6,1,2,2,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105072050171,b6e95adf202c4ff19181371a4a8dd5f2,RG03,D01,YES,3,,YES,1,,1,IRISH [MALAWI] POTATO,,,,,,,Other (Specify),loam,Good,Low,Terrain,,,Erosion control bunds,,,,,,,,Slight slope,YES,Rainfed/No irrigation,Bucket,,Watering can,,Well,,0,,,,,YES,MARCH,2ND HALF,YES,3,OX CART,,YES,YES,2,1,23:21:0+4S/CHITOWE,,5,KILOGRAM,,5,1,CAN,,5,KILOGRAM,,5,NO,,,,,,,,,,,,1,2,6,6,,,,,,,,,,,,,1,3,6,6,,,,,,,,,,,,,1,1,3,2,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105072050171,b6e95adf202c4ff19181371a4a8dd5f2,RG03,D02,YES,3,,YES,1,,1,OTHER SPECIFY 1,,,,,rape,,Other (Specify),loam,Good,Low,Terrain,,,Erosion control bunds,,,,,,,,Slight slope,YES,Rainfed/No irrigation,Bucket,,Watering can,,Well,,0,,,,,YES,APRIL,2ND HALF,YES,200,KILOGRAM,,YES,YES,3,1,23:21:0+4S/CHITOWE,,2,KILOGRAM,,2,1,23:21:0+4S/CHITOWE,,2,KILOGRAM,,2,YES,INSECTICIDE,,15,LITER,,YES,INSECTICIDE,,15,LITER,,1,2,6,6,,,,,,,,,,,,,1,4,6,6,,,,,,,,,,,,,1,4,1,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,
105082060121,5dab79bd63624feebbfcd91ead92eebe,DG06,D01,NO,,1,,,,1,IRISH [MALAWI] POTATO,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,Vetiver grass,,,,,,,,Slight slope,YES,Bucket,,,Watering can,,Well,,9999,,,,,YES,JULY,2ND HALF,YES,1,WHEELBARROW,,YES,NO,1,1,23:21:0+4S/CHITOWE,,20,KILOGRAM,,20,1,,,,,,,YES,INSECTICIDE,,100,MILLILITER,,NO,,,,,,1,2,5,3,,,,,,,,,,,,,1,2,5,3,,,,,,,,,,,,,1,1,6,3,,,,,5,600,0,,0,,,,,,,,,,,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105082070021,f64048674af6495cb29e5668d5d8aba5,DG05,D01,NO,,1,,,,2,TOMATO,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,Moderate,Flooding,,,No erosion control,,,During last 12 months,,Too risky/benefits unclear,,,Flat,NO,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,JUNE,2ND HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,3,5,,,,,,,,,,,,,1,1,2,6,,,,,,,,,,,,,1,8,3,5,,,,,3,1333,0,,0,,,,,,,,,,,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105082070081,8a32d34240b146d3b17f4d001130040b,DG03,D01,NO,,1,,,,2,SUGAR CANE,,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Rainfed/No irrigation,,,,,,,0,,,,,YES,JANUARY,2ND HALF,NO,,,,YES,YES,3,2,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,4,UREA,,50,KILOGRAM,,50,NO,,,,,,,,,,,,4,4,2,3,3,4,6,6,5,4,6,6,1,4,2,7,4,2,1,3,1,6,3,6,3,6,6,6,5,6,6,6,4,,,,3,,,,0,,0,,0,,5,,,,1,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105082070119,9c0ded26e76648a6be8ddb4ebc9d5c78,RG03,D01,YES,3,,NO,,,2,SUGAR CANE,,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Rainfed/No irrigation,,,,,,,9999,,,,,YES,JUNE,1ST HALF,NO,,,,YES,NO,2,5,OTHER FERTILIZER (SPECIFY),NPK and urea,100,KILOGRAM,,100,8,,,,,,,YES,HERBICIDE,,20,LITER,,NO,,,,,,5,1,2,4,4,1,4,2,3,1,4,4,,,,,4,2,4,3,5,2,4,3,3,2,4,3,,,,,5,,,,4,,,,0,,0,,0,,3,1,2,6,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105082070130,48a751d5b7814dc7963fe031235b7e1f,RG02,D01,YES,2,,NO,,,1,TOMATO,OTHER SPECIFY 1,,,,Indian hemp,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,Low,Flooding,,,Vetiver grass,,,2 years ago,,,,,Flat,YES,Rainfed/No irrigation,,,,,,,0,,,,,YES,APRIL,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,4,5,,,,,,,,,,,,,1,1,4,4,,,,,,,,,,,,,1,1,3,4,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105092080009,4ce4590ee90140fe8425a54ad1047f9a,DG04,D01,NO,,1,,,,1,OTHER SPECIFY 1,,,,,Rape,,Other (Specify),loam soil,Good,Low,Terrain,,,No erosion control,,,,,Materials not available,,,Slight slope,NO,Rainfed/No irrigation,Bucket,,Watering can,,Well,,0,,,,,YES,MAY,1ST HALF,YES,30,KILOGRAM,,YES,NO,2,1,23:21:0+4S/CHITOWE,,1,KILOGRAM,,1,2,,,,,,,YES,INSECTICIDE,,10,LITER,,NO,,,,,,1,1,4,3,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,,,,1,6,2,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105092080009,4ce4590ee90140fe8425a54ad1047f9a,DG04,D02,NO,,1,,,,1,TOMATO,,,,,,,Other (Specify),loam soil,Good,Low,Terrain,,,No erosion control,,,,,Materials not available,,,Slight slope,NO,Bucket,Rainfed/No irrigation,,Watering can,,Well,,0,,,,,YES,MAY,1ST HALF,YES,20,KILOGRAM,,YES,NO,2,1,23:21:0+4S/CHITOWE,,1,KILOGRAM,,1,2,,,,,,,YES,INSECTICIDE,,5,LITER,,NO,,,,,,1,1,2,1,,,,,,,,,,,,,1,2,1,1,,,,,,,,,,,,,1,3,3,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105092080015,d7576ceb6b7f4fb5947edffed8c456b6,DG02,D01,NO,,1,,,,1,TANAPOSI,,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,OCTOBER,1ST HALF,YES,1,BUCKET,,YES,NO,2,1,23:21:0+4S/CHITOWE,,1,KILOGRAM,,2,1,,,,,,,NO,,,,,,,,,,,,1,1,3,2,,,,,,,,,,,,,1,1,2,2,,,,,,,,,,,,,1,4,1,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
