case_id,HHID,gardenid,ag_b202,ag_b203_1a,ag_b203_1b,ag_b203_2,ag_b205,ag_b206,ag_b206a,ag_b206b__0,ag_b206b__1,ag_b206b__2,ag_b206b__3,ag_b206c,ag_b206d__0,ag_b206d__1,ag_b208a,ag_b208a_oth,ag_b208b,ag_b208c,ag_b208c_oth,ag_b208d,ag_b209a,ag_b209b,ag_b212,ag_b212_oth,ag_b213__0,ag_b213__1,ag_b213_1__0,ag_b213_1__1,ag_b214,ag_b214_oth,ag_b216a,ag_b216a_oth,ag_b216b,ag_b216c,ag_b216c_oth,ag_b216d,ag_b217a,ag_b217b,ag_b220,ag_b220_oth
104101870170,c5cd02c258a94d228f5703be9a814f21,RG02,2,1,,2000,200000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
104101870170,c5cd02c258a94d228f5703be9a814f21,RG03,2,1,,1992,50000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
104101870188,bfaf0e234280404eb2ae9f193065a315,RG03,2,1,,1991,2000000,120000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
104201880009,51217a1f6e93463da4f74f491ccf9685,RG02,2,,,,,,,,,,,,,,,,,,,,40000,0,Rainy Season,,1,,1,,Cultivated,,,,,,,,,,,
104201880167,234348f0af614d56ae5a65172fe8e97f,RG02,1,2,,1995,150000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
104201880168,94c92105a69b4c3e8bdd130104dc6abc,RG02,2,,,,,,,,,,,,,,,,,,,,240000,0,Rainy Season,,2,,1,2,Cultivated,,,,,,,,,,,
104201880174,b1adeca4490043f08a882d60e078872b,RG03,1,,,,,,,,,,,,,,,,,,,,12000,12000,Rainy Season,,2,,1,,Cultivated,,,,,,,,,,,
104201880174,b1adeca4490043f08a882d60e078872b,RG04,1,,,,,,,,,,,,,,,,,,,,5000,5000,Rainy Season,,2,,1,,Cultivated,,,,,,,,,,,
104201880179,ddc0b2844b8e4fe6bee6d3885f629aa7,RG02,1,2,,2017,100000,20000,YES,1,,,,YES,2,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
104201880222,188ee735e3644f6dac94d3ca48f4fcd6,RG01,2,,,,,,,,,,,,,,,,,,,,0,0,Rainy Season,,1,,1,2,Cultivated,,,,,,,,,,,
104201880253,96644b889dfe4185a39930796508d38a,RG02,1,1,,1991,5000000,50000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
104201880253,96644b889dfe4185a39930796508d38a,RG03,1,1,,1991,1000000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
104201890035,a4612f9764e942c8ad1f13f64c46db08,RG01,2,1,,2005,250000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
104201890205,b581f8de90a04cb993823b8e6dcb7d57,RG02,1,1,,9999,100000,30000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900005,2e38550f72a248e09c28361897ed8c80,RG02,1,1,,1984,460000,240000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900005,2e38550f72a248e09c28361897ed8c80,RG03,1,1,,1984,185000,37000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900005,2e38550f72a248e09c28361897ed8c80,RG04,1,1,,1984,460000,24000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900008,32bce67581584f84a95377588459f4d8,RG02,1,,,2018,110000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900015,5e0470ab1224476c95e5e6f96b1592c5,RG02,1,,,9999,1000000,15000,YES,1,,,,YES,6,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900015,5e0470ab1224476c95e5e6f96b1592c5,RG03,1,6,,9999,5000000,50000,YES,1,,,,YES,6,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900015,5e0470ab1224476c95e5e6f96b1592c5,RG05,1,6,,9999,100000,50000,NO,,,,,YES,6,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900016,a8998fcb345c48aa89c090059e9a398a,RG02,1,2,,1991,500000,100000,NO,,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900018,95c2c911c1ca444b84b43117773fbc5c,RG01,2,3,,2003,300000,20000,YES,1,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900064,5cee016855c54494b4545c4f342bf68c,RG01,1,1,,1971,100000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900064,5cee016855c54494b4545c4f342bf68c,RG02,1,1,,1971,100000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900064,5cee016855c54494b4545c4f342bf68c,RG03,1,1,,1971,100000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900075,c7875eea9412462aaf90fca600684175,RG01,1,1,,1974,70000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900083,efe4fb67eac24730be2e5c7baddbb7d4,RG02,2,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,Cultivated,,,,,,,,,,,
105011900107,03bcdd4e5bd24e9fbd6b6db13846767c,RG01,1,2,,9999,50000,2000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900110,8d838ba85aa448f19303bf10debc1693,RG02,2,1,,9999,150000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900126,b548e89c6b064f3a857f0414c4273661,RG01,1,1,,9999,200000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900126,b548e89c6b064f3a857f0414c4273661,RG03,1,1,,9999,300000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900141,20515b03b2a945d096a8d768b003fad1,RG02,1,1,,9999,300000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900141,20515b03b2a945d096a8d768b003fad1,RG03,1,1,,9999,10000,2000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900150,52d4f7703f3c4c8da0d3f3dfec4d6ec0,RG02,1,1,,1980,200000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900180,a8e8b9ea093f422d8655297c5c41dde9,RG02,1,1,,2008,280000,20000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900180,a8e8b9ea093f422d8655297c5c41dde9,RG03,1,2,,2006,200000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900180,a8e8b9ea093f422d8655297c5c41dde9,RG05,1,2,,2017,2000000,15000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900191,82ce1ec1790240088c4a346fee71c7ca,RG02,1,3,,1992,200000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900191,82ce1ec1790240088c4a346fee71c7ca,RG03,1,3,,1992,100000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900191,82ce1ec1790240088c4a346fee71c7ca,RG04,1,1,,1992,2000000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900199,ff1f8948d47f436bb4d86d67f79a3b68,RG02,1,1,,2016,150000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011900199,ff1f8948d47f436bb4d86d67f79a3b68,RG03,1,1,,2016,100000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910033,160d1401e12a4aad9a866be5e54373b9,RG01,2,1,,2009,600000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910033,160d1401e12a4aad9a866be5e54373b9,RG02,1,1,,2010,1000000,12000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910042,fc9cb87f8e8047ed96e159edab24cda5,RG02,2,1,,1971,500000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910042,fc9cb87f8e8047ed96e159edab24cda5,RG03,2,1,,1971,200000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910045,b70a2c060d5d487383c43f3566cdd9ca,RG02,1,1,,2014,50000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910045,b70a2c060d5d487383c43f3566cdd9ca,RG03,2,1,,2014,30000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910068,c8873cd6cc964a5da574763dc58e65fb,RG02,1,3,,1954,300000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910074,65bcb3cfad7446eaa4562e3fca443c6e,RG02,1,1,,2009,30000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910074,65bcb3cfad7446eaa4562e3fca443c6e,RG03,1,1,,2009,30000,12000,NO,,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910080,dcada80fb3f241e4b8898fe8fe15fcfc,RG02,1,,,,,,,,,,,,,,GROUNDNUT CG7,,2,PAIL (SMALL),,S:SHELLED,0,0,Rainy Season,,3,,1,2,Cultivated,,,,,,,,,,,
105011910084,8afd69256500466c944d4c21575f9d19,RG01,1,1,,2005,100000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910084,8afd69256500466c944d4c21575f9d19,RG02,1,1,,2004,200000,12000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910098,015fbc00036045b0acb75851a03e9c03,RG01,1,1,,9999,1000000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910100,0728bb9a7c014fa98e5bf639a29acc4b,RG02,2,1,,9999,1000000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910100,0728bb9a7c014fa98e5bf639a29acc4b,RG03,2,1,,9999,200000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910100,0728bb9a7c014fa98e5bf639a29acc4b,RG04,2,1,,9999,200000,6000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910131,1c5633d8768547ab9bc7943d02ca0841,RG01,1,1,,1969,20000,2000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910149,2b94e9d092e048b896950e2e9cbfd714,RG01,1,1,,2003,500000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910163,0827af8294874a4189eb42fafde4ce7b,RG01,2,7,,1981,600000,7000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910163,0827af8294874a4189eb42fafde4ce7b,RG02,2,7,,1981,800000,12000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910166,fa56d111b3c04ffbb3e328696ce798a7,RG02,1,1,,9999,55000,6000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910185,cc5490d99bde4c25a9d14a1f20b5d0cd,RG02,2,1,,2006,500000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910185,cc5490d99bde4c25a9d14a1f20b5d0cd,RG03,1,1,,2006,800000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011910191,fcd50c6e9dbe4424a789601f1ed84c75,RG01,1,1,,9999,3000000,50000,YES,1,2,3,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920005,82f9b853a7ef4859b7a1b66b7a45c4fa,RG02,1,1,,2017,80000,10000,NO,,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920009,b0ab07ac8af64783868b82527e24b065,RG02,1,2,,2007,450000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920014,e9fbba619de2416fa628ebe013d5bd22,RG01,1,1,,1976,100000,35000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920014,e9fbba619de2416fa628ebe013d5bd22,RG02,1,1,,1976,70000,8000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920014,e9fbba619de2416fa628ebe013d5bd22,RG03,1,1,,1976,50000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920016,1aed9cb073f149b888c7af6673465380,RG02,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,Cultivated,,,,,,,,,,,
105011920044,b078103b087c435e8666726c129921e0,RG02,1,1,,2000,100000,20000,YES,1,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920044,b078103b087c435e8666726c129921e0,RG03,1,1,,2013,80000,15000,YES,1,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920055,095deaefa57a47b4acb3af049109b164,RG02,1,1,3,2014,200000,50000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920064,9c32f4c5762541369260bcd8ce56f2bf,RG01,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,Cultivated,,,,,,,,,,,
105011920064,9c32f4c5762541369260bcd8ce56f2bf,RG02,1,1,,1974,50000,25000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920074,6e684b33b5d94c7d8558f30b5cbdbb2f,RG02,1,1,,1998,1200000,250000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920077,3fe6721843c9497badfa9deeeb2953d7,RG01,1,1,,1980,50000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920077,3fe6721843c9497badfa9deeeb2953d7,RG02,1,1,,1989,50000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920077,3fe6721843c9497badfa9deeeb2953d7,RG03,1,1,,1986,100000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920077,3fe6721843c9497badfa9deeeb2953d7,RG04,1,1,,1989,15000,1500,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920080,408c6ab0659847069760ecbf5e356f74,RG02,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,Cultivated,,,,,,,,,,,
105011920081,494c16952d56487e8fdc05b6b4451d5e,RG01,1,,,2000,50000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920090,f3cdfb545d5b4a838471c6e90e467526,RG02,1,1,,1980,100000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920090,f3cdfb545d5b4a838471c6e90e467526,RG03,1,1,,1987,25000,2500,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920095,4ef27949e0c3449390345a99f9e1e16a,RG02,1,1,,2013,300000,20000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920102,5b7c667692db4e948c126cbbd9608150,RG02,1,1,,1955,100000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920110,0ab29c89d6e34618bf1fdbd6e878e40a,RG02,1,1,,2017,200000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920110,0ab29c89d6e34618bf1fdbd6e878e40a,RG03,1,1,,2017,100000,20000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920110,0ab29c89d6e34618bf1fdbd6e878e40a,RG04,1,1,,2017,150000,8000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105011920113,dc1a947285644fe1bcf82de3f9ea7e39,RG02,1,1,,1998,1000000,20000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930027,c5015a67483a49c38939be652ac2d8ba,RG02,1,1,,2008,150000,50000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930029,52f97239266e4050ba7142e67be0b790,RG02,1,1,,2004,5000000,60000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930029,52f97239266e4050ba7142e67be0b790,RG03,1,1,,2004,15000000,60000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930030,d025df802c8241bab19837075506cab7,RG02,1,1,,1986,2000000,100000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930030,d025df802c8241bab19837075506cab7,RG03,1,1,,1986,800000,25000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930044,2e4d1b827489452d8f64dc25e10e211c,RG02,1,1,,2010,250000,50000,YES,1,2,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930044,2e4d1b827489452d8f64dc25e10e211c,RG03,1,1,,2010,100000,20000,YES,1,2,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930068,d69faeaf28cf4c6589dfcb01d8bacb95,RG01,2,2,,1998,500000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930068,d69faeaf28cf4c6589dfcb01d8bacb95,RG02,2,2,,1998,2000000,80000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930079,e01cb13abd794d819c6249860bffde70,RG02,1,2,,1997,100000,40000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930079,e01cb13abd794d819c6249860bffde70,RG03,1,,,,,,,,,,,,,,,,,,,,150000,0,Rainy Season,,1,,1,,Cultivated,,,,,,,,,,,
105021930088,4d073c6a372541ffac464fc33546af0d,RG02,1,1,,1979,110000,60000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930088,4d073c6a372541ffac464fc33546af0d,RG03,1,1,,1979,29000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930088,4d073c6a372541ffac464fc33546af0d,RG04,1,1,,1979,10000,7000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930098,e010864308794b8cbc5898a9956877f9,RG01,3,1,,1987,1500000,60000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930098,e010864308794b8cbc5898a9956877f9,RG02,3,1,,1987,800000,45000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930098,e010864308794b8cbc5898a9956877f9,RG03,3,1,,1987,500000,45000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930098,e010864308794b8cbc5898a9956877f9,RG04,3,1,,1987,700000,60000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930110,35d7030dd51549bdaa54158826eb8472,RG02,1,3,,9999,500000,30000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930138,dc5824a7447c466882d89026df7dc6aa,RG02,1,2,,2000,100000,80000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930138,dc5824a7447c466882d89026df7dc6aa,RG03,1,2,,2017,60000,60000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930139,35c9f8e7727f4bfebf9b49d679df5122,RG02,1,1,,2008,100000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930139,35c9f8e7727f4bfebf9b49d679df5122,RG03,1,,,,,,,,,,,,,,,,,,,,20000,20000,Rainy Season,,2,,1,,Cultivated,,,,,,,,,,,
105021930141,ac2c03d195b44b6386ede9f1b9668bc9,RG02,1,2,,1967,20000000,400000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930141,ac2c03d195b44b6386ede9f1b9668bc9,RG03,1,2,,1967,14000000,100000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930145,0769d598816c45129d257a8e03f67341,RG02,2,2,,1999,1000000,12000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930145,0769d598816c45129d257a8e03f67341,RG03,2,2,,1999,200000,12000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930145,0769d598816c45129d257a8e03f67341,RG05,2,,,,,,,,,,,,,,,,,,,,30000,0,Rainy Season,,1,,1,2,Cultivated,,,,,,,,,,,
105021930171,bb02f754dc9f47d9aa8b2762c1b113ea,RG02,1,3,,2006,100000,12000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930171,bb02f754dc9f47d9aa8b2762c1b113ea,RG03,1,,,,,,,,,,,,,,,,,,,,10000,0,Rainy Season,,1,,1,2,Cultivated,,,,,,,,,,,
105021930171,bb02f754dc9f47d9aa8b2762c1b113ea,RG04,1,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,Cultivated,,,,,,,,,,,
105021930171,bb02f754dc9f47d9aa8b2762c1b113ea,RG05,1,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,Cultivated,,,,,,,,,,,
105021930172,77e1c44bcf654a99b7cd1bd7d0f5ceb8,RG01,2,2,,1982,2000000,13000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930172,77e1c44bcf654a99b7cd1bd7d0f5ceb8,RG02,1,2,,1982,800000,0,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021930172,77e1c44bcf654a99b7cd1bd7d0f5ceb8,RG03,1,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,Cultivated,,,,,,,,,,,
105021940005,3b4b1cbf64b543d9a27281e87624ed1a,RG01,1,1,,1995,120000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940005,3b4b1cbf64b543d9a27281e87624ed1a,RG02,1,1,,1988,150000,40000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940017,15b5c639727f4d489778105d5b1236c0,RG01,1,1,,2014,150000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940017,15b5c639727f4d489778105d5b1236c0,RG02,1,1,,2016,10000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940027,73822f05919d4b6cbb4b7522efbc4736,RG01,1,1,,1970,200000,42000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940037,59e6eeac44154f2195b5dd258019e702,RG01,1,4,,1989,1500000,200000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940047,69aec64d93344c1b8d40a778b9eb72f1,RG02,2,4,,1960,180000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940057,5c79baa36fc24120948da07e26ed5a22,RG02,1,,,2006,100000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940067,c879b4bb352643d593acf9736138dd04,RG02,1,1,,2009,1000000,25000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940067,c879b4bb352643d593acf9736138dd04,RG03,1,,,2010,1500000,32500,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940077,1f1cf7bea9244d0cac87f5e7b1c04765,RG01,1,,,9999,1000000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940090,a37179a5a62b4073960d621d4dba808d,RG01,1,1,,2010,1000000,160000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940090,a37179a5a62b4073960d621d4dba808d,RG02,1,1,,1990,600000,50000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940100,ef83ca6ce3cd4350b123452307966201,RG02,1,,,2006,100000,25000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940111,aa1020cdc1a741d8826128ecae905f77,RG02,1,1,,2016,500000,22000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940111,aa1020cdc1a741d8826128ecae905f77,RG03,1,1,,2017,100000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940111,aa1020cdc1a741d8826128ecae905f77,RG04,1,1,,2016,25000,3000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940122,31a3425d9d934d83b7b9de766e22ac6b,RG02,1,1,,2016,100000,3000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940122,31a3425d9d934d83b7b9de766e22ac6b,RG03,1,1,,2016,150000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940122,31a3425d9d934d83b7b9de766e22ac6b,RG04,1,1,,2016,150000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940122,31a3425d9d934d83b7b9de766e22ac6b,RG05,1,1,,2016,200000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940133,904d01f0f30a43aea81e55fe0100e288,RG02,1,1,,1978,100000,3000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940143,29e17be757b349bc9f4b8dee971b8493,RG01,1,2,,2012,300000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
105021940143,29e17be757b349bc9f4b8dee971b8493,RG02,1,,,,,,,,,,,,,,,,,,,,10000,0,Rainy Season,,1,,1,2,Cultivated,,,,,,,,,,,
105021940153,34d58082525648a78bd4cf7d576031ca,RG02,1,1,,2014,200000,5000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
