HHID,hh_n09a,hh_n09b,hh_n09c,hh_n10a,hh_n10b,hh_n10_1,hh_n10_2,hh_n10_2_oth,hh_n11,hh_n12a,hh_n12b,hh_n13a,hh_n13b,hh_n14,hh_n14_oth,hh_n15a,hh_n15b,hh_n16a,hh_n16b,hh_n16_oth,hh_n17,hh_n18,hh_n19,hh_n19_oth,hh_n20a,hh_n20b,hh_n20_oth,hh_n21a,hh_n21b,hh_n21c,hh_n22,hh_n23,hh_n24,hh_n24_oth,hh_n25a,hh_n25b,hh_n25c,hh_n25d,hh_n25e,hh_n25f,hh_n25g,hh_n25h,hh_n25i,hh_n25j,hh_n25k,hh_n25l,hh_n25m,hh_n25n,hh_n25o,hh_n25p,hh_n25q,hh_n25r,hh_n25s,hh_n25t,hh_n25u,hh_n25v,hh_n25w,hh_n25x,hh_n25y,hh_n26a,hh_n26b,hh_n26_oth,hh_n27,hh_n28,hh_n29a,hh_n29b,hh_n29_oth,hh_n30a1,hh_n30b1,hh_n30c1,hh_n30d1,hh_n30a2,hh_n30b2,hh_n30c2,hh_n30d2,hh_n30a3,hh_n30b3,hh_n30c3,hh_n30d3,hh_n30a4,hh_n30b4,hh_n30c4,hh_n30d4,hh_n30a5,hh_n30b5,hh_n30c5,hh_n30d5,hh_n30a6,hh_n30b6,hh_n30c6,hh_n30d6,hh_n30a7,hh_n30b7,hh_n30c7,hh_n30d7,hh_n30a8,hh_n30b8,hh_n30c8,hh_n30d8,hh_n31a1,hh_n31b1,hh_n31c1,hh_n31d1,hh_n31a2,hh_n31b2,hh_n31c2,hh_n31d2,hh_n31a3,hh_n31b3,hh_n31c3,hh_n31d3,hh_n32,hh_n34,hh_n35,hh_n36,hh_n37,hh_n38,hh_n39,hh_n40,hh_n41a,hh_n41b,hh_n41c,hh_n41d,hh_n41e,hh_n41f,hh_n41g,hh_n41h,hh_n41h_oth
2d2d40ff0337466fba39f1713dffe8e9,1,TAILOR,79,1,,Yes,,,1,1,,0,0,,,December,2010,Gift from family/friends,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,LOW,LOW,AVERAGE,AVERAGE,LOW,HIGH,HIGH,LOW,LOW,AVERAGE,AVERAGE,2,,,,,,,,,,,,,,,Yes,,,,,1,20,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,6000,12000,3000,,,,,18000,1750,6000,500,0,0,0,0,0,
2d2edf5a98ca4bc99c23a398b1f11121,1,SELLING MAIZE FLOUR,98,2,,Yes,,,2,2,,0,0,,,April,2019,Own-savings from non-agriculture,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,AVERAGE,3,1,2,,,,,,1,,,,Not profitable,,,Yes,,,,,2,7,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,112000,,,36000,84000,,,28000,0,84000,0,0,0,0,0,0,
2d482d5a1747407fbebf2705e5b59c3f,1,AGRODEALER(SELLING OF CROPS),47,1,,Yes,,,1,1,,0,0,,,May,2016,Own-savings from agriculture,,,Other fixed place,No,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,HIGH,HIGH,3,3,3,3,3,2,1,,,,,,,,,No,NO,Other (Specify),,Want to change  bussiness,1,2,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,575000,,,,,550000,500000,115000,0,450000,10000,0,0,0,0,0,
2d4a365e6e044cb9acdd77208a5272a4,1,SELLING MANDAZI AND TOMATO,47,2,,Yes,,,2,2,,0,0,,,June,2017,Loan from money lender,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,AVERAGE,HIGH,2,,,,,,,,,,,,Lack of cash,,,Yes,,,,,2,30,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,400,0,,,,0,,,,20000,,,2000,5000,,,6000,4000,0,200,0,0,0,0,0,
2d6c3e1f787841d1b763b11d59fd900d,1,BREWING KACHASO,28,1,,Yes,,,1,1,,0,0,,,May,1994,Own-savings from agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,LOW,AVERAGE,3,3,3,2,2,3,3,,1,2,,,Own-Illness/Need to care for household members,,,Yes,,,,,1,20,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,28800,28800,48000,,,,,8000,20000,30000,0,0,500,0,0,0,
2d8108cd7f2646d99de1cf860182d6ab,1,OWNED SHOP,47,2,,Yes,,,1,2,,0,0,,,April,2019,Proceeds from another business,,,Traditional market place,,,,Final consumers,,,NO,NO,YES,NO,NO,,,,,,,,,,,,,,,AVERAGE,,,,,,,,,,,,,Lack of cash,,,Yes,,,,,2,30,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,150000,,,40000,150000,,,50000,100000,0,0,2000,0,0,0,0,
2d8108cd7f2646d99de1cf860182d6ab,2,SELLING  NURSERY TREES,1,2,,Yes,,,1,2,,0,0,,,January,2003,No start-up capital,,,Home (outside residence),,,,Final consumers,,,NO,NO,YES,NO,YES,Forest/wild park reserve,,,,,HIGH,HIGH,HIGH,AVERAGE,HIGH,HIGH,HIGH,,,,,,,,,,,,,,,,Seasonal work,,,No,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000,,,,,100000,200000,250000,50000,0,0,0,0,0,0,0,
2d8baafdf2ee4e2690fdc1354d2cb147,1,BREWING WINE,11,1,,Yes,,,1,1,,0,0,,,April,2014,Own-savings from agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,HIGH,HIGH,LOW,LOW,LOW,LOW,LOW,LOW,AVERAGE,LOW,AVERAGE,HIGH,,,,,,,,,,,,,,,,,Yes,,,,,2,24,4,12,1,24,6,12,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,40000,,,,,20000,30000,15000,19000,0,0,0,0,0,0,0,
2d943a9aed584f9794facfc2e78ea71f,1,SELLING SECOND HAND CLOTHES,47,2,,Yes,,,2,2,,0,0,,,August,2019,Gift from family/friends,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,1,2,2,2,3,,,,,,,,No,YES,,,,2,20,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,40000,25000,15000,,,,,12000,23000,0,5000,0,0,0,0,0,
2d943a9aed584f9794facfc2e78ea71f,2,MOTORCYCLE TRANSPORT,49,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,November,2018,Gift from family/friends,,,Roadside,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,HIGH,HIGH,AVERAGE,1,1,1,1,2,2,2,3,3,,,,Lack of non-labour inputs,Lack of cash,,Yes,,,,,1,26,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,85000,,,,,40000,60000,40000,5000,0,0,35000,0,0,5000,0,
2d9b900558254e6fb12e7877cdff66f0,1,CLOTHES SELLER,46,2,,Yes,,,2,2,,0,0,,,September,2019,Gift from family/friends,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,AVERAGE,,,,,,,,,,,,,,,,,1,,,,Lack of cash,,,No,YES,,,,2,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,70000,,,30000,100000,,,100000,0,0,0,5000,0,0,0,0,
2da238dd4b904d03b22365959702c935,1,CHICKEN  SELLER,45,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,May,2015,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,3,3,3,2,2,,,,,,,,,,,No,NO,Own-Illness/Need to care for household members,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,80000,,,45000,80000,,,10000,70000,0,0,0,0,0,0,0,
2db042159b4947adbe6c7a4b277e729e,1,RUNS A SHOW ROOM,94,1,,Yes,,,1,1,,0,0,,,April,2019,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,AVERAGE,3,2,1,,,,,,,,,,Lack of credit,,,Yes,,,,,1,31,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,66000,,,20000,30000,,,30000,0,0,0,0,6000,0,0,26000,RENTALSANDMONTHLYSUBSCRIPTION
2dbb075bc5f6421abfca15a0e76d77b0,1,TRADITIONAL HEALER,86,1,,Yes,,,1,1,,0,0,,,January,1975,No start-up capital,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,YES,YES,Forest/wild park reserve,,,,,,HIGH,LOW,AVERAGE,LOW,HIGH,LOW,HIGH,HIGH,AVERAGE,2,2,1,,,,,,,,,,,,,Yes,,,,,1,3,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,60000,,,,,90000,150000,60000,0,0,0,0,0,0,0,0,
2dc38d9f1e5b445c883746c3814e1a40,1,BUYING AND SELLING BANANAS,47,2,,Yes,,,2,2,,0,0,,,June,2019,Own-savings from agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,No,YES,,,,2,12,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,70000,5000,10000,,,,,20000,25000,1000,3000,0,0,0,0,0,
2dc38d9f1e5b445c883746c3814e1a40,2,BUYING AND SELLING SWEET POTATOES,47,2,,Yes,,,2,2,,0,0,,,April,2018,Own-savings from agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,LOW,HIGH,HIGH,LOW,LOW,AVERAGE,HIGH,2,2,2,,,,,,,,,,Lack of cash,,,No,YES,,,,2,24,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,20000,3000,5000,,,,,3000,10000,0,3500,0,0,0,0,0,
2dd18c8f1e2d43f9a87f4ef1c3abfccb,1,COLLECTING  AND SELLING GRASS,2,1,,Yes,,,1,1,,0,0,,,October,2018,No start-up capital,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,YES,Forest/wild park reserve,,,,,,,,AVERAGE,,,,,,,,,,,,,,,,,,,Seasonal work,,,No,NO,Not profitable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,6000,6000,,,6000,0,0,0,0,0,0,0,300,FOODWHENGOINGTOCALLTHEBUYER
2dd47da5edf845faaf4ef987f1d230e3,1,SELLING TOMATOES,47,2,,Yes,,,2,2,,0,0,,,January,2019,Own-savings from agriculture,,,Roadside,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,HIGH,HIGH,,,,,,,,,,,,,,,Lack of credit,,,No,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,,,,,2000,5000,5000,0,15000,5000,0,0,0,0,0,
2e0314e2236d480588e3f52f397af146,1,CLOTHING TRADER,47,1,,Yes,,,1,1,,1,0,About half,,April,2019,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,HIGH,2,1,,,,,,,,,,,Not profitable,,,Yes,,,,,1,12,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,10,5000,0,,,,0,,,,50000,,,,,50000,75000,30000,0,15000,0,0,0,0,0,0,
2e05264cc1254957a4ef07075b59d3ed,1,MAKES AND SELLS CHARCOAL,2,1,,Yes,,,1,1,,0,0,,,January,1996,No start-up capital,,,Traditional market place,,,,Final consumers,Traders,,NO,NO,NO,NO,YES,Communal land,,,,,,AVERAGE,LOW,LOW,HIGH,AVERAGE,LOW,AVERAGE,LOW,AVERAGE,2,3,1,,,,,,,,,,,,,Yes,,,,,1,14,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,9000,,,2500,15000,,,10000,3000,0,0,0,0,0,0,0,
2e05264cc1254957a4ef07075b59d3ed,2,SELLING KACHASU,56,2,,Yes,,,2,2,,0,0,,,May,1985,Own-savings from agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,LOW,AVERAGE,AVERAGE,AVERAGE,HIGH,LOW,LOW,HIGH,,3,2,2,,,,,,,,,,,,,Yes,,,,,2,8,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,38000,30000,48000,,,,,10000,16000,0,0,0,0,0,0,0,
2e2358bc26c04e4a87b888e92e852599,1,BANANA SELLING,46,1,,Yes,,,1,1,2,0,0,,,August,2019,Other (specify),,FROM GUNYU,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,3,,,,,,,,,Lack of credit,,,Yes,,,,,2,6,8,1,1,10,8,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,70000,,,,,30000,50000,10000,0,0,5000,0,0,0,0,0,
2e28c4f7db5c4eac9981043565222639,1,FRESH FRUITS,47,1,,Yes,,,1,1,,0,0,,,October,2018,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,LOW,,LOW,,LOW,AVERAGE,,,,,,,2,,,,,,Lack of cash,Seasonal work,,No,YES,,,,1,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,8000,2000,10000,,,,,1000,0,0,4500,0,0,0,0,1000,MARKETFEE
2e3948c7b3a84873b68ec0774d42fda7,1,N01 SELLING MANDASI,56,2,,Yes,,,2,2,,0,0,,,February,2008,Loan from money lender,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,AVERAGE,AVERAGE,AVERAGE,HIGH,HIGH,LOW,LOW,HIGH,HIGH,3,3,,,,,,,,,,,Own-Illness/Need to care for household members,,,No,YES,,,,2,30,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,80000,,,75000,90000,,,30000,25000,0,5000,5000,0,0,0,0,
2e615dda23924700aab4d8a14035d996,1,FRUIT SELING,47,2,,Yes,,,2,1,,0,0,,,January,2017,Own-savings from agriculture,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,LOW,LOW,LOW,HIGH,HIGH,,,,LOW,LOW,,2,,,,,,,,,,,,Other (Specify),,WASHELPINGSICKPARENTSBACKHOME.,Yes,,,,,2,18,5,8,1,18,5,8,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,70000,70000,90000,,,,,32500,500,30000,7000,0,0,0,0,0,
2e692dc43c35455bab5717f379e70413,1,BUYING AND SELLING CHINGAMBWE (TOBACCO PRODUCTS),47,1,,Yes,,,2,1,,0,0,,,January,2019,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,AVERAGE,AVERAGE,LOW,,,,,,,,,,,,,Not profitable,,,No,NO,Other (Specify),,THE BUSINESS WAS GIVEN HIM DIFFERENT NAMES IN THE SOCIETY AND NOT GOOD WITH HIS RELIGION DENOMINATION,1,15,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,24000,,,18000,30000,,,9000,0,15000,0,0,0,0,0,0,
2e770d7ece234709bd321a4f3caac548,1,MAKING AND SELLING OF FREEZES AND BOTTLED WATER,47,1,,Yes,,,1,1,,0,0,,,September,2018,Other (specify),,money from salary,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,HIGH,HIGH,HIGH,,,,,,,,,,,,,,,,,,,Bad weather,Seasonal work,,No,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,,,,,6000,5000,15000,0,0,0,0,0,2500,0,0,
2e9116ccaaad48f18bcd496fd8788e7c,1,SELLING CASSAVA FLOUR,46,1,,Yes,,,1,1,,0,0,,,April,2019,Other (specify),,GANYU,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,HIGH,3,,,,,,,,,,,,Lack of cash,,,Yes,,,,,1,14,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,20000,,,,,0,0,7000,0,8000,3000,0,0,0,0,0,
2e9b6f9bef284b71b0aaa0e0ce30f7b7,1,SELLING PLASTIC BASINS,47,1,,Yes,,,1,1,,0,0,,,June,2019,Own-savings from agriculture,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,2,2,2,2,2,1,1,,,,,,,,No,YES,,,,1,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,6000,,,3000,6000,,,3000,3000,0,0,0,0,0,0,0,
2ea6bee4edad475e80e20a09383801ac,1,SELLING OF CHARCOAL 1,2,2,,Yes,,,2,2,,0,0,,,June,2018,No start-up capital,,,Other fixed place,No,,,Final consumers,Traders,,NO,NO,NO,NO,YES,Own land,,,,,HIGH,LOW,LOW,LOW,LOW,LOW,AVERAGE,AVERAGE,AVERAGE,HIGH,3,3,,,,,,,,,,,,,,Yes,,,,,2,7,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,20000,,,,,7000,10000,17000,0,0,3000,0,0,0,0,0,
2ea6bee4edad475e80e20a09383801ac,2,SELLING OF CHARCOAL 2,2,1,,Yes,,,1,1,,0,0,,,June,2018,No start-up capital,,,Other fixed place,No,,,Final consumers,Traders,,NO,NO,NO,NO,YES,Own land,,,,,AVERAGE,LOW,LOW,LOW,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,HIGH,2,3,,,,,,,,,,,,,,Yes,,,,,1,8,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,38000,,,15000,38000,,,35000,0,0,3000,0,0,0,0,0,
2ead1ac1c4ab4f49ae2fe817bf51195b,1,SELLING FIREWOOD,2,2,,Yes,,,2,2,,0,0,,,April,2019,Own-savings from agriculture,,,Home (inside residence),,,,Final consumers,Traders,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,LOW,,,,,,,,,,,,,,,,No,NO,Not profitable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3000,4500,,,,,500,0,0,0,0,0,0,0,0,
2ec34fa696704d27bc3226650ffbb450,1,SELLING BEER,47,1,,Yes,,,1,1,,0,0,,,July,2019,Own-savings from agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,Yes,,,,,1,7,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,17000,,,,,5000,9000,4500,15000,0,0,0,0,5000,0,0,
2ecad412fcc14421b4ffce20725cd50b,1,SELLING OF CHARCOAL AND FIREWOOD,2,1,,Yes,,,1,1,,0,0,,,December,2014,Savings club,,,Home (inside residence),,,,Traders,Final consumers,,NO,NO,NO,NO,YES,Purchased from someone else,,,,AVERAGE,HIGH,HIGH,HIGH,LOW,LOW,LOW,AVERAGE,HIGH,HIGH,HIGH,3,,,,,,,,,,,,Other (Specify),,ITNEVERSTOPPED,Yes,,,,,3,30,2,12,1,30,13,12,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,65000,,,45000,65000,,,45000,0,20000,9000,0,0,0,0,1000,FOODWHENORDERINGGOODS
2ecfec8112e5485fadfa65305c76738e,1,MAIZE SELLER,45,3,,Yes,,,3,3,,0,0,,,September,2012,Own-savings from agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,LOW,1,2,1,1,2,2,2,2,3,3,2,,Seasonal work,,,Yes,,,,,3,30,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,70000,20000,40000,,,,,70000,30000,5000,8000,0,0,0,0,0,
2ee4db1844e242598a9964dbd92bfdaf,1,CHICKEN BOILERS,1,1,,Yes,,,1,1,,0,0,,,August,2015,Own-savings from non-agriculture,,,Home (inside residence),,,,Traders,,,NO,NO,NO,NO,NO,,,,,,,AVERAGE,HIGH,HIGH,,,,,,,,,,,,,,,,,,,Bad weather,,,No,YES,,,,4,20,1,3,2,20,1,3,1,25,6,3,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,600000,,,350000,600000,,,212500,250000,0,0,0,0,0,0,137500,ONEDAYOLDCHICKS
2ee4db1844e242598a9964dbd92bfdaf,2,MINBUS,49,1,,Yes,,,1,1,,0,0,,,May,2004,Own-savings from agriculture,,,Mobile,,,,Final consumers,,,YES,YES,NO,NO,NO,,,,,,,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,AVERAGE,2,3,3,,,,,,,,,,,,,Yes,,,,,1,12,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,8,30000,0,,,,0,,,,450000,,,,,300000,400000,200000,0,0,0,150000,0,0,0,100000,TYRES
2ee4db1844e242598a9964dbd92bfdaf,3,LAYERS CHICKENS,1,1,,Yes,,,1,1,,0,0,,,June,2018,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,LOW,LOW,AVERAGE,2,3,3,,,,,,,,,,Seasonal work,,,Yes,,,,,1,31,1,6,4,31,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,24000,18000,24000,,,,,21000,3000,0,0,0,0,0,0,0,
2ef182de00e44b95a870ed25e5f34da6,1,TOMATO SELLING,47,1,,Yes,,,1,1,,0,0,,,September,2019,Loan from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,YES,Purchased from someone else,,,,,,,HIGH,HIGH,LOW,LOW,,,,,,,,,,,,,,,,,,,,No,YES,,,,1,14,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,7000,,,,,2000,5000,2500,0,0,0,0,0,0,0,0,
2f0bf7274fa44267b0761dae7333113e,1,SELLING CLOTHES,47,1,,Yes,,,1,1,,0,0,,,January,2017,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,LOW,AVERAGE,AVERAGE,,,,,,,,,,,,,Other (Specify),,MONTHNOTINTHELAST12MONTHS,Yes,,,,,1,30,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,200000,,,150000,250000,,,80000,0,118000,2000,0,0,0,0,0,
2f0ea7eb8b194119b588966f4bfa4401,1,"REPAIRS PHONES, LAPTOPS, TELEVISIONS",33,1,2,Yes,,,2,1,,0,0,,,August,2007,No start-up capital,Own-savings from non-agriculture,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,HIGH,HIGH,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,HIGH,HIGH,,,,,,,,,,,,,,,,Yes,,,,,1,24,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,50000,,,,,20000,35000,35000,0,0,0,0,5000,0,0,12000,SHOPRENTAL
2f3123f32f12452490431b45686c7277,1,TRADITIONAL HEALER,59,1,,Yes,,,1,1,,0,0,,,January,2014,Own-savings from agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,YES,YES,Forest/wild park reserve,,,,,,,,,,,LOW,LOW,LOW,HIGH,3,3,2,2,1,1,1,1,,,,,Not profitable,Seasonal work,,Yes,,,,,4,2,2,12,1,26,11,12,,,,,,,,,,,,,,,,,,,,,,,,,1,2,10,3000,0,,,,0,,,,15000,10000,25000,,,,,14000,0,0,0,6000,21400,200,0,0,
2f61007bbb804e8581f0596e26249bb3,1,OWN A GARAGE,95,1,2,No,Not Available During Time in the EA,,2,2,,0,2,About 25%,,June,2008,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,Othersmall businesses,,YES,YES,YES,NO,NO,,,,,,,,,,,,LOW,LOW,AVERAGE,AVERAGE,2,2,2,2,3,3,3,3,,,,,Own-Illness/Need to care for household members,,,Yes,,,,,2,26,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,12,100000,0,,,,0,,,,600000,500000,1000000,,,,,250000,10000,0,0,6500,30000,0,12000,0,
2f61007bbb804e8581f0596e26249bb3,2,CLOTHES SELLER,46,2,,Yes,,,2,2,,0,0,,,March,2011,Proceeds from another business,Own-savings from agriculture,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,LOW,LOW,LOW,HIGH,3,3,3,,,,,,,,,,Lack of cash,,,No,YES,,,,2,12,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,1700000,850000,1800000,,,,,6000,50000,0,50000,0,0,0,0,0,
2f6242d0620449b7bbbfde193fe13a44,1,BARBERSHOP,95,1,2,No,Not Available During Time in the EA,,2,1,,0,0,,,January,2008,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,HIGH,LOW,LOW,HIGH,LOW,LOW,LOW,LOW,AVERAGE,AVERAGE,HIGH,3,,,,,,,,,,,,Other (Specify),,NOTINTHELAST12MONTHS,Yes,,,,,1,30,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,20000,,,,,20000,30000,15000,0,0,1000,0,5000,0,0,0,
2f765b7183c84815aa967ccadbf81caa,1,SECOND CLOTH (KAUNJIKA SALES),47,2,,Yes,,,2,2,,0,0,,,October,2017,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,YES,NO,NO,,,,,,,,,AVERAGE,HIGH,HIGH,LOW,LOW,LOW,,,,,,,,,,,,,,Lack of cash,,,No,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,,,40000,60000,,,22000,0,75000,5000,0,0,0,0,3500,LUNCH/MEALS
2f7c9c46880842f5865600d58727534a,1,CANE FURNITURE,16,1,,Yes,,,1,1,,1,0,Almost all,,January,2010,Own-savings from agriculture,,,Other fixed place,No,,,Othersmall businesses,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,AVERAGE,HIGH,3,3,3,,,,,,,2,2,,Seasonal work,,,Yes,,,,,1,7,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,35000,,,8000,40000,,,25000,10000,0,0,0,0,0,0,0,
2f91718944e54a0fbdc43be4e8fe94d8,1,BEER BREWING AND SELLING,11,2,,Yes,,,2,2,,0,0,,,April,1996,Own-savings from agriculture,,,Roadside,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,3,,,,,Not profitable,,,No,YES,,,,2,12,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,24000,,,,,0,0,21000,3000,0,0,0,0,0,0,0,
