case_id,visit,ea_id,ag_f0a,ag_f0c,ag_f0c_os,ag_f01a,ag_f01b,ag_f01b_os,ag_f02,ag_f03,ag_f04,ag_f05,ag_f06a,ag_f06b,ag_f07a,ag_f07b,ag_f07b_os,ag_f08,ag_f08_os,ag_f09,ag_f10,ag_f11,ag_f12,ag_f13,ag_f14a,ag_f14b,ag_f15,ag_f16a,ag_f16b,ag_f16b_os,ag_f17,ag_f17_os,ag_f18,ag_f19,ag_f20,ag_f21,ag_f22,ag_f23,ag_f24,ag_f25,ag_f26a,ag_f26b,ag_f26b_os,ag_f27,ag_f27_os,ag_f28,ag_f29,ag_f30,ag_f31,ag_f32,ag_f33,ag_f34,ag_f35,ag_f36a,ag_f36b,ag_f36b_os,ag_f37,ag_f38a,ag_f38b,ag_f38b_os,ag_f39a,ag_f39b,ag_f40,ag_f41,ag_f42a,ag_f42b,ag_f42b_os,ag_f43,ag_f44a,ag_f44b,ag_f44b_os
208014970149,1,20801497,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208014970149,1,20801497,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010018,1,20802501,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010018,1,20802501,Yes,23:21:0+4S/CHITOWE,,20,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010018,1,20802501,Yes,urea,,20,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010038,1,20802501,No,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010040,1,20802501,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010040,1,20802501,Yes,can,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,50,2,,2,,200,6000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208025010043,1,20802501,Yes,ORGANIC FERTILIZER,,5,Ox cart,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,5,Kilogram,,N01,,0,No,,,,No,,,
208025010043,1,20802501,Yes,23:21:0+4S/CHITOWE,,30,Kilogram,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,30,Kilogram,,N01,,0,No,,,,,,,
208025010043,1,20802501,Yes,urea,,100,Kilogram,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,100,Kilogram,,N01,,0,No,,,,,,,
208025010048,1,20802501,No,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010059,1,20802501,Yes,ORGANIC FERTILIZER,,12,Ox cart,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,12,Ox cart,
208025010059,1,20802501,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,1,7,,3,,0,5200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208025010059,1,20802501,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,1,7,,3,,0,5000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208025010111,1,20802501,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010111,1,20802501,Yes,urea,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,50,2,,3,,0,5000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208025010128,1,20802501,No,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010178,1,20802501,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010178,1,20802501,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010188,1,20802501,No,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010193,1,20802501,Yes,ORGANIC FERTILIZER,,3,Ox cart,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,3,Ox cart,
208025010208,1,20802501,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010208,1,20802501,Yes,23:21:0+4S/CHITOWE,,75,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,75,2,,3,,0,8250,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208025010211,1,20802501,Yes,ORGANIC FERTILIZER,,10,Bucket,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,10,Bucket,
208025010212,1,20802501,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208025010212,1,20802501,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,2,7,,1,,0,7000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020190002,1,20802019,Yes,ORGANIC FERTILIZER,,1,Ox cart,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,1,Ox cart,
208020190010,1,20802019,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190010,1,20802019,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190010,1,20802019,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N03,25,Kilogram,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020190052,1,20802019,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190052,1,20802019,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190067,1,20802019,Yes,ORGANIC FERTILIZER,,1,Ox cart,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,1,Ox cart,
208020190067,1,20802019,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1,50 kg bag,,N01,,0,No,,,,,,,
208020190081,1,20802019,No,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190096,1,20802019,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190096,1,20802019,Yes,23:21:0+4S/CHITOWE,,40,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190096,1,20802019,Yes,urea,,10,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190104,1,20802019,No,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190125,1,20802019,Yes,ORGANIC FERTILIZER,,6,Ox cart,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,6,Ox cart,
208020190125,1,20802019,Yes,23:21:0+4S/CHITOWE,,30,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N01,3,10 kg bag,,Own Bicycle or Oxcart,,0,3225,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020190125,1,20802019,Yes,can,,30,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N01,3,10 kg bag,,Own Bicycle or Oxcart,,0,3375,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020190139,1,20802019,Yes,ORGANIC FERTILIZER,,3,Wheelbarrow,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,3,Wheelbarrow,
208020190139,1,20802019,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190154,1,20802019,Yes,ORGANIC FERTILIZER,,4,Ox cart,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,4,Ox cart,,N03,,0,No,,,,No,,,
208020190154,1,20802019,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190168,1,20802019,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190168,1,20802019,Yes,23:21:0+4S/CHITOWE,,4,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N01,4,Kilogram,,On Foot,,0,600,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020190168,1,20802019,Yes,urea,,6,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N01,6,Kilogram,,On Foot,,0,900,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020190212,1,20802019,Yes,ORGANIC FERTILIZER,,6,Ox cart,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,6,Ox cart,
208020190212,1,20802019,Yes,23:21:0+4S/CHITOWE,,20,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190212,1,20802019,Yes,urea,,20,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190226,1,20802019,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190226,1,20802019,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190241,1,20802019,No,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190255,1,20802019,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190255,1,20802019,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020190270,1,20802019,No,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410008,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410008,1,20802041,Yes,23:21:0+4S/CHITOWE,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,2,7,,3,,0,10600,3,0,10600,N02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410008,1,20802041,Yes,can,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,1,7,,3,,0,4800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410008,1,20802041,Yes,urea,,75,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,2,7,,3,,0,10000,3,0,5000,N02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410022,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410022,1,20802041,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410037,1,20802041,Yes,ORGANIC FERTILIZER,,5,Ox cart,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,5,Ox cart,
208020410037,1,20802041,Yes,23:21:0+4S/CHITOWE,,25,Gram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410037,1,20802041,Yes,urea,,75,Gram,,"Yes, The Figures Matched",No,Yes,1,N03,,75,2,,3,,0,7050,2,0,14500,N04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410037,1,20802041,Yes,D COMPOUND,,50,Gram,,"Yes, The Figures Matched",No,Yes,1,N03,,50,2,,3,,0,7000,2,0,14500,N04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410052,1,20802041,Yes,ORGANIC FERTILIZER,,1,Ox cart,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,1,Ox cart,
208020410052,1,20802041,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N02,,1,7,,3,,0,5000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410052,1,20802041,Yes,urea,,60,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N02,,60,2,,3,,0,5500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410069,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410069,1,20802041,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410095,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410095,1,20802041,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410110,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,Ox cart,
208020410110,1,20802041,Yes,23:21:0+4S/CHITOWE,,250,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N04,,4,7,,3,,0,21200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410110,1,20802041,Yes,can,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N04,,2,7,,3,,0,9600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410110,1,20802041,Yes,urea,,150,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N04,,3,7,,3,,0,14100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410124,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410124,1,20802041,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410168,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410168,1,20802041,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,1,7,,2,,0,5000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410183,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410183,1,20802041,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410183,1,20802041,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,25,2,,3,,0,2550,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410194,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410194,1,20802041,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410197,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410197,1,20802041,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,1,7,,3,,0,5500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410197,1,20802041,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,1,7,,3,,0,4800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410212,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410212,1,20802041,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410212,1,20802041,Yes,can,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,1,7,,3,,0,5000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410212,1,20802041,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410212,1,20802041,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410226,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410226,1,20802041,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410226,1,20802041,Yes,D COMPOUND,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410241,1,20802041,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208020410241,1,20802041,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,1,7,,3,,0,5200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410270,1,20802041,Yes,ORGANIC FERTILIZER,,3,Ox cart,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,3,Ox cart,
208020410270,1,20802041,Yes,23:21:0+4S/CHITOWE,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,75,2,,3,,0,7860,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208020410270,1,20802041,Yes,urea,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,100,2,,3,,0,9600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
208035030013,1,20803503,Yes,ORGANIC FERTILIZER,,2,Ox cart,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,2,Ox cart,
208035030013,1,20803503,Yes,urea,,20,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030030,1,20803503,No,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030036,1,20803503,No,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030039,1,20803503,No,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030047,1,20803503,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030047,1,20803503,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030056,1,20803503,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030064,1,20803503,Yes,ORGANIC FERTILIZER,,2,Ox cart,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,2,Ox cart,
208035030064,1,20803503,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030073,1,20803503,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030081,1,20803503,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030081,1,20803503,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030107,1,20803503,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030107,1,20803503,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208035030115,1,20803503,No,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
