ea_id,com_cg01,com_cg02,com_cg03,com_cg04,com_cg05,com_cg06,com_cg07,com_cg08,com_cg09,com_cg10,com_cg11,com_cg12,com_cg13,com_cg14,com_cg15,com_cg16,com_cg17,com_cg18,com_cg19,com_cg20,com_cg21,com_cg22,com_cg23,com_cg24,com_cg25,com_cg26,com_cg27,com_cg28,com_cg29,com_cg30,com_cg31,com_cg32,com_cg33,com_cg34
31301304,MUCH WORSE,better,better,better,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,worse,worse,worse,better,worse,better,better,better,worse,worse,ABOUT THE SAME,MUCH WORSE,better,worse,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,ABOUT THE SAME,better,better,better,MUCH WORSE,75
31301385,MUCH WORSE,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,MUCH WORSE,MUCH BETTER,MUCH BETTER,worse,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,NOT APPLICABLE,better,ABOUT THE SAME,better,better,NOT APPLICABLE,ABOUT THE SAME,worse,worse,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,9
31301560,worse,better,better,worse,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,worse,better,ABOUT THE SAME,better,better,better,NOT APPLICABLE,worse,better,better,better,better,worse,better,ABOUT THE SAME,ABOUT THE SAME,worse,50
31301671,MUCH WORSE,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,MUCH WORSE,better,better,worse,worse,MUCH BETTER,better,better,better,better,better,better,MUCH WORSE,worse,worse,worse,better,better,worse,better,better,better,NOT APPLICABLE,NOT APPLICABLE,worse,ABOUT THE SAME,better,better,worse,4
31301683,MUCH WORSE,better,better,ABOUT THE SAME,MUCH WORSE,MUCH BETTER,worse,better,MUCH WORSE,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,better,better,worse,better,worse,better,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,better,better,ABOUT THE SAME,better,2
31302162,better,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,better,better,MUCH BETTER,worse,MUCH WORSE,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,worse,better,better,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,worse,worse,worse,worse,3
31302415,MUCH BETTER,better,better,better,ABOUT THE SAME,better,better,worse,better,worse,ABOUT THE SAME,better,better,better,ABOUT THE SAME,better,MUCH BETTER,better,ABOUT THE SAME,MUCH BETTER,worse,ABOUT THE SAME,MUCH WORSE,ABOUT THE SAME,worse,worse,better,MUCH BETTER,MUCH BETTER,better,better,better,better,300
31302578,MUCH WORSE,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,worse,better,NOT APPLICABLE,better,MUCH BETTER,MUCH BETTER,worse,worse,worse,NOT APPLICABLE,worse,worse,ABOUT THE SAME,better,better,NOT APPLICABLE,better,NOT APPLICABLE,better,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,better,better,better,NOT APPLICABLE,3
31302651,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,better,better,ABOUT THE SAME,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,better,9
31302761,MUCH WORSE,better,better,better,NOT APPLICABLE,better,ABOUT THE SAME,worse,better,better,better,MUCH BETTER,MUCH BETTER,worse,worse,worse,worse,worse,worse,worse,better,better,NOT APPLICABLE,worse,better,better,worse,NOT APPLICABLE,better,MUCH BETTER,MUCH BETTER,worse,worse,50
31303067,better,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,better,better,better,worse,better,MUCH BETTER,MUCH BETTER,better,worse,worse,better,better,better,worse,4
31303263,worse,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,MUCH WORSE,MUCH BETTER,MUCH BETTER,worse,MUCH WORSE,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,better,better,worse,better,better,better,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,worse,better,worse,ABOUT THE SAME,2
31303327,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,MUCH WORSE,MUCH BETTER,MUCH BETTER,MUCH WORSE,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,better,ABOUT THE SAME,worse,ABOUT THE SAME,better,better,NOT APPLICABLE,better,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,worse,MUCH WORSE,2
31303467,worse,worse,worse,worse,NOT APPLICABLE,better,NOT APPLICABLE,worse,ABOUT THE SAME,better,better,MUCH BETTER,MUCH BETTER,worse,worse,worse,better,worse,worse,better,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,better,MUCH BETTER,better,worse,NOT APPLICABLE,better,better,better,better,worse,79
31303567,MUCH WORSE,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,worse,better,better,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,ABOUT THE SAME,better,better,worse,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,worse,9
31303585,worse,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,worse,worse,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,NOT APPLICABLE,better,MUCH BETTER,ABOUT THE SAME,better,NOT APPLICABLE,better,better,better,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,9
31303610,better,better,better,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,better,better,better,better,better,better,better,better,better,MUCH WORSE,worse,better,better,better,NOT APPLICABLE,worse,better,better,ABOUT THE SAME,better,better,better,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,9
31303655,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,worse,MUCH BETTER,MUCH BETTER,better,better,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,worse,worse,ABOUT THE SAME,ABOUT THE SAME,9
31303757,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,better,NOT APPLICABLE,worse,better,better,worse,worse,better,better,better,better,worse,worse,ABOUT THE SAME,better,MUCH BETTER,ABOUT THE SAME,NOT APPLICABLE,better,better,better,MUCH WORSE,ABOUT THE SAME,worse,better,better,better,worse,250
31306166,worse,better,better,ABOUT THE SAME,MUCH WORSE,ABOUT THE SAME,NOT APPLICABLE,MUCH WORSE,better,better,worse,MUCH BETTER,MUCH BETTER,better,better,better,better,ABOUT THE SAME,worse,better,better,better,NOT APPLICABLE,ABOUT THE SAME,better,better,better,better,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,9
31306274,worse,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,worse,better,better,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,better,better,worse,better,better,better,NOT APPLICABLE,NOT APPLICABLE,worse,ABOUT THE SAME,MUCH WORSE,worse,worse,4
31306500,worse,worse,worse,ABOUT THE SAME,NOT APPLICABLE,worse,worse,MUCH WORSE,better,better,worse,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,ABOUT THE SAME,worse,worse,worse,worse,better,worse,NOT APPLICABLE,worse,better,better,worse,better,better,better,better,better,better,500
31306719,worse,better,better,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,worse,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,better,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,better,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,9
31431714,better,better,better,better,better,worse,worse,worse,ABOUT THE SAME,better,better,better,better,better,better,better,better,worse,worse,better,worse,worse,worse,better,better,better,better,ABOUT THE SAME,better,better,better,better,better,30
31432279,better,better,better,better,worse,better,worse,better,better,better,worse,better,MUCH BETTER,better,better,better,better,better,worse,better,better,better,better,worse,better,better,better,ABOUT THE SAME,worse,better,MUCH BETTER,MUCH BETTER,worse,67
31432523,worse,MUCH BETTER,MUCH BETTER,better,worse,better,worse,worse,better,better,better,better,better,better,better,better,better,better,worse,better,better,better,worse,better,better,better,better,ABOUT THE SAME,worse,better,better,better,better,30
31432676,better,MUCH BETTER,MUCH BETTER,worse,worse,worse,worse,worse,better,MUCH BETTER,better,better,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,better,better,worse,better,worse,better,better,worse,MUCH WORSE,better,better,better,worse,50
31434099,better,better,better,better,MUCH BETTER,worse,worse,better,better,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,better,better,better,better,better,better,better,better,worse,worse,worse,better,better,MUCH BETTER,better,700
31435120,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,worse,worse,worse,MUCH BETTER,better,better,MUCH BETTER,better,better,better,better,MUCH BETTER,MUCH BETTER,better,better,better,better,better,better,better,better,worse,worse,worse,better,MUCH BETTER,better,worse,320
31435149,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,worse,worse,worse,better,MUCH BETTER,better,worse,MUCH BETTER,better,better,better,MUCH BETTER,better,better,better,worse,better,better,better,better,better,better,worse,worse,worse,better,MUCH BETTER,MUCH BETTER,30
31435423,worse,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,worse,worse,worse,better,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,better,better,better,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,better,better,worse,better,better,worse,better,worse,worse,better,better,MUCH BETTER,better,300
31435753,ABOUT THE SAME,better,better,better,worse,worse,worse,better,better,better,ABOUT THE SAME,better,ABOUT THE SAME,better,better,better,MUCH BETTER,worse,ABOUT THE SAME,better,better,ABOUT THE SAME,worse,better,better,worse,worse,worse,better,better,better,worse,worse,20
31436063,worse,better,better,worse,better,worse,worse,worse,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,ABOUT THE SAME,MUCH BETTER,better,better,better,better,worse,better,worse,worse,better,worse,better,better,better,better,better,324
31436695,worse,worse,worse,worse,worse,worse,MUCH WORSE,MUCH WORSE,worse,better,worse,ABOUT THE SAME,worse,worse,worse,worse,better,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,worse,ABOUT THE SAME,better,worse,MUCH WORSE,better,ABOUT THE SAME,worse,worse,worse,400
31438563,MUCH WORSE,better,better,ABOUT THE SAME,worse,MUCH WORSE,worse,MUCH WORSE,better,ABOUT THE SAME,ABOUT THE SAME,worse,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,better,worse,worse,worse,better,better,MUCH WORSE,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,MUCH BETTER,worse,worse,200
31438622,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,worse,worse,worse,better,MUCH BETTER,worse,MUCH BETTER,better,better,better,better,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,better,better,worse,better,better,better,worse,worse,worse,better,MUCH BETTER,better,better,3693
31438689,better,better,better,better,better,worse,worse,worse,better,better,worse,ABOUT THE SAME,better,better,better,better,better,worse,worse,worse,better,better,worse,better,better,better,worse,worse,worse,better,better,better,better,200
31438690,better,better,better,ABOUT THE SAME,better,worse,worse,better,better,better,worse,better,ABOUT THE SAME,better,better,worse,worse,worse,worse,better,better,better,worse,worse,better,ABOUT THE SAME,worse,worse,better,better,better,better,worse,110
31439102,worse,better,better,NOT APPLICABLE,better,worse,worse,worse,better,better,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,MUCH BETTER,worse,better,ABOUT THE SAME,worse,worse,worse,better,better,ABOUT THE SAME,worse,MUCH WORSE,better,better,better,better,worse,75
31440002,better,MUCH BETTER,MUCH BETTER,worse,MUCH BETTER,worse,worse,worse,better,better,better,better,better,MUCH BETTER,better,better,better,worse,worse,better,better,better,worse,better,better,better,better,worse,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,165
31440152,ABOUT THE SAME,better,MUCH BETTER,better,MUCH BETTER,worse,worse,worse,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,worse,better,better,better,ABOUT THE SAME,worse,better,better,better,better,worse,155
31441389,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,MUCH WORSE,worse,MUCH BETTER,better,better,better,better,better,better,better,ABOUT THE SAME,better,worse,better,better,better,MUCH WORSE,better,better,better,worse,worse,better,better,worse,worse,worse,147
31442200,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,worse,worse,worse,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,better,worse,worse,better,better,worse,better,worse,better,better,MUCH BETTER,better,6
31442394,worse,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,worse,worse,worse,better,better,ABOUT THE SAME,better,MUCH BETTER,better,better,better,worse,worse,worse,better,better,better,worse,worse,worse,better,worse,worse,better,better,ABOUT THE SAME,worse,worse,100
31442616,better,MUCH BETTER,MUCH BETTER,worse,better,worse,worse,better,better,better,better,better,MUCH BETTER,better,better,better,better,better,better,better,ABOUT THE SAME,ABOUT THE SAME,worse,better,better,better,better,worse,better,better,worse,worse,better,100
31443108,worse,better,better,MUCH BETTER,MUCH BETTER,worse,worse,worse,better,better,better,worse,better,better,better,better,better,better,better,better,MUCH BETTER,MUCH BETTER,worse,better,better,better,worse,worse,better,better,better,better,better,4000
31443270,better,better,better,worse,better,worse,worse,worse,better,better,better,better,better,better,better,better,better,better,better,better,better,better,worse,better,better,ABOUT THE SAME,worse,worse,ABOUT THE SAME,better,better,ABOUT THE SAME,better,60
31531161,better,better,better,better,worse,worse,worse,better,better,better,worse,worse,worse,better,better,better,worse,better,better,ABOUT THE SAME,better,better,worse,better,better,better,ABOUT THE SAME,worse,better,better,ABOUT THE SAME,worse,worse,3
31531303,better,better,better,better,worse,worse,worse,better,better,better,worse,worse,worse,better,better,better,worse,worse,worse,worse,better,better,worse,better,better,better,worse,worse,ABOUT THE SAME,worse,worse,worse,worse,2
31532674,better,better,better,better,worse,worse,worse,better,better,better,better,better,ABOUT THE SAME,better,better,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,better,worse,better,better,better,worse,worse,worse,better,better,better,worse,3
31533095,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,worse,worse,better,better,better,better,better,better,better,better,worse,better,worse,better,better,better,better,better,better,better,ABOUT THE SAME,ABOUT THE SAME,worse,ABOUT THE SAME,better,worse,worse,2
31534553,better,better,better,better,MUCH WORSE,worse,worse,better,better,better,worse,worse,worse,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,worse,worse,worse,better,better,worse,better,better,better,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,worse,worse,3
31535633,better,better,better,better,MUCH WORSE,worse,worse,better,better,better,worse,worse,worse,better,worse,worse,worse,worse,worse,worse,better,better,worse,better,better,better,worse,worse,better,better,better,worse,worse,3
31536118,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,worse,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,better,NOT APPLICABLE,better,better,worse,ABOUT THE SAME,worse,worse,better,better,better,ABOUT THE SAME,4
31536257,better,better,better,better,MUCH WORSE,worse,worse,better,better,better,worse,better,better,better,better,better,worse,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,worse,better,better,better,better,worse,worse,better,better,worse,worse,2
31536751,better,better,better,better,MUCH WORSE,worse,worse,better,better,better,better,better,better,better,better,better,MUCH WORSE,worse,worse,worse,better,better,worse,better,better,better,ABOUT THE SAME,worse,worse,better,better,worse,worse,2
31538278,better,better,better,better,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,better,better,better,better,better,worse,better,better,better,better,better,better,better,better,better,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,worse,4
31539670,worse,better,better,better,worse,worse,worse,worse,better,better,worse,ABOUT THE SAME,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,worse,better,better,better,worse,worse,worse,better,better,worse,worse,2
31540003,better,better,better,better,MUCH WORSE,worse,worse,better,better,better,better,better,better,better,better,better,MUCH WORSE,worse,worse,worse,better,better,worse,better,better,better,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,better,ABOUT THE SAME,worse,worse,2
31540419,better,better,better,better,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,better,worse,worse,ABOUT THE SAME,better,better,better,worse,worse,worse,worse,better,better,worse,better,better,better,better,better,worse,better,better,worse,worse,3
31541183,better,better,better,better,worse,worse,worse,better,better,better,ABOUT THE SAME,worse,worse,better,better,better,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,better,worse,better,worse,ABOUT THE SAME,ABOUT THE SAME,worse,better,better,better,worse,worse,3
31545384,better,better,better,better,MUCH WORSE,worse,worse,better,better,better,better,better,better,better,better,better,MUCH WORSE,worse,worse,worse,better,better,worse,better,better,better,ABOUT THE SAME,worse,worse,better,better,worse,worse,3
31546760,better,better,better,better,worse,worse,worse,better,better,better,better,better,better,better,better,better,worse,MUCH WORSE,MUCH WORSE,worse,better,better,worse,better,better,better,ABOUT THE SAME,ABOUT THE SAME,worse,better,better,better,worse,2
31547429,better,better,better,better,worse,worse,worse,better,better,better,worse,worse,worse,better,better,better,worse,worse,worse,worse,better,better,worse,better,better,better,worse,worse,better,better,better,worse,worse,2
31548148,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,better,better,better,better,worse,better,better,better,better,better,ABOUT THE SAME,better,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,better,better,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,3
31550254,better,better,better,better,worse,worse,worse,better,better,better,better,better,better,better,better,better,worse,better,better,better,better,better,worse,better,better,better,worse,worse,worse,better,better,ABOUT THE SAME,worse,3
