ea_id,com_cf01,com_cf02,com_cf03,com_cf04,com_cf05,com_cf06,com_cf07,com_cf08a,com_cf08b,com_cf09,com_cf10,com_cf11,com_cf12,com_cf13,com_cf14a,com_cf14b,com_cf14c,com_cf14d,com_cf14e,com_cf15a,com_cf15b,com_cf15c,com_cf15d,com_cf15e,com_cf16a,com_cf16b,com_cf16c,com_cf16d,com_cf16e,com_cf16f,com_cf16g,com_cf16h,com_cf16i,com_cf17a,com_cf17b,com_cf17c
20502758,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,10,km,no,,0,0,yes,less,less,more,more,more,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,ABOUT THE SAME,better,better,ABOUT THE SAME,better,better,ABOUT THE SAME,better,better,MUCH WORSE,yes,yes,yes
20503239,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,9,km,no,,0,0,no,less,more,more,NOT APPLICABLE,less,ABOUT THE SAME,NOT APPLICABLE,worse,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,worse,worse,worse,worse,worse,worse,MUCH BETTER,worse,no,no,yes
20503476,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,20,km,no,,1,1,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,worse,better,better,better,better,ABOUT THE SAME,better,worse,better,better,better,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
20504373,yes,1ST HALF NOV,1ST HALF APR,TOO MUCH,AT THE RIGHT TIME,AT THE RIGHT TIME,no,5,km,no,,0,0,no,more,more,more,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,better,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,better,worse,better,better,better,yes,yes,yes
20504729,yes,1ST HALF DEC,1ST HALF APR,TOO MUCH,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,yes,2,2,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,NOT APPLICABLE,ABOUT THE SAME NUMBER,better,NOT APPLICABLE,better,better,better,MUCH BETTER,MUCH BETTER,better,better,better,better,better,better,better,yes,yes,yes
20505317,yes,2ND HALF NOV,1ST HALF MAY,TOO MUCH,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,yes,50,2,5,no,more,more,more,NOT APPLICABLE,ABOUT THE SAME NUMBER,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,better,better,better,ABOUT THE SAME,better,better,better,worse,better,better,better,yes,yes,"YES, BUT NOT IF HH IS IN NEED"
20505648,yes,2ND HALF NOV,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,7,km,no,,0,0,yes,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,better,better,MUCH WORSE,NOT APPLICABLE,ABOUT THE SAME,worse,worse,worse,worse,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED",no
20506412,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,10,km,yes,50,3,3,no,more,more,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,better,better,better,better,better,better,better,better,better,better,better,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
20507089,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,no,,0,2,no,less,less,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,better,better,better,better,better,better,better,better,better,better,better,yes,yes,yes
20507371,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,10,km,no,,1,1,yes,ABOUT THE SAME NUMBER,more,more,more,more,better,better,better,better,better,MUCH BETTER,better,better,better,better,better,better,better,better,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
20507422,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,no,,2,2,no,more,more,more,more,more,better,better,better,better,better,better,better,better,better,better,better,better,better,better,yes,yes,yes
20507459,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,no,,3,3,no,more,more,more,less,less,better,better,better,better,better,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,yes,yes,yes
20507571,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,5,km,yes,23,3,4,no,ABOUT THE SAME NUMBER,more,more,less,ABOUT THE SAME NUMBER,ABOUT THE SAME,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,better,better,ABOUT THE SAME,better,better,ABOUT THE SAME,better,better,better,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
20508349,yes,1ST HALF NOV,1ST HALF MAY,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,no,5,km,no,,1,2,no,less,more,more,less,more,ABOUT THE SAME,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,worse,NOT APPLICABLE,better,ABOUT THE SAME,better,better,ABOUT THE SAME,"YES, BUT NOT IF HH IS IN NEED",yes,"YES, BUT NOT IF HH IS IN NEED"
20508547,yes,1ST HALF DEC,1ST HALF MAY,TOO MUCH,AT THE RIGHT TIME,TOO EARLY,no,15,km,no,,1,1,no,more,more,more,more,more,better,better,better,ABOUT THE SAME,better,better,better,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,better,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
20510584,yes,1ST HALF DEC,1ST HALF MAY,TOO MUCH,AT THE RIGHT TIME,AT THE RIGHT TIME,no,10,km,no,,0,0,no,more,more,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,worse,ABOUT THE SAME,better,better,ABOUT THE SAME,ABOUT THE SAME,better,ABOUT THE SAME,better,better,better,yes,yes,yes
20520255,yes,1ST HALF DEC,1ST HALF MAY,TOO MUCH,AT THE RIGHT TIME,TOO EARLY,no,15,km,no,,1,1,no,more,more,more,more,more,better,better,better,ABOUT THE SAME,better,better,better,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,better,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
20520582,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,4,km,no,,2,2,no,more,more,more,NOT APPLICABLE,more,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,better,better,ABOUT THE SAME,worse,better,better,better,yes,yes,yes
20601141,yes,2ND HALF OCT,1ST HALF MAY,TOO MUCH,TOO EARLY,AT THE RIGHT TIME,no,800,meter,no,,2,2,no,more,more,more,more,more,worse,worse,worse,worse,worse,worse,worse,MUCH WORSE,NOT APPLICABLE,MUCH BETTER,worse,MUCH BETTER,worse,worse,no,no,no
20601626,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,TOO LATE,TOO EARLY,yes,,,no,,6,7,no,more,less,more,more,less,worse,worse,worse,worse,worse,better,better,worse,worse,better,worse,worse,better,worse,no,no,no
20601658,yes,1ST HALF DEC,2ND HALF MAY,TOO LITTLE,TOO EARLY,TOO LATE,yes,,,no,,2,2,no,less,more,less,less,more,worse,worse,worse,worse,worse,worse,worse,worse,better,better,worse,better,worse,worse,no,no,no
20601701,yes,2ND HALF NOV,1ST HALF MAY,TOO MUCH,TOO EARLY,TOO LATE,no,16,km,no,,6,6,no,less,more,less,less,less,worse,worse,worse,worse,worse,better,worse,worse,better,better,worse,better,worse,worse,no,no,no
20602363,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,5,km,yes,16,6,3,no,more,more,more,more,more,better,better,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,worse,worse,worse,worse,better,worse,worse,worse,worse,yes,no,no
20602479,yes,2ND HALF NOV,1ST HALF MAY,TOO LITTLE,TOO LATE,TOO LATE,no,6,km,no,,0,0,no,less,less,less,less,less,better,better,NOT APPLICABLE,better,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,worse,better,worse,worse,ABOUT THE SAME,worse,worse,no,no,no
20602607,yes,1ST HALF NOV,1ST HALF MAY,TOO LITTLE,TOO LATE,TOO EARLY,no,5,km,no,,2,2,no,more,more,more,more,more,MUCH WORSE,ABOUT THE SAME,worse,worse,worse,better,better,worse,better,better,worse,worse,better,worse,no,no,no
20602617,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,5,km,yes,100,3,3,no,less,less,less,less,more,worse,worse,worse,worse,worse,MUCH BETTER,worse,worse,better,better,worse,worse,worse,worse,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
20603090,yes,1ST HALF JAN,2ND HALF APR,TOO MUCH,TOO LATE,TOO EARLY,yes,,,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,more,less,better,worse,better,worse,worse,better,worse,worse,worse,MUCH BETTER,worse,better,better,worse,no,no,no
20603121,yes,1ST HALF DEC,1ST HALF MAY,TOO MUCH,AT THE RIGHT TIME,AT THE RIGHT TIME,no,20,km,no,,3,3,no,more,more,less,NOT APPLICABLE,NOT APPLICABLE,worse,worse,worse,worse,worse,better,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,worse,worse,worse,worse,no,no,no
20603133,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,no,20,km,no,,0,0,no,less,less,less,more,more,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,worse,worse,ABOUT THE SAME,better,better,better,MUCH WORSE,MUCH WORSE,no,no,no
20603189,yes,1ST HALF NOV,1ST HALF MAY,TOO MUCH,TOO EARLY,AT THE RIGHT TIME,yes,,,no,,1,1,no,less,less,more,more,more,worse,worse,worse,worse,worse,MUCH WORSE,worse,worse,worse,worse,worse,MUCH WORSE,worse,worse,no,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
20603337,yes,1ST HALF NOV,1ST HALF MAY,TOO MUCH,TOO LATE,AT THE RIGHT TIME,no,45,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,less,NOT APPLICABLE,worse,worse,worse,worse,worse,worse,worse,worse,worse,better,worse,MUCH WORSE,worse,worse,no,no,no
20603455,yes,2ND HALF NOV,1ST HALF MAY,TOO MUCH,TOO LATE,AT THE RIGHT TIME,yes,,,yes,18,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,more,more,better,better,better,worse,better,MUCH BETTER,worse,worse,MUCH BETTER,MUCH BETTER,better,worse,worse,worse,yes,yes,no
20603533,yes,1ST HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,TOO LATE,TOO LATE,yes,,,no,,5,5,no,more,more,more,more,more,better,better,better,better,better,MUCH BETTER,MUCH BETTER,worse,worse,better,worse,worse,better,better,no,"YES, BUT NOT IF HH IS IN NEED",no
20604071,yes,1ST HALF OCT,2ND HALF MAY,TOO MUCH,TOO EARLY,AT THE RIGHT TIME,yes,,,no,,4,4,no,less,less,more,more,more,better,better,ABOUT THE SAME,worse,better,better,worse,worse,better,better,better,worse,worse,worse,no,no,no
20604376,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,no,,6,6,no,more,more,less,more,more,worse,worse,worse,worse,worse,better,worse,worse,better,better,worse,better,worse,worse,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
20604638,yes,1ST HALF NOV,2ND HALF MAY,THE RIGHT AMOUNT,TOO EARLY,AT THE RIGHT TIME,yes,,,yes,25,6,6,no,less,less,more,more,more,better,better,better,worse,worse,better,better,worse,better,better,worse,better,better,worse,no,no,no
20605302,yes,1ST HALF NOV,2ND HALF MAY,TOO MUCH,TOO EARLY,AT THE RIGHT TIME,no,20,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,better,MUCH WORSE,NOT APPLICABLE,better,worse,better,worse,worse,no,no,no
20606168,yes,1ST HALF DEC,2ND HALF MAY,TOO MUCH,AT THE RIGHT TIME,AT THE RIGHT TIME,no,8,km,no,,4,4,no,less,less,more,more,more,worse,worse,worse,worse,worse,better,worse,worse,better,better,worse,worse,worse,worse,no,no,no
20606297,yes,2ND HALF NOV,2ND HALF APR,TOO MUCH,TOO EARLY,TOO LATE,yes,,,yes,280,4,4,no,more,more,more,more,more,better,ABOUT THE SAME,better,worse,better,better,worse,worse,better,better,worse,worse,worse,worse,no,no,no
20607260,yes,2ND HALF DEC,2ND HALF MAY,THE RIGHT AMOUNT,TOO LATE,TOO EARLY,yes,,,no,,1,1,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,NOT APPLICABLE,NOT APPLICABLE,worse,NOT APPLICABLE,worse,worse,worse,better,NOT APPLICABLE,worse,NOT APPLICABLE,worse,NOT APPLICABLE,better,worse,worse,yes,yes,yes
20607315,yes,1ST HALF NOV,2ND HALF APR,TOO MUCH,TOO EARLY,AT THE RIGHT TIME,yes,,,no,,0,2,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,less,more,worse,worse,worse,worse,worse,better,worse,worse,NOT APPLICABLE,better,better,MUCH WORSE,worse,worse,yes,yes,no
20607733,yes,1ST HALF DEC,1ST HALF MAY,TOO MUCH,TOO EARLY,AT THE RIGHT TIME,no,6,km,no,,4,4,no,more,more,more,more,more,better,better,better,better,better,better,worse,worse,better,better,worse,worse,worse,worse,no,yes,no
20608499,yes,2ND HALF NOV,1ST HALF MAY,TOO MUCH,TOO EARLY,TOO EARLY,yes,,,yes,50,1,1,no,ABOUT THE SAME NUMBER,more,more,NOT APPLICABLE,less,worse,worse,worse,worse,worse,worse,worse,worse,better,better,better,better,better,better,no,no,no
20609754,yes,1ST HALF DEC,1ST HALF MAY,TOO LITTLE,TOO LATE,TOO EARLY,no,8,km,no,,5,5,no,less,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,worse,worse,worse,worse,worse,better,worse,worse,better,better,better,worse,worse,worse,no,no,no
20610050,yes,1ST HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,TOO LATE,AT THE RIGHT TIME,yes,,,no,,3,3,no,less,less,less,more,ABOUT THE SAME NUMBER,better,better,better,worse,worse,better,better,better,better,better,worse,better,better,MUCH WORSE,no,no,no
20610249,yes,2ND HALF NOV,2ND HALF MAY,THE RIGHT AMOUNT,TOO LATE,AT THE RIGHT TIME,no,5,km,yes,53,1,2,no,ABOUT THE SAME NUMBER,less,more,more,more,better,better,better,worse,better,better,worse,worse,better,worse,worse,worse,worse,worse,no,no,no
20611336,yes,1ST HALF DEC,1ST HALF MAY,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,yes,,,no,,1,6,no,less,more,more,NOT APPLICABLE,NOT APPLICABLE,worse,NOT APPLICABLE,worse,worse,worse,better,NOT APPLICABLE,worse,better,better,worse,better,worse,,no,no,no
20612564,yes,2ND HALF NOV,1ST HALF MAY,THE RIGHT AMOUNT,TOO LATE,TOO LATE,yes,,,no,,6,6,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,NOT APPLICABLE,NOT APPLICABLE,worse,NOT APPLICABLE,worse,worse,worse,worse,NOT APPLICABLE,NOT APPLICABLE,better,MUCH BETTER,MUCH WORSE,worse,better,worse,no,no,no
20613324,yes,2ND HALF NOV,2ND HALF MAY,TOO MUCH,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,yes,70,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,more,more,better,better,better,worse,worse,better,ABOUT THE SAME,worse,NOT APPLICABLE,better,worse,worse,ABOUT THE SAME,worse,yes,no,no
20614477,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,7,km,no,,3,3,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,less,more,better,better,better,worse,better,worse,worse,worse,NOT APPLICABLE,better,worse,worse,worse,worse,no,no,no
20614589,yes,1ST HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,3,mile,no,,3,3,no,more,more,more,more,NOT APPLICABLE,ABOUT THE SAME,worse,worse,MUCH WORSE,worse,worse,worse,worse,better,better,better,worse,worse,worse,yes,yes,no
20615064,yes,1ST HALF NOV,1ST HALF MAY,TOO LITTLE,TOO LATE,TOO EARLY,yes,,,no,,0,0,no,less,less,less,more,less,better,better,better,worse,better,worse,MUCH WORSE,worse,better,better,better,better,MUCH BETTER,worse,no,no,no
20615735,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,3,4,no,less,more,more,more,less,better,worse,worse,worse,worse,better,worse,worse,worse,better,worse,worse,worse,worse,no,no,no
20615752,yes,2ND HALF NOV,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,4,km,no,,5,5,no,more,more,more,less,more,worse,worse,worse,worse,worse,better,worse,worse,better,better,better,better,worse,worse,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
20701527,yes,1ST HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,yes,10,1,1,no,less,less,more,more,NOT APPLICABLE,better,ABOUT THE SAME,better,better,better,worse,worse,worse,NOT APPLICABLE,worse,worse,worse,better,worse,yes,"YES, BUT NOT IF HH IS IN NEED",yes
20701659,yes,1ST HALF NOV,2ND HALF MAY,TOO LITTLE,TOO EARLY,TOO LATE,no,12,km,no,,2,2,no,more,more,more,NOT APPLICABLE,less,worse,NOT APPLICABLE,worse,worse,worse,better,better,worse,better,better,better,better,worse,worse,yes,no,yes
20702011,yes,1ST HALF NOV,1ST HALF MAY,TOO LITTLE,AT THE RIGHT TIME,AT THE RIGHT TIME,no,5,km,yes,26,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,ABOUT THE SAME NUMBER,less,worse,worse,worse,worse,worse,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,better,worse,worse,better,worse,MUCH WORSE,yes,yes,no
20702282,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO LATE,yes,,,no,,3,3,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,more,more,better,better,better,ABOUT THE SAME,better,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,worse,better,worse,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED",no
20702464,yes,2ND HALF NOV,2ND HALF APR,TOO MUCH,TOO LATE,AT THE RIGHT TIME,yes,,,no,,0,6,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,ABOUT THE SAME NUMBER,less,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,worse,ABOUT THE SAME,better,ABOUT THE SAME,MUCH WORSE,no,no,no
20702471,yes,1ST HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,10,km,no,,0,0,yes,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,ABOUT THE SAME NUMBER,less,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,worse,MUCH WORSE,better,better,worse,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,yes,yes,no
20702542,yes,2ND HALF OCT,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,ABOUT THE SAME NUMBER,less,better,better,better,better,better,better,worse,worse,ABOUT THE SAME,better,worse,MUCH WORSE,ABOUT THE SAME,worse,no,no,no
20703025,yes,1ST HALF NOV,2ND HALF MAY,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,0,0,no,less,more,less,less,less,worse,better,NOT APPLICABLE,worse,worse,better,better,better,better,better,worse,worse,better,worse,no,yes,no
20703083,yes,2ND HALF NOV,2ND HALF MAY,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,yes,210,10,10,no,more,more,more,more,less,better,better,ABOUT THE SAME,better,MUCH WORSE,worse,worse,MUCH BETTER,better,better,worse,MUCH WORSE,MUCH WORSE,better,yes,yes,yes
20703316,yes,1ST HALF NOV,2ND HALF MAY,TOO MUCH,TOO EARLY,TOO LATE,yes,,,yes,30,1,2,no,less,more,less,less,less,better,better,better,worse,worse,better,worse,worse,better,worse,worse,better,better,worse,no,no,no
20703565,yes,2ND HALF OCT,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO LATE,no,40,km,no,,0,0,no,less,less,more,more,more,worse,worse,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,worse,worse,ABOUT THE SAME,worse,better,worse,worse,no,no,no
20703595,yes,1ST HALF DEC,2ND HALF MAY,TOO LITTLE,TOO EARLY,TOO LATE,yes,,,yes,150,7,7,no,more,more,more,more,ABOUT THE SAME NUMBER,better,ABOUT THE SAME,better,worse,worse,better,worse,worse,better,better,worse,worse,worse,better,no,no,no
20704037,yes,2ND HALF NOV,2ND HALF MAY,THE RIGHT AMOUNT,TOO EARLY,AT THE RIGHT TIME,yes,,,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,ABOUT THE SAME NUMBER,less,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,worse,ABOUT THE SAME,better,better,MUCH WORSE,no,no,no
20704289,yes,1ST HALF NOV,1ST HALF MAY,THE RIGHT AMOUNT,TOO EARLY,AT THE RIGHT TIME,no,6,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,ABOUT THE SAME NUMBER,less,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,worse,MUCH WORSE,ABOUT THE SAME,MUCH WORSE,yes,yes,no
20704353,yes,2ND HALF NOV,1ST HALF MAY,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,ABOUT THE SAME NUMBER,less,better,better,better,worse,better,better,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,worse,worse,better,worse,MUCH WORSE,yes,no,no
20704738,yes,2ND HALF NOV,1ST HALF MAY,TOO MUCH,AT THE RIGHT TIME,AT THE RIGHT TIME,no,2,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,more,more,worse,worse,worse,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,worse,MUCH WORSE,NOT APPLICABLE,better,worse,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED",no
20705328,yes,2ND HALF NOV,2ND HALF MAY,THE RIGHT AMOUNT,TOO LATE,TOO LATE,yes,,,no,,4,2,no,more,more,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,better,better,better,worse,better,better,worse,worse,NOT APPLICABLE,worse,ABOUT THE SAME,better,worse,worse,no,no,no
20705372,yes,2ND HALF NOV,2ND HALF APR,TOO MUCH,TOO LATE,AT THE RIGHT TIME,no,3,km,no,,0,0,no,more,more,more,more,more,worse,worse,worse,MUCH WORSE,MUCH WORSE,worse,worse,MUCH WORSE,NOT APPLICABLE,better,worse,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,no,no,no
20705495,yes,1ST HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,yes,,,no,,10,10,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,worse,worse,worse,worse,worse,better,worse,worse,ABOUT THE SAME,better,worse,worse,ABOUT THE SAME,worse,no,no,no
20705652,yes,2ND HALF NOV,1ST HALF MAY,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,yes,,,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,ABOUT THE SAME NUMBER,less,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,better,ABOUT THE SAME,better,ABOUT THE SAME,NOT APPLICABLE,no,no,no
20705657,yes,1ST HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,TOO EARLY,AT THE RIGHT TIME,yes,,,yes,10,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,ABOUT THE SAME NUMBER,less,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH WORSE,MUCH WORSE,better,worse,ABOUT THE SAME,better,better,worse,yes,yes,no
20706163,yes,1ST HALF OCT,2ND HALF APR,TOO MUCH,TOO LATE,TOO EARLY,yes,,,yes,300,4,4,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,less,less,better,better,better,MUCH WORSE,better,better,better,MUCH WORSE,MUCH WORSE,better,better,better,better,better,no,no,no
20706294,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,AT THE RIGHT TIME,no,10,km,no,,4,4,no,less,more,more,more,more,worse,worse,worse,worse,worse,better,worse,worse,worse,better,worse,worse,worse,worse,no,no,no
