case_id,visit,ea_id,hh_n0a,hh_n0b,hh_n01,hh_n02,hh_n03,hh_n04,hh_n05,hh_n06,hh_n07,hh_n08
202013540112,1,20201354,no,no,no,no,no,no,no,no,no,no
202013540127,1,20201354,no,no,no,no,no,no,no,no,no,no
202013540142,1,20201354,no,no,no,no,no,no,no,no,no,no
202013540172,1,20201354,no,no,no,no,no,no,no,no,no,no
202013540187,1,20201354,no,no,no,no,no,no,no,no,no,no
202013540202,1,20201354,no,no,no,no,no,no,no,no,no,no
202013540216,1,20201354,no,no,no,no,no,no,no,no,no,no
202013540246,1,20201354,no,no,no,no,no,no,no,no,no,no
202013540261,1,20201354,no,no,no,no,no,no,no,no,no,no
202013540276,1,20201354,no,no,no,no,no,no,no,no,no,no
202013540306,1,20201354,no,no,no,no,no,no,no,no,no,no
202014500006,1,20201450,no,no,no,no,no,no,no,no,no,no
202014500099,1,20201450,no,no,no,no,no,no,no,no,no,no
202014500101,1,20201450,yes,yes,no,no,yes,no,no,no,no,no
202014500129,1,20201450,yes,yes,no,yes,no,no,no,no,no,no
202014500190,1,20201450,no,no,no,no,no,no,no,no,no,no
202014500240,1,20201450,no,no,no,no,no,no,no,no,no,no
202014500253,1,20201450,yes,yes,yes,no,no,no,no,yes,no,no
202014500296,1,20201450,no,no,no,no,no,no,no,no,no,no
202014500311,1,20201450,no,no,no,no,no,no,no,no,no,no
202014500347,1,20201450,no,no,no,no,no,no,no,no,no,no
202014500365,1,20201450,no,no,no,no,no,no,no,no,no,no
202014500370,1,20201450,no,no,no,no,no,no,no,no,no,no
202014500389,1,20201450,no,no,no,no,no,no,no,no,no,no
202014500396,1,20201450,no,no,no,no,no,no,no,no,no,no
202014500398,1,20201450,no,no,no,no,no,no,no,no,no,no
202014500400,1,20201450,no,no,no,no,no,no,no,no,no,no
202016460027,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460048,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460070,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460092,1,20201646,yes,yes,no,yes,no,no,no,no,no,no
202016460136,1,20201646,yes,yes,no,no,no,yes,no,no,no,no
202016460158,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460180,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460201,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460245,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460267,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460289,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460311,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460354,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460376,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460398,1,20201646,no,no,no,no,no,no,no,no,no,no
202016460442,1,20201646,no,no,no,no,no,no,no,no,no,no
202023430007,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430020,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430032,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430044,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430056,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430081,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430093,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430106,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430130,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430142,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430155,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430167,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430204,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430216,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430228,1,20202343,no,no,no,no,no,no,no,no,no,no
202023430253,1,20202343,no,no,no,no,no,no,no,no,no,no
202031350012,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350027,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350030,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350045,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350060,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350075,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350089,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350104,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350119,1,20203135,yes,yes,no,yes,no,no,no,no,no,no
202031350134,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350149,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350164,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350179,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350194,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350209,1,20203135,no,no,no,no,no,no,no,no,no,no
202031350224,1,20203135,yes,yes,yes,yes,no,no,no,no,no,no
202034940002,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940009,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940017,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940030,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940048,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940052,1,20203494,yes,yes,no,no,no,no,no,no,no,yes
202034940061,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940081,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940083,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940089,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940103,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940132,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940134,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940145,1,20203494,no,no,no,no,no,no,no,no,no,no
202034940186,1,20203494,yes,yes,yes,no,no,no,no,no,no,yes
202034940202,1,20203494,no,no,no,no,no,no,no,no,no,no
202036560013,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560021,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560029,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560037,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560053,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560061,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560069,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560076,1,20203656,yes,yes,no,yes,no,no,no,no,no,no
202036560092,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560100,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560108,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560116,1,20203656,yes,yes,yes,no,no,no,no,no,no,yes
202036560132,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560140,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560148,1,20203656,no,no,no,no,no,no,no,no,no,no
202036560163,1,20203656,yes,yes,no,no,yes,no,no,no,no,yes
202036940016,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940028,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940039,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940050,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940072,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940083,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940094,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940106,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940128,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940139,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940150,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940161,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940184,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940195,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940206,1,20203694,no,no,no,no,no,no,no,no,no,no
202036940228,1,20203694,no,no,no,no,no,no,no,no,no,no
202041240004,1,20204124,no,no,no,no,no,no,no,no,no,no
202041240005,1,20204124,no,no,no,no,no,no,no,no,no,no
202041240022,1,20204124,no,no,no,no,no,no,no,no,no,no
202041240038,1,20204124,no,no,no,no,no,no,no,no,no,no
202041240046,1,20204124,no,no,no,no,no,no,no,no,no,no
202041240048,1,20204124,yes,yes,no,no,no,no,no,no,yes,yes
202041240075,1,20204124,no,no,no,no,no,no,no,no,no,no
202041240118,1,20204124,no,no,no,no,no,no,no,no,no,no
202041240130,1,20204124,no,no,no,no,no,no,no,no,no,no
202041240154,1,20204124,no,no,no,no,no,no,no,no,no,no
202041240158,1,20204124,no,no,no,no,no,no,no,no,no,no
202041240180,1,20204124,yes,yes,yes,no,yes,no,no,no,no,yes
202041240203,1,20204124,no,no,no,no,no,no,no,no,no,no
202041240205,1,20204124,no,no,no,no,no,no,no,no,no,no
202041240305,1,20204124,yes,yes,yes,no,yes,no,no,no,no,yes
202041240308,1,20204124,no,no,no,no,no,no,no,no,no,no
202047120016,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120019,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120028,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120037,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120056,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120065,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120075,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120084,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120103,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120112,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120121,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120131,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120149,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120159,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120168,1,20204712,no,no,no,no,no,no,no,no,no,no
202047120187,1,20204712,no,no,no,no,no,no,no,no,no,no
202052070003,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070009,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070015,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070021,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070028,2,20205207,yes,yes,yes,no,no,no,no,no,no,yes
202052070034,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070040,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070053,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070059,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070065,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070084,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070090,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070103,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070109,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070115,2,20205207,no,no,no,no,no,no,no,no,no,no
202052070127,2,20205207,no,no,no,no,no,no,no,no,no,no
202054840006,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840014,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840022,1,20205484,yes,yes,yes,no,no,yes,no,no,no,yes
202054840030,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840038,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840054,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840062,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840070,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840077,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840093,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840101,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840109,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840133,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840141,1,20205484,no,no,no,no,no,no,no,no,no,no
202054840149,1,20205484,yes,yes,no,yes,no,no,no,no,no,yes
202054840164,1,20205484,no,no,no,no,no,no,no,no,no,no
202055250027,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250043,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250058,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250074,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250106,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250122,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250138,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250153,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250185,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250201,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250217,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250232,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250264,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250280,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250296,1,20205525,no,no,no,no,no,no,no,no,no,no
202055250327,1,20205525,no,no,no,no,no,no,no,no,no,no
202056340018,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340030,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340041,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340053,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340076,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340088,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340099,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340111,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340134,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340146,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340157,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340169,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340192,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340204,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340215,1,20205634,no,no,no,no,no,no,no,no,no,no
202056340239,1,20205634,yes,yes,yes,no,no,no,no,no,no,yes
202057000005,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000011,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000018,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000024,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000031,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000037,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000044,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000050,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000056,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000063,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000076,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000082,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000089,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000114,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000121,1,20205700,no,no,no,no,no,no,no,no,no,no
202057000134,1,20205700,no,no,no,no,no,no,no,no,no,no
202057210001,1,20205721,no,no,no,no,no,no,no,no,no,no
202057210011,1,20205721,yes,yes,no,no,yes,no,no,no,no,yes
202057210058,1,20205721,no,no,no,no,no,no,no,no,no,no
202057210064,1,20205721,no,no,no,no,no,no,no,no,no,no
202057210081,1,20205721,no,no,no,no,no,no,no,no,no,no
202057210084,1,20205721,no,no,no,no,no,no,no,no,no,no
202057210091,1,20205721,yes,yes,no,no,yes,no,no,no,no,yes
202057210105,1,20205721,no,no,no,no,no,no,no,no,no,no
202057210121,1,20205721,no,no,no,no,no,no,no,no,no,no
202057210135,1,20205721,no,no,no,no,no,no,no,no,no,no
202057210143,1,20205721,yes,yes,no,yes,no,yes,no,no,no,no
202057210161,1,20205721,no,no,no,no,no,no,no,no,no,no
202057210162,1,20205721,no,no,no,no,no,no,no,no,no,no
202057210183,1,20205721,no,no,no,no,no,no,no,no,no,no
202057210184,1,20205721,no,no,no,no,no,no,no,no,no,no
202057210190,1,20205721,no,no,no,no,no,no,no,no,no,no
202062430008,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430015,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430023,1,20206243,yes,yes,no,no,yes,yes,no,no,no,no
202062430030,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430046,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430053,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430061,1,20206243,yes,yes,yes,no,no,no,no,no,no,yes
202062430069,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430084,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430091,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430099,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430107,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430122,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430130,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430137,1,20206243,no,no,no,no,no,no,no,no,no,no
202062430152,1,20206243,no,no,no,no,no,no,no,no,no,no
202063620005,1,20206362,no,no,no,no,no,no,no,no,no,no
202063620025,1,20206362,no,no,no,no,no,no,no,no,no,no
202063620035,1,20206362,no,no,no,no,no,no,no,no,no,no
202063620047,1,20206362,yes,yes,no,no,no,no,no,no,no,yes
202063620055,1,20206362,no,no,no,no,no,no,no,no,no,no
202063620077,1,20206362,yes,yes,no,no,no,no,no,no,no,yes
202063620123,1,20206362,yes,yes,yes,no,no,no,no,no,no,no
202063620130,1,20206362,no,no,no,no,no,no,no,no,no,no
202063620143,1,20206362,no,no,no,no,no,no,no,no,no,no
202063620150,1,20206362,no,no,no,no,no,no,no,no,no,no
202063620156,1,20206362,no,no,no,no,no,no,no,no,no,no
202063620179,1,20206362,no,no,no,no,no,no,no,no,no,no
202063620195,1,20206362,yes,yes,no,no,yes,no,no,no,no,yes
202063620232,1,20206362,no,no,no,no,no,no,no,no,no,no
202063620243,1,20206362,no,no,no,no,no,no,no,no,no,no
202063620271,1,20206362,no,no,no,no,no,no,no,no,no,no
202200380015,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380028,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380041,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380054,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380080,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380093,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380106,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380119,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380145,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380159,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380172,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380185,1,20220038,yes,yes,no,no,yes,no,no,no,no,yes
202200380211,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380224,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380237,1,20220038,no,no,no,no,no,no,no,no,no,no
202200380263,1,20220038,no,no,no,no,no,no,no,no,no,no
202201530002,1,20220153,yes,yes,no,no,yes,no,no,no,no,yes
202201530021,1,20220153,no,no,no,no,no,no,no,no,no,no
202201530040,1,20220153,no,no,no,no,no,no,no,no,no,no
202201530059,1,20220153,no,no,no,no,no,no,no,no,no,no
202201530098,1,20220153,yes,yes,yes,no,no,no,no,no,no,no
202201530117,1,20220153,no,no,no,no,no,no,no,no,no,no
202201530137,1,20220153,no,no,no,no,no,no,no,no,no,no
202201530156,1,20220153,no,no,no,no,no,no,no,no,no,no
202201530194,1,20220153,yes,yes,yes,no,no,no,no,no,no,yes
202201530214,1,20220153,no,no,no,no,no,no,no,no,no,no
202201530233,1,20220153,yes,yes,no,yes,no,no,no,no,no,no
202201530252,1,20220153,no,no,no,no,no,no,no,no,no,no
202201530272,1,20220153,yes,yes,no,yes,no,no,no,no,no,no
202201530329,1,20220153,yes,yes,no,no,yes,no,no,no,no,no
202201530349,1,20220153,no,no,no,no,no,no,no,no,no,no
202201530387,1,20220153,no,no,no,no,no,no,no,no,no,no
203010750001,1,20301075,yes,yes,no,yes,no,no,no,no,no,no
203010750006,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750011,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750016,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750020,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750030,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750035,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750040,1,20301075,yes,yes,no,no,no,yes,no,no,no,no
203010750054,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750059,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750064,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750069,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750078,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750083,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750088,1,20301075,no,no,no,no,no,no,no,no,no,no
203010750097,1,20301075,no,no,no,no,no,no,no,no,no,no
203024320014,1,20302432,no,no,no,no,no,no,no,no,no,no
203024320022,1,20302432,no,no,no,no,no,no,no,no,no,no
203024320030,1,20302432,no,no,no,no,no,no,no,no,no,no
203024320038,1,20302432,no,no,no,no,no,no,no,no,no,no
203024320055,1,20302432,no,no,no,no,no,no,no,no,no,no
203024320063,1,20302432,no,no,no,no,no,no,no,no,no,no
203024320071,1,20302432,no,no,no,no,no,no,no,no,no,no
203024320079,1,20302432,no,no,no,no,no,no,no,no,no,no
203024320096,1,20302432,yes,yes,no,no,yes,no,no,yes,no,yes
203024320104,1,20302432,yes,yes,yes,no,no,no,no,no,no,no
203024320112,1,20302432,no,no,no,no,no,no,no,no,no,no
203024320121,1,20302432,no,no,no,no,no,no,no,no,no,no
203024320137,1,20302432,no,no,no,no,no,no,no,no,no,no
203024320145,1,20302432,yes,yes,no,no,yes,no,no,no,no,no
203024320154,1,20302432,no,no,no,no,no,no,no,no,no,no
203024320170,1,20302432,no,no,no,no,no,no,no,no,no,no
203025390008,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390016,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390038,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390047,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390067,1,20302539,yes,yes,no,no,no,yes,no,no,no,no
203025390077,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390081,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390087,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390104,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390115,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390120,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390137,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390148,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390169,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390177,1,20302539,no,no,no,no,no,no,no,no,no,no
203025390196,1,20302539,no,no,no,no,no,no,no,no,no,no
203025920018,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920030,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920045,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920060,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920090,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920105,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920120,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920135,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920165,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920180,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920195,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920210,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920240,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920255,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920270,1,20302592,no,no,no,no,no,no,no,no,no,no
203025920300,1,20302592,no,no,no,no,no,no,no,no,no,no
203030650008,1,20303065,yes,yes,no,no,no,yes,no,no,no,no
203030650012,1,20303065,no,no,no,no,no,no,no,no,no,no
203030650013,1,20303065,no,no,no,no,no,no,no,no,no,no
203030650026,1,20303065,no,no,no,no,no,no,no,no,no,no
203030650031,1,20303065,no,no,no,no,no,no,no,no,no,no
203030650039,1,20303065,no,no,no,no,no,no,no,no,no,no
203030650044,1,20303065,no,no,no,no,no,no,no,no,no,no
