case_id,visit,ea_id,hh_f01,hh_f02,hh_f03a,hh_f03b,hh_f04a,hh_f04b,hh_f05,hh_f06,hh_f07,hh_f07_os,hh_f08,hh_f08_os,hh_f09,hh_f09_os,hh_f10,hh_f11,hh_f11_os,hh_f12,hh_f12_os,hh_f13,hh_f14,hh_f15,hh_f15_os,hh_f16a,hh_f16b,hh_f17,hh_f18,hh_f19,hh_f20a,hh_f20a_os,hh_f20b,hh_f20b_os,hh_f21,hh_f22,hh_f23,hh_f24,hh_f25,hh_f26a,hh_f26b,hh_f27,hh_f28,hh_f29,hh_f30,hh_f31,hh_f32,hh_f33a,hh_f33b,hh_f34,hh_f35,hh_f36,hh_f36_os,hh_f37,hh_f38a,hh_f38b,hh_f39,hh_f40,hh_f41,hh_f41_os,hh_f42,hh_f43,hh_f43_os,hh_f44,hh_f45,hh_f46,hh_f47
102025140169,1,10202514,Owned,8000,300,Month,,,1,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,150,No,,,,,,,,,,,,No,,,,No,,,,1,240,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
102030130002,1,10203013,Owned,20000,100,Month,,,1,Traditional,Mud,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,10,Minute,All year around,,Latrine without roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
102030130005,1,10203013,Owned,10000,200,Month,,,1,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Forest reserve,,5,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,10,Minute,All year around,,Latrine without roof,,Other households also,Rubbish pit,,Yes,Yes,No,
102030130006,1,10203013,Owned,7000,1000,Month,,,3,Traditional,Mud,,Grass,,Smoothed mud,,2,Collected firewood,,Collected firewood,,,,Forest reserve,,20,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,10,Minute,All year around,,None,,,Public rubbish heap,,Yes,No,No,
102030130008,1,10203013,Owned,10000,500,Month,,,2,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Community woodlot,,10,Minute,None,50,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,15,Minute,Only rainy season,Borehole,None,,,Rubbish pit,,No,,,
102030130011,1,10203013,Owned,5000,150,Month,,,3,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Own woodlot,,30,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,10,Minute,Only rainy season,Borehole,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,Yes,No,
102030130012,1,10203013,Owned,10000,500,Month,,,4,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,3,Minute,None,400,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,6,Minute,All year around,,Latrine without roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
102030130013,1,10203013,Owned,18000,2000,Month,,,4,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Forest reserve,,10,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,10,Minute,Only rainy season,Borehole,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
102030130015,1,10203013,Owned,10000,300,Month,,,4,Semi-Permanent,Mud,,Iron sheets,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,30,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,2,600,River/stream,,0,30,Minute,All year around,,None,,,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
102030130016,1,10203013,Owned,30000,800,Month,,,1,Traditional,Mud,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Community woodlot,,1,Hour,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
102030130017,1,10203013,Owned,30000,500,Month,,,2,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,5,Minute,None,50,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,20,Minute,Only rainy season,Borehole,None,,,Other (specify),DISPOSE IN GARDEN,Yes,Yes,Yes,"Yes, for all children under five"
102030130020,1,10203013,Owned,13000,1000,Month,,,2,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Candles,,Collected firewood,,,,Forest reserve,,10,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
102030130021,1,10203013,Owned,12000,600,Month,,,2,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,30,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Latrine without roof,,Household members only,Rubbish pit,,Yes,Yes,No,
102030130023,1,10203013,Owned,15000,5000,Month,,,3,Traditional,Compacted earth,,Grass,,Smoothed mud,,4,Collected firewood,,Collected firewood,,,,Forest reserve,,30,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,1,1000,Borehole,,100,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,No,No,
102030130024,1,10203013,Owned,20000,3000,Month,,,2,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Forest reserve,,30,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,100,10,Minute,All year around,,None,,,Public rubbish heap,,Yes,Yes,Yes,"Yes, for all children under five"
102030130030,1,10203013,Owned,150000,3000,Month,,,1,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,4,Parrafin,,Collected firewood,,,,Forest reserve,,30,Minute,None,250,No,,,,,,,,,,,,No,,,,No,,,,1,200,Borehole,,50,5,Minute,All year around,,Latrine without roof,,Other households also,Public rubbish heap,,No,,,
102030130034,1,10203013,Owned,30000,800,Month,,,1,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,12,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,Yes,No,
102030850004,1,10203085,Owned,80000,1000,Month,,,Don't Know,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,220,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,1,500,Communal standpipe,,0,3,Minute,All year around,,Traditional latrine with roof,,Other households also,None,,Yes,No,Yes,"Yes, for all children under five"
102030850011,1,10203085,Owned,80000,2000,Month,,,9,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Puchased firewood,,,No,,,,,,200,No,,,,,,,,,,,,Yes,Yes,Dwelling unappropriate for connection,,No,,,,1,2400,Communal standpipe,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,No,
102030850018,1,10203085,Owned,2500000,10000,Month,,,8,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,6,Electricity,,Collected firewood,,,,Unfarmed areas of community,,15,Minute,None,350,Yes,Candles,,Firewood,,Yes,32,No,Several times a week,897,1,Month,,,,,No,,,,2,3500,Piped into yard/plot,,1200,On Permises,,All year around,,VIP latrine,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
102030850032,1,10203085,Owned,10000,300,Month,,,8,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Grass,,Collected firewood,,,,Unfarmed areas of community,,15,Minute,None,100,No,,,,,,,,,,,,Yes,Yes,Dwelling unappropriate for connection,,No,,,,0,,Other (specify),SHALLOW WELL,0,10,Minute,All year around,,Flush toilet,,6,Rubbish bin,,No,,,
102030850046,1,10203085,Owned,10000,300,Month,,,1,Traditional,Grass,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,400,No,,,,,,,,,,,,Yes,Yes,Dwelling unappropriate for connection,,No,,,,0,,Other (specify),SHALLOW WELL,100,10,Minute,All year around,,Traditional latrine with roof,,Other households also,Other (specify),BUSH,Yes,Yes,Yes,"Yes, for all children under five"
102030850053,1,10203085,Rented,,,,3000,Month,Don't Know,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,5,Electricity,,Puchased firewood,,,No,,,,,,600,Yes,Candles,,Firewood,,Yes,Not applicable,No,Several times a month,600,1,Month,,,,,No,,,,2,3000,Other (specify),SHALLOW WELL,0,On Permises,,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
102030850059,1,10203085,Owned,40000,2000,Month,,,1,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,All,500,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Other (specify),SHALLOW WELL,100,On Permises,,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
102030850066,1,10203085,Owned,7000,300,Month,,,4,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,400,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,1,1500,Other (specify),SHALLOW WELL,0,20,Minute,All year around,,Traditional latrine with roof,,Other households also,Other (specify),BUSH,Yes,Yes,Yes,"Yes, for all children under five"
102030850080,1,10203085,Owned,150000,4000,Month,,,10,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,5,Battery/dry cell,,Collected firewood,,,,Own woodlot,,4,Minute,None,300,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,1,3000,Protected well in yard/plot,,50,On Permises,,All year around,,Traditional latrine with roof,,Household members only,Other (specify),BUSH,Yes,No,No,
102030850087,1,10203085,Owned,100000,2000,Month,,,7,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Parrafin,,Collected firewood,,,,Own woodlot,,1,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,1,2000,Protected well in yard/plot,,30,3,Minute,All year around,,Traditional latrine with roof,,Household members only,Other (specify),BUSH,Yes,Yes,No,
102030850094,1,10203085,Owned,80000,2000,Month,,,5,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,400,No,,,,,,,,,,,,No,,,,No,,,,1,1000,Protected well in yard/plot,,30,3,Minute,All year around,,None,,,Other (specify),BUSH,Yes,Yes,No,
102030850101,1,10203085,"Free, authorised",,300,Month,,,9,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,1,500,Protected public well,,30,5,Minute,All year around,,Traditional latrine with roof,,Other households also,Other (specify),BUSH,No,,,
102030850115,1,10203085,Owned,90000,2500,Month,,,23,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Community woodlot,,20,Minute,None,100,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Piped into dwelling,,1999,On Permises,,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
102030850122,1,10203085,Owned,80000,2000,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Community woodlot,,20,Minute,None,100,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Protected public well,,0,20,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,No,Yes,"Yes, for all children under five"
102030850129,1,10203085,Owned,28000,500,Month,,,3,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,25,Minute,None,80,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Open public well,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,No,,,
102030850143,1,10203085,Owned,65000,1000,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,25,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,No,Yes,"Yes, for all children under five"
102031760004,2,10203176,Owned,37000,900,Month,,,2,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Community woodlot,,30,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,6,Minute,All year around,,Traditional latrine with roof,,Other households also,Public rubbish heap,,Yes,No,No,
102031760009,2,10203176,Owned,40000,1000,Month,,,4,Traditional,Compacted earth,,Grass,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Community woodlot,,15,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,13,Minute,Only rainy season,Borehole,Traditional latrine with roof,,Household members only,Public rubbish heap,,No,,,
102031760014,2,10203176,Owned,26000,500,Month,,,3,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Community woodlot,,10,Minute,None,50,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,15,Minute,Only rainy season,Borehole,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,No,No,
102031760024,2,10203176,Owned,3000,100,Month,,,1,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Community woodlot,,1,Hour,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,20,Minute,All year around,,None,,,Other (specify),BUSH,Yes,No,No,
102031760029,2,10203176,Owned,34000,750,Month,,,7,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Community woodlot,,10,Minute,None,50,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,No,No,
102031760033,2,10203176,Owned,3000,400,Month,,,Don't Know,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Collected firewood,,Collected firewood,,,,Unfarmed areas of community,,12,Minute,None,80,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,8,Minute,All year around,,None,,,Public rubbish heap,,Yes,All nets treated & less than 6 months old,No,
102031760043,2,10203176,Owned,5000,300,Month,,,1,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
102031760048,2,10203176,Owned,13000,650,Month,,,1,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Collected firewood,,Collected firewood,,,,Unfarmed areas of community,,6,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,5,Minute,All year around,,None,,,Public rubbish heap,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
102031760053,2,10203176,Owned,10000,1000,Month,,,8,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Collected firewood,,Collected firewood,,,,Unfarmed areas of community,,4,Minute,None,400,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,4,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
102031760063,2,10203176,Employer provides,,1500,Month,,,3,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,3,Minute,None,5000,No,,,,,,,,,,,,No,,,,No,,,,1,400,Borehole,,0,2,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
102031760067,2,10203176,Owned,8000,400,Month,,,2,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,6,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,7,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
102031760072,2,10203176,Owned,10000,300,Month,,,1,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,No,No,
102031760082,2,10203176,Rented,,,,500,Month,1,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,4,Parrafin,,Puchased firewood,,,Yes,Community woodlot,,1,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,2,3000,Borehole,,100,15,Minute,All year around,,VIP latrine,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
102031760087,2,10203176,Owned,8000,200,Month,,,8,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,No,,,
102031760092,2,10203176,Owned,7000,300,Month,,,Don't Know,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Grass,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,8,Minute,All year around,,Traditional latrine with roof,,Other households also,None,,Yes,Yes,No,
102031760101,2,10203176,Owned,5000,200,Month,,,3,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Community woodlot,,1,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,25,Minute,All year around,,Latrine without roof,,Household members only,Other (specify),BUSH,Yes,Yes,Yes,"Yes, for all children under five"
102032210001,1,10203221,Owned,20000,500,Month,,,1,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,2,Hour,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
102032210014,1,10203221,Owned,160000,2000,Month,,,0,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,3,Minute,All year around,,None,,,None,,Yes,Yes,Yes,"Yes, for some children under five"
102032210028,1,10203221,Owned,100000,1500,Month,,,3,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,250,No,,,,,,,,,,,,No,,,,No,,,,2,500,Borehole,,0,4,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,No,,,
102032210042,1,10203221,Owned,10000,500,Month,,,0,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,None,,,None,,No,,,
102032210055,1,10203221,Owned,5000,100,Month,,,2,Traditional,Mud,,Grass,,Smoothed mud,,1,Other (specify),NOTHING,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,None,,,None,,No,,,
102032210083,1,10203221,Employer provides,,2000,Month,,,Don't Know,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,5,Parrafin,,Puchased firewood,,,No,,,,,,400,No,,,,,,,,,,,,No,,,,No,,,,2,1500,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
102032210110,1,10203221,Owned,5000,200,Month,,,0,Traditional,Grass,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,3,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
102032210124,1,10203221,Owned,30000,800,Month,,,27,Traditional,Mud,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Community woodlot,,1,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,1,600,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
