case_id,visit,ea_id,hh_g09,hh_g10a,hh_g10b,hh_g10c,hh_g11
201010140058,1,20101014,No,,,,
201010140059,1,20101014,No,,,,
201010140061,1,20101014,No,,,,
201010140153,1,20101014,Yes,A,Children 0-5 years,0,0
201010140153,1,20101014,Yes,B,Children 6-15 years,0,0
201010140153,1,20101014,Yes,C,Adults 16-65 years,7,7
201010140153,1,20101014,Yes,D,People over 66 years old,0,0
201010140161,1,20101014,No,,,,
201010140186,1,20101014,No,,,,
201010140194,1,20101014,No,,,,
201010140196,1,20101014,No,,,,
201013870015,1,20101387,No,,,,
201013870023,1,20101387,No,,,,
201013870032,1,20101387,No,,,,
201013870040,1,20101387,Yes,A,Children 0-5 years,0,0
201013870040,1,20101387,Yes,B,Children 6-15 years,3,6
201013870040,1,20101387,Yes,C,Adults 16-65 years,0,0
201013870040,1,20101387,Yes,D,People over 66 years old,0,0
201013870057,1,20101387,No,,,,
201013870065,1,20101387,Yes,A,Children 0-5 years,0,0
201013870065,1,20101387,Yes,B,Children 6-15 years,0,0
201013870065,1,20101387,Yes,C,Adults 16-65 years,2,2
201013870065,1,20101387,Yes,D,People over 66 years old,0,0
201013870074,1,20101387,No,,,,
201013870082,1,20101387,No,,,,
201013870099,1,20101387,No,,,,
201013870108,1,20101387,No,,,,
201013870116,1,20101387,No,,,,
201013870124,1,20101387,No,,,,
201013870141,1,20101387,No,,,,
201013870150,1,20101387,No,,,,
201013870158,1,20101387,No,,,,
201013870175,1,20101387,Yes,A,Children 0-5 years,0,0
201013870175,1,20101387,Yes,B,Children 6-15 years,0,0
201013870175,1,20101387,Yes,C,Adults 16-65 years,3,3
201013870175,1,20101387,Yes,D,People over 66 years old,0,0
201023110016,1,20102311,Yes,A,Children 0-5 years,2,3
201023110016,1,20102311,Yes,B,Children 6-15 years,0,0
201023110016,1,20102311,Yes,C,Adults 16-65 years,0,0
201023110016,1,20102311,Yes,D,People over 66 years old,0,0
201023110020,1,20102311,No,,,,
201023110031,1,20102311,No,,,,
201023110041,1,20102311,No,,,,
201023110061,1,20102311,Yes,A,Children 0-5 years,0,0
201023110061,1,20102311,Yes,B,Children 6-15 years,0,0
201023110061,1,20102311,Yes,C,Adults 16-65 years,3,3
201023110061,1,20102311,Yes,D,People over 66 years old,0,0
201023110072,1,20102311,Yes,A,Children 0-5 years,0,0
201023110072,1,20102311,Yes,B,Children 6-15 years,4,4
201023110072,1,20102311,Yes,C,Adults 16-65 years,4,4
201023110072,1,20102311,Yes,D,People over 66 years old,0,0
201023110082,1,20102311,Yes,A,Children 0-5 years,7,14
201023110082,1,20102311,Yes,B,Children 6-15 years,0,0
201023110082,1,20102311,Yes,C,Adults 16-65 years,0,0
201023110082,1,20102311,Yes,D,People over 66 years old,0,0
201023110092,1,20102311,No,,,,
201023110113,1,20102311,Yes,A,Children 0-5 years,0,0
201023110113,1,20102311,Yes,B,Children 6-15 years,0,0
201023110113,1,20102311,Yes,C,Adults 16-65 years,2,2
201023110113,1,20102311,Yes,D,People over 66 years old,0,0
201023110123,1,20102311,No,,,,
201023110133,1,20102311,No,,,,
201023110143,1,20102311,No,,,,
201023110164,1,20102311,No,,,,
201023110174,1,20102311,No,,,,
201023110184,1,20102311,Yes,A,Children 0-5 years,0,0
201023110184,1,20102311,Yes,B,Children 6-15 years,2,2
201023110184,1,20102311,Yes,C,Adults 16-65 years,0,0
201023110184,1,20102311,Yes,D,People over 66 years old,0,0
201023110205,1,20102311,No,,,,
201033650006,1,20103365,No,,,,
201033650013,1,20103365,Yes,A,Children 0-5 years,2,2
201033650013,1,20103365,Yes,B,Children 6-15 years,2,2
201033650013,1,20103365,Yes,C,Adults 16-65 years,0,0
201033650013,1,20103365,Yes,D,People over 66 years old,0,0
201033650026,1,20103365,No,,,,
201033650033,1,20103365,Yes,A,Children 0-5 years,0,0
201033650033,1,20103365,Yes,B,Children 6-15 years,0,0
201033650033,1,20103365,Yes,C,Adults 16-65 years,7,7
201033650033,1,20103365,Yes,D,People over 66 years old,0,0
201033650047,1,20103365,No,,,,
201033650054,1,20103365,Yes,A,Children 0-5 years,0,0
201033650054,1,20103365,Yes,B,Children 6-15 years,3,3
201033650054,1,20103365,Yes,C,Adults 16-65 years,0,0
201033650054,1,20103365,Yes,D,People over 66 years old,0,0
201033650061,1,20103365,No,,,,
201033650068,1,20103365,No,,,,
201033650082,1,20103365,No,,,,
201033650089,1,20103365,No,,,,
201033650096,1,20103365,No,,,,
201033650103,1,20103365,Yes,A,Children 0-5 years,0,0
201033650103,1,20103365,Yes,B,Children 6-15 years,0,0
201033650103,1,20103365,Yes,C,Adults 16-65 years,7,7
201033650103,1,20103365,Yes,D,People over 66 years old,0,0
201033650117,1,20103365,No,,,,
201033650124,1,20103365,No,,,,
201033650131,1,20103365,No,,,,
201033650145,1,20103365,No,,,,
201050730012,1,20105073,No,,,,
201050730019,1,20105073,Yes,A,Children 0-5 years,0,0
201050730019,1,20105073,Yes,B,Children 6-15 years,0,0
201050730019,1,20105073,Yes,C,Adults 16-65 years,1,1
201050730019,1,20105073,Yes,D,People over 66 years old,0,0
201050730026,1,20105073,No,,,,
201050730033,1,20105073,No,,,,
201050730047,1,20105073,No,,,,
201050730054,1,20105073,No,,,,
201050730061,1,20105073,No,,,,
201050730068,1,20105073,Yes,A,Children 0-5 years,7,7
201050730068,1,20105073,Yes,B,Children 6-15 years,7,7
201050730068,1,20105073,Yes,C,Adults 16-65 years,0,0
201050730068,1,20105073,Yes,D,People over 66 years old,0,0
201050730082,1,20105073,No,,,,
201050730089,1,20105073,No,,,,
201050730096,1,20105073,Yes,A,Children 0-5 years,0,0
201050730096,1,20105073,Yes,B,Children 6-15 years,0,0
201050730096,1,20105073,Yes,C,Adults 16-65 years,4,4
201050730096,1,20105073,Yes,D,People over 66 years old,0,0
201050730103,1,20105073,No,,,,
201050730117,1,20105073,No,,,,
201050730123,1,20105073,No,,,,
201050730130,1,20105073,Yes,A,Children 0-5 years,1,7
201050730130,1,20105073,Yes,B,Children 6-15 years,0,0
201050730130,1,20105073,Yes,C,Adults 16-65 years,0,0
201050730130,1,20105073,Yes,D,People over 66 years old,0,0
201050730144,1,20105073,No,,,,
201051810031,1,20105181,Yes,A,Children 0-5 years,0,0
201051810031,1,20105181,Yes,B,Children 6-15 years,0,0
201051810031,1,20105181,Yes,C,Adults 16-65 years,1,3
201051810031,1,20105181,Yes,D,People over 66 years old,0,0
201051810048,1,20105181,No,,,,
201051810052,1,20105181,Yes,A,Children 0-5 years,0,0
201051810052,1,20105181,Yes,B,Children 6-15 years,0,0
201051810052,1,20105181,Yes,C,Adults 16-65 years,1,3
201051810052,1,20105181,Yes,D,People over 66 years old,0,0
201051810072,1,20105181,No,,,,
201051810084,1,20105181,No,,,,
201051810100,1,20105181,Yes,A,Children 0-5 years,0,0
201051810100,1,20105181,Yes,B,Children 6-15 years,0,0
201051810100,1,20105181,Yes,C,Adults 16-65 years,7,0
201051810100,1,20105181,Yes,D,People over 66 years old,0,0
201051810103,1,20105181,Yes,A,Children 0-5 years,0,0
201051810103,1,20105181,Yes,B,Children 6-15 years,7,7
201051810103,1,20105181,Yes,C,Adults 16-65 years,0,0
201051810103,1,20105181,Yes,D,People over 66 years old,0,0
201051810117,1,20105181,No,,,,
201051810138,1,20105181,No,,,,
201051810205,1,20105181,No,,,,
201051810208,1,20105181,No,,,,
201051810222,1,20105181,Yes,A,Children 0-5 years,0,0
201051810222,1,20105181,Yes,B,Children 6-15 years,0,0
201051810222,1,20105181,Yes,C,Adults 16-65 years,2,2
201051810222,1,20105181,Yes,D,People over 66 years old,0,0
201051810227,1,20105181,No,,,,
201051810235,1,20105181,Yes,A,Children 0-5 years,0,0
201051810235,1,20105181,Yes,B,Children 6-15 years,0,0
201051810235,1,20105181,Yes,C,Adults 16-65 years,5,5
201051810235,1,20105181,Yes,D,People over 66 years old,0,0
201051810239,1,20105181,No,,,,
201051810242,1,20105181,No,,,,
201060420011,2,20106042,No,,,,
201060420020,2,20106042,Yes,A,Children 0-5 years,0,0
201060420020,2,20106042,Yes,B,Children 6-15 years,3,3
201060420020,2,20106042,Yes,C,Adults 16-65 years,3,3
201060420020,2,20106042,Yes,D,People over 66 years old,0,0
201060420028,2,20106042,Yes,A,Children 0-5 years,0,0
201060420028,2,20106042,Yes,B,Children 6-15 years,7,7
201060420028,2,20106042,Yes,C,Adults 16-65 years,2,2
201060420028,2,20106042,Yes,D,People over 66 years old,0,0
201060420037,2,20106042,No,,,,
201060420054,2,20106042,No,,,,
201060420063,2,20106042,No,,,,
201060420071,2,20106042,Yes,A,Children 0-5 years,1,1
201060420071,2,20106042,Yes,B,Children 6-15 years,0,0
201060420071,2,20106042,Yes,C,Adults 16-65 years,0,0
201060420071,2,20106042,Yes,D,People over 66 years old,0,0
201060420074,2,20106042,Yes,A,Children 0-5 years,3,6
201060420074,2,20106042,Yes,B,Children 6-15 years,3,6
201060420074,2,20106042,Yes,C,Adults 16-65 years,0,0
201060420074,2,20106042,Yes,D,People over 66 years old,0,0
201060420080,2,20106042,No,,,,
201060420097,2,20106042,No,,,,
201060420105,2,20106042,No,,,,
201060420114,2,20106042,Yes,A,Children 0-5 years,1,1
201060420114,2,20106042,Yes,B,Children 6-15 years,0,0
201060420114,2,20106042,Yes,C,Adults 16-65 years,0,0
201060420114,2,20106042,Yes,D,People over 66 years old,0,0
201060420123,2,20106042,No,,,,
201060420140,2,20106042,Yes,A,Children 0-5 years,0,0
201060420140,2,20106042,Yes,B,Children 6-15 years,0,0
201060420140,2,20106042,Yes,C,Adults 16-65 years,2,2
201060420140,2,20106042,Yes,D,People over 66 years old,0,0
201060420148,2,20106042,Yes,A,Children 0-5 years,2,2
201060420148,2,20106042,Yes,B,Children 6-15 years,0,0
201060420148,2,20106042,Yes,C,Adults 16-65 years,2,2
201060420148,2,20106042,Yes,D,People over 66 years old,0,0
201060420157,2,20106042,No,,,,
201074900001,1,20107490,Yes,A,Children 0-5 years,0,0
201074900001,1,20107490,Yes,B,Children 6-15 years,3,3
201074900001,1,20107490,Yes,C,Adults 16-65 years,2,2
201074900001,1,20107490,Yes,D,People over 66 years old,0,0
201074900008,1,20107490,No,,,,
201074900017,1,20107490,No,,,,
201074900025,1,20107490,Yes,A,Children 0-5 years,2,2
201074900025,1,20107490,Yes,B,Children 6-15 years,1,2
201074900025,1,20107490,Yes,C,Adults 16-65 years,0,0
201074900025,1,20107490,Yes,D,People over 66 years old,0,0
201074900033,1,20107490,No,,,,
201074900041,1,20107490,Yes,A,Children 0-5 years,0,0
201074900041,1,20107490,Yes,B,Children 6-15 years,0,0
201074900041,1,20107490,Yes,C,Adults 16-65 years,7,14
201074900041,1,20107490,Yes,D,People over 66 years old,0,0
201074900049,1,20107490,No,,,,
201074900058,1,20107490,No,,,,
201074900074,1,20107490,No,,,,
201074900090,1,20107490,No,,,,
201074900099,1,20107490,No,,,,
201074900115,1,20107490,Yes,A,Children 0-5 years,0,0
201074900115,1,20107490,Yes,B,Children 6-15 years,2,2
201074900115,1,20107490,Yes,C,Adults 16-65 years,0,0
201074900115,1,20107490,Yes,D,People over 66 years old,0,0
201074900123,1,20107490,Yes,A,Children 0-5 years,0,0
201074900123,1,20107490,Yes,B,Children 6-15 years,4,4
201074900123,1,20107490,Yes,C,Adults 16-65 years,0,0
201074900123,1,20107490,Yes,D,People over 66 years old,0,0
201074900140,1,20107490,No,,,,
201074900148,1,20107490,No,,,,
201074900164,1,20107490,Yes,A,Children 0-5 years,1,1
201074900164,1,20107490,Yes,B,Children 6-15 years,1,2
201074900164,1,20107490,Yes,C,Adults 16-65 years,0,0
201074900164,1,20107490,Yes,D,People over 66 years old,0,0
201076150020,1,20107615,No,,,,
201076150031,1,20107615,Yes,A,Children 0-5 years,0,0
201076150031,1,20107615,Yes,B,Children 6-15 years,1,1
201076150031,1,20107615,Yes,C,Adults 16-65 years,3,2
201076150031,1,20107615,Yes,D,People over 66 years old,0,0
201076150041,1,20107615,Yes,A,Children 0-5 years,0,0
201076150041,1,20107615,Yes,B,Children 6-15 years,0,0
201076150041,1,20107615,Yes,C,Adults 16-65 years,1,2
201076150041,1,20107615,Yes,D,People over 66 years old,0,0
201076150051,1,20107615,No,,,,
201076150072,1,20107615,No,,,,
201076150082,1,20107615,No,,,,
201076150093,1,20107615,Yes,A,Children 0-5 years,0,0
201076150093,1,20107615,Yes,B,Children 6-15 years,2,1
201076150093,1,20107615,Yes,C,Adults 16-65 years,1,1
201076150093,1,20107615,Yes,D,People over 66 years old,0,0
201076150103,1,20107615,Yes,A,Children 0-5 years,0,0
201076150103,1,20107615,Yes,B,Children 6-15 years,0,0
201076150103,1,20107615,Yes,C,Adults 16-65 years,3,6
201076150103,1,20107615,Yes,D,People over 66 years old,0,0
201076150124,1,20107615,No,,,,
201076150134,1,20107615,Yes,A,Children 0-5 years,0,0
201076150134,1,20107615,Yes,B,Children 6-15 years,6,6
201076150134,1,20107615,Yes,C,Adults 16-65 years,0,0
201076150134,1,20107615,Yes,D,People over 66 years old,0,0
201076150144,1,20107615,No,,,,
201076150155,1,20107615,No,,,,
201076150175,1,20107615,No,,,,
201076150186,1,20107615,No,,,,
201076150196,1,20107615,Yes,A,Children 0-5 years,0,0
201076150196,1,20107615,Yes,B,Children 6-15 years,0,0
201076150196,1,20107615,Yes,C,Adults 16-65 years,2,2
201076150196,1,20107615,Yes,D,People over 66 years old,0,0
201076150270,1,20107615,Yes,A,Children 0-5 years,2,1
201076150270,1,20107615,Yes,B,Children 6-15 years,0,0
201076150270,1,20107615,Yes,C,Adults 16-65 years,0,0
201076150270,1,20107615,Yes,D,People over 66 years old,0,0
201087390002,1,20108739,Yes,A,Children 0-5 years,4,4
201087390002,1,20108739,Yes,B,Children 6-15 years,3,4
201087390002,1,20108739,Yes,C,Adults 16-65 years,3,7
201087390002,1,20108739,Yes,D,People over 66 years old,0,0
201087390007,1,20108739,No,,,,
201087390034,1,20108739,No,,,,
201087390040,1,20108739,Yes,A,Children 0-5 years,3,3
201087390040,1,20108739,Yes,B,Children 6-15 years,3,3
201087390040,1,20108739,Yes,C,Adults 16-65 years,0,0
201087390040,1,20108739,Yes,D,People over 66 years old,0,0
201087390048,1,20108739,Yes,A,Children 0-5 years,3,1
201087390048,1,20108739,Yes,B,Children 6-15 years,0,0
201087390048,1,20108739,Yes,C,Adults 16-65 years,2,2
201087390048,1,20108739,Yes,D,People over 66 years old,0,0
201087390061,1,20108739,Yes,A,Children 0-5 years,3,6
201087390061,1,20108739,Yes,B,Children 6-15 years,0,
201087390061,1,20108739,Yes,C,Adults 16-65 years,2,2
201087390061,1,20108739,Yes,D,People over 66 years old,0,
201087390074,1,20108739,No,,,,
201087390084,1,20108739,Yes,A,Children 0-5 years,7,2
201087390084,1,20108739,Yes,B,Children 6-15 years,7,2
201087390084,1,20108739,Yes,C,Adults 16-65 years,0,
201087390084,1,20108739,Yes,D,People over 66 years old,0,
201087390090,1,20108739,No,,,,
201087390101,1,20108739,Yes,A,Children 0-5 years,7,2
201087390101,1,20108739,Yes,B,Children 6-15 years,7,2
201087390101,1,20108739,Yes,C,Adults 16-65 years,1,1
201087390101,1,20108739,Yes,D,People over 66 years old,0,0
201087390109,1,20108739,Yes,A,Children 0-5 years,4,1
201087390109,1,20108739,Yes,B,Children 6-15 years,4,1
201087390109,1,20108739,Yes,C,Adults 16-65 years,4,1
201087390109,1,20108739,Yes,D,People over 66 years old,0,0
201087390129,1,20108739,No,,,,
201087390136,1,20108739,Yes,A,Children 0-5 years,,
201087390136,1,20108739,Yes,B,Children 6-15 years,1,1
201087390136,1,20108739,Yes,C,Adults 16-65 years,,
201087390136,1,20108739,Yes,D,People over 66 years old,,
201087390148,1,20108739,No,,,,
201087390166,1,20108739,Yes,A,Children 0-5 years,0,
201087390166,1,20108739,Yes,B,Children 6-15 years,0,
201087390166,1,20108739,Yes,C,Adults 16-65 years,2,1
201087390166,1,20108739,Yes,D,People over 66 years old,0,
201087390185,1,20108739,No,,,,
201094860010,1,20109486,No,,,,
201094860020,1,20109486,No,,,,
201094860030,1,20109486,No,,,,
201094860040,1,20109486,No,,,,
201094860050,1,20109486,No,,,,
201094860070,1,20109486,No,,,,
201094860080,1,20109486,No,,,,
201094860090,1,20109486,Yes,A,Children 0-5 years,0,0
201094860090,1,20109486,Yes,B,Children 6-15 years,7,7
201094860090,1,20109486,Yes,C,Adults 16-65 years,0,0
201094860090,1,20109486,Yes,D,People over 66 years old,0,0
201094860100,1,20109486,Yes,A,Children 0-5 years,0,0
201094860100,1,20109486,Yes,B,Children 6-15 years,1,2
201094860100,1,20109486,Yes,C,Adults 16-65 years,0,0
201094860100,1,20109486,Yes,D,People over 66 years old,0,0
201094860120,1,20109486,No,,,,
201094860130,1,20109486,Yes,A,Children 0-5 years,0,0
201094860130,1,20109486,Yes,B,Children 6-15 years,7,7
201094860130,1,20109486,Yes,C,Adults 16-65 years,7,7
201094860130,1,20109486,Yes,D,People over 66 years old,0,0
201094860140,1,20109486,Yes,A,Children 0-5 years,0,0
201094860140,1,20109486,Yes,B,Children 6-15 years,0,0
201094860140,1,20109486,Yes,C,Adults 16-65 years,1,1
201094860140,1,20109486,Yes,D,People over 66 years old,0,0
201094860150,1,20109486,Yes,A,Children 0-5 years,5,2
201094860150,1,20109486,Yes,B,Children 6-15 years,0,0
201094860150,1,20109486,Yes,C,Adults 16-65 years,0,0
201094860150,1,20109486,Yes,D,People over 66 years old,0,0
201094860170,1,20109486,No,,,,
201094860191,1,20109486,No,,,,
201094860211,1,20109486,No,,,,
201096530004,1,20109653,No,,,,
201096530015,1,20109653,Yes,A,Children 0-5 years,0,0
201096530015,1,20109653,Yes,B,Children 6-15 years,0,0
201096530015,1,20109653,Yes,C,Adults 16-65 years,2,2
201096530015,1,20109653,Yes,D,People over 66 years old,0,0
201096530022,1,20109653,No,,,,
201096530029,1,20109653,Yes,A,Children 0-5 years,0,0
201096530029,1,20109653,Yes,B,Children 6-15 years,0,0
201096530029,1,20109653,Yes,C,Adults 16-65 years,7,7
201096530029,1,20109653,Yes,D,People over 66 years old,0,0
201096530036,1,20109653,No,,,,
201096530051,1,20109653,No,,,,
201096530058,1,20109653,No,,,,
201096530073,1,20109653,Yes,A,Children 0-5 years,1,1
201096530073,1,20109653,Yes,B,Children 6-15 years,0,0
201096530073,1,20109653,Yes,C,Adults 16-65 years,0,0
201096530073,1,20109653,Yes,D,People over 66 years old,0,0
201096530080,1,20109653,No,,,,
201096530087,1,20109653,Yes,A,Children 0-5 years,2,1
201096530087,1,20109653,Yes,B,Children 6-15 years,3,4
201096530087,1,20109653,Yes,C,Adults 16-65 years,1,2
201096530087,1,20109653,Yes,D,People over 66 years old,0,0
201096530095,1,20109653,No,,,,
201096530102,1,20109653,Yes,A,Children 0-5 years,1,2
201096530102,1,20109653,Yes,B,Children 6-15 years,0,0
201096530102,1,20109653,Yes,C,Adults 16-65 years,0,0
201096530102,1,20109653,Yes,D,People over 66 years old,0,0
201096530109,1,20109653,No,,,,
201096530117,1,20109653,No,,,,
201096530124,1,20109653,Yes,A,Children 0-5 years,0,0
201096530124,1,20109653,Yes,B,Children 6-15 years,1,2
201096530124,1,20109653,Yes,C,Adults 16-65 years,0,0
201096530124,1,20109653,Yes,D,People over 66 years old,0,0
201096530131,1,20109653,No,,,,
201101700003,1,20110170,Yes,A,Children 0-5 years,0,0
201101700003,1,20110170,Yes,B,Children 6-15 years,7,14
201101700003,1,20110170,Yes,C,Adults 16-65 years,7,7
201101700003,1,20110170,Yes,D,People over 66 years old,0,0
201101700011,1,20110170,No,,,,
201101700020,1,20110170,Yes,A,Children 0-5 years,7,7
201101700020,1,20110170,Yes,B,Children 6-15 years,0,0
201101700020,1,20110170,Yes,C,Adults 16-65 years,0,0
201101700020,1,20110170,Yes,D,People over 66 years old,0,0
201101700029,1,20110170,No,,,,
201101700047,1,20110170,No,,,,
201101700055,1,20110170,Yes,A,Children 0-5 years,0,0
201101700055,1,20110170,Yes,B,Children 6-15 years,2,2
201101700055,1,20110170,Yes,C,Adults 16-65 years,0,0
201101700055,1,20110170,Yes,D,People over 66 years old,1,1
201101700056,1,20110170,No,,,,
201101700073,1,20110170,No,,,,
201101700082,1,20110170,No,,,,
201101700091,1,20110170,Yes,A,Children 0-5 years,0,0
201101700091,1,20110170,Yes,B,Children 6-15 years,0,0
201101700091,1,20110170,Yes,C,Adults 16-65 years,4,4
201101700091,1,20110170,Yes,D,People over 66 years old,0,0
201101700100,1,20110170,Yes,A,Children 0-5 years,0,0
201101700100,1,20110170,Yes,B,Children 6-15 years,0,0
201101700100,1,20110170,Yes,C,Adults 16-65 years,5,5
201101700100,1,20110170,Yes,D,People over 66 years old,0,0
201101700118,1,20110170,No,,,,
201101700127,1,20110170,No,,,,
201101700135,1,20110170,Yes,A,Children 0-5 years,0,0
201101700135,1,20110170,Yes,B,Children 6-15 years,3,6
201101700135,1,20110170,Yes,C,Adults 16-65 years,0,0
201101700135,1,20110170,Yes,D,People over 66 years old,0,0
201101700153,1,20110170,No,,,,
201101700180,1,20110170,No,,,,
201106200004,1,20110620,Yes,A,Children 0-5 years,7,14
201106200004,1,20110620,Yes,B,Children 6-15 years,0,0
201106200004,1,20110620,Yes,C,Adults 16-65 years,0,0
201106200004,1,20110620,Yes,D,People over 66 years old,0,0
