case_id,ea_id,ag_nr00,ag_nr02,ag_nr02_os,ag_nr03
204053660091,20405366,N05,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204053660091,20405366,N06,LOCAL MARKET,,WITHIN THE VILLAGE
204053660100,20405366,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204053660100,20405366,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204053660100,20405366,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204053660100,20405366,N04,relative,,WITHIN THE VILLAGE
204053660101,20405366,N01,relative,,WITHIN THE VILLAGE
204053660101,20405366,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204053660140,20405366,N01,LOCAL MARKET,,NEAR THE TOWN
204053660142,20405366,N01,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204053660142,20405366,N02,LOCAL MARKET,,NEAR THE VILLAGE
204053660162,20405366,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
204053660162,20405366,N02,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE TOWN
204053660162,20405366,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204053660162,20405366,N04,LOCAL MERCHANT/GROCERY,,NEAR THE VILLAGE
204053660162,20405366,N05,MOBILE MARKET,,WITHIN THE VILLAGE
204053660205,20405366,N01,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
204053660205,20405366,N02,relative,,WITHIN THE VILLAGE
204053660205,20405366,N03,LOCAL MARKET,,NEAR THE VILLAGE
204053660205,20405366,N04,AUCTION IN MAIN MARKET,,NEAR THE TOWN
204053660211,20405366,N01,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
204053660211,20405366,N02,PRIVATE TRADER IN MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
204053660211,20405366,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204053660211,20405366,N04,MOBILE MARKET,,WITHIN THE VILLAGE
204053660216,20405366,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
204053660216,20405366,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204053660216,20405366,N03,LOCAL MARKET,,NEAR THE TOWN
204053660216,20405366,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204053660216,20405366,N05,MOBILE MARKET,,WITHIN THE VILLAGE
204053660263,20405366,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
204053660263,20405366,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204053660304,20405366,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204053660304,20405366,N02,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204053660304,20405366,N03,LOCAL MARKET,,NEAR THE VILLAGE
204053660304,20405366,N04,VDC MEMBER,,WITHIN THE VILLAGE
204057040033,20405704,N01,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
204057040033,20405704,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204057040033,20405704,N03,relative,,WITHIN THE VILLAGE
204057040033,20405704,N04,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204057040053,20405704,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
204057040053,20405704,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204057040053,20405704,N03,MOBILE MARKET,,WITHIN THE VILLAGE
204057040053,20405704,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204057040072,20405704,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204057040072,20405704,N02,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
204057040072,20405704,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204057040072,20405704,N04,MOBILE MARKET,,WITHIN THE VILLAGE
204057040072,20405704,N05,AUCTION IN MAIN MARKET,,NEAR THE TOWN
204057040092,20405704,N01,VDC MEMBER,,WITHIN THE VILLAGE
204057040092,20405704,N02,LOCAL MARKET,,NEAR THE VILLAGE
204057040132,20405704,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204057040132,20405704,N02,VDC MEMBER,,NEAR THE VILLAGE
204057040132,20405704,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204057040132,20405704,N04,VDC MEMBER,,WITHIN THE VILLAGE
204057040132,20405704,N05,LOCAL MARKET,,NEAR THE VILLAGE
204057040132,20405704,N06,MOBILE MARKET,,NEAR THE TOWN
204057040151,20405704,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204057040151,20405704,N02,roadside,,NEAR THE VILLAGE
204057040151,20405704,N03,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204057040171,20405704,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204057040171,20405704,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204057040171,20405704,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204057040171,20405704,N04,LOCAL MARKET,,NEAR THE VILLAGE
204057040171,20405704,N05,LOCAL MARKET,,NEAR THE VILLAGE
204057040171,20405704,N06,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
204057040191,20405704,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204057040191,20405704,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204057040191,20405704,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
204057040191,20405704,N04,relative,,NEAR THE VILLAGE
204057040191,20405704,N05,MOBILE MARKET,,WITHIN THE VILLAGE
204057040191,20405704,N06,LOCAL MARKET,,NEAR THE VILLAGE
204057040230,20405704,N01,MOBILE MARKET,,NEAR THE TOWN
204057040250,20405704,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204057040250,20405704,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204057040250,20405704,N03,relative,,WITHIN THE VILLAGE
204057040250,20405704,N04,LOCAL MARKET,,NEAR THE VILLAGE
204057040270,20405704,N01,relative,,NEAR THE VILLAGE
204057040270,20405704,N02,LOCAL MARKET,,NEAR THE VILLAGE
204057040270,20405704,N03,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204057040270,20405704,N04,MOBILE MARKET,,NEAR THE TOWN
204057040290,20405704,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204057040290,20405704,N02,MOBILE MARKET,,WITHIN THE VILLAGE
204057040329,20405704,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
204057040329,20405704,N02,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204057040329,20405704,N03,LOCAL MARKET,,NEAR THE VILLAGE
204057040329,20405704,N04,LOCAL MARKET,,NEAR THE VILLAGE
204057040349,20405704,N01,MOBILE MARKET,,WITHIN THE VILLAGE
204057040369,20405704,N01,LOCAL MARKET,,NEAR THE VILLAGE
204057040408,20405704,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204057040408,20405704,N02,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
204057040408,20405704,N03,MOBILE MARKET,,WITHIN THE VILLAGE
204061770016,20406177,N01,relative,,NEAR THE VILLAGE
204061770037,20406177,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204061770037,20406177,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204061770037,20406177,N03,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
204061770037,20406177,N04,MOBILE MARKET,,WITHIN THE VILLAGE
204061770037,20406177,N05,AUCTION IN MAIN MARKET,,NEAR THE TOWN
204061770037,20406177,N06,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204061770041,20406177,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204061770041,20406177,N02,relative,,WITHIN THE VILLAGE
204061770041,20406177,N03,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204061770041,20406177,N04,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204061770041,20406177,N05,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204061770041,20406177,N06,MOBILE MARKET,,WITHIN THE VILLAGE
204061770062,20406177,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
204061770062,20406177,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204061770062,20406177,N03,relative,,NEAR THE VILLAGE
204061770083,20406177,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204061770083,20406177,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204061770083,20406177,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204061770083,20406177,N04,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204061770083,20406177,N05,LOCAL MARKET,,NEAR THE VILLAGE
204061770125,20406177,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204061770125,20406177,N02,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
204061770125,20406177,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204061770125,20406177,N04,MOBILE MARKET,,WITHIN THE VILLAGE
204061770125,20406177,N05,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204061770145,20406177,N01,GOVERNMENT AGENCY,,NEAR THE TOWN
204061770145,20406177,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204061770145,20406177,N03,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204061770145,20406177,N04,LOCAL MARKET,,NEAR THE VILLAGE
204061770165,20406177,N01,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
204061770165,20406177,N02,VDC MEMBER,,WITHIN THE VILLAGE
204061770165,20406177,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
204061770165,20406177,N04,PRIVATE TRADER IN MAIN MARKET,,NEAR THE VILLAGE
204061770165,20406177,N05,relative,,NEAR THE VILLAGE
204061770186,20406177,N01,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
204061770186,20406177,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204061770186,20406177,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
204061770186,20406177,N04,GOVERNMENT AGENCY,,NEAR THE VILLAGE
204061770186,20406177,N05,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204061770227,20406177,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
204061770227,20406177,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204061770227,20406177,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204061770227,20406177,N04,MAIN MARKET,,NEAR THE TOWN
204061770227,20406177,N05,MOBILE MARKET,,WITHIN THE VILLAGE
204061770227,20406177,N06,AUCTION IN MAIN MARKET,,NEAR THE VILLAGE
204061770248,20406177,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
204061770248,20406177,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204061770248,20406177,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204061770248,20406177,N04,AUCTION IN MAIN MARKET,,NEAR THE VILLAGE
204061770269,20406177,N01,TRADITIONAL AUTHORITY,,OUTSIDE THE DISTRICT
204061770289,20406177,N01,VDC MEMBER,,OUTSIDE THE DISTRICT
204061770289,20406177,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
204061770289,20406177,N03,VDC MEMBER,,NEAR THE VILLAGE
204061770289,20406177,N04,MOBILE MARKET,,NEAR THE VILLAGE
204061770289,20406177,N05,VDC MEMBER,,NEAR THE VILLAGE
204061770331,20406177,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204061770331,20406177,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204061770331,20406177,N03,LOCAL MARKET,,NEAR THE VILLAGE
204061770351,20406177,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
204061770351,20406177,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204061770413,20406177,N01,FARMER BASED CLUB/ASSOCIATION,,WITHIN THE VILLAGE
204061770413,20406177,N02,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
204061770413,20406177,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204061770413,20406177,N04,MOBILE MARKET,,WITHIN THE VILLAGE
204063480012,20406348,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204063480012,20406348,N02,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
204063480012,20406348,N03,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
204063480012,20406348,N04,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
204063480012,20406348,N05,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
204063480012,20406348,N06,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204063480012,20406348,N07,relative,,NEAR THE TOWN
204063480012,20406348,N08,AUCTION IN MAIN MARKET,,NEAR THE TOWN
204063480012,20406348,N09,MOBILE MARKET,,WITHIN THE VILLAGE
204063480037,20406348,N01,relative,,WITHIN THE VILLAGE
204063480049,20406348,N01,GOVERNMENT AGENCY,,NEAR THE TOWN
204063480049,20406348,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204063480049,20406348,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204063480049,20406348,N04,LOCAL MARKET,,NEAR THE VILLAGE
204063480049,20406348,N05,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204063480073,20406348,N01,GOVERNMENT AGENCY,,NEAR THE TOWN
204063480073,20406348,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204063480073,20406348,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204063480073,20406348,N04,VDC MEMBER,,WITHIN THE VILLAGE
204063480073,20406348,N05,LOCAL MARKET,,NEAR THE VILLAGE
204063480085,20406348,N01,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
204063480085,20406348,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204063480085,20406348,N03,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
204063480085,20406348,N04,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
204063480085,20406348,N05,MOBILE MARKET,,WITHIN THE VILLAGE
204063480085,20406348,N06,AUCTION IN MAIN MARKET,,NEAR THE TOWN
204063480097,20406348,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204063480097,20406348,N02,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
204063480097,20406348,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
204063480097,20406348,N04,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
204063480097,20406348,N05,MOBILE MARKET,,WITHIN THE VILLAGE
204063480097,20406348,N06,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204063480110,20406348,N01,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
204063480110,20406348,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
204063480110,20406348,N03,LOCAL MERCHANT/GROCERY,,NEAR THE DISTRICT/URBAN CENTER
204063480110,20406348,N04,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
204063480110,20406348,N05,MOBILE MARKET,,WITHIN THE VILLAGE
204063480110,20406348,N06,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204063480110,20406348,N07,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204063480110,20406348,N08,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204063480134,20406348,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204063480134,20406348,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204063480134,20406348,N03,LOCAL MARKET,,NEAR THE VILLAGE
204063480146,20406348,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204063480146,20406348,N02,ngo,,NEAR THE TOWN
204063480146,20406348,N03,AUCTION IN MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
204063480146,20406348,N04,LOCAL MERCHANT/GROCERY,,NEAR THE VILLAGE
204063480158,20406348,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204063480158,20406348,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204063480158,20406348,N03,MOBILE MARKET,,WITHIN THE VILLAGE
204063480158,20406348,N04,LOCAL MARKET,,NEAR THE VILLAGE
204063480170,20406348,N01,relative,,WITHIN THE VILLAGE
204063480170,20406348,N02,relative,,WITHIN THE VILLAGE
204063480195,20406348,N01,VDC MEMBER,,WITHIN THE VILLAGE
204063480195,20406348,N02,VDC MEMBER,,WITHIN THE VILLAGE
204063480195,20406348,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204063480207,20406348,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
204063480207,20406348,N02,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
204063480207,20406348,N03,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204063480207,20406348,N04,MOBILE MARKET,,WITHIN THE VILLAGE
204063480207,20406348,N05,AGRICULTURAL COOPERATIVE,,NEAR THE DISTRICT/URBAN CENTER
204063480219,20406348,N01,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
204063480219,20406348,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204063480219,20406348,N03,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204063480243,20406348,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204063480243,20406348,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204063480243,20406348,N03,OTHER (SPECIFY),PRIMARY SCHOOL,NEAR THE VILLAGE
204063480243,20406348,N04,relative,,NEAR THE VILLAGE
204063480243,20406348,N05,LOCAL MARKET,,NEAR THE VILLAGE
204065980028,20406598,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204065980028,20406598,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204065980028,20406598,N03,relative,,NEAR THE VILLAGE
204065980048,20406598,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204065980048,20406598,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204065980048,20406598,N03,MOBILE MARKET,,WITHIN THE VILLAGE
204065980069,20406598,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
204065980069,20406598,N02,relative,,WITHIN THE VILLAGE
204065980069,20406598,N03,relative,,WITHIN THE VILLAGE
204065980069,20406598,N04,GOVERNMENT AGENCY,,NEAR THE VILLAGE
204065980069,20406598,N05,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204065980069,20406598,N06,PRIVATE TRADER IN MAIN MARKET,,NEAR THE TOWN
204065980069,20406598,N07,MOBILE MARKET,,WITHIN THE VILLAGE
204065980100,20406598,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204065980100,20406598,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204065980100,20406598,N03,MOBILE MARKET,,WITHIN THE VILLAGE
204065980129,20406598,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204065980129,20406598,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204065980129,20406598,N03,VDC MEMBER,,WITHIN THE VILLAGE
204065980129,20406598,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204065980129,20406598,N05,MOBILE MARKET,,WITHIN THE VILLAGE
204065980129,20406598,N06,VDC MEMBER,,NEAR THE VILLAGE
204065980129,20406598,N07,roadside,,NEAR THE DISTRICT/URBAN CENTER
204065980149,20406598,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204065980149,20406598,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204065980149,20406598,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204065980149,20406598,N04,LOCAL MARKET,,NEAR THE VILLAGE
204065980149,20406598,N05,VDC MEMBER,,NEAR THE VILLAGE
204065980149,20406598,N06,MAIN MARKET,,NEAR THE TOWN
204065980170,20406598,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
204065980170,20406598,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204065980170,20406598,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204065980190,20406598,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204065980190,20406598,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204065980190,20406598,N03,LOCAL MARKET,,NEAR THE VILLAGE
204065980230,20406598,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204065980230,20406598,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204065980230,20406598,N03,LOCAL MARKET,,NEAR THE VILLAGE
204065980250,20406598,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204065980250,20406598,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204065980250,20406598,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204065980250,20406598,N04,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
204065980250,20406598,N05,relative,,WITHIN THE VILLAGE
204065980250,20406598,N06,LOCAL MARKET,,WITHIN THE VILLAGE
204065980250,20406598,N07,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204065980271,20406598,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204065980271,20406598,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204065980291,20406598,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204065980291,20406598,N02,GOVERNMENT AGENCY,,NEAR THE VILLAGE
204065980291,20406598,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204065980291,20406598,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204065980291,20406598,N05,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204065980331,20406598,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204065980331,20406598,N02,GOVERNMENT AGENCY,,NEAR THE TOWN
204065980331,20406598,N03,VDC MEMBER,,WITHIN THE VILLAGE
204065980351,20406598,N01,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
204065980351,20406598,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204065980372,20406598,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
204065980372,20406598,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204065980372,20406598,N03,MOBILE MARKET,,WITHIN THE VILLAGE
204065980412,20406598,N01,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
204065980412,20406598,N02,MOBILE MARKET,,WITHIN THE VILLAGE
204073980001,20407398,N01,AUCTION IN MAIN MARKET,,NEAR THE TOWN
204073980014,20407398,N01,VILLAGE HEADMAN,,OUTSIDE THE DISTRICT
204073980014,20407398,N02,VDC MEMBER,,WITHIN THE VILLAGE
204073980029,20407398,N01,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204073980029,20407398,N02,AGRICULTURAL COOPERATIVE,,NEAR THE VILLAGE
204073980029,20407398,N03,MOBILE MARKET,,NEAR THE VILLAGE
204073980029,20407398,N04,LOCAL MARKET,,NEAR THE VILLAGE
204073980029,20407398,N05,relative,,WITHIN THE VILLAGE
204073980029,20407398,N06,AUCTION IN MAIN MARKET,,NEAR THE TOWN
204073980058,20407398,N01,relative,,NEAR THE VILLAGE
204073980058,20407398,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204073980058,20407398,N03,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204073980058,20407398,N04,LOCAL MARKET,,NEAR THE VILLAGE
204073980072,20407398,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204073980072,20407398,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204073980072,20407398,N03,relative,,WITHIN THE VILLAGE
204073980086,20407398,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204073980086,20407398,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204073980086,20407398,N03,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204073980114,20407398,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204073980114,20407398,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204073980114,20407398,N03,VDC MEMBER,,WITHIN THE VILLAGE
204073980114,20407398,N04,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE TOWN
204073980114,20407398,N05,LOCAL MARKET,,NEAR THE VILLAGE
204073980128,20407398,N01,VDC MEMBER,,NEAR THE VILLAGE
204073980128,20407398,N02,VDC MEMBER,,NEAR THE VILLAGE
204073980128,20407398,N03,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204073980128,20407398,N04,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204073980128,20407398,N05,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
204073980128,20407398,N06,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
204073980128,20407398,N07,PRIVATE VETERINARY,,NEAR THE TOWN
204073980128,20407398,N08,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204073980148,20407398,,,,
204073980148,20407398,N01,,,
204073980171,20407398,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
204073980171,20407398,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204073980171,20407398,N03,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204073980171,20407398,N04,AGRICULTURAL COOPERATIVE,,NEAR THE TOWN
204073980171,20407398,N05,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
204073980171,20407398,N06,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
204073980185,20407398,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204073980185,20407398,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204073980185,20407398,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
204073980185,20407398,N04,LOCAL MARKET,,NEAR THE VILLAGE
204073980185,20407398,N05,relative,,WITHIN THE VILLAGE
204073980199,20407398,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204073980199,20407398,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204073980199,20407398,N03,MOBILE MARKET,,WITHIN THE VILLAGE
204073980227,20407398,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
204073980227,20407398,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204073980241,20407398,,,,
204073980241,20407398,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204073980241,20407398,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204073980256,20407398,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204073980256,20407398,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
204073980256,20407398,N03,relative,,WITHIN THE VILLAGE
204073980256,20407398,N04,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE TOWN
204073980256,20407398,N05,AUCTION IN MAIN MARKET,,NEAR THE TOWN
204073980256,20407398,N06,MOBILE MARKET,,NEAR THE VILLAGE
204073980284,20407398,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
204073980284,20407398,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
204073980284,20407398,N03,relative,,NEAR THE VILLAGE
204074810007,20407481,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
