case_id,visit,ea_id,ag_e0a,ag_e0c,ag_e0d,ag_e0d_os,ag_e01,ag_e02a,ag_e02b,ag_e03,ag_e04,ag_e05a,ag_e05b,ag_e06,ag_e07,ag_e07_os,ag_e08a,ag_e08b,ag_e08b_os,ag_e09,ag_e10a,ag_e10b,ag_e10b_os,ag_e10c,ag_e10c_os,ag_e10d,ag_e10e,ag_e10e_os,ag_e11,ag_e12a,ag_e12b,ag_e12b_os,ag_e13,ag_e13_os,ag_e14,ag_e15,ag_e16a,ag_e16b,ag_e17,ag_e18,ag_e19,ag_e20,ag_e21a,ag_e21b,ag_e22,ag_e23,ag_e24,ag_e25,ag_e26a,ag_e26b
104033320096,1,10403332,Yes,1,23:21:0+4S/Chitowe,,1,N03,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,6800,N04,,Yes,,,,,,,,,,,
104033320096,1,10403332,Yes,1,Urea,,1,N03,,No,,November,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,800,N04,,Yes,,,,,,,,,,,
104033320119,1,10403332,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,Yes,30,kilogram,,Urea,,20,kilogram,,No,,,,On Foot,,0,850,N02,,Yes,,,,,,,,,,,
104033320119,1,10403332,Yes,1,Urea,,1,N01,,No,,November,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1,1000,N03,,No,,No,,Did not have enough money to buy inputs,
104033320140,1,10403332,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,900,N02,,Yes,,,,,,,,,,,
104033320140,1,10403332,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,900,N02,,Yes,,,,,,,,,,,
104033320141,1,10403332,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,December,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,900,N02,,Yes,,,,,,,,,,,
104033320141,1,10403332,Yes,1,Urea,,1,N01,,No,,December,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,900,N02,,Yes,,,,,,,,,,,
104033320141,1,10403332,Yes,1,Maize seed,,1,N01,,No,,December,2008,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
104033320154,1,10403332,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,900,N02,,Yes,,,,,,,,,,,
104033320154,1,10403332,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,900,N02,,Yes,,,,,,,,,,,
104033320154,1,10403332,Yes,1,Maize seed,,1,N01,,No,,November,2008,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
104033320158,1,10403332,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,December,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N01,,Yes,,,,,,,,,,,
104033320158,1,10403332,Yes,1,Urea,,1,N01,,No,,December,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N01,,Yes,,,,,,,,,,,
104033320158,1,10403332,Yes,2,Maize seed,,1,N01,,No,,December,2008,1,Maize seed,,2,kilogram,,No,,,,,,,,,No,,,,On Foot,,0,100,N01,,Yes,,,,,,,,,,,
104033320171,1,10403332,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,December,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N01,,Yes,,,,,,,,,,,
104033320171,1,10403332,Yes,2,Urea,,1,N01,,No,,December,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N01,,Yes,,,,,,,,,,,
104033320171,1,10403332,Yes,2,Maize seed,,1,N01,,No,,December,2008,1,Maize seed,,1,10 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,100,N01,,Yes,,,,,,,,,,,
104033320195,1,10403332,Yes,2,23:21:0+4S/Chitowe,,1,N03,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N03,,Yes,,,,,,,,,,,
104033320195,1,10403332,Yes,2,Urea,,1,N03,,No,,November,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N03,,Yes,,,,,,,,,,,
104033320195,1,10403332,Yes,2,Maize seed,,1,N03,,No,,November,2008,1,Maize seed,,1,2 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N03,,Yes,,,,,,,,,,,
104033320196,1,10403332,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,October,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
104033320196,1,10403332,Yes,1,Urea,,1,N01,,No,,October,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
104033320196,1,10403332,Yes,1,Maize seed,,1,N01,,No,,October,2008,1,Maize seed,,1,2 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
104041860008,1,10404186,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2008,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,500,N02,,Yes,,,,,,,,,,,
104041860008,1,10404186,Yes,1,Urea,,1,N01,,No,,November,2008,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,500,N02,,Yes,,,,,,,,,,,
104041860008,1,10404186,Yes,1,Maize seed,,1,N01,,No,,November,2008,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,100,N02,,Yes,,,,,,,,,,,
104041860012,1,10404186,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
104041860012,1,10404186,Yes,2,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
104041860012,1,10404186,Yes,2,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
104041860017,1,10404186,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,500,N02,,Yes,,,,,,,,,,,
104041860017,1,10404186,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,500,N02,,Yes,,,,,,,,,,,
104041860017,1,10404186,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,100,N02,,Yes,,,,,,,,,,,
104041860021,1,10404186,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,500,N02,,Yes,,,,,,,,,,,
104041860021,1,10404186,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,500,N02,,Yes,,,,,,,,,,,
104041860021,1,10404186,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,100,N02,,Yes,,,,,,,,,,,
104041860030,1,10404186,Yes,1,23:21:0+4S/Chitowe,,1,,,No,,November,2009,1,23:21:0+4s/Chitowe,,50,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,300,500,N02,,Yes,,,,,,,,,,,
104041860030,1,10404186,Yes,1,Urea,,1,,,No,,November,2009,1,Urea,,50,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,500,N02,,Yes,,,,,,,,,,,
104041860030,1,10404186,Yes,1,Maize seed,,1,,,No,,November,2009,1,Maize seed,,5,kilogram,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,0,100,N02,,Yes,,,,,,,,,,,
104041860034,1,10404186,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,50,500,,,Yes,,,,,,,,,,,
104041860034,1,10404186,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,50,500,,,Yes,,,,,,,,,,,
104041860034,1,10404186,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Bicycle Taxi,,0,100,,,Yes,,,,,,,,,,,
104041860039,1,10404186,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,December,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,Yes,1,No,,Preferred cash / other items,
104041860039,1,10404186,Yes,2,Urea,,1,N01,,No,,December,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,Yes,1,No,,Preferred cash / other items,
104041860043,1,10404186,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,December,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,Yes,1,No,,Other (Specify),
104041860043,1,10404186,Yes,1,Urea,,1,N01,,No,,December,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,Yes,1,No,,Other (Specify),
104041860043,1,10404186,Yes,1,Maize seed,,1,N01,,No,,December,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,Yes,1,No,,Other (Specify),
104041860052,1,10404186,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,150,500,N02,,Yes,,,,,,,,,,,
104041860052,1,10404186,Yes,2,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,150,500,N02,,Yes,,,,,,,,,,,
104041860052,1,10404186,Yes,2,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,150,100,N02,,Yes,,,,,,,,,,,
104041860061,1,10404186,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,150,500,N02,,Yes,,,,,,,,,,,
104041860061,1,10404186,Yes,2,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,150,500,N02,,Yes,,,,,,,,,,,
104041860061,1,10404186,Yes,2,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,150,100,N02,,Yes,,,,,,,,,,,
104041860065,1,10404186,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,150,500,N02,,Yes,,,,,,,,,,,
104041860065,1,10404186,Yes,2,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,150,500,N02,,Yes,,,,,,,,,,,
104041860065,1,10404186,Yes,2,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,150,100,N02,,Yes,,,,,,,,,,,
104041860074,1,10404186,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104041860079,1,10404186,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,500,N03,,Yes,,,,,,,,,,,
104041860079,1,10404186,Yes,1,Urea,,1,N02,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,500,N03,,Yes,,,,,,,,,,,
104041860079,1,10404186,Yes,1,Maize seed,,1,N02,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,100,N03,,Yes,,,,,,,,,,,
104041860083,1,10404186,Yes,2,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,500,500,N02,,Yes,,,,,,,,,,,
104041860083,1,10404186,Yes,2,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,500,500,N02,,Yes,,,,,,,,,,,
104041860083,1,10404186,Yes,2,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,500,200,N02,,Yes,,,,,,,,,,,
104041860092,1,10404186,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,December,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,500,N03,,Yes,,,,,,,,,,,
104041860092,1,10404186,Yes,2,Urea,,1,N02,,No,,December,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,500,N03,,Yes,,,,,,,,,,,
104047070008,1,10404707,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104047070012,1,10404707,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,September,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,500,N02,,Yes,,,,,,,,,,,
104047070012,1,10404707,Yes,1,Urea,,1,N01,,No,,September,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,500,N02,,Yes,,,,,,,,,,,
104047070012,1,10404707,Yes,1,Maize seed,,1,N01,,No,,September,2009,1,Maize seed,,1,2 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
104047070020,1,10404707,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N04,,Yes,,,,,,,,,,,
104047070020,1,10404707,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N04,,Yes,,,,,,,,,,,
104047070020,1,10404707,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,2,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,2100,N04,,Yes,,,,,,,,,,,
104047070028,1,10404707,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
104047070028,1,10404707,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
104047070033,1,10404707,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104047070037,1,10404707,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,150,500,N02,,Yes,,,,,,,,,,,
104047070037,1,10404707,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,150,500,N02,,Yes,,,,,,,,,,,
104047070037,1,10404707,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,100,100,N02,,Yes,,,,,,,,,,,
104047070041,1,10404707,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
104047070041,1,10404707,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
104047070041,1,10404707,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
104047070053,1,10404707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104047070057,1,10404707,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104047070062,1,10404707,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104047070070,1,10404707,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,300,500,N02,,Yes,,,,,,,,,,,
104047070070,1,10404707,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,Yes,1,gram,,Truck / Bus / Minibus,,300,500,N02,,Yes,,,,,,,,,,,
104047070074,1,10404707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104047070078,1,10404707,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,300,500,N02,,Yes,,,,,,,,,,,
104047070078,1,10404707,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,300,500,N02,,Yes,,,,,,,,,,,
104047070078,1,10404707,Yes,2,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,100,N02,,Yes,,,,,,,,,,,
104047070078,1,10404707,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,200,100,N02,,Yes,,,,,,,,,,,
104047070086,1,10404707,Yes,1,23:21:0+4S/Chitowe,,1,N03,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,500,500,N04,,Yes,,,,,,,,,,,
104047070086,1,10404707,Yes,1,Urea,,1,N03,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,500,500,N04,,Yes,,,,,,,,,,,
104047070086,1,10404707,Yes,1,Maize seed,,1,N03,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Truck / Bus / Minibus,,400,100,N04,,Yes,,,,,,,,,,,
104054040015,1,10405404,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
104054040015,1,10405404,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
104054040015,1,10405404,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
104054040023,1,10405404,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
104054040023,1,10405404,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N02,,Yes,,,,,,,,,,,
104054040023,1,10405404,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N02,,Yes,,,,,,,,,,,
104054040031,1,10405404,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
104054040031,1,10405404,Yes,1,Urea,,1,N02,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,500,N03,,Yes,,,,,,,,,,,
104054040031,1,10405404,Yes,1,Maize seed,,1,N02,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,Own Bicycle or Oxcart,,0,100,N03,,Yes,,,,,,,,,,,
104054040039,1,10405404,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
104054040039,1,10405404,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
104054040039,1,10405404,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
104054040048,1,10405404,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104054040054,1,10405404,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104054040062,1,10405404,Yes,1,23:21:0+4S/Chitowe,,1,N02,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N03,,Yes,,,,,,,,,,,
104054040062,1,10405404,Yes,1,Urea,,1,N02,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N03,,Yes,,,,,,,,,,,
104054040062,1,10405404,Yes,1,Maize seed,,1,N02,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N03,,Yes,,,,,,,,,,,
104054040070,1,10405404,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
104054040070,1,10405404,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
104054040070,1,10405404,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
104054040078,1,10405404,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
104054040078,1,10405404,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
104054040078,1,10405404,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,5 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
104054040093,1,10405404,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104054040101,1,10405404,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104054040109,1,10405404,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104054040117,1,10405404,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,November,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,Yes,25,kilogram,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
104054040117,1,10405404,Yes,1,Urea,,1,N01,,No,,November,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,Yes,25,kilogram,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
104054040117,1,10405404,Yes,1,Maize seed,,1,N01,,No,,November,2009,1,Maize seed,,1,10 KG BAG,,No,,,,,,,,,Yes,5,kilogram,,On Foot,,0,100,N02,,Yes,,,,,,,,,,,
104054040132,1,10405404,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,December,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,Yes,25,kilogram,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
104054040132,1,10405404,Yes,1,Urea,,1,N01,,No,,December,2009,1,Urea,,1,50 KG BAG,,No,,,,,,,,,Yes,25,kilogram,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
104054040132,1,10405404,Yes,1,Maize seed,,1,N01,,No,,December,2009,0,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,No,,Accessible input supplier did not have the input,
104054040140,1,10405404,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104054040164,1,10405404,Yes,1,23:21:0+4S/Chitowe,,1,N01,,No,,December,2009,1,23:21:0+4s/Chitowe,,1,50 KG BAG,,No,,,,,,,,,No,,,,On Foot,,0,500,N02,,Yes,,,,,,,,,,,
