case_id,visit,ea_id,ag_q0b,ag_q0b_os,ag_q01,ag_q02a,ag_q02b,ag_q02b_os,ag_q03,ag_q04,ag_q05a,ag_q05b,ag_q06a,ag_q06b,ag_q07a,ag_q07b,ag_q08,ag_q09,ag_q09_os,ag_q10,ag_q11,ag_q12a,ag_q12b,ag_q12b_os,ag_q13,ag_q14a,ag_q14b,ag_q15a,ag_q15b,ag_q16,ag_q17,ag_q17_os,ag_q18,ag_q19,ag_q20,ag_q21a,ag_q21b,ag_q21b_os,ag_q21c,ag_q22,ag_q23a,ag_q23b,ag_q24a,ag_q24b,ag_q25,ag_q26,ag_q26_os,ag_q27,ag_q28,ag_q29,ag_q30a,ag_q30b,ag_q30b_os,ag_q30c,ag_q31a,ag_q31b,ag_q31b_os,ag_q31c,ag_q32a,ag_q32b,ag_q32b_os,ag_q32c,ag_q33a,ag_q33b,ag_q33b_os,ag_q34a,ag_q34b,ag_q34b_os,ag_q34c,ag_q35a,ag_q35b,ag_q35b_os,ag_q35c,ag_q35d,ag_q36a,ag_q36a_os,ag_q36b,ag_q36b_os,ag_q37,ag_q38,ag_q38_os,ag_q39a,ag_q39b,ag_q39b_os,ag_q39c,ag_q40a,ag_q40a_os,ag_q40b,ag_q40b_os,ag_q41a,ag_q41a_os,ag_q41b,ag_q41b_os
107347620318,2,10734762,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107347620346,2,10734762,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107343700114,2,10734370,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107343700152,2,10734370,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107343700249,2,10734370,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107343700269,2,10734370,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107343700385,2,10734370,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107351730088,2,10735173,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107351730115,2,10735173,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107365960004,2,10736596,avocado,,yes,10,kilogram,,2500,2,,,,,,,,,,,N05,10,kilogram,,2500,1,,June,2010,5,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Wait for the arrival  of buyer,
107365960008,2,10736596,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107365960010,2,10736596,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107365960012,2,10736596,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107365960013,2,10736596,avocado,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
107365960014,2,10736596,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107365960016,2,10736596,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107364660001,1,10736466,avocado,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
107364660001,1,10736466,MEXICAN APPLE [MASUKU],,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
107364660076,1,10736466,MEXICAN APPLE [MASUKU],,yes,1,50 KG BAG,,400,1,N01,,1,2,10,2010,600,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,25,piece,,,25,Other (Specify,OVERRIPE,,,no,,,,,,,,,,,Does not usually store,,,
107360530038,1,10736053,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107363770006,1,10736377,orange,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
107363770006,1,10736377,avocado,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
107363770006,1,10736377,guava,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,1,OTHER (SPECIFY),BASIN,,0,Insects,,,,no,,,,,,,,,,,Does not usually store,,,
107363770006,1,10736377,peach,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,1,OTHER (SPECIFY),BASIN,,0,Insects,,,,no,,,,,,,,,,,Does not usually store,,,
107363770011,1,10736377,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107363770012,1,10736377,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107363770013,1,10736377,avocado,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,1,PAIL (SMALL),,,0,Rotting,,,,no,,,,,,,,,,,Food for household,,,
107363770014,1,10736377,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107363770015,1,10736377,avocado,,yes,1,BASKET (DENGU),,500,1,N02,,1,,12,2009,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,piece,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
107363770017,1,10736377,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107361740003,1,10736174,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107361740012,1,10736174,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107361740015,1,10736174,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107371990017,1,10737199,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107415040028,2,10741504,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107415040057,2,10741504,OTHER (SPECIFY),,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
107415040060,2,10741504,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107415040063,2,10741504,avocado,,yes,3,BASKET (DENGU),,1000,2,,,,,,,,,,,N02,3,BASKET (DENGU),,1000,2,,April,2010,3,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
107446490122,2,10744649,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107446490271,2,10744649,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107440390026,1,10744039,orange,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
107440390026,1,10744039,PAWPAW/PAPAYA,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
107440390026,1,10744039,avocado,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
107440390026,1,10744039,peach,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
107460330205,2,10746033,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107460330525,2,10746033,avocado,,yes,13,kilogram,,300,2,,,,,,,,,,,N03,13,kilogram,,300,2,,April,2010,1,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Wait for the arrival  of buyer,
107460330536,2,10746033,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107460330612,2,10746033,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107462440014,2,10746244,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107462440028,2,10746244,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
107462440028,2,10746244,avocado,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
107462440056,2,10746244,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107462440085,2,10746244,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107462440113,2,10746244,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107462440127,2,10746244,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,kilogram,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
107462440127,2,10746244,avocado,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,kilogram,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
107462440155,2,10746244,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107462440183,2,10746244,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107462440197,2,10746244,avocado,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at a higher price,
107462440226,2,10746244,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107462440254,2,10746244,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201013870015,1,20101387,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201013870023,1,20101387,banana,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,bunch,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870032,1,20101387,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201013870040,1,20101387,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,OX - CART,,,0,,,,0,,,0,,,,1,OX - CART,,,,Theft,,,,no,,,,,,,,,,,Does not usually store,,,
201013870057,1,20101387,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50 KG BAG,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870065,1,20101387,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870065,1,20101387,banana,,yes,3,bunch,,600,1,N05,,1,2,11,2010,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870074,1,20101387,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201013870082,1,20101387,banana,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,bunch,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
201013870099,1,20101387,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201013870108,1,20101387,cassava,,yes,2,OX - CART,,16000,1,N08,,1,2,1,2011,2,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,yes,Other(specify),IN THE PLOT,2,OX - CART,,,Did nothing,,,,Food for household,,To sell at a higher price,
201013870116,1,20101387,cassava,,yes,2,OX - CART,,20000,1,N04,,1,2,12,2011,2,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,1,OX - CART,,,0,,,,,,,,,yes,Other(specify),STILL IN FIELD,.5,OX - CART,,,Did nothing,,,,Food for household,,To sell at a higher price,
201013870116,1,20101387,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870116,1,20101387,orange,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870116,1,20101387,banana,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870124,1,20101387,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (SMALL),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870124,1,20101387,PAWPAW/PAPAYA,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,piece,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870124,1,20101387,banana,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50 KG BAG,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870124,1,20101387,MEXICAN APPLE [MASUKU],,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PAIL (LARGE),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870141,1,20101387,orange,,yes,2,50 KG BAG,,2300,1,N05,,1,,4,2010,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870141,1,20101387,guava,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870141,1,20101387,MEXICAN APPLE [MASUKU],,yes,2,50 KG BAG,,1000,1,N05,,1,,3,2010,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870150,1,20101387,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201013870158,1,20101387,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201013870175,1,20101387,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201013870175,1,20101387,avocado,,yes,1,50 KG BAG,,2000,1,N05,,1,,3,2010,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201010140007,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140014,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140017,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140018,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140020,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140043,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140044,1,20101014,banana,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
201010140051,1,20101014,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201010140051,1,20101014,banana,,yes,200,bunch,,2000,1,N03,,1,1,12,2009,1,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,bunch,,,0,,,,0,,,0,,,,0,,,,,,,,,yes,Heaped in house,,10,bunch,,,Did nothing,,,,Food for household,,,
201010140058,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140059,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140061,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140153,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140161,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140186,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140194,1,20101014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201010140196,1,20101014,cassava,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201023110016,1,20102311,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201023110020,1,20102311,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201023110031,1,20102311,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,50 KG BAG,,,0,,,,0,,,0,,,,1,50 KG BAG,,,,Rotting,,,,no,,,,,,,,,,,Does not usually store,,,
201023110031,1,20102311,orange,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PAIL (SMALL),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201023110031,1,20102311,NAARTJE (TANGERINE),,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (SMALL),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201023110041,1,20102311,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201023110061,1,20102311,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201023110061,1,20102311,banana,,yes,3,bunch,,400,1,N03,,2,,7,2010,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
201023110072,1,20102311,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201023110082,1,20102311,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201023110092,1,20102311,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
