ea_id,com_ci0b,com_ci0b_os,com_ci01,com_ci02,com_ci03,com_ci04,com_ci05,com_ci06,com_ci07a,com_ci07a_os,com_ci07b,com_ci07b_os,com_ci07c,com_ci07c_os,com_ci08a,com_ci08a_os,com_ci08b,com_ci08b_os,com_ci08c,com_ci08c_os,com_ci09a,com_ci09a_os,com_ci09b,com_ci09b_os,com_ci09c,com_ci09c_os,com_ci10,com_ci11,com_ci12,com_ci12_os,com_ci13,com_ci14
20503476,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20503476,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20503476,Pasture,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20503476,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20503476,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20504373,Forest,,yes,no,yes,yes,yes,no,,,,,,,Limitations of number of users at a given time,,,,,,Taking away [resource] use rights,,,,,,Not Effective,no,,,no,
20504373,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20504373,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20504373,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20504373,,,yes,no,yes,yes,yes,no,,,,,,,Limitations of number of users at a given time,,,,,,Taking away [resource] use rights,,,,,,Not Effective,no,,,no,
20504729,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20504729,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20504729,Unallocated Arable Land,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,yes,Other (Specify),SCHOOL,no,
20504729,Pasture,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,yes,Other (Specify),SCHOOL,no,
20504729,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20505317,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20505317,Unallocated Arable Land,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,yes,Other (Specify),CONSTRUCTION OF CHIPOKA P,no,
20505317,,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
20505317,,,yes,yes,yes,yes,yes,no,,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
20505317,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20505648,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20505648,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20505648,Pasture,,yes,yes,yes,yes,yes,yes,USE THE THREAT OF FINE,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,yes,Construct public facilities,,no,
20505648,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20505648,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20506412,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20506412,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20506412,Pasture,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,yes,yes
20506412,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20506412,Unallocated Arable Land,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,yes,yes
20507089,Pasture,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Other (Specify),,,,,,Not Effective,yes,Initiate Agricultural Scheme,,yes,yes
20507089,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507089,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507089,Unallocated Arable Land,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Other (Specify),,,,,,Not Effective,yes,Initiate Agricultural Scheme,,yes,yes
20507089,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507371,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507371,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507371,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507371,Pasture,,yes,yes,yes,yes,yes,no,,,,,,,Limitations of number of users at a given time,,,,,,Do nothing,,,,,,Not Effective,no,,,,
20507371,Unallocated Arable Land,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20507422,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507422,Pasture,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20507422,Unallocated Arable Land,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20507422,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507422,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507459,Pasture,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20507459,,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20507459,Unallocated Arable Land,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20507459,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507459,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507571,Pasture,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,yes,Construct public facilities,,no,
20507571,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507571,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507571,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507571,Unallocated Arable Land,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,yes,Initiate Agricultural Scheme,,no,
20508349,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20508349,Unallocated Arable Land,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20508349,,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20508349,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20508349,,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20508547,Forest,,yes,yes,yes,yes,yes,no,,,,,,,,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Not Effective,no,,,no,
20508547,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20508547,,,yes,yes,yes,yes,yes,no,,,,,,,Limitations of number of users at a given time,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20508547,Unallocated Arable Land,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,yes,Construct public facilities,,yes,no
20508547,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20510584,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20510584,,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Other (Specify),GOVERNMENT WANTS TO MAKE SURE,,,,,Not Effective,yes,Initiate Agricultural Scheme,,no,
20510584,Pasture,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Other (Specify),GOVERNMENT WANTS TO MAKE SURE,,,,,Not Effective,yes,Initiate Agricultural Scheme,,no,
20510584,Unallocated Arable Land,,yes,yes,yes,yes,yes,no,,,,,,,No restrictions,,,,,,Other (Specify),GOVERNMENT WANTS TO MAKE SURE,,,,,Not Effective,yes,Initiate Agricultural Scheme,,no,
20510584,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20520255,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20520255,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20520255,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20520255,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20520255,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20520582,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20520582,Pasture,,yes,yes,yes,yes,yes,yes,USE THE THREAT OF FINE,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20520582,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20520582,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20520582,Unallocated Arable Land,,yes,yes,yes,yes,yes,yes,USE THE THREAT OF FINE,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20601141,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601141,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601141,Forest,,yes,yes,yes,yes,no,yes,USE THE THREAT OF FINE,,,,,,Rotation among groups of families,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
20601141,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601141,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601626,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601626,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601626,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601626,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601626,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601658,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601658,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601658,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601658,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601658,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601701,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601701,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601701,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601701,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601701,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602363,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602363,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602363,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602363,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602363,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602479,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602479,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602479,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602479,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602479,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Time restrictions,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Not Effective,no,,,no,
20602607,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602607,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602607,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602607,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602607,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602617,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602617,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602617,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602617,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602617,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
20603090,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603090,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603090,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603090,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603090,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603121,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603121,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603121,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603121,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603121,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,,,,,,,Confiscation of tools/products,,,,,,Somewhat Effective,no,,,no,
20603133,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603133,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603133,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603133,Pasture,,yes,yes,yes,no,no,no,,,,,,,Rotation among groups of families,,,,,,Use threat of fine,,,,,,Not Effective,no,,,yes,no
20603133,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603189,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603189,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603189,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603189,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603189,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603337,Pasture,,yes,no,no,yes,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Fully Effective,no,,,no,
20603337,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603337,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603337,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603337,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603455,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603455,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603455,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603455,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603455,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603533,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603533,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603533,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603533,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603533,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604071,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604071,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604071,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Rotation among groups of families,,,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
20604071,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604071,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604376,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604376,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604376,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604376,Forest,,yes,yes,yes,no,no,no,,,,,,,Time restrictions,,,,,,Confiscation of tools/products,,,,,,Fully Effective,no,,,no,
20604376,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604638,Pasture,,yes,no,no,no,yes,no,,,,,,,Limitations of number of users at a given time,,,,,,Do nothing,,,,,,Somewhat Effective,no,,,no,
20604638,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604638,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604638,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604638,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20605302,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20605302,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20605302,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20605302,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20605302,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20606168,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20606168,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20606168,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20606168,Pasture,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Somewhat Effective,no,,,no,
20606168,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20606297,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20606297,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20606297,Pasture,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20606297,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20606297,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607260,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607260,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607260,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607260,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607260,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607315,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607315,Forest,,yes,yes,yes,no,yes,yes,USE THE THREAT OF FINE,,,,,,No restrictions,,,,,,Discrimination at future handouts,,Use threat of fine,,,,Not Effective,no,,,no,
20607315,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607315,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607315,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607733,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607733,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607733,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607733,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607733,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608499,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608499,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608499,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608499,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608499,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20609754,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20609754,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20609754,Pasture,,yes,no,yes,no,yes,no,,,,,,,Time restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20609754,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20609754,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20610050,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20610050,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20610050,Pasture,,yes,no,yes,no,yes,no,,,,,,,Rotation among groups of families,,,,,,Taking away [resource] use rights,,,,,,Not Effective,no,,,no,
20610050,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20610050,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20610249,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20610249,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20610249,Pasture,,yes,no,no,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20610249,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20610249,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20611336,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20611336,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20611336,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20611336,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20611336,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20612564,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20612564,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20612564,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20612564,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20612564,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20613324,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20613324,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20613324,Forest,,yes,yes,yes,no,no,no,,,,,,,Time restrictions,,Rotation among groups of families,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
20613324,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20613324,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20614477,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20614477,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20614477,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20614477,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20614477,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20614589,,,yes,yes,yes,no,no,yes,USE GUARDS,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
20614589,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20614589,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
20614589,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20614589,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20615064,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20615064,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20615064,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
20615064,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20615064,,,yes,no,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20615735,Forest,,yes,yes,no,no,no,yes,USE GUARDS,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
20615735,,,yes,no,no,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Somewhat Effective,no,,,no,
20615735,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20615735,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20615735,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20615752,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
20615752,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20615752,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20615752,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20615752,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20701527,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20701527,Pasture,,yes,no,yes,yes,yes,no,,,,,,,Rotation among groups of families,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
20701527,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20701527,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20701527,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20701659,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20701659,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20701659,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20701659,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20701659,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20702011,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20702011,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20702011,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20702011,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20702011,Pasture,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Fully Effective,no,,,no,
20702282,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20702282,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20702282,Pasture,,yes,yes,no,no,no,no,,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
20702282,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20702282,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20702464,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20702464,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
