ea_id,com_cb01,com_cb03,com_cb04,com_cb05a,com_cb05a_os,com_cb06,com_cb07,com_cb08
20603533,4,male,35,OTHER (SPECIFY),HSA,10,jce,nyanja
20603533,5,male,47,headman,,47,pslc,chewa
20603533,6,female,68,OTHER (SPECIFY),CHURCH ELDER,68,none,chewa
20603533,7,female,34,BUSINESS MAN/WOMAN,,34,none,chewa
20604071,1,male,41,SCHOOL HEADMASTER,,5,msce,chewa
20604071,2,male,51,OTHER (SPECIFY),MEMBER OF REAF FROSTATION,51,none,chewa
20604071,3,female,70,OTHER (SPECIFY),BIRTH ATTENDANT,60,none,chewa
20604071,4,female,28,OTHER (SPECIFY),CITIZEN,28,none,chewa
20604071,5,female,41,OTHER (SPECIFY),CHAIR PERSON ALINAFE CLUB,41,none,chewa
20604071,6,female,38,OTHER (SPECIFY),CITIZEN,38,none,chewa
20604071,7,female,43,OTHER (SPECIFY),VILLAGE MEMBER,38,none,chewa
20604071,8,female,46,OTHER (SPECIFY),CITIZEN,46,none,chewa
20604071,9,male,51,headman,CITIZEN,51,none,chewa
20604071,10,male,56,OTHER (SPECIFY),CITIZEN,51,none,chewa
20604071,11,male,50,OTHER (SPECIFY),CITIZEN,50,none,chewa
20604376,1,male,50,headman,,15,jce,chewa
20604376,2,male,35,OTHER (SPECIFY),HSA,4,msce,chewa
20604376,3,male,48,OTHER (SPECIFY),CITIZEN,18,jce,chewa
20604376,4,male,44,SCHOOL TEACHER,,15,NON-UNIV. DIPLOMA,chewa
20604376,5,female,40,SCHOOL TEACHER,,13,UNIVER. DIPLOMA,chewa
20604638,1,male,34,COUNSELOR TO HEADMAN,,3,msce,chewa
20604638,2,male,22,OTHER (SPECIFY),CHURCH COUNSELOR,22,jce,chewa
20604638,3,female,35,OTHER (SPECIFY),CITIZEN,35,none,chewa
20604638,4,male,43,SPOUSE OF HEADMAN,,43,none,chewa
20604638,5,male,36,OTHER (SPECIFY),CHURCH ELDER,36,pslc,chewa
20604638,6,male,45,SPOUSE OF HEADMAN,,45,none,chewa
20605302,1,male,50,headman,,9,msce,chewa
20605302,2,male,52,COUNSELOR TO HEADMAN,,41,none,chewa
20605302,3,female,70,COUNSELOR TO HEADMAN,,70,none,chewa
20605302,4,male,20,OTHER (SPECIFY),CITIZEN,20,none,chewa
20605302,5,male,18,OTHER (SPECIFY),CIITIZEN,18,none,chewa
20605302,6,female,38,OTHER (SPECIFY),VDC CHAIR,38,none,chewa
20605302,7,male,45,HEALTH WORKER,,6,none,chewa
20605302,8,male,28,SCHOOL TEACHER,,3,UNIVER. DIPLOMA,chewa
20606168,1,male,69,headman,,69,none,chewa
20606168,2,male,52,OTHER (SPECIFY),CITIZEN,52,none,chewa
20606168,3,male,38,OTHER (SPECIFY),CITIZEN,38,none,chewa
20606168,4,male,50,OTHER (SPECIFY),CITIZEN,50,none,chewa
20606168,5,male,28,OTHER (SPECIFY),CITIZEN,28,pslc,chewa
20606168,6,male,34,SCHOOL TEACHER,,1,msce,chewa
20606297,1,male,57,headman,,57,none,chewa
20606297,2,male,52,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,54,none,chewa
20606297,3,male,51,OTHER (SPECIFY),VDC CHAIR,51,none,chewa
20606297,4,female,30,OTHER (SPECIFY),BONAFIDE CITIZEN,30,none,chewa
20606297,5,female,31,OTHER (SPECIFY),CITIZEN,31,none,chewa
20606297,6,male,46,SCHOOL HEADMASTER,,0,UNIVER. DIPLOMA,chewa
20606297,7,male,38,SCHOOL TEACHER,PASTOR,4,msce,chewa
20606297,8,female,38,SCHOOL TEACHER,,11,msce,chewa
20607260,1,male,48,OTHER (SPECIFY),DEPUTY HEADMASTER,8,msce,chewa
20607260,2,male,42,COUNSELOR TO HEADMAN,,42,none,chewa
20607260,3,male,33,OTHER (SPECIFY),CHURCH SECRETARY,33,jce,chewa
20607260,4,female,32,OTHER (SPECIFY),CITIZEN,4,none,chewa
20607260,5,female,36,OTHER (SPECIFY),CHURCH TREASURER,36,none,chewa
20607260,6,female,38,OTHER (SPECIFY),CITIZEN,9,none,chewa
20607315,1,male,53,headman,,2,msce,chewa
20607315,2,male,38,SCHOOL TEACHER,,3,msce,tumbuka
20607315,3,male,54,OTHER (SPECIFY),VICE CHAIR PERSON ADC,54,pslc,chewa
20607315,4,male,55,COUNSELOR TO HEADMAN,,88,pslc,chewa
20607315,5,female,50,OTHER (SPECIFY),VDC SECRETARY,50,none,chewa
20607315,6,male,62,COUNSELOR TO HEADMAN,,62,pslc,chewa
20607733,1,male,45,SCHOOL TEACHER,,0,jce,chewa
20607733,2,female,39,SCHOOL TEACHER,,16,jce,chewa
20607733,3,male,61,headman,,61,none,chewa
20607733,4,male,32,OTHER (SPECIFY),CITIZEN,43,none,chewa
20607733,5,male,43,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,43,none,chewa
20607733,6,male,33,OTHER (SPECIFY),CITIZEN,2,none,chewa
20608499,1,male,68,OTHER (SPECIFY),GROUP V.H,68,none,chewa
20608499,2,male,24,OTHER (SPECIFY),BONAFIDE PASTOR,24,none,chewa
20608499,3,male,53,headman,,53,none,chewa
20608499,4,male,36,OTHER (SPECIFY),BONAFIDE CITIZEN,36,none,chewa
20608499,5,female,33,OTHER (SPECIFY),CITIZEN,33,none,chewa
20608499,6,female,38,SCHOOL HEADMASTER,,1,NON-UNIV. DIPLOMA,chewa
20608499,7,male,48,SCHOOL HEADMASTER,,5,msce,chewa
20609754,1,male,56,headman,,56,none,chewa
20609754,2,male,57,COUNSELOR TO HEADMAN,,48,pslc,chewa
20609754,3,male,26,OTHER (SPECIFY),SECRETARY OF SCHOOL COMMITTE,26,jce,chewa
20609754,4,female,43,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,28,none,chewa
20609754,5,male,43,SCHOOL HEADMASTER,,1,msce,chewa
20610050,1,female,35,SCHOOL TEACHER,,5,msce,chewa
20610050,2,female,36,SCHOOL TEACHER,,7,msce,chewa
20610050,3,male,38,OTHER (SPECIFY),DEPUTY HEADMASTER,5,msce,chewa
20610050,4,male,28,HEALTH WORKER,,3,msce,chewa
20610050,5,male,53,OTHER (SPECIFY),CHURCH ELDER,9,none,chewa
20610050,6,male,24,headman,,17,none,chewa
20610050,7,male,74,OTHER (SPECIFY),BONAFIDE CITIZEN,46,none,chewa
20610249,1,male,40,SCHOOL HEADMASTER,,12,msce,chewa
20610249,2,male,46,COUNSELOR TO HEADMAN,,46,none,chewa
20610249,3,male,28,OTHER (SPECIFY),VICE CHAIRMAN HOME BASED CARE,10,pslc,chewa
20610249,4,male,27,OTHER (SPECIFY),BONAFIDE CITIZEN,27,none,chewa
20610249,5,male,52,OTHER (SPECIFY),CHAIRMAN OF IRRIGATION,36,none,chewa
20610249,6,female,68,headman,,68,none,chewa
20610249,7,male,62,OTHER (SPECIFY),POLITICAL PARTY CHAIR,62,none,chewa
20610249,8,male,45,OTHER (SPECIFY),VDC CHAIR,45,none,chewa
20610249,9,male,52,OTHER (SPECIFY),CHURCH ELDER,52,none,chewa
20611336,1,male,51,SCHOOL HEADMASTER,,9,msce,chewa
20611336,2,male,41,OTHER (SPECIFY),G V HEAD,41,none,chewa
20611336,3,male,48,COUNSELOR TO HEADMAN,,48,none,chewa
20611336,4,male,32,OTHER (SPECIFY),VDC MEMBER,17,msce,chewa
20611336,5,male,38,COUNSELOR TO HEADMAN,,38,none,chewa
20611336,6,male,35,OTHER (SPECIFY),CITIZEN,19,pslc,chewa
20612564,1,male,29,OTHER (SPECIFY),CHURCH ELDER,29,none,chewa
20612564,2,female,57,OTHER (SPECIFY),BONAFIDE CITIZEN,57,none,chewa
20612564,3,female,32,OTHER (SPECIFY),BONAFIDE CITIZEN,14,pslc,chewa
20612564,4,female,29,OTHER (SPECIFY),CITIZEN,29,none,chewa
20612564,5,male,72,headman,,72,pslc,chewa
20613324,1,male,54,SCHOOL HEADMASTER,,5,msce,chewa
20613324,2,female,56,OTHER (SPECIFY),VDC CHAIR,54,none,chewa
20613324,3,male,50,COUNSELOR TO HEADMAN,,50,none,chewa
20613324,4,male,32,OTHER (SPECIFY),BONAFIDE CITIZEN,32,none,chewa
20613324,5,male,72,COUNSELOR TO HEADMAN,,72,none,chewa
20613324,6,male,38,SCHOOL HEADMASTER,,6,UNIVER. DIPLOMA,chewa
20614477,1,male,60,SCHOOL HEADMASTER,,3,pslc,chewa
20614477,2,male,41,headman,,41,none,chewa
20614477,3,male,45,COUNSELOR TO HEADMAN,,45,none,chewa
20614477,4,male,40,headman,,40,none,chewa
20614477,5,male,82,headman,,60,jce,chewa
20614477,6,female,36,OTHER (SPECIFY),VDC MEMBER,36,none,chewa
20614477,7,female,34,OTHER (SPECIFY),HSA,34,none,chewa
20614477,8,male,57,headman,,57,none,chewa
20614477,9,male,49,SCHOOL HEADMASTER,,0,NON-UNIV. DIPLOMA,chewa
20614589,1,female,47,OTHER (SPECIFY),DEPUTY HEADMASTER,4,msce,chewa
20614589,2,male,49,headman,,49,none,chewa
20614589,3,male,65,OTHER (SPECIFY),CHAIRMAN FISHERIES,55,none,chewa
20614589,4,male,42,OTHER (SPECIFY),CITIZEN,42,none,chewa
20614589,5,female,46,OTHER (SPECIFY),CITIZEN,46,none,chewa
20614589,6,male,31,OTHER (SPECIFY),BONAFIDE CITIZEN,31,none,chewa
20614589,7,male,51,OTHER (SPECIFY),CITIZEN,51,none,chewa
20615064,1,female,39,headman,,39,none,chewa
20615064,2,female,49,OTHER (SPECIFY),SCHOOL COMMITTEE MEMBER,49,none,chewa
20615064,3,male,41,OTHER (SPECIFY),COMMUNITY POLICE CHAIR,41,none,chewa
20615064,4,female,26,SPOUSE OF HEADMAN,,4,none,chewa
20615064,5,female,39,BUSINESS MAN/WOMAN,,39,none,chewa
20615735,1,male,42,OTHER (SPECIFY),DEPUTY HEADMASTER,4,msce,chewa
20615735,2,male,40,SCHOOL TEACHER,,16,pslc,chewa
20615735,3,male,43,SCHOOL HEADMASTER,,4,msce,chewa
20615735,4,male,48,SCHOOL HEADMASTER,,0,NON-UNIV. DIPLOMA,chewa
20615735,5,male,42,headman,,42,pslc,chewa
20615735,6,male,46,COUNSELOR TO HEADMAN,,46,none,chewa
20615752,1,male,27,OTHER (SPECIFY),COMMUNITY POLICE CHAIR,12,jce,chewa
20615752,2,male,30,OTHER (SPECIFY),D. CHAIRMAN POLICE,11,none,chewa
20615752,3,male,43,SPOUSE OF HEADMAN,,20,pslc,chewa
20615752,4,male,33,OTHER (SPECIFY),BONAFIDE CITIZEN,15,none,chewa
20615752,5,male,38,SPOUSE OF HEADMAN,,22,pslc,chewa
20615752,6,female,62,OTHER (SPECIFY),VDC MEMBER,62,none,chewa
20615752,7,female,38,OTHER (SPECIFY),BONAFIDE CITIZEN,60,none,chewa
20615752,8,female,60,OTHER (SPECIFY),BONAFIDE CITIZEN,2,NON-UNIV. DIPLOMA,chewa
20615752,9,male,40,OTHER (SPECIFY),DEPUTY H. MASTER,2,NON-UNIV. DIPLOMA,chewa
20615752,10,male,50,SCHOOL HEADMASTER,,4,msce,chewa
20701527,1,male,40,SCHOOL HEADMASTER,,16,msce,chewa
20701527,2,male,58,RELIGIOUS LEADER,,58,none,chewa
20701527,3,male,38,COUNSELOR TO HEADMAN,,17,none,chewa
20701527,4,male,56,COUNSELOR TO HEADMAN,,56,none,chewa
20701527,5,male,48,headman,,48,none,chewa
20701659,1,male,32,OTHER (SPECIFY),HEALTH COMMITTEE MEMBER,32,jce,senga
20701659,2,male,31,COUNSELOR TO HEADMAN,,31,none,senga
20701659,3,female,21,OTHER (SPECIFY),VDC MEMBER,5,none,chewa
20701659,4,female,26,OTHER (SPECIFY),CHOIR MEMBER,26,none,chewa
20701659,5,male,28,OTHER (SPECIFY),BONAFIDE MEMBER,28,pslc,chewa
20701659,6,male,31,OTHER (SPECIFY),VICE MONITOR OF RADIO,31,pslc,chewa
20701659,7,male,39,SCHOOL TEACHER,,6,msce,chewa
20702011,1,male,46,COUNSELOR TO HEADMAN,,46,pslc,chewa
20702011,2,male,51,COUNSELOR TO HEADMAN,,51,pslc,chewa
20702011,3,female,27,COUNSELOR TO HEADMAN,,27,pslc,chewa
20702011,4,female,41,RELIGIOUS LEADER,,41,pslc,chewa
20702011,5,female,25,RELIGIOUS LEADER,,25,pslc,chewa
20702011,6,female,46,HEALTH WORKER,,46,pslc,chewa
20702011,7,female,36,HEALTH WORKER,,36,none,chewa
20702282,1,male,70,COUNSELOR TO HEADMAN,,70,none,chewa
20702282,2,male,57,COUNSELOR TO HEADMAN,,15,none,chewa
20702282,3,male,65,COUNSELOR TO HEADMAN,,65,none,chewa
20702282,4,male,49,RELIGIOUS LEADER,,49,none,chewa
20702282,5,male,29,COUNSELOR TO HEADMAN,,49,none,chewa
20702282,6,male,28,OTHER (SPECIFY),SCHOOL COMMITTEE SECRETARY,49,none,chewa
20702282,7,female,46,COUNSELOR TO HEADMAN,,46,none,chewa
20702282,8,female,39,headman,,39,none,chewa
20702282,9,female,70,headman,,70,none,chewa
20702282,10,male,58,OTHER (SPECIFY),NO RESPONSIBILITY,58,none,chewa
20702282,11,male,39,OTHER (SPECIFY),NO RESPONSIBILITY,39,none,chewa
20702282,12,male,28,OTHER (SPECIFY),NO RESPONSIBILITY,28,none,chewa
20702464,1,male,64,COUNSELOR TO HEADMAN,,65,none,chewa
20702464,2,male,20,COUNSELOR TO HEADMAN,,20,pslc,chewa
20702464,3,male,23,headman,,23,jce,chewa
20702464,4,male,35,COUNSELOR TO HEADMAN,,35,pslc,chewa
20702464,5,male,30,COUNSELOR TO HEADMAN,,30,msce,chewa
20702464,6,male,35,RELIGIOUS LEADER,,35,jce,chewa
20702464,7,male,36,RELIGIOUS LEADER,,36,none,chewa
20702464,8,male,40,RELIGIOUS LEADER,,40,none,chewa
20702464,9,female,64,RELIGIOUS LEADER,,64,none,chewa
20702464,10,female,50,RELIGIOUS LEADER,,50,none,chewa
20702471,1,male,41,headman,,20,pslc,chewa
20702471,2,male,40,OTHER (SPECIFY),CHAIRMAN OF VILLAGE BANK,40,none,chewa
20702471,3,male,35,RELIGIOUS LEADER,,35,pslc,chewa
20702471,4,male,42,OTHER (SPECIFY),CHAIRMAN OF VILLAGE BANK,42,pslc,chewa
20702471,5,female,38,RELIGIOUS LEADER,,38,pslc,chewa
20702471,6,female,21,COUNSELOR TO HEADMAN,,21,jce,chewa
20702542,1,male,25,headman,,25,jce,chewa
20702542,2,male,23,OTHER (SPECIFY),POLITICAL LEADER,23,pslc,chewa
20702542,3,male,69,COUNSELOR TO HEADMAN,,69,pslc,chewa
20702542,4,male,22,OTHER (SPECIFY),NGO MEMBER,22,pslc,chewa
20702542,5,female,72,COUNSELOR TO HEADMAN,,72,pslc,chewa
20702542,6,female,23,RELIGIOUS LEADER,,23,pslc,chewa
20702542,7,female,20,RELIGIOUS LEADER,,20,pslc,chewa
20702542,8,female,24,RELIGIOUS LEADER,,24,pslc,chewa
20703025,1,female,39,SCHOOL HEADMASTER,,5,UNIVER. DIPLOMA,chewa
20703025,2,male,46,SCHOOL HEADMASTER,,7,msce,chewa
20703025,3,female,27,SCHOOL TEACHER,,0,UNIVER. DIPLOMA,tumbuka
20703025,4,male,42,headman,,42,none,chewa
20703025,5,male,54,SPOUSE OF HEADMAN,,54,none,senga
20703025,6,male,46,OTHER (SPECIFY),CITIZEN,46,none,senga
20703025,7,male,55,OTHER (SPECIFY),CITIZEN,2,pslc,chewa
20703025,8,female,30,OTHER (SPECIFY),HOUSEWIFE,15,pslc,senga
20703025,9,female,20,OTHER (SPECIFY),CHURCH SECRETARY,2,none,senga
20703025,10,female,43,OTHER (SPECIFY),CITIZEN,13,none,senga
20703025,11,male,59,OTHER (SPECIFY),CITIZEN,7,msce,senga
20703083,1,male,35,OTHER (SPECIFY),SECRETARY VH,3,jce,chewa
20703083,2,male,55,COUNSELOR TO HEADMAN,,55,none,chewa
20703083,3,female,38,OTHER (SPECIFY),SPOUSE OF HEADMAN COUNSELLOR,38,pslc,chewa
20703083,4,female,40,OTHER (SPECIFY),HEALTH TASK FORCE,40,pslc,chewa
20703083,5,female,43,OTHER (SPECIFY),ORPHAN CARE TAKER,43,pslc,chewa
20703083,6,male,52,OTHER (SPECIFY),CHAIR,43,msce,chewa
20703083,7,male,52,SCHOOL HEADMASTER,,4,msce,chewa
20703083,8,male,29,OTHER (SPECIFY),BOARDING MASTER,5,UNIVER. DIPLOMA,chewa
20703316,1,male,47,headman,,47,none,chewa
20703316,2,male,44,OTHER (SPECIFY),CHAIRMAN ELDER,44,pslc,chewa
20703316,3,male,51,OTHER (SPECIFY),CITIZEN,51,none,chewa
20703316,4,male,42,OTHER (SPECIFY),DEPUTY HEADMASTER,5,NON-UNIV. DIPLOMA,chewa
20703316,5,male,37,OTHER (SPECIFY),DEPUTY HEADTEACHER,8,msce,chewa
20703565,1,female,49,SCHOOL HEADMASTER,,5,msce,chewa
20703565,2,male,45,SCHOOL TEACHER,,7,NON-UNIV. DIPLOMA,chewa
20703565,3,male,39,COUNSELOR TO HEADMAN,,19,none,chewa
20703565,4,male,52,OTHER (SPECIFY),VOLUNTEER,52,none,chewa
20703565,5,male,42,OTHER (SPECIFY),CITIZEN,42,none,chewa
20703565,6,female,74,COUNSELOR TO HEADMAN,,74,none,chewa
20703565,7,male,31,OTHER (SPECIFY),HOME BASED CARE,31,none,chewa
20703595,1,male,29,headman,,29,pslc,chewa
20703595,2,male,69,OTHER (SPECIFY),VDC CHAIR,69,none,chewa
20703595,3,male,53,OTHER (SPECIFY),VDC MEMBER,53,pslc,chewa
20703595,4,female,37,OTHER (SPECIFY),SECRETARY PARISH,37,pslc,chewa
20703595,5,male,39,OTHER (SPECIFY),HEALTH COMMITTEE MEMBER,39,pslc,chewa
20704037,1,male,62,headman,,62,none,chewa
20704037,2,male,51,COUNSELOR TO HEADMAN,,51,jce,chewa
20704037,3,male,37,COUNSELOR TO HEADMAN,,30,pslc,chewa
20704037,4,male,32,COUNSELOR TO HEADMAN,,32,none,chewa
20704037,5,male,20,BUSINESS MAN/WOMAN,,20,pslc,chewa
20704037,6,female,60,COUNSELOR TO HEADMAN,,55,pslc,chewa
20704037,7,female,55,SPOUSE OF HEADMAN,,45,none,chewa
20704037,8,female,46,COUNSELOR TO HEADMAN,,40,pslc,chewa
20704037,9,female,36,COUNSELOR TO HEADMAN,,30,pslc,chewa
20704037,10,female,36,RELIGIOUS LEADER,,25,pslc,chewa
20704037,11,female,25,RELIGIOUS LEADER,,20,pslc,chewa
20704289,1,male,60,headman,,60,pslc,chewa
20704289,2,male,58,COUNSELOR TO HEADMAN,,58,pslc,chewa
20704289,3,male,43,OTHER (SPECIFY),POLITICAL LEADER,43,pslc,chewa
20704289,4,male,26,BUSINESS MAN/WOMAN,,26,none,chewa
20704289,5,male,32,RELIGIOUS LEADER,,32,jce,chewa
20704289,6,male,29,RELIGIOUS LEADER,,29,msce,chewa
20704289,7,female,44,COUNSELOR TO HEADMAN,,44,pslc,chewa
20704289,8,female,36,COUNSELOR TO HEADMAN,,36,pslc,chewa
20704289,9,female,25,RELIGIOUS LEADER,,25,pslc,chewa
20704353,1,male,47,headman,,47,pslc,chewa
20704353,2,male,41,COUNSELOR TO HEADMAN,,41,jce,chewa
20704353,3,male,36,COUNSELOR TO HEADMAN,,13,none,chewa
20704353,4,female,28,COUNSELOR TO HEADMAN,,10,none,chewa
20704353,5,female,39,SPOUSE OF HEADMAN,,21,none,chewa
20704353,6,male,35,COUNSELOR TO HEADMAN,,35,pslc,chewa
20704738,1,male,58,headman,,48,none,chewa
20704738,2,male,53,OTHER (SPECIFY),VDC,17,pslc,chewa
20704738,3,male,50,RELIGIOUS LEADER,,7,none,chewa
20704738,4,male,37,RELIGIOUS LEADER,,9,none,chewa
20704738,5,male,49,OTHER (SPECIFY),VDC,38,none,chewa
20704738,6,male,29,RELIGIOUS LEADER,,29,none,chewa
20704738,7,female,26,OTHER (SPECIFY),NO RESPONSIBILITY,26,none,chewa
20704738,8,female,26,OTHER (SPECIFY),NO RESPONSIBILITY,26,pslc,chewa
20704738,9,female,53,OTHER (SPECIFY),WOMEN'S CLUB CHAIR,27,none,chewa
20704738,10,male,31,OTHER (SPECIFY),NO RESPONSIBILITY,31,none,chewa
20705328,1,male,45,SCHOOL HEADMASTER,,12,jce,chewa
20705328,2,female,39,OTHER (SPECIFY),G.V HEADMAN,39,none,chewa
20705328,3,male,62,COUNSELOR TO HEADMAN,,62,jce,chewa
20705328,4,male,49,OTHER (SPECIFY),TREASURE OF T.C,18,none,chewa
20705328,5,male,47,OTHER (SPECIFY),POLITICAL PARTY CHAIR,47,none,chewa
20705372,1,male,67,headman,,67,pslc,chewa
20705372,2,male,53,RELIGIOUS LEADER,,53,none,chewa
20705372,3,male,41,RELIGIOUS LEADER,,41,none,chewa
20705372,4,male,60,RELIGIOUS LEADER,,60,none,chewa
20705372,5,male,35,OTHER (SPECIFY),AGRICULTURE COMMITTEE MEMBER,35,pslc,chewa
20705372,6,male,27,OTHER (SPECIFY),YOUTH GROUP CHAIR,27,none,chewa
20705372,7,female,41,OTHER (SPECIFY),HEALTH COMMITTEE MEMBER,21,pslc,chewa
20705372,8,female,32,BUSINESS MAN/WOMAN,,32,none,chewa
20705372,9,female,19,OTHER (SPECIFY),VDC MEMBER,19,none,chewa
20705372,10,female,55,OTHER (SPECIFY),WOMEN'S CLUB CHAIR,45,none,chewa
20705495,1,male,61,BUSINESS MAN/WOMAN,,5,pslc,chewa
20705495,2,male,47,BUSINESS MAN/WOMAN,,6,pslc,chewa
20705495,3,male,30,BUSINESS MAN/WOMAN,,30,pslc,chewa
20705495,4,male,30,BUSINESS MAN/WOMAN,,30,pslc,chewa
20705495,5,male,61,RELIGIOUS LEADER,,61,pslc,chewa
20705495,6,male,8,RELIGIOUS LEADER,,4,pslc,chewa
20705652,1,male,58,headman,,58,pslc,chewa
20705652,2,male,30,COUNSELOR TO HEADMAN,,30,pslc,chewa
20705652,3,male,21,COUNSELOR TO HEADMAN,,21,none,chewa
20705652,4,male,27,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,27,none,chewa
20705652,5,male,26,RELIGIOUS LEADER,,26,jce,chewa
20705652,6,male,63,RELIGIOUS LEADER,,63,jce,chewa
20705652,7,male,24,RELIGIOUS LEADER,,24,pslc,chewa
20705652,8,male,27,RELIGIOUS LEADER,,27,pslc,chewa
20705657,1,male,70,headman,,70,pslc,chewa
20705657,2,male,59,COUNSELOR TO HEADMAN,,59,pslc,chewa
20705657,3,male,50,COUNSELOR TO HEADMAN,,50,pslc,chewa
20705657,4,male,32,COUNSELOR TO HEADMAN,,32,none,chewa
20705657,5,male,26,RELIGIOUS LEADER,,26,pslc,chewa
20705657,6,male,46,headman,,46,none,chewa
20705657,7,male,53,RELIGIOUS LEADER,,53,pslc,chewa
20706163,1,male,46,SCHOOL HEADMASTER,,0,msce,chewa
20706163,2,female,35,SCHOOL TEACHER,,2,msce,chewa
20706163,3,male,48,RELIGIOUS LEADER,,48,pslc,chewa
20706163,4,female,63,RELIGIOUS LEADER,,63,none,chewa
20706163,5,male,49,BUSINESS MAN/WOMAN,,20,msce,chewa
20706294,1,male,63,headman,,20,jce,chewa
20706294,2,female,60,OTHER (SPECIFY),CITIZEN,60,none,chewa
20706294,3,female,72,OTHER (SPECIFY),CITIZEN,13,none,chewa
20706294,4,female,33,OTHER (SPECIFY),CITIZEN,13,none,chewa
20706294,5,male,61,SPOUSE OF HEADMAN,,20,none,chewa
20706294,6,male,33,OTHER (SPECIFY),CBO CHAIRPERSON,11,pslc,chewa
20706294,7,male,32,OTHER (SPECIFY),SECRETARY OF HEALTH COMMITTE,18,pslc,chewa
20720368,1,male,65,headman,,35,none,chewa
20720368,2,male,65,headman,,65,pslc,chewa
20720368,3,male,63,RELIGIOUS LEADER,,14,msce,chewa
20720368,4,male,67,RELIGIOUS LEADER,,14,jce,chewa
20720368,5,male,32,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,20,none,chewa
20720368,6,female,30,COUNSELOR TO HEADMAN,,5,none,chewa
20720368,7,female,56,COUNSELOR TO HEADMAN,,13,pslc,senga
20720368,8,female,56,COUNSELOR TO HEADMAN,,11,msce,chewa
20720368,9,female,28,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,28,msce,chewa
20801046,1,male,27,BUSINESS MAN/WOMAN,,22,jce,chewa
20801046,2,male,31,BUSINESS MAN/WOMAN,,31,pslc,chewa
20801046,3,male,47,OTHER (SPECIFY),C MEMBER,39,jce,chewa
20801046,4,male,36,SCHOOL TEACHER,,4,msce,chewa
20801046,5,male,38,SCHOOL HEADMASTER,,8,msce,chewa
20801046,6,female,22,OTHER (SPECIFY),C MEMBER,22,pslc,chewa
20801046,7,female,44,OTHER (SPECIFY),C MEMBER,9,pslc,chewa
20801046,8,female,34,OTHER (SPECIFY),C MEMBER,34,none,chewa
20801046,9,female,29,OTHER (SPECIFY),C MEMBER,22,pslc,chewa
20801046,10,male,43,HEALTH WORKER,,7,jce,chewa
20801046,11,male,36,BUSINESS MAN/WOMAN,,36,pslc,chewa
20801046,12,male,45,COUNSELOR TO HEADMAN,,45,pslc,chewa
20801208,1,male,38,police,,5,jce,chewa
20801208,2,male,41,HEALTH WORKER,,7,jce,chewa
20801208,3,male,29,OTHER (SPECIFY),VILLAGE MEMBER,29,pslc,chewa
20801208,4,female,36,OTHER (SPECIFY),VILLAGE MEMBER,36,pslc,yao
20801208,5,female,31,OTHER (SPECIFY),VILLAGE MEMBER,31,pslc,chewa
20801208,6,female,28,OTHER (SPECIFY),VILLAGE MEMBER,28,pslc,chewa
20801208,7,female,43,OTHER (SPECIFY),VILLAGE MEMBER,43,none,chewa
20801208,8,male,44,BUSINESS MAN/WOMAN,,16,msce,ngoni
20801208,9,female,22,OTHER (SPECIFY),VILLAGE MEMBER,22,none,chewa
20801208,10,male,36,OTHER (SPECIFY),VILLAGE MEMBER,36,none,chewa
20801208,11,male,44,OTHER (SPECIFY),VILLAGE MEMBER,44,pslc,ngoni
20801208,12,male,23,OTHER (SPECIFY),VILLAGE MEMBER,23,jce,chewa
20801271,1,female,38,headman,,27,pslc,chewa
20801271,2,male,44,OTHER (SPECIFY),C MEMBER,40,none,chewa
20801271,3,male,29,BUSINESS MAN/WOMAN,,29,pslc,chewa
20801271,4,female,23,OTHER (SPECIFY),C MEMBER,20,pslc,chewa
20801271,5,female,43,OTHER (SPECIFY),C MEMBER,40,none,chewa
20801271,6,male,35,SCHOOL TEACHER,,5,msce,chewa
20801271,7,male,33,SCHOOL TEACHER,,7,jce,chewa
20801271,8,female,27,OTHER (SPECIFY),C MEMBER,14,pslc,chewa
20801271,9,female,30,BUSINESS MAN/WOMAN,,5,pslc,chewa
20801271,10,male,45,headman,,40,pslc,chewa
20801271,11,male,21,BUSINESS MAN/WOMAN,,3,jce,chewa
20801271,12,male,37,RELIGIOUS LEADER,,32,jce,chewa
20801356,1,male,22,OTHER (SPECIFY),C MEMBER,22,pslc,chewa
20801356,2,male,31,BUSINESS MAN/WOMAN,,28,pslc,chewa
20801356,3,male,39,SCHOOL TEACHER,,9,msce,chewa
20801356,4,female,36,OTHER (SPECIFY),C MEMBER,6,none,chewa
20801356,5,female,28,OTHER (SPECIFY),C MEMBER,28,pslc,chewa
20801356,6,female,44,OTHER (SPECIFY),NAMKUNGWI,43,none,chewa
20801356,7,female,27,OTHER (SPECIFY),C MEMBER,27,pslc,chewa
20801356,8,male,35,headman,,32,pslc,chewa
20801356,9,male,47,COUNSELOR TO HEADMAN,,44,none,chewa
20801356,10,male,38,OTHER (SPECIFY),C MEMBER,38,jce,chewa
20801356,11,male,21,OTHER (SPECIFY),C MEMBER,21,jce,chewa
