ea_id,com_cg35,com_cg35a,com_cg35a_os,com_cg36,com_cg37
20520582,WORSE OFF,LIVESTOCK DISEASE,,2008,1/4
20520582,WORSE OFF,POWER OUTAGE(S),,2009,1/4
20520582,BETTER OFF,DEVELOPMENT PROJECT,,2008,1/4
20520582,BETTER OFF,IMPROVED TRANSPORTATION,,2009,1/4
20601141,WORSE OFF,CROP DISEASE/PESTS,,2005,ALMOST ALL
20601141,WORSE OFF,SHARP CHANGE IN PRICES,,2006,ALMOST ALL
20601141,WORSE OFF,OTHER BAD (SPECIFY),LACK OF EMPLOYMENT OPPORTUNITIES,2005,3/4
20601141,BETTER OFF,OTHER GOOD (SPECIFY),DIMBA CROPPING,2006,1/2
20601141,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPON EXERCISE,2005,1/4
20601626,WORSE OFF,SHARP CHANGE IN PRICES,,2008,3/4
20601626,WORSE OFF,OTHER BAD (SPECIFY),LACK OF PROTECTED WATER,2008,3/4
20601626,BETTER OFF,NEW SCHOOL,,2007,1/2
20601626,BETTER OFF,OTHER GOOD (SPECIFY),FARMING,2006,3/4
20601626,BETTER OFF,OTHER GOOD (SPECIFY),SMALL SCALE BUSINESS,2007,3/4
20601658,WORSE OFF,OTHER BAD (SPECIFY),SHARP CHANGES IN PRICES,2007,ALMOST ALL
20601658,WORSE OFF,OTHER BAD (SPECIFY),THEFT OF LIVESTOCK,2006,1/2
20601658,WORSE OFF,OTHER BAD (SPECIFY),LACK OF GARDENS /PLOTS TO GROW CROP,2006,1/2
20601658,BETTER OFF,OTHER GOOD (SPECIFY),SMALL SCALE BUSINESS,2007,1/2
20601658,BETTER OFF,OTHER GOOD (SPECIFY),FARMING,2006,ALMOST ALL
20601701,WORSE OFF,OTHER BAD (SPECIFY),LOW PRICES OF FARM PRODUCE OFFERED,2005,3/4
20601701,WORSE OFF,OTHER BAD (SPECIFY),HUMAN EPIDERMIC DISEASES,2007,1/4
20601701,WORSE OFF,OTHER BAD (SPECIFY),HIGHER PRICES OF FARM INPUTS,2007,3/4
20601701,BETTER OFF,OTHER GOOD (SPECIFY),FARMING,2006,1/2
20602363,WORSE OFF,OTHER BAD (SPECIFY),LOW PRICES OF FARM PRODUCE OFFERED,2007,3/4
20602363,WORSE OFF,OTHER BAD (SPECIFY),HUMAN EPIDEMIC DISEASES,2009,1/2
20602363,BETTER OFF,OTHER GOOD (SPECIFY),SMALL SCALE BUSINESS,2007,1/2
20602479,WORSE OFF,LIVESTOCK DISEASE,,2006,1/2
20602479,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,3/4
20602479,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2006,ALMOST ALL
20602479,BETTER OFF,OTHER GOOD (SPECIFY),GROWING OF CROPS SUCH AS G/NUTS,2009,3/4
20602607,WORSE OFF,OTHER BAD (SPECIFY),GEOGRAPHICAL POSITION OF THE VILLAG,2006,3/4
20602607,WORSE OFF,OTHER BAD (SPECIFY),LACK OF EMPLOYMENT,2007,1/2
20602607,WORSE OFF,OTHER BAD (SPECIFY),LACK OF FARM INPUTS,2007,3/4
20602607,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPON OF FERTILIZE,2008,ALMOST NONE
20602607,BETTER OFF,OTHER GOOD (SPECIFY),NEW HEALTH FACILICITY,2007,1/4
20602617,WORSE OFF,CROP DISEASE/PESTS,,2008,1/4
20602617,WORSE OFF,LIVESTOCK DISEASE,,2007,3/4
20602617,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/4
20602617,BETTER OFF,OTHER GOOD (SPECIFY),SMALL SCALE  BUSINESS,2008,1/4
20602617,BETTER OFF,OTHER GOOD (SPECIFY),FARMING E.G TOBACCO,2008,1/2
20603090,WORSE OFF,SHARP CHANGE IN PRICES,,2007,3/4
20603090,WORSE OFF,OTHER BAD (SPECIFY),THEFT OF LIVESTOCK,2008,3/4
20603090,WORSE OFF,OTHER BAD (SPECIFY),ERATIC RAINFALL,2010,3/4
20603090,BETTER OFF,OTHER GOOD (SPECIFY),NEW FARMING METHODS,2006,1/2
20603090,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPON,2006,3/4
20603121,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2005,3/4
20603121,WORSE OFF,OTHER BAD (SPECIFY),POOR PRICES OFFERED BY VENDORS,2004,3/4
20603121,BETTER OFF,OTHER GOOD (SPECIFY),FARMING,2006,3/4
20603121,BETTER OFF,OTHER GOOD (SPECIFY),SMALL SCALE BUSINESSES,2006,1/2
20603133,WORSE OFF,OTHER BAD (SPECIFY),LACK OF ACCESS TO LOANS,2006,3/4
20603133,WORSE OFF,OTHER BAD (SPECIFY),INCREASE IN PRICES OF GOODS,2006,3/4
20603133,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPON FERTILIZER,2006,1/4
20603189,WORSE OFF,CROP DISEASE/PESTS,,2006,3/4
20603189,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
20603189,BETTER OFF,OTHER GOOD (SPECIFY),REDUCTION OF FERTILISER PRICES THRO,2008,1/4
20603337,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/2
20603337,WORSE OFF,SHARP CHANGE IN PRICES,,2007,3/4
20603337,BETTER OFF,OTHER GOOD (SPECIFY),INRODUCTION COUPON OF FERTILIZER,2006,1/4
20603337,BETTER OFF,OTHER GOOD (SPECIFY),SMALL SCALE BUSINESS,2007,1/2
20603455,WORSE OFF,SHARP CHANGE IN PRICES,,2006,3/4
20603455,WORSE OFF,OTHER BAD (SPECIFY),LOW PRICES OF FARM PRODUCE OFFERED,2007,3/4
20603455,WORSE OFF,OTHER BAD (SPECIFY),POOR ROAD NET WORK,2008,ALMOST ALL
20603455,BETTER OFF,OTHER GOOD (SPECIFY),FARMING OF ARABLE CROPS,2007,3/4
20603533,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/4
20603533,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20603533,WORSE OFF,OTHER BAD (SPECIFY),DOWNFALL OF BUSSINESSES,2007,1/4
20603533,BETTER OFF,OTHER GOOD (SPECIFY),FARMING METHODS(SASAKAWA),2009,1/2
20603533,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPON FERTILISER,2009,1/4
20604071,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/2
20604071,WORSE OFF,SHARP CHANGE IN PRICES,,2007,3/4
20604071,BETTER OFF,OTHER BAD (SPECIFY),FARMING,2005,3/4
20604071,BETTER OFF,NEW ROAD,,2009,ALMOST ALL
20604376,WORSE OFF,MASSIVE JOB LAY-OFFS,,2007,3/4
20604376,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2007,3/4
20604376,WORSE OFF,OTHER BAD (SPECIFY),POOR PRICES OFFERED BY RENDORE ON F,2007,1/2
20604376,BETTER OFF,OTHER GOOD (SPECIFY),SMALL SCALE BUSINESSES,2007,3/4
20604376,BETTER OFF,OTHER GOOD (SPECIFY),AVAILABILITY OF MOBILE BANKING,2007,1/2
20604638,WORSE OFF,drought,,2008,3/4
20604638,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,3/4
20604638,WORSE OFF,OTHER BAD (SPECIFY),ERATIC RAINFALL,2009,3/4
20604638,BETTER OFF,OTHER GOOD (SPECIFY),SASAKAWA METHOD OF FARMING,2006,1/2
20604638,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPON,2006,1/2
20605302,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
20605302,WORSE OFF,OTHER BAD (SPECIFY),ERRATIC RAINFALL,2009,ALMOST ALL
20605302,BETTER OFF,OTHER GOOD (SPECIFY),SECURITY,2006,ALMOST ALL
20605302,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPONS TO THE VULN,2006,1/2
20606168,WORSE OFF,SHARP CHANGE IN PRICES,,2007,3/4
20606168,WORSE OFF,OTHER BAD (SPECIFY),ERRATIC RAINFALL,2007,ALMOST ALL
20606168,BETTER OFF,OTHER GOOD (SPECIFY),TOBACCO FARMING,2005,1/2
20606297,WORSE OFF,OTHER BAD (SPECIFY),HIGH PRICES OF FARM INPUTS,2006,3/4
20606297,WORSE OFF,OTHER BAD (SPECIFY),ERRATIC RAINFALL,2008,3/4
20606297,WORSE OFF,OTHER BAD (SPECIFY),PEOPLE ARE NOT ACCESIBLE TO CLEAN W,2006,ALMOST ALL
20606297,WORSE OFF,OTHER BAD (SPECIFY),POOR ROADS,2006,ALMOST ALL
20606297,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF LIVESTOCK TO HOUSEH,2007,1/2
20607260,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,3/4
20607260,WORSE OFF,SHARP CHANGE IN PRICES,,2008,1/4
20607260,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2007,3/4
20607260,BETTER OFF,OTHER GOOD (SPECIFY),FARMING,2007,1/4
20607260,BETTER OFF,OTHER GOOD (SPECIFY),SMALL BUSINESS,2007,1/4
20607315,WORSE OFF,SHARP CHANGE IN PRICES,,2007,ALMOST ALL
20607315,BETTER OFF,OTHER BAD (SPECIFY),COUPON FERTILIZER,2008,1/4
20607315,WORSE OFF,OTHER BAD (SPECIFY),DISEASES HIV AIDS,2006,3/4
20607315,WORSE OFF,OTHER BAD (SPECIFY),MISUNDERSTANDING OF DEMOCRACY,2005,3/4
20607315,BETTER OFF,OTHER BAD (SPECIFY),INTRODUCTION OF CBO'S,2007,ALMOST NONE
20607315,BETTER OFF,marep,,2009,1/4
20607733,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/4
20607733,WORSE OFF,SHARP CHANGE IN PRICES,,2008,3/4
20607733,WORSE OFF,OTHER BAD (SPECIFY),LOW PRICES OF AGRICULTURE PRODUCE,2009,3/4
20607733,BETTER OFF,OTHER GOOD (SPECIFY),NEW EMPLOYMENT OPPORTUNITY,2009,1/4
20607733,BETTER OFF,OTHER GOOD (SPECIFY),IMPROVED METHODS OF AGRICUTTURE,2006,1/2
20608499,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2006,3/4
20608499,WORSE OFF,OTHER BAD (SPECIFY),HIGH PRICES OF  FERTILIZER,2007,3/4
20608499,WORSE OFF,OTHER BAD (SPECIFY),LACK 0F CLEAN WATER,2007,3/4
20608499,BETTER OFF,OTHER GOOD (SPECIFY),FARMING OF ARABLE CROPS E.G MAILE,2006,1/2
20609754,WORSE OFF,OTHER BAD (SPECIFY),THEFT OF LIESTOCK,2009,1/2
20609754,WORSE OFF,OTHER BAD (SPECIFY),LOW PRCES OF FARM PRODUCE OFFERED B,2007,3/4
20609754,WORSE OFF,OTHER BAD (SPECIFY),HIGH EXPENSES OF FARM INPUT,2007,3/4
20609754,BETTER OFF,OTHER GOOD (SPECIFY),ARABLE FARMING,2007,3/4
20610050,WORSE OFF,drought,,,
20610050,WORSE OFF,LIVESTOCK DISEASE,,2008,3/4
20610050,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
20610050,BETTER OFF,OTHER GOOD (SPECIFY),GOOD TOBACCO PRICES,2008,3/4
20610050,BETTER OFF,OTHER GOOD (SPECIFY),DECREASE IN PRICES OF FERTILIZER,2009,ALMOST ALL
20610249,WORSE OFF,SHARP CHANGE IN PRICES,,2007,3/4
20610249,WORSE OFF,OTHER BAD (SPECIFY),LOW PRICES OF FARM PRODUCE OFFERED,2006,3/4
20610249,WORSE OFF,OTHER BAD (SPECIFY),LONG DISTANCE TO HEALTH CENTRE,2005,3/4
20610249,BETTER OFF,OTHER GOOD (SPECIFY),SMALL SCALE BUSINESSES,2006,3/4
20610249,BETTER OFF,OTHER GOOD (SPECIFY),FARMING,2006,3/4
20611336,WORSE OFF,SHARP CHANGE IN PRICES,,2007,3/4
20611336,WORSE OFF,OTHER BAD (SPECIFY),LACK OF LAND,2007,ALMOST ALL
20611336,BETTER OFF,OTHER GOOD (SPECIFY),NEW ROADS,2007,1/2
20611336,BETTER OFF,OTHER GOOD (SPECIFY),SMALL INCOME BUSINESS,2006,3/4
20611336,BETTER OFF,OTHER GOOD (SPECIFY),FARMING,2006,3/4
20612564,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/4
20612564,WORSE OFF,SHARP CHANGE IN PRICES,,2007,ALMOST ALL
20612564,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2007,ALMOST ALL
20612564,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPON FERTLIZER,2008,ALMOST NONE
20612564,BETTER OFF,OTHER GOOD (SPECIFY),FARMING,2008,3/4
20613324,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
20613324,WORSE OFF,SHARP CHANGE IN PRICES,,2008,3/4
20613324,WORSE OFF,MASSIVE JOB LAY-OFFS,,2010,1/4
20613324,BETTER OFF,OTHER GOOD (SPECIFY),NEW METHODS OF FARMING,2006,3/4
20614477,WORSE OFF,SHARP CHANGE IN PRICES,,2006,3/4
20614477,WORSE OFF,OTHER BAD (SPECIFY),LACK OF LOAN OPPORTUNITIES,2006,3/4
20614477,WORSE OFF,OTHER BAD (SPECIFY),LOW PRICES OF FARM PRODUCE OFFERED,2006,3/4
20614477,BETTER OFF,OTHER GOOD (SPECIFY),CIVIC EDUCATION BY ADVISORS,2009,1/2
20614477,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION MODERN AGRICURTURAL ME,2005,3/4
20614589,WORSE OFF,CROP DISEASE/PESTS,,2009,1/2
20614589,WORSE OFF,LIVESTOCK DISEASE,,2009,1/2
20614589,BETTER OFF,OTHER GOOD (SPECIFY),PIECE WORKS,2006,3/4
20615064,WORSE OFF,SHARP CHANGE IN PRICES,,2005,ALMOST ALL
20615064,WORSE OFF,OTHER BAD (SPECIFY),POOR ROAD NETWORK,2005,ALMOST ALL
20615064,WORSE OFF,OTHER BAD (SPECIFY),POOR PRICES OF PRODUCE AT THE MARKE,2009,ALMOST ALL
20615064,BETTER OFF,OTHER GOOD (SPECIFY),SASAKAWA METHOD OF PLANTING CROPS,2006,1/2
20615064,BETTER OFF,OTHER GOOD (SPECIFY),COMPOST MANURE MAKING,2006,3/4
20615735,WORSE OFF,drought,,2006,3/4
20615735,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,3/4
20615735,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2007,3/4
20615735,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPONS,2006,1/4
20615735,BETTER OFF,OTHER GOOD (SPECIFY),SMALL BUSINESS,2006,1/2
20615752,WORSE OFF,SHARP CHANGE IN PRICES,,2006,3/4
20615752,WORSE OFF,OTHER BAD (SPECIFY),LACK OF INSTITUTIONS TO ACCESS LOAN,2006,ALMOST ALL
20615752,WORSE OFF,OTHER BAD (SPECIFY),POOR PRICES OF FARM PRODUCE,2006,3/4
20615752,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPON OF SUBSIDY F,2006,ALMOST NONE
20701527,WORSE OFF,drought,,2007,ALMOST ALL
20701527,WORSE OFF,CROP DISEASE/PESTS,,2008,3/4
20701527,WORSE OFF,SHARP CHANGE IN PRICES,,2006,ALMOST ALL
20701527,WORSE OFF,OTHER BAD (SPECIFY),LACK OF TEACHERS IN SCHOOLS,2008,ALMOST ALL
20701527,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
20701527,BETTER OFF,NEW SCHOOL,,2010,ALMOST ALL
20701527,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF GOOD FARMING METHOD,2006,ALMOST ALL
20701659,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2006,3/4
20701659,WORSE OFF,OTHER BAD (SPECIFY),HIGH PRICES OF FERTILIZER,2006,3/4
20701659,WORSE OFF,OTHER BAD (SPECIFY),POOR PRICES ON FARM PRODUCE,2006,3/4
20701659,BETTER OFF,OTHER GOOD (SPECIFY),SMALL SCALE BUSINESS,2006,3/4
20701659,BETTER OFF,OTHER GOOD (SPECIFY),FARMING,2006,3/4
20702011,WORSE OFF,OTHER BAD (SPECIFY),HIGH PRICES OF FARM INPUTS,2010,ALMOST ALL
20702011,WORSE OFF,OTHER BAD (SPECIFY),LACK OF FARM INPUTS,2010,ALMOST ALL
20702011,WORSE OFF,OTHER BAD (SPECIFY),ERRATIC RAINS,2010,ALMOST ALL
20702011,WORSE OFF,OTHER BAD (SPECIFY),POOR TOBACCO PRICES AT AUCTION OF F,2010,ALMOST ALL
20702011,BETTER OFF,OTHER GOOD (SPECIFY),AVAILABILITY OF STAPLE FOOD,2010,ALMOST ALL
20702282,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2006,3/4
20702282,WORSE OFF,OTHER BAD (SPECIFY),WEATHER CHANGES,2006,3/4
20702282,WORSE OFF,OTHER BAD (SPECIFY),LIVESTOCK AND CROP THEFT,2008,ALMOST NONE
20702282,BETTER OFF,NEW SCHOOL,,2006,ALMOST ALL
20702282,BETTER OFF,IMPROVED TRANSPORTATION,,2006,ALMOST ALL
20702282,BETTER OFF,OTHER GOOD (SPECIFY),AFFORDABLE FERTILIZER PRICES (SUBSI,2008,1/4
20702464,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
20702464,WORSE OFF,OTHER BAD (SPECIFY),COUPONS HAVE CAUSED A LOT ENEMITY I,2010,ALMOST ALL
20702464,WORSE OFF,OTHER BAD (SPECIFY),"LACK OF PROPER MARKETS FOR G/NUTS ,",2010,ALMOST ALL
20702464,BETTER OFF,OTHER GOOD (SPECIFY),REDUCTION   OF FERTILIZER  PRICES,2010,ALMOST ALL
20702464,BETTER OFF,OTHER GOOD (SPECIFY),CONSTRUCTION OF A  HALL   BY  WORLD,2007,ALMOST ALL
20702464,BETTER OFF,OTHER GOOD (SPECIFY),WORLD VISION IS DISTRIBUTING LIVEST,2010,1/4
20702471,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
20702471,WORSE OFF,OTHER BAD (SPECIFY),OUTBREAK OF CHICKEN POX,2010,ALMOST ALL
20702471,BETTER OFF,OTHER BAD (SPECIFY),COMING IN OF WORLD VISION PROGRAMME,2007,ALMOST ALL
20702471,BETTER OFF,OTHER BAD (SPECIFY),REDUCTION OF PRICES OF FERTILIZER,2009,ALMOST ALL
20702471,WORSE OFF,OTHER BAD (SPECIFY),LACK OF GOVT. MARKETS FOR OTHER CRO,2009,ALMOST ALL
20702542,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
20702542,WORSE OFF,OTHER BAD (SPECIFY),"LACK OF PROPER MARKETS FOR MAIZE,G/",2010,ALMOST ALL
20702542,BETTER OFF,OTHER BAD (SPECIFY),SECURITY  HAS IMROVED,2010,ALMOST ALL
20702542,BETTER OFF,OTHER BAD (SPECIFY),REDUCTION OF FERTILIZER PRICES,2009,ALMOST ALL
20703025,WORSE OFF,CROP DISEASE/PESTS,,2005,1/2
20703025,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/2
20703025,WORSE OFF,SHARP CHANGE IN PRICES,,2005,1/2
20703025,BETTER OFF,OTHER GOOD (SPECIFY),TOBACCO FARMING,2009,1/4
20703025,BETTER OFF,OTHER GOOD (SPECIFY),SMALL SCALE BUSINESS,2007,1/2
20703083,WORSE OFF,drought,,2009,ALMOST NONE
20703083,WORSE OFF,OTHER BAD (SPECIFY),HIGH PRICES OF FERTILISERS,2006,ALMOST ALL
20703083,BETTER OFF,OTHER GOOD (SPECIFY),TOBACCO  FARMING,2007,1/2
20703083,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPONS,2006,1/2
20703316,WORSE OFF,OTHER BAD (SPECIFY),HUMAN EPIDEMIC DISEASES,2008,3/4
20703316,WORSE OFF,OTHER BAD (SPECIFY),POOR PRICES OF FARM PRODUCE OFFERED,2008,3/4
20703316,WORSE OFF,OTHER BAD (SPECIFY),HIGH PRICES OF FARM INPUTS,2006,3/4
20703316,BETTER OFF,OTHER GOOD (SPECIFY),SUBSIDISED FERTILISER,2006,3/4
20703565,WORSE OFF,drought,,2010,ALMOST ALL
20703565,WORSE OFF,CROP DISEASE/PESTS,,2007,1/4
20703565,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/4
20703565,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPON,2007,3/4
20703565,BETTER OFF,OTHER GOOD (SPECIFY),TOBACCO FARMING,2007,3/4
20703595,WORSE OFF,OTHER BAD (SPECIFY),HIGH PRICES OF FARM INPUTS,2007,3/4
20703595,WORSE OFF,OTHER BAD (SPECIFY),POOR PRICES OF FARM PRODUCE OFFERED,2008,3/4
20703595,BETTER OFF,NEW HEALTH FACILITY,,2008,3/4
20703595,BETTER OFF,OTHER GOOD (SPECIFY),FARMING PRACTICES BOTH ANIMALS AND,2008,1/2
20703595,BETTER OFF,OTHER GOOD (SPECIFY),SMALL SCALE BUSINESSES,2008,1/4
20704037,WORSE OFF,OTHER BAD (SPECIFY),POOR PRICES OF TOBACCO AT THE AUCTI,2010,ALMOST ALL
20704037,WORSE OFF,OTHER BAD (SPECIFY),OUTBREAK OF MEASLES,2010,ALMOST ALL
20704037,WORSE OFF,OTHER BAD (SPECIFY),LACK OF PROPER MARKETS FOR OTHER CR,2010,ALMOST ALL
20704037,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF CASH GIFTS TO ELDER,2007,1/4
20704037,BETTER OFF,OTHER GOOD (SPECIFY),REDUCTION OF FERTLIZER PRICES,2010,ALMOST ALL
20704289,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
20704289,WORSE OFF,OTHER BAD (SPECIFY),LACK OF MARKETS FOR MAIZE AND OTHER,2010,ALMOST ALL
20704289,WORSE OFF,OTHER BAD (SPECIFY),LACK OF CLEAN WATER,2010,ALMOST ALL
20704289,WORSE OFF,OTHER BAD (SPECIFY),OUTBREAK OF SMALL POX,2010,ALMOST ALL
20704289,BETTER OFF,OTHER GOOD (SPECIFY),GOOD RAINS WHICH CONTRIBUTE TO GOOD,2010,ALMOST ALL
20704289,BETTER OFF,OTHER GOOD (SPECIFY),REDUCTION OF FERILIZER PRICES,2010,ALMOST ALL
20704353,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
20704353,WORSE OFF,OTHER BAD (SPECIFY),LACK OF PROPER MARKETS FOR CROPS,2010,ALMOST ALL
20704353,WORSE OFF,OTHER BAD (SPECIFY),LONG DISTANCE TO HOSPITALS,2010,ALMOST ALL
20704353,WORSE OFF,OTHER BAD (SPECIFY),POOR RAINS,2010,ALMOST ALL
20704353,BETTER OFF,OTHER GOOD (SPECIFY),SECURITY HAS IMPROVED,2010,ALMOST ALL
20704353,BETTER OFF,OTHER GOOD (SPECIFY),REDUCTION OF FERTILIZER PRICES,2010,ALMOST ALL
20704738,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2006,ALMOST ALL
20704738,BETTER OFF,IMPROVED TRANSPORTATION,,2006,ALMOST ALL
20704738,BETTER OFF,OTHER GOOD (SPECIFY),AVAILABLITY OF CROP BUYERS,2006,3/4
20704738,BETTER OFF,OTHER GOOD (SPECIFY),CROP PRICES ARE NOW REASONABLE,2008,1/2
20705328,WORSE OFF,OTHER BAD (SPECIFY),POOR ROAD NETWORK,2007,ALMOST ALL
20705328,WORSE OFF,OTHER BAD (SPECIFY),LACK OF ACCESS TO ROANS,2007,3/4
20705328,WORSE OFF,OTHER BAD (SPECIFY),SHARP CHANGE IN PRICES,2007,ALMOST ALL
20705328,BETTER OFF,OTHER GOOD (SPECIFY),ACCESS TO CLEAN WATER,2007,ALMOST ALL
20705328,BETTER OFF,OTHER GOOD (SPECIFY),GOOD FARMING,2007,3/4
20705372,WORSE OFF,SHARP CHANGE IN PRICES,,2007,ALMOST ALL
20705372,WORSE OFF,OTHER BAD (SPECIFY),REDUCED NO. OF AGRI. COUPON INPUT B,2009,ALMOST ALL
20705372,WORSE OFF,OTHER BAD (SPECIFY),IN MOST CASES THE RAINS START ERRAT,2009,ALMOST ALL
20705372,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
20705372,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF CIRCLE PROJECT FOR,2008,ALMOST ALL
20705372,BETTER OFF,OTHER GOOD (SPECIFY),AVAILABILITY OF MOSQUITO NETS FOR P,2007,ALMOST ALL
20705495,BETTER OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
20705495,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
20705495,BETTER OFF,OTHER BAD (SPECIFY),GOOD HARVEST OF MAIZE,2010,ALMOST ALL
20705495,WORSE OFF,OTHER BAD (SPECIFY),OUTBREAK OF CHICKEN POX,2010,ALMOST ALL
20705495,WORSE OFF,OTHER BAD (SPECIFY),LACK OF MARKETS FOR OTHER CROPS,2010,ALMOST ALL
20705652,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
20705652,WORSE OFF,OTHER BAD (SPECIFY),NO PROPER MARKETS  TO BUY CROPS LIK,2010,ALMOST ALL
20705652,WORSE OFF,OTHER BAD (SPECIFY),OUT BREAK OF MEASLES,2010,ALMOST ALL
20705652,BETTER OFF,OTHER GOOD (SPECIFY),UP GRADING OF THE ROAD WHICH PASSES,2010,ALMOST ALL
20705652,BETTER OFF,OTHER GOOD (SPECIFY),REDUCTION OF FERTILIZER PRICES,2009,ALMOST ALL
20705657,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
20705657,WORSE OFF,OTHER BAD (SPECIFY),LACK OF PROPER MARKETS FOR OTHER CR,2010,ALMOST ALL
20705657,WORSE OFF,OTHER BAD (SPECIFY),OUTBREAK OF MEASLES,2010,ALMOST ALL
20705657,BETTER OFF,OTHER GOOD (SPECIFY),REDUCTION OF FERTILIZER PRICES,2009,ALMOST ALL
20705657,BETTER OFF,OTHER GOOD (SPECIFY),UPGRADING OF THE ROAD TO TARMAC,2010,ALMOST ALL
20706163,WORSE OFF,flood,,2006,ALMOST NONE
20706163,WORSE OFF,CROP DISEASE/PESTS,,2008,ALMOST ALL
20706163,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/4
20706163,WORSE OFF,OTHER BAD (SPECIFY),LACK OF FERTILIZER IN SHOPS DURING,2008,3/4
20706163,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPON FERTTILISER,2006,1/4
20706163,BETTER OFF,OTHER GOOD (SPECIFY),IRRIGATION PROJECT,2006,1/2
20706294,WORSE OFF,OTHER BAD (SPECIFY),LACK OF CLEAN WATER,2007,3/4
20706294,WORSE OFF,OTHER BAD (SPECIFY),POOR PRICES OF FARM PRODUCE AT THE,2007,3/4
20706294,BETTER OFF,OTHER GOOD (SPECIFY),NEW FARMING METHODS,2007,3/4
20706294,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF COUPONS,2007,3/4
20720368,WORSE OFF,POWER OUTAGE(S),,2007,1/2
20720368,WORSE OFF,OTHER BAD (SPECIFY),ADMRC FAILING TO BUY CROPS IN TIME,2006,1/2
20720368,WORSE OFF,OTHER BAD (SPECIFY),DIMINISHING CREDIT ACCESSIBILITY,2006,1/2
20720368,BETTER OFF,IMPROVED TRANSPORTATION,,2006,ALMOST ALL
20720368,BETTER OFF,OTHER GOOD (SPECIFY),ADMARC MARKET INTRODUCED CLOSE TO T,2006,ALMOST ALL
