case_id,visit,ea_id,ag_t0c,ag_t0e,ag_t05a,ag_t05b,ag_t05c,ag_t05d,ag_t06a,ag_t06b,ag_t07,ag_t08,ag_t09,ag_t10,ag_t11
204021980147,2,20402198,Gov. Agricultural Extension Service,X,1,,,,2,2,0,,no,,Very useful
204021980147,2,20402198,Private Agricultural Extension Service,,,,,,,,,,,,
204021980147,2,20402198,Gov. Fishery Extension Service,,,,,,,,,,,,
204021980147,2,20402198,ngo,,,,,,,,,,,,
204021980147,2,20402198,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204021980147,2,20402198,Fishing Coop,,,,,,,,,,,,
204021980147,2,20402198,Farmer Field Days/Field School,,,,,,,,,,,,
204021980147,2,20402198,Village Agricultural Extension Meeting,,,,,,,,,,,,
204021980147,2,20402198,Agricultural Extension Course,,,,,,,,,,,,
204021980147,2,20402198,Lead Farmer,,,,,,,,,,,,
204021980147,2,20402198,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204021980147,2,20402198,"Electronic Media (TV, Radio, Etc…)",X,1,2,,,,,,,,,Very useful
204021980147,2,20402198,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204021980147,2,20402198,Other (Specify),,,,,,,,,,,,
204021980156,2,20402198,Gov. Agricultural Extension Service,,,,,,,,,,,,
204021980156,2,20402198,Private Agricultural Extension Service,,,,,,,,,,,,
204021980156,2,20402198,Gov. Fishery Extension Service,,,,,,,,,,,,
204021980156,2,20402198,ngo,,,,,,,,,,,,
204021980156,2,20402198,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204021980156,2,20402198,Fishing Coop,,,,,,,,,,,,
204021980156,2,20402198,Farmer Field Days/Field School,,,,,,,,,,,,
204021980156,2,20402198,Village Agricultural Extension Meeting,,,,,,,,,,,,
204021980156,2,20402198,Agricultural Extension Course,,,,,,,,,,,,
204021980156,2,20402198,Lead Farmer,,,,,,,,,,,,
204021980156,2,20402198,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204021980156,2,20402198,"Electronic Media (TV, Radio, Etc…)",X,1,2,,,,,,,,,Very useful
204021980156,2,20402198,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204021980156,2,20402198,Other (Specify),,,,,,,,,,,,
204021980172,2,20402198,Gov. Agricultural Extension Service,,,,,,,,,,,,
204021980172,2,20402198,Private Agricultural Extension Service,,,,,,,,,,,,
204021980172,2,20402198,Gov. Fishery Extension Service,,,,,,,,,,,,
204021980172,2,20402198,ngo,,,,,,,,,,,,
204021980172,2,20402198,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204021980172,2,20402198,Fishing Coop,,,,,,,,,,,,
204021980172,2,20402198,Farmer Field Days/Field School,,,,,,,,,,,,
204021980172,2,20402198,Village Agricultural Extension Meeting,,,,,,,,,,,,
204021980172,2,20402198,Agricultural Extension Course,,,,,,,,,,,,
204021980172,2,20402198,Lead Farmer,,,,,,,,,,,,
204021980172,2,20402198,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204021980172,2,20402198,"Electronic Media (TV, Radio, Etc…)",X,1,,,,,,,,,,Very useful
204021980172,2,20402198,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204021980172,2,20402198,Other (Specify),,,,,,,,,,,,
204040320025,2,20404032,Gov. Agricultural Extension Service,,,,,,,,,,,,
204040320025,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320025,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320025,2,20404032,ngo,,,,,,,,,,,,
204040320025,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320025,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320025,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320025,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320025,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320025,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320025,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320025,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320025,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320025,2,20404032,Other (Specify),,,,,,,,,,,,
204040320028,2,20404032,Gov. Agricultural Extension Service,X,1,,,,1,1,1,,no,,
204040320028,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320028,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320028,2,20404032,ngo,,,,,,,,,,,,
204040320028,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320028,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320028,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320028,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320028,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320028,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320028,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320028,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320028,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320028,2,20404032,Other (Specify),,,,,,,,,,,,
204040320036,2,20404032,Gov. Agricultural Extension Service,,,,,,,,,,,,
204040320036,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320036,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320036,2,20404032,ngo,,,,,,,,,,,,
204040320036,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320036,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320036,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320036,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320036,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320036,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320036,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320036,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320036,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320036,2,20404032,Other (Specify),,,,,,,,,,,,
204040320057,2,20404032,Gov. Agricultural Extension Service,,,,,,,,,,,,
204040320057,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320057,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320057,2,20404032,ngo,,,,,,,,,,,,
204040320057,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320057,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320057,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320057,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320057,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320057,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320057,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320057,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320057,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320057,2,20404032,Other (Specify),,,,,,,,,,,,
204040320063,2,20404032,Gov. Agricultural Extension Service,,,,,,,,,,,,
204040320063,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320063,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320063,2,20404032,ngo,,,,,,,,,,,,
204040320063,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320063,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320063,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320063,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320063,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320063,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320063,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320063,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320063,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320063,2,20404032,Other (Specify),,,,,,,,,,,,
204040320072,2,20404032,Gov. Agricultural Extension Service,,,,,,,,,,,,
204040320072,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320072,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320072,2,20404032,ngo,,,,,,,,,,,,
204040320072,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320072,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320072,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320072,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320072,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320072,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320072,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320072,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320072,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320072,2,20404032,Other (Specify),,,,,,,,,,,,
204040320075,2,20404032,Gov. Agricultural Extension Service,,,,,,,,,,,,
204040320075,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320075,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320075,2,20404032,ngo,,,,,,,,,,,,
204040320075,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320075,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320075,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320075,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320075,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320075,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320075,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320075,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320075,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320075,2,20404032,Other (Specify),,,,,,,,,,,,
204040320083,2,20404032,Gov. Agricultural Extension Service,,,,,,,,,,,,
204040320083,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320083,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320083,2,20404032,ngo,,,,,,,,,,,,
204040320083,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320083,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320083,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320083,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320083,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320083,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320083,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320083,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320083,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320083,2,20404032,Other (Specify),,,,,,,,,,,,
204040320096,2,20404032,Gov. Agricultural Extension Service,,,,,,,,,,,,
204040320096,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320096,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320096,2,20404032,ngo,,,,,,,,,,,,
204040320096,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320096,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320096,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320096,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320096,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320096,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320096,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320096,2,20404032,"Electronic Media (TV, Radio, Etc…)",X,,,,,,,,,,,
204040320096,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320096,2,20404032,Other (Specify),,,,,,,,,,,,
204040320107,2,20404032,Gov. Agricultural Extension Service,,,,,,,,,,,,
204040320107,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320107,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320107,2,20404032,ngo,,,,,,,,,,,,
204040320107,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320107,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320107,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320107,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320107,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320107,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320107,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320107,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320107,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320107,2,20404032,Other (Specify),,,,,,,,,,,,
204040320114,2,20404032,Gov. Agricultural Extension Service,,,,,,,,,,,,
204040320114,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320114,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320114,2,20404032,ngo,,,,,,,,,,,,
204040320114,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320114,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320114,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320114,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320114,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320114,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320114,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320114,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320114,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320114,2,20404032,Other (Specify),,,,,,,,,,,,
204040320149,2,20404032,Gov. Agricultural Extension Service,X,2,,,,0,0,1,,no,,
204040320149,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320149,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320149,2,20404032,ngo,,,,,,,,,,,,
204040320149,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320149,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320149,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320149,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320149,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320149,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320149,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320149,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320149,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320149,2,20404032,Other (Specify),,,,,,,,,,,,
204040320160,2,20404032,Gov. Agricultural Extension Service,X,1,,,,0,0,0,,no,,
204040320160,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320160,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320160,2,20404032,ngo,,,,,,,,,,,,
204040320160,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320160,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320160,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320160,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320160,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320160,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320160,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320160,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320160,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320160,2,20404032,Other (Specify),,,,,,,,,,,,
204040320166,2,20404032,Gov. Agricultural Extension Service,X,1,,,,0,0,1,,no,,
204040320166,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320166,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320166,2,20404032,ngo,,,,,,,,,,,,
204040320166,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320166,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320166,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320166,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320166,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320166,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320166,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320166,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320166,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320166,2,20404032,Other (Specify),,,,,,,,,,,,
204040320180,2,20404032,Gov. Agricultural Extension Service,,,,,,,,,,,,
204040320180,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320180,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320180,2,20404032,ngo,,,,,,,,,,,,
204040320180,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320180,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320180,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320180,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320180,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320180,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320180,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320180,2,20404032,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204040320180,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320180,2,20404032,Other (Specify),,,,,,,,,,,,
204040320184,2,20404032,Gov. Agricultural Extension Service,,,,,,,,,,,,
204040320184,2,20404032,Private Agricultural Extension Service,,,,,,,,,,,,
204040320184,2,20404032,Gov. Fishery Extension Service,,,,,,,,,,,,
204040320184,2,20404032,ngo,,,,,,,,,,,,
204040320184,2,20404032,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204040320184,2,20404032,Fishing Coop,,,,,,,,,,,,
204040320184,2,20404032,Farmer Field Days/Field School,,,,,,,,,,,,
204040320184,2,20404032,Village Agricultural Extension Meeting,,,,,,,,,,,,
204040320184,2,20404032,Agricultural Extension Course,,,,,,,,,,,,
204040320184,2,20404032,Lead Farmer,,,,,,,,,,,,
204040320184,2,20404032,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204040320184,2,20404032,"Electronic Media (TV, Radio, Etc…)",X,,,,,,,,,,,
204040320184,2,20404032,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204040320184,2,20404032,Other (Specify),,,,,,,,,,,,
204045750001,2,20404575,Gov. Agricultural Extension Service,,,,,,,,,,,,
204045750001,2,20404575,Private Agricultural Extension Service,,,,,,,,,,,,
204045750001,2,20404575,Gov. Fishery Extension Service,,,,,,,,,,,,
204045750001,2,20404575,ngo,,,,,,,,,,,,
204045750001,2,20404575,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204045750001,2,20404575,Fishing Coop,,,,,,,,,,,,
204045750001,2,20404575,Farmer Field Days/Field School,,,,,,,,,,,,
204045750001,2,20404575,Village Agricultural Extension Meeting,,,,,,,,,,,,
204045750001,2,20404575,Agricultural Extension Course,,,,,,,,,,,,
204045750001,2,20404575,Lead Farmer,,,,,,,,,,,,
204045750001,2,20404575,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204045750001,2,20404575,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204045750001,2,20404575,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204045750001,2,20404575,Other (Specify),,,,,,,,,,,,
204045750014,2,20404575,Gov. Agricultural Extension Service,,,,,,,,,,,,
204045750014,2,20404575,Private Agricultural Extension Service,,,,,,,,,,,,
204045750014,2,20404575,Gov. Fishery Extension Service,,,,,,,,,,,,
204045750014,2,20404575,ngo,,,,,,,,,,,,
204045750014,2,20404575,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204045750014,2,20404575,Fishing Coop,,,,,,,,,,,,
204045750014,2,20404575,Farmer Field Days/Field School,,,,,,,,,,,,
204045750014,2,20404575,Village Agricultural Extension Meeting,,,,,,,,,,,,
204045750014,2,20404575,Agricultural Extension Course,,,,,,,,,,,,
204045750014,2,20404575,Lead Farmer,,,,,,,,,,,,
204045750014,2,20404575,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204045750014,2,20404575,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204045750014,2,20404575,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204045750014,2,20404575,Other (Specify),,,,,,,,,,,,
204045750042,2,20404575,Gov. Agricultural Extension Service,X,,,,,0,0,1,,no,,Very useful
204045750042,2,20404575,Private Agricultural Extension Service,,,,,,,,,,,,
204045750042,2,20404575,Gov. Fishery Extension Service,,,,,,,,,,,,
204045750042,2,20404575,ngo,,,,,,,,,,,,
204045750042,2,20404575,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204045750042,2,20404575,Fishing Coop,,,,,,,,,,,,
204045750042,2,20404575,Farmer Field Days/Field School,,,,,,,,,,,,
204045750042,2,20404575,Village Agricultural Extension Meeting,,,,,,,,,,,,
204045750042,2,20404575,Agricultural Extension Course,,,,,,,,,,,,
204045750042,2,20404575,Lead Farmer,,,,,,,,,,,,
204045750042,2,20404575,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204045750042,2,20404575,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
204045750042,2,20404575,Paper Media (Handouts / Flyers),,,,,,,,,,,,
204045750042,2,20404575,Other (Specify),,,,,,,,,,,,
204045750056,2,20404575,Gov. Agricultural Extension Service,,,,,,,,,,,,
204045750056,2,20404575,Private Agricultural Extension Service,,,,,,,,,,,,
204045750056,2,20404575,Gov. Fishery Extension Service,,,,,,,,,,,,
204045750056,2,20404575,ngo,,,,,,,,,,,,
204045750056,2,20404575,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
204045750056,2,20404575,Fishing Coop,,,,,,,,,,,,
204045750056,2,20404575,Farmer Field Days/Field School,,,,,,,,,,,,
204045750056,2,20404575,Village Agricultural Extension Meeting,,,,,,,,,,,,
204045750056,2,20404575,Agricultural Extension Course,,,,,,,,,,,,
204045750056,2,20404575,Lead Farmer,,,,,,,,,,,,
204045750056,2,20404575,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
204045750056,2,20404575,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
